[2023-02-14 18:28:45] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-14 18:28:45] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.01
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.700_b2-0.999_wd-0.0030_eps-1e-1_rho-0.0100_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-14 18:28:51] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-14 18:30:01] [Epoch     1/  200] trn/loss 4.121e+00, trn/lr 3.000e+00, trn/scale 9.324e-01, val/acc 1.265e-01, val/nll 3.871e+00 (best_acc: 0.000e+00 -> 1.265e-01, test_acc: 1.370e-01, test_nll: 3.807e+00)
[2023-02-14 18:30:10] [Epoch     2/  200] trn/loss 3.449e+00, trn/lr 3.000e+00, trn/scale 8.098e-01, val/acc 1.456e-01, val/nll 3.750e+00 (best_acc: 1.265e-01 -> 1.456e-01, test_acc: 1.491e-01, test_nll: 3.738e+00)
[2023-02-14 18:30:19] [Epoch     3/  200] trn/loss 3.100e+00, trn/lr 2.999e+00, trn/scale 7.053e-01, val/acc 1.670e-01, val/nll 3.456e+00 (best_acc: 1.456e-01 -> 1.670e-01, test_acc: 1.688e-01, test_nll: 3.428e+00)
[2023-02-14 18:30:28] [Epoch     4/  200] trn/loss 2.993e+00, trn/lr 2.998e+00, trn/scale 6.163e-01, val/acc 1.492e-01, val/nll 3.911e+00
[2023-02-14 18:30:36] [Epoch     5/  200] trn/loss 3.000e+00, trn/lr 2.996e+00, trn/scale 5.405e-01, val/acc 1.128e-01, val/nll 4.370e+00
[2023-02-14 18:30:44] [Epoch     6/  200] trn/loss 3.100e+00, trn/lr 2.994e+00, trn/scale 4.758e-01, val/acc 1.408e-01, val/nll 3.719e+00
[2023-02-14 18:30:52] [Epoch     7/  200] trn/loss 3.288e+00, trn/lr 2.992e+00, trn/scale 4.207e-01, val/acc 1.124e-01, val/nll 3.888e+00
[2023-02-14 18:31:01] [Epoch     8/  200] trn/loss 3.518e+00, trn/lr 2.990e+00, trn/scale 3.738e-01, val/acc 4.524e-02, val/nll 4.296e+00
[2023-02-14 18:31:09] [Epoch     9/  200] trn/loss 3.850e+00, trn/lr 2.987e+00, trn/scale 3.338e-01, val/acc 2.367e-02, val/nll 5.288e+00
[2023-02-14 18:31:17] [Epoch    10/  200] trn/loss 4.190e+00, trn/lr 2.983e+00, trn/scale 2.996e-01, val/acc 2.666e-02, val/nll 4.499e+00
[2023-02-14 18:31:25] [Epoch    11/  200] trn/loss 4.329e+00, trn/lr 2.980e+00, trn/scale 2.706e-01, val/acc 1.980e-02, val/nll 4.441e+00
[2023-02-14 18:31:34] [Epoch    12/  200] trn/loss 4.406e+00, trn/lr 2.976e+00, trn/scale 2.458e-01, val/acc 1.062e-02, val/nll 4.761e+00
[2023-02-14 18:31:42] [Epoch    13/  200] trn/loss 4.471e+00, trn/lr 2.971e+00, trn/scale 2.247e-01, val/acc 1.604e-02, val/nll 4.580e+00
[2023-02-14 18:31:50] [Epoch    14/  200] trn/loss 4.471e+00, trn/lr 2.966e+00, trn/scale 2.067e-01, val/acc 8.850e-03, val/nll 4.672e+00
[2023-02-14 18:31:59] [Epoch    15/  200] trn/loss 4.548e+00, trn/lr 2.961e+00, trn/scale 1.913e-01, val/acc 1.018e-02, val/nll 4.629e+00
[2023-02-14 18:32:07] [Epoch    16/  200] trn/loss 4.544e+00, trn/lr 2.956e+00, trn/scale 1.783e-01, val/acc 1.040e-02, val/nll 4.653e+00
[2023-02-14 18:32:15] [Epoch    17/  200] trn/loss 4.640e+00, trn/lr 2.950e+00, trn/scale 1.671e-01, val/acc 9.292e-03, val/nll 4.619e+00
[2023-02-14 18:32:23] [Epoch    18/  200] trn/loss 4.581e+00, trn/lr 2.944e+00, trn/scale 1.576e-01, val/acc 9.735e-03, val/nll 4.620e+00
[2023-02-14 18:32:32] [Epoch    19/  200] trn/loss 4.598e+00, trn/lr 2.937e+00, trn/scale 1.496e-01, val/acc 9.845e-03, val/nll 4.627e+00
[2023-02-14 18:32:40] [Epoch    20/  200] trn/loss 4.570e+00, trn/lr 2.930e+00, trn/scale 1.427e-01, val/acc 1.007e-02, val/nll 4.641e+00
[2023-02-14 18:32:48] [Epoch    21/  200] trn/loss 4.623e+00, trn/lr 2.923e+00, trn/scale 1.368e-01, val/acc 1.095e-02, val/nll 4.622e+00
[2023-02-14 18:32:56] [Epoch    22/  200] trn/loss 4.621e+00, trn/lr 2.915e+00, trn/scale 1.318e-01, val/acc 1.128e-02, val/nll 4.622e+00
[2023-02-14 18:33:05] [Epoch    23/  200] trn/loss 4.622e+00, trn/lr 2.907e+00, trn/scale 1.276e-01, val/acc 9.735e-03, val/nll 4.625e+00
[2023-02-14 18:33:13] [Epoch    24/  200] trn/loss 4.622e+00, trn/lr 2.899e+00, trn/scale 1.239e-01, val/acc 9.181e-03, val/nll 4.625e+00
[2023-02-14 18:33:21] [Epoch    25/  200] trn/loss 4.622e+00, trn/lr 2.890e+00, trn/scale 1.208e-01, val/acc 1.073e-02, val/nll 4.621e+00
[2023-02-14 18:33:29] [Epoch    26/  200] trn/loss 4.623e+00, trn/lr 2.881e+00, trn/scale 1.182e-01, val/acc 9.845e-03, val/nll 4.620e+00
