[2023-02-04 19:14:04] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 19:14:04] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.70_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 19:14:18] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 19:15:01] [Epoch     1/  500] trn/posterior_energy -1.885e+06, trn/neg_log_likelihood  8.733e+04, trn/neg_log_prior -1.972e+06, trn/lr  3.000e-06, val/acc 3.425e-01, val/nll 1.760e+00 (best_acc: 0.000e+00 -> 3.425e-01, test_acc: 3.340e-01, test_nll: 1.758e+00)
[2023-02-04 19:22:48] [Epoch    37/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  7.667e+02, trn/neg_log_prior -1.974e+06, trn/lr  2.961e-06, val/acc 8.219e-01, val/nll 8.198e-01 (best_acc: 8.206e-01 -> 8.219e-01, test_acc: 8.247e-01, test_nll: 8.325e-01)
[2023-02-04 19:23:00] [Epoch    38/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  7.086e+02, trn/neg_log_prior -1.974e+06, trn/lr  2.959e-06, val/acc 8.072e-01, val/nll 8.551e-01
[2023-02-04 19:23:12] [Epoch    39/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.005e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.956e-06, val/acc 8.073e-01, val/nll 8.131e-01
[2023-02-04 19:23:24] [Epoch    40/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  9.870e+02, trn/neg_log_prior -1.974e+06, trn/lr  2.954e-06, val/acc 8.159e-01, val/nll 8.377e-01
[2023-02-04 19:23:36] [Epoch    41/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  7.091e+02, trn/neg_log_prior -1.974e+06, trn/lr  2.952e-06, val/acc 8.213e-01, val/nll 8.258e-01
[2023-02-04 19:23:49] [Epoch    42/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.265e+03, trn/neg_log_prior -1.975e+06, trn/lr  2.949e-06, val/acc 8.096e-01, val/nll 8.764e-01
[2023-02-04 19:24:01] [Epoch    43/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.027e+03, trn/neg_log_prior -1.975e+06, trn/lr  2.947e-06, val/acc 8.155e-01, val/nll 8.545e-01
[2023-02-04 19:24:12] [Epoch    44/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.105e+03, trn/neg_log_prior -1.975e+06, trn/lr  2.944e-06, val/acc 7.969e-01, val/nll 9.490e-01
[2023-02-04 19:24:24] [Epoch    45/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  7.338e+02, trn/neg_log_prior -1.975e+06, trn/lr  2.942e-06, val/acc 8.173e-01, val/nll 8.241e-01
[2023-02-04 19:24:36] [Epoch    46/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  3.588e+02, trn/neg_log_prior -1.975e+06, trn/lr  2.939e-06, val/acc 8.143e-01, val/nll 9.092e-01
[2023-02-04 19:24:49] [Epoch    47/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  6.515e+01, trn/neg_log_prior -1.975e+06, trn/lr  2.936e-06, val/acc 8.384e-01, val/nll 8.085e-01 (best_acc: 8.219e-01 -> 8.384e-01, test_acc: 8.329e-01, test_nll: 8.343e-01)
[2023-02-04 19:25:02] [Epoch    48/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  1.096e+01, trn/neg_log_prior -1.975e+06, trn/lr  2.934e-06, val/acc 8.388e-01, val/nll 7.964e-01 (best_acc: 8.384e-01 -> 8.388e-01, test_acc: 8.391e-01, test_nll: 8.065e-01)
[2023-02-04 19:25:15] [Epoch    49/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.785e+00, trn/neg_log_prior -1.976e+06, trn/lr  2.931e-06, val/acc 8.409e-01, val/nll 7.847e-01 (best_acc: 8.388e-01 -> 8.409e-01, test_acc: 8.399e-01, test_nll: 7.966e-01)
[2023-02-04 19:25:29] [Epoch    50/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.454e+00, trn/neg_log_prior -1.976e+06, trn/lr  2.928e-06, val/acc 8.413e-01, val/nll 7.761e-01 (best_acc: 8.409e-01 -> 8.413e-01, test_acc: 8.402e-01, test_nll: 7.866e-01)
[2023-02-04 19:25:40] [Epoch    51/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.482e+00, trn/neg_log_prior -1.976e+06, trn/lr  2.925e-06, val/acc 8.413e-01, val/nll 7.679e-01
[2023-02-04 19:25:52] [Epoch    52/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.658e+00, trn/neg_log_prior -1.976e+06, trn/lr  2.922e-06, val/acc 8.406e-01, val/nll 7.609e-01
[2023-02-04 19:26:05] [Epoch    53/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.941e+00, trn/neg_log_prior -1.976e+06, trn/lr  2.919e-06, val/acc 8.414e-01, val/nll 7.531e-01 (best_acc: 8.413e-01 -> 8.414e-01, test_acc: 8.409e-01, test_nll: 7.609e-01)
[2023-02-04 19:26:19] [Epoch    54/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.257e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.916e-06, val/acc 8.425e-01, val/nll 7.439e-01 (best_acc: 8.414e-01 -> 8.425e-01, test_acc: 8.413e-01, test_nll: 7.513e-01)
[2023-02-04 19:26:30] [Epoch    55/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.616e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.913e-06, val/acc 8.424e-01, val/nll 7.391e-01
[2023-02-04 19:26:42] [Epoch    56/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.997e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.910e-06, val/acc 8.423e-01, val/nll 7.334e-01
[2023-02-04 19:26:53] [Epoch    57/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.416e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.906e-06, val/acc 8.419e-01, val/nll 7.277e-01
[2023-02-04 19:27:05] [Epoch    58/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.804e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.903e-06, val/acc 8.418e-01, val/nll 7.239e-01
[2023-02-04 19:27:16] [Epoch    59/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  9.225e+00, trn/neg_log_prior -1.977e+06, trn/lr  2.900e-06, val/acc 8.420e-01, val/nll 7.192e-01
[2023-02-04 19:27:28] [Epoch    60/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  9.612e+00, trn/neg_log_prior -1.978e+06, trn/lr  2.896e-06, val/acc 8.421e-01, val/nll 7.153e-01
[2023-02-04 19:27:41] [Epoch    61/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  1.003e+01, trn/neg_log_prior -1.978e+06, trn/lr  2.893e-06, val/acc 8.426e-01, val/nll 7.106e-01 (best_acc: 8.425e-01 -> 8.426e-01, test_acc: 8.416e-01, test_nll: 7.136e-01)
[2023-02-04 19:27:52] [Epoch    62/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  1.043e+01, trn/neg_log_prior -1.978e+06, trn/lr  2.889e-06, val/acc 8.426e-01, val/nll 7.086e-01
[2023-02-04 19:28:04] [Epoch    63/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  1.082e+01, trn/neg_log_prior -1.978e+06, trn/lr  2.886e-06, val/acc 8.415e-01, val/nll 7.062e-01
[2023-02-04 19:28:15] [Epoch    64/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  1.120e+01, trn/neg_log_prior -1.978e+06, trn/lr  2.882e-06, val/acc 8.415e-01, val/nll 7.039e-01
[2023-02-04 19:28:26] [Epoch    65/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  1.154e+01, trn/neg_log_prior -1.978e+06, trn/lr  2.878e-06, val/acc 8.412e-01, val/nll 7.014e-01
[2023-02-04 19:28:38] [Epoch    66/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.189e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.875e-06, val/acc 8.410e-01, val/nll 7.008e-01
[2023-02-04 19:28:50] [Epoch    67/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.220e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.871e-06, val/acc 8.410e-01, val/nll 7.003e-01
[2023-02-04 19:29:02] [Epoch    68/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.249e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.867e-06, val/acc 8.410e-01, val/nll 6.994e-01
[2023-02-04 19:29:13] [Epoch    69/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.280e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.863e-06, val/acc 8.412e-01, val/nll 6.987e-01
[2023-02-04 19:29:25] [Epoch    70/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.302e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.859e-06, val/acc 8.418e-01, val/nll 6.979e-01
[2023-02-04 19:29:37] [Epoch    71/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.325e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.855e-06, val/acc 8.417e-01, val/nll 6.988e-01
[2023-02-04 19:29:49] [Epoch    72/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.348e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.851e-06, val/acc 8.424e-01, val/nll 6.989e-01
[2023-02-04 19:30:03] [Epoch    73/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.365e+01, trn/neg_log_prior -1.979e+06, trn/lr  2.847e-06, val/acc 8.436e-01, val/nll 7.007e-01 (best_acc: 8.426e-01 -> 8.436e-01, test_acc: 8.426e-01, test_nll: 7.011e-01)
[2023-02-04 19:30:15] [Epoch    74/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.382e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.843e-06, val/acc 8.434e-01, val/nll 6.994e-01
[2023-02-04 19:30:26] [Epoch    75/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.399e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.839e-06, val/acc 8.428e-01, val/nll 7.032e-01
[2023-02-04 19:30:38] [Epoch    76/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.410e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.834e-06, val/acc 8.426e-01, val/nll 7.009e-01
[2023-02-04 19:30:50] [Epoch    77/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.421e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.830e-06, val/acc 8.430e-01, val/nll 7.028e-01
[2023-02-04 19:31:02] [Epoch    78/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.431e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.826e-06, val/acc 8.429e-01, val/nll 7.059e-01
[2023-02-04 19:31:15] [Epoch    79/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.440e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.821e-06, val/acc 8.429e-01, val/nll 7.067e-01
[2023-02-04 19:31:27] [Epoch    80/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.445e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.817e-06, val/acc 8.427e-01, val/nll 7.056e-01
[2023-02-04 19:31:39] [Epoch    81/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.451e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.812e-06, val/acc 8.428e-01, val/nll 7.087e-01
[2023-02-04 19:31:51] [Epoch    82/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.454e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.808e-06, val/acc 8.423e-01, val/nll 7.110e-01
[2023-02-04 19:32:03] [Epoch    83/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.456e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.803e-06, val/acc 8.423e-01, val/nll 7.120e-01
[2023-02-04 19:32:15] [Epoch    84/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.458e+01, trn/neg_log_prior -1.980e+06, trn/lr  2.798e-06, val/acc 8.425e-01, val/nll 7.136e-01
[2023-02-04 19:32:28] [Epoch    85/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.457e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.794e-06, val/acc 8.437e-01, val/nll 7.165e-01 (best_acc: 8.436e-01 -> 8.437e-01, test_acc: 8.418e-01, test_nll: 7.121e-01)
[2023-02-04 19:32:40] [Epoch    86/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.456e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.789e-06, val/acc 8.435e-01, val/nll 7.181e-01
[2023-02-04 19:32:52] [Epoch    87/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.452e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.784e-06, val/acc 8.420e-01, val/nll 7.206e-01
[2023-02-04 19:33:03] [Epoch    88/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.450e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.779e-06, val/acc 8.425e-01, val/nll 7.224e-01
[2023-02-04 19:33:17] [Epoch    89/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.444e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.774e-06, val/acc 8.438e-01, val/nll 7.245e-01 (best_acc: 8.437e-01 -> 8.438e-01, test_acc: 8.413e-01, test_nll: 7.200e-01)
[2023-02-04 19:33:29] [Epoch    90/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.442e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.769e-06, val/acc 8.430e-01, val/nll 7.290e-01
[2023-02-04 19:33:40] [Epoch    91/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.435e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.764e-06, val/acc 8.425e-01, val/nll 7.288e-01
[2023-02-04 19:33:52] [Epoch    92/  500] trn/posterior_energy -1.981e+06, trn/neg_log_likelihood  1.430e+01, trn/neg_log_prior -1.981e+06, trn/lr  2.759e-06, val/acc 8.416e-01, val/nll 7.296e-01
