[2023-02-05 12:03:28] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 12:03:28] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:03:42] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 12:04:25] [Epoch     1/  500] trn/posterior_energy  4.197e+06, trn/neg_log_likelihood  9.354e+04, trn/neg_log_prior  4.103e+06, trn/lr  3.000e-06, val/acc 2.333e-01, val/nll 2.045e+00 (best_acc: 0.000e+00 -> 2.333e-01, test_acc: 2.406e-01, test_nll: 2.044e+00)
[2023-02-05 12:06:55] [Epoch    12/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  3.650e+04, trn/neg_log_prior  4.009e+06, trn/lr  2.996e-06, val/acc 7.020e-01, val/nll 8.746e-01
[2023-02-05 12:07:07] [Epoch    13/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.500e+04, trn/neg_log_prior  4.009e+06, trn/lr  2.995e-06, val/acc 6.581e-01, val/nll 9.821e-01
[2023-02-05 12:07:19] [Epoch    14/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.384e+04, trn/neg_log_prior  4.010e+06, trn/lr  2.995e-06, val/acc 6.643e-01, val/nll 1.016e+00
[2023-02-05 12:07:31] [Epoch    15/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.385e+04, trn/neg_log_prior  4.011e+06, trn/lr  2.994e-06, val/acc 7.008e-01, val/nll 8.578e-01
[2023-02-05 12:07:45] [Epoch    16/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.306e+04, trn/neg_log_prior  4.011e+06, trn/lr  2.993e-06, val/acc 7.241e-01, val/nll 8.482e-01 (best_acc: 7.023e-01 -> 7.241e-01, test_acc: 7.199e-01, test_nll: 8.589e-01)
[2023-02-05 12:07:57] [Epoch    17/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.221e+04, trn/neg_log_prior  4.012e+06, trn/lr  2.992e-06, val/acc 7.241e-01, val/nll 8.243e-01
[2023-02-05 12:08:09] [Epoch    18/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.199e+04, trn/neg_log_prior  4.012e+06, trn/lr  2.991e-06, val/acc 6.976e-01, val/nll 8.785e-01
[2023-02-05 12:08:23] [Epoch    19/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.187e+04, trn/neg_log_prior  4.012e+06, trn/lr  2.990e-06, val/acc 7.644e-01, val/nll 7.174e-01 (best_acc: 7.241e-01 -> 7.644e-01, test_acc: 7.573e-01, test_nll: 7.219e-01)
[2023-02-05 12:08:35] [Epoch    20/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  3.191e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.989e-06, val/acc 7.511e-01, val/nll 7.316e-01
[2023-02-05 12:08:47] [Epoch    21/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.081e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.988e-06, val/acc 7.160e-01, val/nll 8.502e-01
[2023-02-05 12:08:59] [Epoch    22/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.121e+04, trn/neg_log_prior  4.013e+06, trn/lr  2.986e-06, val/acc 7.044e-01, val/nll 8.341e-01
[2023-02-05 12:09:11] [Epoch    23/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  3.089e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.985e-06, val/acc 7.384e-01, val/nll 7.956e-01
[2023-02-05 12:09:24] [Epoch    24/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.006e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.984e-06, val/acc 7.105e-01, val/nll 9.048e-01
[2023-02-05 12:09:36] [Epoch    25/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.992e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.982e-06, val/acc 7.340e-01, val/nll 7.733e-01
[2023-02-05 12:09:48] [Epoch    26/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  3.009e+04, trn/neg_log_prior  4.014e+06, trn/lr  2.981e-06, val/acc 7.000e-01, val/nll 9.220e-01
[2023-02-05 12:10:00] [Epoch    27/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  3.019e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.979e-06, val/acc 6.869e-01, val/nll 9.164e-01
[2023-02-05 12:10:12] [Epoch    28/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.956e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.978e-06, val/acc 7.534e-01, val/nll 7.368e-01
[2023-02-05 12:10:24] [Epoch    29/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.981e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.976e-06, val/acc 7.441e-01, val/nll 7.691e-01
[2023-02-05 12:10:36] [Epoch    30/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.965e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.974e-06, val/acc 7.468e-01, val/nll 7.592e-01
[2023-02-05 12:10:48] [Epoch    31/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.937e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.973e-06, val/acc 7.485e-01, val/nll 7.360e-01
[2023-02-05 12:11:00] [Epoch    32/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.890e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.971e-06, val/acc 7.490e-01, val/nll 7.633e-01
[2023-02-05 12:11:12] [Epoch    33/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.925e+04, trn/neg_log_prior  4.015e+06, trn/lr  2.969e-06, val/acc 7.052e-01, val/nll 8.645e-01
[2023-02-05 12:11:24] [Epoch    34/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.937e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.967e-06, val/acc 7.163e-01, val/nll 8.312e-01
[2023-02-05 12:11:36] [Epoch    35/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.898e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.965e-06, val/acc 7.473e-01, val/nll 7.463e-01
[2023-02-05 12:11:49] [Epoch    36/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.919e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.963e-06, val/acc 7.527e-01, val/nll 7.440e-01
[2023-02-05 12:12:01] [Epoch    37/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.864e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.961e-06, val/acc 7.230e-01, val/nll 8.260e-01
[2023-02-05 12:12:13] [Epoch    38/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.860e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.959e-06, val/acc 7.500e-01, val/nll 7.430e-01
[2023-02-05 12:12:25] [Epoch    39/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.854e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.956e-06, val/acc 7.587e-01, val/nll 7.138e-01
[2023-02-05 12:12:37] [Epoch    40/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.872e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.954e-06, val/acc 7.212e-01, val/nll 8.140e-01
[2023-02-05 12:12:49] [Epoch    41/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.842e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.952e-06, val/acc 7.403e-01, val/nll 7.779e-01
[2023-02-05 12:13:00] [Epoch    42/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.842e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.949e-06, val/acc 7.605e-01, val/nll 7.236e-01
[2023-02-05 12:13:12] [Epoch    43/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.871e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.947e-06, val/acc 7.603e-01, val/nll 7.222e-01
[2023-02-05 12:13:24] [Epoch    44/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.839e+04, trn/neg_log_prior  4.016e+06, trn/lr  2.944e-06, val/acc 7.048e-01, val/nll 8.709e-01
[2023-02-05 12:13:36] [Epoch    45/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.845e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.942e-06, val/acc 7.229e-01, val/nll 8.591e-01
[2023-02-05 12:13:49] [Epoch    46/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.846e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.939e-06, val/acc 7.397e-01, val/nll 7.755e-01
[2023-02-05 12:14:01] [Epoch    47/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.830e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.936e-06, val/acc 7.635e-01, val/nll 6.928e-01
[2023-02-05 12:14:13] [Epoch    48/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.808e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.934e-06, val/acc 7.037e-01, val/nll 8.749e-01
[2023-02-05 12:14:27] [Epoch    49/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.829e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.931e-06, val/acc 7.662e-01, val/nll 7.034e-01 (best_acc: 7.644e-01 -> 7.662e-01, test_acc: 7.662e-01, test_nll: 6.921e-01)
[2023-02-05 12:14:39] [Epoch    50/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.824e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.928e-06, val/acc 7.282e-01, val/nll 8.270e-01
[2023-02-05 12:14:53] [Epoch    51/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.799e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.925e-06, val/acc 7.729e-01, val/nll 6.721e-01 (best_acc: 7.662e-01 -> 7.729e-01, test_acc: 7.657e-01, test_nll: 6.981e-01)
[2023-02-05 12:15:05] [Epoch    52/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.809e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.922e-06, val/acc 7.487e-01, val/nll 7.324e-01
[2023-02-05 12:15:17] [Epoch    53/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.804e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.919e-06, val/acc 7.585e-01, val/nll 7.127e-01
[2023-02-05 12:15:29] [Epoch    54/  500] trn/posterior_energy  4.046e+06, trn/neg_log_likelihood  2.853e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.916e-06, val/acc 7.451e-01, val/nll 7.612e-01
[2023-02-05 12:15:40] [Epoch    55/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.732e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.913e-06, val/acc 7.419e-01, val/nll 7.506e-01
[2023-02-05 12:15:53] [Epoch    56/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.811e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.910e-06, val/acc 7.643e-01, val/nll 7.003e-01
[2023-02-05 12:16:05] [Epoch    57/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.728e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.906e-06, val/acc 7.410e-01, val/nll 7.637e-01
[2023-02-05 12:16:17] [Epoch    58/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.769e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.903e-06, val/acc 7.594e-01, val/nll 7.197e-01
[2023-02-05 12:16:29] [Epoch    59/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.816e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.900e-06, val/acc 7.625e-01, val/nll 7.213e-01
[2023-02-05 12:16:41] [Epoch    60/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.772e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.896e-06, val/acc 7.457e-01, val/nll 7.716e-01
[2023-02-05 12:16:53] [Epoch    61/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.753e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.893e-06, val/acc 7.403e-01, val/nll 7.600e-01
[2023-02-05 12:17:05] [Epoch    62/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.757e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.889e-06, val/acc 7.508e-01, val/nll 7.256e-01
[2023-02-05 12:17:17] [Epoch    63/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.751e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.886e-06, val/acc 7.542e-01, val/nll 7.369e-01
[2023-02-05 12:17:29] [Epoch    64/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.755e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.882e-06, val/acc 7.612e-01, val/nll 7.081e-01
[2023-02-05 12:17:41] [Epoch    65/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.698e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.878e-06, val/acc 6.461e-01, val/nll 1.119e+00
[2023-02-05 12:17:53] [Epoch    66/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.725e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.875e-06, val/acc 7.572e-01, val/nll 7.357e-01
[2023-02-05 12:18:05] [Epoch    67/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.738e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.871e-06, val/acc 7.240e-01, val/nll 8.373e-01
[2023-02-05 12:18:16] [Epoch    68/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.698e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.867e-06, val/acc 7.688e-01, val/nll 7.036e-01
[2023-02-05 12:18:29] [Epoch    69/  500] trn/posterior_energy  4.046e+06, trn/neg_log_likelihood  2.780e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.863e-06, val/acc 7.667e-01, val/nll 6.846e-01
[2023-02-05 12:18:41] [Epoch    70/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.700e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.859e-06, val/acc 7.623e-01, val/nll 7.029e-01
[2023-02-05 12:18:53] [Epoch    71/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.721e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.855e-06, val/acc 7.634e-01, val/nll 7.003e-01
[2023-02-05 12:19:04] [Epoch    72/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.695e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.851e-06, val/acc 7.244e-01, val/nll 8.160e-01
[2023-02-05 12:19:16] [Epoch    73/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.730e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.847e-06, val/acc 7.394e-01, val/nll 7.638e-01
[2023-02-05 12:19:28] [Epoch    74/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.716e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.843e-06, val/acc 7.624e-01, val/nll 7.038e-01
[2023-02-05 12:19:42] [Epoch    75/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.691e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.839e-06, val/acc 7.771e-01, val/nll 6.570e-01 (best_acc: 7.729e-01 -> 7.771e-01, test_acc: 7.761e-01, test_nll: 6.641e-01)
[2023-02-05 12:19:54] [Epoch    76/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.680e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.834e-06, val/acc 7.701e-01, val/nll 6.815e-01
[2023-02-05 12:20:08] [Epoch    77/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.686e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.830e-06, val/acc 7.790e-01, val/nll 6.648e-01 (best_acc: 7.771e-01 -> 7.790e-01, test_acc: 7.816e-01, test_nll: 6.588e-01)
[2023-02-05 12:20:20] [Epoch    78/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.714e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.826e-06, val/acc 7.699e-01, val/nll 6.953e-01
[2023-02-05 12:20:31] [Epoch    79/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.658e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.821e-06, val/acc 7.553e-01, val/nll 7.193e-01
[2023-02-05 12:20:43] [Epoch    80/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.716e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.817e-06, val/acc 7.493e-01, val/nll 7.650e-01
[2023-02-05 12:20:55] [Epoch    81/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.659e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.812e-06, val/acc 7.431e-01, val/nll 7.628e-01
[2023-02-05 12:21:07] [Epoch    82/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.683e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.808e-06, val/acc 7.543e-01, val/nll 7.292e-01
[2023-02-05 12:21:19] [Epoch    83/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.633e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.803e-06, val/acc 7.779e-01, val/nll 6.700e-01
[2023-02-05 12:21:31] [Epoch    84/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.683e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.798e-06, val/acc 7.311e-01, val/nll 7.925e-01
[2023-02-05 12:21:43] [Epoch    85/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.619e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.794e-06, val/acc 7.274e-01, val/nll 8.154e-01
[2023-02-05 12:21:57] [Epoch    86/  500] trn/posterior_energy  4.043e+06, trn/neg_log_likelihood  2.612e+04, trn/neg_log_prior  4.017e+06, trn/lr  2.789e-06, val/acc 7.895e-01, val/nll 6.345e-01 (best_acc: 7.790e-01 -> 7.895e-01, test_acc: 7.831e-01, test_nll: 6.459e-01)
[2023-02-05 12:22:09] [Epoch    87/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.700e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.784e-06, val/acc 7.628e-01, val/nll 7.121e-01
[2023-02-05 12:22:20] [Epoch    88/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.634e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.779e-06, val/acc 7.573e-01, val/nll 7.286e-01
[2023-02-05 12:22:32] [Epoch    89/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.637e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.774e-06, val/acc 7.601e-01, val/nll 7.084e-01
[2023-02-05 12:22:44] [Epoch    90/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.652e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.769e-06, val/acc 7.613e-01, val/nll 7.138e-01
[2023-02-05 12:22:56] [Epoch    91/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.617e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.764e-06, val/acc 7.862e-01, val/nll 6.391e-01
[2023-02-05 12:23:08] [Epoch    92/  500] trn/posterior_energy  4.045e+06, trn/neg_log_likelihood  2.645e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.759e-06, val/acc 7.587e-01, val/nll 7.175e-01
[2023-02-05 12:23:20] [Epoch    93/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.612e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.754e-06, val/acc 7.794e-01, val/nll 6.494e-01
[2023-02-05 12:23:32] [Epoch    94/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.605e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.749e-06, val/acc 7.550e-01, val/nll 7.348e-01
[2023-02-05 12:23:44] [Epoch    95/  500] trn/posterior_energy  4.044e+06, trn/neg_log_likelihood  2.630e+04, trn/neg_log_prior  4.018e+06, trn/lr  2.743e-06, val/acc 7.590e-01, val/nll 7.187e-01
