[2023-02-05 07:58:44] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 07:58:44] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 50
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0050_lr-0.0000010_mo-0.70_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 07:59:20] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  1.610e+05, trn/neg_log_likelihood  8.337e+04, trn/neg_log_prior  7.764e+04, trn/lr  9.997e-07, trn/temperature  1.000e+00, val/acc 3.209e-01, val/nll 1.757e+00
[2023-02-05 08:00:57] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  1.742e+05, trn/neg_log_likelihood  3.564e+04, trn/neg_log_prior  1.386e+05, trn/lr  5.782e-07, trn/temperature  1.000e+00, val/acc 6.716e-01, val/nll 9.281e-01
[2023-02-05 08:01:01] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  1.749e+05, trn/neg_log_likelihood  3.494e+04, trn/neg_log_prior  1.399e+05, trn/lr  5.471e-07, trn/temperature  1.000e+00, val/acc 6.733e-01, val/nll 9.297e-01
[2023-02-05 08:01:05] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  1.755e+05, trn/neg_log_likelihood  3.438e+04, trn/neg_log_prior  1.411e+05, trn/lr  5.157e-07, trn/temperature  1.000e+00, val/acc 6.877e-01, val/nll 8.830e-01
[2023-02-05 08:01:10] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.763e+05, trn/neg_log_likelihood  3.404e+04, trn/neg_log_prior  1.422e+05, trn/lr  4.843e-07, trn/temperature  1.000e+00, val/acc 6.896e-01, val/nll 8.769e-01
[2023-02-05 08:01:14] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.765e+05, trn/neg_log_likelihood  3.329e+04, trn/neg_log_prior  1.432e+05, trn/lr  4.530e-07, trn/temperature  1.000e+00, val/acc 6.758e-01, val/nll 9.123e-01
[2023-02-05 08:01:18] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.770e+05, trn/neg_log_likelihood  3.291e+04, trn/neg_log_prior  1.441e+05, trn/lr  4.218e-07, trn/temperature  1.000e+00, val/acc 6.846e-01, val/nll 8.967e-01
[2023-02-05 08:01:23] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.772e+05, trn/neg_log_likelihood  3.226e+04, trn/neg_log_prior  1.450e+05, trn/lr  3.910e-07, trn/temperature  1.000e+00, val/acc 6.886e-01, val/nll 8.726e-01
[2023-02-05 08:01:27] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.774e+05, trn/neg_log_likelihood  3.170e+04, trn/neg_log_prior  1.457e+05, trn/lr  3.606e-07, trn/temperature  1.000e+00, val/acc 7.074e-01, val/nll 8.300e-01
[2023-02-05 08:01:31] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.777e+05, trn/neg_log_likelihood  3.136e+04, trn/neg_log_prior  1.463e+05, trn/lr  3.307e-07, trn/temperature  1.000e+00, val/acc 7.018e-01, val/nll 8.408e-01
[2023-02-05 08:01:36] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.777e+05, trn/neg_log_likelihood  3.076e+04, trn/neg_log_prior  1.470e+05, trn/lr  3.015e-07, trn/temperature  1.000e+00, val/acc 6.950e-01, val/nll 8.591e-01
[2023-02-05 08:01:40] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.780e+05, trn/neg_log_likelihood  3.049e+04, trn/neg_log_prior  1.476e+05, trn/lr  2.731e-07, trn/temperature  1.000e+00, val/acc 6.993e-01, val/nll 8.645e-01
[2023-02-05 08:01:44] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.780e+05, trn/neg_log_likelihood  2.995e+04, trn/neg_log_prior  1.481e+05, trn/lr  2.455e-07, trn/temperature  1.000e+00, val/acc 7.102e-01, val/nll 8.391e-01
[2023-02-05 08:01:48] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.781e+05, trn/neg_log_likelihood  2.955e+04, trn/neg_log_prior  1.486e+05, trn/lr  2.190e-07, trn/temperature  1.000e+00, val/acc 7.176e-01, val/nll 8.026e-01
[2023-02-05 08:01:53] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.782e+05, trn/neg_log_likelihood  2.922e+04, trn/neg_log_prior  1.490e+05, trn/lr  1.936e-07, trn/temperature  1.000e+00, val/acc 7.156e-01, val/nll 8.232e-01
[2023-02-05 08:01:57] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.784e+05, trn/neg_log_likelihood  2.910e+04, trn/neg_log_prior  1.493e+05, trn/lr  1.694e-07, trn/temperature  1.000e+00, val/acc 7.131e-01, val/nll 8.188e-01
[2023-02-05 08:02:01] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.782e+05, trn/neg_log_likelihood  2.856e+04, trn/neg_log_prior  1.497e+05, trn/lr  1.465e-07, trn/temperature  1.000e+00, val/acc 7.111e-01, val/nll 8.196e-01
[2023-02-05 08:02:05] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.783e+05, trn/neg_log_likelihood  2.830e+04, trn/neg_log_prior  1.500e+05, trn/lr  1.250e-07, trn/temperature  1.000e+00, val/acc 7.174e-01, val/nll 8.038e-01
[2023-02-05 08:02:10] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.782e+05, trn/neg_log_likelihood  2.801e+04, trn/neg_log_prior  1.502e+05, trn/lr  1.050e-07, trn/temperature  1.000e+00, val/acc 7.180e-01, val/nll 8.038e-01
[2023-02-05 08:02:14] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.780e+05, trn/neg_log_likelihood  2.771e+04, trn/neg_log_prior  1.503e+05, trn/lr  8.654e-08, trn/temperature  1.000e+00, val/acc 7.246e-01, val/nll 7.970e-01
[2023-02-05 08:02:19] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.780e+05, trn/neg_log_likelihood  2.752e+04, trn/neg_log_prior  1.505e+05, trn/lr  6.972e-08, trn/temperature  1.000e+00, val/acc 7.254e-01, val/nll 7.941e-01
[2023-02-05 08:02:23] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.779e+05, trn/neg_log_likelihood  2.727e+04, trn/neg_log_prior  1.506e+05, trn/lr  5.458e-08, trn/temperature  1.000e+00, val/acc 7.250e-01, val/nll 7.916e-01
[2023-02-05 08:02:28] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.777e+05, trn/neg_log_likelihood  2.705e+04, trn/neg_log_prior  1.507e+05, trn/lr  4.121e-08, trn/temperature  1.000e+00, val/acc 7.285e-01, val/nll 7.873e-01
[2023-02-05 08:02:32] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.777e+05, trn/neg_log_likelihood  2.691e+04, trn/neg_log_prior  1.507e+05, trn/lr  2.965e-08, trn/temperature  1.000e+00, val/acc 7.281e-01, val/nll 7.867e-01
[2023-02-05 08:02:36] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.775e+05, trn/neg_log_likelihood  2.676e+04, trn/neg_log_prior  1.508e+05, trn/lr  1.994e-08, trn/temperature  1.000e+00, val/acc 7.278e-01, val/nll 7.852e-01
[2023-02-05 08:02:40] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.775e+05, trn/neg_log_likelihood  2.665e+04, trn/neg_log_prior  1.508e+05, trn/lr  1.213e-08, trn/temperature  1.000e+00, val/acc 7.268e-01, val/nll 7.841e-01
[2023-02-05 08:02:44] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.774e+05, trn/neg_log_likelihood  2.657e+04, trn/neg_log_prior  1.508e+05, trn/lr  6.242e-09, trn/temperature  1.000e+00, val/acc 7.272e-01, val/nll 7.840e-01
[2023-02-05 08:02:49] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.773e+05, trn/neg_log_likelihood  2.651e+04, trn/neg_log_prior  1.508e+05, trn/lr  2.304e-09, trn/temperature  1.000e+00, val/acc 7.282e-01, val/nll 7.839e-01
[2023-02-05 08:02:57] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.773e+05, trn/neg_log_likelihood  2.649e+04, trn/neg_log_prior  1.508e+05, trn/lr  3.299e-10, trn/temperature  1.000e+00, val/acc 7.283e-01, val/nll 7.832e-01, val/ens_acc 7.283e-01, val/ens_nll 7.832e-01 (test_acc: 7.250e-01, test_nll: 7.874e-01, test_ens_acc: 7.250e-01, test_ens_nll: 7.874e-01)
[2023-02-05 08:03:02] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  1.929e+05, trn/neg_log_likelihood  4.114e+04, trn/neg_log_prior  1.518e+05, trn/lr  9.997e-07, trn/temperature  1.000e+00, val/acc 6.831e-01, val/nll 8.983e-01
[2023-02-05 08:03:06] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  1.886e+05, trn/neg_log_likelihood  3.496e+04, trn/neg_log_prior  1.536e+05, trn/lr  9.977e-07, trn/temperature  1.000e+00, val/acc 6.701e-01, val/nll 9.491e-01
[2023-02-05 08:03:10] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  1.896e+05, trn/neg_log_likelihood  3.416e+04, trn/neg_log_prior  1.554e+05, trn/lr  9.938e-07, trn/temperature  1.000e+00, val/acc 7.061e-01, val/nll 8.430e-01
[2023-02-05 08:03:14] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  1.909e+05, trn/neg_log_likelihood  3.358e+04, trn/neg_log_prior  1.573e+05, trn/lr  9.879e-07, trn/temperature  1.000e+00, val/acc 7.162e-01, val/nll 8.200e-01
[2023-02-05 08:03:19] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  1.917e+05, trn/neg_log_likelihood  3.274e+04, trn/neg_log_prior  1.590e+05, trn/lr  9.801e-07, trn/temperature  1.000e+00, val/acc 7.011e-01, val/nll 8.402e-01
[2023-02-05 08:03:23] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  1.929e+05, trn/neg_log_likelihood  3.234e+04, trn/neg_log_prior  1.606e+05, trn/lr  9.704e-07, trn/temperature  1.000e+00, val/acc 7.192e-01, val/nll 8.101e-01
[2023-02-05 08:03:27] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  1.945e+05, trn/neg_log_likelihood  3.234e+04, trn/neg_log_prior  1.621e+05, trn/lr  9.588e-07, trn/temperature  1.000e+00, val/acc 7.149e-01, val/nll 8.161e-01
[2023-02-05 08:03:31] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.952e+05, trn/neg_log_likelihood  3.162e+04, trn/neg_log_prior  1.636e+05, trn/lr  9.454e-07, trn/temperature  1.000e+00, val/acc 6.893e-01, val/nll 8.956e-01
[2023-02-05 08:03:36] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.963e+05, trn/neg_log_likelihood  3.129e+04, trn/neg_log_prior  1.650e+05, trn/lr  9.303e-07, trn/temperature  1.000e+00, val/acc 7.235e-01, val/nll 7.805e-01
[2023-02-05 08:03:40] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.972e+05, trn/neg_log_likelihood  3.089e+04, trn/neg_log_prior  1.663e+05, trn/lr  9.135e-07, trn/temperature  1.000e+00, val/acc 7.257e-01, val/nll 7.863e-01
[2023-02-05 08:03:44] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.979e+05, trn/neg_log_likelihood  3.044e+04, trn/neg_log_prior  1.675e+05, trn/lr  8.950e-07, trn/temperature  1.000e+00, val/acc 7.213e-01, val/nll 7.881e-01
[2023-02-05 08:03:48] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.988e+05, trn/neg_log_likelihood  3.012e+04, trn/neg_log_prior  1.687e+05, trn/lr  8.750e-07, trn/temperature  1.000e+00, val/acc 7.127e-01, val/nll 8.195e-01
[2023-02-05 08:03:53] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.996e+05, trn/neg_log_likelihood  2.975e+04, trn/neg_log_prior  1.698e+05, trn/lr  8.535e-07, trn/temperature  1.000e+00, val/acc 7.238e-01, val/nll 7.859e-01
[2023-02-05 08:03:57] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.002e+05, trn/neg_log_likelihood  2.945e+04, trn/neg_log_prior  1.708e+05, trn/lr  8.306e-07, trn/temperature  1.000e+00, val/acc 7.163e-01, val/nll 8.080e-01
[2023-02-05 08:04:01] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.008e+05, trn/neg_log_likelihood  2.907e+04, trn/neg_log_prior  1.717e+05, trn/lr  8.064e-07, trn/temperature  1.000e+00, val/acc 7.169e-01, val/nll 8.122e-01
[2023-02-05 08:04:06] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.013e+05, trn/neg_log_likelihood  2.870e+04, trn/neg_log_prior  1.726e+05, trn/lr  7.810e-07, trn/temperature  1.000e+00, val/acc 7.375e-01, val/nll 7.558e-01
[2023-02-05 08:04:10] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.020e+05, trn/neg_log_likelihood  2.851e+04, trn/neg_log_prior  1.735e+05, trn/lr  7.545e-07, trn/temperature  1.000e+00, val/acc 7.230e-01, val/nll 7.858e-01
[2023-02-05 08:04:15] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.022e+05, trn/neg_log_likelihood  2.797e+04, trn/neg_log_prior  1.743e+05, trn/lr  7.270e-07, trn/temperature  1.000e+00, val/acc 7.373e-01, val/nll 7.538e-01
[2023-02-05 08:04:19] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.027e+05, trn/neg_log_likelihood  2.777e+04, trn/neg_log_prior  1.750e+05, trn/lr  6.986e-07, trn/temperature  1.000e+00, val/acc 7.399e-01, val/nll 7.434e-01
[2023-02-05 08:04:23] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.030e+05, trn/neg_log_likelihood  2.731e+04, trn/neg_log_prior  1.757e+05, trn/lr  6.694e-07, trn/temperature  1.000e+00, val/acc 7.225e-01, val/nll 8.008e-01
[2023-02-05 08:04:27] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.035e+05, trn/neg_log_likelihood  2.716e+04, trn/neg_log_prior  1.764e+05, trn/lr  6.395e-07, trn/temperature  1.000e+00, val/acc 7.404e-01, val/nll 7.508e-01
[2023-02-05 08:04:32] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.039e+05, trn/neg_log_likelihood  2.689e+04, trn/neg_log_prior  1.770e+05, trn/lr  6.091e-07, trn/temperature  1.000e+00, val/acc 7.209e-01, val/nll 8.091e-01
[2023-02-05 08:04:36] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.045e+05, trn/neg_log_likelihood  2.691e+04, trn/neg_log_prior  1.776e+05, trn/lr  5.782e-07, trn/temperature  1.000e+00, val/acc 7.412e-01, val/nll 7.486e-01
[2023-02-05 08:04:40] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.045e+05, trn/neg_log_likelihood  2.641e+04, trn/neg_log_prior  1.781e+05, trn/lr  5.471e-07, trn/temperature  1.000e+00, val/acc 7.335e-01, val/nll 7.495e-01
[2023-02-05 08:04:44] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.044e+05, trn/neg_log_likelihood  2.593e+04, trn/neg_log_prior  1.785e+05, trn/lr  5.157e-07, trn/temperature  1.000e+00, val/acc 7.456e-01, val/nll 7.316e-01
[2023-02-05 08:04:49] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.045e+05, trn/neg_log_likelihood  2.555e+04, trn/neg_log_prior  1.790e+05, trn/lr  4.843e-07, trn/temperature  1.000e+00, val/acc 7.491e-01, val/nll 7.155e-01
[2023-02-05 08:04:53] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.046e+05, trn/neg_log_likelihood  2.524e+04, trn/neg_log_prior  1.794e+05, trn/lr  4.530e-07, trn/temperature  1.000e+00, val/acc 7.534e-01, val/nll 7.098e-01
[2023-02-05 08:04:57] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.047e+05, trn/neg_log_likelihood  2.494e+04, trn/neg_log_prior  1.798e+05, trn/lr  4.218e-07, trn/temperature  1.000e+00, val/acc 7.518e-01, val/nll 7.096e-01
[2023-02-05 08:05:01] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.049e+05, trn/neg_log_likelihood  2.482e+04, trn/neg_log_prior  1.801e+05, trn/lr  3.910e-07, trn/temperature  1.000e+00, val/acc 7.442e-01, val/nll 7.328e-01
[2023-02-05 08:05:05] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.048e+05, trn/neg_log_likelihood  2.441e+04, trn/neg_log_prior  1.804e+05, trn/lr  3.606e-07, trn/temperature  1.000e+00, val/acc 7.511e-01, val/nll 7.055e-01
[2023-02-05 08:05:09] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.048e+05, trn/neg_log_likelihood  2.413e+04, trn/neg_log_prior  1.806e+05, trn/lr  3.307e-07, trn/temperature  1.000e+00, val/acc 7.508e-01, val/nll 7.121e-01
[2023-02-05 08:05:14] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.048e+05, trn/neg_log_likelihood  2.390e+04, trn/neg_log_prior  1.809e+05, trn/lr  3.015e-07, trn/temperature  1.000e+00, val/acc 7.522e-01, val/nll 7.071e-01
[2023-02-05 08:05:18] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.047e+05, trn/neg_log_likelihood  2.357e+04, trn/neg_log_prior  1.811e+05, trn/lr  2.731e-07, trn/temperature  1.000e+00, val/acc 7.605e-01, val/nll 6.983e-01
[2023-02-05 08:05:22] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.047e+05, trn/neg_log_likelihood  2.342e+04, trn/neg_log_prior  1.813e+05, trn/lr  2.455e-07, trn/temperature  1.000e+00, val/acc 7.655e-01, val/nll 6.851e-01
[2023-02-05 08:05:26] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.046e+05, trn/neg_log_likelihood  2.310e+04, trn/neg_log_prior  1.815e+05, trn/lr  2.190e-07, trn/temperature  1.000e+00, val/acc 7.632e-01, val/nll 6.851e-01
[2023-02-05 08:05:31] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.045e+05, trn/neg_log_likelihood  2.286e+04, trn/neg_log_prior  1.816e+05, trn/lr  1.936e-07, trn/temperature  1.000e+00, val/acc 7.575e-01, val/nll 6.982e-01
