[2023-02-05 21:51:21] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 21:51:21] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000010_mo-0.90_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 21:52:00] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  4.993e+05, trn/neg_log_likelihood  8.387e+04, trn/neg_log_prior  4.155e+05, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 3.148e-01, val/nll 1.743e+00
[2023-02-05 21:52:06] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  4.515e+05, trn/neg_log_likelihood  6.891e+04, trn/neg_log_prior  3.826e+05, trn/lr  9.994e-07, trn/temperature  0.000e+00, val/acc 4.211e-01, val/nll 1.558e+00
[2023-02-05 21:52:11] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  4.329e+05, trn/neg_log_likelihood  6.338e+04, trn/neg_log_prior  3.695e+05, trn/lr  9.984e-07, trn/temperature  0.000e+00, val/acc 4.768e-01, val/nll 1.410e+00
[2023-02-05 21:52:16] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  4.236e+05, trn/neg_log_likelihood  5.868e+04, trn/neg_log_prior  3.649e+05, trn/lr  9.970e-07, trn/temperature  0.000e+00, val/acc 5.117e-01, val/nll 1.330e+00
[2023-02-05 21:52:22] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  4.185e+05, trn/neg_log_likelihood  5.459e+04, trn/neg_log_prior  3.639e+05, trn/lr  9.950e-07, trn/temperature  0.000e+00, val/acc 5.564e-01, val/nll 1.218e+00
[2023-02-05 21:52:27] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  4.160e+05, trn/neg_log_likelihood  5.146e+04, trn/neg_log_prior  3.645e+05, trn/lr  9.925e-07, trn/temperature  0.000e+00, val/acc 5.844e-01, val/nll 1.157e+00
[2023-02-05 21:52:32] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  4.125e+05, trn/neg_log_likelihood  4.723e+04, trn/neg_log_prior  3.653e+05, trn/lr  9.896e-07, trn/temperature  0.000e+00, val/acc 6.167e-01, val/nll 1.069e+00
[2023-02-05 21:52:37] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  4.117e+05, trn/neg_log_likelihood  4.524e+04, trn/neg_log_prior  3.664e+05, trn/lr  9.862e-07, trn/temperature  0.000e+00, val/acc 6.389e-01, val/nll 1.012e+00
[2023-02-05 21:52:42] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  4.095e+05, trn/neg_log_likelihood  4.223e+04, trn/neg_log_prior  3.673e+05, trn/lr  9.823e-07, trn/temperature  0.000e+00, val/acc 6.416e-01, val/nll 1.037e+00
[2023-02-05 21:52:48] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  4.078e+05, trn/neg_log_likelihood  3.982e+04, trn/neg_log_prior  3.680e+05, trn/lr  9.779e-07, trn/temperature  0.000e+00, val/acc 6.707e-01, val/nll 9.429e-01
[2023-02-05 21:52:53] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  4.072e+05, trn/neg_log_likelihood  3.831e+04, trn/neg_log_prior  3.688e+05, trn/lr  9.730e-07, trn/temperature  0.000e+00, val/acc 7.079e-01, val/nll 8.484e-01
[2023-02-05 21:52:58] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  4.061e+05, trn/neg_log_likelihood  3.677e+04, trn/neg_log_prior  3.693e+05, trn/lr  9.677e-07, trn/temperature  0.000e+00, val/acc 7.050e-01, val/nll 8.672e-01
[2023-02-05 21:53:03] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  4.060e+05, trn/neg_log_likelihood  3.605e+04, trn/neg_log_prior  3.700e+05, trn/lr  9.619e-07, trn/temperature  0.000e+00, val/acc 7.222e-01, val/nll 8.151e-01
[2023-02-05 21:53:08] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  4.050e+05, trn/neg_log_likelihood  3.459e+04, trn/neg_log_prior  3.705e+05, trn/lr  9.557e-07, trn/temperature  0.000e+00, val/acc 7.008e-01, val/nll 8.876e-01
[2023-02-05 21:53:14] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  4.046e+05, trn/neg_log_likelihood  3.393e+04, trn/neg_log_prior  3.707e+05, trn/lr  9.490e-07, trn/temperature  0.000e+00, val/acc 6.982e-01, val/nll 8.868e-01
[2023-02-05 21:53:19] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  4.041e+05, trn/neg_log_likelihood  3.330e+04, trn/neg_log_prior  3.708e+05, trn/lr  9.419e-07, trn/temperature  0.000e+00, val/acc 7.304e-01, val/nll 8.060e-01
[2023-02-05 21:53:24] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  4.034e+05, trn/neg_log_likelihood  3.242e+04, trn/neg_log_prior  3.710e+05, trn/lr  9.343e-07, trn/temperature  0.000e+00, val/acc 7.309e-01, val/nll 7.836e-01
[2023-02-05 21:53:29] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  4.039e+05, trn/neg_log_likelihood  3.263e+04, trn/neg_log_prior  3.713e+05, trn/lr  9.263e-07, trn/temperature  0.000e+00, val/acc 6.961e-01, val/nll 8.829e-01
[2023-02-05 21:53:34] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  4.032e+05, trn/neg_log_likelihood  3.163e+04, trn/neg_log_prior  3.716e+05, trn/lr  9.179e-07, trn/temperature  0.000e+00, val/acc 7.498e-01, val/nll 7.698e-01
[2023-02-05 21:53:39] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  4.031e+05, trn/neg_log_likelihood  3.149e+04, trn/neg_log_prior  3.716e+05, trn/lr  9.091e-07, trn/temperature  0.000e+00, val/acc 7.230e-01, val/nll 8.107e-01
[2023-02-05 21:53:45] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  4.023e+05, trn/neg_log_likelihood  3.072e+04, trn/neg_log_prior  3.716e+05, trn/lr  8.998e-07, trn/temperature  0.000e+00, val/acc 7.486e-01, val/nll 7.620e-01
[2023-02-05 21:53:50] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  4.018e+05, trn/neg_log_likelihood  3.029e+04, trn/neg_log_prior  3.715e+05, trn/lr  8.902e-07, trn/temperature  0.000e+00, val/acc 7.010e-01, val/nll 8.677e-01
[2023-02-05 21:53:55] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  4.013e+05, trn/neg_log_likelihood  2.954e+04, trn/neg_log_prior  3.718e+05, trn/lr  8.802e-07, trn/temperature  0.000e+00, val/acc 7.665e-01, val/nll 6.768e-01
[2023-02-05 21:54:00] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  4.014e+05, trn/neg_log_likelihood  2.953e+04, trn/neg_log_prior  3.718e+05, trn/lr  8.698e-07, trn/temperature  0.000e+00, val/acc 7.085e-01, val/nll 8.952e-01
[2023-02-05 21:54:05] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  4.015e+05, trn/neg_log_likelihood  2.947e+04, trn/neg_log_prior  3.720e+05, trn/lr  8.591e-07, trn/temperature  0.000e+00, val/acc 7.490e-01, val/nll 7.445e-01
[2023-02-05 21:54:11] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  4.006e+05, trn/neg_log_likelihood  2.859e+04, trn/neg_log_prior  3.720e+05, trn/lr  8.480e-07, trn/temperature  0.000e+00, val/acc 7.042e-01, val/nll 8.985e-01
[2023-02-05 21:54:16] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  4.005e+05, trn/neg_log_likelihood  2.852e+04, trn/neg_log_prior  3.720e+05, trn/lr  8.365e-07, trn/temperature  0.000e+00, val/acc 7.721e-01, val/nll 6.909e-01
[2023-02-05 21:54:21] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  4.004e+05, trn/neg_log_likelihood  2.839e+04, trn/neg_log_prior  3.720e+05, trn/lr  8.247e-07, trn/temperature  0.000e+00, val/acc 7.726e-01, val/nll 6.792e-01
[2023-02-05 21:54:26] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  4.002e+05, trn/neg_log_likelihood  2.807e+04, trn/neg_log_prior  3.721e+05, trn/lr  8.126e-07, trn/temperature  0.000e+00, val/acc 7.573e-01, val/nll 7.344e-01
[2023-02-05 21:54:31] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  3.996e+05, trn/neg_log_likelihood  2.757e+04, trn/neg_log_prior  3.721e+05, trn/lr  8.002e-07, trn/temperature  0.000e+00, val/acc 7.692e-01, val/nll 6.809e-01
[2023-02-05 21:54:36] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  3.995e+05, trn/neg_log_likelihood  2.747e+04, trn/neg_log_prior  3.721e+05, trn/lr  7.875e-07, trn/temperature  0.000e+00, val/acc 7.490e-01, val/nll 7.612e-01
[2023-02-05 21:54:41] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  3.987e+05, trn/neg_log_likelihood  2.660e+04, trn/neg_log_prior  3.722e+05, trn/lr  7.745e-07, trn/temperature  0.000e+00, val/acc 7.202e-01, val/nll 8.506e-01
[2023-02-05 21:54:47] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  3.986e+05, trn/neg_log_likelihood  2.656e+04, trn/neg_log_prior  3.720e+05, trn/lr  7.613e-07, trn/temperature  0.000e+00, val/acc 7.386e-01, val/nll 7.723e-01
[2023-02-05 21:54:52] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  3.981e+05, trn/neg_log_likelihood  2.605e+04, trn/neg_log_prior  3.721e+05, trn/lr  7.477e-07, trn/temperature  0.000e+00, val/acc 7.736e-01, val/nll 6.811e-01
[2023-02-05 21:54:57] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  3.988e+05, trn/neg_log_likelihood  2.653e+04, trn/neg_log_prior  3.722e+05, trn/lr  7.340e-07, trn/temperature  0.000e+00, val/acc 7.761e-01, val/nll 6.665e-01
[2023-02-05 21:55:02] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  3.975e+05, trn/neg_log_likelihood  2.539e+04, trn/neg_log_prior  3.721e+05, trn/lr  7.200e-07, trn/temperature  0.000e+00, val/acc 7.820e-01, val/nll 6.608e-01
[2023-02-05 21:55:07] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  3.973e+05, trn/neg_log_likelihood  2.549e+04, trn/neg_log_prior  3.718e+05, trn/lr  7.058e-07, trn/temperature  0.000e+00, val/acc 7.375e-01, val/nll 7.590e-01
[2023-02-05 21:55:12] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  3.966e+05, trn/neg_log_likelihood  2.476e+04, trn/neg_log_prior  3.718e+05, trn/lr  6.913e-07, trn/temperature  0.000e+00, val/acc 7.582e-01, val/nll 7.266e-01
[2023-02-05 21:55:17] [Cycle   1/ 30][Epoch  39/100] trn/posterior_energy  3.966e+05, trn/neg_log_likelihood  2.477e+04, trn/neg_log_prior  3.718e+05, trn/lr  6.767e-07, trn/temperature  0.000e+00, val/acc 7.810e-01, val/nll 6.764e-01
[2023-02-05 21:55:23] [Cycle   1/ 30][Epoch  40/100] trn/posterior_energy  3.965e+05, trn/neg_log_likelihood  2.467e+04, trn/neg_log_prior  3.718e+05, trn/lr  6.620e-07, trn/temperature  0.000e+00, val/acc 7.679e-01, val/nll 6.870e-01
[2023-02-05 21:55:28] [Cycle   1/ 30][Epoch  41/100] trn/posterior_energy  3.954e+05, trn/neg_log_likelihood  2.362e+04, trn/neg_log_prior  3.717e+05, trn/lr  6.470e-07, trn/temperature  0.000e+00, val/acc 7.608e-01, val/nll 7.027e-01
[2023-02-05 21:55:33] [Cycle   1/ 30][Epoch  42/100] trn/posterior_energy  3.953e+05, trn/neg_log_likelihood  2.371e+04, trn/neg_log_prior  3.716e+05, trn/lr  6.319e-07, trn/temperature  0.000e+00, val/acc 7.629e-01, val/nll 7.222e-01
[2023-02-05 21:55:38] [Cycle   1/ 30][Epoch  43/100] trn/posterior_energy  3.951e+05, trn/neg_log_likelihood  2.353e+04, trn/neg_log_prior  3.716e+05, trn/lr  6.167e-07, trn/temperature  0.000e+00, val/acc 7.742e-01, val/nll 6.744e-01
[2023-02-05 21:55:43] [Cycle   1/ 30][Epoch  44/100] trn/posterior_energy  3.947e+05, trn/neg_log_likelihood  2.306e+04, trn/neg_log_prior  3.716e+05, trn/lr  6.014e-07, trn/temperature  0.000e+00, val/acc 7.996e-01, val/nll 6.113e-01
[2023-02-05 21:55:48] [Cycle   1/ 30][Epoch  45/100] trn/posterior_energy  3.941e+05, trn/neg_log_likelihood  2.256e+04, trn/neg_log_prior  3.716e+05, trn/lr  5.860e-07, trn/temperature  0.000e+00, val/acc 7.713e-01, val/nll 6.792e-01
[2023-02-05 21:55:53] [Cycle   1/ 30][Epoch  46/100] trn/posterior_energy  3.936e+05, trn/neg_log_likelihood  2.220e+04, trn/neg_log_prior  3.714e+05, trn/lr  5.705e-07, trn/temperature  0.000e+00, val/acc 7.770e-01, val/nll 6.839e-01
[2023-02-05 21:55:58] [Cycle   1/ 30][Epoch  47/100] trn/posterior_energy  3.935e+05, trn/neg_log_likelihood  2.198e+04, trn/neg_log_prior  3.715e+05, trn/lr  5.549e-07, trn/temperature  0.000e+00, val/acc 7.746e-01, val/nll 6.641e-01
[2023-02-05 21:56:04] [Cycle   1/ 30][Epoch  48/100] trn/posterior_energy  3.929e+05, trn/neg_log_likelihood  2.150e+04, trn/neg_log_prior  3.714e+05, trn/lr  5.392e-07, trn/temperature  0.000e+00, val/acc 7.513e-01, val/nll 7.328e-01
[2023-02-05 21:56:09] [Cycle   1/ 30][Epoch  49/100] trn/posterior_energy  3.926e+05, trn/neg_log_likelihood  2.119e+04, trn/neg_log_prior  3.714e+05, trn/lr  5.236e-07, trn/temperature  0.000e+00, val/acc 7.985e-01, val/nll 6.020e-01
[2023-02-05 21:56:14] [Cycle   1/ 30][Epoch  50/100] trn/posterior_energy  3.923e+05, trn/neg_log_likelihood  2.093e+04, trn/neg_log_prior  3.714e+05, trn/lr  5.079e-07, trn/temperature  0.000e+00, val/acc 7.938e-01, val/nll 6.148e-01
[2023-02-05 21:56:19] [Cycle   1/ 30][Epoch  51/100] trn/posterior_energy  3.914e+05, trn/neg_log_likelihood  2.018e+04, trn/neg_log_prior  3.712e+05, trn/lr  4.922e-07, trn/temperature  0.000e+00, val/acc 8.002e-01, val/nll 6.009e-01
[2023-02-05 21:56:24] [Cycle   1/ 30][Epoch  52/100] trn/posterior_energy  3.909e+05, trn/neg_log_likelihood  1.980e+04, trn/neg_log_prior  3.711e+05, trn/lr  4.765e-07, trn/temperature  0.000e+00, val/acc 7.822e-01, val/nll 6.503e-01
[2023-02-05 21:56:29] [Cycle   1/ 30][Epoch  53/100] trn/posterior_energy  3.901e+05, trn/neg_log_likelihood  1.919e+04, trn/neg_log_prior  3.709e+05, trn/lr  4.608e-07, trn/temperature  0.000e+00, val/acc 7.893e-01, val/nll 6.377e-01
[2023-02-05 21:56:34] [Cycle   1/ 30][Epoch  54/100] trn/posterior_energy  3.900e+05, trn/neg_log_likelihood  1.914e+04, trn/neg_log_prior  3.708e+05, trn/lr  4.452e-07, trn/temperature  0.000e+00, val/acc 8.077e-01, val/nll 5.857e-01
[2023-02-05 21:56:40] [Cycle   1/ 30][Epoch  55/100] trn/posterior_energy  3.895e+05, trn/neg_log_likelihood  1.875e+04, trn/neg_log_prior  3.708e+05, trn/lr  4.296e-07, trn/temperature  0.000e+00, val/acc 7.804e-01, val/nll 6.701e-01
[2023-02-05 21:56:45] [Cycle   1/ 30][Epoch  56/100] trn/posterior_energy  3.886e+05, trn/neg_log_likelihood  1.791e+04, trn/neg_log_prior  3.707e+05, trn/lr  4.141e-07, trn/temperature  0.000e+00, val/acc 7.930e-01, val/nll 6.362e-01
[2023-02-05 21:56:50] [Cycle   1/ 30][Epoch  57/100] trn/posterior_energy  3.880e+05, trn/neg_log_likelihood  1.758e+04, trn/neg_log_prior  3.704e+05, trn/lr  3.986e-07, trn/temperature  0.000e+00, val/acc 7.871e-01, val/nll 6.482e-01
[2023-02-05 21:56:55] [Cycle   1/ 30][Epoch  58/100] trn/posterior_energy  3.877e+05, trn/neg_log_likelihood  1.735e+04, trn/neg_log_prior  3.704e+05, trn/lr  3.833e-07, trn/temperature  0.000e+00, val/acc 8.027e-01, val/nll 5.937e-01
[2023-02-05 21:57:00] [Cycle   1/ 30][Epoch  59/100] trn/posterior_energy  3.867e+05, trn/neg_log_likelihood  1.643e+04, trn/neg_log_prior  3.703e+05, trn/lr  3.681e-07, trn/temperature  0.000e+00, val/acc 8.124e-01, val/nll 5.635e-01
[2023-02-05 21:57:05] [Cycle   1/ 30][Epoch  60/100] trn/posterior_energy  3.864e+05, trn/neg_log_likelihood  1.615e+04, trn/neg_log_prior  3.702e+05, trn/lr  3.530e-07, trn/temperature  0.000e+00, val/acc 8.126e-01, val/nll 5.759e-01
[2023-02-05 21:57:10] [Cycle   1/ 30][Epoch  61/100] trn/posterior_energy  3.859e+05, trn/neg_log_likelihood  1.577e+04, trn/neg_log_prior  3.701e+05, trn/lr  3.381e-07, trn/temperature  0.000e+00, val/acc 7.899e-01, val/nll 6.247e-01
[2023-02-05 21:57:16] [Cycle   1/ 30][Epoch  62/100] trn/posterior_energy  3.854e+05, trn/neg_log_likelihood  1.536e+04, trn/neg_log_prior  3.701e+05, trn/lr  3.233e-07, trn/temperature  0.000e+00, val/acc 8.108e-01, val/nll 5.790e-01
[2023-02-05 21:57:21] [Cycle   1/ 30][Epoch  63/100] trn/posterior_energy  3.847e+05, trn/neg_log_likelihood  1.474e+04, trn/neg_log_prior  3.700e+05, trn/lr  3.087e-07, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 6.210e-01
[2023-02-05 21:57:26] [Cycle   1/ 30][Epoch  64/100] trn/posterior_energy  3.834e+05, trn/neg_log_likelihood  1.357e+04, trn/neg_log_prior  3.698e+05, trn/lr  2.943e-07, trn/temperature  0.000e+00, val/acc 8.055e-01, val/nll 5.837e-01
