[2023-02-03 04:08:38] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 04:08:38] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000001_mo-0.97_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 04:09:01] [Epoch     1/  500] trn/posterior_energy -3.402e+04, trn/neg_log_likelihood  8.930e+04, trn/neg_log_prior -1.233e+05, trn/lr  1.000e-07, val/acc 3.408e-01, val/nll 1.826e+00 (best_acc: 0.000e+00 -> 3.408e-01, test_acc: 3.491e-01, test_nll: 1.818e+00)
[2023-02-03 04:09:48] [Epoch    12/  500] trn/posterior_energy -9.107e+04, trn/neg_log_likelihood  3.180e+04, trn/neg_log_prior -1.229e+05, trn/lr  9.987e-08, val/acc 7.064e-01, val/nll 8.334e-01 (best_acc: 6.649e-01 -> 7.064e-01, test_acc: 7.043e-01, test_nll: 8.506e-01)
[2023-02-03 04:09:53] [Epoch    13/  500] trn/posterior_energy -9.315e+04, trn/neg_log_likelihood  2.968e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.985e-08, val/acc 7.195e-01, val/nll 7.989e-01 (best_acc: 7.064e-01 -> 7.195e-01, test_acc: 7.152e-01, test_nll: 8.136e-01)
[2023-02-03 04:09:57] [Epoch    14/  500] trn/posterior_energy -9.592e+04, trn/neg_log_likelihood  2.687e+04, trn/neg_log_prior -1.228e+05, trn/lr  9.982e-08, val/acc 7.299e-01, val/nll 7.765e-01 (best_acc: 7.195e-01 -> 7.299e-01, test_acc: 7.248e-01, test_nll: 7.968e-01)
[2023-02-03 04:10:01] [Epoch    15/  500] trn/posterior_energy -9.682e+04, trn/neg_log_likelihood  2.592e+04, trn/neg_log_prior -1.227e+05, trn/lr  9.979e-08, val/acc 7.418e-01, val/nll 7.456e-01 (best_acc: 7.299e-01 -> 7.418e-01, test_acc: 7.357e-01, test_nll: 7.672e-01)
[2023-02-03 04:10:05] [Epoch    16/  500] trn/posterior_energy -9.854e+04, trn/neg_log_likelihood  2.415e+04, trn/neg_log_prior -1.227e+05, trn/lr  9.976e-08, val/acc 7.514e-01, val/nll 7.141e-01 (best_acc: 7.418e-01 -> 7.514e-01, test_acc: 7.466e-01, test_nll: 7.275e-01)
[2023-02-03 04:10:09] [Epoch    17/  500] trn/posterior_energy -9.977e+04, trn/neg_log_likelihood  2.288e+04, trn/neg_log_prior -1.226e+05, trn/lr  9.973e-08, val/acc 7.417e-01, val/nll 7.390e-01
[2023-02-03 04:10:13] [Epoch    18/  500] trn/posterior_energy -1.016e+05, trn/neg_log_likelihood  2.104e+04, trn/neg_log_prior -1.226e+05, trn/lr  9.970e-08, val/acc 7.447e-01, val/nll 7.542e-01
[2023-02-03 04:10:17] [Epoch    19/  500] trn/posterior_energy -1.026e+05, trn/neg_log_likelihood  1.993e+04, trn/neg_log_prior -1.225e+05, trn/lr  9.966e-08, val/acc 7.564e-01, val/nll 7.187e-01 (best_acc: 7.514e-01 -> 7.564e-01, test_acc: 7.535e-01, test_nll: 7.349e-01)
[2023-02-03 04:10:21] [Epoch    20/  500] trn/posterior_energy -1.045e+05, trn/neg_log_likelihood  1.798e+04, trn/neg_log_prior -1.225e+05, trn/lr  9.963e-08, val/acc 7.636e-01, val/nll 7.040e-01 (best_acc: 7.564e-01 -> 7.636e-01, test_acc: 7.560e-01, test_nll: 7.189e-01)
[2023-02-03 04:10:25] [Epoch    21/  500] trn/posterior_energy -1.054e+05, trn/neg_log_likelihood  1.701e+04, trn/neg_log_prior -1.224e+05, trn/lr  9.959e-08, val/acc 7.686e-01, val/nll 6.980e-01 (best_acc: 7.636e-01 -> 7.686e-01, test_acc: 7.649e-01, test_nll: 7.151e-01)
[2023-02-03 04:10:29] [Epoch    22/  500] trn/posterior_energy -1.062e+05, trn/neg_log_likelihood  1.624e+04, trn/neg_log_prior -1.224e+05, trn/lr  9.954e-08, val/acc 7.570e-01, val/nll 7.363e-01
[2023-02-03 04:10:33] [Epoch    23/  500] trn/posterior_energy -1.078e+05, trn/neg_log_likelihood  1.456e+04, trn/neg_log_prior -1.223e+05, trn/lr  9.950e-08, val/acc 7.523e-01, val/nll 7.786e-01
[2023-02-03 04:10:37] [Epoch    24/  500] trn/posterior_energy -1.090e+05, trn/neg_log_likelihood  1.332e+04, trn/neg_log_prior -1.223e+05, trn/lr  9.946e-08, val/acc 7.670e-01, val/nll 7.375e-01
[2023-02-03 04:10:40] [Epoch    25/  500] trn/posterior_energy -1.104e+05, trn/neg_log_likelihood  1.179e+04, trn/neg_log_prior -1.222e+05, trn/lr  9.941e-08, val/acc 7.573e-01, val/nll 7.662e-01
[2023-02-03 04:10:44] [Epoch    26/  500] trn/posterior_energy -1.110e+05, trn/neg_log_likelihood  1.112e+04, trn/neg_log_prior -1.222e+05, trn/lr  9.936e-08, val/acc 7.591e-01, val/nll 7.753e-01
[2023-02-03 04:10:48] [Epoch    27/  500] trn/posterior_energy -1.122e+05, trn/neg_log_likelihood  9.909e+03, trn/neg_log_prior -1.221e+05, trn/lr  9.931e-08, val/acc 7.606e-01, val/nll 7.936e-01
[2023-02-03 04:10:52] [Epoch    28/  500] trn/posterior_energy -1.132e+05, trn/neg_log_likelihood  8.833e+03, trn/neg_log_prior -1.220e+05, trn/lr  9.926e-08, val/acc 7.524e-01, val/nll 8.742e-01
[2023-02-03 04:10:55] [Epoch    29/  500] trn/posterior_energy -1.139e+05, trn/neg_log_likelihood  8.044e+03, trn/neg_log_prior -1.220e+05, trn/lr  9.920e-08, val/acc 7.628e-01, val/nll 8.691e-01
[2023-02-03 04:10:59] [Epoch    30/  500] trn/posterior_energy -1.145e+05, trn/neg_log_likelihood  7.397e+03, trn/neg_log_prior -1.219e+05, trn/lr  9.914e-08, val/acc 7.577e-01, val/nll 8.868e-01
[2023-02-03 04:11:03] [Epoch    31/  500] trn/posterior_energy -1.139e+05, trn/neg_log_likelihood  7.979e+03, trn/neg_log_prior -1.218e+05, trn/lr  9.908e-08, val/acc 7.539e-01, val/nll 9.377e-01
[2023-02-03 04:11:06] [Epoch    32/  500] trn/posterior_energy -1.153e+05, trn/neg_log_likelihood  6.470e+03, trn/neg_log_prior -1.218e+05, trn/lr  9.902e-08, val/acc 7.468e-01, val/nll 9.811e-01
[2023-02-03 04:11:10] [Epoch    33/  500] trn/posterior_energy -1.162e+05, trn/neg_log_likelihood  5.517e+03, trn/neg_log_prior -1.217e+05, trn/lr  9.896e-08, val/acc 7.564e-01, val/nll 9.442e-01
[2023-02-03 04:11:14] [Epoch    34/  500] trn/posterior_energy -1.171e+05, trn/neg_log_likelihood  4.608e+03, trn/neg_log_prior -1.217e+05, trn/lr  9.890e-08, val/acc 7.590e-01, val/nll 9.786e-01
[2023-02-03 04:11:18] [Epoch    35/  500] trn/posterior_energy -1.183e+05, trn/neg_log_likelihood  3.310e+03, trn/neg_log_prior -1.216e+05, trn/lr  9.883e-08, val/acc 7.731e-01, val/nll 9.520e-01 (best_acc: 7.686e-01 -> 7.731e-01, test_acc: 7.669e-01, test_nll: 9.812e-01)
[2023-02-03 04:11:22] [Epoch    36/  500] trn/posterior_energy -1.181e+05, trn/neg_log_likelihood  3.534e+03, trn/neg_log_prior -1.216e+05, trn/lr  9.876e-08, val/acc 7.587e-01, val/nll 1.078e+00
[2023-02-03 04:11:25] [Epoch    37/  500] trn/posterior_energy -1.173e+05, trn/neg_log_likelihood  4.284e+03, trn/neg_log_prior -1.216e+05, trn/lr  9.869e-08, val/acc 7.399e-01, val/nll 1.148e+00
[2023-02-03 04:11:29] [Epoch    38/  500] trn/posterior_energy -1.174e+05, trn/neg_log_likelihood  4.122e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.862e-08, val/acc 7.710e-01, val/nll 9.872e-01
[2023-02-03 04:11:33] [Epoch    39/  500] trn/posterior_energy -1.191e+05, trn/neg_log_likelihood  2.360e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.854e-08, val/acc 7.706e-01, val/nll 1.037e+00
[2023-02-03 04:11:36] [Epoch    40/  500] trn/posterior_energy -1.187e+05, trn/neg_log_likelihood  2.784e+03, trn/neg_log_prior -1.215e+05, trn/lr  9.847e-08, val/acc 7.597e-01, val/nll 1.087e+00
[2023-02-03 04:11:40] [Epoch    41/  500] trn/posterior_energy -1.180e+05, trn/neg_log_likelihood  3.477e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.839e-08, val/acc 7.660e-01, val/nll 1.042e+00
[2023-02-03 04:11:44] [Epoch    42/  500] trn/posterior_energy -1.197e+05, trn/neg_log_likelihood  1.712e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.831e-08, val/acc 7.537e-01, val/nll 1.207e+00
[2023-02-03 04:11:48] [Epoch    43/  500] trn/posterior_energy -1.191e+05, trn/neg_log_likelihood  2.329e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.823e-08, val/acc 7.740e-01, val/nll 1.033e+00 (best_acc: 7.731e-01 -> 7.740e-01, test_acc: 7.707e-01, test_nll: 1.075e+00)
[2023-02-03 04:11:51] [Epoch    44/  500] trn/posterior_energy -1.198e+05, trn/neg_log_likelihood  1.582e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.814e-08, val/acc 7.658e-01, val/nll 1.123e+00
[2023-02-03 04:11:55] [Epoch    45/  500] trn/posterior_energy -1.200e+05, trn/neg_log_likelihood  1.383e+03, trn/neg_log_prior -1.214e+05, trn/lr  9.806e-08, val/acc 7.737e-01, val/nll 1.103e+00
[2023-02-03 04:11:59] [Epoch    46/  500] trn/posterior_energy -1.207e+05, trn/neg_log_likelihood  6.687e+02, trn/neg_log_prior -1.214e+05, trn/lr  9.797e-08, val/acc 7.732e-01, val/nll 1.148e+00
[2023-02-03 04:12:03] [Epoch    47/  500] trn/posterior_energy -1.212e+05, trn/neg_log_likelihood  1.911e+02, trn/neg_log_prior -1.214e+05, trn/lr  9.788e-08, val/acc 7.884e-01, val/nll 1.098e+00 (best_acc: 7.740e-01 -> 7.884e-01, test_acc: 7.823e-01, test_nll: 1.112e+00)
[2023-02-03 04:12:07] [Epoch    48/  500] trn/posterior_energy -1.214e+05, trn/neg_log_likelihood  4.778e+01, trn/neg_log_prior -1.214e+05, trn/lr  9.779e-08, val/acc 7.872e-01, val/nll 1.097e+00
[2023-02-03 04:12:10] [Epoch    49/  500] trn/posterior_energy -1.214e+05, trn/neg_log_likelihood  2.929e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.770e-08, val/acc 7.881e-01, val/nll 1.097e+00
[2023-02-03 04:12:14] [Epoch    50/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  2.569e+01, trn/neg_log_prior -1.215e+05, trn/lr  9.760e-08, val/acc 7.871e-01, val/nll 1.099e+00
[2023-02-03 04:12:18] [Epoch    51/  500] trn/posterior_energy -1.215e+05, trn/neg_log_likelihood  2.361e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.750e-08, val/acc 7.881e-01, val/nll 1.100e+00
[2023-02-03 04:12:21] [Epoch    52/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  2.237e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.741e-08, val/acc 7.867e-01, val/nll 1.100e+00
[2023-02-03 04:12:25] [Epoch    53/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  2.146e+01, trn/neg_log_prior -1.216e+05, trn/lr  9.730e-08, val/acc 7.871e-01, val/nll 1.099e+00
[2023-02-03 04:12:29] [Epoch    54/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  2.085e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.720e-08, val/acc 7.869e-01, val/nll 1.098e+00
[2023-02-03 04:12:32] [Epoch    55/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  2.028e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.710e-08, val/acc 7.876e-01, val/nll 1.095e+00
[2023-02-03 04:12:36] [Epoch    56/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  1.986e+01, trn/neg_log_prior -1.217e+05, trn/lr  9.699e-08, val/acc 7.881e-01, val/nll 1.096e+00
[2023-02-03 04:12:40] [Epoch    57/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.962e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.688e-08, val/acc 7.881e-01, val/nll 1.093e+00
[2023-02-03 04:12:44] [Epoch    58/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.937e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.677e-08, val/acc 7.890e-01, val/nll 1.091e+00 (best_acc: 7.884e-01 -> 7.890e-01, test_acc: 7.857e-01, test_nll: 1.094e+00)
[2023-02-03 04:12:48] [Epoch    59/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  1.919e+01, trn/neg_log_prior -1.218e+05, trn/lr  9.666e-08, val/acc 7.884e-01, val/nll 1.090e+00
[2023-02-03 04:12:51] [Epoch    60/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.904e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.655e-08, val/acc 7.886e-01, val/nll 1.087e+00
[2023-02-03 04:12:55] [Epoch    61/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.899e+01, trn/neg_log_prior -1.219e+05, trn/lr  9.643e-08, val/acc 7.876e-01, val/nll 1.085e+00
[2023-02-03 04:12:58] [Epoch    62/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  1.890e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.631e-08, val/acc 7.876e-01, val/nll 1.084e+00
[2023-02-03 04:13:02] [Epoch    63/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.889e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.619e-08, val/acc 7.878e-01, val/nll 1.082e+00
[2023-02-03 04:13:06] [Epoch    64/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.888e+01, trn/neg_log_prior -1.220e+05, trn/lr  9.607e-08, val/acc 7.871e-01, val/nll 1.080e+00
[2023-02-03 04:13:09] [Epoch    65/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  1.888e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.595e-08, val/acc 7.879e-01, val/nll 1.078e+00
[2023-02-03 04:13:13] [Epoch    66/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.893e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.583e-08, val/acc 7.884e-01, val/nll 1.076e+00
[2023-02-03 04:13:17] [Epoch    67/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.895e+01, trn/neg_log_prior -1.221e+05, trn/lr  9.570e-08, val/acc 7.881e-01, val/nll 1.074e+00
[2023-02-03 04:13:21] [Epoch    68/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  1.900e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.557e-08, val/acc 7.877e-01, val/nll 1.073e+00
[2023-02-03 04:13:24] [Epoch    69/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.908e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.544e-08, val/acc 7.876e-01, val/nll 1.072e+00
[2023-02-03 04:13:28] [Epoch    70/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.914e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.531e-08, val/acc 7.881e-01, val/nll 1.068e+00
[2023-02-03 04:13:32] [Epoch    71/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  1.924e+01, trn/neg_log_prior -1.222e+05, trn/lr  9.517e-08, val/acc 7.874e-01, val/nll 1.068e+00
[2023-02-03 04:13:36] [Epoch    72/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.932e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.504e-08, val/acc 7.885e-01, val/nll 1.066e+00
[2023-02-03 04:13:39] [Epoch    73/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.939e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.490e-08, val/acc 7.886e-01, val/nll 1.064e+00
[2023-02-03 04:13:43] [Epoch    74/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  1.946e+01, trn/neg_log_prior -1.223e+05, trn/lr  9.476e-08, val/acc 7.878e-01, val/nll 1.063e+00
[2023-02-03 04:13:47] [Epoch    75/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.958e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.462e-08, val/acc 7.876e-01, val/nll 1.061e+00
[2023-02-03 04:13:51] [Epoch    76/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.968e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.448e-08, val/acc 7.878e-01, val/nll 1.058e+00
[2023-02-03 04:13:55] [Epoch    77/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.978e+01, trn/neg_log_prior -1.224e+05, trn/lr  9.433e-08, val/acc 7.883e-01, val/nll 1.058e+00
[2023-02-03 04:13:58] [Epoch    78/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  1.988e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.419e-08, val/acc 7.886e-01, val/nll 1.056e+00
[2023-02-03 04:14:02] [Epoch    79/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  1.998e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.404e-08, val/acc 7.879e-01, val/nll 1.055e+00
[2023-02-03 04:14:06] [Epoch    80/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.006e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.389e-08, val/acc 7.873e-01, val/nll 1.053e+00
[2023-02-03 04:14:10] [Epoch    81/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.018e+01, trn/neg_log_prior -1.225e+05, trn/lr  9.374e-08, val/acc 7.895e-01, val/nll 1.052e+00 (best_acc: 7.890e-01 -> 7.895e-01, test_acc: 7.864e-01, test_nll: 1.049e+00)
[2023-02-03 04:14:14] [Epoch    82/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.029e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.359e-08, val/acc 7.876e-01, val/nll 1.051e+00
[2023-02-03 04:14:17] [Epoch    83/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.038e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.343e-08, val/acc 7.883e-01, val/nll 1.050e+00
[2023-02-03 04:14:21] [Epoch    84/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.047e+01, trn/neg_log_prior -1.226e+05, trn/lr  9.328e-08, val/acc 7.881e-01, val/nll 1.047e+00
[2023-02-03 04:14:25] [Epoch    85/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.055e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.312e-08, val/acc 7.887e-01, val/nll 1.047e+00
[2023-02-03 04:14:29] [Epoch    86/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.066e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.296e-08, val/acc 7.881e-01, val/nll 1.047e+00
[2023-02-03 04:14:32] [Epoch    87/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.079e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.280e-08, val/acc 7.882e-01, val/nll 1.045e+00
[2023-02-03 04:14:36] [Epoch    88/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.087e+01, trn/neg_log_prior -1.227e+05, trn/lr  9.263e-08, val/acc 7.885e-01, val/nll 1.044e+00
[2023-02-03 04:14:40] [Epoch    89/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.094e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.247e-08, val/acc 7.883e-01, val/nll 1.043e+00
[2023-02-03 04:14:44] [Epoch    90/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.105e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.230e-08, val/acc 7.887e-01, val/nll 1.041e+00
[2023-02-03 04:14:47] [Epoch    91/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.114e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.213e-08, val/acc 7.893e-01, val/nll 1.040e+00
[2023-02-03 04:14:51] [Epoch    92/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.124e+01, trn/neg_log_prior -1.228e+05, trn/lr  9.196e-08, val/acc 7.887e-01, val/nll 1.040e+00
[2023-02-03 04:14:55] [Epoch    93/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.133e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.179e-08, val/acc 7.892e-01, val/nll 1.038e+00
[2023-02-03 04:14:58] [Epoch    94/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.139e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.162e-08, val/acc 7.892e-01, val/nll 1.038e+00
[2023-02-03 04:15:02] [Epoch    95/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.148e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.144e-08, val/acc 7.890e-01, val/nll 1.036e+00
[2023-02-03 04:15:06] [Epoch    96/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.153e+01, trn/neg_log_prior -1.229e+05, trn/lr  9.127e-08, val/acc 7.898e-01, val/nll 1.036e+00 (best_acc: 7.895e-01 -> 7.898e-01, test_acc: 7.869e-01, test_nll: 1.030e+00)
