[2023-02-05 09:06:47] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 09:06:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000001_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 09:07:20] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.898e+05, trn/neg_log_likelihood  9.381e+04, trn/neg_log_prior  2.959e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 2.438e-01, val/nll 1.980e+00
[2023-02-05 09:08:07] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  3.064e+05, trn/neg_log_likelihood  3.822e+04, trn/neg_log_prior  2.682e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 6.567e-01, val/nll 9.823e-01
[2023-02-05 09:08:11] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  3.029e+05, trn/neg_log_likelihood  3.436e+04, trn/neg_log_prior  2.685e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 7.021e-01, val/nll 8.556e-01
[2023-02-05 09:08:15] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  3.027e+05, trn/neg_log_likelihood  3.432e+04, trn/neg_log_prior  2.684e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 7.009e-01, val/nll 8.365e-01
[2023-02-05 09:08:19] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  3.003e+05, trn/neg_log_likelihood  3.159e+04, trn/neg_log_prior  2.687e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 7.241e-01, val/nll 7.846e-01
[2023-02-05 09:08:23] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  3.001e+05, trn/neg_log_likelihood  3.112e+04, trn/neg_log_prior  2.690e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 7.001e-01, val/nll 8.502e-01
[2023-02-05 09:08:28] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  2.984e+05, trn/neg_log_likelihood  2.919e+04, trn/neg_log_prior  2.692e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 7.238e-01, val/nll 8.217e-01
[2023-02-05 09:08:32] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  2.982e+05, trn/neg_log_likelihood  2.883e+04, trn/neg_log_prior  2.693e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 7.438e-01, val/nll 7.533e-01
[2023-02-05 09:08:36] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  2.964e+05, trn/neg_log_likelihood  2.708e+04, trn/neg_log_prior  2.694e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 7.418e-01, val/nll 7.284e-01
[2023-02-05 09:08:40] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  2.957e+05, trn/neg_log_likelihood  2.626e+04, trn/neg_log_prior  2.695e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 7.413e-01, val/nll 7.615e-01
[2023-02-05 09:08:45] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  2.945e+05, trn/neg_log_likelihood  2.496e+04, trn/neg_log_prior  2.695e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 7.425e-01, val/nll 7.708e-01
[2023-02-05 09:08:49] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  2.949e+05, trn/neg_log_likelihood  2.527e+04, trn/neg_log_prior  2.696e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 7.690e-01, val/nll 6.777e-01
[2023-02-05 09:08:53] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  2.922e+05, trn/neg_log_likelihood  2.247e+04, trn/neg_log_prior  2.697e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 7.666e-01, val/nll 7.054e-01
[2023-02-05 09:08:58] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  2.925e+05, trn/neg_log_likelihood  2.287e+04, trn/neg_log_prior  2.697e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 7.378e-01, val/nll 7.667e-01
[2023-02-05 09:09:02] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  2.902e+05, trn/neg_log_likelihood  2.055e+04, trn/neg_log_prior  2.697e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.565e-01, val/nll 7.270e-01
[2023-02-05 09:09:06] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  2.905e+05, trn/neg_log_likelihood  2.083e+04, trn/neg_log_prior  2.696e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 7.798e-01, val/nll 6.406e-01
[2023-02-05 09:09:10] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  2.893e+05, trn/neg_log_likelihood  1.967e+04, trn/neg_log_prior  2.696e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.785e-01, val/nll 6.634e-01
[2023-02-05 09:09:15] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  2.867e+05, trn/neg_log_likelihood  1.724e+04, trn/neg_log_prior  2.695e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 7.935e-01, val/nll 6.175e-01
[2023-02-05 09:09:19] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.874e+05, trn/neg_log_likelihood  1.811e+04, trn/neg_log_prior  2.693e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 7.847e-01, val/nll 6.360e-01
[2023-02-05 09:09:23] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.862e+05, trn/neg_log_likelihood  1.669e+04, trn/neg_log_prior  2.695e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.951e-01, val/nll 6.287e-01
[2023-02-05 09:09:27] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.835e+05, trn/neg_log_likelihood  1.407e+04, trn/neg_log_prior  2.694e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.985e-01, val/nll 6.166e-01
[2023-02-05 09:09:32] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.823e+05, trn/neg_log_likelihood  1.315e+04, trn/neg_log_prior  2.692e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 7.936e-01, val/nll 6.493e-01
[2023-02-05 09:09:36] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.805e+05, trn/neg_log_likelihood  1.152e+04, trn/neg_log_prior  2.690e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 7.866e-01, val/nll 6.614e-01
[2023-02-05 09:09:40] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.796e+05, trn/neg_log_likelihood  1.081e+04, trn/neg_log_prior  2.688e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 7.758e-01, val/nll 7.426e-01
[2023-02-05 09:09:44] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.780e+05, trn/neg_log_likelihood  9.313e+03, trn/neg_log_prior  2.687e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 8.018e-01, val/nll 6.284e-01
[2023-02-05 09:09:48] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.767e+05, trn/neg_log_likelihood  8.194e+03, trn/neg_log_prior  2.685e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 7.961e-01, val/nll 6.584e-01
[2023-02-05 09:09:53] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.751e+05, trn/neg_log_likelihood  6.773e+03, trn/neg_log_prior  2.683e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 7.960e-01, val/nll 6.787e-01
[2023-02-05 09:09:57] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.730e+05, trn/neg_log_likelihood  4.923e+03, trn/neg_log_prior  2.681e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 7.996e-01, val/nll 6.938e-01
[2023-02-05 09:10:01] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.716e+05, trn/neg_log_likelihood  3.821e+03, trn/neg_log_prior  2.678e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 7.941e-01, val/nll 7.552e-01
[2023-02-05 09:10:05] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.695e+05, trn/neg_log_likelihood  2.047e+03, trn/neg_log_prior  2.675e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 8.096e-01, val/nll 6.964e-01
[2023-02-05 09:10:09] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.681e+05, trn/neg_log_likelihood  9.375e+02, trn/neg_log_prior  2.671e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 8.144e-01, val/nll 7.014e-01
[2023-02-05 09:10:14] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.673e+05, trn/neg_log_likelihood  4.985e+02, trn/neg_log_prior  2.668e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 8.166e-01, val/nll 7.142e-01
[2023-02-05 09:10:18] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.668e+05, trn/neg_log_likelihood  3.489e+02, trn/neg_log_prior  2.665e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 8.187e-01, val/nll 7.164e-01
[2023-02-05 09:10:22] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.665e+05, trn/neg_log_likelihood  2.907e+02, trn/neg_log_prior  2.663e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 8.162e-01, val/nll 7.235e-01
[2023-02-05 09:10:26] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.664e+05, trn/neg_log_likelihood  2.689e+02, trn/neg_log_prior  2.661e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 8.159e-01, val/nll 7.252e-01
[2023-02-05 09:10:30] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.662e+05, trn/neg_log_likelihood  2.572e+02, trn/neg_log_prior  2.660e+05, trn/lr  1.994e-09, trn/temperature  0.000e+00, val/acc 8.164e-01, val/nll 7.250e-01
[2023-02-05 09:10:35] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.661e+05, trn/neg_log_likelihood  2.514e+02, trn/neg_log_prior  2.659e+05, trn/lr  1.213e-09, trn/temperature  0.000e+00, val/acc 8.155e-01, val/nll 7.253e-01
[2023-02-05 09:10:39] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.661e+05, trn/neg_log_likelihood  2.479e+02, trn/neg_log_prior  2.658e+05, trn/lr  6.242e-10, trn/temperature  0.000e+00, val/acc 8.155e-01, val/nll 7.261e-01
[2023-02-05 09:10:43] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.661e+05, trn/neg_log_likelihood  2.455e+02, trn/neg_log_prior  2.658e+05, trn/lr  2.304e-10, trn/temperature  0.000e+00, val/acc 8.154e-01, val/nll 7.262e-01
[2023-02-05 09:10:52] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.661e+05, trn/neg_log_likelihood  2.445e+02, trn/neg_log_prior  2.658e+05, trn/lr  3.299e-11, trn/temperature  0.000e+00, val/acc 8.156e-01, val/nll 7.261e-01, val/ens_acc 8.156e-01, val/ens_nll 7.261e-01 (test_acc: 8.156e-01, test_nll: 7.226e-01, test_ens_acc: 8.156e-01, test_ens_nll: 7.226e-01)
[2023-02-05 09:10:56] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.010e+05, trn/neg_log_likelihood  3.197e+04, trn/neg_log_prior  2.690e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 6.732e-01, val/nll 9.360e-01
[2023-02-05 09:11:01] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.070e+05, trn/neg_log_likelihood  3.283e+04, trn/neg_log_prior  2.741e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 7.270e-01, val/nll 8.248e-01
[2023-02-05 09:11:05] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.019e+05, trn/neg_log_likelihood  2.856e+04, trn/neg_log_prior  2.733e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 7.317e-01, val/nll 7.907e-01
[2023-02-05 09:11:09] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.003e+05, trn/neg_log_likelihood  2.747e+04, trn/neg_log_prior  2.728e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 7.243e-01, val/nll 8.106e-01
[2023-02-05 09:11:13] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.991e+05, trn/neg_log_likelihood  2.623e+04, trn/neg_log_prior  2.728e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 7.844e-01, val/nll 6.363e-01
[2023-02-05 09:11:17] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.979e+05, trn/neg_log_likelihood  2.517e+04, trn/neg_log_prior  2.727e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 7.435e-01, val/nll 7.773e-01
[2023-02-05 09:11:21] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.985e+05, trn/neg_log_likelihood  2.551e+04, trn/neg_log_prior  2.729e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 7.470e-01, val/nll 7.342e-01
[2023-02-05 09:11:26] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.974e+05, trn/neg_log_likelihood  2.440e+04, trn/neg_log_prior  2.730e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 7.646e-01, val/nll 6.888e-01
[2023-02-05 09:11:30] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.978e+05, trn/neg_log_likelihood  2.470e+04, trn/neg_log_prior  2.731e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 7.371e-01, val/nll 7.874e-01
[2023-02-05 09:11:34] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.971e+05, trn/neg_log_likelihood  2.374e+04, trn/neg_log_prior  2.734e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 7.939e-01, val/nll 6.284e-01
[2023-02-05 09:11:38] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.963e+05, trn/neg_log_likelihood  2.306e+04, trn/neg_log_prior  2.732e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 7.674e-01, val/nll 7.090e-01
[2023-02-05 09:11:42] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.967e+05, trn/neg_log_likelihood  2.331e+04, trn/neg_log_prior  2.734e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 7.783e-01, val/nll 6.530e-01
[2023-02-05 09:11:47] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.941e+05, trn/neg_log_likelihood  2.083e+04, trn/neg_log_prior  2.733e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 7.769e-01, val/nll 6.575e-01
[2023-02-05 09:11:51] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.930e+05, trn/neg_log_likelihood  2.021e+04, trn/neg_log_prior  2.728e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 7.759e-01, val/nll 6.755e-01
[2023-02-05 09:11:55] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.954e+05, trn/neg_log_likelihood  2.243e+04, trn/neg_log_prior  2.730e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 7.613e-01, val/nll 7.026e-01
[2023-02-05 09:11:59] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.940e+05, trn/neg_log_likelihood  2.083e+04, trn/neg_log_prior  2.732e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 7.809e-01, val/nll 6.516e-01
[2023-02-05 09:12:03] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.927e+05, trn/neg_log_likelihood  1.951e+04, trn/neg_log_prior  2.731e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 7.857e-01, val/nll 6.408e-01
[2023-02-05 09:12:07] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.932e+05, trn/neg_log_likelihood  2.016e+04, trn/neg_log_prior  2.731e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 7.810e-01, val/nll 6.543e-01
[2023-02-05 09:12:11] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.911e+05, trn/neg_log_likelihood  1.808e+04, trn/neg_log_prior  2.730e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 7.777e-01, val/nll 6.607e-01
[2023-02-05 09:12:16] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.912e+05, trn/neg_log_likelihood  1.845e+04, trn/neg_log_prior  2.727e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 7.871e-01, val/nll 6.481e-01
[2023-02-05 09:12:20] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.903e+05, trn/neg_log_likelihood  1.746e+04, trn/neg_log_prior  2.728e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 7.936e-01, val/nll 6.226e-01
[2023-02-05 09:12:24] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.881e+05, trn/neg_log_likelihood  1.558e+04, trn/neg_log_prior  2.725e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 7.814e-01, val/nll 6.513e-01
[2023-02-05 09:12:28] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.883e+05, trn/neg_log_likelihood  1.607e+04, trn/neg_log_prior  2.723e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 7.894e-01, val/nll 6.306e-01
[2023-02-05 09:12:32] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.874e+05, trn/neg_log_likelihood  1.528e+04, trn/neg_log_prior  2.722e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 8.034e-01, val/nll 6.064e-01
[2023-02-05 09:12:36] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.859e+05, trn/neg_log_likelihood  1.384e+04, trn/neg_log_prior  2.720e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.936e-01, val/nll 6.405e-01
[2023-02-05 09:12:40] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.850e+05, trn/neg_log_likelihood  1.317e+04, trn/neg_log_prior  2.719e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 8.060e-01, val/nll 6.003e-01
[2023-02-05 09:12:45] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.836e+05, trn/neg_log_likelihood  1.198e+04, trn/neg_log_prior  2.717e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 8.050e-01, val/nll 6.088e-01
[2023-02-05 09:12:49] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.837e+05, trn/neg_log_likelihood  1.225e+04, trn/neg_log_prior  2.714e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 8.033e-01, val/nll 6.143e-01
[2023-02-05 09:12:53] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.824e+05, trn/neg_log_likelihood  1.105e+04, trn/neg_log_prior  2.714e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 8.061e-01, val/nll 6.030e-01
[2023-02-05 09:12:57] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.805e+05, trn/neg_log_likelihood  9.332e+03, trn/neg_log_prior  2.711e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 8.133e-01, val/nll 6.086e-01
[2023-02-05 09:13:01] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.792e+05, trn/neg_log_likelihood  8.419e+03, trn/neg_log_prior  2.708e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 8.067e-01, val/nll 6.170e-01
[2023-02-05 09:13:05] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.787e+05, trn/neg_log_likelihood  8.241e+03, trn/neg_log_prior  2.705e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 8.124e-01, val/nll 6.031e-01
[2023-02-05 09:13:10] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.764e+05, trn/neg_log_likelihood  6.228e+03, trn/neg_log_prior  2.702e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 8.046e-01, val/nll 6.647e-01
[2023-02-05 09:13:14] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.754e+05, trn/neg_log_likelihood  5.603e+03, trn/neg_log_prior  2.698e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 8.219e-01, val/nll 6.006e-01
[2023-02-05 09:13:18] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.737e+05, trn/neg_log_likelihood  4.239e+03, trn/neg_log_prior  2.694e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 7.957e-01, val/nll 7.136e-01
[2023-02-05 09:13:22] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.722e+05, trn/neg_log_likelihood  3.290e+03, trn/neg_log_prior  2.690e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 8.111e-01, val/nll 6.841e-01
[2023-02-05 09:13:26] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  2.704e+05, trn/neg_log_likelihood  2.003e+03, trn/neg_log_prior  2.684e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 8.332e-01, val/nll 6.289e-01
