[2023-02-05 17:02:31] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 17:02:31] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.97_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 17:02:45] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 17:03:27] [Epoch     1/  500] trn/posterior_energy -3.869e+05, trn/neg_log_likelihood  8.137e+04, trn/neg_log_prior -4.683e+05, trn/lr  1.000e-07, val/acc 3.782e-01, val/nll 1.662e+00 (best_acc: 0.000e+00 -> 3.782e-01, test_acc: 3.765e-01, test_nll: 1.659e+00)
[2023-02-05 17:05:57] [Epoch    12/  500] trn/posterior_energy -4.503e+05, trn/neg_log_likelihood  2.028e+04, trn/neg_log_prior -4.705e+05, trn/lr  9.987e-08, val/acc 7.635e-01, val/nll 7.237e-01 (best_acc: 7.468e-01 -> 7.635e-01, test_acc: 7.590e-01, test_nll: 7.181e-01)
[2023-02-05 17:06:12] [Epoch    13/  500] trn/posterior_energy -4.534e+05, trn/neg_log_likelihood  1.734e+04, trn/neg_log_prior -4.707e+05, trn/lr  9.985e-08, val/acc 7.799e-01, val/nll 6.509e-01 (best_acc: 7.635e-01 -> 7.799e-01, test_acc: 7.740e-01, test_nll: 6.737e-01)
[2023-02-05 17:06:23] [Epoch    14/  500] trn/posterior_energy -4.554e+05, trn/neg_log_likelihood  1.541e+04, trn/neg_log_prior -4.708e+05, trn/lr  9.982e-08, val/acc 7.678e-01, val/nll 7.084e-01
[2023-02-05 17:06:36] [Epoch    15/  500] trn/posterior_energy -4.579e+05, trn/neg_log_likelihood  1.303e+04, trn/neg_log_prior -4.710e+05, trn/lr  9.979e-08, val/acc 7.750e-01, val/nll 7.183e-01
[2023-02-05 17:06:48] [Epoch    16/  500] trn/posterior_energy -4.588e+05, trn/neg_log_likelihood  1.224e+04, trn/neg_log_prior -4.711e+05, trn/lr  9.976e-08, val/acc 7.670e-01, val/nll 7.386e-01
[2023-02-05 17:06:59] [Epoch    17/  500] trn/posterior_energy -4.611e+05, trn/neg_log_likelihood  1.013e+04, trn/neg_log_prior -4.712e+05, trn/lr  9.973e-08, val/acc 7.618e-01, val/nll 7.654e-01
[2023-02-05 17:07:12] [Epoch    18/  500] trn/posterior_energy -4.629e+05, trn/neg_log_likelihood  8.385e+03, trn/neg_log_prior -4.713e+05, trn/lr  9.970e-08, val/acc 7.882e-01, val/nll 7.259e-01 (best_acc: 7.799e-01 -> 7.882e-01, test_acc: 7.877e-01, test_nll: 7.263e-01)
[2023-02-05 17:07:24] [Epoch    19/  500] trn/posterior_energy -4.646e+05, trn/neg_log_likelihood  6.850e+03, trn/neg_log_prior -4.714e+05, trn/lr  9.966e-08, val/acc 7.843e-01, val/nll 7.756e-01
[2023-02-05 17:07:36] [Epoch    20/  500] trn/posterior_energy -4.648e+05, trn/neg_log_likelihood  6.715e+03, trn/neg_log_prior -4.715e+05, trn/lr  9.963e-08, val/acc 7.768e-01, val/nll 7.629e-01
[2023-02-05 17:07:49] [Epoch    21/  500] trn/posterior_energy -4.668e+05, trn/neg_log_likelihood  4.828e+03, trn/neg_log_prior -4.717e+05, trn/lr  9.959e-08, val/acc 7.910e-01, val/nll 7.553e-01 (best_acc: 7.882e-01 -> 7.910e-01, test_acc: 7.866e-01, test_nll: 7.651e-01)
[2023-02-05 17:08:03] [Epoch    22/  500] trn/posterior_energy -4.668e+05, trn/neg_log_likelihood  4.979e+03, trn/neg_log_prior -4.718e+05, trn/lr  9.954e-08, val/acc 7.918e-01, val/nll 8.352e-01 (best_acc: 7.910e-01 -> 7.918e-01, test_acc: 7.906e-01, test_nll: 8.354e-01)
[2023-02-05 17:08:16] [Epoch    23/  500] trn/posterior_energy -4.686e+05, trn/neg_log_likelihood  3.364e+03, trn/neg_log_prior -4.719e+05, trn/lr  9.950e-08, val/acc 8.008e-01, val/nll 8.061e-01 (best_acc: 7.918e-01 -> 8.008e-01, test_acc: 7.978e-01, test_nll: 8.091e-01)
[2023-02-05 17:08:28] [Epoch    24/  500] trn/posterior_energy -4.691e+05, trn/neg_log_likelihood  2.977e+03, trn/neg_log_prior -4.721e+05, trn/lr  9.946e-08, val/acc 7.990e-01, val/nll 8.028e-01
[2023-02-05 17:08:41] [Epoch    25/  500] trn/posterior_energy -4.688e+05, trn/neg_log_likelihood  3.451e+03, trn/neg_log_prior -4.723e+05, trn/lr  9.941e-08, val/acc 7.878e-01, val/nll 8.550e-01
[2023-02-05 17:08:53] [Epoch    26/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  2.343e+03, trn/neg_log_prior -4.724e+05, trn/lr  9.936e-08, val/acc 7.678e-01, val/nll 1.038e+00
[2023-02-05 17:09:05] [Epoch    27/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  2.544e+03, trn/neg_log_prior -4.726e+05, trn/lr  9.931e-08, val/acc 7.989e-01, val/nll 9.426e-01
[2023-02-05 17:09:17] [Epoch    28/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  1.697e+03, trn/neg_log_prior -4.728e+05, trn/lr  9.926e-08, val/acc 7.917e-01, val/nll 9.086e-01
[2023-02-05 17:09:29] [Epoch    29/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  2.384e+03, trn/neg_log_prior -4.730e+05, trn/lr  9.920e-08, val/acc 7.884e-01, val/nll 9.888e-01
[2023-02-05 17:09:41] [Epoch    30/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  1.983e+03, trn/neg_log_prior -4.731e+05, trn/lr  9.914e-08, val/acc 7.851e-01, val/nll 1.016e+00
[2023-02-05 17:09:54] [Epoch    31/  500] trn/posterior_energy -4.718e+05, trn/neg_log_likelihood  1.554e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.908e-08, val/acc 8.021e-01, val/nll 8.958e-01 (best_acc: 8.008e-01 -> 8.021e-01, test_acc: 7.967e-01, test_nll: 9.056e-01)
[2023-02-05 17:10:06] [Epoch    32/  500] trn/posterior_energy -4.722e+05, trn/neg_log_likelihood  1.335e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.902e-08, val/acc 7.951e-01, val/nll 9.206e-01
[2023-02-05 17:10:19] [Epoch    33/  500] trn/posterior_energy -4.728e+05, trn/neg_log_likelihood  9.179e+02, trn/neg_log_prior -4.737e+05, trn/lr  9.896e-08, val/acc 8.052e-01, val/nll 9.277e-01 (best_acc: 8.021e-01 -> 8.052e-01, test_acc: 8.027e-01, test_nll: 9.428e-01)
[2023-02-05 17:10:31] [Epoch    34/  500] trn/posterior_energy -4.727e+05, trn/neg_log_likelihood  1.278e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.890e-08, val/acc 7.890e-01, val/nll 9.906e-01
[2023-02-05 17:10:42] [Epoch    35/  500] trn/posterior_energy -4.723e+05, trn/neg_log_likelihood  1.796e+03, trn/neg_log_prior -4.741e+05, trn/lr  9.883e-08, val/acc 7.949e-01, val/nll 9.469e-01
[2023-02-05 17:10:54] [Epoch    36/  500] trn/posterior_energy -4.729e+05, trn/neg_log_likelihood  1.409e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.876e-08, val/acc 7.948e-01, val/nll 9.652e-01
[2023-02-05 17:11:07] [Epoch    37/  500] trn/posterior_energy -4.728e+05, trn/neg_log_likelihood  1.699e+03, trn/neg_log_prior -4.745e+05, trn/lr  9.869e-08, val/acc 8.056e-01, val/nll 9.263e-01 (best_acc: 8.052e-01 -> 8.056e-01, test_acc: 7.969e-01, test_nll: 9.531e-01)
[2023-02-05 17:11:21] [Epoch    38/  500] trn/posterior_energy -4.730e+05, trn/neg_log_likelihood  1.609e+03, trn/neg_log_prior -4.746e+05, trn/lr  9.862e-08, val/acc 8.058e-01, val/nll 9.024e-01 (best_acc: 8.056e-01 -> 8.058e-01, test_acc: 7.992e-01, test_nll: 9.569e-01)
[2023-02-05 17:11:34] [Epoch    39/  500] trn/posterior_energy -4.741e+05, trn/neg_log_likelihood  7.174e+02, trn/neg_log_prior -4.748e+05, trn/lr  9.854e-08, val/acc 8.127e-01, val/nll 9.278e-01 (best_acc: 8.058e-01 -> 8.127e-01, test_acc: 8.097e-01, test_nll: 9.433e-01)
[2023-02-05 17:11:48] [Epoch    40/  500] trn/posterior_energy -4.747e+05, trn/neg_log_likelihood  2.895e+02, trn/neg_log_prior -4.750e+05, trn/lr  9.847e-08, val/acc 8.145e-01, val/nll 9.450e-01 (best_acc: 8.127e-01 -> 8.145e-01, test_acc: 8.116e-01, test_nll: 9.709e-01)
[2023-02-05 17:11:59] [Epoch    41/  500] trn/posterior_energy -4.750e+05, trn/neg_log_likelihood  2.788e+02, trn/neg_log_prior -4.753e+05, trn/lr  9.839e-08, val/acc 8.055e-01, val/nll 9.517e-01
[2023-02-05 17:12:12] [Epoch    42/  500] trn/posterior_energy -4.747e+05, trn/neg_log_likelihood  7.700e+02, trn/neg_log_prior -4.755e+05, trn/lr  9.831e-08, val/acc 7.878e-01, val/nll 1.045e+00
[2023-02-05 17:12:24] [Epoch    43/  500] trn/posterior_energy -4.744e+05, trn/neg_log_likelihood  1.291e+03, trn/neg_log_prior -4.757e+05, trn/lr  9.823e-08, val/acc 7.885e-01, val/nll 1.048e+00
[2023-02-05 17:12:36] [Epoch    44/  500] trn/posterior_energy -4.745e+05, trn/neg_log_likelihood  1.326e+03, trn/neg_log_prior -4.758e+05, trn/lr  9.814e-08, val/acc 8.081e-01, val/nll 9.170e-01
[2023-02-05 17:12:49] [Epoch    45/  500] trn/posterior_energy -4.751e+05, trn/neg_log_likelihood  8.761e+02, trn/neg_log_prior -4.760e+05, trn/lr  9.806e-08, val/acc 8.041e-01, val/nll 9.606e-01
[2023-02-05 17:13:01] [Epoch    46/  500] trn/posterior_energy -4.747e+05, trn/neg_log_likelihood  1.489e+03, trn/neg_log_prior -4.762e+05, trn/lr  9.797e-08, val/acc 7.952e-01, val/nll 8.983e-01
[2023-02-05 17:13:13] [Epoch    47/  500] trn/posterior_energy -4.754e+05, trn/neg_log_likelihood  9.532e+02, trn/neg_log_prior -4.763e+05, trn/lr  9.788e-08, val/acc 7.988e-01, val/nll 1.009e+00
[2023-02-05 17:13:25] [Epoch    48/  500] trn/posterior_energy -4.760e+05, trn/neg_log_likelihood  5.512e+02, trn/neg_log_prior -4.765e+05, trn/lr  9.779e-08, val/acc 8.108e-01, val/nll 9.356e-01
[2023-02-05 17:13:37] [Epoch    49/  500] trn/posterior_energy -4.759e+05, trn/neg_log_likelihood  7.978e+02, trn/neg_log_prior -4.767e+05, trn/lr  9.770e-08, val/acc 8.000e-01, val/nll 9.676e-01
[2023-02-05 17:13:50] [Epoch    50/  500] trn/posterior_energy -4.759e+05, trn/neg_log_likelihood  9.476e+02, trn/neg_log_prior -4.769e+05, trn/lr  9.760e-08, val/acc 7.969e-01, val/nll 1.007e+00
[2023-02-05 17:14:04] [Epoch    51/  500] trn/posterior_energy -4.765e+05, trn/neg_log_likelihood  5.686e+02, trn/neg_log_prior -4.770e+05, trn/lr  9.750e-08, val/acc 8.156e-01, val/nll 9.302e-01 (best_acc: 8.145e-01 -> 8.156e-01, test_acc: 8.029e-01, test_nll: 9.686e-01)
[2023-02-05 17:14:15] [Epoch    52/  500] trn/posterior_energy -4.766e+05, trn/neg_log_likelihood  5.716e+02, trn/neg_log_prior -4.772e+05, trn/lr  9.741e-08, val/acc 8.138e-01, val/nll 9.523e-01
[2023-02-05 17:14:27] [Epoch    53/  500] trn/posterior_energy -4.770e+05, trn/neg_log_likelihood  3.922e+02, trn/neg_log_prior -4.774e+05, trn/lr  9.730e-08, val/acc 8.084e-01, val/nll 9.547e-01
[2023-02-05 17:14:40] [Epoch    54/  500] trn/posterior_energy -4.771e+05, trn/neg_log_likelihood  4.608e+02, trn/neg_log_prior -4.776e+05, trn/lr  9.720e-08, val/acc 8.065e-01, val/nll 9.678e-01
[2023-02-05 17:14:52] [Epoch    55/  500] trn/posterior_energy -4.775e+05, trn/neg_log_likelihood  3.146e+02, trn/neg_log_prior -4.778e+05, trn/lr  9.710e-08, val/acc 8.031e-01, val/nll 9.855e-01
[2023-02-05 17:15:04] [Epoch    56/  500] trn/posterior_energy -4.771e+05, trn/neg_log_likelihood  8.662e+02, trn/neg_log_prior -4.780e+05, trn/lr  9.699e-08, val/acc 7.959e-01, val/nll 1.050e+00
[2023-02-05 17:15:16] [Epoch    57/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  6.742e+02, trn/neg_log_prior -4.781e+05, trn/lr  9.688e-08, val/acc 8.079e-01, val/nll 9.437e-01
[2023-02-05 17:15:28] [Epoch    58/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  8.588e+02, trn/neg_log_prior -4.783e+05, trn/lr  9.677e-08, val/acc 8.093e-01, val/nll 9.355e-01
[2023-02-05 17:15:40] [Epoch    59/  500] trn/posterior_energy -4.772e+05, trn/neg_log_likelihood  1.151e+03, trn/neg_log_prior -4.784e+05, trn/lr  9.666e-08, val/acc 7.988e-01, val/nll 9.945e-01
[2023-02-05 17:15:52] [Epoch    60/  500] trn/posterior_energy -4.769e+05, trn/neg_log_likelihood  1.530e+03, trn/neg_log_prior -4.785e+05, trn/lr  9.655e-08, val/acc 7.879e-01, val/nll 9.850e-01
[2023-02-05 17:16:04] [Epoch    61/  500] trn/posterior_energy -4.776e+05, trn/neg_log_likelihood  9.996e+02, trn/neg_log_prior -4.786e+05, trn/lr  9.643e-08, val/acc 8.088e-01, val/nll 9.122e-01
[2023-02-05 17:16:16] [Epoch    62/  500] trn/posterior_energy -4.782e+05, trn/neg_log_likelihood  5.183e+02, trn/neg_log_prior -4.787e+05, trn/lr  9.631e-08, val/acc 8.072e-01, val/nll 9.391e-01
[2023-02-05 17:16:28] [Epoch    63/  500] trn/posterior_energy -4.775e+05, trn/neg_log_likelihood  1.287e+03, trn/neg_log_prior -4.788e+05, trn/lr  9.619e-08, val/acc 8.064e-01, val/nll 9.089e-01
[2023-02-05 17:16:40] [Epoch    64/  500] trn/posterior_energy -4.781e+05, trn/neg_log_likelihood  8.686e+02, trn/neg_log_prior -4.789e+05, trn/lr  9.607e-08, val/acc 8.087e-01, val/nll 9.316e-01
[2023-02-05 17:16:52] [Epoch    65/  500] trn/posterior_energy -4.784e+05, trn/neg_log_likelihood  6.584e+02, trn/neg_log_prior -4.791e+05, trn/lr  9.595e-08, val/acc 8.111e-01, val/nll 9.074e-01
[2023-02-05 17:17:04] [Epoch    66/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  9.317e+02, trn/neg_log_prior -4.792e+05, trn/lr  9.583e-08, val/acc 7.972e-01, val/nll 9.846e-01
[2023-02-05 17:17:16] [Epoch    67/  500] trn/posterior_energy -4.782e+05, trn/neg_log_likelihood  1.109e+03, trn/neg_log_prior -4.793e+05, trn/lr  9.570e-08, val/acc 8.024e-01, val/nll 9.220e-01
[2023-02-05 17:17:28] [Epoch    68/  500] trn/posterior_energy -4.784e+05, trn/neg_log_likelihood  9.750e+02, trn/neg_log_prior -4.794e+05, trn/lr  9.557e-08, val/acc 8.043e-01, val/nll 9.311e-01
[2023-02-05 17:17:40] [Epoch    69/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  5.307e+02, trn/neg_log_prior -4.795e+05, trn/lr  9.544e-08, val/acc 8.101e-01, val/nll 9.631e-01
[2023-02-05 17:17:52] [Epoch    70/  500] trn/posterior_energy -4.794e+05, trn/neg_log_likelihood  2.848e+02, trn/neg_log_prior -4.797e+05, trn/lr  9.531e-08, val/acc 8.128e-01, val/nll 9.211e-01
[2023-02-05 17:18:04] [Epoch    71/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  7.218e+02, trn/neg_log_prior -4.798e+05, trn/lr  9.517e-08, val/acc 8.004e-01, val/nll 9.692e-01
[2023-02-05 17:18:16] [Epoch    72/  500] trn/posterior_energy -4.794e+05, trn/neg_log_likelihood  5.436e+02, trn/neg_log_prior -4.799e+05, trn/lr  9.504e-08, val/acc 8.030e-01, val/nll 9.967e-01
[2023-02-05 17:18:30] [Epoch    73/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.891e+02, trn/neg_log_prior -4.801e+05, trn/lr  9.490e-08, val/acc 8.183e-01, val/nll 9.103e-01 (best_acc: 8.156e-01 -> 8.183e-01, test_acc: 8.207e-01, test_nll: 8.961e-01)
[2023-02-05 17:18:42] [Epoch    74/  500] trn/posterior_energy -4.801e+05, trn/neg_log_likelihood  1.774e+02, trn/neg_log_prior -4.803e+05, trn/lr  9.476e-08, val/acc 8.102e-01, val/nll 9.718e-01
[2023-02-05 17:18:54] [Epoch    75/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.600e+02, trn/neg_log_prior -4.804e+05, trn/lr  9.462e-08, val/acc 8.144e-01, val/nll 9.611e-01
[2023-02-05 17:19:08] [Epoch    76/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  4.232e+01, trn/neg_log_prior -4.806e+05, trn/lr  9.448e-08, val/acc 8.250e-01, val/nll 8.945e-01 (best_acc: 8.183e-01 -> 8.250e-01, test_acc: 8.252e-01, test_nll: 9.027e-01)
[2023-02-05 17:19:21] [Epoch    77/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  9.316e+00, trn/neg_log_prior -4.808e+05, trn/lr  9.433e-08, val/acc 8.288e-01, val/nll 8.746e-01 (best_acc: 8.250e-01 -> 8.288e-01, test_acc: 8.279e-01, test_nll: 8.800e-01)
[2023-02-05 17:19:34] [Epoch    78/  500] trn/posterior_energy -4.809e+05, trn/neg_log_likelihood  7.239e+00, trn/neg_log_prior -4.809e+05, trn/lr  9.419e-08, val/acc 8.284e-01, val/nll 8.661e-01
[2023-02-05 17:19:47] [Epoch    79/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  7.150e+00, trn/neg_log_prior -4.811e+05, trn/lr  9.404e-08, val/acc 8.293e-01, val/nll 8.579e-01 (best_acc: 8.288e-01 -> 8.293e-01, test_acc: 8.294e-01, test_nll: 8.614e-01)
[2023-02-05 17:20:00] [Epoch    80/  500] trn/posterior_energy -4.813e+05, trn/neg_log_likelihood  7.284e+00, trn/neg_log_prior -4.813e+05, trn/lr  9.389e-08, val/acc 8.296e-01, val/nll 8.510e-01 (best_acc: 8.293e-01 -> 8.296e-01, test_acc: 8.300e-01, test_nll: 8.539e-01)
[2023-02-05 17:20:11] [Epoch    81/  500] trn/posterior_energy -4.814e+05, trn/neg_log_likelihood  7.545e+00, trn/neg_log_prior -4.814e+05, trn/lr  9.374e-08, val/acc 8.295e-01, val/nll 8.432e-01
[2023-02-05 17:20:25] [Epoch    82/  500] trn/posterior_energy -4.816e+05, trn/neg_log_likelihood  7.866e+00, trn/neg_log_prior -4.816e+05, trn/lr  9.359e-08, val/acc 8.299e-01, val/nll 8.359e-01 (best_acc: 8.296e-01 -> 8.299e-01, test_acc: 8.309e-01, test_nll: 8.382e-01)
[2023-02-05 17:20:38] [Epoch    83/  500] trn/posterior_energy -4.818e+05, trn/neg_log_likelihood  8.235e+00, trn/neg_log_prior -4.818e+05, trn/lr  9.343e-08, val/acc 8.301e-01, val/nll 8.298e-01 (best_acc: 8.299e-01 -> 8.301e-01, test_acc: 8.307e-01, test_nll: 8.319e-01)
[2023-02-05 17:20:52] [Epoch    84/  500] trn/posterior_energy -4.819e+05, trn/neg_log_likelihood  8.636e+00, trn/neg_log_prior -4.819e+05, trn/lr  9.328e-08, val/acc 8.309e-01, val/nll 8.235e-01 (best_acc: 8.301e-01 -> 8.309e-01, test_acc: 8.309e-01, test_nll: 8.261e-01)
[2023-02-05 17:21:03] [Epoch    85/  500] trn/posterior_energy -4.821e+05, trn/neg_log_likelihood  9.075e+00, trn/neg_log_prior -4.821e+05, trn/lr  9.312e-08, val/acc 8.308e-01, val/nll 8.174e-01
[2023-02-05 17:21:15] [Epoch    86/  500] trn/posterior_energy -4.822e+05, trn/neg_log_likelihood  9.525e+00, trn/neg_log_prior -4.822e+05, trn/lr  9.296e-08, val/acc 8.305e-01, val/nll 8.127e-01
[2023-02-05 17:21:27] [Epoch    87/  500] trn/posterior_energy -4.824e+05, trn/neg_log_likelihood  9.998e+00, trn/neg_log_prior -4.824e+05, trn/lr  9.280e-08, val/acc 8.308e-01, val/nll 8.077e-01
[2023-02-05 17:21:40] [Epoch    88/  500] trn/posterior_energy -4.825e+05, trn/neg_log_likelihood  1.048e+01, trn/neg_log_prior -4.825e+05, trn/lr  9.263e-08, val/acc 8.313e-01, val/nll 8.033e-01 (best_acc: 8.309e-01 -> 8.313e-01, test_acc: 8.313e-01, test_nll: 8.040e-01)
[2023-02-05 17:21:54] [Epoch    89/  500] trn/posterior_energy -4.827e+05, trn/neg_log_likelihood  1.097e+01, trn/neg_log_prior -4.827e+05, trn/lr  9.247e-08, val/acc 8.325e-01, val/nll 7.992e-01 (best_acc: 8.313e-01 -> 8.325e-01, test_acc: 8.303e-01, test_nll: 8.002e-01)
