[2023-02-05 03:35:17] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 03:35:17] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.70_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 03:35:23] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 03:36:06] [Epoch     1/  500] trn/posterior_energy  5.827e+06, trn/neg_log_likelihood  8.794e+04, trn/neg_log_prior  5.739e+06, trn/lr  3.000e-06, val/acc 2.923e-01, val/nll 1.847e+00 (best_acc: 0.000e+00 -> 2.923e-01, test_acc: 2.978e-01, test_nll: 1.836e+00)
[2023-02-05 03:42:30] [Epoch    31/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.417e+04, trn/neg_log_prior  5.508e+06, trn/lr  2.973e-06, val/acc 7.903e-01, val/nll 6.377e-01 (best_acc: 7.897e-01 -> 7.903e-01, test_acc: 7.862e-01, test_nll: 6.537e-01)
[2023-02-05 03:42:42] [Epoch    32/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.440e+04, trn/neg_log_prior  5.509e+06, trn/lr  2.971e-06, val/acc 7.758e-01, val/nll 6.876e-01
[2023-02-05 03:42:56] [Epoch    33/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.368e+04, trn/neg_log_prior  5.509e+06, trn/lr  2.969e-06, val/acc 7.931e-01, val/nll 6.390e-01 (best_acc: 7.903e-01 -> 7.931e-01, test_acc: 7.888e-01, test_nll: 6.500e-01)
[2023-02-05 03:43:08] [Epoch    34/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.357e+04, trn/neg_log_prior  5.509e+06, trn/lr  2.967e-06, val/acc 7.475e-01, val/nll 8.131e-01
[2023-02-05 03:43:20] [Epoch    35/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.350e+04, trn/neg_log_prior  5.509e+06, trn/lr  2.965e-06, val/acc 7.680e-01, val/nll 7.439e-01
[2023-02-05 03:43:32] [Epoch    36/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.368e+04, trn/neg_log_prior  5.509e+06, trn/lr  2.963e-06, val/acc 7.571e-01, val/nll 7.577e-01
[2023-02-05 03:43:46] [Epoch    37/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.344e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.961e-06, val/acc 7.969e-01, val/nll 6.171e-01 (best_acc: 7.931e-01 -> 7.969e-01, test_acc: 7.963e-01, test_nll: 6.221e-01)
[2023-02-05 03:43:58] [Epoch    38/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.324e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.959e-06, val/acc 7.912e-01, val/nll 6.430e-01
[2023-02-05 03:44:12] [Epoch    39/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.284e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.956e-06, val/acc 8.006e-01, val/nll 5.983e-01 (best_acc: 7.969e-01 -> 8.006e-01, test_acc: 7.942e-01, test_nll: 6.294e-01)
[2023-02-05 03:44:24] [Epoch    40/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.317e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.954e-06, val/acc 7.529e-01, val/nll 7.723e-01
[2023-02-05 03:44:36] [Epoch    41/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.290e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.952e-06, val/acc 7.222e-01, val/nll 8.134e-01
[2023-02-05 03:44:48] [Epoch    42/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.292e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.949e-06, val/acc 7.908e-01, val/nll 6.412e-01
[2023-02-05 03:44:59] [Epoch    43/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.264e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.947e-06, val/acc 7.954e-01, val/nll 6.263e-01
[2023-02-05 03:45:11] [Epoch    44/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.290e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.944e-06, val/acc 7.564e-01, val/nll 7.345e-01
[2023-02-05 03:45:23] [Epoch    45/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.293e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.942e-06, val/acc 7.556e-01, val/nll 7.381e-01
[2023-02-05 03:45:37] [Epoch    46/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.269e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.939e-06, val/acc 8.028e-01, val/nll 6.098e-01 (best_acc: 8.006e-01 -> 8.028e-01, test_acc: 8.012e-01, test_nll: 6.232e-01)
[2023-02-05 03:45:49] [Epoch    47/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.232e+04, trn/neg_log_prior  5.510e+06, trn/lr  2.936e-06, val/acc 7.888e-01, val/nll 6.462e-01
[2023-02-05 03:46:03] [Epoch    48/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.219e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.934e-06, val/acc 8.060e-01, val/nll 5.966e-01 (best_acc: 8.028e-01 -> 8.060e-01, test_acc: 8.056e-01, test_nll: 5.850e-01)
[2023-02-05 03:46:15] [Epoch    49/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.244e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.931e-06, val/acc 7.832e-01, val/nll 6.612e-01
[2023-02-05 03:46:26] [Epoch    50/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.235e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.928e-06, val/acc 7.100e-01, val/nll 8.940e-01
[2023-02-05 03:46:38] [Epoch    51/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.203e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.925e-06, val/acc 7.965e-01, val/nll 6.258e-01
[2023-02-05 03:46:50] [Epoch    52/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.241e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.922e-06, val/acc 7.723e-01, val/nll 6.804e-01
[2023-02-05 03:47:02] [Epoch    53/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.203e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.919e-06, val/acc 7.636e-01, val/nll 7.502e-01
[2023-02-05 03:47:14] [Epoch    54/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.170e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.916e-06, val/acc 7.963e-01, val/nll 6.356e-01
[2023-02-05 03:47:26] [Epoch    55/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.198e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.913e-06, val/acc 8.058e-01, val/nll 6.161e-01
[2023-02-05 03:47:38] [Epoch    56/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.151e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.910e-06, val/acc 7.895e-01, val/nll 6.506e-01
[2023-02-05 03:47:50] [Epoch    57/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.213e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.906e-06, val/acc 7.805e-01, val/nll 6.850e-01
[2023-02-05 03:48:02] [Epoch    58/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.151e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.903e-06, val/acc 7.858e-01, val/nll 6.756e-01
[2023-02-05 03:48:15] [Epoch    59/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.146e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.900e-06, val/acc 8.069e-01, val/nll 5.984e-01 (best_acc: 8.060e-01 -> 8.069e-01, test_acc: 8.016e-01, test_nll: 6.116e-01)
[2023-02-05 03:48:27] [Epoch    60/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.170e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.896e-06, val/acc 7.438e-01, val/nll 8.438e-01
[2023-02-05 03:48:39] [Epoch    61/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.133e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.893e-06, val/acc 8.002e-01, val/nll 6.196e-01
[2023-02-05 03:48:51] [Epoch    62/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.109e+04, trn/neg_log_prior  5.511e+06, trn/lr  2.889e-06, val/acc 7.606e-01, val/nll 7.226e-01
[2023-02-05 03:49:02] [Epoch    63/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.157e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.886e-06, val/acc 7.935e-01, val/nll 6.453e-01
[2023-02-05 03:49:14] [Epoch    64/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  2.151e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.882e-06, val/acc 7.837e-01, val/nll 6.729e-01
[2023-02-05 03:49:26] [Epoch    65/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.092e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.878e-06, val/acc 7.809e-01, val/nll 6.776e-01
[2023-02-05 03:49:39] [Epoch    66/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.120e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.875e-06, val/acc 7.967e-01, val/nll 6.265e-01
[2023-02-05 03:49:50] [Epoch    67/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.110e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.871e-06, val/acc 7.983e-01, val/nll 6.302e-01
[2023-02-05 03:50:02] [Epoch    68/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.115e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.867e-06, val/acc 7.598e-01, val/nll 7.501e-01
[2023-02-05 03:50:14] [Epoch    69/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.121e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.863e-06, val/acc 7.986e-01, val/nll 6.221e-01
[2023-02-05 03:50:25] [Epoch    70/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.081e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.859e-06, val/acc 7.605e-01, val/nll 7.506e-01
[2023-02-05 03:50:37] [Epoch    71/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.089e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.855e-06, val/acc 7.795e-01, val/nll 6.802e-01
[2023-02-05 03:50:49] [Epoch    72/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.103e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.851e-06, val/acc 7.770e-01, val/nll 7.082e-01
[2023-02-05 03:51:01] [Epoch    73/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.115e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.847e-06, val/acc 7.834e-01, val/nll 7.011e-01
[2023-02-05 03:51:15] [Epoch    74/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.093e+04, trn/neg_log_prior  5.513e+06, trn/lr  2.843e-06, val/acc 8.246e-01, val/nll 5.373e-01 (best_acc: 8.069e-01 -> 8.246e-01, test_acc: 8.190e-01, test_nll: 5.530e-01)
[2023-02-05 03:51:27] [Epoch    75/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.079e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.839e-06, val/acc 7.858e-01, val/nll 6.841e-01
[2023-02-05 03:51:39] [Epoch    76/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.074e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.834e-06, val/acc 7.739e-01, val/nll 7.121e-01
[2023-02-05 03:51:51] [Epoch    77/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.060e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.830e-06, val/acc 8.125e-01, val/nll 5.738e-01
[2023-02-05 03:52:02] [Epoch    78/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.041e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.826e-06, val/acc 8.070e-01, val/nll 6.053e-01
[2023-02-05 03:52:15] [Epoch    79/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.070e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.821e-06, val/acc 8.098e-01, val/nll 5.706e-01
[2023-02-05 03:52:27] [Epoch    80/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.062e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.817e-06, val/acc 8.114e-01, val/nll 5.842e-01
[2023-02-05 03:52:39] [Epoch    81/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.065e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.812e-06, val/acc 7.894e-01, val/nll 6.533e-01
[2023-02-05 03:52:51] [Epoch    82/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.049e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.808e-06, val/acc 8.211e-01, val/nll 5.437e-01
[2023-02-05 03:53:03] [Epoch    83/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.032e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.803e-06, val/acc 7.893e-01, val/nll 6.569e-01
[2023-02-05 03:53:15] [Epoch    84/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.029e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.798e-06, val/acc 7.678e-01, val/nll 7.006e-01
[2023-02-05 03:53:27] [Epoch    85/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.050e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.794e-06, val/acc 7.677e-01, val/nll 7.323e-01
[2023-02-05 03:53:39] [Epoch    86/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.043e+04, trn/neg_log_prior  5.513e+06, trn/lr  2.789e-06, val/acc 8.080e-01, val/nll 5.979e-01
[2023-02-05 03:53:51] [Epoch    87/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  2.013e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.784e-06, val/acc 8.000e-01, val/nll 6.073e-01
[2023-02-05 03:54:03] [Epoch    88/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.020e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.779e-06, val/acc 8.023e-01, val/nll 6.245e-01
[2023-02-05 03:54:15] [Epoch    89/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.014e+04, trn/neg_log_prior  5.513e+06, trn/lr  2.774e-06, val/acc 8.037e-01, val/nll 6.178e-01
[2023-02-05 03:54:27] [Epoch    90/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.011e+04, trn/neg_log_prior  5.513e+06, trn/lr  2.769e-06, val/acc 8.117e-01, val/nll 5.766e-01
[2023-02-05 03:54:38] [Epoch    91/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  1.968e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.764e-06, val/acc 7.425e-01, val/nll 8.324e-01
[2023-02-05 03:54:49] [Epoch    92/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.004e+04, trn/neg_log_prior  5.513e+06, trn/lr  2.759e-06, val/acc 7.854e-01, val/nll 6.640e-01
[2023-02-05 03:55:02] [Epoch    93/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  1.986e+04, trn/neg_log_prior  5.512e+06, trn/lr  2.754e-06, val/acc 7.967e-01, val/nll 6.426e-01
