[2023-02-05 13:46:09] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 13:46:09] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 13:46:14] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 13:46:57] [Epoch     1/  500] trn/posterior_energy  5.726e+06, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  5.632e+06, trn/lr  3.000e-06, val/acc 2.550e-01, val/nll 2.009e+00 (best_acc: 0.000e+00 -> 2.550e-01, test_acc: 2.622e-01, test_nll: 2.009e+00)
[2023-02-05 13:49:59] [Epoch    15/  500] trn/posterior_energy  5.557e+06, trn/neg_log_likelihood  6.578e+04, trn/neg_log_prior  5.491e+06, trn/lr  2.994e-06, val/acc 4.048e-01, val/nll 1.610e+00
[2023-02-05 13:50:10] [Epoch    16/  500] trn/posterior_energy  5.557e+06, trn/neg_log_likelihood  6.491e+04, trn/neg_log_prior  5.492e+06, trn/lr  2.993e-06, val/acc 4.128e-01, val/nll 1.652e+00
[2023-02-05 13:50:23] [Epoch    17/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.371e+04, trn/neg_log_prior  5.492e+06, trn/lr  2.992e-06, val/acc 4.323e-01, val/nll 1.525e+00
[2023-02-05 13:50:34] [Epoch    18/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.378e+04, trn/neg_log_prior  5.493e+06, trn/lr  2.991e-06, val/acc 4.061e-01, val/nll 1.595e+00
[2023-02-05 13:50:48] [Epoch    19/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.327e+04, trn/neg_log_prior  5.493e+06, trn/lr  2.990e-06, val/acc 4.397e-01, val/nll 1.488e+00 (best_acc: 4.352e-01 -> 4.397e-01, test_acc: 4.477e-01, test_nll: 1.484e+00)
[2023-02-05 13:51:02] [Epoch    20/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.293e+04, trn/neg_log_prior  5.493e+06, trn/lr  2.989e-06, val/acc 4.467e-01, val/nll 1.519e+00 (best_acc: 4.397e-01 -> 4.467e-01, test_acc: 4.444e-01, test_nll: 1.518e+00)
[2023-02-05 13:51:16] [Epoch    21/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.224e+04, trn/neg_log_prior  5.494e+06, trn/lr  2.988e-06, val/acc 4.695e-01, val/nll 1.439e+00 (best_acc: 4.467e-01 -> 4.695e-01, test_acc: 4.709e-01, test_nll: 1.442e+00)
[2023-02-05 13:51:28] [Epoch    22/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.175e+04, trn/neg_log_prior  5.495e+06, trn/lr  2.986e-06, val/acc 4.667e-01, val/nll 1.487e+00
[2023-02-05 13:51:40] [Epoch    23/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  6.068e+04, trn/neg_log_prior  5.495e+06, trn/lr  2.985e-06, val/acc 4.333e-01, val/nll 1.542e+00
[2023-02-05 13:51:51] [Epoch    24/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  6.012e+04, trn/neg_log_prior  5.495e+06, trn/lr  2.984e-06, val/acc 3.821e-01, val/nll 1.714e+00
[2023-02-05 13:52:03] [Epoch    25/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.963e+04, trn/neg_log_prior  5.496e+06, trn/lr  2.982e-06, val/acc 4.192e-01, val/nll 1.608e+00
[2023-02-05 13:52:16] [Epoch    26/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.902e+04, trn/neg_log_prior  5.496e+06, trn/lr  2.981e-06, val/acc 5.220e-01, val/nll 1.320e+00 (best_acc: 4.695e-01 -> 5.220e-01, test_acc: 5.195e-01, test_nll: 1.319e+00)
[2023-02-05 13:52:28] [Epoch    27/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.932e+04, trn/neg_log_prior  5.496e+06, trn/lr  2.979e-06, val/acc 4.302e-01, val/nll 1.541e+00
[2023-02-05 13:52:40] [Epoch    28/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.938e+04, trn/neg_log_prior  5.497e+06, trn/lr  2.978e-06, val/acc 3.865e-01, val/nll 1.775e+00
[2023-02-05 13:52:54] [Epoch    29/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.844e+04, trn/neg_log_prior  5.497e+06, trn/lr  2.976e-06, val/acc 5.278e-01, val/nll 1.323e+00 (best_acc: 5.220e-01 -> 5.278e-01, test_acc: 5.326e-01, test_nll: 1.328e+00)
[2023-02-05 13:53:06] [Epoch    30/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.803e+04, trn/neg_log_prior  5.497e+06, trn/lr  2.974e-06, val/acc 4.730e-01, val/nll 1.423e+00
[2023-02-05 13:53:18] [Epoch    31/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.773e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.973e-06, val/acc 4.435e-01, val/nll 1.493e+00
[2023-02-05 13:53:30] [Epoch    32/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.724e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.971e-06, val/acc 4.218e-01, val/nll 1.677e+00
[2023-02-05 13:53:43] [Epoch    33/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.762e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.969e-06, val/acc 5.366e-01, val/nll 1.310e+00 (best_acc: 5.278e-01 -> 5.366e-01, test_acc: 5.340e-01, test_nll: 1.319e+00)
[2023-02-05 13:53:55] [Epoch    34/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.705e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.967e-06, val/acc 4.765e-01, val/nll 1.447e+00
[2023-02-05 13:54:07] [Epoch    35/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.665e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.965e-06, val/acc 4.833e-01, val/nll 1.423e+00
[2023-02-05 13:54:19] [Epoch    36/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.677e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.963e-06, val/acc 4.907e-01, val/nll 1.383e+00
[2023-02-05 13:54:31] [Epoch    37/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.730e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.961e-06, val/acc 5.129e-01, val/nll 1.347e+00
[2023-02-05 13:54:43] [Epoch    38/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.593e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.959e-06, val/acc 5.009e-01, val/nll 1.368e+00
[2023-02-05 13:54:55] [Epoch    39/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.577e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.956e-06, val/acc 5.083e-01, val/nll 1.384e+00
[2023-02-05 13:55:07] [Epoch    40/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.563e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.954e-06, val/acc 5.054e-01, val/nll 1.366e+00
[2023-02-05 13:55:20] [Epoch    41/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.576e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.952e-06, val/acc 5.529e-01, val/nll 1.230e+00 (best_acc: 5.366e-01 -> 5.529e-01, test_acc: 5.650e-01, test_nll: 1.224e+00)
[2023-02-05 13:55:32] [Epoch    42/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.599e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.949e-06, val/acc 5.278e-01, val/nll 1.322e+00
[2023-02-05 13:55:44] [Epoch    43/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.503e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.947e-06, val/acc 4.758e-01, val/nll 1.515e+00
[2023-02-05 13:55:56] [Epoch    44/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.444e+04, trn/neg_log_prior  5.500e+06, trn/lr  2.944e-06, val/acc 5.187e-01, val/nll 1.367e+00
[2023-02-05 13:56:08] [Epoch    45/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.498e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.942e-06, val/acc 5.173e-01, val/nll 1.333e+00
[2023-02-05 13:56:22] [Epoch    46/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.541e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.939e-06, val/acc 5.551e-01, val/nll 1.233e+00 (best_acc: 5.529e-01 -> 5.551e-01, test_acc: 5.517e-01, test_nll: 1.241e+00)
[2023-02-05 13:56:34] [Epoch    47/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.473e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.936e-06, val/acc 4.950e-01, val/nll 1.397e+00
[2023-02-05 13:56:46] [Epoch    48/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.422e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.934e-06, val/acc 4.982e-01, val/nll 1.451e+00
[2023-02-05 13:56:58] [Epoch    49/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.434e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.931e-06, val/acc 5.494e-01, val/nll 1.275e+00
[2023-02-05 13:57:10] [Epoch    50/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.425e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.928e-06, val/acc 5.352e-01, val/nll 1.303e+00
[2023-02-05 13:57:22] [Epoch    51/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.377e+04, trn/neg_log_prior  5.501e+06, trn/lr  2.925e-06, val/acc 5.481e-01, val/nll 1.257e+00
[2023-02-05 13:57:36] [Epoch    52/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.382e+04, trn/neg_log_prior  5.502e+06, trn/lr  2.922e-06, val/acc 5.749e-01, val/nll 1.196e+00 (best_acc: 5.551e-01 -> 5.749e-01, test_acc: 5.750e-01, test_nll: 1.212e+00)
[2023-02-05 13:57:48] [Epoch    53/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.270e+04, trn/neg_log_prior  5.502e+06, trn/lr  2.919e-06, val/acc 5.533e-01, val/nll 1.291e+00
[2023-02-05 13:58:00] [Epoch    54/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.352e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.916e-06, val/acc 5.446e-01, val/nll 1.306e+00
[2023-02-05 13:58:12] [Epoch    55/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.252e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.913e-06, val/acc 5.324e-01, val/nll 1.300e+00
[2023-02-05 13:58:25] [Epoch    56/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.206e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.910e-06, val/acc 6.092e-01, val/nll 1.151e+00 (best_acc: 5.749e-01 -> 6.092e-01, test_acc: 6.076e-01, test_nll: 1.154e+00)
[2023-02-05 13:58:37] [Epoch    57/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.217e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.906e-06, val/acc 5.690e-01, val/nll 1.207e+00
[2023-02-05 13:58:48] [Epoch    58/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.180e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.903e-06, val/acc 5.795e-01, val/nll 1.186e+00
[2023-02-05 13:59:00] [Epoch    59/  500] trn/posterior_energy  5.556e+06, trn/neg_log_likelihood  5.201e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.900e-06, val/acc 5.852e-01, val/nll 1.179e+00
[2023-02-05 13:59:12] [Epoch    60/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.116e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.896e-06, val/acc 5.155e-01, val/nll 1.342e+00
[2023-02-05 13:59:24] [Epoch    61/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.120e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.893e-06, val/acc 5.808e-01, val/nll 1.184e+00
[2023-02-05 13:59:35] [Epoch    62/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.112e+04, trn/neg_log_prior  5.503e+06, trn/lr  2.889e-06, val/acc 5.517e-01, val/nll 1.230e+00
[2023-02-05 13:59:47] [Epoch    63/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.115e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.886e-06, val/acc 5.730e-01, val/nll 1.200e+00
[2023-02-05 13:59:59] [Epoch    64/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.088e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.882e-06, val/acc 5.454e-01, val/nll 1.265e+00
[2023-02-05 14:00:11] [Epoch    65/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.090e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.878e-06, val/acc 5.478e-01, val/nll 1.268e+00
[2023-02-05 14:00:24] [Epoch    66/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.068e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.875e-06, val/acc 6.177e-01, val/nll 1.104e+00 (best_acc: 6.092e-01 -> 6.177e-01, test_acc: 6.231e-01, test_nll: 1.106e+00)
[2023-02-05 14:00:36] [Epoch    67/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.098e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.871e-06, val/acc 5.665e-01, val/nll 1.236e+00
[2023-02-05 14:00:47] [Epoch    68/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.095e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.867e-06, val/acc 5.963e-01, val/nll 1.138e+00
[2023-02-05 14:00:59] [Epoch    69/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.073e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.863e-06, val/acc 5.483e-01, val/nll 1.250e+00
[2023-02-05 14:01:11] [Epoch    70/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.064e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.859e-06, val/acc 5.945e-01, val/nll 1.149e+00
[2023-02-05 14:01:23] [Epoch    71/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.065e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.855e-06, val/acc 5.240e-01, val/nll 1.384e+00
[2023-02-05 14:01:34] [Epoch    72/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.993e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.851e-06, val/acc 5.811e-01, val/nll 1.202e+00
[2023-02-05 14:01:46] [Epoch    73/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.067e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.847e-06, val/acc 5.588e-01, val/nll 1.249e+00
[2023-02-05 14:01:58] [Epoch    74/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  5.008e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.843e-06, val/acc 5.461e-01, val/nll 1.258e+00
[2023-02-05 14:02:10] [Epoch    75/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.042e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.839e-06, val/acc 5.721e-01, val/nll 1.240e+00
[2023-02-05 14:02:22] [Epoch    76/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.957e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.834e-06, val/acc 5.510e-01, val/nll 1.261e+00
[2023-02-05 14:02:33] [Epoch    77/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  5.030e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.830e-06, val/acc 5.645e-01, val/nll 1.224e+00
[2023-02-05 14:02:45] [Epoch    78/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.963e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.826e-06, val/acc 5.201e-01, val/nll 1.389e+00
[2023-02-05 14:02:57] [Epoch    79/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.969e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.821e-06, val/acc 6.084e-01, val/nll 1.160e+00
[2023-02-05 14:03:08] [Epoch    80/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.994e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.817e-06, val/acc 5.747e-01, val/nll 1.194e+00
[2023-02-05 14:03:20] [Epoch    81/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.987e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.812e-06, val/acc 5.652e-01, val/nll 1.224e+00
[2023-02-05 14:03:32] [Epoch    82/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.973e+04, trn/neg_log_prior  5.504e+06, trn/lr  2.808e-06, val/acc 4.963e-01, val/nll 1.481e+00
[2023-02-05 14:03:44] [Epoch    83/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  4.978e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.803e-06, val/acc 5.597e-01, val/nll 1.256e+00
[2023-02-05 14:03:55] [Epoch    84/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  4.960e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.798e-06, val/acc 6.029e-01, val/nll 1.160e+00
[2023-02-05 14:04:07] [Epoch    85/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.901e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.794e-06, val/acc 5.674e-01, val/nll 1.199e+00
[2023-02-05 14:04:20] [Epoch    86/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.942e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.789e-06, val/acc 5.778e-01, val/nll 1.238e+00
[2023-02-05 14:04:31] [Epoch    87/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  4.985e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.784e-06, val/acc 5.783e-01, val/nll 1.221e+00
[2023-02-05 14:04:43] [Epoch    88/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.951e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.779e-06, val/acc 5.625e-01, val/nll 1.265e+00
[2023-02-05 14:04:56] [Epoch    89/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.925e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.774e-06, val/acc 5.562e-01, val/nll 1.225e+00
[2023-02-05 14:05:08] [Epoch    90/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.889e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.769e-06, val/acc 5.351e-01, val/nll 1.287e+00
[2023-02-05 14:05:20] [Epoch    91/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.908e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.764e-06, val/acc 5.273e-01, val/nll 1.350e+00
[2023-02-05 14:05:32] [Epoch    92/  500] trn/posterior_energy  5.555e+06, trn/neg_log_likelihood  4.952e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.759e-06, val/acc 6.152e-01, val/nll 1.114e+00
[2023-02-05 14:05:44] [Epoch    93/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.920e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.754e-06, val/acc 5.753e-01, val/nll 1.214e+00
[2023-02-05 14:05:56] [Epoch    94/  500] trn/posterior_energy  5.554e+06, trn/neg_log_likelihood  4.878e+04, trn/neg_log_prior  5.505e+06, trn/lr  2.749e-06, val/acc 6.040e-01, val/nll 1.146e+00
