[2023-02-05 05:16:12] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 05:16:12] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.90_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 05:16:19] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 05:17:01] [Epoch     1/  500] trn/posterior_energy -1.887e+06, trn/neg_log_likelihood  8.520e+04, trn/neg_log_prior -1.972e+06, trn/lr  1.000e-06, val/acc 3.279e-01, val/nll 1.748e+00 (best_acc: 0.000e+00 -> 3.279e-01, test_acc: 3.328e-01, test_nll: 1.742e+00)
[2023-02-05 05:20:51] [Epoch    18/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  5.209e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.970e-07, val/acc 7.975e-01, val/nll 7.297e-01
[2023-02-05 05:21:03] [Epoch    19/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  4.042e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.966e-07, val/acc 7.950e-01, val/nll 7.667e-01
[2023-02-05 05:21:17] [Epoch    20/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.922e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.963e-07, val/acc 8.040e-01, val/nll 7.638e-01 (best_acc: 8.010e-01 -> 8.040e-01, test_acc: 8.140e-01, test_nll: 7.476e-01)
[2023-02-05 05:21:31] [Epoch    21/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.025e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.959e-07, val/acc 8.135e-01, val/nll 7.405e-01 (best_acc: 8.040e-01 -> 8.135e-01, test_acc: 8.217e-01, test_nll: 7.330e-01)
[2023-02-05 05:21:42] [Epoch    22/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.577e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.954e-07, val/acc 7.970e-01, val/nll 8.595e-01
[2023-02-05 05:21:54] [Epoch    23/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.562e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.950e-07, val/acc 7.963e-01, val/nll 8.843e-01
[2023-02-05 05:22:06] [Epoch    24/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.999e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.946e-07, val/acc 8.106e-01, val/nll 8.126e-01
[2023-02-05 05:22:17] [Epoch    25/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.942e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.941e-07, val/acc 8.069e-01, val/nll 8.391e-01
[2023-02-05 05:22:29] [Epoch    26/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.980e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.936e-07, val/acc 7.966e-01, val/nll 8.719e-01
[2023-02-05 05:22:41] [Epoch    27/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.617e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.931e-07, val/acc 8.094e-01, val/nll 8.188e-01
[2023-02-05 05:22:52] [Epoch    28/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.377e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.926e-07, val/acc 7.981e-01, val/nll 9.457e-01
[2023-02-05 05:23:06] [Epoch    29/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.743e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.920e-07, val/acc 8.200e-01, val/nll 7.953e-01 (best_acc: 8.135e-01 -> 8.200e-01, test_acc: 8.230e-01, test_nll: 7.895e-01)
[2023-02-05 05:23:18] [Epoch    30/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.057e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.914e-07, val/acc 8.143e-01, val/nll 8.728e-01
[2023-02-05 05:23:29] [Epoch    31/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  7.185e+02, trn/neg_log_prior -1.973e+06, trn/lr  9.908e-07, val/acc 8.131e-01, val/nll 8.930e-01
[2023-02-05 05:23:41] [Epoch    32/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.470e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.902e-07, val/acc 8.098e-01, val/nll 8.187e-01
[2023-02-05 05:23:54] [Epoch    33/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.277e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.896e-07, val/acc 8.246e-01, val/nll 8.392e-01 (best_acc: 8.200e-01 -> 8.246e-01, test_acc: 8.193e-01, test_nll: 8.833e-01)
[2023-02-05 05:24:06] [Epoch    34/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.481e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.890e-07, val/acc 8.010e-01, val/nll 9.167e-01
[2023-02-05 05:24:18] [Epoch    35/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.085e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.883e-07, val/acc 8.117e-01, val/nll 9.024e-01
[2023-02-05 05:24:30] [Epoch    36/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.003e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.876e-07, val/acc 8.156e-01, val/nll 9.187e-01
[2023-02-05 05:24:42] [Epoch    37/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.343e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.869e-07, val/acc 8.221e-01, val/nll 8.245e-01
[2023-02-05 05:24:53] [Epoch    38/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  8.229e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.862e-07, val/acc 8.173e-01, val/nll 8.672e-01
[2023-02-05 05:25:04] [Epoch    39/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.334e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.854e-07, val/acc 8.119e-01, val/nll 8.997e-01
[2023-02-05 05:25:16] [Epoch    40/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.333e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.847e-07, val/acc 8.188e-01, val/nll 8.275e-01
[2023-02-05 05:25:30] [Epoch    41/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  4.228e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.839e-07, val/acc 8.264e-01, val/nll 8.514e-01 (best_acc: 8.246e-01 -> 8.264e-01, test_acc: 8.288e-01, test_nll: 8.527e-01)
[2023-02-05 05:25:43] [Epoch    42/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  4.050e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.831e-07, val/acc 8.278e-01, val/nll 8.632e-01 (best_acc: 8.264e-01 -> 8.278e-01, test_acc: 8.257e-01, test_nll: 8.767e-01)
[2023-02-05 05:25:54] [Epoch    43/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  4.178e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.823e-07, val/acc 8.243e-01, val/nll 8.589e-01
[2023-02-05 05:26:06] [Epoch    44/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.327e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.814e-07, val/acc 8.221e-01, val/nll 8.308e-01
[2023-02-05 05:26:17] [Epoch    45/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.109e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.806e-07, val/acc 8.223e-01, val/nll 8.188e-01
[2023-02-05 05:26:29] [Epoch    46/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  8.896e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.797e-07, val/acc 7.863e-01, val/nll 1.031e+00
[2023-02-05 05:26:41] [Epoch    47/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  8.163e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.788e-07, val/acc 8.147e-01, val/nll 8.654e-01
[2023-02-05 05:26:53] [Epoch    48/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.247e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.779e-07, val/acc 8.143e-01, val/nll 8.289e-01
[2023-02-05 05:27:05] [Epoch    49/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.057e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.770e-07, val/acc 8.173e-01, val/nll 8.394e-01
[2023-02-05 05:27:17] [Epoch    50/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.345e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.760e-07, val/acc 8.209e-01, val/nll 8.092e-01
[2023-02-05 05:27:29] [Epoch    51/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  9.266e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.750e-07, val/acc 8.064e-01, val/nll 9.355e-01
[2023-02-05 05:27:41] [Epoch    52/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  8.874e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.741e-07, val/acc 8.227e-01, val/nll 8.238e-01
[2023-02-05 05:27:53] [Epoch    53/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  5.939e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.730e-07, val/acc 8.235e-01, val/nll 7.952e-01
[2023-02-05 05:28:05] [Epoch    54/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.084e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.720e-07, val/acc 8.191e-01, val/nll 8.605e-01
[2023-02-05 05:28:17] [Epoch    55/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.185e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.710e-07, val/acc 8.038e-01, val/nll 8.541e-01
[2023-02-05 05:28:28] [Epoch    56/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.629e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.699e-07, val/acc 8.072e-01, val/nll 8.959e-01
[2023-02-05 05:28:42] [Epoch    57/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  8.803e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.688e-07, val/acc 8.279e-01, val/nll 8.387e-01 (best_acc: 8.278e-01 -> 8.279e-01, test_acc: 8.179e-01, test_nll: 8.575e-01)
[2023-02-05 05:28:54] [Epoch    58/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.574e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.677e-07, val/acc 7.910e-01, val/nll 1.006e+00
[2023-02-05 05:29:06] [Epoch    59/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.609e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.666e-07, val/acc 8.209e-01, val/nll 8.666e-01
[2023-02-05 05:29:17] [Epoch    60/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  3.782e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.655e-07, val/acc 8.275e-01, val/nll 8.673e-01
[2023-02-05 05:29:31] [Epoch    61/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  3.809e+01, trn/neg_log_prior -1.976e+06, trn/lr  9.643e-07, val/acc 8.421e-01, val/nll 7.843e-01 (best_acc: 8.279e-01 -> 8.421e-01, test_acc: 8.436e-01, test_nll: 7.686e-01)
[2023-02-05 05:29:45] [Epoch    62/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.412e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.631e-07, val/acc 8.452e-01, val/nll 7.706e-01 (best_acc: 8.421e-01 -> 8.452e-01, test_acc: 8.456e-01, test_nll: 7.572e-01)
[2023-02-05 05:29:59] [Epoch    63/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  5.269e+00, trn/neg_log_prior -1.976e+06, trn/lr  9.619e-07, val/acc 8.460e-01, val/nll 7.629e-01 (best_acc: 8.452e-01 -> 8.460e-01, test_acc: 8.458e-01, test_nll: 7.494e-01)
[2023-02-05 05:30:10] [Epoch    64/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  5.186e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.607e-07, val/acc 8.457e-01, val/nll 7.538e-01
[2023-02-05 05:30:24] [Epoch    65/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  5.292e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.595e-07, val/acc 8.462e-01, val/nll 7.452e-01 (best_acc: 8.460e-01 -> 8.462e-01, test_acc: 8.469e-01, test_nll: 7.323e-01)
[2023-02-05 05:30:38] [Epoch    66/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  5.504e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.583e-07, val/acc 8.470e-01, val/nll 7.367e-01 (best_acc: 8.462e-01 -> 8.470e-01, test_acc: 8.473e-01, test_nll: 7.232e-01)
[2023-02-05 05:30:49] [Epoch    67/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  5.778e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.570e-07, val/acc 8.451e-01, val/nll 7.300e-01
[2023-02-05 05:31:01] [Epoch    68/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  6.086e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.557e-07, val/acc 8.466e-01, val/nll 7.231e-01
[2023-02-05 05:31:13] [Epoch    69/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  6.419e+00, trn/neg_log_prior -1.977e+06, trn/lr  9.544e-07, val/acc 8.460e-01, val/nll 7.171e-01
[2023-02-05 05:31:27] [Epoch    70/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  6.753e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.531e-07, val/acc 8.471e-01, val/nll 7.113e-01 (best_acc: 8.470e-01 -> 8.471e-01, test_acc: 8.491e-01, test_nll: 6.967e-01)
[2023-02-05 05:31:39] [Epoch    71/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  7.109e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.517e-07, val/acc 8.467e-01, val/nll 7.071e-01
[2023-02-05 05:31:50] [Epoch    72/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  7.474e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.504e-07, val/acc 8.465e-01, val/nll 7.026e-01
[2023-02-05 05:32:02] [Epoch    73/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  7.819e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.490e-07, val/acc 8.465e-01, val/nll 6.988e-01
[2023-02-05 05:32:16] [Epoch    74/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.156e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.476e-07, val/acc 8.476e-01, val/nll 6.948e-01 (best_acc: 8.471e-01 -> 8.476e-01, test_acc: 8.499e-01, test_nll: 6.792e-01)
[2023-02-05 05:32:30] [Epoch    75/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.497e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.462e-07, val/acc 8.477e-01, val/nll 6.926e-01 (best_acc: 8.476e-01 -> 8.477e-01, test_acc: 8.500e-01, test_nll: 6.771e-01)
[2023-02-05 05:32:41] [Epoch    76/  500] trn/posterior_energy -1.978e+06, trn/neg_log_likelihood  8.820e+00, trn/neg_log_prior -1.978e+06, trn/lr  9.448e-07, val/acc 8.476e-01, val/nll 6.898e-01
[2023-02-05 05:32:55] [Epoch    77/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.121e+00, trn/neg_log_prior -1.979e+06, trn/lr  9.433e-07, val/acc 8.480e-01, val/nll 6.881e-01 (best_acc: 8.477e-01 -> 8.480e-01, test_acc: 8.504e-01, test_nll: 6.732e-01)
[2023-02-05 05:33:07] [Epoch    78/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.401e+00, trn/neg_log_prior -1.979e+06, trn/lr  9.419e-07, val/acc 8.480e-01, val/nll 6.871e-01
[2023-02-05 05:33:21] [Epoch    79/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.688e+00, trn/neg_log_prior -1.979e+06, trn/lr  9.404e-07, val/acc 8.488e-01, val/nll 6.862e-01 (best_acc: 8.480e-01 -> 8.488e-01, test_acc: 8.512e-01, test_nll: 6.690e-01)
[2023-02-05 05:33:34] [Epoch    80/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  9.940e+00, trn/neg_log_prior -1.979e+06, trn/lr  9.389e-07, val/acc 8.489e-01, val/nll 6.854e-01 (best_acc: 8.488e-01 -> 8.489e-01, test_acc: 8.517e-01, test_nll: 6.690e-01)
[2023-02-05 05:33:48] [Epoch    81/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -1.979e+06, trn/lr  9.374e-07, val/acc 8.493e-01, val/nll 6.861e-01 (best_acc: 8.489e-01 -> 8.493e-01, test_acc: 8.519e-01, test_nll: 6.695e-01)
[2023-02-05 05:34:00] [Epoch    82/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.038e+01, trn/neg_log_prior -1.979e+06, trn/lr  9.359e-07, val/acc 8.486e-01, val/nll 6.864e-01
[2023-02-05 05:34:12] [Epoch    83/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.058e+01, trn/neg_log_prior -1.979e+06, trn/lr  9.343e-07, val/acc 8.475e-01, val/nll 6.868e-01
[2023-02-05 05:34:24] [Epoch    84/  500] trn/posterior_energy -1.979e+06, trn/neg_log_likelihood  1.079e+01, trn/neg_log_prior -1.979e+06, trn/lr  9.328e-07, val/acc 8.471e-01, val/nll 6.861e-01
[2023-02-05 05:34:36] [Epoch    85/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.095e+01, trn/neg_log_prior -1.980e+06, trn/lr  9.312e-07, val/acc 8.475e-01, val/nll 6.876e-01
[2023-02-05 05:34:47] [Epoch    86/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.110e+01, trn/neg_log_prior -1.980e+06, trn/lr  9.296e-07, val/acc 8.466e-01, val/nll 6.893e-01
[2023-02-05 05:34:59] [Epoch    87/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.126e+01, trn/neg_log_prior -1.980e+06, trn/lr  9.280e-07, val/acc 8.460e-01, val/nll 6.910e-01
[2023-02-05 05:35:11] [Epoch    88/  500] trn/posterior_energy -1.980e+06, trn/neg_log_likelihood  1.139e+01, trn/neg_log_prior -1.980e+06, trn/lr  9.263e-07, val/acc 8.470e-01, val/nll 6.925e-01
