[2023-02-14 03:56:17] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-14 03:56:17] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 200
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0200-0000_lr-0.0000030_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-14 03:56:44] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  4.203e+05, trn/neg_log_likelihood  9.365e+04, trn/neg_log_prior  3.267e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.736e-01, val/nll 2.189e+00
[2023-02-14 03:56:48] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  3.591e+05, trn/neg_log_likelihood  8.727e+04, trn/neg_log_prior  2.718e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.668e-01, val/nll 2.109e+00
[2023-02-14 03:56:51] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  3.832e+05, trn/neg_log_likelihood  9.319e+04, trn/neg_log_prior  2.900e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.329e+00
[2023-02-14 03:56:55] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  3.642e+05, trn/neg_log_likelihood  9.528e+04, trn/neg_log_prior  2.689e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.333e+00
[2023-02-14 03:56:58] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.087e+05, trn/neg_log_likelihood  9.548e+04, trn/neg_log_prior  3.132e+05, trn/lr  2.996e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.324e+00
[2023-02-14 03:57:02] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  3.757e+05, trn/neg_log_likelihood  9.554e+04, trn/neg_log_prior  2.802e+05, trn/lr  2.994e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.344e+00
[2023-02-14 03:57:05] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  3.671e+05, trn/neg_log_likelihood  9.549e+04, trn/neg_log_prior  2.716e+05, trn/lr  2.992e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.323e+00
[2023-02-14 03:57:09] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  3.661e+05, trn/neg_log_likelihood  9.565e+04, trn/neg_log_prior  2.705e+05, trn/lr  2.990e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.322e+00
[2023-02-14 03:57:13] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  3.648e+05, trn/neg_log_likelihood  9.520e+04, trn/neg_log_prior  2.696e+05, trn/lr  2.987e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.328e+00
[2023-02-14 03:57:16] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  3.724e+05, trn/neg_log_likelihood  9.542e+04, trn/neg_log_prior  2.770e+05, trn/lr  2.983e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.325e+00
[2023-02-14 03:57:20] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  3.633e+05, trn/neg_log_likelihood  9.529e+04, trn/neg_log_prior  2.680e+05, trn/lr  2.980e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.339e+00
[2023-02-14 03:57:23] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  3.650e+05, trn/neg_log_likelihood  9.536e+04, trn/neg_log_prior  2.697e+05, trn/lr  2.976e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.353e+00
