[2023-02-04 01:02:53] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 01:02:53] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000001_mo-0.90_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 01:03:27] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.708e+05, trn/neg_log_likelihood  8.870e+04, trn/neg_log_prior  1.821e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 3.039e-01, val/nll 1.885e+00
[2023-02-04 01:04:13] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  2.212e+05, trn/neg_log_likelihood  4.219e+04, trn/neg_log_prior  1.790e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 5.894e-01, val/nll 1.164e+00
[2023-02-04 01:04:17] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  2.193e+05, trn/neg_log_likelihood  4.059e+04, trn/neg_log_prior  1.788e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 6.184e-01, val/nll 1.044e+00
[2023-02-04 01:04:21] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  2.173e+05, trn/neg_log_likelihood  3.875e+04, trn/neg_log_prior  1.785e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 6.305e-01, val/nll 1.027e+00
[2023-02-04 01:04:25] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  2.153e+05, trn/neg_log_likelihood  3.693e+04, trn/neg_log_prior  1.784e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 6.567e-01, val/nll 9.558e-01
[2023-02-04 01:04:30] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  2.133e+05, trn/neg_log_likelihood  3.517e+04, trn/neg_log_prior  1.782e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 6.826e-01, val/nll 8.912e-01
[2023-02-04 01:04:34] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  2.116e+05, trn/neg_log_likelihood  3.363e+04, trn/neg_log_prior  1.780e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 6.695e-01, val/nll 9.222e-01
[2023-02-04 01:04:38] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  2.107e+05, trn/neg_log_likelihood  3.292e+04, trn/neg_log_prior  1.778e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 6.720e-01, val/nll 9.351e-01
[2023-02-04 01:04:42] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  2.089e+05, trn/neg_log_likelihood  3.123e+04, trn/neg_log_prior  1.777e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 6.997e-01, val/nll 8.472e-01
[2023-02-04 01:04:46] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  2.073e+05, trn/neg_log_likelihood  2.976e+04, trn/neg_log_prior  1.775e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 7.071e-01, val/nll 8.429e-01
[2023-02-04 01:04:50] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  2.059e+05, trn/neg_log_likelihood  2.858e+04, trn/neg_log_prior  1.774e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 6.948e-01, val/nll 8.692e-01
[2023-02-04 01:04:55] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  2.050e+05, trn/neg_log_likelihood  2.776e+04, trn/neg_log_prior  1.772e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 6.876e-01, val/nll 9.139e-01
[2023-02-04 01:04:59] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  2.034e+05, trn/neg_log_likelihood  2.631e+04, trn/neg_log_prior  1.771e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 7.105e-01, val/nll 8.248e-01
[2023-02-04 01:05:03] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  2.022e+05, trn/neg_log_likelihood  2.519e+04, trn/neg_log_prior  1.770e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 7.256e-01, val/nll 7.964e-01
[2023-02-04 01:05:07] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  2.013e+05, trn/neg_log_likelihood  2.441e+04, trn/neg_log_prior  1.769e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.218e-01, val/nll 7.936e-01
[2023-02-04 01:05:11] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.997e+05, trn/neg_log_likelihood  2.293e+04, trn/neg_log_prior  1.768e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 7.058e-01, val/nll 8.323e-01
[2023-02-04 01:05:15] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.986e+05, trn/neg_log_likelihood  2.196e+04, trn/neg_log_prior  1.767e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.235e-01, val/nll 8.096e-01
[2023-02-04 01:05:19] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.973e+05, trn/neg_log_likelihood  2.071e+04, trn/neg_log_prior  1.766e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 7.341e-01, val/nll 7.811e-01
[2023-02-04 01:05:24] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.965e+05, trn/neg_log_likelihood  2.004e+04, trn/neg_log_prior  1.765e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 7.174e-01, val/nll 8.440e-01
[2023-02-04 01:05:28] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.952e+05, trn/neg_log_likelihood  1.879e+04, trn/neg_log_prior  1.764e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.302e-01, val/nll 7.970e-01
[2023-02-04 01:05:32] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.938e+05, trn/neg_log_likelihood  1.739e+04, trn/neg_log_prior  1.764e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.273e-01, val/nll 8.317e-01
[2023-02-04 01:05:36] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.926e+05, trn/neg_log_likelihood  1.632e+04, trn/neg_log_prior  1.763e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 7.375e-01, val/nll 7.864e-01
[2023-02-04 01:05:40] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.918e+05, trn/neg_log_likelihood  1.556e+04, trn/neg_log_prior  1.762e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 7.381e-01, val/nll 7.939e-01
[2023-02-04 01:05:44] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.902e+05, trn/neg_log_likelihood  1.404e+04, trn/neg_log_prior  1.762e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 7.342e-01, val/nll 8.209e-01
[2023-02-04 01:05:48] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.893e+05, trn/neg_log_likelihood  1.311e+04, trn/neg_log_prior  1.762e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 7.373e-01, val/nll 8.257e-01
[2023-02-04 01:05:53] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.884e+05, trn/neg_log_likelihood  1.233e+04, trn/neg_log_prior  1.761e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 7.312e-01, val/nll 8.591e-01
[2023-02-04 01:05:57] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.871e+05, trn/neg_log_likelihood  1.105e+04, trn/neg_log_prior  1.761e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 7.323e-01, val/nll 8.567e-01
[2023-02-04 01:06:01] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.862e+05, trn/neg_log_likelihood  1.013e+04, trn/neg_log_prior  1.760e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 7.333e-01, val/nll 8.659e-01
[2023-02-04 01:06:05] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.852e+05, trn/neg_log_likelihood  9.222e+03, trn/neg_log_prior  1.760e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 7.329e-01, val/nll 8.776e-01
[2023-02-04 01:06:10] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.844e+05, trn/neg_log_likelihood  8.426e+03, trn/neg_log_prior  1.760e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 7.366e-01, val/nll 8.665e-01
[2023-02-04 01:06:14] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.837e+05, trn/neg_log_likelihood  7.762e+03, trn/neg_log_prior  1.760e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 7.316e-01, val/nll 8.766e-01
[2023-02-04 01:06:18] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  7.230e+03, trn/neg_log_prior  1.760e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 7.340e-01, val/nll 8.925e-01
[2023-02-04 01:06:22] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.827e+05, trn/neg_log_likelihood  6.776e+03, trn/neg_log_prior  1.759e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 7.364e-01, val/nll 8.925e-01
[2023-02-04 01:06:26] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.824e+05, trn/neg_log_likelihood  6.418e+03, trn/neg_log_prior  1.759e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 7.340e-01, val/nll 8.988e-01
[2023-02-04 01:06:30] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.821e+05, trn/neg_log_likelihood  6.136e+03, trn/neg_log_prior  1.759e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 7.323e-01, val/nll 9.018e-01
[2023-02-04 01:06:35] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.824e+05, trn/neg_log_likelihood  6.501e+03, trn/neg_log_prior  1.759e+05, trn/lr  1.994e-09, trn/temperature  1.000e+00, val/acc 7.332e-01, val/nll 9.022e-01
[2023-02-04 01:06:39] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.830e+05, trn/neg_log_likelihood  7.018e+03, trn/neg_log_prior  1.760e+05, trn/lr  1.213e-09, trn/temperature  1.000e+00, val/acc 7.330e-01, val/nll 9.023e-01
[2023-02-04 01:06:43] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  7.197e+03, trn/neg_log_prior  1.760e+05, trn/lr  6.242e-10, trn/temperature  1.000e+00, val/acc 7.321e-01, val/nll 9.044e-01
[2023-02-04 01:06:48] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.833e+05, trn/neg_log_likelihood  7.231e+03, trn/neg_log_prior  1.760e+05, trn/lr  2.304e-10, trn/temperature  1.000e+00, val/acc 7.341e-01, val/nll 9.022e-01
[2023-02-04 01:06:57] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  7.217e+03, trn/neg_log_prior  1.760e+05, trn/lr  3.299e-11, trn/temperature  1.000e+00, val/acc 7.350e-01, val/nll 9.026e-01, val/ens_acc 7.350e-01, val/ens_nll 9.026e-01 (test_acc: 7.319e-01, test_nll: 9.257e-01, test_ens_acc: 7.319e-01, test_ens_nll: 9.257e-01)
[2023-02-04 01:07:01] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.042e+05, trn/neg_log_likelihood  2.816e+04, trn/neg_log_prior  1.760e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 7.025e-01, val/nll 8.908e-01
[2023-02-04 01:07:05] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.005e+05, trn/neg_log_likelihood  2.454e+04, trn/neg_log_prior  1.759e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 6.942e-01, val/nll 9.092e-01
[2023-02-04 01:07:09] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  1.980e+05, trn/neg_log_likelihood  2.215e+04, trn/neg_log_prior  1.758e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 7.127e-01, val/nll 8.484e-01
[2023-02-04 01:07:13] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  1.967e+05, trn/neg_log_likelihood  2.097e+04, trn/neg_log_prior  1.758e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 7.403e-01, val/nll 7.820e-01
[2023-02-04 01:07:17] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  1.952e+05, trn/neg_log_likelihood  1.952e+04, trn/neg_log_prior  1.757e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 7.279e-01, val/nll 8.389e-01
[2023-02-04 01:07:21] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  1.939e+05, trn/neg_log_likelihood  1.834e+04, trn/neg_log_prior  1.756e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 6.810e-01, val/nll 1.014e+00
[2023-02-04 01:07:25] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  1.931e+05, trn/neg_log_likelihood  1.760e+04, trn/neg_log_prior  1.755e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 7.421e-01, val/nll 7.738e-01
[2023-02-04 01:07:29] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.917e+05, trn/neg_log_likelihood  1.621e+04, trn/neg_log_prior  1.755e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 7.270e-01, val/nll 8.530e-01
[2023-02-04 01:07:33] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.908e+05, trn/neg_log_likelihood  1.539e+04, trn/neg_log_prior  1.754e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 7.243e-01, val/nll 8.710e-01
[2023-02-04 01:07:37] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.903e+05, trn/neg_log_likelihood  1.494e+04, trn/neg_log_prior  1.753e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 7.426e-01, val/nll 8.410e-01
[2023-02-04 01:07:41] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.889e+05, trn/neg_log_likelihood  1.364e+04, trn/neg_log_prior  1.753e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 7.217e-01, val/nll 9.061e-01
[2023-02-04 01:07:45] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.885e+05, trn/neg_log_likelihood  1.333e+04, trn/neg_log_prior  1.752e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 7.445e-01, val/nll 8.225e-01
[2023-02-04 01:07:49] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.866e+05, trn/neg_log_likelihood  1.149e+04, trn/neg_log_prior  1.752e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 7.485e-01, val/nll 8.285e-01
[2023-02-04 01:07:53] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  1.856e+05, trn/neg_log_likelihood  1.054e+04, trn/neg_log_prior  1.751e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 7.325e-01, val/nll 9.124e-01
[2023-02-04 01:07:57] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  1.850e+05, trn/neg_log_likelihood  9.948e+03, trn/neg_log_prior  1.750e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 7.208e-01, val/nll 9.429e-01
[2023-02-04 01:08:02] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  1.846e+05, trn/neg_log_likelihood  9.591e+03, trn/neg_log_prior  1.750e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 7.529e-01, val/nll 8.492e-01
[2023-02-04 01:08:06] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  1.825e+05, trn/neg_log_likelihood  7.595e+03, trn/neg_log_prior  1.749e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 7.471e-01, val/nll 8.929e-01
[2023-02-04 01:08:10] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  1.819e+05, trn/neg_log_likelihood  7.061e+03, trn/neg_log_prior  1.749e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 7.235e-01, val/nll 1.028e+00
[2023-02-04 01:08:14] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  1.810e+05, trn/neg_log_likelihood  6.193e+03, trn/neg_log_prior  1.748e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 7.471e-01, val/nll 9.643e-01
[2023-02-04 01:08:18] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  1.796e+05, trn/neg_log_likelihood  4.911e+03, trn/neg_log_prior  1.747e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 7.486e-01, val/nll 9.817e-01
[2023-02-04 01:08:22] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.786e+05, trn/neg_log_likelihood  3.942e+03, trn/neg_log_prior  1.746e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 7.423e-01, val/nll 1.004e+00
[2023-02-04 01:08:26] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.778e+05, trn/neg_log_likelihood  3.262e+03, trn/neg_log_prior  1.745e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 7.396e-01, val/nll 1.021e+00
[2023-02-04 01:08:30] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.769e+05, trn/neg_log_likelihood  2.460e+03, trn/neg_log_prior  1.744e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 7.555e-01, val/nll 9.867e-01
[2023-02-04 01:08:34] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.760e+05, trn/neg_log_likelihood  1.671e+03, trn/neg_log_prior  1.743e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 7.463e-01, val/nll 1.063e+00
[2023-02-04 01:08:38] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.750e+05, trn/neg_log_likelihood  7.683e+02, trn/neg_log_prior  1.742e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.579e-01, val/nll 1.030e+00
[2023-02-04 01:08:42] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.744e+05, trn/neg_log_likelihood  3.473e+02, trn/neg_log_prior  1.741e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 7.585e-01, val/nll 1.031e+00
[2023-02-04 01:08:46] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.742e+05, trn/neg_log_likelihood  2.330e+02, trn/neg_log_prior  1.739e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.626e-01, val/nll 1.035e+00
[2023-02-04 01:08:51] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.740e+05, trn/neg_log_likelihood  1.987e+02, trn/neg_log_prior  1.738e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 7.626e-01, val/nll 1.047e+00
[2023-02-04 01:08:55] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.739e+05, trn/neg_log_likelihood  1.804e+02, trn/neg_log_prior  1.737e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 7.628e-01, val/nll 1.053e+00
[2023-02-04 01:08:58] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.737e+05, trn/neg_log_likelihood  1.686e+02, trn/neg_log_prior  1.736e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.640e-01, val/nll 1.053e+00
[2023-02-04 01:09:02] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.736e+05, trn/neg_log_likelihood  1.592e+02, trn/neg_log_prior  1.735e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.638e-01, val/nll 1.057e+00
[2023-02-04 01:09:07] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.735e+05, trn/neg_log_likelihood  1.523e+02, trn/neg_log_prior  1.734e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 7.644e-01, val/nll 1.061e+00
[2023-02-04 01:09:11] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.734e+05, trn/neg_log_likelihood  1.460e+02, trn/neg_log_prior  1.733e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 7.643e-01, val/nll 1.063e+00
[2023-02-04 01:09:15] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.734e+05, trn/neg_log_likelihood  1.421e+02, trn/neg_log_prior  1.732e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 7.628e-01, val/nll 1.066e+00
[2023-02-04 01:09:19] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.733e+05, trn/neg_log_likelihood  1.383e+02, trn/neg_log_prior  1.732e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 7.634e-01, val/nll 1.069e+00
[2023-02-04 01:09:23] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.732e+05, trn/neg_log_likelihood  1.355e+02, trn/neg_log_prior  1.731e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 7.627e-01, val/nll 1.072e+00
