[2023-02-05 09:45:55] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 09:45:55] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 50
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0050_lr-0.0000010_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 09:46:30] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  4.013e+05, trn/neg_log_likelihood  8.451e+04, trn/neg_log_prior  3.168e+05, trn/lr  9.997e-07, trn/temperature  1.000e+00, val/acc 3.533e-01, val/nll 1.727e+00
[2023-02-05 09:47:31] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  4.428e+05, trn/neg_log_likelihood  4.202e+04, trn/neg_log_prior  4.008e+05, trn/lr  8.064e-07, trn/temperature  1.000e+00, val/acc 6.302e-01, val/nll 1.060e+00
[2023-02-05 09:47:35] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  4.416e+05, trn/neg_log_likelihood  4.075e+04, trn/neg_log_prior  4.008e+05, trn/lr  7.810e-07, trn/temperature  1.000e+00, val/acc 6.608e-01, val/nll 9.545e-01
[2023-02-05 09:47:39] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  4.404e+05, trn/neg_log_likelihood  3.966e+04, trn/neg_log_prior  4.007e+05, trn/lr  7.545e-07, trn/temperature  1.000e+00, val/acc 6.475e-01, val/nll 1.007e+00
[2023-02-05 09:47:44] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  4.405e+05, trn/neg_log_likelihood  3.949e+04, trn/neg_log_prior  4.010e+05, trn/lr  7.270e-07, trn/temperature  1.000e+00, val/acc 6.355e-01, val/nll 1.016e+00
[2023-02-05 09:47:48] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  4.399e+05, trn/neg_log_likelihood  3.862e+04, trn/neg_log_prior  4.013e+05, trn/lr  6.986e-07, trn/temperature  1.000e+00, val/acc 6.824e-01, val/nll 9.076e-01
[2023-02-05 09:47:52] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  4.390e+05, trn/neg_log_likelihood  3.744e+04, trn/neg_log_prior  4.016e+05, trn/lr  6.694e-07, trn/temperature  1.000e+00, val/acc 6.584e-01, val/nll 9.728e-01
[2023-02-05 09:47:57] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  4.390e+05, trn/neg_log_likelihood  3.728e+04, trn/neg_log_prior  4.017e+05, trn/lr  6.395e-07, trn/temperature  1.000e+00, val/acc 6.482e-01, val/nll 1.025e+00
[2023-02-05 09:48:01] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  4.382e+05, trn/neg_log_likelihood  3.656e+04, trn/neg_log_prior  4.017e+05, trn/lr  6.091e-07, trn/temperature  1.000e+00, val/acc 6.848e-01, val/nll 8.910e-01
[2023-02-05 09:48:05] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  4.371e+05, trn/neg_log_likelihood  3.557e+04, trn/neg_log_prior  4.016e+05, trn/lr  5.782e-07, trn/temperature  1.000e+00, val/acc 6.864e-01, val/nll 9.007e-01
[2023-02-05 09:48:09] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  4.370e+05, trn/neg_log_likelihood  3.539e+04, trn/neg_log_prior  4.016e+05, trn/lr  5.471e-07, trn/temperature  1.000e+00, val/acc 7.041e-01, val/nll 8.706e-01
[2023-02-05 09:48:14] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  4.365e+05, trn/neg_log_likelihood  3.506e+04, trn/neg_log_prior  4.015e+05, trn/lr  5.157e-07, trn/temperature  1.000e+00, val/acc 7.122e-01, val/nll 8.186e-01
[2023-02-05 09:48:18] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  4.357e+05, trn/neg_log_likelihood  3.443e+04, trn/neg_log_prior  4.013e+05, trn/lr  4.843e-07, trn/temperature  1.000e+00, val/acc 7.056e-01, val/nll 8.607e-01
[2023-02-05 09:48:22] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  4.346e+05, trn/neg_log_likelihood  3.328e+04, trn/neg_log_prior  4.013e+05, trn/lr  4.530e-07, trn/temperature  1.000e+00, val/acc 6.883e-01, val/nll 8.810e-01
[2023-02-05 09:48:26] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  4.344e+05, trn/neg_log_likelihood  3.325e+04, trn/neg_log_prior  4.012e+05, trn/lr  4.218e-07, trn/temperature  1.000e+00, val/acc 7.055e-01, val/nll 8.580e-01
[2023-02-05 09:48:31] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  4.336e+05, trn/neg_log_likelihood  3.264e+04, trn/neg_log_prior  4.010e+05, trn/lr  3.910e-07, trn/temperature  1.000e+00, val/acc 7.054e-01, val/nll 8.341e-01
[2023-02-05 09:48:35] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  4.327e+05, trn/neg_log_likelihood  3.209e+04, trn/neg_log_prior  4.006e+05, trn/lr  3.606e-07, trn/temperature  1.000e+00, val/acc 7.048e-01, val/nll 8.413e-01
[2023-02-05 09:48:39] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  4.311e+05, trn/neg_log_likelihood  3.103e+04, trn/neg_log_prior  4.000e+05, trn/lr  3.307e-07, trn/temperature  1.000e+00, val/acc 7.317e-01, val/nll 7.849e-01
[2023-02-05 09:48:44] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  4.307e+05, trn/neg_log_likelihood  3.070e+04, trn/neg_log_prior  4.000e+05, trn/lr  3.015e-07, trn/temperature  1.000e+00, val/acc 7.136e-01, val/nll 8.285e-01
[2023-02-05 09:48:48] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  4.305e+05, trn/neg_log_likelihood  3.033e+04, trn/neg_log_prior  4.002e+05, trn/lr  2.731e-07, trn/temperature  1.000e+00, val/acc 7.329e-01, val/nll 7.688e-01
[2023-02-05 09:48:52] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  4.298e+05, trn/neg_log_likelihood  2.951e+04, trn/neg_log_prior  4.003e+05, trn/lr  2.455e-07, trn/temperature  1.000e+00, val/acc 7.340e-01, val/nll 7.646e-01
[2023-02-05 09:48:57] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  4.292e+05, trn/neg_log_likelihood  2.904e+04, trn/neg_log_prior  4.002e+05, trn/lr  2.190e-07, trn/temperature  1.000e+00, val/acc 7.206e-01, val/nll 8.116e-01
[2023-02-05 09:49:01] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  4.287e+05, trn/neg_log_likelihood  2.851e+04, trn/neg_log_prior  4.002e+05, trn/lr  1.936e-07, trn/temperature  1.000e+00, val/acc 7.309e-01, val/nll 7.826e-01
[2023-02-05 09:49:05] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  2.767e+04, trn/neg_log_prior  4.002e+05, trn/lr  1.694e-07, trn/temperature  1.000e+00, val/acc 7.345e-01, val/nll 7.719e-01
[2023-02-05 09:49:10] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  4.271e+05, trn/neg_log_likelihood  2.689e+04, trn/neg_log_prior  4.003e+05, trn/lr  1.465e-07, trn/temperature  1.000e+00, val/acc 7.569e-01, val/nll 7.043e-01
[2023-02-05 09:49:14] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  4.264e+05, trn/neg_log_likelihood  2.622e+04, trn/neg_log_prior  4.001e+05, trn/lr  1.250e-07, trn/temperature  1.000e+00, val/acc 7.527e-01, val/nll 7.280e-01
[2023-02-05 09:49:18] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  4.257e+05, trn/neg_log_likelihood  2.578e+04, trn/neg_log_prior  4.000e+05, trn/lr  1.050e-07, trn/temperature  1.000e+00, val/acc 7.480e-01, val/nll 7.365e-01
[2023-02-05 09:49:23] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  4.249e+05, trn/neg_log_likelihood  2.521e+04, trn/neg_log_prior  3.997e+05, trn/lr  8.654e-08, trn/temperature  1.000e+00, val/acc 7.602e-01, val/nll 6.960e-01
[2023-02-05 09:49:27] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  4.243e+05, trn/neg_log_likelihood  2.465e+04, trn/neg_log_prior  3.996e+05, trn/lr  6.972e-08, trn/temperature  1.000e+00, val/acc 7.628e-01, val/nll 6.910e-01
[2023-02-05 09:49:31] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  4.235e+05, trn/neg_log_likelihood  2.400e+04, trn/neg_log_prior  3.995e+05, trn/lr  5.458e-08, trn/temperature  1.000e+00, val/acc 7.718e-01, val/nll 6.783e-01
[2023-02-05 09:49:35] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  4.229e+05, trn/neg_log_likelihood  2.345e+04, trn/neg_log_prior  3.994e+05, trn/lr  4.121e-08, trn/temperature  1.000e+00, val/acc 7.674e-01, val/nll 6.864e-01
[2023-02-05 09:49:40] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  4.225e+05, trn/neg_log_likelihood  2.309e+04, trn/neg_log_prior  3.994e+05, trn/lr  2.965e-08, trn/temperature  1.000e+00, val/acc 7.687e-01, val/nll 6.872e-01
[2023-02-05 09:49:44] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  4.220e+05, trn/neg_log_likelihood  2.261e+04, trn/neg_log_prior  3.994e+05, trn/lr  1.994e-08, trn/temperature  1.000e+00, val/acc 7.702e-01, val/nll 6.769e-01
[2023-02-05 09:49:48] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  4.216e+05, trn/neg_log_likelihood  2.232e+04, trn/neg_log_prior  3.993e+05, trn/lr  1.213e-08, trn/temperature  1.000e+00, val/acc 7.722e-01, val/nll 6.692e-01
[2023-02-05 09:49:52] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  4.213e+05, trn/neg_log_likelihood  2.202e+04, trn/neg_log_prior  3.993e+05, trn/lr  6.242e-09, trn/temperature  1.000e+00, val/acc 7.738e-01, val/nll 6.636e-01
[2023-02-05 09:49:57] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  4.211e+05, trn/neg_log_likelihood  2.183e+04, trn/neg_log_prior  3.993e+05, trn/lr  2.304e-09, trn/temperature  1.000e+00, val/acc 7.754e-01, val/nll 6.635e-01
[2023-02-05 09:50:06] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  4.210e+05, trn/neg_log_likelihood  2.173e+04, trn/neg_log_prior  3.993e+05, trn/lr  3.299e-10, trn/temperature  1.000e+00, val/acc 7.751e-01, val/nll 6.626e-01, val/ens_acc 7.751e-01, val/ens_nll 6.626e-01 (test_acc: 7.709e-01, test_nll: 6.681e-01, test_ens_acc: 7.709e-01, test_ens_nll: 6.681e-01)
[2023-02-05 09:50:10] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  4.853e+05, trn/neg_log_likelihood  8.591e+04, trn/neg_log_prior  3.994e+05, trn/lr  9.997e-07, trn/temperature  1.000e+00, val/acc 3.035e-01, val/nll 1.718e+00
[2023-02-05 09:50:14] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  4.650e+05, trn/neg_log_likelihood  6.586e+04, trn/neg_log_prior  3.991e+05, trn/lr  9.977e-07, trn/temperature  1.000e+00, val/acc 4.194e-01, val/nll 1.567e+00
[2023-02-05 09:50:18] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  4.565e+05, trn/neg_log_likelihood  5.662e+04, trn/neg_log_prior  3.999e+05, trn/lr  9.938e-07, trn/temperature  1.000e+00, val/acc 5.201e-01, val/nll 1.285e+00
[2023-02-05 09:50:22] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  4.524e+05, trn/neg_log_likelihood  5.169e+04, trn/neg_log_prior  4.007e+05, trn/lr  9.879e-07, trn/temperature  1.000e+00, val/acc 5.648e-01, val/nll 1.184e+00
[2023-02-05 09:50:27] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  4.497e+05, trn/neg_log_likelihood  4.875e+04, trn/neg_log_prior  4.009e+05, trn/lr  9.801e-07, trn/temperature  1.000e+00, val/acc 5.546e-01, val/nll 1.246e+00
[2023-02-05 09:50:31] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  4.477e+05, trn/neg_log_likelihood  4.678e+04, trn/neg_log_prior  4.009e+05, trn/lr  9.704e-07, trn/temperature  1.000e+00, val/acc 6.062e-01, val/nll 1.077e+00
[2023-02-05 09:50:35] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  4.468e+05, trn/neg_log_likelihood  4.568e+04, trn/neg_log_prior  4.011e+05, trn/lr  9.588e-07, trn/temperature  1.000e+00, val/acc 5.899e-01, val/nll 1.120e+00
[2023-02-05 09:50:39] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  4.453e+05, trn/neg_log_likelihood  4.405e+04, trn/neg_log_prior  4.012e+05, trn/lr  9.454e-07, trn/temperature  1.000e+00, val/acc 6.208e-01, val/nll 1.045e+00
[2023-02-05 09:50:43] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  4.444e+05, trn/neg_log_likelihood  4.301e+04, trn/neg_log_prior  4.014e+05, trn/lr  9.303e-07, trn/temperature  1.000e+00, val/acc 6.427e-01, val/nll 1.006e+00
[2023-02-05 09:50:48] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  4.441e+05, trn/neg_log_likelihood  4.230e+04, trn/neg_log_prior  4.018e+05, trn/lr  9.135e-07, trn/temperature  1.000e+00, val/acc 6.290e-01, val/nll 1.042e+00
[2023-02-05 09:50:52] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  4.432e+05, trn/neg_log_likelihood  4.111e+04, trn/neg_log_prior  4.021e+05, trn/lr  8.950e-07, trn/temperature  1.000e+00, val/acc 6.618e-01, val/nll 9.609e-01
[2023-02-05 09:50:56] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  4.427e+05, trn/neg_log_likelihood  4.044e+04, trn/neg_log_prior  4.023e+05, trn/lr  8.750e-07, trn/temperature  1.000e+00, val/acc 6.429e-01, val/nll 1.020e+00
[2023-02-05 09:51:00] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  4.426e+05, trn/neg_log_likelihood  4.023e+04, trn/neg_log_prior  4.023e+05, trn/lr  8.535e-07, trn/temperature  1.000e+00, val/acc 6.593e-01, val/nll 9.528e-01
[2023-02-05 09:51:05] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  4.408e+05, trn/neg_log_likelihood  3.865e+04, trn/neg_log_prior  4.022e+05, trn/lr  8.306e-07, trn/temperature  1.000e+00, val/acc 6.542e-01, val/nll 9.980e-01
[2023-02-05 09:51:09] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  4.409e+05, trn/neg_log_likelihood  3.886e+04, trn/neg_log_prior  4.020e+05, trn/lr  8.064e-07, trn/temperature  1.000e+00, val/acc 6.616e-01, val/nll 9.394e-01
[2023-02-05 09:51:13] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  4.400e+05, trn/neg_log_likelihood  3.817e+04, trn/neg_log_prior  4.018e+05, trn/lr  7.810e-07, trn/temperature  1.000e+00, val/acc 6.730e-01, val/nll 9.325e-01
[2023-02-05 09:51:17] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  4.390e+05, trn/neg_log_likelihood  3.715e+04, trn/neg_log_prior  4.019e+05, trn/lr  7.545e-07, trn/temperature  1.000e+00, val/acc 6.731e-01, val/nll 9.310e-01
[2023-02-05 09:51:21] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  4.380e+05, trn/neg_log_likelihood  3.654e+04, trn/neg_log_prior  4.015e+05, trn/lr  7.270e-07, trn/temperature  1.000e+00, val/acc 6.678e-01, val/nll 9.401e-01
[2023-02-05 09:51:26] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  4.375e+05, trn/neg_log_likelihood  3.634e+04, trn/neg_log_prior  4.012e+05, trn/lr  6.986e-07, trn/temperature  1.000e+00, val/acc 6.833e-01, val/nll 8.985e-01
[2023-02-05 09:51:30] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  4.373e+05, trn/neg_log_likelihood  3.585e+04, trn/neg_log_prior  4.014e+05, trn/lr  6.694e-07, trn/temperature  1.000e+00, val/acc 6.899e-01, val/nll 9.043e-01
[2023-02-05 09:51:34] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  4.369e+05, trn/neg_log_likelihood  3.525e+04, trn/neg_log_prior  4.017e+05, trn/lr  6.395e-07, trn/temperature  1.000e+00, val/acc 6.941e-01, val/nll 8.760e-01
[2023-02-05 09:51:39] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  4.365e+05, trn/neg_log_likelihood  3.475e+04, trn/neg_log_prior  4.017e+05, trn/lr  6.091e-07, trn/temperature  1.000e+00, val/acc 6.657e-01, val/nll 9.574e-01
[2023-02-05 09:51:43] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  4.361e+05, trn/neg_log_likelihood  3.479e+04, trn/neg_log_prior  4.014e+05, trn/lr  5.782e-07, trn/temperature  1.000e+00, val/acc 7.046e-01, val/nll 8.506e-01
[2023-02-05 09:51:47] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  4.347e+05, trn/neg_log_likelihood  3.362e+04, trn/neg_log_prior  4.011e+05, trn/lr  5.471e-07, trn/temperature  1.000e+00, val/acc 7.040e-01, val/nll 8.497e-01
[2023-02-05 09:51:51] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  4.347e+05, trn/neg_log_likelihood  3.388e+04, trn/neg_log_prior  4.009e+05, trn/lr  5.157e-07, trn/temperature  1.000e+00, val/acc 7.102e-01, val/nll 8.424e-01
[2023-02-05 09:51:55] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  4.332e+05, trn/neg_log_likelihood  3.261e+04, trn/neg_log_prior  4.006e+05, trn/lr  4.843e-07, trn/temperature  1.000e+00, val/acc 7.145e-01, val/nll 8.201e-01
[2023-02-05 09:52:00] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  4.328e+05, trn/neg_log_likelihood  3.246e+04, trn/neg_log_prior  4.003e+05, trn/lr  4.530e-07, trn/temperature  1.000e+00, val/acc 7.200e-01, val/nll 8.011e-01
[2023-02-05 09:52:04] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  4.323e+05, trn/neg_log_likelihood  3.215e+04, trn/neg_log_prior  4.001e+05, trn/lr  4.218e-07, trn/temperature  1.000e+00, val/acc 7.248e-01, val/nll 7.844e-01
[2023-02-05 09:52:08] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  4.314e+05, trn/neg_log_likelihood  3.148e+04, trn/neg_log_prior  3.999e+05, trn/lr  3.910e-07, trn/temperature  1.000e+00, val/acc 7.202e-01, val/nll 7.987e-01
[2023-02-05 09:52:12] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  4.306e+05, trn/neg_log_likelihood  3.085e+04, trn/neg_log_prior  3.998e+05, trn/lr  3.606e-07, trn/temperature  1.000e+00, val/acc 7.146e-01, val/nll 8.266e-01
[2023-02-05 09:52:16] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  4.302e+05, trn/neg_log_likelihood  3.064e+04, trn/neg_log_prior  3.996e+05, trn/lr  3.307e-07, trn/temperature  1.000e+00, val/acc 7.048e-01, val/nll 8.382e-01
[2023-02-05 09:52:21] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  4.294e+05, trn/neg_log_likelihood  3.012e+04, trn/neg_log_prior  3.992e+05, trn/lr  3.015e-07, trn/temperature  1.000e+00, val/acc 6.897e-01, val/nll 8.815e-01
[2023-02-05 09:52:25] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  4.286e+05, trn/neg_log_likelihood  2.940e+04, trn/neg_log_prior  3.992e+05, trn/lr  2.731e-07, trn/temperature  1.000e+00, val/acc 7.187e-01, val/nll 8.141e-01
[2023-02-05 09:52:29] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  4.285e+05, trn/neg_log_likelihood  2.942e+04, trn/neg_log_prior  3.990e+05, trn/lr  2.455e-07, trn/temperature  1.000e+00, val/acc 7.292e-01, val/nll 7.893e-01
[2023-02-05 09:52:33] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  2.841e+04, trn/neg_log_prior  3.991e+05, trn/lr  2.190e-07, trn/temperature  1.000e+00, val/acc 7.334e-01, val/nll 7.604e-01
[2023-02-05 09:52:38] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  4.267e+05, trn/neg_log_likelihood  2.770e+04, trn/neg_log_prior  3.990e+05, trn/lr  1.936e-07, trn/temperature  1.000e+00, val/acc 7.510e-01, val/nll 7.241e-01
