[2023-02-06 01:37:10] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 01:37:10] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 01:37:16] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 01:37:59] [Epoch     1/  500] trn/posterior_energy -1.889e+06, trn/neg_log_likelihood  8.388e+04, trn/neg_log_prior -1.972e+06, trn/lr  1.000e-07, val/acc 3.608e-01, val/nll 1.712e+00 (best_acc: 0.000e+00 -> 3.608e-01, test_acc: 3.629e-01, test_nll: 1.707e+00)
[2023-02-06 01:40:31] [Epoch    12/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  1.677e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.987e-08, val/acc 7.810e-01, val/nll 6.761e-01
[2023-02-06 01:40:45] [Epoch    13/  500] trn/posterior_energy -1.959e+06, trn/neg_log_likelihood  1.376e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.985e-08, val/acc 7.867e-01, val/nll 6.588e-01 (best_acc: 7.841e-01 -> 7.867e-01, test_acc: 7.918e-01, test_nll: 6.593e-01)
[2023-02-06 01:40:58] [Epoch    14/  500] trn/posterior_energy -1.961e+06, trn/neg_log_likelihood  1.130e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.982e-08, val/acc 7.775e-01, val/nll 7.151e-01
[2023-02-06 01:41:12] [Epoch    15/  500] trn/posterior_energy -1.963e+06, trn/neg_log_likelihood  9.566e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.979e-08, val/acc 7.954e-01, val/nll 6.783e-01 (best_acc: 7.867e-01 -> 7.954e-01, test_acc: 7.870e-01, test_nll: 6.826e-01)
[2023-02-06 01:41:26] [Epoch    16/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  7.697e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.976e-08, val/acc 7.980e-01, val/nll 7.115e-01 (best_acc: 7.954e-01 -> 7.980e-01, test_acc: 7.927e-01, test_nll: 7.163e-01)
[2023-02-06 01:41:38] [Epoch    17/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  5.740e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.973e-08, val/acc 7.904e-01, val/nll 7.971e-01
[2023-02-06 01:41:50] [Epoch    18/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  5.278e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.970e-08, val/acc 7.836e-01, val/nll 7.568e-01
[2023-02-06 01:42:02] [Epoch    19/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  4.126e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.966e-08, val/acc 7.889e-01, val/nll 8.191e-01
[2023-02-06 01:42:16] [Epoch    20/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.316e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.963e-08, val/acc 8.079e-01, val/nll 7.908e-01 (best_acc: 7.980e-01 -> 8.079e-01, test_acc: 8.066e-01, test_nll: 7.868e-01)
[2023-02-06 01:42:29] [Epoch    21/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.877e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.959e-08, val/acc 8.027e-01, val/nll 8.331e-01
[2023-02-06 01:42:41] [Epoch    22/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.765e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.954e-08, val/acc 7.924e-01, val/nll 8.433e-01
[2023-02-06 01:42:55] [Epoch    23/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.123e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.950e-08, val/acc 8.090e-01, val/nll 8.151e-01 (best_acc: 8.079e-01 -> 8.090e-01, test_acc: 8.077e-01, test_nll: 8.246e-01)
[2023-02-06 01:43:08] [Epoch    24/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.162e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.946e-08, val/acc 8.001e-01, val/nll 8.523e-01
[2023-02-06 01:43:22] [Epoch    25/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.737e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.941e-08, val/acc 8.123e-01, val/nll 7.895e-01 (best_acc: 8.090e-01 -> 8.123e-01, test_acc: 8.079e-01, test_nll: 8.114e-01)
[2023-02-06 01:43:34] [Epoch    26/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.746e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.936e-08, val/acc 8.079e-01, val/nll 8.918e-01
[2023-02-06 01:43:46] [Epoch    27/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.995e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.931e-08, val/acc 7.925e-01, val/nll 9.119e-01
[2023-02-06 01:43:58] [Epoch    28/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.851e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.926e-08, val/acc 8.059e-01, val/nll 8.713e-01
[2023-02-06 01:44:11] [Epoch    29/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  9.075e+02, trn/neg_log_prior -1.973e+06, trn/lr  9.920e-08, val/acc 8.103e-01, val/nll 8.991e-01
[2023-02-06 01:44:23] [Epoch    30/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  6.988e+02, trn/neg_log_prior -1.973e+06, trn/lr  9.914e-08, val/acc 8.110e-01, val/nll 9.579e-01
[2023-02-06 01:44:35] [Epoch    31/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.047e+03, trn/neg_log_prior -1.973e+06, trn/lr  9.908e-08, val/acc 8.119e-01, val/nll 9.179e-01
[2023-02-06 01:44:49] [Epoch    32/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  9.536e+02, trn/neg_log_prior -1.973e+06, trn/lr  9.902e-08, val/acc 8.137e-01, val/nll 9.097e-01 (best_acc: 8.123e-01 -> 8.137e-01, test_acc: 8.125e-01, test_nll: 9.248e-01)
[2023-02-06 01:45:02] [Epoch    33/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  7.590e+02, trn/neg_log_prior -1.973e+06, trn/lr  9.896e-08, val/acc 8.108e-01, val/nll 9.124e-01
[2023-02-06 01:45:14] [Epoch    34/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  7.843e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.890e-08, val/acc 8.008e-01, val/nll 1.017e+00
[2023-02-06 01:45:26] [Epoch    35/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.122e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.883e-08, val/acc 8.132e-01, val/nll 8.803e-01
[2023-02-06 01:45:39] [Epoch    36/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.485e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.876e-08, val/acc 8.125e-01, val/nll 8.601e-01
[2023-02-06 01:45:51] [Epoch    37/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.769e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.869e-08, val/acc 8.032e-01, val/nll 8.822e-01
[2023-02-06 01:46:04] [Epoch    38/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.321e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.862e-08, val/acc 8.073e-01, val/nll 9.335e-01
[2023-02-06 01:46:16] [Epoch    39/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.042e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.854e-08, val/acc 8.014e-01, val/nll 9.710e-01
[2023-02-06 01:46:30] [Epoch    40/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  8.936e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.847e-08, val/acc 8.175e-01, val/nll 8.847e-01 (best_acc: 8.137e-01 -> 8.175e-01, test_acc: 8.130e-01, test_nll: 8.976e-01)
[2023-02-06 01:46:42] [Epoch    41/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.072e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.839e-08, val/acc 7.794e-01, val/nll 1.064e+00
[2023-02-06 01:46:55] [Epoch    42/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.153e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.831e-08, val/acc 8.136e-01, val/nll 9.058e-01
[2023-02-06 01:47:07] [Epoch    43/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  7.388e+02, trn/neg_log_prior -1.974e+06, trn/lr  9.823e-08, val/acc 8.090e-01, val/nll 9.228e-01
[2023-02-06 01:47:21] [Epoch    44/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.073e+03, trn/neg_log_prior -1.974e+06, trn/lr  9.814e-08, val/acc 8.187e-01, val/nll 8.783e-01 (best_acc: 8.175e-01 -> 8.187e-01, test_acc: 8.156e-01, test_nll: 8.642e-01)
[2023-02-06 01:47:35] [Epoch    45/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  5.441e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.806e-08, val/acc 8.188e-01, val/nll 9.135e-01 (best_acc: 8.187e-01 -> 8.188e-01, test_acc: 8.205e-01, test_nll: 9.135e-01)
[2023-02-06 01:47:47] [Epoch    46/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  4.333e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.797e-08, val/acc 8.066e-01, val/nll 9.420e-01
[2023-02-06 01:48:01] [Epoch    47/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  5.442e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.788e-08, val/acc 8.249e-01, val/nll 8.894e-01 (best_acc: 8.188e-01 -> 8.249e-01, test_acc: 8.215e-01, test_nll: 8.849e-01)
[2023-02-06 01:48:13] [Epoch    48/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  6.641e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.779e-08, val/acc 8.028e-01, val/nll 9.908e-01
[2023-02-06 01:48:26] [Epoch    49/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.251e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.770e-08, val/acc 7.959e-01, val/nll 1.007e+00
[2023-02-06 01:48:38] [Epoch    50/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.287e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.760e-08, val/acc 8.177e-01, val/nll 8.860e-01
[2023-02-06 01:48:50] [Epoch    51/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.243e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.750e-08, val/acc 8.110e-01, val/nll 9.136e-01
[2023-02-06 01:49:02] [Epoch    52/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  9.897e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.741e-08, val/acc 8.164e-01, val/nll 8.938e-01
[2023-02-06 01:49:14] [Epoch    53/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.210e+03, trn/neg_log_prior -1.975e+06, trn/lr  9.730e-08, val/acc 8.064e-01, val/nll 9.132e-01
[2023-02-06 01:49:26] [Epoch    54/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  7.589e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.720e-08, val/acc 8.096e-01, val/nll 9.243e-01
[2023-02-06 01:49:38] [Epoch    55/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  8.358e+02, trn/neg_log_prior -1.975e+06, trn/lr  9.710e-08, val/acc 8.127e-01, val/nll 8.730e-01
[2023-02-06 01:49:50] [Epoch    56/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.417e+03, trn/neg_log_prior -1.976e+06, trn/lr  9.699e-08, val/acc 8.093e-01, val/nll 8.669e-01
[2023-02-06 01:50:03] [Epoch    57/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.083e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.688e-08, val/acc 7.939e-01, val/nll 1.022e+00
[2023-02-06 01:50:15] [Epoch    58/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.810e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.677e-08, val/acc 8.080e-01, val/nll 9.061e-01
[2023-02-06 01:50:27] [Epoch    59/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  5.822e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.666e-08, val/acc 8.122e-01, val/nll 9.178e-01
[2023-02-06 01:50:39] [Epoch    60/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  4.458e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.655e-08, val/acc 8.249e-01, val/nll 8.541e-01
[2023-02-06 01:50:51] [Epoch    61/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  6.180e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.643e-08, val/acc 8.156e-01, val/nll 8.894e-01
[2023-02-06 01:51:03] [Epoch    62/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  1.157e+03, trn/neg_log_prior -1.976e+06, trn/lr  9.631e-08, val/acc 8.010e-01, val/nll 9.392e-01
[2023-02-06 01:51:15] [Epoch    63/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  9.824e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.619e-08, val/acc 8.160e-01, val/nll 8.574e-01
[2023-02-06 01:51:28] [Epoch    64/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  5.810e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.607e-08, val/acc 8.167e-01, val/nll 8.892e-01
[2023-02-06 01:51:40] [Epoch    65/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  1.064e+03, trn/neg_log_prior -1.976e+06, trn/lr  9.595e-08, val/acc 8.138e-01, val/nll 8.965e-01
[2023-02-06 01:51:52] [Epoch    66/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  8.436e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.583e-08, val/acc 8.081e-01, val/nll 9.327e-01
[2023-02-06 01:52:04] [Epoch    67/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.418e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.570e-08, val/acc 8.100e-01, val/nll 9.678e-01
[2023-02-06 01:52:16] [Epoch    68/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  1.115e+03, trn/neg_log_prior -1.976e+06, trn/lr  9.557e-08, val/acc 8.018e-01, val/nll 9.234e-01
[2023-02-06 01:52:28] [Epoch    69/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  7.671e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.544e-08, val/acc 8.207e-01, val/nll 8.626e-01
[2023-02-06 01:52:42] [Epoch    70/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  4.247e+02, trn/neg_log_prior -1.976e+06, trn/lr  9.531e-08, val/acc 8.251e-01, val/nll 8.585e-01 (best_acc: 8.249e-01 -> 8.251e-01, test_acc: 8.192e-01, test_nll: 8.724e-01)
[2023-02-06 01:52:55] [Epoch    71/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  3.962e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.517e-08, val/acc 8.133e-01, val/nll 9.249e-01
[2023-02-06 01:53:07] [Epoch    72/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  5.355e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.504e-08, val/acc 8.208e-01, val/nll 8.937e-01
[2023-02-06 01:53:19] [Epoch    73/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.803e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.490e-08, val/acc 8.191e-01, val/nll 9.004e-01
[2023-02-06 01:53:31] [Epoch    74/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  4.492e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.476e-08, val/acc 8.075e-01, val/nll 9.824e-01
[2023-02-06 01:53:43] [Epoch    75/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  5.152e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.462e-08, val/acc 8.168e-01, val/nll 9.135e-01
[2023-02-06 01:53:55] [Epoch    76/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  1.242e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.448e-08, val/acc 7.969e-01, val/nll 8.958e-01
[2023-02-06 01:54:07] [Epoch    77/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  2.086e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.433e-08, val/acc 8.027e-01, val/nll 8.371e-01
[2023-02-06 01:54:19] [Epoch    78/  500] trn/posterior_energy -1.975e+06, trn/neg_log_likelihood  1.674e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.419e-08, val/acc 8.173e-01, val/nll 8.182e-01
[2023-02-06 01:54:32] [Epoch    79/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  8.305e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.404e-08, val/acc 8.173e-01, val/nll 8.338e-01
[2023-02-06 01:54:44] [Epoch    80/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  4.180e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.389e-08, val/acc 8.177e-01, val/nll 8.958e-01
[2023-02-06 01:54:56] [Epoch    81/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  6.372e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.374e-08, val/acc 7.955e-01, val/nll 1.077e+00
[2023-02-06 01:55:08] [Epoch    82/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  8.326e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.359e-08, val/acc 8.052e-01, val/nll 9.555e-01
[2023-02-06 01:55:20] [Epoch    83/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  5.591e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.343e-08, val/acc 8.146e-01, val/nll 9.288e-01
[2023-02-06 01:55:34] [Epoch    84/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  2.804e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.328e-08, val/acc 8.312e-01, val/nll 8.611e-01 (best_acc: 8.251e-01 -> 8.312e-01, test_acc: 8.295e-01, test_nll: 8.761e-01)
[2023-02-06 01:55:46] [Epoch    85/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  3.483e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.312e-08, val/acc 8.181e-01, val/nll 9.013e-01
[2023-02-06 01:55:58] [Epoch    86/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  4.496e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.296e-08, val/acc 8.072e-01, val/nll 9.488e-01
[2023-02-06 01:56:11] [Epoch    87/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  7.786e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.280e-08, val/acc 8.122e-01, val/nll 9.252e-01
[2023-02-06 01:56:23] [Epoch    88/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  1.211e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.263e-08, val/acc 7.884e-01, val/nll 9.625e-01
[2023-02-06 01:56:35] [Epoch    89/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  1.655e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.247e-08, val/acc 8.153e-01, val/nll 8.353e-01
[2023-02-06 01:56:47] [Epoch    90/  500] trn/posterior_energy -1.976e+06, trn/neg_log_likelihood  1.166e+03, trn/neg_log_prior -1.977e+06, trn/lr  9.230e-08, val/acc 8.170e-01, val/nll 8.341e-01
[2023-02-06 01:57:00] [Epoch    91/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  5.493e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.213e-08, val/acc 8.191e-01, val/nll 8.764e-01
[2023-02-06 01:57:12] [Epoch    92/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  4.791e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.196e-08, val/acc 8.216e-01, val/nll 8.739e-01
[2023-02-06 01:57:24] [Epoch    93/  500] trn/posterior_energy -1.977e+06, trn/neg_log_likelihood  8.138e+02, trn/neg_log_prior -1.977e+06, trn/lr  9.179e-08, val/acc 8.163e-01, val/nll 8.454e-01
