[2023-02-05 12:55:33] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 12:55:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000003_mo-0.99_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:56:13] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.791e+05, trn/neg_log_likelihood  9.247e+04, trn/neg_log_prior  8.668e+04, trn/lr  3.000e-07, trn/temperature  1.000e+00, val/acc 2.341e-01, val/nll 1.955e+00
[2023-02-05 12:56:18] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.921e+05, trn/neg_log_likelihood  7.461e+04, trn/neg_log_prior  1.175e+05, trn/lr  2.998e-07, trn/temperature  1.000e+00, val/acc 3.510e-01, val/nll 1.718e+00
[2023-02-05 12:56:23] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  2.096e+05, trn/neg_log_likelihood  6.761e+04, trn/neg_log_prior  1.420e+05, trn/lr  2.995e-07, trn/temperature  1.000e+00, val/acc 4.301e-01, val/nll 1.548e+00
[2023-02-05 12:56:28] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  2.236e+05, trn/neg_log_likelihood  6.356e+04, trn/neg_log_prior  1.600e+05, trn/lr  2.991e-07, trn/temperature  1.000e+00, val/acc 4.528e-01, val/nll 1.490e+00
[2023-02-05 12:56:33] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  2.331e+05, trn/neg_log_likelihood  5.997e+04, trn/neg_log_prior  1.732e+05, trn/lr  2.985e-07, trn/temperature  1.000e+00, val/acc 4.805e-01, val/nll 1.400e+00
[2023-02-05 12:56:38] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  2.402e+05, trn/neg_log_likelihood  5.776e+04, trn/neg_log_prior  1.825e+05, trn/lr  2.978e-07, trn/temperature  1.000e+00, val/acc 4.940e-01, val/nll 1.364e+00
[2023-02-05 12:56:43] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  2.459e+05, trn/neg_log_likelihood  5.612e+04, trn/neg_log_prior  1.897e+05, trn/lr  2.969e-07, trn/temperature  1.000e+00, val/acc 5.413e-01, val/nll 1.270e+00
[2023-02-05 12:56:48] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  5.373e+04, trn/neg_log_prior  1.947e+05, trn/lr  2.959e-07, trn/temperature  1.000e+00, val/acc 5.543e-01, val/nll 1.229e+00
[2023-02-05 12:56:53] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  2.495e+05, trn/neg_log_likelihood  5.131e+04, trn/neg_log_prior  1.982e+05, trn/lr  2.947e-07, trn/temperature  1.000e+00, val/acc 5.449e-01, val/nll 1.235e+00
[2023-02-05 12:56:58] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  2.512e+05, trn/neg_log_likelihood  5.031e+04, trn/neg_log_prior  2.009e+05, trn/lr  2.934e-07, trn/temperature  1.000e+00, val/acc 5.683e-01, val/nll 1.198e+00
[2023-02-05 12:57:04] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  2.510e+05, trn/neg_log_likelihood  4.776e+04, trn/neg_log_prior  2.032e+05, trn/lr  2.919e-07, trn/temperature  1.000e+00, val/acc 5.949e-01, val/nll 1.135e+00
[2023-02-05 12:57:09] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  2.506e+05, trn/neg_log_likelihood  4.562e+04, trn/neg_log_prior  2.050e+05, trn/lr  2.903e-07, trn/temperature  1.000e+00, val/acc 6.054e-01, val/nll 1.106e+00
[2023-02-05 12:57:14] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  2.512e+05, trn/neg_log_likelihood  4.472e+04, trn/neg_log_prior  2.065e+05, trn/lr  2.886e-07, trn/temperature  1.000e+00, val/acc 6.011e-01, val/nll 1.092e+00
[2023-02-05 12:57:19] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  2.493e+05, trn/neg_log_likelihood  4.193e+04, trn/neg_log_prior  2.074e+05, trn/lr  2.867e-07, trn/temperature  1.000e+00, val/acc 6.002e-01, val/nll 1.132e+00
[2023-02-05 12:57:24] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  2.509e+05, trn/neg_log_likelihood  4.296e+04, trn/neg_log_prior  2.079e+05, trn/lr  2.847e-07, trn/temperature  1.000e+00, val/acc 6.305e-01, val/nll 1.042e+00
[2023-02-05 12:57:29] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  2.492e+05, trn/neg_log_likelihood  4.072e+04, trn/neg_log_prior  2.085e+05, trn/lr  2.826e-07, trn/temperature  1.000e+00, val/acc 6.574e-01, val/nll 9.736e-01
[2023-02-05 12:57:34] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  2.479e+05, trn/neg_log_likelihood  3.943e+04, trn/neg_log_prior  2.085e+05, trn/lr  2.803e-07, trn/temperature  1.000e+00, val/acc 6.373e-01, val/nll 1.038e+00
[2023-02-05 12:57:39] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  2.492e+05, trn/neg_log_likelihood  4.024e+04, trn/neg_log_prior  2.090e+05, trn/lr  2.779e-07, trn/temperature  1.000e+00, val/acc 6.452e-01, val/nll 1.009e+00
[2023-02-05 12:57:44] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  3.879e+04, trn/neg_log_prior  2.096e+05, trn/lr  2.754e-07, trn/temperature  1.000e+00, val/acc 6.619e-01, val/nll 9.532e-01
[2023-02-05 12:57:49] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  2.476e+05, trn/neg_log_likelihood  3.762e+04, trn/neg_log_prior  2.100e+05, trn/lr  2.727e-07, trn/temperature  1.000e+00, val/acc 6.801e-01, val/nll 9.153e-01
[2023-02-05 12:57:54] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  2.486e+05, trn/neg_log_likelihood  3.834e+04, trn/neg_log_prior  2.103e+05, trn/lr  2.700e-07, trn/temperature  1.000e+00, val/acc 6.330e-01, val/nll 1.041e+00
[2023-02-05 12:57:59] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  3.782e+04, trn/neg_log_prior  2.105e+05, trn/lr  2.671e-07, trn/temperature  1.000e+00, val/acc 6.273e-01, val/nll 1.082e+00
[2023-02-05 12:58:04] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  2.486e+05, trn/neg_log_likelihood  3.816e+04, trn/neg_log_prior  2.105e+05, trn/lr  2.641e-07, trn/temperature  1.000e+00, val/acc 6.814e-01, val/nll 9.078e-01
[2023-02-05 12:58:09] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  2.468e+05, trn/neg_log_likelihood  3.616e+04, trn/neg_log_prior  2.106e+05, trn/lr  2.609e-07, trn/temperature  1.000e+00, val/acc 6.608e-01, val/nll 9.599e-01
[2023-02-05 12:58:15] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  2.477e+05, trn/neg_log_likelihood  3.710e+04, trn/neg_log_prior  2.106e+05, trn/lr  2.577e-07, trn/temperature  1.000e+00, val/acc 6.838e-01, val/nll 9.005e-01
[2023-02-05 12:58:20] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  2.457e+05, trn/neg_log_likelihood  3.516e+04, trn/neg_log_prior  2.105e+05, trn/lr  2.544e-07, trn/temperature  1.000e+00, val/acc 6.895e-01, val/nll 8.819e-01
