[2023-02-04 19:13:37] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 19:13:37] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.70_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 19:13:44] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 19:14:26] [Epoch     1/  500] trn/posterior_energy -1.886e+06, trn/neg_log_likelihood  8.596e+04, trn/neg_log_prior -1.972e+06, trn/lr  1.000e-07, val/acc 3.119e-01, val/nll 1.867e+00 (best_acc: 0.000e+00 -> 3.119e-01, test_acc: 3.092e-01, test_nll: 1.865e+00)
[2023-02-04 19:16:52] [Epoch    12/  500] trn/posterior_energy -1.931e+06, trn/neg_log_likelihood  4.162e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.987e-08, val/acc 6.008e-01, val/nll 1.086e+00
[2023-02-04 19:17:06] [Epoch    13/  500] trn/posterior_energy -1.933e+06, trn/neg_log_likelihood  3.965e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.985e-08, val/acc 6.098e-01, val/nll 1.094e+00 (best_acc: 6.097e-01 -> 6.098e-01, test_acc: 6.085e-01, test_nll: 1.089e+00)
[2023-02-04 19:17:19] [Epoch    14/  500] trn/posterior_energy -1.934e+06, trn/neg_log_likelihood  3.812e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.982e-08, val/acc 6.425e-01, val/nll 1.026e+00 (best_acc: 6.098e-01 -> 6.425e-01, test_acc: 6.349e-01, test_nll: 1.033e+00)
[2023-02-04 19:17:30] [Epoch    15/  500] trn/posterior_energy -1.936e+06, trn/neg_log_likelihood  3.655e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.979e-08, val/acc 6.319e-01, val/nll 1.013e+00
[2023-02-04 19:17:44] [Epoch    16/  500] trn/posterior_energy -1.938e+06, trn/neg_log_likelihood  3.449e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.976e-08, val/acc 6.538e-01, val/nll 9.821e-01 (best_acc: 6.425e-01 -> 6.538e-01, test_acc: 6.420e-01, test_nll: 9.998e-01)
[2023-02-04 19:17:58] [Epoch    17/  500] trn/posterior_energy -1.940e+06, trn/neg_log_likelihood  3.293e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.973e-08, val/acc 6.583e-01, val/nll 9.801e-01 (best_acc: 6.538e-01 -> 6.583e-01, test_acc: 6.480e-01, test_nll: 9.968e-01)
[2023-02-04 19:18:09] [Epoch    18/  500] trn/posterior_energy -1.941e+06, trn/neg_log_likelihood  3.159e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.970e-08, val/acc 6.330e-01, val/nll 1.050e+00
[2023-02-04 19:18:23] [Epoch    19/  500] trn/posterior_energy -1.942e+06, trn/neg_log_likelihood  3.003e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.966e-08, val/acc 6.847e-01, val/nll 9.186e-01 (best_acc: 6.583e-01 -> 6.847e-01, test_acc: 6.728e-01, test_nll: 9.359e-01)
[2023-02-04 19:18:35] [Epoch    20/  500] trn/posterior_energy -1.944e+06, trn/neg_log_likelihood  2.858e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.963e-08, val/acc 6.324e-01, val/nll 1.100e+00
[2023-02-04 19:18:47] [Epoch    21/  500] trn/posterior_energy -1.945e+06, trn/neg_log_likelihood  2.721e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.959e-08, val/acc 6.737e-01, val/nll 9.569e-01
[2023-02-04 19:18:59] [Epoch    22/  500] trn/posterior_energy -1.946e+06, trn/neg_log_likelihood  2.609e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.954e-08, val/acc 6.500e-01, val/nll 1.035e+00
[2023-02-04 19:19:11] [Epoch    23/  500] trn/posterior_energy -1.949e+06, trn/neg_log_likelihood  2.394e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.950e-08, val/acc 6.531e-01, val/nll 1.044e+00
[2023-02-04 19:19:22] [Epoch    24/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  2.249e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.946e-08, val/acc 6.781e-01, val/nll 9.648e-01
[2023-02-04 19:19:34] [Epoch    25/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  2.066e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.941e-08, val/acc 6.454e-01, val/nll 1.123e+00
[2023-02-04 19:19:46] [Epoch    26/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  1.988e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.936e-08, val/acc 6.771e-01, val/nll 9.945e-01
[2023-02-04 19:19:58] [Epoch    27/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  1.830e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.931e-08, val/acc 6.277e-01, val/nll 1.199e+00
[2023-02-04 19:20:10] [Epoch    28/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  1.660e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.926e-08, val/acc 6.293e-01, val/nll 1.260e+00
[2023-02-04 19:20:21] [Epoch    29/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  1.511e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.920e-08, val/acc 6.570e-01, val/nll 1.153e+00
[2023-02-04 19:20:33] [Epoch    30/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  1.424e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.914e-08, val/acc 6.533e-01, val/nll 1.163e+00
[2023-02-04 19:20:45] [Epoch    31/  500] trn/posterior_energy -1.960e+06, trn/neg_log_likelihood  1.233e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.908e-08, val/acc 6.729e-01, val/nll 1.114e+00
[2023-02-04 19:20:57] [Epoch    32/  500] trn/posterior_energy -1.961e+06, trn/neg_log_likelihood  1.096e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.902e-08, val/acc 6.642e-01, val/nll 1.202e+00
[2023-02-04 19:21:09] [Epoch    33/  500] trn/posterior_energy -1.963e+06, trn/neg_log_likelihood  9.707e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.896e-08, val/acc 6.698e-01, val/nll 1.175e+00
[2023-02-04 19:21:21] [Epoch    34/  500] trn/posterior_energy -1.963e+06, trn/neg_log_likelihood  8.975e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.890e-08, val/acc 6.132e-01, val/nll 1.505e+00
[2023-02-04 19:21:33] [Epoch    35/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  7.199e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.883e-08, val/acc 6.346e-01, val/nll 1.462e+00
[2023-02-04 19:21:45] [Epoch    36/  500] trn/posterior_energy -1.966e+06, trn/neg_log_likelihood  6.933e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.876e-08, val/acc 6.585e-01, val/nll 1.332e+00
[2023-02-04 19:21:56] [Epoch    37/  500] trn/posterior_energy -1.966e+06, trn/neg_log_likelihood  6.090e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.869e-08, val/acc 6.418e-01, val/nll 1.464e+00
[2023-02-04 19:22:08] [Epoch    38/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  4.325e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.862e-08, val/acc 6.623e-01, val/nll 1.445e+00
[2023-02-04 19:22:20] [Epoch    39/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.422e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.854e-08, val/acc 6.836e-01, val/nll 1.337e+00
[2023-02-04 19:22:32] [Epoch    40/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  3.732e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.847e-08, val/acc 6.115e-01, val/nll 1.904e+00
[2023-02-04 19:22:44] [Epoch    41/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.927e+03, trn/neg_log_prior -1.972e+06, trn/lr  9.839e-08, val/acc 6.803e-01, val/nll 1.393e+00
[2023-02-04 19:22:58] [Epoch    42/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  8.676e+02, trn/neg_log_prior -1.972e+06, trn/lr  9.831e-08, val/acc 6.893e-01, val/nll 1.418e+00 (best_acc: 6.847e-01 -> 6.893e-01, test_acc: 6.832e-01, test_nll: 1.452e+00)
[2023-02-04 19:23:11] [Epoch    43/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.210e+02, trn/neg_log_prior -1.972e+06, trn/lr  9.823e-08, val/acc 6.902e-01, val/nll 1.457e+00 (best_acc: 6.893e-01 -> 6.902e-01, test_acc: 6.890e-01, test_nll: 1.487e+00)
[2023-02-04 19:23:23] [Epoch    44/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.340e+02, trn/neg_log_prior -1.972e+06, trn/lr  9.814e-08, val/acc 6.881e-01, val/nll 1.478e+00
[2023-02-04 19:23:35] [Epoch    45/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.039e+02, trn/neg_log_prior -1.972e+06, trn/lr  9.806e-08, val/acc 6.887e-01, val/nll 1.502e+00
[2023-02-04 19:23:47] [Epoch    46/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  8.980e+01, trn/neg_log_prior -1.972e+06, trn/lr  9.797e-08, val/acc 6.896e-01, val/nll 1.514e+00
[2023-02-04 19:23:59] [Epoch    47/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  7.991e+01, trn/neg_log_prior -1.972e+06, trn/lr  9.788e-08, val/acc 6.871e-01, val/nll 1.530e+00
[2023-02-04 19:24:10] [Epoch    48/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  7.227e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.779e-08, val/acc 6.874e-01, val/nll 1.544e+00
[2023-02-04 19:24:22] [Epoch    49/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  6.603e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.770e-08, val/acc 6.863e-01, val/nll 1.552e+00
[2023-02-04 19:24:34] [Epoch    50/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  6.099e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.760e-08, val/acc 6.861e-01, val/nll 1.568e+00
[2023-02-04 19:24:46] [Epoch    51/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  5.682e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.750e-08, val/acc 6.857e-01, val/nll 1.575e+00
[2023-02-04 19:24:58] [Epoch    52/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  5.315e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.741e-08, val/acc 6.852e-01, val/nll 1.583e+00
[2023-02-04 19:25:10] [Epoch    53/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  5.003e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.730e-08, val/acc 6.860e-01, val/nll 1.596e+00
[2023-02-04 19:25:22] [Epoch    54/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  4.735e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.720e-08, val/acc 6.869e-01, val/nll 1.603e+00
[2023-02-04 19:25:33] [Epoch    55/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  4.483e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.710e-08, val/acc 6.874e-01, val/nll 1.606e+00
[2023-02-04 19:25:45] [Epoch    56/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  4.264e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.699e-08, val/acc 6.871e-01, val/nll 1.615e+00
[2023-02-04 19:25:57] [Epoch    57/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  4.071e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.688e-08, val/acc 6.860e-01, val/nll 1.624e+00
[2023-02-04 19:26:09] [Epoch    58/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.893e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.677e-08, val/acc 6.858e-01, val/nll 1.628e+00
[2023-02-04 19:26:21] [Epoch    59/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.729e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.666e-08, val/acc 6.853e-01, val/nll 1.634e+00
[2023-02-04 19:26:33] [Epoch    60/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.584e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.655e-08, val/acc 6.848e-01, val/nll 1.641e+00
[2023-02-04 19:26:44] [Epoch    61/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.447e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.643e-08, val/acc 6.848e-01, val/nll 1.646e+00
[2023-02-04 19:26:56] [Epoch    62/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.321e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.631e-08, val/acc 6.843e-01, val/nll 1.651e+00
[2023-02-04 19:27:08] [Epoch    63/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.213e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.619e-08, val/acc 6.846e-01, val/nll 1.657e+00
[2023-02-04 19:27:19] [Epoch    64/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.103e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.607e-08, val/acc 6.847e-01, val/nll 1.661e+00
[2023-02-04 19:27:31] [Epoch    65/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  3.005e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.595e-08, val/acc 6.832e-01, val/nll 1.666e+00
[2023-02-04 19:27:43] [Epoch    66/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.917e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.583e-08, val/acc 6.832e-01, val/nll 1.672e+00
[2023-02-04 19:27:55] [Epoch    67/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.826e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.570e-08, val/acc 6.834e-01, val/nll 1.676e+00
[2023-02-04 19:28:06] [Epoch    68/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.744e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.557e-08, val/acc 6.841e-01, val/nll 1.683e+00
[2023-02-04 19:28:18] [Epoch    69/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.671e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.544e-08, val/acc 6.838e-01, val/nll 1.685e+00
[2023-02-04 19:28:30] [Epoch    70/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.599e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.531e-08, val/acc 6.841e-01, val/nll 1.690e+00
[2023-02-04 19:28:41] [Epoch    71/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.533e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.517e-08, val/acc 6.843e-01, val/nll 1.692e+00
[2023-02-04 19:28:53] [Epoch    72/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.468e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.504e-08, val/acc 6.836e-01, val/nll 1.696e+00
[2023-02-04 19:29:05] [Epoch    73/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.407e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.490e-08, val/acc 6.827e-01, val/nll 1.701e+00
[2023-02-04 19:29:17] [Epoch    74/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.352e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.476e-08, val/acc 6.836e-01, val/nll 1.702e+00
[2023-02-04 19:29:28] [Epoch    75/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.300e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.462e-08, val/acc 6.831e-01, val/nll 1.706e+00
[2023-02-04 19:29:40] [Epoch    76/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.248e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.448e-08, val/acc 6.827e-01, val/nll 1.712e+00
[2023-02-04 19:29:52] [Epoch    77/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.198e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.433e-08, val/acc 6.820e-01, val/nll 1.715e+00
[2023-02-04 19:30:04] [Epoch    78/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.153e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.419e-08, val/acc 6.833e-01, val/nll 1.717e+00
[2023-02-04 19:30:16] [Epoch    79/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.110e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.404e-08, val/acc 6.835e-01, val/nll 1.721e+00
[2023-02-04 19:30:27] [Epoch    80/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.068e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.389e-08, val/acc 6.830e-01, val/nll 1.721e+00
[2023-02-04 19:30:39] [Epoch    81/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  2.032e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.374e-08, val/acc 6.819e-01, val/nll 1.724e+00
[2023-02-04 19:30:51] [Epoch    82/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.991e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.359e-08, val/acc 6.808e-01, val/nll 1.729e+00
[2023-02-04 19:31:03] [Epoch    83/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.958e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.343e-08, val/acc 6.829e-01, val/nll 1.731e+00
[2023-02-04 19:31:14] [Epoch    84/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.922e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.328e-08, val/acc 6.824e-01, val/nll 1.736e+00
[2023-02-04 19:31:27] [Epoch    85/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.889e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.312e-08, val/acc 6.821e-01, val/nll 1.735e+00
[2023-02-04 19:31:39] [Epoch    86/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.858e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.296e-08, val/acc 6.824e-01, val/nll 1.740e+00
[2023-02-04 19:31:51] [Epoch    87/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.824e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.280e-08, val/acc 6.827e-01, val/nll 1.742e+00
[2023-02-04 19:32:03] [Epoch    88/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.798e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.263e-08, val/acc 6.836e-01, val/nll 1.744e+00
[2023-02-04 19:32:15] [Epoch    89/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.770e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.247e-08, val/acc 6.829e-01, val/nll 1.747e+00
[2023-02-04 19:32:26] [Epoch    90/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.743e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.230e-08, val/acc 6.826e-01, val/nll 1.750e+00
[2023-02-04 19:32:38] [Epoch    91/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.715e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.213e-08, val/acc 6.817e-01, val/nll 1.751e+00
[2023-02-04 19:32:49] [Epoch    92/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.691e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.196e-08, val/acc 6.822e-01, val/nll 1.754e+00
[2023-02-04 19:33:01] [Epoch    93/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.668e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.179e-08, val/acc 6.827e-01, val/nll 1.756e+00
[2023-02-04 19:33:13] [Epoch    94/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.644e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.162e-08, val/acc 6.819e-01, val/nll 1.759e+00
[2023-02-04 19:33:24] [Epoch    95/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.622e+01, trn/neg_log_prior -1.973e+06, trn/lr  9.144e-08, val/acc 6.814e-01, val/nll 1.760e+00
