[2023-02-14 17:34:17] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-14 17:34:17] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 1.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.1
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-1.00_b1-0.700_b2-0.999_wd-0.0030_eps-1e-1_rho-0.1000_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-14 17:34:22] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-14 17:35:32] [Epoch     1/  200] trn/loss 4.385e+00, trn/lr 1.000e+00, trn/scale 9.324e-01, val/acc 9.602e-02, val/nll 3.889e+00 (best_acc: 0.000e+00 -> 9.602e-02, test_acc: 9.410e-02, test_nll: 3.869e+00)
[2023-02-14 17:35:42] [Epoch     2/  200] trn/loss 3.713e+00, trn/lr 9.999e-01, trn/scale 8.098e-01, val/acc 1.408e-01, val/nll 3.586e+00 (best_acc: 9.602e-02 -> 1.408e-01, test_acc: 1.463e-01, test_nll: 3.566e+00)
[2023-02-14 17:35:51] [Epoch     3/  200] trn/loss 3.368e+00, trn/lr 9.996e-01, trn/scale 7.053e-01, val/acc 1.580e-01, val/nll 3.524e+00 (best_acc: 1.408e-01 -> 1.580e-01, test_acc: 1.602e-01, test_nll: 3.486e+00)
[2023-02-14 17:36:00] [Epoch     4/  200] trn/loss 3.083e+00, trn/lr 9.992e-01, trn/scale 6.163e-01, val/acc 1.822e-01, val/nll 3.320e+00 (best_acc: 1.580e-01 -> 1.822e-01, test_acc: 1.901e-01, test_nll: 3.270e+00)
[2023-02-14 17:36:09] [Epoch     5/  200] trn/loss 2.866e+00, trn/lr 9.987e-01, trn/scale 5.404e-01, val/acc 2.159e-01, val/nll 3.146e+00 (best_acc: 1.822e-01 -> 2.159e-01, test_acc: 2.205e-01, test_nll: 3.117e+00)
[2023-02-14 17:36:18] [Epoch     6/  200] trn/loss 2.722e+00, trn/lr 9.981e-01, trn/scale 4.758e-01, val/acc 2.295e-01, val/nll 3.111e+00 (best_acc: 2.159e-01 -> 2.295e-01, test_acc: 2.283e-01, test_nll: 3.082e+00)
[2023-02-14 17:36:28] [Epoch     7/  200] trn/loss 2.667e+00, trn/lr 9.974e-01, trn/scale 4.207e-01, val/acc 2.334e-01, val/nll 3.053e+00 (best_acc: 2.295e-01 -> 2.334e-01, test_acc: 2.372e-01, test_nll: 3.015e+00)
[2023-02-14 17:36:37] [Epoch     8/  200] trn/loss 2.657e+00, trn/lr 9.965e-01, trn/scale 3.738e-01, val/acc 2.696e-01, val/nll 2.835e+00 (best_acc: 2.334e-01 -> 2.696e-01, test_acc: 2.759e-01, test_nll: 2.803e+00)
[2023-02-14 17:36:45] [Epoch     9/  200] trn/loss 2.672e+00, trn/lr 9.955e-01, trn/scale 3.338e-01, val/acc 2.604e-01, val/nll 2.857e+00
[2023-02-14 17:36:54] [Epoch    10/  200] trn/loss 2.727e+00, trn/lr 9.944e-01, trn/scale 2.998e-01, val/acc 2.727e-01, val/nll 2.860e+00 (best_acc: 2.696e-01 -> 2.727e-01, test_acc: 2.773e-01, test_nll: 2.835e+00)
[2023-02-14 17:37:02] [Epoch    11/  200] trn/loss 2.798e+00, trn/lr 9.932e-01, trn/scale 2.707e-01, val/acc 2.080e-01, val/nll 3.307e+00
[2023-02-14 17:37:10] [Epoch    12/  200] trn/loss 2.877e+00, trn/lr 9.919e-01, trn/scale 2.460e-01, val/acc 1.663e-01, val/nll 3.632e+00
[2023-02-14 17:37:19] [Epoch    13/  200] trn/loss 2.966e+00, trn/lr 9.904e-01, trn/scale 2.249e-01, val/acc 1.414e-01, val/nll 3.726e+00
[2023-02-14 17:37:27] [Epoch    14/  200] trn/loss 3.059e+00, trn/lr 9.888e-01, trn/scale 2.069e-01, val/acc 1.360e-01, val/nll 3.810e+00
[2023-02-14 17:37:35] [Epoch    15/  200] trn/loss 3.187e+00, trn/lr 9.871e-01, trn/scale 1.916e-01, val/acc 2.522e-02, val/nll 1.384e+01
[2023-02-14 17:37:43] [Epoch    16/  200] trn/loss 3.309e+00, trn/lr 9.853e-01, trn/scale 1.786e-01, val/acc 4.967e-02, val/nll 5.528e+00
[2023-02-14 17:37:51] [Epoch    17/  200] trn/loss 3.348e+00, trn/lr 9.833e-01, trn/scale 1.674e-01, val/acc 9.513e-02, val/nll 4.167e+00
[2023-02-14 17:38:00] [Epoch    18/  200] trn/loss 3.439e+00, trn/lr 9.812e-01, trn/scale 1.579e-01, val/acc 1.205e-01, val/nll 3.738e+00
[2023-02-14 17:38:08] [Epoch    19/  200] trn/loss 3.561e+00, trn/lr 9.790e-01, trn/scale 1.498e-01, val/acc 3.086e-02, val/nll 6.386e+00
[2023-02-14 17:38:16] [Epoch    20/  200] trn/loss 3.611e+00, trn/lr 9.767e-01, trn/scale 1.429e-01, val/acc 4.071e-02, val/nll 5.698e+00
[2023-02-14 17:38:24] [Epoch    21/  200] trn/loss 3.725e+00, trn/lr 9.743e-01, trn/scale 1.371e-01, val/acc 1.493e-02, val/nll 6.975e+00
[2023-02-14 17:38:32] [Epoch    22/  200] trn/loss 3.993e+00, trn/lr 9.718e-01, trn/scale 1.320e-01, val/acc 3.064e-02, val/nll 4.573e+00
[2023-02-14 17:38:41] [Epoch    23/  200] trn/loss 4.077e+00, trn/lr 9.691e-01, trn/scale 1.278e-01, val/acc 1.604e-02, val/nll 5.448e+00
[2023-02-14 17:38:49] [Epoch    24/  200] trn/loss 4.150e+00, trn/lr 9.663e-01, trn/scale 1.241e-01, val/acc 1.471e-02, val/nll 6.404e+00
[2023-02-14 17:38:57] [Epoch    25/  200] trn/loss 4.316e+00, trn/lr 9.634e-01, trn/scale 1.210e-01, val/acc 1.648e-02, val/nll 4.538e+00
[2023-02-14 17:39:05] [Epoch    26/  200] trn/loss 4.373e+00, trn/lr 9.604e-01, trn/scale 1.183e-01, val/acc 1.007e-02, val/nll 1.379e+01
[2023-02-14 17:39:13] [Epoch    27/  200] trn/loss 4.429e+00, trn/lr 9.573e-01, trn/scale 1.161e-01, val/acc 8.518e-03, val/nll 4.617e+00
[2023-02-14 17:39:22] [Epoch    28/  200] trn/loss 4.467e+00, trn/lr 9.541e-01, trn/scale 1.141e-01, val/acc 2.124e-02, val/nll 4.475e+00
[2023-02-14 17:39:30] [Epoch    29/  200] trn/loss 4.462e+00, trn/lr 9.507e-01, trn/scale 1.125e-01, val/acc 1.781e-02, val/nll 4.883e+00
[2023-02-14 17:39:38] [Epoch    30/  200] trn/loss 4.514e+00, trn/lr 9.473e-01, trn/scale 1.111e-01, val/acc 1.582e-02, val/nll 5.495e+00
[2023-02-14 17:39:46] [Epoch    31/  200] trn/loss 4.495e+00, trn/lr 9.437e-01, trn/scale 1.099e-01, val/acc 1.792e-02, val/nll 4.697e+00
[2023-02-14 17:39:54] [Epoch    32/  200] trn/loss 4.518e+00, trn/lr 9.400e-01, trn/scale 1.089e-01, val/acc 1.615e-02, val/nll 4.583e+00
[2023-02-14 17:40:02] [Epoch    33/  200] trn/loss 4.584e+00, trn/lr 9.363e-01, trn/scale 1.080e-01, val/acc 9.071e-03, val/nll 4.940e+00
