[2023-02-03 08:25:23] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 08:25:23] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000010_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 08:25:47] [Epoch     1/  500] trn/posterior_energy  3.778e+05, trn/neg_log_likelihood  9.528e+04, trn/neg_log_prior  2.825e+05, trn/lr  1.000e-06, val/acc 1.707e-01, val/nll 2.159e+00 (best_acc: 0.000e+00 -> 1.707e-01, test_acc: 1.758e-01, test_nll: 2.165e+00)
[2023-02-03 08:26:54] [Epoch    18/  500] trn/posterior_energy  3.481e+05, trn/neg_log_likelihood  7.941e+04, trn/neg_log_prior  2.687e+05, trn/lr  9.970e-07, val/acc 2.738e-01, val/nll 1.928e+00
[2023-02-03 08:26:58] [Epoch    19/  500] trn/posterior_energy  3.387e+05, trn/neg_log_likelihood  7.791e+04, trn/neg_log_prior  2.607e+05, trn/lr  9.966e-07, val/acc 2.637e-01, val/nll 1.903e+00
[2023-02-03 08:27:02] [Epoch    20/  500] trn/posterior_energy  3.423e+05, trn/neg_log_likelihood  7.921e+04, trn/neg_log_prior  2.630e+05, trn/lr  9.963e-07, val/acc 2.910e-01, val/nll 1.902e+00 (best_acc: 2.860e-01 -> 2.910e-01, test_acc: 2.950e-01, test_nll: 1.891e+00)
[2023-02-03 08:27:06] [Epoch    21/  500] trn/posterior_energy  3.738e+05, trn/neg_log_likelihood  7.909e+04, trn/neg_log_prior  2.948e+05, trn/lr  9.959e-07, val/acc 2.698e-01, val/nll 1.899e+00
[2023-02-03 08:27:10] [Epoch    22/  500] trn/posterior_energy  3.829e+05, trn/neg_log_likelihood  7.893e+04, trn/neg_log_prior  3.040e+05, trn/lr  9.954e-07, val/acc 2.813e-01, val/nll 1.861e+00
[2023-02-03 08:27:13] [Epoch    23/  500] trn/posterior_energy  3.394e+05, trn/neg_log_likelihood  7.818e+04, trn/neg_log_prior  2.612e+05, trn/lr  9.950e-07, val/acc 2.697e-01, val/nll 1.875e+00
[2023-02-03 08:27:17] [Epoch    24/  500] trn/posterior_energy  3.626e+05, trn/neg_log_likelihood  7.913e+04, trn/neg_log_prior  2.835e+05, trn/lr  9.946e-07, val/acc 2.456e-01, val/nll 1.964e+00
[2023-02-03 08:27:21] [Epoch    25/  500] trn/posterior_energy  3.568e+05, trn/neg_log_likelihood  7.952e+04, trn/neg_log_prior  2.773e+05, trn/lr  9.941e-07, val/acc 2.341e-01, val/nll 1.979e+00
[2023-02-03 08:27:25] [Epoch    26/  500] trn/posterior_energy  3.487e+05, trn/neg_log_likelihood  7.734e+04, trn/neg_log_prior  2.714e+05, trn/lr  9.936e-07, val/acc 2.878e-01, val/nll 1.888e+00
[2023-02-03 08:27:29] [Epoch    27/  500] trn/posterior_energy  3.449e+05, trn/neg_log_likelihood  7.874e+04, trn/neg_log_prior  2.661e+05, trn/lr  9.931e-07, val/acc 2.732e-01, val/nll 1.905e+00
[2023-02-03 08:27:33] [Epoch    28/  500] trn/posterior_energy  3.404e+05, trn/neg_log_likelihood  7.860e+04, trn/neg_log_prior  2.618e+05, trn/lr  9.926e-07, val/acc 2.990e-01, val/nll 1.888e+00 (best_acc: 2.910e-01 -> 2.990e-01, test_acc: 3.042e-01, test_nll: 1.881e+00)
[2023-02-03 08:27:37] [Epoch    29/  500] trn/posterior_energy  3.417e+05, trn/neg_log_likelihood  7.720e+04, trn/neg_log_prior  2.645e+05, trn/lr  9.920e-07, val/acc 2.764e-01, val/nll 1.900e+00
[2023-02-03 08:27:41] [Epoch    30/  500] trn/posterior_energy  3.470e+05, trn/neg_log_likelihood  7.919e+04, trn/neg_log_prior  2.678e+05, trn/lr  9.914e-07, val/acc 2.491e-01, val/nll 1.976e+00
[2023-02-03 08:27:44] [Epoch    31/  500] trn/posterior_energy  3.479e+05, trn/neg_log_likelihood  7.987e+04, trn/neg_log_prior  2.681e+05, trn/lr  9.908e-07, val/acc 2.643e-01, val/nll 1.945e+00
[2023-02-03 08:27:48] [Epoch    32/  500] trn/posterior_energy  3.658e+05, trn/neg_log_likelihood  8.042e+04, trn/neg_log_prior  2.854e+05, trn/lr  9.902e-07, val/acc 2.925e-01, val/nll 1.890e+00
[2023-02-03 08:27:52] [Epoch    33/  500] trn/posterior_energy  3.440e+05, trn/neg_log_likelihood  7.919e+04, trn/neg_log_prior  2.648e+05, trn/lr  9.896e-07, val/acc 2.820e-01, val/nll 1.971e+00
[2023-02-03 08:27:56] [Epoch    34/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  7.928e+04, trn/neg_log_prior  2.691e+05, trn/lr  9.890e-07, val/acc 2.945e-01, val/nll 1.901e+00
[2023-02-03 08:28:00] [Epoch    35/  500] trn/posterior_energy  6.244e+05, trn/neg_log_likelihood  8.047e+04, trn/neg_log_prior  5.440e+05, trn/lr  9.883e-07, val/acc 2.645e-01, val/nll 1.945e+00
[2023-02-03 08:28:04] [Epoch    36/  500] trn/posterior_energy  3.670e+05, trn/neg_log_likelihood  8.053e+04, trn/neg_log_prior  2.864e+05, trn/lr  9.876e-07, val/acc 2.735e-01, val/nll 1.938e+00
[2023-02-03 08:28:07] [Epoch    37/  500] trn/posterior_energy  3.577e+05, trn/neg_log_likelihood  7.998e+04, trn/neg_log_prior  2.777e+05, trn/lr  9.869e-07, val/acc 2.762e-01, val/nll 1.928e+00
[2023-02-03 08:28:11] [Epoch    38/  500] trn/posterior_energy  3.540e+05, trn/neg_log_likelihood  8.075e+04, trn/neg_log_prior  2.732e+05, trn/lr  9.862e-07, val/acc 2.581e-01, val/nll 1.947e+00
[2023-02-03 08:28:15] [Epoch    39/  500] trn/posterior_energy  3.453e+05, trn/neg_log_likelihood  8.166e+04, trn/neg_log_prior  2.636e+05, trn/lr  9.854e-07, val/acc 2.627e-01, val/nll 1.994e+00
[2023-02-03 08:28:19] [Epoch    40/  500] trn/posterior_energy  3.401e+05, trn/neg_log_likelihood  8.143e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.847e-07, val/acc 2.638e-01, val/nll 1.981e+00
[2023-02-03 08:28:23] [Epoch    41/  500] trn/posterior_energy  3.433e+05, trn/neg_log_likelihood  8.182e+04, trn/neg_log_prior  2.615e+05, trn/lr  9.839e-07, val/acc 2.513e-01, val/nll 1.953e+00
[2023-02-03 08:28:26] [Epoch    42/  500] trn/posterior_energy  3.416e+05, trn/neg_log_likelihood  8.036e+04, trn/neg_log_prior  2.612e+05, trn/lr  9.831e-07, val/acc 2.329e-01, val/nll 1.976e+00
[2023-02-03 08:28:30] [Epoch    43/  500] trn/posterior_energy  3.448e+05, trn/neg_log_likelihood  8.152e+04, trn/neg_log_prior  2.633e+05, trn/lr  9.823e-07, val/acc 2.699e-01, val/nll 1.968e+00
[2023-02-03 08:28:34] [Epoch    44/  500] trn/posterior_energy  3.401e+05, trn/neg_log_likelihood  8.139e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.814e-07, val/acc 2.711e-01, val/nll 1.957e+00
[2023-02-03 08:28:38] [Epoch    45/  500] trn/posterior_energy  3.446e+05, trn/neg_log_likelihood  8.146e+04, trn/neg_log_prior  2.631e+05, trn/lr  9.806e-07, val/acc 2.692e-01, val/nll 1.977e+00
[2023-02-03 08:28:42] [Epoch    46/  500] trn/posterior_energy  3.412e+05, trn/neg_log_likelihood  8.113e+04, trn/neg_log_prior  2.601e+05, trn/lr  9.797e-07, val/acc 2.833e-01, val/nll 1.912e+00
[2023-02-03 08:28:45] [Epoch    47/  500] trn/posterior_energy  3.392e+05, trn/neg_log_likelihood  8.050e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.788e-07, val/acc 2.700e-01, val/nll 1.944e+00
[2023-02-03 08:28:49] [Epoch    48/  500] trn/posterior_energy  4.281e+05, trn/neg_log_likelihood  8.105e+04, trn/neg_log_prior  3.470e+05, trn/lr  9.779e-07, val/acc 2.608e-01, val/nll 1.961e+00
[2023-02-03 08:28:53] [Epoch    49/  500] trn/posterior_energy  3.452e+05, trn/neg_log_likelihood  8.061e+04, trn/neg_log_prior  2.646e+05, trn/lr  9.770e-07, val/acc 2.386e-01, val/nll 2.018e+00
[2023-02-03 08:28:57] [Epoch    50/  500] trn/posterior_energy  3.450e+05, trn/neg_log_likelihood  8.486e+04, trn/neg_log_prior  2.601e+05, trn/lr  9.760e-07, val/acc 2.175e-01, val/nll 2.070e+00
[2023-02-03 08:29:01] [Epoch    51/  500] trn/posterior_energy  3.409e+05, trn/neg_log_likelihood  8.271e+04, trn/neg_log_prior  2.581e+05, trn/lr  9.750e-07, val/acc 2.053e-01, val/nll 2.045e+00
[2023-02-03 08:29:05] [Epoch    52/  500] trn/posterior_energy  3.408e+05, trn/neg_log_likelihood  8.286e+04, trn/neg_log_prior  2.579e+05, trn/lr  9.741e-07, val/acc 2.103e-01, val/nll 2.052e+00
[2023-02-03 08:29:08] [Epoch    53/  500] trn/posterior_energy  3.424e+05, trn/neg_log_likelihood  8.264e+04, trn/neg_log_prior  2.598e+05, trn/lr  9.730e-07, val/acc 2.313e-01, val/nll 1.983e+00
[2023-02-03 08:29:12] [Epoch    54/  500] trn/posterior_energy  3.416e+05, trn/neg_log_likelihood  8.314e+04, trn/neg_log_prior  2.585e+05, trn/lr  9.720e-07, val/acc 2.369e-01, val/nll 2.039e+00
[2023-02-03 08:29:16] [Epoch    55/  500] trn/posterior_energy  3.426e+05, trn/neg_log_likelihood  8.320e+04, trn/neg_log_prior  2.594e+05, trn/lr  9.710e-07, val/acc 2.166e-01, val/nll 2.007e+00
[2023-02-03 08:29:20] [Epoch    56/  500] trn/posterior_energy  3.430e+05, trn/neg_log_likelihood  8.280e+04, trn/neg_log_prior  2.602e+05, trn/lr  9.699e-07, val/acc 1.736e-01, val/nll 2.131e+00
[2023-02-03 08:29:24] [Epoch    57/  500] trn/posterior_energy  3.397e+05, trn/neg_log_likelihood  8.204e+04, trn/neg_log_prior  2.577e+05, trn/lr  9.688e-07, val/acc 2.382e-01, val/nll 1.988e+00
[2023-02-03 08:29:28] [Epoch    58/  500] trn/posterior_energy  3.396e+05, trn/neg_log_likelihood  8.175e+04, trn/neg_log_prior  2.578e+05, trn/lr  9.677e-07, val/acc 2.434e-01, val/nll 1.976e+00
[2023-02-03 08:29:31] [Epoch    59/  500] trn/posterior_energy  4.303e+05, trn/neg_log_likelihood  8.139e+04, trn/neg_log_prior  3.489e+05, trn/lr  9.666e-07, val/acc 2.613e-01, val/nll 1.957e+00
[2023-02-03 08:29:35] [Epoch    60/  500] trn/posterior_energy  3.439e+05, trn/neg_log_likelihood  8.168e+04, trn/neg_log_prior  2.622e+05, trn/lr  9.655e-07, val/acc 2.538e-01, val/nll 1.950e+00
[2023-02-03 08:29:39] [Epoch    61/  500] trn/posterior_energy  3.400e+05, trn/neg_log_likelihood  8.216e+04, trn/neg_log_prior  2.579e+05, trn/lr  9.643e-07, val/acc 2.649e-01, val/nll 1.961e+00
[2023-02-03 08:29:43] [Epoch    62/  500] trn/posterior_energy  3.408e+05, trn/neg_log_likelihood  8.239e+04, trn/neg_log_prior  2.584e+05, trn/lr  9.631e-07, val/acc 2.361e-01, val/nll 1.970e+00
[2023-02-03 08:29:47] [Epoch    63/  500] trn/posterior_energy  3.531e+05, trn/neg_log_likelihood  8.192e+04, trn/neg_log_prior  2.712e+05, trn/lr  9.619e-07, val/acc 2.113e-01, val/nll 2.032e+00
[2023-02-03 08:29:51] [Epoch    64/  500] trn/posterior_energy  3.846e+05, trn/neg_log_likelihood  9.456e+04, trn/neg_log_prior  2.901e+05, trn/lr  9.607e-07, val/acc 1.007e-01, val/nll 2.312e+00
[2023-02-03 08:29:55] [Epoch    65/  500] trn/posterior_energy  3.494e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.547e+05, trn/lr  9.595e-07, val/acc 9.823e-02, val/nll 2.318e+00
[2023-02-03 08:29:58] [Epoch    66/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.537e+05, trn/lr  9.583e-07, val/acc 9.856e-02, val/nll 2.321e+00
[2023-02-03 08:30:02] [Epoch    67/  500] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.458e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.570e-07, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-03 08:30:06] [Epoch    68/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.468e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.557e-07, val/acc 9.823e-02, val/nll 2.315e+00
[2023-02-03 08:30:10] [Epoch    69/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.544e-07, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-03 08:30:14] [Epoch    70/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.469e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.531e-07, val/acc 9.856e-02, val/nll 2.308e+00
[2023-02-03 08:30:17] [Epoch    71/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.476e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.517e-07, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-03 08:30:22] [Epoch    72/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.483e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.504e-07, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-03 08:30:25] [Epoch    73/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.490e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.490e-07, val/acc 1.007e-01, val/nll 2.307e+00
[2023-02-03 08:30:29] [Epoch    74/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.476e-07, val/acc 9.945e-02, val/nll 2.310e+00
[2023-02-03 08:30:33] [Epoch    75/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.467e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.462e-07, val/acc 9.978e-02, val/nll 2.306e+00
[2023-02-03 08:30:37] [Epoch    76/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.448e-07, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-03 08:30:41] [Epoch    77/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.468e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.433e-07, val/acc 9.856e-02, val/nll 2.313e+00
[2023-02-03 08:30:44] [Epoch    78/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.475e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.419e-07, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-03 08:30:48] [Epoch    79/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.404e-07, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-03 08:30:52] [Epoch    80/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.486e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.389e-07, val/acc 1.044e-01, val/nll 2.326e+00
[2023-02-03 08:30:56] [Epoch    81/  500] trn/posterior_energy  3.486e+05, trn/neg_log_likelihood  9.493e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.374e-07, val/acc 9.281e-02, val/nll 2.320e+00
[2023-02-03 08:31:00] [Epoch    82/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.468e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.359e-07, val/acc 9.281e-02, val/nll 2.313e+00
[2023-02-03 08:31:04] [Epoch    83/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.465e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.343e-07, val/acc 9.945e-02, val/nll 2.313e+00
[2023-02-03 08:31:07] [Epoch    84/  500] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.460e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.328e-07, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-03 08:31:11] [Epoch    85/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.312e-07, val/acc 1.007e-01, val/nll 2.322e+00
[2023-02-03 08:31:15] [Epoch    86/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.489e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.296e-07, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-03 08:31:19] [Epoch    87/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.280e-07, val/acc 9.281e-02, val/nll 2.322e+00
[2023-02-03 08:31:23] [Epoch    88/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.469e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.263e-07, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-03 08:31:27] [Epoch    89/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.247e-07, val/acc 9.945e-02, val/nll 2.312e+00
[2023-02-03 08:31:31] [Epoch    90/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.230e-07, val/acc 1.007e-01, val/nll 2.332e+00
[2023-02-03 08:31:34] [Epoch    91/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.490e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.213e-07, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-03 08:31:38] [Epoch    92/  500] trn/posterior_energy  3.486e+05, trn/neg_log_likelihood  9.496e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.196e-07, val/acc 1.044e-01, val/nll 2.313e+00
[2023-02-03 08:31:42] [Epoch    93/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.179e-07, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-03 08:31:46] [Epoch    94/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.162e-07, val/acc 9.823e-02, val/nll 2.321e+00
[2023-02-03 08:31:50] [Epoch    95/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.467e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.144e-07, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-03 08:31:54] [Epoch    96/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.488e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.127e-07, val/acc 9.978e-02, val/nll 2.320e+00
[2023-02-03 08:31:57] [Epoch    97/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.109e-07, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-03 08:32:01] [Epoch    98/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.463e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.091e-07, val/acc 1.007e-01, val/nll 2.331e+00
[2023-02-03 08:32:05] [Epoch    99/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.485e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.073e-07, val/acc 9.823e-02, val/nll 2.326e+00
[2023-02-03 08:32:09] [Epoch   100/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.054e-07, val/acc 9.823e-02, val/nll 2.322e+00
[2023-02-03 08:32:13] [Epoch   101/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.036e-07, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-03 08:32:16] [Epoch   102/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.017e-07, val/acc 9.978e-02, val/nll 2.327e+00
[2023-02-03 08:32:20] [Epoch   103/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.998e-07, val/acc 9.856e-02, val/nll 2.313e+00
[2023-02-03 08:32:24] [Epoch   104/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.979e-07, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-03 08:32:28] [Epoch   105/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.960e-07, val/acc 9.978e-02, val/nll 2.319e+00
