[2023-02-05 03:46:30] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 03:46:30] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000001_mo-0.90_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 03:47:04] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.708e+05, trn/neg_log_likelihood  8.868e+04, trn/neg_log_prior  1.821e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 3.014e-01, val/nll 1.883e+00
[2023-02-05 03:47:54] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  2.210e+05, trn/neg_log_likelihood  4.200e+04, trn/neg_log_prior  1.790e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 5.973e-01, val/nll 1.117e+00
[2023-02-05 03:47:58] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  2.191e+05, trn/neg_log_likelihood  4.031e+04, trn/neg_log_prior  1.788e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 5.979e-01, val/nll 1.103e+00
[2023-02-05 03:48:03] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  2.173e+05, trn/neg_log_likelihood  3.874e+04, trn/neg_log_prior  1.786e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 6.237e-01, val/nll 1.044e+00
[2023-02-05 03:48:07] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  2.155e+05, trn/neg_log_likelihood  3.709e+04, trn/neg_log_prior  1.784e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 6.458e-01, val/nll 9.761e-01
[2023-02-05 03:48:11] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  2.134e+05, trn/neg_log_likelihood  3.527e+04, trn/neg_log_prior  1.782e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 6.632e-01, val/nll 9.408e-01
[2023-02-05 03:48:16] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  2.120e+05, trn/neg_log_likelihood  3.402e+04, trn/neg_log_prior  1.780e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 6.634e-01, val/nll 9.465e-01
[2023-02-05 03:48:20] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  2.113e+05, trn/neg_log_likelihood  3.349e+04, trn/neg_log_prior  1.778e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 6.542e-01, val/nll 9.716e-01
[2023-02-05 03:48:25] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  2.092e+05, trn/neg_log_likelihood  3.153e+04, trn/neg_log_prior  1.777e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 6.841e-01, val/nll 8.878e-01
[2023-02-05 03:48:29] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  2.077e+05, trn/neg_log_likelihood  3.019e+04, trn/neg_log_prior  1.775e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 6.709e-01, val/nll 9.359e-01
[2023-02-05 03:48:33] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  2.065e+05, trn/neg_log_likelihood  2.908e+04, trn/neg_log_prior  1.774e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 6.784e-01, val/nll 8.904e-01
[2023-02-05 03:48:38] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  2.054e+05, trn/neg_log_likelihood  2.814e+04, trn/neg_log_prior  1.773e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 6.910e-01, val/nll 8.884e-01
[2023-02-05 03:48:42] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  2.041e+05, trn/neg_log_likelihood  2.693e+04, trn/neg_log_prior  1.771e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 6.869e-01, val/nll 8.806e-01
[2023-02-05 03:48:46] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  2.031e+05, trn/neg_log_likelihood  2.604e+04, trn/neg_log_prior  1.770e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 7.030e-01, val/nll 8.489e-01
[2023-02-05 03:48:50] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  2.016e+05, trn/neg_log_likelihood  2.467e+04, trn/neg_log_prior  1.769e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.043e-01, val/nll 8.467e-01
[2023-02-05 03:48:55] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  2.004e+05, trn/neg_log_likelihood  2.360e+04, trn/neg_log_prior  1.768e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 7.039e-01, val/nll 8.462e-01
[2023-02-05 03:48:59] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.990e+05, trn/neg_log_likelihood  2.231e+04, trn/neg_log_prior  1.767e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.041e-01, val/nll 8.555e-01
[2023-02-05 03:49:03] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.974e+05, trn/neg_log_likelihood  2.081e+04, trn/neg_log_prior  1.766e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 7.209e-01, val/nll 8.104e-01
[2023-02-05 03:49:08] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.968e+05, trn/neg_log_likelihood  2.023e+04, trn/neg_log_prior  1.766e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 7.084e-01, val/nll 8.426e-01
[2023-02-05 03:49:12] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.952e+05, trn/neg_log_likelihood  1.876e+04, trn/neg_log_prior  1.765e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.212e-01, val/nll 8.088e-01
[2023-02-05 03:49:16] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.937e+05, trn/neg_log_likelihood  1.727e+04, trn/neg_log_prior  1.764e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.201e-01, val/nll 8.293e-01
[2023-02-05 03:49:20] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.926e+05, trn/neg_log_likelihood  1.627e+04, trn/neg_log_prior  1.764e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 7.174e-01, val/nll 8.519e-01
[2023-02-05 03:49:25] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.917e+05, trn/neg_log_likelihood  1.543e+04, trn/neg_log_prior  1.763e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 7.199e-01, val/nll 8.637e-01
[2023-02-05 03:49:29] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.905e+05, trn/neg_log_likelihood  1.426e+04, trn/neg_log_prior  1.763e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 7.206e-01, val/nll 8.829e-01
[2023-02-05 03:49:33] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.891e+05, trn/neg_log_likelihood  1.292e+04, trn/neg_log_prior  1.762e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 7.149e-01, val/nll 8.872e-01
[2023-02-05 03:49:38] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.881e+05, trn/neg_log_likelihood  1.196e+04, trn/neg_log_prior  1.762e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 7.241e-01, val/nll 8.805e-01
[2023-02-05 03:49:42] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.872e+05, trn/neg_log_likelihood  1.107e+04, trn/neg_log_prior  1.761e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 7.092e-01, val/nll 9.574e-01
[2023-02-05 03:49:46] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.862e+05, trn/neg_log_likelihood  1.005e+04, trn/neg_log_prior  1.761e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 7.187e-01, val/nll 9.190e-01
[2023-02-05 03:49:51] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.851e+05, trn/neg_log_likelihood  9.055e+03, trn/neg_log_prior  1.761e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 7.197e-01, val/nll 9.294e-01
[2023-02-05 03:49:55] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.844e+05, trn/neg_log_likelihood  8.305e+03, trn/neg_log_prior  1.761e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 7.222e-01, val/nll 9.316e-01
[2023-02-05 03:49:59] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.836e+05, trn/neg_log_likelihood  7.604e+03, trn/neg_log_prior  1.760e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 7.208e-01, val/nll 9.485e-01
[2023-02-05 03:50:04] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  7.142e+03, trn/neg_log_prior  1.760e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 7.197e-01, val/nll 9.529e-01
[2023-02-05 03:50:08] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.827e+05, trn/neg_log_likelihood  6.675e+03, trn/neg_log_prior  1.760e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 7.210e-01, val/nll 9.564e-01
[2023-02-05 03:50:12] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.823e+05, trn/neg_log_likelihood  6.294e+03, trn/neg_log_prior  1.760e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 7.186e-01, val/nll 9.669e-01
[2023-02-05 03:50:17] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.820e+05, trn/neg_log_likelihood  6.006e+03, trn/neg_log_prior  1.760e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 7.187e-01, val/nll 9.681e-01
[2023-02-05 03:50:21] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.818e+05, trn/neg_log_likelihood  5.786e+03, trn/neg_log_prior  1.760e+05, trn/lr  1.994e-09, trn/temperature  0.000e+00, val/acc 7.185e-01, val/nll 9.767e-01
[2023-02-05 03:50:25] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.816e+05, trn/neg_log_likelihood  5.638e+03, trn/neg_log_prior  1.760e+05, trn/lr  1.213e-09, trn/temperature  0.000e+00, val/acc 7.184e-01, val/nll 9.756e-01
[2023-02-05 03:50:30] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.815e+05, trn/neg_log_likelihood  5.525e+03, trn/neg_log_prior  1.760e+05, trn/lr  6.242e-10, trn/temperature  0.000e+00, val/acc 7.181e-01, val/nll 9.769e-01
[2023-02-05 03:50:34] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.814e+05, trn/neg_log_likelihood  5.462e+03, trn/neg_log_prior  1.760e+05, trn/lr  2.304e-10, trn/temperature  0.000e+00, val/acc 7.179e-01, val/nll 9.772e-01
[2023-02-05 03:50:43] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.814e+05, trn/neg_log_likelihood  5.429e+03, trn/neg_log_prior  1.760e+05, trn/lr  3.299e-11, trn/temperature  0.000e+00, val/acc 7.180e-01, val/nll 9.776e-01, val/ens_acc 7.180e-01, val/ens_nll 9.776e-01 (test_acc: 7.157e-01, test_nll: 1.001e+00, test_ens_acc: 7.157e-01, test_ens_nll: 1.001e+00)
[2023-02-05 03:50:47] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.049e+05, trn/neg_log_likelihood  2.891e+04, trn/neg_log_prior  1.760e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 6.754e-01, val/nll 9.350e-01
[2023-02-05 03:50:52] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.002e+05, trn/neg_log_likelihood  2.432e+04, trn/neg_log_prior  1.759e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 7.072e-01, val/nll 8.680e-01
[2023-02-05 03:50:56] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  1.980e+05, trn/neg_log_likelihood  2.220e+04, trn/neg_log_prior  1.758e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 7.094e-01, val/nll 9.042e-01
[2023-02-05 03:51:00] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  1.970e+05, trn/neg_log_likelihood  2.130e+04, trn/neg_log_prior  1.758e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 7.269e-01, val/nll 8.123e-01
[2023-02-05 03:51:05] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  1.953e+05, trn/neg_log_likelihood  1.958e+04, trn/neg_log_prior  1.757e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 7.046e-01, val/nll 9.242e-01
[2023-02-05 03:51:09] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  1.946e+05, trn/neg_log_likelihood  1.899e+04, trn/neg_log_prior  1.756e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 7.040e-01, val/nll 8.991e-01
[2023-02-05 03:51:13] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  1.933e+05, trn/neg_log_likelihood  1.780e+04, trn/neg_log_prior  1.755e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 7.194e-01, val/nll 8.691e-01
[2023-02-05 03:51:18] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.919e+05, trn/neg_log_likelihood  1.644e+04, trn/neg_log_prior  1.755e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 7.071e-01, val/nll 9.113e-01
[2023-02-05 03:51:22] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.911e+05, trn/neg_log_likelihood  1.564e+04, trn/neg_log_prior  1.754e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 7.277e-01, val/nll 8.480e-01
[2023-02-05 03:51:26] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.895e+05, trn/neg_log_likelihood  1.416e+04, trn/neg_log_prior  1.754e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 7.293e-01, val/nll 8.856e-01
[2023-02-05 03:51:30] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.887e+05, trn/neg_log_likelihood  1.342e+04, trn/neg_log_prior  1.753e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 7.239e-01, val/nll 8.847e-01
[2023-02-05 03:51:35] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.883e+05, trn/neg_log_likelihood  1.306e+04, trn/neg_log_prior  1.753e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 7.077e-01, val/nll 9.570e-01
[2023-02-05 03:51:39] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.861e+05, trn/neg_log_likelihood  1.091e+04, trn/neg_log_prior  1.752e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 7.163e-01, val/nll 9.868e-01
[2023-02-05 03:51:43] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  1.852e+05, trn/neg_log_likelihood  1.003e+04, trn/neg_log_prior  1.751e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 7.103e-01, val/nll 1.048e+00
[2023-02-05 03:51:47] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  1.851e+05, trn/neg_log_likelihood  9.997e+03, trn/neg_log_prior  1.751e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 7.259e-01, val/nll 9.574e-01
[2023-02-05 03:51:52] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  1.839e+05, trn/neg_log_likelihood  8.828e+03, trn/neg_log_prior  1.750e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 7.348e-01, val/nll 9.093e-01
[2023-02-05 03:51:56] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  1.821e+05, trn/neg_log_likelihood  7.150e+03, trn/neg_log_prior  1.750e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 7.264e-01, val/nll 9.935e-01
[2023-02-05 03:52:00] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  1.816e+05, trn/neg_log_likelihood  6.742e+03, trn/neg_log_prior  1.749e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 7.055e-01, val/nll 1.125e+00
[2023-02-05 03:52:05] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  1.809e+05, trn/neg_log_likelihood  6.057e+03, trn/neg_log_prior  1.748e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 7.262e-01, val/nll 1.046e+00
[2023-02-05 03:52:09] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  1.793e+05, trn/neg_log_likelihood  4.526e+03, trn/neg_log_prior  1.748e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 7.421e-01, val/nll 9.977e-01
[2023-02-05 03:52:13] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.786e+05, trn/neg_log_likelihood  3.926e+03, trn/neg_log_prior  1.747e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 7.392e-01, val/nll 1.006e+00
[2023-02-05 03:52:17] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.772e+05, trn/neg_log_likelihood  2.665e+03, trn/neg_log_prior  1.746e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 7.254e-01, val/nll 1.100e+00
[2023-02-05 03:52:22] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.761e+05, trn/neg_log_likelihood  1.647e+03, trn/neg_log_prior  1.744e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 7.399e-01, val/nll 1.068e+00
[2023-02-05 03:52:26] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.751e+05, trn/neg_log_likelihood  7.987e+02, trn/neg_log_prior  1.743e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 7.409e-01, val/nll 1.109e+00
[2023-02-05 03:52:30] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.746e+05, trn/neg_log_likelihood  4.217e+02, trn/neg_log_prior  1.742e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 7.459e-01, val/nll 1.092e+00
[2023-02-05 03:52:35] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.743e+05, trn/neg_log_likelihood  2.801e+02, trn/neg_log_prior  1.740e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 7.475e-01, val/nll 1.106e+00
[2023-02-05 03:52:39] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.741e+05, trn/neg_log_likelihood  2.307e+02, trn/neg_log_prior  1.739e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.478e-01, val/nll 1.117e+00
[2023-02-05 03:52:43] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.740e+05, trn/neg_log_likelihood  2.039e+02, trn/neg_log_prior  1.738e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 7.485e-01, val/nll 1.129e+00
[2023-02-05 03:52:48] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.738e+05, trn/neg_log_likelihood  1.867e+02, trn/neg_log_prior  1.736e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 7.473e-01, val/nll 1.134e+00
[2023-02-05 03:52:52] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.737e+05, trn/neg_log_likelihood  1.743e+02, trn/neg_log_prior  1.735e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.477e-01, val/nll 1.137e+00
[2023-02-05 03:52:56] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.736e+05, trn/neg_log_likelihood  1.661e+02, trn/neg_log_prior  1.734e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.451e-01, val/nll 1.143e+00
[2023-02-05 03:53:00] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.735e+05, trn/neg_log_likelihood  1.591e+02, trn/neg_log_prior  1.734e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 7.468e-01, val/nll 1.145e+00
[2023-02-05 03:53:05] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.734e+05, trn/neg_log_likelihood  1.535e+02, trn/neg_log_prior  1.733e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 7.459e-01, val/nll 1.149e+00
[2023-02-05 03:53:09] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.733e+05, trn/neg_log_likelihood  1.494e+02, trn/neg_log_prior  1.732e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 7.460e-01, val/nll 1.150e+00
[2023-02-05 03:53:13] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.733e+05, trn/neg_log_likelihood  1.458e+02, trn/neg_log_prior  1.731e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 7.457e-01, val/nll 1.154e+00
[2023-02-05 03:53:18] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.732e+05, trn/neg_log_likelihood  1.428e+02, trn/neg_log_prior  1.731e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 7.447e-01, val/nll 1.156e+00
[2023-02-05 03:53:22] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  1.732e+05, trn/neg_log_likelihood  1.404e+02, trn/neg_log_prior  1.730e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 7.446e-01, val/nll 1.156e+00
