[2023-02-05 03:35:03] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 03:35:03] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.70_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 03:35:08] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 03:35:51] [Epoch     1/  500] trn/posterior_energy  5.894e+06, trn/neg_log_likelihood  8.348e+04, trn/neg_log_prior  5.811e+06, trn/lr  1.000e-06, val/acc 3.594e-01, val/nll 1.713e+00 (best_acc: 0.000e+00 -> 3.594e-01, test_acc: 3.633e-01, test_nll: 1.713e+00)
[2023-02-05 03:38:14] [Epoch    12/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  2.628e+04, trn/neg_log_prior  5.511e+06, trn/lr  9.987e-07, val/acc 7.562e-01, val/nll 7.470e-01
[2023-02-05 03:38:28] [Epoch    13/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  2.483e+04, trn/neg_log_prior  5.508e+06, trn/lr  9.985e-07, val/acc 7.670e-01, val/nll 6.979e-01 (best_acc: 7.612e-01 -> 7.670e-01, test_acc: 7.654e-01, test_nll: 6.912e-01)
[2023-02-05 03:38:42] [Epoch    14/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  2.350e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.982e-07, val/acc 7.683e-01, val/nll 6.989e-01 (best_acc: 7.670e-01 -> 7.683e-01, test_acc: 7.639e-01, test_nll: 7.223e-01)
[2023-02-05 03:38:55] [Epoch    15/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.237e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.979e-07, val/acc 8.012e-01, val/nll 6.023e-01 (best_acc: 7.683e-01 -> 8.012e-01, test_acc: 7.987e-01, test_nll: 6.079e-01)
[2023-02-05 03:39:07] [Epoch    16/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  2.139e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.976e-07, val/acc 7.809e-01, val/nll 6.555e-01
[2023-02-05 03:39:19] [Epoch    17/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.050e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.973e-07, val/acc 7.937e-01, val/nll 6.325e-01
[2023-02-05 03:39:31] [Epoch    18/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  1.960e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.970e-07, val/acc 7.836e-01, val/nll 6.801e-01
[2023-02-05 03:39:44] [Epoch    19/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  1.907e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.966e-07, val/acc 8.216e-01, val/nll 5.494e-01 (best_acc: 8.012e-01 -> 8.216e-01, test_acc: 8.163e-01, test_nll: 5.565e-01)
[2023-02-05 03:39:56] [Epoch    20/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.789e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.963e-07, val/acc 8.006e-01, val/nll 6.087e-01
[2023-02-05 03:40:10] [Epoch    21/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  1.741e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.959e-07, val/acc 8.351e-01, val/nll 5.009e-01 (best_acc: 8.216e-01 -> 8.351e-01, test_acc: 8.380e-01, test_nll: 4.970e-01)
[2023-02-05 03:40:21] [Epoch    22/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  1.699e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.954e-07, val/acc 8.081e-01, val/nll 5.679e-01
[2023-02-05 03:40:33] [Epoch    23/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.572e+04, trn/neg_log_prior  5.502e+06, trn/lr  9.950e-07, val/acc 8.053e-01, val/nll 6.159e-01
[2023-02-05 03:40:46] [Epoch    24/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.559e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.946e-07, val/acc 8.146e-01, val/nll 5.814e-01
[2023-02-05 03:40:58] [Epoch    25/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.527e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.941e-07, val/acc 8.176e-01, val/nll 5.607e-01
[2023-02-05 03:41:09] [Epoch    26/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.454e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.936e-07, val/acc 8.211e-01, val/nll 5.659e-01
[2023-02-05 03:41:21] [Epoch    27/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.451e+04, trn/neg_log_prior  5.503e+06, trn/lr  9.931e-07, val/acc 8.173e-01, val/nll 5.740e-01
[2023-02-05 03:41:32] [Epoch    28/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.385e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.926e-07, val/acc 7.843e-01, val/nll 7.001e-01
[2023-02-05 03:41:44] [Epoch    29/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.358e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.920e-07, val/acc 8.111e-01, val/nll 5.956e-01
[2023-02-05 03:41:58] [Epoch    30/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.294e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.914e-07, val/acc 8.433e-01, val/nll 4.987e-01 (best_acc: 8.351e-01 -> 8.433e-01, test_acc: 8.407e-01, test_nll: 5.024e-01)
[2023-02-05 03:42:09] [Epoch    31/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.259e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.908e-07, val/acc 8.253e-01, val/nll 5.486e-01
[2023-02-05 03:42:20] [Epoch    32/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.276e+04, trn/neg_log_prior  5.504e+06, trn/lr  9.902e-07, val/acc 8.173e-01, val/nll 5.755e-01
[2023-02-05 03:42:32] [Epoch    33/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.218e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.896e-07, val/acc 7.908e-01, val/nll 6.451e-01
[2023-02-05 03:42:44] [Epoch    34/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.215e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.890e-07, val/acc 7.967e-01, val/nll 6.554e-01
[2023-02-05 03:42:56] [Epoch    35/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.169e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.883e-07, val/acc 8.409e-01, val/nll 5.039e-01
[2023-02-05 03:43:07] [Epoch    36/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.171e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.876e-07, val/acc 8.126e-01, val/nll 6.080e-01
[2023-02-05 03:43:19] [Epoch    37/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.122e+04, trn/neg_log_prior  5.505e+06, trn/lr  9.869e-07, val/acc 8.171e-01, val/nll 5.786e-01
[2023-02-05 03:43:31] [Epoch    38/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.140e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.862e-07, val/acc 8.340e-01, val/nll 5.169e-01
[2023-02-05 03:43:43] [Epoch    39/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.082e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.854e-07, val/acc 8.348e-01, val/nll 5.315e-01
[2023-02-05 03:43:54] [Epoch    40/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.107e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.847e-07, val/acc 8.314e-01, val/nll 5.197e-01
[2023-02-05 03:44:06] [Epoch    41/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.057e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.839e-07, val/acc 8.341e-01, val/nll 5.278e-01
[2023-02-05 03:44:18] [Epoch    42/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  1.020e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.831e-07, val/acc 8.263e-01, val/nll 5.487e-01
[2023-02-05 03:44:30] [Epoch    43/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.042e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.823e-07, val/acc 8.376e-01, val/nll 5.192e-01
[2023-02-05 03:44:42] [Epoch    44/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.035e+04, trn/neg_log_prior  5.506e+06, trn/lr  9.814e-07, val/acc 8.142e-01, val/nll 5.948e-01
[2023-02-05 03:44:54] [Epoch    45/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.012e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.806e-07, val/acc 7.971e-01, val/nll 6.805e-01
[2023-02-05 03:45:06] [Epoch    46/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.003e+04, trn/neg_log_prior  5.507e+06, trn/lr  9.797e-07, val/acc 8.282e-01, val/nll 5.609e-01
[2023-02-05 03:45:18] [Epoch    47/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.933e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.788e-07, val/acc 8.248e-01, val/nll 5.643e-01
[2023-02-05 03:45:30] [Epoch    48/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.788e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.779e-07, val/acc 8.138e-01, val/nll 6.126e-01
[2023-02-05 03:45:42] [Epoch    49/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.899e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.770e-07, val/acc 8.340e-01, val/nll 5.309e-01
[2023-02-05 03:45:54] [Epoch    50/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.486e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.760e-07, val/acc 8.271e-01, val/nll 5.615e-01
[2023-02-05 03:46:06] [Epoch    51/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.386e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.750e-07, val/acc 8.218e-01, val/nll 5.723e-01
[2023-02-05 03:46:18] [Epoch    52/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.458e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.741e-07, val/acc 8.069e-01, val/nll 6.151e-01
[2023-02-05 03:46:30] [Epoch    53/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.520e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.730e-07, val/acc 8.347e-01, val/nll 5.335e-01
[2023-02-05 03:46:42] [Epoch    54/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.934e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.720e-07, val/acc 8.361e-01, val/nll 5.508e-01
[2023-02-05 03:46:54] [Epoch    55/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  9.399e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.710e-07, val/acc 8.425e-01, val/nll 5.188e-01
[2023-02-05 03:47:06] [Epoch    56/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.903e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.699e-07, val/acc 8.246e-01, val/nll 5.657e-01
[2023-02-05 03:47:17] [Epoch    57/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.943e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.688e-07, val/acc 8.003e-01, val/nll 6.382e-01
[2023-02-05 03:47:29] [Epoch    58/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.112e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.677e-07, val/acc 8.252e-01, val/nll 5.614e-01
[2023-02-05 03:47:41] [Epoch    59/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  9.100e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.666e-07, val/acc 8.333e-01, val/nll 5.507e-01
[2023-02-05 03:47:53] [Epoch    60/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.798e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.655e-07, val/acc 8.189e-01, val/nll 5.867e-01
[2023-02-05 03:48:05] [Epoch    61/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.579e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.643e-07, val/acc 8.337e-01, val/nll 5.411e-01
[2023-02-05 03:48:17] [Epoch    62/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.883e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.631e-07, val/acc 7.983e-01, val/nll 7.051e-01
[2023-02-05 03:48:29] [Epoch    63/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.596e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.619e-07, val/acc 8.195e-01, val/nll 6.109e-01
[2023-02-05 03:48:41] [Epoch    64/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.490e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.607e-07, val/acc 8.232e-01, val/nll 5.854e-01
[2023-02-05 03:48:53] [Epoch    65/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.456e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.595e-07, val/acc 8.381e-01, val/nll 5.196e-01
[2023-02-05 03:49:05] [Epoch    66/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.311e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.583e-07, val/acc 8.179e-01, val/nll 5.962e-01
[2023-02-05 03:49:17] [Epoch    67/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.582e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.570e-07, val/acc 8.168e-01, val/nll 5.901e-01
[2023-02-05 03:49:29] [Epoch    68/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.413e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.557e-07, val/acc 8.267e-01, val/nll 5.642e-01
[2023-02-05 03:49:41] [Epoch    69/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.479e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.544e-07, val/acc 8.279e-01, val/nll 5.739e-01
[2023-02-05 03:49:53] [Epoch    70/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.414e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.531e-07, val/acc 8.135e-01, val/nll 5.975e-01
[2023-02-05 03:50:05] [Epoch    71/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.174e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.517e-07, val/acc 8.332e-01, val/nll 5.546e-01
[2023-02-05 03:50:17] [Epoch    72/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.407e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.504e-07, val/acc 8.015e-01, val/nll 6.534e-01
[2023-02-05 03:50:29] [Epoch    73/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.937e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.490e-07, val/acc 8.163e-01, val/nll 6.025e-01
[2023-02-05 03:50:41] [Epoch    74/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  8.606e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.476e-07, val/acc 8.379e-01, val/nll 5.298e-01
[2023-02-05 03:50:53] [Epoch    75/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.922e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.462e-07, val/acc 8.268e-01, val/nll 5.921e-01
[2023-02-05 03:51:05] [Epoch    76/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.994e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.448e-07, val/acc 8.086e-01, val/nll 6.390e-01
[2023-02-05 03:51:16] [Epoch    77/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.250e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.433e-07, val/acc 8.334e-01, val/nll 5.585e-01
[2023-02-05 03:51:27] [Epoch    78/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.803e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.419e-07, val/acc 8.311e-01, val/nll 5.550e-01
[2023-02-05 03:51:39] [Epoch    79/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.175e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.404e-07, val/acc 8.156e-01, val/nll 6.287e-01
[2023-02-05 03:51:50] [Epoch    80/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  8.118e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.389e-07, val/acc 8.299e-01, val/nll 5.588e-01
[2023-02-05 03:52:02] [Epoch    81/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.729e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.374e-07, val/acc 8.281e-01, val/nll 5.631e-01
[2023-02-05 03:52:14] [Epoch    82/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.910e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.359e-07, val/acc 8.356e-01, val/nll 5.341e-01
[2023-02-05 03:52:26] [Epoch    83/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.935e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.343e-07, val/acc 8.127e-01, val/nll 6.284e-01
[2023-02-05 03:52:38] [Epoch    84/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.654e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.328e-07, val/acc 8.287e-01, val/nll 5.579e-01
[2023-02-05 03:52:49] [Epoch    85/  500] trn/posterior_energy  5.516e+06, trn/neg_log_likelihood  7.992e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.312e-07, val/acc 8.113e-01, val/nll 6.358e-01
[2023-02-05 03:53:01] [Epoch    86/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.515e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.296e-07, val/acc 8.226e-01, val/nll 5.847e-01
[2023-02-05 03:53:13] [Epoch    87/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.874e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.280e-07, val/acc 8.146e-01, val/nll 6.271e-01
[2023-02-05 03:53:25] [Epoch    88/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.548e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.263e-07, val/acc 8.310e-01, val/nll 5.479e-01
[2023-02-05 03:53:37] [Epoch    89/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.542e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.247e-07, val/acc 8.361e-01, val/nll 5.374e-01
[2023-02-05 03:53:49] [Epoch    90/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.624e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.230e-07, val/acc 8.305e-01, val/nll 5.605e-01
[2023-02-05 03:54:01] [Epoch    91/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.558e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.213e-07, val/acc 8.319e-01, val/nll 5.556e-01
[2023-02-05 03:54:12] [Epoch    92/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.694e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.196e-07, val/acc 8.257e-01, val/nll 5.825e-01
[2023-02-05 03:54:24] [Epoch    93/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.512e+03, trn/neg_log_prior  5.508e+06, trn/lr  9.179e-07, val/acc 8.233e-01, val/nll 6.031e-01
[2023-02-05 03:54:36] [Epoch    94/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.485e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.162e-07, val/acc 8.188e-01, val/nll 5.881e-01
[2023-02-05 03:54:48] [Epoch    95/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.414e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.144e-07, val/acc 8.265e-01, val/nll 5.981e-01
[2023-02-05 03:55:00] [Epoch    96/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.228e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.127e-07, val/acc 8.216e-01, val/nll 5.866e-01
[2023-02-05 03:55:12] [Epoch    97/  500] trn/posterior_energy  5.515e+06, trn/neg_log_likelihood  7.553e+03, trn/neg_log_prior  5.507e+06, trn/lr  9.109e-07, val/acc 8.176e-01, val/nll 6.183e-01
