[2023-02-06 05:07:46] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 05:07:46] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.99_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 05:07:52] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 05:08:35] [Epoch     1/  500] trn/posterior_energy  1.149e+06, trn/neg_log_likelihood  9.610e+04, trn/neg_log_prior  1.053e+06, trn/lr  1.000e-06, val/acc 2.219e-01, val/nll 2.077e+00 (best_acc: 0.000e+00 -> 2.219e-01, test_acc: 2.310e-01, test_nll: 2.072e+00)
[2023-02-06 05:13:50] [Epoch    25/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  3.174e+04, trn/neg_log_prior  1.023e+06, trn/lr  9.941e-07, val/acc 7.270e-01, val/nll 7.916e-01 (best_acc: 7.110e-01 -> 7.270e-01, test_acc: 7.229e-01, test_nll: 8.088e-01)
[2023-02-06 05:14:02] [Epoch    26/  500] trn/posterior_energy  1.058e+06, trn/neg_log_likelihood  3.330e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.936e-07, val/acc 7.044e-01, val/nll 8.401e-01
[2023-02-06 05:14:16] [Epoch    27/  500] trn/posterior_energy  1.058e+06, trn/neg_log_likelihood  3.308e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.931e-07, val/acc 7.309e-01, val/nll 7.791e-01 (best_acc: 7.270e-01 -> 7.309e-01, test_acc: 7.300e-01, test_nll: 7.915e-01)
[2023-02-06 05:14:30] [Epoch    28/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  3.112e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.926e-07, val/acc 7.457e-01, val/nll 7.389e-01 (best_acc: 7.309e-01 -> 7.457e-01, test_acc: 7.408e-01, test_nll: 7.629e-01)
[2023-02-06 05:14:41] [Epoch    29/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  3.046e+04, trn/neg_log_prior  1.024e+06, trn/lr  9.920e-07, val/acc 6.982e-01, val/nll 8.662e-01
[2023-02-06 05:14:53] [Epoch    30/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  3.096e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.914e-07, val/acc 7.265e-01, val/nll 8.068e-01
[2023-02-06 05:15:06] [Epoch    31/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  3.058e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.908e-07, val/acc 7.136e-01, val/nll 8.423e-01
[2023-02-06 05:15:19] [Epoch    32/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.983e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.902e-07, val/acc 7.481e-01, val/nll 7.374e-01 (best_acc: 7.457e-01 -> 7.481e-01, test_acc: 7.436e-01, test_nll: 7.478e-01)
[2023-02-06 05:15:33] [Epoch    33/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.946e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.896e-07, val/acc 7.508e-01, val/nll 7.353e-01 (best_acc: 7.481e-01 -> 7.508e-01, test_acc: 7.456e-01, test_nll: 7.430e-01)
[2023-02-06 05:15:45] [Epoch    34/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.934e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.890e-07, val/acc 7.353e-01, val/nll 7.679e-01
[2023-02-06 05:15:57] [Epoch    35/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  2.985e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.883e-07, val/acc 7.392e-01, val/nll 7.669e-01
[2023-02-06 05:16:09] [Epoch    36/  500] trn/posterior_energy  1.057e+06, trn/neg_log_likelihood  3.047e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.876e-07, val/acc 7.322e-01, val/nll 7.671e-01
[2023-02-06 05:16:21] [Epoch    37/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.865e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.869e-07, val/acc 7.189e-01, val/nll 8.215e-01
[2023-02-06 05:16:33] [Epoch    38/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  2.994e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.862e-07, val/acc 7.433e-01, val/nll 7.522e-01
[2023-02-06 05:16:44] [Epoch    39/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.786e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.854e-07, val/acc 6.743e-01, val/nll 9.299e-01
[2023-02-06 05:16:56] [Epoch    40/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.773e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.847e-07, val/acc 7.310e-01, val/nll 7.696e-01
[2023-02-06 05:17:08] [Epoch    41/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.782e+04, trn/neg_log_prior  1.025e+06, trn/lr  9.839e-07, val/acc 7.277e-01, val/nll 7.923e-01
[2023-02-06 05:17:20] [Epoch    42/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.725e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.831e-07, val/acc 7.360e-01, val/nll 7.792e-01
[2023-02-06 05:17:32] [Epoch    43/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.811e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.823e-07, val/acc 7.093e-01, val/nll 8.703e-01
[2023-02-06 05:17:45] [Epoch    44/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.827e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.814e-07, val/acc 7.617e-01, val/nll 6.953e-01 (best_acc: 7.508e-01 -> 7.617e-01, test_acc: 7.629e-01, test_nll: 7.102e-01)
[2023-02-06 05:17:57] [Epoch    45/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.763e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.806e-07, val/acc 7.394e-01, val/nll 7.527e-01
[2023-02-06 05:18:09] [Epoch    46/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.787e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.797e-07, val/acc 7.132e-01, val/nll 8.277e-01
[2023-02-06 05:18:21] [Epoch    47/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.798e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.788e-07, val/acc 7.437e-01, val/nll 7.423e-01
[2023-02-06 05:18:33] [Epoch    48/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.729e+04, trn/neg_log_prior  1.026e+06, trn/lr  9.779e-07, val/acc 7.403e-01, val/nll 7.393e-01
[2023-02-06 05:18:45] [Epoch    49/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.778e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.770e-07, val/acc 7.613e-01, val/nll 6.887e-01
[2023-02-06 05:18:57] [Epoch    50/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.715e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.760e-07, val/acc 7.098e-01, val/nll 8.316e-01
[2023-02-06 05:19:11] [Epoch    51/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.777e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.750e-07, val/acc 7.673e-01, val/nll 6.782e-01 (best_acc: 7.617e-01 -> 7.673e-01, test_acc: 7.614e-01, test_nll: 6.907e-01)
[2023-02-06 05:19:23] [Epoch    52/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  2.800e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.741e-07, val/acc 7.461e-01, val/nll 7.239e-01
[2023-02-06 05:19:35] [Epoch    53/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.790e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.730e-07, val/acc 7.567e-01, val/nll 7.042e-01
[2023-02-06 05:19:47] [Epoch    54/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.779e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.720e-07, val/acc 6.938e-01, val/nll 8.853e-01
[2023-02-06 05:19:59] [Epoch    55/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.684e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.710e-07, val/acc 7.396e-01, val/nll 7.698e-01
[2023-02-06 05:20:11] [Epoch    56/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.727e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.699e-07, val/acc 7.477e-01, val/nll 7.252e-01
[2023-02-06 05:20:23] [Epoch    57/  500] trn/posterior_energy  1.056e+06, trn/neg_log_likelihood  2.843e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.688e-07, val/acc 7.152e-01, val/nll 8.429e-01
[2023-02-06 05:20:38] [Epoch    58/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.732e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.677e-07, val/acc 7.815e-01, val/nll 6.428e-01 (best_acc: 7.673e-01 -> 7.815e-01, test_acc: 7.759e-01, test_nll: 6.558e-01)
[2023-02-06 05:20:50] [Epoch    59/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.666e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.666e-07, val/acc 7.379e-01, val/nll 7.746e-01
[2023-02-06 05:21:02] [Epoch    60/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.654e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.655e-07, val/acc 7.408e-01, val/nll 7.817e-01
[2023-02-06 05:21:15] [Epoch    61/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.637e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.643e-07, val/acc 7.543e-01, val/nll 7.251e-01
[2023-02-06 05:21:27] [Epoch    62/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.604e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.631e-07, val/acc 7.497e-01, val/nll 7.271e-01
[2023-02-06 05:21:39] [Epoch    63/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.723e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.619e-07, val/acc 7.704e-01, val/nll 6.758e-01
[2023-02-06 05:21:51] [Epoch    64/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.601e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.607e-07, val/acc 7.157e-01, val/nll 8.523e-01
[2023-02-06 05:22:03] [Epoch    65/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.703e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.595e-07, val/acc 7.335e-01, val/nll 7.918e-01
[2023-02-06 05:22:16] [Epoch    66/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.677e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.583e-07, val/acc 7.579e-01, val/nll 7.110e-01
[2023-02-06 05:22:28] [Epoch    67/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.589e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.570e-07, val/acc 7.513e-01, val/nll 7.223e-01
[2023-02-06 05:22:40] [Epoch    68/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.678e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.557e-07, val/acc 7.554e-01, val/nll 7.292e-01
[2023-02-06 05:22:52] [Epoch    69/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.686e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.544e-07, val/acc 7.645e-01, val/nll 6.929e-01
[2023-02-06 05:23:04] [Epoch    70/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.639e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.531e-07, val/acc 7.358e-01, val/nll 7.957e-01
[2023-02-06 05:23:16] [Epoch    71/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.731e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.517e-07, val/acc 7.218e-01, val/nll 8.198e-01
[2023-02-06 05:23:29] [Epoch    72/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.688e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.504e-07, val/acc 7.506e-01, val/nll 7.211e-01
[2023-02-06 05:23:41] [Epoch    73/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.562e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.490e-07, val/acc 7.726e-01, val/nll 6.764e-01
[2023-02-06 05:23:53] [Epoch    74/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.624e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.476e-07, val/acc 7.604e-01, val/nll 7.226e-01
[2023-02-06 05:24:05] [Epoch    75/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.579e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.462e-07, val/acc 7.710e-01, val/nll 6.843e-01
[2023-02-06 05:24:17] [Epoch    76/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.549e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.448e-07, val/acc 7.580e-01, val/nll 7.180e-01
[2023-02-06 05:24:29] [Epoch    77/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.611e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.433e-07, val/acc 7.517e-01, val/nll 7.445e-01
[2023-02-06 05:24:41] [Epoch    78/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.509e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.419e-07, val/acc 7.550e-01, val/nll 7.296e-01
[2023-02-06 05:24:53] [Epoch    79/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.571e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.404e-07, val/acc 7.595e-01, val/nll 6.858e-01
[2023-02-06 05:25:06] [Epoch    80/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.625e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.389e-07, val/acc 7.475e-01, val/nll 7.318e-01
[2023-02-06 05:25:18] [Epoch    81/  500] trn/posterior_energy  1.054e+06, trn/neg_log_likelihood  2.578e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.374e-07, val/acc 7.227e-01, val/nll 8.069e-01
[2023-02-06 05:25:30] [Epoch    82/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.521e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.359e-07, val/acc 7.523e-01, val/nll 7.472e-01
[2023-02-06 05:25:42] [Epoch    83/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.543e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.343e-07, val/acc 7.284e-01, val/nll 8.114e-01
[2023-02-06 05:25:54] [Epoch    84/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.558e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.328e-07, val/acc 7.445e-01, val/nll 7.718e-01
[2023-02-06 05:26:06] [Epoch    85/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.658e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.312e-07, val/acc 7.499e-01, val/nll 7.244e-01
[2023-02-06 05:26:18] [Epoch    86/  500] trn/posterior_energy  1.055e+06, trn/neg_log_likelihood  2.651e+04, trn/neg_log_prior  1.029e+06, trn/lr  9.296e-07, val/acc 7.503e-01, val/nll 7.496e-01
[2023-02-06 05:26:30] [Epoch    87/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.522e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.280e-07, val/acc 7.586e-01, val/nll 7.047e-01
[2023-02-06 05:26:44] [Epoch    88/  500] trn/posterior_energy  1.052e+06, trn/neg_log_likelihood  2.435e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.263e-07, val/acc 7.820e-01, val/nll 6.379e-01 (best_acc: 7.815e-01 -> 7.820e-01, test_acc: 7.755e-01, test_nll: 6.389e-01)
[2023-02-06 05:26:56] [Epoch    89/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.517e+04, trn/neg_log_prior  1.027e+06, trn/lr  9.247e-07, val/acc 7.544e-01, val/nll 7.241e-01
[2023-02-06 05:27:08] [Epoch    90/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.530e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.230e-07, val/acc 7.312e-01, val/nll 7.829e-01
[2023-02-06 05:27:20] [Epoch    91/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.494e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.213e-07, val/acc 7.711e-01, val/nll 6.652e-01
[2023-02-06 05:27:32] [Epoch    92/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.518e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.196e-07, val/acc 7.538e-01, val/nll 7.166e-01
[2023-02-06 05:27:44] [Epoch    93/  500] trn/posterior_energy  1.053e+06, trn/neg_log_likelihood  2.448e+04, trn/neg_log_prior  1.028e+06, trn/lr  9.179e-07, val/acc 7.597e-01, val/nll 6.915e-01
