[2023-02-06 20:46:41] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 20:46:41] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 200
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0200_lr-0.0000001_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 20:47:27] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  4.040e+05, trn/neg_log_likelihood  9.375e+04, trn/neg_log_prior  3.102e+05, trn/lr  1.000e-07, trn/temperature  1.000e+00, val/acc 2.556e-01, val/nll 2.016e+00
[2023-02-06 20:47:33] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  4.134e+05, trn/neg_log_likelihood  7.513e+04, trn/neg_log_prior  3.382e+05, trn/lr  9.999e-08, trn/temperature  1.000e+00, val/acc 3.519e-01, val/nll 1.758e+00
[2023-02-06 20:47:38] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.823e+04, trn/neg_log_prior  3.593e+05, trn/lr  9.996e-08, trn/temperature  1.000e+00, val/acc 4.119e-01, val/nll 1.582e+00
[2023-02-06 20:47:43] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  4.372e+05, trn/neg_log_likelihood  6.422e+04, trn/neg_log_prior  3.730e+05, trn/lr  9.992e-08, trn/temperature  1.000e+00, val/acc 4.168e-01, val/nll 1.591e+00
[2023-02-06 20:47:49] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.450e+05, trn/neg_log_likelihood  6.280e+04, trn/neg_log_prior  3.822e+05, trn/lr  9.987e-08, trn/temperature  1.000e+00, val/acc 4.150e-01, val/nll 1.522e+00
[2023-02-06 20:47:54] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.485e+05, trn/neg_log_likelihood  6.033e+04, trn/neg_log_prior  3.881e+05, trn/lr  9.981e-08, trn/temperature  1.000e+00, val/acc 4.788e-01, val/nll 1.433e+00
[2023-02-06 20:48:00] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.497e+05, trn/neg_log_likelihood  5.705e+04, trn/neg_log_prior  3.926e+05, trn/lr  9.974e-08, trn/temperature  1.000e+00, val/acc 4.863e-01, val/nll 1.376e+00
[2023-02-06 20:48:05] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.525e+05, trn/neg_log_likelihood  5.747e+04, trn/neg_log_prior  3.950e+05, trn/lr  9.965e-08, trn/temperature  1.000e+00, val/acc 5.091e-01, val/nll 1.339e+00
[2023-02-06 20:48:11] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  4.503e+05, trn/neg_log_likelihood  5.379e+04, trn/neg_log_prior  3.965e+05, trn/lr  9.955e-08, trn/temperature  1.000e+00, val/acc 5.348e-01, val/nll 1.255e+00
[2023-02-06 20:48:16] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.501e+05, trn/neg_log_likelihood  5.257e+04, trn/neg_log_prior  3.975e+05, trn/lr  9.944e-08, trn/temperature  1.000e+00, val/acc 5.528e-01, val/nll 1.257e+00
[2023-02-06 20:48:22] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.508e+05, trn/neg_log_likelihood  5.200e+04, trn/neg_log_prior  3.988e+05, trn/lr  9.932e-08, trn/temperature  1.000e+00, val/acc 5.502e-01, val/nll 1.235e+00
[2023-02-06 20:48:27] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  4.493e+05, trn/neg_log_likelihood  4.957e+04, trn/neg_log_prior  3.997e+05, trn/lr  9.919e-08, trn/temperature  1.000e+00, val/acc 5.681e-01, val/nll 1.195e+00
[2023-02-06 20:48:32] [Cycle   1/ 30][Epoch  13/200] trn/posterior_energy  4.477e+05, trn/neg_log_likelihood  4.732e+04, trn/neg_log_prior  4.004e+05, trn/lr  9.904e-08, trn/temperature  1.000e+00, val/acc 5.678e-01, val/nll 1.188e+00
[2023-02-06 20:48:38] [Cycle   1/ 30][Epoch  14/200] trn/posterior_energy  4.484e+05, trn/neg_log_likelihood  4.765e+04, trn/neg_log_prior  4.008e+05, trn/lr  9.888e-08, trn/temperature  1.000e+00, val/acc 5.742e-01, val/nll 1.178e+00
