[2023-02-05 06:47:31] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 06:47:31] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.90_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 06:47:37] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 06:48:19] [Epoch     1/  500] trn/posterior_energy -3.910e+05, trn/neg_log_likelihood  7.721e+04, trn/neg_log_prior -4.683e+05, trn/lr  3.000e-07, val/acc 4.260e-01, val/nll 1.580e+00 (best_acc: 0.000e+00 -> 4.260e-01, test_acc: 4.298e-01, test_nll: 1.583e+00)
[2023-02-05 06:54:08] [Epoch    30/  500] trn/posterior_energy -4.713e+05, trn/neg_log_likelihood  1.589e+03, trn/neg_log_prior -4.729e+05, trn/lr  2.974e-07, val/acc 8.073e-01, val/nll 8.532e-01
[2023-02-05 06:54:21] [Epoch    31/  500] trn/posterior_energy -4.718e+05, trn/neg_log_likelihood  1.268e+03, trn/neg_log_prior -4.730e+05, trn/lr  2.973e-07, val/acc 8.111e-01, val/nll 8.659e-01 (best_acc: 8.084e-01 -> 8.111e-01, test_acc: 8.090e-01, test_nll: 8.964e-01)
[2023-02-05 06:54:32] [Epoch    32/  500] trn/posterior_energy -4.723e+05, trn/neg_log_likelihood  9.175e+02, trn/neg_log_prior -4.733e+05, trn/lr  2.971e-07, val/acc 7.939e-01, val/nll 9.446e-01
[2023-02-05 06:54:43] [Epoch    33/  500] trn/posterior_energy -4.722e+05, trn/neg_log_likelihood  1.232e+03, trn/neg_log_prior -4.734e+05, trn/lr  2.969e-07, val/acc 7.921e-01, val/nll 9.713e-01
[2023-02-05 06:54:54] [Epoch    34/  500] trn/posterior_energy -4.727e+05, trn/neg_log_likelihood  9.282e+02, trn/neg_log_prior -4.737e+05, trn/lr  2.967e-07, val/acc 7.894e-01, val/nll 1.030e+00
[2023-02-05 06:55:05] [Epoch    35/  500] trn/posterior_energy -4.726e+05, trn/neg_log_likelihood  1.278e+03, trn/neg_log_prior -4.738e+05, trn/lr  2.965e-07, val/acc 8.041e-01, val/nll 9.072e-01
[2023-02-05 06:55:16] [Epoch    36/  500] trn/posterior_energy -4.726e+05, trn/neg_log_likelihood  1.445e+03, trn/neg_log_prior -4.740e+05, trn/lr  2.963e-07, val/acc 7.897e-01, val/nll 9.319e-01
[2023-02-05 06:55:26] [Epoch    37/  500] trn/posterior_energy -4.726e+05, trn/neg_log_likelihood  1.562e+03, trn/neg_log_prior -4.742e+05, trn/lr  2.961e-07, val/acc 8.110e-01, val/nll 8.587e-01
[2023-02-05 06:55:37] [Epoch    38/  500] trn/posterior_energy -4.729e+05, trn/neg_log_likelihood  1.430e+03, trn/neg_log_prior -4.743e+05, trn/lr  2.959e-07, val/acc 7.810e-01, val/nll 9.513e-01
[2023-02-05 06:55:48] [Epoch    39/  500] trn/posterior_energy -4.738e+05, trn/neg_log_likelihood  6.706e+02, trn/neg_log_prior -4.745e+05, trn/lr  2.956e-07, val/acc 8.060e-01, val/nll 8.888e-01
[2023-02-05 06:56:01] [Epoch    40/  500] trn/posterior_energy -4.739e+05, trn/neg_log_likelihood  8.550e+02, trn/neg_log_prior -4.747e+05, trn/lr  2.954e-07, val/acc 8.135e-01, val/nll 8.686e-01 (best_acc: 8.111e-01 -> 8.135e-01, test_acc: 8.122e-01, test_nll: 8.854e-01)
[2023-02-05 06:56:12] [Epoch    41/  500] trn/posterior_energy -4.737e+05, trn/neg_log_likelihood  1.192e+03, trn/neg_log_prior -4.749e+05, trn/lr  2.952e-07, val/acc 7.971e-01, val/nll 9.849e-01
[2023-02-05 06:56:23] [Epoch    42/  500] trn/posterior_energy -4.743e+05, trn/neg_log_likelihood  7.688e+02, trn/neg_log_prior -4.751e+05, trn/lr  2.949e-07, val/acc 8.113e-01, val/nll 8.751e-01
[2023-02-05 06:56:34] [Epoch    43/  500] trn/posterior_energy -4.743e+05, trn/neg_log_likelihood  9.324e+02, trn/neg_log_prior -4.752e+05, trn/lr  2.947e-07, val/acc 7.994e-01, val/nll 9.426e-01
[2023-02-05 06:56:46] [Epoch    44/  500] trn/posterior_energy -4.751e+05, trn/neg_log_likelihood  3.401e+02, trn/neg_log_prior -4.754e+05, trn/lr  2.944e-07, val/acc 8.240e-01, val/nll 8.614e-01 (best_acc: 8.135e-01 -> 8.240e-01, test_acc: 8.226e-01, test_nll: 8.725e-01)
[2023-02-05 06:56:57] [Epoch    45/  500] trn/posterior_energy -4.756e+05, trn/neg_log_likelihood  5.385e+01, trn/neg_log_prior -4.757e+05, trn/lr  2.942e-07, val/acc 8.132e-01, val/nll 9.333e-01
[2023-02-05 06:57:10] [Epoch    46/  500] trn/posterior_energy -4.759e+05, trn/neg_log_likelihood  3.246e+01, trn/neg_log_prior -4.759e+05, trn/lr  2.939e-07, val/acc 8.303e-01, val/nll 8.499e-01 (best_acc: 8.240e-01 -> 8.303e-01, test_acc: 8.304e-01, test_nll: 8.656e-01)
[2023-02-05 06:57:22] [Epoch    47/  500] trn/posterior_energy -4.761e+05, trn/neg_log_likelihood  8.619e+00, trn/neg_log_prior -4.761e+05, trn/lr  2.936e-07, val/acc 8.324e-01, val/nll 8.465e-01 (best_acc: 8.303e-01 -> 8.324e-01, test_acc: 8.319e-01, test_nll: 8.640e-01)
[2023-02-05 06:57:35] [Epoch    48/  500] trn/posterior_energy -4.764e+05, trn/neg_log_likelihood  7.541e+00, trn/neg_log_prior -4.764e+05, trn/lr  2.934e-07, val/acc 8.342e-01, val/nll 8.447e-01 (best_acc: 8.324e-01 -> 8.342e-01, test_acc: 8.315e-01, test_nll: 8.626e-01)
[2023-02-05 06:57:47] [Epoch    49/  500] trn/posterior_energy -4.766e+05, trn/neg_log_likelihood  7.134e+00, trn/neg_log_prior -4.766e+05, trn/lr  2.931e-07, val/acc 8.347e-01, val/nll 8.402e-01 (best_acc: 8.342e-01 -> 8.347e-01, test_acc: 8.308e-01, test_nll: 8.590e-01)
[2023-02-05 06:57:58] [Epoch    50/  500] trn/posterior_energy -4.768e+05, trn/neg_log_likelihood  6.989e+00, trn/neg_log_prior -4.768e+05, trn/lr  2.928e-07, val/acc 8.342e-01, val/nll 8.358e-01
[2023-02-05 06:58:09] [Epoch    51/  500] trn/posterior_energy -4.770e+05, trn/neg_log_likelihood  6.945e+00, trn/neg_log_prior -4.771e+05, trn/lr  2.925e-07, val/acc 8.337e-01, val/nll 8.336e-01
[2023-02-05 06:58:20] [Epoch    52/  500] trn/posterior_energy -4.773e+05, trn/neg_log_likelihood  6.981e+00, trn/neg_log_prior -4.773e+05, trn/lr  2.922e-07, val/acc 8.345e-01, val/nll 8.286e-01
[2023-02-05 06:58:30] [Epoch    53/  500] trn/posterior_energy -4.775e+05, trn/neg_log_likelihood  7.064e+00, trn/neg_log_prior -4.775e+05, trn/lr  2.919e-07, val/acc 8.336e-01, val/nll 8.257e-01
[2023-02-05 06:58:42] [Epoch    54/  500] trn/posterior_energy -4.777e+05, trn/neg_log_likelihood  7.187e+00, trn/neg_log_prior -4.777e+05, trn/lr  2.916e-07, val/acc 8.342e-01, val/nll 8.225e-01
[2023-02-05 06:58:52] [Epoch    55/  500] trn/posterior_energy -4.779e+05, trn/neg_log_likelihood  7.340e+00, trn/neg_log_prior -4.779e+05, trn/lr  2.913e-07, val/acc 8.335e-01, val/nll 8.195e-01
[2023-02-05 06:59:03] [Epoch    56/  500] trn/posterior_energy -4.781e+05, trn/neg_log_likelihood  7.513e+00, trn/neg_log_prior -4.781e+05, trn/lr  2.910e-07, val/acc 8.345e-01, val/nll 8.148e-01
[2023-02-05 06:59:14] [Epoch    57/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  7.699e+00, trn/neg_log_prior -4.783e+05, trn/lr  2.906e-07, val/acc 8.336e-01, val/nll 8.129e-01
[2023-02-05 06:59:25] [Epoch    58/  500] trn/posterior_energy -4.785e+05, trn/neg_log_likelihood  7.897e+00, trn/neg_log_prior -4.785e+05, trn/lr  2.903e-07, val/acc 8.344e-01, val/nll 8.091e-01
[2023-02-05 06:59:36] [Epoch    59/  500] trn/posterior_energy -4.787e+05, trn/neg_log_likelihood  8.109e+00, trn/neg_log_prior -4.787e+05, trn/lr  2.900e-07, val/acc 8.337e-01, val/nll 8.062e-01
[2023-02-05 06:59:47] [Epoch    60/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  8.315e+00, trn/neg_log_prior -4.789e+05, trn/lr  2.896e-07, val/acc 8.337e-01, val/nll 8.029e-01
[2023-02-05 06:59:58] [Epoch    61/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  8.551e+00, trn/neg_log_prior -4.791e+05, trn/lr  2.893e-07, val/acc 8.342e-01, val/nll 8.007e-01
[2023-02-05 07:00:09] [Epoch    62/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  8.755e+00, trn/neg_log_prior -4.793e+05, trn/lr  2.889e-07, val/acc 8.337e-01, val/nll 7.980e-01
[2023-02-05 07:00:20] [Epoch    63/  500] trn/posterior_energy -4.794e+05, trn/neg_log_likelihood  8.985e+00, trn/neg_log_prior -4.795e+05, trn/lr  2.886e-07, val/acc 8.345e-01, val/nll 7.958e-01
[2023-02-05 07:00:31] [Epoch    64/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  9.207e+00, trn/neg_log_prior -4.796e+05, trn/lr  2.882e-07, val/acc 8.336e-01, val/nll 7.937e-01
[2023-02-05 07:00:44] [Epoch    65/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  9.432e+00, trn/neg_log_prior -4.798e+05, trn/lr  2.878e-07, val/acc 8.348e-01, val/nll 7.928e-01 (best_acc: 8.347e-01 -> 8.348e-01, test_acc: 8.320e-01, test_nll: 8.136e-01)
[2023-02-05 07:00:54] [Epoch    66/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  9.641e+00, trn/neg_log_prior -4.800e+05, trn/lr  2.875e-07, val/acc 8.345e-01, val/nll 7.899e-01
[2023-02-05 07:01:05] [Epoch    67/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  9.854e+00, trn/neg_log_prior -4.802e+05, trn/lr  2.871e-07, val/acc 8.346e-01, val/nll 7.892e-01
[2023-02-05 07:01:16] [Epoch    68/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.007e+01, trn/neg_log_prior -4.803e+05, trn/lr  2.867e-07, val/acc 8.347e-01, val/nll 7.885e-01
[2023-02-05 07:01:27] [Epoch    69/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.029e+01, trn/neg_log_prior -4.805e+05, trn/lr  2.863e-07, val/acc 8.346e-01, val/nll 7.872e-01
[2023-02-05 07:01:38] [Epoch    70/  500] trn/posterior_energy -4.807e+05, trn/neg_log_likelihood  1.048e+01, trn/neg_log_prior -4.807e+05, trn/lr  2.859e-07, val/acc 8.345e-01, val/nll 7.846e-01
[2023-02-05 07:01:49] [Epoch    71/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.067e+01, trn/neg_log_prior -4.808e+05, trn/lr  2.855e-07, val/acc 8.341e-01, val/nll 7.857e-01
[2023-02-05 07:02:00] [Epoch    72/  500] trn/posterior_energy -4.810e+05, trn/neg_log_likelihood  1.088e+01, trn/neg_log_prior -4.810e+05, trn/lr  2.851e-07, val/acc 8.343e-01, val/nll 7.836e-01
[2023-02-05 07:02:11] [Epoch    73/  500] trn/posterior_energy -4.811e+05, trn/neg_log_likelihood  1.108e+01, trn/neg_log_prior -4.811e+05, trn/lr  2.847e-07, val/acc 8.336e-01, val/nll 7.821e-01
[2023-02-05 07:02:21] [Epoch    74/  500] trn/posterior_energy -4.813e+05, trn/neg_log_likelihood  1.126e+01, trn/neg_log_prior -4.813e+05, trn/lr  2.843e-07, val/acc 8.341e-01, val/nll 7.817e-01
[2023-02-05 07:02:32] [Epoch    75/  500] trn/posterior_energy -4.814e+05, trn/neg_log_likelihood  1.146e+01, trn/neg_log_prior -4.814e+05, trn/lr  2.839e-07, val/acc 8.333e-01, val/nll 7.816e-01
[2023-02-05 07:02:43] [Epoch    76/  500] trn/posterior_energy -4.816e+05, trn/neg_log_likelihood  1.164e+01, trn/neg_log_prior -4.816e+05, trn/lr  2.834e-07, val/acc 8.336e-01, val/nll 7.816e-01
[2023-02-05 07:02:54] [Epoch    77/  500] trn/posterior_energy -4.817e+05, trn/neg_log_likelihood  1.183e+01, trn/neg_log_prior -4.817e+05, trn/lr  2.830e-07, val/acc 8.338e-01, val/nll 7.808e-01
[2023-02-05 07:03:05] [Epoch    78/  500] trn/posterior_energy -4.819e+05, trn/neg_log_likelihood  1.201e+01, trn/neg_log_prior -4.819e+05, trn/lr  2.826e-07, val/acc 8.330e-01, val/nll 7.824e-01
[2023-02-05 07:03:16] [Epoch    79/  500] trn/posterior_energy -4.820e+05, trn/neg_log_likelihood  1.219e+01, trn/neg_log_prior -4.820e+05, trn/lr  2.821e-07, val/acc 8.329e-01, val/nll 7.817e-01
[2023-02-05 07:03:27] [Epoch    80/  500] trn/posterior_energy -4.821e+05, trn/neg_log_likelihood  1.237e+01, trn/neg_log_prior -4.822e+05, trn/lr  2.817e-07, val/acc 8.330e-01, val/nll 7.821e-01
[2023-02-05 07:03:37] [Epoch    81/  500] trn/posterior_energy -4.823e+05, trn/neg_log_likelihood  1.256e+01, trn/neg_log_prior -4.823e+05, trn/lr  2.812e-07, val/acc 8.324e-01, val/nll 7.802e-01
[2023-02-05 07:03:48] [Epoch    82/  500] trn/posterior_energy -4.824e+05, trn/neg_log_likelihood  1.274e+01, trn/neg_log_prior -4.824e+05, trn/lr  2.808e-07, val/acc 8.330e-01, val/nll 7.815e-01
[2023-02-05 07:03:59] [Epoch    83/  500] trn/posterior_energy -4.826e+05, trn/neg_log_likelihood  1.293e+01, trn/neg_log_prior -4.826e+05, trn/lr  2.803e-07, val/acc 8.327e-01, val/nll 7.817e-01
[2023-02-05 07:04:10] [Epoch    84/  500] trn/posterior_energy -4.827e+05, trn/neg_log_likelihood  1.311e+01, trn/neg_log_prior -4.827e+05, trn/lr  2.798e-07, val/acc 8.329e-01, val/nll 7.822e-01
[2023-02-05 07:04:21] [Epoch    85/  500] trn/posterior_energy -4.828e+05, trn/neg_log_likelihood  1.328e+01, trn/neg_log_prior -4.828e+05, trn/lr  2.794e-07, val/acc 8.324e-01, val/nll 7.834e-01
[2023-02-05 07:04:32] [Epoch    86/  500] trn/posterior_energy -4.829e+05, trn/neg_log_likelihood  1.346e+01, trn/neg_log_prior -4.829e+05, trn/lr  2.789e-07, val/acc 8.326e-01, val/nll 7.842e-01
[2023-02-05 07:04:43] [Epoch    87/  500] trn/posterior_energy -4.831e+05, trn/neg_log_likelihood  1.365e+01, trn/neg_log_prior -4.831e+05, trn/lr  2.784e-07, val/acc 8.326e-01, val/nll 7.846e-01
[2023-02-05 07:04:54] [Epoch    88/  500] trn/posterior_energy -4.832e+05, trn/neg_log_likelihood  1.383e+01, trn/neg_log_prior -4.832e+05, trn/lr  2.779e-07, val/acc 8.331e-01, val/nll 7.852e-01
[2023-02-05 07:05:05] [Epoch    89/  500] trn/posterior_energy -4.833e+05, trn/neg_log_likelihood  1.403e+01, trn/neg_log_prior -4.833e+05, trn/lr  2.774e-07, val/acc 8.315e-01, val/nll 7.863e-01
[2023-02-05 07:05:16] [Epoch    90/  500] trn/posterior_energy -4.834e+05, trn/neg_log_likelihood  1.419e+01, trn/neg_log_prior -4.834e+05, trn/lr  2.769e-07, val/acc 8.326e-01, val/nll 7.885e-01
[2023-02-05 07:05:27] [Epoch    91/  500] trn/posterior_energy -4.835e+05, trn/neg_log_likelihood  1.438e+01, trn/neg_log_prior -4.835e+05, trn/lr  2.764e-07, val/acc 8.311e-01, val/nll 7.872e-01
[2023-02-05 07:05:37] [Epoch    92/  500] trn/posterior_energy -4.836e+05, trn/neg_log_likelihood  1.456e+01, trn/neg_log_prior -4.837e+05, trn/lr  2.759e-07, val/acc 8.320e-01, val/nll 7.897e-01
