[2023-02-09 04:33:36] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-09 04:33:36] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 180
- args.num_epochs_noisy  : 20
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0180-0020_lr-0.0000030_mo-0.99_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-09 04:34:11] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  1.988e+05, trn/neg_log_likelihood  9.226e+04, trn/neg_log_prior  1.066e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.909e-01, val/nll 2.154e+00
[2023-02-09 04:34:15] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  1.593e+05, trn/neg_log_likelihood  8.413e+04, trn/neg_log_prior  7.514e+04, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.963e-01, val/nll 2.130e+00
[2023-02-09 04:34:19] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  1.561e+05, trn/neg_log_likelihood  8.448e+04, trn/neg_log_prior  7.162e+04, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 2.532e-01, val/nll 2.071e+00
[2023-02-09 04:34:23] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  1.605e+05, trn/neg_log_likelihood  8.460e+04, trn/neg_log_prior  7.592e+04, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 2.325e-01, val/nll 2.153e+00
[2023-02-09 04:34:27] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  1.587e+05, trn/neg_log_likelihood  8.470e+04, trn/neg_log_prior  7.405e+04, trn/lr  2.996e-06, trn/temperature  0.000e+00, val/acc 2.320e-01, val/nll 2.078e+00
[2023-02-09 04:34:32] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  1.619e+05, trn/neg_log_likelihood  8.754e+04, trn/neg_log_prior  7.433e+04, trn/lr  2.994e-06, trn/temperature  0.000e+00, val/acc 2.127e-01, val/nll 2.094e+00
[2023-02-09 04:34:36] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  1.600e+05, trn/neg_log_likelihood  8.564e+04, trn/neg_log_prior  7.439e+04, trn/lr  2.992e-06, trn/temperature  0.000e+00, val/acc 2.038e-01, val/nll 2.075e+00
[2023-02-09 04:34:40] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  1.554e+05, trn/neg_log_likelihood  8.423e+04, trn/neg_log_prior  7.120e+04, trn/lr  2.990e-06, trn/temperature  0.000e+00, val/acc 2.235e-01, val/nll 2.031e+00
[2023-02-09 04:34:44] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  1.559e+05, trn/neg_log_likelihood  8.456e+04, trn/neg_log_prior  7.138e+04, trn/lr  2.987e-06, trn/temperature  0.000e+00, val/acc 2.095e-01, val/nll 2.095e+00
[2023-02-09 04:34:48] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  1.545e+05, trn/neg_log_likelihood  8.343e+04, trn/neg_log_prior  7.111e+04, trn/lr  2.983e-06, trn/temperature  0.000e+00, val/acc 2.591e-01, val/nll 1.965e+00
[2023-02-09 04:34:52] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  1.571e+05, trn/neg_log_likelihood  8.465e+04, trn/neg_log_prior  7.246e+04, trn/lr  2.980e-06, trn/temperature  0.000e+00, val/acc 2.604e-01, val/nll 2.062e+00
