[2023-02-06 05:54:07] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 05:54:07] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000010_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 05:54:48] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.782e+05, trn/neg_log_likelihood  9.600e+04, trn/neg_log_prior  2.822e+05, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 1.333e-01, val/nll 2.259e+00
[2023-02-06 05:54:55] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.456e+05, trn/neg_log_likelihood  8.640e+04, trn/neg_log_prior  2.592e+05, trn/lr  9.994e-07, trn/temperature  0.000e+00, val/acc 2.253e-01, val/nll 2.046e+00
[2023-02-06 05:55:01] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.407e+05, trn/neg_log_likelihood  8.208e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.984e-07, trn/temperature  0.000e+00, val/acc 2.398e-01, val/nll 2.021e+00
[2023-02-06 05:55:08] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.397e+05, trn/neg_log_likelihood  8.084e+04, trn/neg_log_prior  2.589e+05, trn/lr  9.970e-07, trn/temperature  0.000e+00, val/acc 2.677e-01, val/nll 2.008e+00
[2023-02-06 05:55:14] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.401e+05, trn/neg_log_likelihood  8.036e+04, trn/neg_log_prior  2.598e+05, trn/lr  9.950e-07, trn/temperature  0.000e+00, val/acc 2.791e-01, val/nll 1.943e+00
[2023-02-06 05:55:20] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.406e+05, trn/neg_log_likelihood  8.068e+04, trn/neg_log_prior  2.599e+05, trn/lr  9.925e-07, trn/temperature  0.000e+00, val/acc 2.893e-01, val/nll 1.926e+00
[2023-02-06 05:55:27] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.389e+05, trn/neg_log_likelihood  7.969e+04, trn/neg_log_prior  2.592e+05, trn/lr  9.896e-07, trn/temperature  0.000e+00, val/acc 2.730e-01, val/nll 1.910e+00
[2023-02-06 05:55:33] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.412e+05, trn/neg_log_likelihood  8.029e+04, trn/neg_log_prior  2.610e+05, trn/lr  9.862e-07, trn/temperature  0.000e+00, val/acc 2.217e-01, val/nll 2.017e+00
[2023-02-06 05:55:40] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.390e+05, trn/neg_log_likelihood  8.038e+04, trn/neg_log_prior  2.586e+05, trn/lr  9.823e-07, trn/temperature  0.000e+00, val/acc 1.905e-01, val/nll 2.064e+00
[2023-02-06 05:55:46] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.496e+05, trn/neg_log_likelihood  8.151e+04, trn/neg_log_prior  2.681e+05, trn/lr  9.779e-07, trn/temperature  0.000e+00, val/acc 2.451e-01, val/nll 1.969e+00
[2023-02-06 05:55:53] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.438e+05, trn/neg_log_likelihood  8.099e+04, trn/neg_log_prior  2.628e+05, trn/lr  9.730e-07, trn/temperature  0.000e+00, val/acc 2.555e-01, val/nll 1.947e+00
[2023-02-06 05:55:59] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.038e+04, trn/neg_log_prior  2.587e+05, trn/lr  9.677e-07, trn/temperature  0.000e+00, val/acc 2.561e-01, val/nll 1.938e+00
[2023-02-06 05:56:05] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  3.426e+05, trn/neg_log_likelihood  8.123e+04, trn/neg_log_prior  2.614e+05, trn/lr  9.619e-07, trn/temperature  0.000e+00, val/acc 2.570e-01, val/nll 1.943e+00
[2023-02-06 05:56:12] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  3.422e+05, trn/neg_log_likelihood  8.078e+04, trn/neg_log_prior  2.614e+05, trn/lr  9.557e-07, trn/temperature  0.000e+00, val/acc 2.597e-01, val/nll 1.945e+00
[2023-02-06 05:56:18] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  3.402e+05, trn/neg_log_likelihood  8.009e+04, trn/neg_log_prior  2.601e+05, trn/lr  9.490e-07, trn/temperature  0.000e+00, val/acc 2.656e-01, val/nll 1.924e+00
[2023-02-06 05:56:24] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  3.404e+05, trn/neg_log_likelihood  7.959e+04, trn/neg_log_prior  2.608e+05, trn/lr  9.419e-07, trn/temperature  0.000e+00, val/acc 2.395e-01, val/nll 1.973e+00
[2023-02-06 05:56:31] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  3.392e+05, trn/neg_log_likelihood  7.983e+04, trn/neg_log_prior  2.594e+05, trn/lr  9.343e-07, trn/temperature  0.000e+00, val/acc 2.539e-01, val/nll 1.941e+00
[2023-02-06 05:56:37] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  3.392e+05, trn/neg_log_likelihood  7.973e+04, trn/neg_log_prior  2.594e+05, trn/lr  9.263e-07, trn/temperature  0.000e+00, val/acc 2.904e-01, val/nll 1.929e+00
[2023-02-06 05:56:43] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  3.400e+05, trn/neg_log_likelihood  8.020e+04, trn/neg_log_prior  2.598e+05, trn/lr  9.179e-07, trn/temperature  0.000e+00, val/acc 2.347e-01, val/nll 1.987e+00
[2023-02-06 05:56:50] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  3.416e+05, trn/neg_log_likelihood  7.997e+04, trn/neg_log_prior  2.616e+05, trn/lr  9.091e-07, trn/temperature  0.000e+00, val/acc 2.817e-01, val/nll 1.944e+00
[2023-02-06 05:56:56] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  3.399e+05, trn/neg_log_likelihood  8.080e+04, trn/neg_log_prior  2.591e+05, trn/lr  8.998e-07, trn/temperature  0.000e+00, val/acc 2.334e-01, val/nll 1.968e+00
[2023-02-06 05:57:03] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  3.411e+05, trn/neg_log_likelihood  8.051e+04, trn/neg_log_prior  2.606e+05, trn/lr  8.902e-07, trn/temperature  0.000e+00, val/acc 2.389e-01, val/nll 1.955e+00
[2023-02-06 05:57:09] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  3.390e+05, trn/neg_log_likelihood  7.998e+04, trn/neg_log_prior  2.590e+05, trn/lr  8.802e-07, trn/temperature  0.000e+00, val/acc 2.482e-01, val/nll 1.966e+00
[2023-02-06 05:57:16] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  3.412e+05, trn/neg_log_likelihood  8.031e+04, trn/neg_log_prior  2.609e+05, trn/lr  8.698e-07, trn/temperature  0.000e+00, val/acc 2.504e-01, val/nll 1.976e+00
[2023-02-06 05:57:22] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  3.382e+05, trn/neg_log_likelihood  7.957e+04, trn/neg_log_prior  2.586e+05, trn/lr  8.591e-07, trn/temperature  0.000e+00, val/acc 2.617e-01, val/nll 1.943e+00
[2023-02-06 05:57:28] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  3.536e+05, trn/neg_log_likelihood  8.042e+04, trn/neg_log_prior  2.732e+05, trn/lr  8.480e-07, trn/temperature  0.000e+00, val/acc 2.343e-01, val/nll 1.957e+00
[2023-02-06 05:57:35] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  3.497e+05, trn/neg_log_likelihood  8.028e+04, trn/neg_log_prior  2.694e+05, trn/lr  8.365e-07, trn/temperature  0.000e+00, val/acc 2.955e-01, val/nll 1.900e+00
[2023-02-06 05:57:41] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  3.407e+05, trn/neg_log_likelihood  7.931e+04, trn/neg_log_prior  2.614e+05, trn/lr  8.247e-07, trn/temperature  0.000e+00, val/acc 2.592e-01, val/nll 1.971e+00
[2023-02-06 05:57:47] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  3.382e+05, trn/neg_log_likelihood  7.987e+04, trn/neg_log_prior  2.583e+05, trn/lr  8.126e-07, trn/temperature  0.000e+00, val/acc 2.555e-01, val/nll 1.908e+00
[2023-02-06 05:57:54] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  3.419e+05, trn/neg_log_likelihood  7.938e+04, trn/neg_log_prior  2.625e+05, trn/lr  8.002e-07, trn/temperature  0.000e+00, val/acc 2.799e-01, val/nll 1.905e+00
[2023-02-06 05:58:00] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  3.421e+05, trn/neg_log_likelihood  7.995e+04, trn/neg_log_prior  2.621e+05, trn/lr  7.875e-07, trn/temperature  0.000e+00, val/acc 2.173e-01, val/nll 2.029e+00
[2023-02-06 05:58:06] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.062e+04, trn/neg_log_prior  2.584e+05, trn/lr  7.745e-07, trn/temperature  0.000e+00, val/acc 2.824e-01, val/nll 1.907e+00
[2023-02-06 05:58:13] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  3.457e+05, trn/neg_log_likelihood  7.935e+04, trn/neg_log_prior  2.663e+05, trn/lr  7.613e-07, trn/temperature  0.000e+00, val/acc 2.796e-01, val/nll 1.928e+00
[2023-02-06 05:58:19] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  4.240e+05, trn/neg_log_likelihood  7.907e+04, trn/neg_log_prior  3.449e+05, trn/lr  7.477e-07, trn/temperature  0.000e+00, val/acc 2.825e-01, val/nll 1.915e+00
