[2023-02-05 20:28:09] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 20:28:09] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.97_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 20:28:24] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 20:29:08] [Epoch     1/  500] trn/posterior_energy  2.667e+06, trn/neg_log_likelihood  8.162e+04, trn/neg_log_prior  2.585e+06, trn/lr  1.000e-07, val/acc 3.764e-01, val/nll 1.682e+00 (best_acc: 0.000e+00 -> 3.764e-01, test_acc: 3.869e-01, test_nll: 1.672e+00)
[2023-02-05 20:29:22] [Epoch     2/  500] trn/posterior_energy  2.643e+06, trn/neg_log_likelihood  6.358e+04, trn/neg_log_prior  2.580e+06, trn/lr  1.000e-07, val/acc 4.478e-01, val/nll 1.504e+00 (best_acc: 3.764e-01 -> 4.478e-01, test_acc: 4.509e-01, test_nll: 1.497e+00)
[2023-02-05 20:29:36] [Epoch     3/  500] trn/posterior_energy  2.630e+06, trn/neg_log_likelihood  5.533e+04, trn/neg_log_prior  2.574e+06, trn/lr  9.999e-08, val/acc 5.155e-01, val/nll 1.323e+00 (best_acc: 4.478e-01 -> 5.155e-01, test_acc: 5.115e-01, test_nll: 1.325e+00)
[2023-02-05 20:29:51] [Epoch     4/  500] trn/posterior_energy  2.618e+06, trn/neg_log_likelihood  4.870e+04, trn/neg_log_prior  2.570e+06, trn/lr  9.999e-08, val/acc 5.614e-01, val/nll 1.229e+00 (best_acc: 5.155e-01 -> 5.614e-01, test_acc: 5.597e-01, test_nll: 1.237e+00)
[2023-02-05 20:30:05] [Epoch     5/  500] trn/posterior_energy  2.609e+06, trn/neg_log_likelihood  4.323e+04, trn/neg_log_prior  2.565e+06, trn/lr  9.998e-08, val/acc 6.108e-01, val/nll 1.062e+00 (best_acc: 5.614e-01 -> 6.108e-01, test_acc: 6.129e-01, test_nll: 1.074e+00)
[2023-02-05 20:30:19] [Epoch     6/  500] trn/posterior_energy  2.600e+06, trn/neg_log_likelihood  3.876e+04, trn/neg_log_prior  2.561e+06, trn/lr  9.997e-08, val/acc 6.769e-01, val/nll 8.953e-01 (best_acc: 6.108e-01 -> 6.769e-01, test_acc: 6.712e-01, test_nll: 9.127e-01)
[2023-02-05 20:30:34] [Epoch     7/  500] trn/posterior_energy  2.593e+06, trn/neg_log_likelihood  3.546e+04, trn/neg_log_prior  2.557e+06, trn/lr  9.996e-08, val/acc 7.000e-01, val/nll 8.425e-01 (best_acc: 6.769e-01 -> 7.000e-01, test_acc: 6.933e-01, test_nll: 8.613e-01)
[2023-02-05 20:30:48] [Epoch     8/  500] trn/posterior_energy  2.586e+06, trn/neg_log_likelihood  3.180e+04, trn/neg_log_prior  2.554e+06, trn/lr  9.994e-08, val/acc 7.146e-01, val/nll 8.080e-01 (best_acc: 7.000e-01 -> 7.146e-01, test_acc: 7.105e-01, test_nll: 8.170e-01)
[2023-02-05 20:31:02] [Epoch     9/  500] trn/posterior_energy  2.579e+06, trn/neg_log_likelihood  2.839e+04, trn/neg_log_prior  2.551e+06, trn/lr  9.993e-08, val/acc 7.259e-01, val/nll 7.756e-01 (best_acc: 7.146e-01 -> 7.259e-01, test_acc: 7.243e-01, test_nll: 7.894e-01)
[2023-02-05 20:31:16] [Epoch    10/  500] trn/posterior_energy  2.574e+06, trn/neg_log_likelihood  2.601e+04, trn/neg_log_prior  2.548e+06, trn/lr  9.991e-08, val/acc 7.488e-01, val/nll 7.356e-01 (best_acc: 7.259e-01 -> 7.488e-01, test_acc: 7.485e-01, test_nll: 7.388e-01)
[2023-02-05 20:31:28] [Epoch    11/  500] trn/posterior_energy  2.568e+06, trn/neg_log_likelihood  2.319e+04, trn/neg_log_prior  2.545e+06, trn/lr  9.989e-08, val/acc 7.412e-01, val/nll 7.385e-01
