[2023-02-06 15:11:02] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 15:11:02] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000030_mo-0.99_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 15:11:42] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.897e+05, trn/neg_log_likelihood  9.441e+04, trn/neg_log_prior  2.953e+05, trn/lr  3.000e-06, trn/temperature  1.000e+00, val/acc 2.201e-01, val/nll 2.115e+00
[2023-02-06 15:11:48] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.891e+05, trn/neg_log_likelihood  8.338e+04, trn/neg_log_prior  3.057e+05, trn/lr  2.998e-06, trn/temperature  1.000e+00, val/acc 2.323e-01, val/nll 2.076e+00
[2023-02-06 15:11:53] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.879e+05, trn/neg_log_likelihood  8.282e+04, trn/neg_log_prior  3.051e+05, trn/lr  2.995e-06, trn/temperature  1.000e+00, val/acc 2.470e-01, val/nll 2.043e+00
[2023-02-06 15:11:58] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.895e+05, trn/neg_log_likelihood  8.292e+04, trn/neg_log_prior  3.066e+05, trn/lr  2.991e-06, trn/temperature  1.000e+00, val/acc 2.350e-01, val/nll 2.010e+00
[2023-02-06 15:12:04] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.882e+05, trn/neg_log_likelihood  8.092e+04, trn/neg_log_prior  3.073e+05, trn/lr  2.985e-06, trn/temperature  1.000e+00, val/acc 3.175e-01, val/nll 1.865e+00
[2023-02-06 15:12:09] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.865e+05, trn/neg_log_likelihood  7.955e+04, trn/neg_log_prior  3.070e+05, trn/lr  2.978e-06, trn/temperature  1.000e+00, val/acc 2.584e-01, val/nll 1.992e+00
[2023-02-06 15:12:15] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.884e+05, trn/neg_log_likelihood  7.973e+04, trn/neg_log_prior  3.086e+05, trn/lr  2.969e-06, trn/temperature  1.000e+00, val/acc 2.792e-01, val/nll 1.919e+00
[2023-02-06 15:12:20] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.874e+05, trn/neg_log_likelihood  7.975e+04, trn/neg_log_prior  3.077e+05, trn/lr  2.959e-06, trn/temperature  1.000e+00, val/acc 2.909e-01, val/nll 1.935e+00
[2023-02-06 15:12:26] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.883e+05, trn/neg_log_likelihood  7.906e+04, trn/neg_log_prior  3.092e+05, trn/lr  2.947e-06, trn/temperature  1.000e+00, val/acc 3.135e-01, val/nll 1.889e+00
[2023-02-06 15:12:31] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.870e+05, trn/neg_log_likelihood  7.834e+04, trn/neg_log_prior  3.087e+05, trn/lr  2.934e-06, trn/temperature  1.000e+00, val/acc 2.977e-01, val/nll 1.983e+00
[2023-02-06 15:12:37] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.908e+05, trn/neg_log_likelihood  8.168e+04, trn/neg_log_prior  3.091e+05, trn/lr  2.919e-06, trn/temperature  1.000e+00, val/acc 2.960e-01, val/nll 1.889e+00
