[2023-02-03 23:18:05] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 23:18:05] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000001_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 23:18:42] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.932e+05, trn/neg_log_likelihood  9.259e+04, trn/neg_log_prior  3.006e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 2.223e-01, val/nll 2.149e+00
[2023-02-03 23:19:30] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  3.489e+05, trn/neg_log_likelihood  5.357e+04, trn/neg_log_prior  2.953e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 5.095e-01, val/nll 1.338e+00
[2023-02-03 23:19:34] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  3.470e+05, trn/neg_log_likelihood  5.214e+04, trn/neg_log_prior  2.949e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 5.162e-01, val/nll 1.324e+00
[2023-02-03 23:19:38] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  3.457e+05, trn/neg_log_likelihood  5.123e+04, trn/neg_log_prior  2.945e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 5.366e-01, val/nll 1.267e+00
[2023-02-03 23:19:42] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  3.439e+05, trn/neg_log_likelihood  4.982e+04, trn/neg_log_prior  2.941e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 5.459e-01, val/nll 1.239e+00
[2023-02-03 23:19:47] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  3.421e+05, trn/neg_log_likelihood  4.835e+04, trn/neg_log_prior  2.938e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 5.624e-01, val/nll 1.209e+00
[2023-02-03 23:19:51] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.410e+05, trn/neg_log_likelihood  4.755e+04, trn/neg_log_prior  2.934e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 5.593e-01, val/nll 1.200e+00
[2023-02-03 23:19:55] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.398e+05, trn/neg_log_likelihood  4.674e+04, trn/neg_log_prior  2.931e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 5.490e-01, val/nll 1.236e+00
[2023-02-03 23:20:00] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.385e+05, trn/neg_log_likelihood  4.577e+04, trn/neg_log_prior  2.928e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 5.750e-01, val/nll 1.165e+00
[2023-02-03 23:20:04] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.372e+05, trn/neg_log_likelihood  4.472e+04, trn/neg_log_prior  2.925e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 5.558e-01, val/nll 1.234e+00
[2023-02-03 23:20:08] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.361e+05, trn/neg_log_likelihood  4.395e+04, trn/neg_log_prior  2.922e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 5.838e-01, val/nll 1.141e+00
[2023-02-03 23:20:12] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.350e+05, trn/neg_log_likelihood  4.304e+04, trn/neg_log_prior  2.919e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 5.910e-01, val/nll 1.124e+00
[2023-02-03 23:20:17] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.339e+05, trn/neg_log_likelihood  4.220e+04, trn/neg_log_prior  2.917e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 6.000e-01, val/nll 1.099e+00
[2023-02-03 23:20:21] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.327e+05, trn/neg_log_likelihood  4.123e+04, trn/neg_log_prior  2.914e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 6.042e-01, val/nll 1.109e+00
[2023-02-03 23:20:25] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.317e+05, trn/neg_log_likelihood  4.045e+04, trn/neg_log_prior  2.912e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 6.081e-01, val/nll 1.092e+00
[2023-02-03 23:20:29] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.308e+05, trn/neg_log_likelihood  3.976e+04, trn/neg_log_prior  2.910e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 6.121e-01, val/nll 1.074e+00
[2023-02-03 23:20:34] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.298e+05, trn/neg_log_likelihood  3.897e+04, trn/neg_log_prior  2.908e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 6.236e-01, val/nll 1.044e+00
[2023-02-03 23:20:38] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.288e+05, trn/neg_log_likelihood  3.822e+04, trn/neg_log_prior  2.906e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 6.126e-01, val/nll 1.069e+00
[2023-02-03 23:20:42] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.279e+05, trn/neg_log_likelihood  3.746e+04, trn/neg_log_prior  2.905e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 6.127e-01, val/nll 1.072e+00
[2023-02-03 23:20:46] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.271e+05, trn/neg_log_likelihood  3.679e+04, trn/neg_log_prior  2.903e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 6.285e-01, val/nll 1.030e+00
[2023-02-03 23:20:50] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.264e+05, trn/neg_log_likelihood  3.620e+04, trn/neg_log_prior  2.902e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 6.353e-01, val/nll 1.016e+00
[2023-02-03 23:20:55] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.253e+05, trn/neg_log_likelihood  3.530e+04, trn/neg_log_prior  2.900e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 6.227e-01, val/nll 1.039e+00
[2023-02-03 23:20:59] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.248e+05, trn/neg_log_likelihood  3.488e+04, trn/neg_log_prior  2.899e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 6.313e-01, val/nll 1.025e+00
[2023-02-03 23:21:03] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.241e+05, trn/neg_log_likelihood  3.424e+04, trn/neg_log_prior  2.898e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 6.387e-01, val/nll 1.006e+00
[2023-02-03 23:21:07] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.234e+05, trn/neg_log_likelihood  3.368e+04, trn/neg_log_prior  2.897e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 6.421e-01, val/nll 9.937e-01
[2023-02-03 23:21:12] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.228e+05, trn/neg_log_likelihood  3.315e+04, trn/neg_log_prior  2.896e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 6.392e-01, val/nll 1.009e+00
[2023-02-03 23:21:16] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.222e+05, trn/neg_log_likelihood  3.263e+04, trn/neg_log_prior  2.896e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 6.417e-01, val/nll 9.919e-01
[2023-02-03 23:21:20] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.215e+05, trn/neg_log_likelihood  3.202e+04, trn/neg_log_prior  2.895e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 6.353e-01, val/nll 1.007e+00
[2023-02-03 23:21:24] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.210e+05, trn/neg_log_likelihood  3.159e+04, trn/neg_log_prior  2.895e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 6.480e-01, val/nll 9.880e-01
[2023-02-03 23:21:29] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.206e+05, trn/neg_log_likelihood  3.122e+04, trn/neg_log_prior  2.894e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 6.462e-01, val/nll 9.906e-01
[2023-02-03 23:21:33] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.201e+05, trn/neg_log_likelihood  3.078e+04, trn/neg_log_prior  2.894e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 6.494e-01, val/nll 9.826e-01
[2023-02-03 23:21:37] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.198e+05, trn/neg_log_likelihood  3.047e+04, trn/neg_log_prior  2.893e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 6.480e-01, val/nll 9.831e-01
[2023-02-03 23:21:41] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.195e+05, trn/neg_log_likelihood  3.018e+04, trn/neg_log_prior  2.893e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 6.441e-01, val/nll 9.863e-01
[2023-02-03 23:21:46] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.192e+05, trn/neg_log_likelihood  2.994e+04, trn/neg_log_prior  2.893e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 6.501e-01, val/nll 9.781e-01
[2023-02-03 23:21:50] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.190e+05, trn/neg_log_likelihood  2.970e+04, trn/neg_log_prior  2.893e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 6.497e-01, val/nll 9.783e-01
[2023-02-03 23:21:54] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.190e+05, trn/neg_log_likelihood  2.975e+04, trn/neg_log_prior  2.893e+05, trn/lr  1.994e-09, trn/temperature  1.000e+00, val/acc 6.504e-01, val/nll 9.765e-01
[2023-02-03 23:21:58] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.192e+05, trn/neg_log_likelihood  2.985e+04, trn/neg_log_prior  2.893e+05, trn/lr  1.213e-09, trn/temperature  1.000e+00, val/acc 6.477e-01, val/nll 9.803e-01
[2023-02-03 23:22:03] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.192e+05, trn/neg_log_likelihood  2.985e+04, trn/neg_log_prior  2.893e+05, trn/lr  6.242e-10, trn/temperature  1.000e+00, val/acc 6.485e-01, val/nll 9.805e-01
[2023-02-03 23:22:07] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.192e+05, trn/neg_log_likelihood  2.982e+04, trn/neg_log_prior  2.893e+05, trn/lr  2.304e-10, trn/temperature  1.000e+00, val/acc 6.479e-01, val/nll 9.795e-01
[2023-02-03 23:22:16] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.191e+05, trn/neg_log_likelihood  2.980e+04, trn/neg_log_prior  2.893e+05, trn/lr  3.299e-11, trn/temperature  1.000e+00, val/acc 6.486e-01, val/nll 9.790e-01, val/ens_acc 6.486e-01, val/ens_nll 9.790e-01 (test_acc: 6.474e-01, test_nll: 9.913e-01, test_ens_acc: 6.474e-01, test_ens_nll: 9.913e-01)
[2023-02-03 23:22:21] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.314e+05, trn/neg_log_likelihood  4.223e+04, trn/neg_log_prior  2.892e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 6.035e-01, val/nll 1.116e+00
[2023-02-03 23:22:25] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.275e+05, trn/neg_log_likelihood  3.869e+04, trn/neg_log_prior  2.888e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 6.121e-01, val/nll 1.077e+00
[2023-02-03 23:22:29] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.258e+05, trn/neg_log_likelihood  3.731e+04, trn/neg_log_prior  2.884e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 6.287e-01, val/nll 1.038e+00
[2023-02-03 23:22:33] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.245e+05, trn/neg_log_likelihood  3.642e+04, trn/neg_log_prior  2.881e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 6.405e-01, val/nll 1.001e+00
[2023-02-03 23:22:38] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.230e+05, trn/neg_log_likelihood  3.521e+04, trn/neg_log_prior  2.878e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 6.284e-01, val/nll 1.069e+00
[2023-02-03 23:22:42] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.220e+05, trn/neg_log_likelihood  3.455e+04, trn/neg_log_prior  2.874e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 6.556e-01, val/nll 9.812e-01
[2023-02-03 23:22:46] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.209e+05, trn/neg_log_likelihood  3.381e+04, trn/neg_log_prior  2.871e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 6.513e-01, val/nll 9.735e-01
[2023-02-03 23:22:51] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  3.198e+05, trn/neg_log_likelihood  3.299e+04, trn/neg_log_prior  2.868e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 6.365e-01, val/nll 1.034e+00
[2023-02-03 23:22:55] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.184e+05, trn/neg_log_likelihood  3.190e+04, trn/neg_log_prior  2.865e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 6.730e-01, val/nll 9.178e-01
[2023-02-03 23:22:59] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.174e+05, trn/neg_log_likelihood  3.118e+04, trn/neg_log_prior  2.862e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 6.666e-01, val/nll 9.452e-01
[2023-02-03 23:23:03] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.162e+05, trn/neg_log_likelihood  3.030e+04, trn/neg_log_prior  2.859e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 6.489e-01, val/nll 1.006e+00
[2023-02-03 23:23:08] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.154e+05, trn/neg_log_likelihood  2.973e+04, trn/neg_log_prior  2.857e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 6.524e-01, val/nll 9.943e-01
[2023-02-03 23:23:12] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.143e+05, trn/neg_log_likelihood  2.887e+04, trn/neg_log_prior  2.854e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 6.759e-01, val/nll 9.252e-01
[2023-02-03 23:23:16] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.136e+05, trn/neg_log_likelihood  2.844e+04, trn/neg_log_prior  2.851e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 6.738e-01, val/nll 9.300e-01
[2023-02-03 23:23:20] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.122e+05, trn/neg_log_likelihood  2.727e+04, trn/neg_log_prior  2.849e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 6.575e-01, val/nll 1.026e+00
[2023-02-03 23:23:25] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.110e+05, trn/neg_log_likelihood  2.635e+04, trn/neg_log_prior  2.847e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 6.838e-01, val/nll 9.221e-01
[2023-02-03 23:23:29] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.102e+05, trn/neg_log_likelihood  2.572e+04, trn/neg_log_prior  2.845e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 6.808e-01, val/nll 9.274e-01
[2023-02-03 23:23:33] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.089e+05, trn/neg_log_likelihood  2.464e+04, trn/neg_log_prior  2.842e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 6.824e-01, val/nll 9.240e-01
[2023-02-03 23:23:37] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.082e+05, trn/neg_log_likelihood  2.417e+04, trn/neg_log_prior  2.840e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 6.785e-01, val/nll 9.524e-01
[2023-02-03 23:23:41] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.067e+05, trn/neg_log_likelihood  2.281e+04, trn/neg_log_prior  2.839e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 6.896e-01, val/nll 9.121e-01
[2023-02-03 23:23:45] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.059e+05, trn/neg_log_likelihood  2.226e+04, trn/neg_log_prior  2.837e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 6.749e-01, val/nll 9.749e-01
[2023-02-03 23:23:50] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.050e+05, trn/neg_log_likelihood  2.151e+04, trn/neg_log_prior  2.835e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 6.660e-01, val/nll 1.005e+00
[2023-02-03 23:23:54] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.041e+05, trn/neg_log_likelihood  2.077e+04, trn/neg_log_prior  2.834e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 6.894e-01, val/nll 9.222e-01
[2023-02-03 23:23:58] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.027e+05, trn/neg_log_likelihood  1.946e+04, trn/neg_log_prior  2.832e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 6.861e-01, val/nll 9.516e-01
[2023-02-03 23:24:02] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.018e+05, trn/neg_log_likelihood  1.869e+04, trn/neg_log_prior  2.831e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 6.933e-01, val/nll 9.362e-01
[2023-02-03 23:24:07] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.010e+05, trn/neg_log_likelihood  1.802e+04, trn/neg_log_prior  2.829e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 6.954e-01, val/nll 9.411e-01
[2023-02-03 23:24:11] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.995e+05, trn/neg_log_likelihood  1.665e+04, trn/neg_log_prior  2.828e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 6.853e-01, val/nll 9.638e-01
[2023-02-03 23:24:15] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.984e+05, trn/neg_log_likelihood  1.572e+04, trn/neg_log_prior  2.827e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 6.961e-01, val/nll 9.512e-01
[2023-02-03 23:24:19] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.975e+05, trn/neg_log_likelihood  1.488e+04, trn/neg_log_prior  2.826e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 6.942e-01, val/nll 9.503e-01
[2023-02-03 23:24:23] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.963e+05, trn/neg_log_likelihood  1.384e+04, trn/neg_log_prior  2.825e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.004e-01, val/nll 9.521e-01
[2023-02-03 23:24:28] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.954e+05, trn/neg_log_likelihood  1.300e+04, trn/neg_log_prior  2.824e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 6.971e-01, val/nll 9.899e-01
[2023-02-03 23:24:32] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.944e+05, trn/neg_log_likelihood  1.206e+04, trn/neg_log_prior  2.823e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 6.978e-01, val/nll 9.803e-01
[2023-02-03 23:24:36] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.934e+05, trn/neg_log_likelihood  1.115e+04, trn/neg_log_prior  2.823e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 6.916e-01, val/nll 1.009e+00
[2023-02-03 23:24:40] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.926e+05, trn/neg_log_likelihood  1.039e+04, trn/neg_log_prior  2.822e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 6.954e-01, val/nll 1.009e+00
[2023-02-03 23:24:44] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.919e+05, trn/neg_log_likelihood  9.737e+03, trn/neg_log_prior  2.821e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 6.898e-01, val/nll 1.022e+00
[2023-02-03 23:24:49] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.910e+05, trn/neg_log_likelihood  8.919e+03, trn/neg_log_prior  2.821e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 6.896e-01, val/nll 1.035e+00
