[2023-02-05 12:25:57] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 12:25:57] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000003_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:26:31] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.867e+05, trn/neg_log_likelihood  8.661e+04, trn/neg_log_prior  3.001e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 3.202e-01, val/nll 1.832e+00
[2023-02-05 12:27:38] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.169e+05, trn/neg_log_likelihood  3.401e+04, trn/neg_log_prior  2.829e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 6.716e-01, val/nll 9.182e-01
[2023-02-05 12:27:43] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.150e+05, trn/neg_log_likelihood  3.272e+04, trn/neg_log_prior  2.823e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 6.780e-01, val/nll 9.087e-01
[2023-02-05 12:27:47] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.131e+05, trn/neg_log_likelihood  3.139e+04, trn/neg_log_prior  2.817e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 6.959e-01, val/nll 8.452e-01
[2023-02-05 12:27:51] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.109e+05, trn/neg_log_likelihood  2.975e+04, trn/neg_log_prior  2.812e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 7.044e-01, val/nll 8.428e-01
[2023-02-05 12:27:55] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.095e+05, trn/neg_log_likelihood  2.880e+04, trn/neg_log_prior  2.807e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.054e-01, val/nll 8.252e-01
[2023-02-05 12:27:59] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.078e+05, trn/neg_log_likelihood  2.750e+04, trn/neg_log_prior  2.803e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.069e-01, val/nll 8.268e-01
[2023-02-05 12:28:03] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.059e+05, trn/neg_log_likelihood  2.607e+04, trn/neg_log_prior  2.798e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 7.186e-01, val/nll 8.060e-01
[2023-02-05 12:28:07] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.046e+05, trn/neg_log_likelihood  2.511e+04, trn/neg_log_prior  2.795e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 7.079e-01, val/nll 8.466e-01
[2023-02-05 12:28:11] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.029e+05, trn/neg_log_likelihood  2.381e+04, trn/neg_log_prior  2.791e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 7.372e-01, val/nll 7.600e-01
[2023-02-05 12:28:16] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.015e+05, trn/neg_log_likelihood  2.270e+04, trn/neg_log_prior  2.788e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 7.366e-01, val/nll 7.728e-01
[2023-02-05 12:28:20] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.000e+05, trn/neg_log_likelihood  2.154e+04, trn/neg_log_prior  2.785e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 7.315e-01, val/nll 8.004e-01
[2023-02-05 12:28:24] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  2.986e+05, trn/neg_log_likelihood  2.043e+04, trn/neg_log_prior  2.782e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 7.308e-01, val/nll 7.931e-01
[2023-02-05 12:28:28] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.970e+05, trn/neg_log_likelihood  1.900e+04, trn/neg_log_prior  2.780e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 7.472e-01, val/nll 7.502e-01
[2023-02-05 12:28:32] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.958e+05, trn/neg_log_likelihood  1.808e+04, trn/neg_log_prior  2.777e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 7.265e-01, val/nll 8.238e-01
[2023-02-05 12:28:36] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.942e+05, trn/neg_log_likelihood  1.671e+04, trn/neg_log_prior  2.775e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 7.482e-01, val/nll 7.593e-01
[2023-02-05 12:28:40] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.926e+05, trn/neg_log_likelihood  1.522e+04, trn/neg_log_prior  2.774e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 7.508e-01, val/nll 7.518e-01
[2023-02-05 12:28:45] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.917e+05, trn/neg_log_likelihood  1.449e+04, trn/neg_log_prior  2.772e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 7.322e-01, val/nll 8.392e-01
[2023-02-05 12:28:49] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.900e+05, trn/neg_log_likelihood  1.299e+04, trn/neg_log_prior  2.770e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 7.527e-01, val/nll 7.688e-01
[2023-02-05 12:28:53] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.887e+05, trn/neg_log_likelihood  1.180e+04, trn/neg_log_prior  2.769e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 7.519e-01, val/nll 7.745e-01
[2023-02-05 12:28:57] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.876e+05, trn/neg_log_likelihood  1.079e+04, trn/neg_log_prior  2.768e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 7.584e-01, val/nll 7.714e-01
[2023-02-05 12:29:01] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.863e+05, trn/neg_log_likelihood  9.653e+03, trn/neg_log_prior  2.767e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 7.543e-01, val/nll 7.969e-01
[2023-02-05 12:29:06] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.852e+05, trn/neg_log_likelihood  8.579e+03, trn/neg_log_prior  2.766e+05, trn/lr  4.396e-08, trn/temperature  0.000e+00, val/acc 7.534e-01, val/nll 7.996e-01
[2023-02-05 12:29:10] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.841e+05, trn/neg_log_likelihood  7.565e+03, trn/neg_log_prior  2.765e+05, trn/lr  3.751e-08, trn/temperature  0.000e+00, val/acc 7.518e-01, val/nll 8.113e-01
[2023-02-05 12:29:14] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.831e+05, trn/neg_log_likelihood  6.713e+03, trn/neg_log_prior  2.764e+05, trn/lr  3.150e-08, trn/temperature  0.000e+00, val/acc 7.466e-01, val/nll 8.302e-01
[2023-02-05 12:29:18] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.824e+05, trn/neg_log_likelihood  6.051e+03, trn/neg_log_prior  2.764e+05, trn/lr  2.596e-08, trn/temperature  0.000e+00, val/acc 7.523e-01, val/nll 8.305e-01
[2023-02-05 12:29:22] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.818e+05, trn/neg_log_likelihood  5.453e+03, trn/neg_log_prior  2.763e+05, trn/lr  2.091e-08, trn/temperature  0.000e+00, val/acc 7.529e-01, val/nll 8.351e-01
[2023-02-05 12:29:27] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.812e+05, trn/neg_log_likelihood  4.969e+03, trn/neg_log_prior  2.763e+05, trn/lr  1.638e-08, trn/temperature  0.000e+00, val/acc 7.537e-01, val/nll 8.399e-01
[2023-02-05 12:29:31] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.809e+05, trn/neg_log_likelihood  4.634e+03, trn/neg_log_prior  2.762e+05, trn/lr  1.236e-08, trn/temperature  0.000e+00, val/acc 7.539e-01, val/nll 8.512e-01
[2023-02-05 12:29:35] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.806e+05, trn/neg_log_likelihood  4.359e+03, trn/neg_log_prior  2.762e+05, trn/lr  8.894e-09, trn/temperature  0.000e+00, val/acc 7.529e-01, val/nll 8.489e-01
[2023-02-05 12:29:39] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.803e+05, trn/neg_log_likelihood  4.146e+03, trn/neg_log_prior  2.762e+05, trn/lr  5.982e-09, trn/temperature  0.000e+00, val/acc 7.517e-01, val/nll 8.597e-01
[2023-02-05 12:29:44] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.802e+05, trn/neg_log_likelihood  4.008e+03, trn/neg_log_prior  2.762e+05, trn/lr  3.639e-09, trn/temperature  0.000e+00, val/acc 7.538e-01, val/nll 8.549e-01
[2023-02-05 12:29:48] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.801e+05, trn/neg_log_likelihood  3.917e+03, trn/neg_log_prior  2.762e+05, trn/lr  1.873e-09, trn/temperature  0.000e+00, val/acc 7.498e-01, val/nll 8.590e-01
[2023-02-05 12:29:52] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.800e+05, trn/neg_log_likelihood  3.858e+03, trn/neg_log_prior  2.762e+05, trn/lr  6.911e-10, trn/temperature  0.000e+00, val/acc 7.511e-01, val/nll 8.579e-01
[2023-02-05 12:30:01] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.800e+05, trn/neg_log_likelihood  3.831e+03, trn/neg_log_prior  2.762e+05, trn/lr  9.897e-11, trn/temperature  0.000e+00, val/acc 7.518e-01, val/nll 8.581e-01, val/ens_acc 7.518e-01, val/ens_nll 8.581e-01 (test_acc: 7.383e-01, test_nll: 9.131e-01, test_ens_acc: 7.383e-01, test_ens_nll: 9.131e-01)
[2023-02-05 12:30:05] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.134e+05, trn/neg_log_likelihood  3.729e+04, trn/neg_log_prior  2.761e+05, trn/lr  2.999e-07, trn/temperature  0.000e+00, val/acc 7.144e-01, val/nll 8.385e-01
[2023-02-05 12:30:09] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.018e+05, trn/neg_log_likelihood  2.596e+04, trn/neg_log_prior  2.758e+05, trn/lr  2.993e-07, trn/temperature  0.000e+00, val/acc 7.215e-01, val/nll 8.161e-01
[2023-02-05 12:30:13] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.991e+05, trn/neg_log_likelihood  2.359e+04, trn/neg_log_prior  2.755e+05, trn/lr  2.981e-07, trn/temperature  0.000e+00, val/acc 7.322e-01, val/nll 7.873e-01
[2023-02-05 12:30:17] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.974e+05, trn/neg_log_likelihood  2.210e+04, trn/neg_log_prior  2.752e+05, trn/lr  2.964e-07, trn/temperature  0.000e+00, val/acc 7.263e-01, val/nll 8.039e-01
[2023-02-05 12:30:22] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.958e+05, trn/neg_log_likelihood  2.080e+04, trn/neg_log_prior  2.750e+05, trn/lr  2.940e-07, trn/temperature  0.000e+00, val/acc 7.387e-01, val/nll 7.833e-01
[2023-02-05 12:30:26] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.945e+05, trn/neg_log_likelihood  1.979e+04, trn/neg_log_prior  2.747e+05, trn/lr  2.911e-07, trn/temperature  0.000e+00, val/acc 7.399e-01, val/nll 7.799e-01
[2023-02-05 12:30:30] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.930e+05, trn/neg_log_likelihood  1.855e+04, trn/neg_log_prior  2.745e+05, trn/lr  2.876e-07, trn/temperature  0.000e+00, val/acc 7.417e-01, val/nll 7.691e-01
[2023-02-05 12:30:34] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.920e+05, trn/neg_log_likelihood  1.776e+04, trn/neg_log_prior  2.742e+05, trn/lr  2.836e-07, trn/temperature  0.000e+00, val/acc 7.368e-01, val/nll 7.771e-01
[2023-02-05 12:30:38] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.906e+05, trn/neg_log_likelihood  1.656e+04, trn/neg_log_prior  2.740e+05, trn/lr  2.791e-07, trn/temperature  0.000e+00, val/acc 7.542e-01, val/nll 7.516e-01
[2023-02-05 12:30:42] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.896e+05, trn/neg_log_likelihood  1.582e+04, trn/neg_log_prior  2.738e+05, trn/lr  2.740e-07, trn/temperature  0.000e+00, val/acc 7.499e-01, val/nll 7.782e-01
[2023-02-05 12:30:47] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.888e+05, trn/neg_log_likelihood  1.519e+04, trn/neg_log_prior  2.736e+05, trn/lr  2.685e-07, trn/temperature  0.000e+00, val/acc 7.514e-01, val/nll 7.729e-01
[2023-02-05 12:30:51] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.876e+05, trn/neg_log_likelihood  1.417e+04, trn/neg_log_prior  2.735e+05, trn/lr  2.625e-07, trn/temperature  0.000e+00, val/acc 7.521e-01, val/nll 7.846e-01
[2023-02-05 12:30:55] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.869e+05, trn/neg_log_likelihood  1.359e+04, trn/neg_log_prior  2.733e+05, trn/lr  2.561e-07, trn/temperature  0.000e+00, val/acc 7.698e-01, val/nll 7.187e-01
[2023-02-05 12:30:59] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.857e+05, trn/neg_log_likelihood  1.258e+04, trn/neg_log_prior  2.731e+05, trn/lr  2.492e-07, trn/temperature  0.000e+00, val/acc 7.708e-01, val/nll 7.330e-01
[2023-02-05 12:31:03] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.845e+05, trn/neg_log_likelihood  1.158e+04, trn/neg_log_prior  2.730e+05, trn/lr  2.419e-07, trn/temperature  0.000e+00, val/acc 7.560e-01, val/nll 7.967e-01
[2023-02-05 12:31:08] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.836e+05, trn/neg_log_likelihood  1.076e+04, trn/neg_log_prior  2.728e+05, trn/lr  2.343e-07, trn/temperature  0.000e+00, val/acc 7.635e-01, val/nll 7.608e-01
[2023-02-05 12:31:12] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.828e+05, trn/neg_log_likelihood  1.013e+04, trn/neg_log_prior  2.727e+05, trn/lr  2.264e-07, trn/temperature  0.000e+00, val/acc 7.426e-01, val/nll 8.745e-01
[2023-02-05 12:31:16] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.814e+05, trn/neg_log_likelihood  8.838e+03, trn/neg_log_prior  2.725e+05, trn/lr  2.181e-07, trn/temperature  0.000e+00, val/acc 7.647e-01, val/nll 7.921e-01
[2023-02-05 12:31:20] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.811e+05, trn/neg_log_likelihood  8.699e+03, trn/neg_log_prior  2.724e+05, trn/lr  2.096e-07, trn/temperature  0.000e+00, val/acc 7.569e-01, val/nll 8.331e-01
[2023-02-05 12:31:24] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.793e+05, trn/neg_log_likelihood  7.058e+03, trn/neg_log_prior  2.722e+05, trn/lr  2.008e-07, trn/temperature  0.000e+00, val/acc 7.673e-01, val/nll 8.216e-01
[2023-02-05 12:31:28] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.790e+05, trn/neg_log_likelihood  6.936e+03, trn/neg_log_prior  2.721e+05, trn/lr  1.919e-07, trn/temperature  0.000e+00, val/acc 7.465e-01, val/nll 8.956e-01
[2023-02-05 12:31:32] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.782e+05, trn/neg_log_likelihood  6.211e+03, trn/neg_log_prior  2.719e+05, trn/lr  1.827e-07, trn/temperature  0.000e+00, val/acc 7.330e-01, val/nll 9.815e-01
[2023-02-05 12:31:37] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.771e+05, trn/neg_log_likelihood  5.319e+03, trn/neg_log_prior  2.718e+05, trn/lr  1.735e-07, trn/temperature  0.000e+00, val/acc 7.662e-01, val/nll 8.482e-01
[2023-02-05 12:31:41] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.757e+05, trn/neg_log_likelihood  4.128e+03, trn/neg_log_prior  2.716e+05, trn/lr  1.641e-07, trn/temperature  0.000e+00, val/acc 7.695e-01, val/nll 8.520e-01
[2023-02-05 12:31:45] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.750e+05, trn/neg_log_likelihood  3.557e+03, trn/neg_log_prior  2.714e+05, trn/lr  1.547e-07, trn/temperature  0.000e+00, val/acc 7.577e-01, val/nll 9.121e-01
[2023-02-05 12:31:49] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.740e+05, trn/neg_log_likelihood  2.721e+03, trn/neg_log_prior  2.713e+05, trn/lr  1.453e-07, trn/temperature  0.000e+00, val/acc 7.368e-01, val/nll 1.034e+00
[2023-02-05 12:31:53] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.727e+05, trn/neg_log_likelihood  1.625e+03, trn/neg_log_prior  2.711e+05, trn/lr  1.359e-07, trn/temperature  0.000e+00, val/acc 7.765e-01, val/nll 8.653e-01
[2023-02-05 12:31:58] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.715e+05, trn/neg_log_likelihood  7.141e+02, trn/neg_log_prior  2.708e+05, trn/lr  1.265e-07, trn/temperature  0.000e+00, val/acc 7.778e-01, val/nll 8.970e-01
[2023-02-05 12:32:02] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.710e+05, trn/neg_log_likelihood  4.209e+02, trn/neg_log_prior  2.706e+05, trn/lr  1.173e-07, trn/temperature  0.000e+00, val/acc 7.771e-01, val/nll 8.964e-01
[2023-02-05 12:32:06] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.707e+05, trn/neg_log_likelihood  3.131e+02, trn/neg_log_prior  2.703e+05, trn/lr  1.082e-07, trn/temperature  0.000e+00, val/acc 7.799e-01, val/nll 8.871e-01
[2023-02-05 12:32:10] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.704e+05, trn/neg_log_likelihood  2.726e+02, trn/neg_log_prior  2.701e+05, trn/lr  9.921e-08, trn/temperature  0.000e+00, val/acc 7.813e-01, val/nll 8.845e-01
[2023-02-05 12:32:14] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.702e+05, trn/neg_log_likelihood  2.510e+02, trn/neg_log_prior  2.699e+05, trn/lr  9.045e-08, trn/temperature  0.000e+00, val/acc 7.817e-01, val/nll 8.914e-01
[2023-02-05 12:32:18] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.700e+05, trn/neg_log_likelihood  2.375e+02, trn/neg_log_prior  2.698e+05, trn/lr  8.192e-08, trn/temperature  0.000e+00, val/acc 7.836e-01, val/nll 8.889e-01
[2023-02-05 12:32:22] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.698e+05, trn/neg_log_likelihood  2.255e+02, trn/neg_log_prior  2.696e+05, trn/lr  7.366e-08, trn/temperature  0.000e+00, val/acc 7.826e-01, val/nll 8.931e-01
[2023-02-05 12:32:27] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.697e+05, trn/neg_log_likelihood  2.184e+02, trn/neg_log_prior  2.695e+05, trn/lr  6.571e-08, trn/temperature  0.000e+00, val/acc 7.819e-01, val/nll 8.984e-01
[2023-02-05 12:32:31] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.696e+05, trn/neg_log_likelihood  2.132e+02, trn/neg_log_prior  2.694e+05, trn/lr  5.809e-08, trn/temperature  0.000e+00, val/acc 7.827e-01, val/nll 8.978e-01
[2023-02-05 12:32:35] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  2.695e+05, trn/neg_log_likelihood  2.088e+02, trn/neg_log_prior  2.693e+05, trn/lr  5.083e-08, trn/temperature  0.000e+00, val/acc 7.834e-01, val/nll 8.982e-01
