[2023-02-05 06:57:11] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 06:57:11] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.90_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 06:57:18] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 06:58:01] [Epoch     1/  500] trn/posterior_energy -3.833e+05, trn/neg_log_likelihood  8.532e+04, trn/neg_log_prior -4.686e+05, trn/lr  1.000e-06, val/acc 3.357e-01, val/nll 1.795e+00 (best_acc: 0.000e+00 -> 3.357e-01, test_acc: 3.400e-01, test_nll: 1.784e+00)
[2023-02-05 07:00:33] [Epoch    12/  500] trn/posterior_energy -4.582e+05, trn/neg_log_likelihood  1.571e+04, trn/neg_log_prior -4.739e+05, trn/lr  9.987e-07, val/acc 7.937e-01, val/nll 6.291e-01 (best_acc: 7.855e-01 -> 7.937e-01, test_acc: 7.940e-01, test_nll: 6.326e-01)
[2023-02-05 07:00:48] [Epoch    13/  500] trn/posterior_energy -4.601e+05, trn/neg_log_likelihood  1.398e+04, trn/neg_log_prior -4.741e+05, trn/lr  9.985e-07, val/acc 8.082e-01, val/nll 5.751e-01 (best_acc: 7.937e-01 -> 8.082e-01, test_acc: 8.132e-01, test_nll: 5.703e-01)
[2023-02-05 07:01:00] [Epoch    14/  500] trn/posterior_energy -4.626e+05, trn/neg_log_likelihood  1.165e+04, trn/neg_log_prior -4.742e+05, trn/lr  9.982e-07, val/acc 7.947e-01, val/nll 6.704e-01
[2023-02-05 07:01:14] [Epoch    15/  500] trn/posterior_energy -4.645e+05, trn/neg_log_likelihood  9.840e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.979e-07, val/acc 8.131e-01, val/nll 5.797e-01 (best_acc: 8.082e-01 -> 8.131e-01, test_acc: 8.149e-01, test_nll: 5.774e-01)
[2023-02-05 07:01:26] [Epoch    16/  500] trn/posterior_energy -4.666e+05, trn/neg_log_likelihood  7.818e+03, trn/neg_log_prior -4.744e+05, trn/lr  9.976e-07, val/acc 7.580e-01, val/nll 8.276e-01
[2023-02-05 07:01:38] [Epoch    17/  500] trn/posterior_energy -4.676e+05, trn/neg_log_likelihood  6.923e+03, trn/neg_log_prior -4.745e+05, trn/lr  9.973e-07, val/acc 8.095e-01, val/nll 6.376e-01
[2023-02-05 07:01:50] [Epoch    18/  500] trn/posterior_energy -4.685e+05, trn/neg_log_likelihood  6.136e+03, trn/neg_log_prior -4.746e+05, trn/lr  9.970e-07, val/acc 7.564e-01, val/nll 9.478e-01
[2023-02-05 07:02:02] [Epoch    19/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  4.752e+03, trn/neg_log_prior -4.747e+05, trn/lr  9.966e-07, val/acc 8.027e-01, val/nll 7.328e-01
[2023-02-05 07:02:14] [Epoch    20/  500] trn/posterior_energy -4.709e+05, trn/neg_log_likelihood  4.017e+03, trn/neg_log_prior -4.749e+05, trn/lr  9.963e-07, val/acc 7.982e-01, val/nll 7.393e-01
[2023-02-05 07:02:27] [Epoch    21/  500] trn/posterior_energy -4.708e+05, trn/neg_log_likelihood  4.246e+03, trn/neg_log_prior -4.751e+05, trn/lr  9.959e-07, val/acc 8.090e-01, val/nll 7.251e-01
[2023-02-05 07:02:39] [Epoch    22/  500] trn/posterior_energy -4.718e+05, trn/neg_log_likelihood  3.390e+03, trn/neg_log_prior -4.752e+05, trn/lr  9.954e-07, val/acc 7.950e-01, val/nll 8.227e-01
[2023-02-05 07:02:51] [Epoch    23/  500] trn/posterior_energy -4.722e+05, trn/neg_log_likelihood  3.250e+03, trn/neg_log_prior -4.754e+05, trn/lr  9.950e-07, val/acc 8.126e-01, val/nll 7.225e-01
[2023-02-05 07:03:03] [Epoch    24/  500] trn/posterior_energy -4.729e+05, trn/neg_log_likelihood  2.773e+03, trn/neg_log_prior -4.757e+05, trn/lr  9.946e-07, val/acc 8.084e-01, val/nll 7.535e-01
[2023-02-05 07:03:16] [Epoch    25/  500] trn/posterior_energy -4.732e+05, trn/neg_log_likelihood  2.747e+03, trn/neg_log_prior -4.759e+05, trn/lr  9.941e-07, val/acc 8.038e-01, val/nll 7.973e-01
[2023-02-05 07:03:28] [Epoch    26/  500] trn/posterior_energy -4.734e+05, trn/neg_log_likelihood  2.678e+03, trn/neg_log_prior -4.761e+05, trn/lr  9.936e-07, val/acc 8.116e-01, val/nll 7.040e-01
[2023-02-05 07:03:42] [Epoch    27/  500] trn/posterior_energy -4.738e+05, trn/neg_log_likelihood  2.505e+03, trn/neg_log_prior -4.763e+05, trn/lr  9.931e-07, val/acc 8.191e-01, val/nll 7.184e-01 (best_acc: 8.131e-01 -> 8.191e-01, test_acc: 8.147e-01, test_nll: 7.413e-01)
[2023-02-05 07:03:53] [Epoch    28/  500] trn/posterior_energy -4.742e+05, trn/neg_log_likelihood  2.355e+03, trn/neg_log_prior -4.766e+05, trn/lr  9.926e-07, val/acc 8.143e-01, val/nll 7.469e-01
[2023-02-05 07:04:06] [Epoch    29/  500] trn/posterior_energy -4.743e+05, trn/neg_log_likelihood  2.469e+03, trn/neg_log_prior -4.768e+05, trn/lr  9.920e-07, val/acc 8.081e-01, val/nll 7.703e-01
[2023-02-05 07:04:18] [Epoch    30/  500] trn/posterior_energy -4.745e+05, trn/neg_log_likelihood  2.486e+03, trn/neg_log_prior -4.770e+05, trn/lr  9.914e-07, val/acc 8.043e-01, val/nll 7.777e-01
[2023-02-05 07:04:30] [Epoch    31/  500] trn/posterior_energy -4.754e+05, trn/neg_log_likelihood  1.752e+03, trn/neg_log_prior -4.772e+05, trn/lr  9.908e-07, val/acc 7.944e-01, val/nll 8.591e-01
[2023-02-05 07:04:44] [Epoch    32/  500] trn/posterior_energy -4.755e+05, trn/neg_log_likelihood  1.925e+03, trn/neg_log_prior -4.774e+05, trn/lr  9.902e-07, val/acc 8.197e-01, val/nll 7.599e-01 (best_acc: 8.191e-01 -> 8.197e-01, test_acc: 8.079e-01, test_nll: 8.201e-01)
[2023-02-05 07:04:58] [Epoch    33/  500] trn/posterior_energy -4.758e+05, trn/neg_log_likelihood  1.852e+03, trn/neg_log_prior -4.777e+05, trn/lr  9.896e-07, val/acc 8.215e-01, val/nll 7.442e-01 (best_acc: 8.197e-01 -> 8.215e-01, test_acc: 8.165e-01, test_nll: 7.604e-01)
[2023-02-05 07:05:11] [Epoch    34/  500] trn/posterior_energy -4.758e+05, trn/neg_log_likelihood  2.082e+03, trn/neg_log_prior -4.779e+05, trn/lr  9.890e-07, val/acc 8.038e-01, val/nll 8.075e-01
[2023-02-05 07:05:22] [Epoch    35/  500] trn/posterior_energy -4.758e+05, trn/neg_log_likelihood  2.252e+03, trn/neg_log_prior -4.780e+05, trn/lr  9.883e-07, val/acc 8.150e-01, val/nll 7.480e-01
[2023-02-05 07:05:36] [Epoch    36/  500] trn/posterior_energy -4.763e+05, trn/neg_log_likelihood  1.863e+03, trn/neg_log_prior -4.782e+05, trn/lr  9.876e-07, val/acc 8.285e-01, val/nll 7.502e-01 (best_acc: 8.215e-01 -> 8.285e-01, test_acc: 8.227e-01, test_nll: 7.705e-01)
[2023-02-05 07:05:48] [Epoch    37/  500] trn/posterior_energy -4.761e+05, trn/neg_log_likelihood  2.244e+03, trn/neg_log_prior -4.784e+05, trn/lr  9.869e-07, val/acc 8.110e-01, val/nll 7.601e-01
[2023-02-05 07:06:01] [Epoch    38/  500] trn/posterior_energy -4.768e+05, trn/neg_log_likelihood  1.666e+03, trn/neg_log_prior -4.785e+05, trn/lr  9.862e-07, val/acc 8.031e-01, val/nll 8.383e-01
[2023-02-05 07:06:15] [Epoch    39/  500] trn/posterior_energy -4.770e+05, trn/neg_log_likelihood  1.768e+03, trn/neg_log_prior -4.787e+05, trn/lr  9.854e-07, val/acc 8.301e-01, val/nll 7.022e-01 (best_acc: 8.285e-01 -> 8.301e-01, test_acc: 8.285e-01, test_nll: 7.147e-01)
[2023-02-05 07:06:27] [Epoch    40/  500] trn/posterior_energy -4.771e+05, trn/neg_log_likelihood  1.803e+03, trn/neg_log_prior -4.789e+05, trn/lr  9.847e-07, val/acc 8.173e-01, val/nll 6.984e-01
[2023-02-05 07:06:39] [Epoch    41/  500] trn/posterior_energy -4.770e+05, trn/neg_log_likelihood  1.980e+03, trn/neg_log_prior -4.790e+05, trn/lr  9.839e-07, val/acc 8.041e-01, val/nll 7.948e-01
[2023-02-05 07:06:51] [Epoch    42/  500] trn/posterior_energy -4.775e+05, trn/neg_log_likelihood  1.651e+03, trn/neg_log_prior -4.792e+05, trn/lr  9.831e-07, val/acc 8.262e-01, val/nll 6.991e-01
[2023-02-05 07:07:03] [Epoch    43/  500] trn/posterior_energy -4.774e+05, trn/neg_log_likelihood  1.943e+03, trn/neg_log_prior -4.793e+05, trn/lr  9.823e-07, val/acc 8.232e-01, val/nll 7.085e-01
[2023-02-05 07:07:15] [Epoch    44/  500] trn/posterior_energy -4.771e+05, trn/neg_log_likelihood  2.274e+03, trn/neg_log_prior -4.794e+05, trn/lr  9.814e-07, val/acc 8.121e-01, val/nll 7.475e-01
[2023-02-05 07:07:26] [Epoch    45/  500] trn/posterior_energy -4.779e+05, trn/neg_log_likelihood  1.606e+03, trn/neg_log_prior -4.795e+05, trn/lr  9.806e-07, val/acc 8.125e-01, val/nll 7.736e-01
[2023-02-05 07:07:38] [Epoch    46/  500] trn/posterior_energy -4.777e+05, trn/neg_log_likelihood  1.908e+03, trn/neg_log_prior -4.796e+05, trn/lr  9.797e-07, val/acc 8.127e-01, val/nll 7.803e-01
[2023-02-05 07:07:50] [Epoch    47/  500] trn/posterior_energy -4.786e+05, trn/neg_log_likelihood  1.217e+03, trn/neg_log_prior -4.798e+05, trn/lr  9.788e-07, val/acc 8.126e-01, val/nll 8.056e-01
[2023-02-05 07:08:02] [Epoch    48/  500] trn/posterior_energy -4.780e+05, trn/neg_log_likelihood  1.976e+03, trn/neg_log_prior -4.799e+05, trn/lr  9.779e-07, val/acc 7.897e-01, val/nll 8.803e-01
[2023-02-05 07:08:14] [Epoch    49/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  1.669e+03, trn/neg_log_prior -4.800e+05, trn/lr  9.770e-07, val/acc 8.175e-01, val/nll 8.055e-01
[2023-02-05 07:08:26] [Epoch    50/  500] trn/posterior_energy -4.787e+05, trn/neg_log_likelihood  1.435e+03, trn/neg_log_prior -4.802e+05, trn/lr  9.760e-07, val/acc 8.216e-01, val/nll 7.671e-01
[2023-02-05 07:08:38] [Epoch    51/  500] trn/posterior_energy -4.781e+05, trn/neg_log_likelihood  2.128e+03, trn/neg_log_prior -4.803e+05, trn/lr  9.750e-07, val/acc 8.185e-01, val/nll 7.259e-01
[2023-02-05 07:08:50] [Epoch    52/  500] trn/posterior_energy -4.784e+05, trn/neg_log_likelihood  1.827e+03, trn/neg_log_prior -4.802e+05, trn/lr  9.741e-07, val/acc 8.242e-01, val/nll 7.132e-01
[2023-02-05 07:09:02] [Epoch    53/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  1.281e+03, trn/neg_log_prior -4.804e+05, trn/lr  9.730e-07, val/acc 8.048e-01, val/nll 8.474e-01
[2023-02-05 07:09:13] [Epoch    54/  500] trn/posterior_energy -4.788e+05, trn/neg_log_likelihood  1.733e+03, trn/neg_log_prior -4.805e+05, trn/lr  9.720e-07, val/acc 8.175e-01, val/nll 7.741e-01
[2023-02-05 07:09:25] [Epoch    55/  500] trn/posterior_energy -4.792e+05, trn/neg_log_likelihood  1.386e+03, trn/neg_log_prior -4.806e+05, trn/lr  9.710e-07, val/acc 8.012e-01, val/nll 8.725e-01
[2023-02-05 07:09:37] [Epoch    56/  500] trn/posterior_energy -4.789e+05, trn/neg_log_likelihood  1.766e+03, trn/neg_log_prior -4.807e+05, trn/lr  9.699e-07, val/acc 8.157e-01, val/nll 7.364e-01
[2023-02-05 07:09:49] [Epoch    57/  500] trn/posterior_energy -4.783e+05, trn/neg_log_likelihood  2.344e+03, trn/neg_log_prior -4.807e+05, trn/lr  9.688e-07, val/acc 8.299e-01, val/nll 6.873e-01
[2023-02-05 07:10:01] [Epoch    58/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  1.091e+03, trn/neg_log_prior -4.807e+05, trn/lr  9.677e-07, val/acc 8.178e-01, val/nll 7.751e-01
[2023-02-05 07:10:13] [Epoch    59/  500] trn/posterior_energy -4.790e+05, trn/neg_log_likelihood  1.796e+03, trn/neg_log_prior -4.808e+05, trn/lr  9.666e-07, val/acc 8.189e-01, val/nll 7.576e-01
[2023-02-05 07:10:25] [Epoch    60/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.395e+03, trn/neg_log_prior -4.809e+05, trn/lr  9.655e-07, val/acc 8.101e-01, val/nll 8.458e-01
[2023-02-05 07:10:37] [Epoch    61/  500] trn/posterior_energy -4.796e+05, trn/neg_log_likelihood  1.387e+03, trn/neg_log_prior -4.810e+05, trn/lr  9.643e-07, val/acc 8.257e-01, val/nll 7.296e-01
[2023-02-05 07:10:49] [Epoch    62/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.814e+03, trn/neg_log_prior -4.811e+05, trn/lr  9.631e-07, val/acc 8.263e-01, val/nll 7.055e-01
[2023-02-05 07:11:02] [Epoch    63/  500] trn/posterior_energy -4.804e+05, trn/neg_log_likelihood  8.242e+02, trn/neg_log_prior -4.812e+05, trn/lr  9.619e-07, val/acc 8.227e-01, val/nll 7.525e-01
[2023-02-05 07:11:14] [Epoch    64/  500] trn/posterior_energy -4.795e+05, trn/neg_log_likelihood  1.836e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.607e-07, val/acc 7.968e-01, val/nll 8.640e-01
[2023-02-05 07:11:26] [Epoch    65/  500] trn/posterior_energy -4.793e+05, trn/neg_log_likelihood  1.927e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.595e-07, val/acc 8.080e-01, val/nll 7.808e-01
[2023-02-05 07:11:38] [Epoch    66/  500] trn/posterior_energy -4.791e+05, trn/neg_log_likelihood  2.052e+03, trn/neg_log_prior -4.812e+05, trn/lr  9.583e-07, val/acc 8.218e-01, val/nll 7.344e-01
[2023-02-05 07:11:52] [Epoch    67/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.309e+03, trn/neg_log_prior -4.813e+05, trn/lr  9.570e-07, val/acc 8.302e-01, val/nll 6.912e-01 (best_acc: 8.301e-01 -> 8.302e-01, test_acc: 8.285e-01, test_nll: 7.027e-01)
[2023-02-05 07:12:04] [Epoch    68/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.646e+03, trn/neg_log_prior -4.814e+05, trn/lr  9.557e-07, val/acc 8.113e-01, val/nll 7.280e-01
[2023-02-05 07:12:16] [Epoch    69/  500] trn/posterior_energy -4.800e+05, trn/neg_log_likelihood  1.391e+03, trn/neg_log_prior -4.814e+05, trn/lr  9.544e-07, val/acc 8.291e-01, val/nll 6.972e-01
[2023-02-05 07:12:28] [Epoch    70/  500] trn/posterior_energy -4.798e+05, trn/neg_log_likelihood  1.683e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.531e-07, val/acc 8.220e-01, val/nll 7.553e-01
[2023-02-05 07:12:41] [Epoch    71/  500] trn/posterior_energy -4.797e+05, trn/neg_log_likelihood  1.753e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.517e-07, val/acc 8.082e-01, val/nll 7.384e-01
[2023-02-05 07:12:53] [Epoch    72/  500] trn/posterior_energy -4.803e+05, trn/neg_log_likelihood  1.201e+03, trn/neg_log_prior -4.815e+05, trn/lr  9.504e-07, val/acc 8.202e-01, val/nll 7.293e-01
[2023-02-05 07:13:06] [Epoch    73/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.126e+03, trn/neg_log_prior -4.817e+05, trn/lr  9.490e-07, val/acc 8.114e-01, val/nll 7.658e-01
[2023-02-05 07:13:18] [Epoch    74/  500] trn/posterior_energy -4.801e+05, trn/neg_log_likelihood  1.561e+03, trn/neg_log_prior -4.817e+05, trn/lr  9.476e-07, val/acc 8.277e-01, val/nll 7.227e-01
[2023-02-05 07:13:30] [Epoch    75/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.330e+03, trn/neg_log_prior -4.818e+05, trn/lr  9.462e-07, val/acc 8.152e-01, val/nll 8.087e-01
[2023-02-05 07:13:43] [Epoch    76/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.922e+03, trn/neg_log_prior -4.818e+05, trn/lr  9.448e-07, val/acc 8.257e-01, val/nll 7.206e-01
[2023-02-05 07:13:55] [Epoch    77/  500] trn/posterior_energy -4.799e+05, trn/neg_log_likelihood  1.785e+03, trn/neg_log_prior -4.817e+05, trn/lr  9.433e-07, val/acc 8.100e-01, val/nll 7.608e-01
[2023-02-05 07:14:07] [Epoch    78/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  1.473e+03, trn/neg_log_prior -4.817e+05, trn/lr  9.419e-07, val/acc 8.139e-01, val/nll 7.680e-01
[2023-02-05 07:14:19] [Epoch    79/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.288e+03, trn/neg_log_prior -4.818e+05, trn/lr  9.404e-07, val/acc 8.274e-01, val/nll 7.220e-01
[2023-02-05 07:14:34] [Epoch    80/  500] trn/posterior_energy -4.801e+05, trn/neg_log_likelihood  1.681e+03, trn/neg_log_prior -4.818e+05, trn/lr  9.389e-07, val/acc 8.320e-01, val/nll 7.027e-01 (best_acc: 8.302e-01 -> 8.320e-01, test_acc: 8.366e-01, test_nll: 7.101e-01)
[2023-02-05 07:14:46] [Epoch    81/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.023e+03, trn/neg_log_prior -4.819e+05, trn/lr  9.374e-07, val/acc 8.310e-01, val/nll 7.283e-01
[2023-02-05 07:14:57] [Epoch    82/  500] trn/posterior_energy -4.809e+05, trn/neg_log_likelihood  1.126e+03, trn/neg_log_prior -4.820e+05, trn/lr  9.359e-07, val/acc 8.202e-01, val/nll 7.512e-01
[2023-02-05 07:15:09] [Epoch    83/  500] trn/posterior_energy -4.802e+05, trn/neg_log_likelihood  1.831e+03, trn/neg_log_prior -4.820e+05, trn/lr  9.343e-07, val/acc 8.110e-01, val/nll 7.898e-01
[2023-02-05 07:15:21] [Epoch    84/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.441e+03, trn/neg_log_prior -4.819e+05, trn/lr  9.328e-07, val/acc 8.111e-01, val/nll 8.318e-01
[2023-02-05 07:15:33] [Epoch    85/  500] trn/posterior_energy -4.804e+05, trn/neg_log_likelihood  1.515e+03, trn/neg_log_prior -4.819e+05, trn/lr  9.312e-07, val/acc 8.248e-01, val/nll 7.496e-01
[2023-02-05 07:15:46] [Epoch    86/  500] trn/posterior_energy -4.809e+05, trn/neg_log_likelihood  1.078e+03, trn/neg_log_prior -4.820e+05, trn/lr  9.296e-07, val/acc 8.353e-01, val/nll 6.936e-01 (best_acc: 8.320e-01 -> 8.353e-01, test_acc: 8.321e-01, test_nll: 7.215e-01)
[2023-02-05 07:15:58] [Epoch    87/  500] trn/posterior_energy -4.810e+05, trn/neg_log_likelihood  1.151e+03, trn/neg_log_prior -4.821e+05, trn/lr  9.280e-07, val/acc 8.305e-01, val/nll 7.342e-01
[2023-02-05 07:16:10] [Epoch    88/  500] trn/posterior_energy -4.805e+05, trn/neg_log_likelihood  1.581e+03, trn/neg_log_prior -4.821e+05, trn/lr  9.263e-07, val/acc 8.295e-01, val/nll 6.821e-01
[2023-02-05 07:16:22] [Epoch    89/  500] trn/posterior_energy -4.810e+05, trn/neg_log_likelihood  1.153e+03, trn/neg_log_prior -4.821e+05, trn/lr  9.247e-07, val/acc 8.327e-01, val/nll 7.073e-01
[2023-02-05 07:16:34] [Epoch    90/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.390e+03, trn/neg_log_prior -4.822e+05, trn/lr  9.230e-07, val/acc 8.317e-01, val/nll 7.157e-01
[2023-02-05 07:16:45] [Epoch    91/  500] trn/posterior_energy -4.808e+05, trn/neg_log_likelihood  1.428e+03, trn/neg_log_prior -4.823e+05, trn/lr  9.213e-07, val/acc 7.762e-01, val/nll 1.003e+00
[2023-02-05 07:16:57] [Epoch    92/  500] trn/posterior_energy -4.807e+05, trn/neg_log_likelihood  1.489e+03, trn/neg_log_prior -4.822e+05, trn/lr  9.196e-07, val/acc 8.341e-01, val/nll 6.852e-01
[2023-02-05 07:17:09] [Epoch    93/  500] trn/posterior_energy -4.812e+05, trn/neg_log_likelihood  1.109e+03, trn/neg_log_prior -4.823e+05, trn/lr  9.179e-07, val/acc 8.070e-01, val/nll 8.031e-01
[2023-02-05 07:17:21] [Epoch    94/  500] trn/posterior_energy -4.806e+05, trn/neg_log_likelihood  1.748e+03, trn/neg_log_prior -4.823e+05, trn/lr  9.162e-07, val/acc 8.287e-01, val/nll 6.925e-01
