[2023-02-06 08:02:28] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-06 08:02:28] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000030_mo-0.70_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 08:03:01] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.646e+05, trn/neg_log_likelihood  8.417e+04, trn/neg_log_prior  1.804e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 2.761e-01, val/nll 1.808e+00
[2023-02-06 08:03:47] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  1.969e+05, trn/neg_log_likelihood  2.416e+04, trn/neg_log_prior  1.728e+05, trn/lr  2.625e-06, trn/temperature  0.000e+00, val/acc 7.566e-01, val/nll 7.132e-01
[2023-02-06 08:03:51] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  1.956e+05, trn/neg_log_likelihood  2.269e+04, trn/neg_log_prior  1.729e+05, trn/lr  2.561e-06, trn/temperature  0.000e+00, val/acc 7.452e-01, val/nll 7.406e-01
[2023-02-06 08:03:55] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  1.945e+05, trn/neg_log_likelihood  2.148e+04, trn/neg_log_prior  1.730e+05, trn/lr  2.492e-06, trn/temperature  0.000e+00, val/acc 7.667e-01, val/nll 6.735e-01
[2023-02-06 08:03:59] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  1.931e+05, trn/neg_log_likelihood  1.993e+04, trn/neg_log_prior  1.731e+05, trn/lr  2.419e-06, trn/temperature  0.000e+00, val/acc 7.810e-01, val/nll 6.315e-01
[2023-02-06 08:04:04] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  1.919e+05, trn/neg_log_likelihood  1.860e+04, trn/neg_log_prior  1.733e+05, trn/lr  2.343e-06, trn/temperature  0.000e+00, val/acc 7.837e-01, val/nll 6.427e-01
[2023-02-06 08:04:08] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  1.909e+05, trn/neg_log_likelihood  1.752e+04, trn/neg_log_prior  1.734e+05, trn/lr  2.264e-06, trn/temperature  0.000e+00, val/acc 7.489e-01, val/nll 7.787e-01
[2023-02-06 08:04:12] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  1.899e+05, trn/neg_log_likelihood  1.634e+04, trn/neg_log_prior  1.736e+05, trn/lr  2.181e-06, trn/temperature  0.000e+00, val/acc 7.617e-01, val/nll 7.265e-01
[2023-02-06 08:04:16] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  1.890e+05, trn/neg_log_likelihood  1.531e+04, trn/neg_log_prior  1.737e+05, trn/lr  2.096e-06, trn/temperature  0.000e+00, val/acc 8.025e-01, val/nll 5.817e-01
[2023-02-06 08:04:20] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  1.879e+05, trn/neg_log_likelihood  1.409e+04, trn/neg_log_prior  1.738e+05, trn/lr  2.008e-06, trn/temperature  0.000e+00, val/acc 8.077e-01, val/nll 5.948e-01
[2023-02-06 08:04:24] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  1.870e+05, trn/neg_log_likelihood  1.312e+04, trn/neg_log_prior  1.739e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 7.821e-01, val/nll 6.794e-01
[2023-02-06 08:04:29] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  1.862e+05, trn/neg_log_likelihood  1.226e+04, trn/neg_log_prior  1.739e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 7.962e-01, val/nll 6.200e-01
[2023-02-06 08:04:33] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  1.849e+05, trn/neg_log_likelihood  1.093e+04, trn/neg_log_prior  1.740e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 7.810e-01, val/nll 6.849e-01
[2023-02-06 08:04:37] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  1.836e+05, trn/neg_log_likelihood  9.674e+03, trn/neg_log_prior  1.740e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 7.949e-01, val/nll 6.749e-01
[2023-02-06 08:04:41] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  1.833e+05, trn/neg_log_likelihood  9.321e+03, trn/neg_log_prior  1.739e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 8.105e-01, val/nll 6.055e-01
[2023-02-06 08:04:45] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  1.819e+05, trn/neg_log_likelihood  7.992e+03, trn/neg_log_prior  1.739e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 8.079e-01, val/nll 6.199e-01
[2023-02-06 08:04:50] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  1.806e+05, trn/neg_log_likelihood  6.811e+03, trn/neg_log_prior  1.738e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 7.802e-01, val/nll 7.545e-01
[2023-02-06 08:04:54] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  1.796e+05, trn/neg_log_likelihood  6.009e+03, trn/neg_log_prior  1.736e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 7.961e-01, val/nll 6.998e-01
[2023-02-06 08:04:58] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  1.779e+05, trn/neg_log_likelihood  4.552e+03, trn/neg_log_prior  1.733e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 7.924e-01, val/nll 7.241e-01
[2023-02-06 08:05:02] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  1.765e+05, trn/neg_log_likelihood  3.518e+03, trn/neg_log_prior  1.730e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 7.779e-01, val/nll 8.594e-01
[2023-02-06 08:05:06] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  1.755e+05, trn/neg_log_likelihood  2.803e+03, trn/neg_log_prior  1.727e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 8.085e-01, val/nll 7.361e-01
[2023-02-06 08:05:10] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  1.738e+05, trn/neg_log_likelihood  1.592e+03, trn/neg_log_prior  1.723e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 8.185e-01, val/nll 6.924e-01
[2023-02-06 08:05:15] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  1.722e+05, trn/neg_log_likelihood  4.940e+02, trn/neg_log_prior  1.717e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 8.185e-01, val/nll 7.312e-01
[2023-02-06 08:05:19] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  1.713e+05, trn/neg_log_likelihood  1.957e+02, trn/neg_log_prior  1.711e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 8.299e-01, val/nll 6.723e-01
[2023-02-06 08:05:23] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  1.707e+05, trn/neg_log_likelihood  1.289e+02, trn/neg_log_prior  1.706e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 8.329e-01, val/nll 6.623e-01
[2023-02-06 08:05:27] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  1.703e+05, trn/neg_log_likelihood  1.221e+02, trn/neg_log_prior  1.701e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 8.332e-01, val/nll 6.604e-01
[2023-02-06 08:05:31] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  1.699e+05, trn/neg_log_likelihood  1.217e+02, trn/neg_log_prior  1.697e+05, trn/lr  5.083e-07, trn/temperature  0.000e+00, val/acc 8.331e-01, val/nll 6.585e-01
[2023-02-06 08:05:35] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  1.695e+05, trn/neg_log_likelihood  1.226e+02, trn/neg_log_prior  1.694e+05, trn/lr  4.396e-07, trn/temperature  0.000e+00, val/acc 8.337e-01, val/nll 6.562e-01
[2023-02-06 08:05:39] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  1.693e+05, trn/neg_log_likelihood  1.236e+02, trn/neg_log_prior  1.692e+05, trn/lr  3.751e-07, trn/temperature  0.000e+00, val/acc 8.340e-01, val/nll 6.555e-01
[2023-02-06 08:05:44] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  1.691e+05, trn/neg_log_likelihood  1.245e+02, trn/neg_log_prior  1.689e+05, trn/lr  3.150e-07, trn/temperature  0.000e+00, val/acc 8.329e-01, val/nll 6.548e-01
[2023-02-06 08:05:48] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  1.689e+05, trn/neg_log_likelihood  1.252e+02, trn/neg_log_prior  1.687e+05, trn/lr  2.596e-07, trn/temperature  0.000e+00, val/acc 8.333e-01, val/nll 6.550e-01
[2023-02-06 08:05:52] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  1.687e+05, trn/neg_log_likelihood  1.260e+02, trn/neg_log_prior  1.686e+05, trn/lr  2.091e-07, trn/temperature  0.000e+00, val/acc 8.324e-01, val/nll 6.537e-01
[2023-02-06 08:05:56] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  1.686e+05, trn/neg_log_likelihood  1.262e+02, trn/neg_log_prior  1.685e+05, trn/lr  1.638e-07, trn/temperature  0.000e+00, val/acc 8.333e-01, val/nll 6.528e-01
[2023-02-06 08:06:00] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  1.685e+05, trn/neg_log_likelihood  1.264e+02, trn/neg_log_prior  1.684e+05, trn/lr  1.236e-07, trn/temperature  0.000e+00, val/acc 8.333e-01, val/nll 6.534e-01
[2023-02-06 08:06:04] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  1.685e+05, trn/neg_log_likelihood  1.263e+02, trn/neg_log_prior  1.683e+05, trn/lr  8.894e-08, trn/temperature  0.000e+00, val/acc 8.326e-01, val/nll 6.530e-01
[2023-02-06 08:06:08] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.264e+02, trn/neg_log_prior  1.683e+05, trn/lr  5.982e-08, trn/temperature  0.000e+00, val/acc 8.331e-01, val/nll 6.525e-01
[2023-02-06 08:06:13] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.263e+02, trn/neg_log_prior  1.683e+05, trn/lr  3.639e-08, trn/temperature  0.000e+00, val/acc 8.331e-01, val/nll 6.523e-01
[2023-02-06 08:06:17] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.262e+02, trn/neg_log_prior  1.683e+05, trn/lr  1.873e-08, trn/temperature  0.000e+00, val/acc 8.329e-01, val/nll 6.524e-01
[2023-02-06 08:06:21] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.260e+02, trn/neg_log_prior  1.682e+05, trn/lr  6.911e-09, trn/temperature  0.000e+00, val/acc 8.329e-01, val/nll 6.525e-01
[2023-02-06 08:06:30] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  1.684e+05, trn/neg_log_likelihood  1.259e+02, trn/neg_log_prior  1.682e+05, trn/lr  9.897e-10, trn/temperature  0.000e+00, val/acc 8.329e-01, val/nll 6.525e-01, val/ens_acc 8.329e-01, val/ens_nll 6.525e-01 (test_acc: 8.240e-01, test_nll: 6.874e-01, test_ens_acc: 8.240e-01, test_ens_nll: 6.873e-01)
[2023-02-06 08:06:34] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.403e+05, trn/neg_log_likelihood  7.083e+04, trn/neg_log_prior  1.695e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 5.556e-01, val/nll 1.251e+00
[2023-02-06 08:06:38] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.108e+05, trn/neg_log_likelihood  4.025e+04, trn/neg_log_prior  1.706e+05, trn/lr  2.993e-06, trn/temperature  0.000e+00, val/acc 7.290e-01, val/nll 7.947e-01
[2023-02-06 08:06:43] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.007e+05, trn/neg_log_likelihood  2.902e+04, trn/neg_log_prior  1.717e+05, trn/lr  2.981e-06, trn/temperature  0.000e+00, val/acc 7.595e-01, val/nll 7.137e-01
[2023-02-06 08:06:47] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  1.971e+05, trn/neg_log_likelihood  2.460e+04, trn/neg_log_prior  1.725e+05, trn/lr  2.964e-06, trn/temperature  0.000e+00, val/acc 7.822e-01, val/nll 6.373e-01
[2023-02-06 08:06:51] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  1.950e+05, trn/neg_log_likelihood  2.190e+04, trn/neg_log_prior  1.731e+05, trn/lr  2.940e-06, trn/temperature  0.000e+00, val/acc 7.864e-01, val/nll 6.466e-01
[2023-02-06 08:06:55] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  1.938e+05, trn/neg_log_likelihood  2.027e+04, trn/neg_log_prior  1.735e+05, trn/lr  2.911e-06, trn/temperature  0.000e+00, val/acc 7.949e-01, val/nll 6.063e-01
[2023-02-06 08:06:59] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  1.928e+05, trn/neg_log_likelihood  1.896e+04, trn/neg_log_prior  1.739e+05, trn/lr  2.876e-06, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 6.010e-01
[2023-02-06 08:07:03] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  1.921e+05, trn/neg_log_likelihood  1.782e+04, trn/neg_log_prior  1.742e+05, trn/lr  2.836e-06, trn/temperature  0.000e+00, val/acc 7.835e-01, val/nll 6.369e-01
[2023-02-06 08:07:07] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  1.910e+05, trn/neg_log_likelihood  1.650e+04, trn/neg_log_prior  1.745e+05, trn/lr  2.791e-06, trn/temperature  0.000e+00, val/acc 7.988e-01, val/nll 6.087e-01
[2023-02-06 08:07:11] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  1.903e+05, trn/neg_log_likelihood  1.555e+04, trn/neg_log_prior  1.747e+05, trn/lr  2.740e-06, trn/temperature  0.000e+00, val/acc 7.842e-01, val/nll 6.816e-01
[2023-02-06 08:07:15] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  1.899e+05, trn/neg_log_likelihood  1.494e+04, trn/neg_log_prior  1.750e+05, trn/lr  2.685e-06, trn/temperature  0.000e+00, val/acc 7.986e-01, val/nll 6.043e-01
[2023-02-06 08:07:19] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  1.894e+05, trn/neg_log_likelihood  1.425e+04, trn/neg_log_prior  1.751e+05, trn/lr  2.625e-06, trn/temperature  0.000e+00, val/acc 7.821e-01, val/nll 6.666e-01
[2023-02-06 08:07:23] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  1.888e+05, trn/neg_log_likelihood  1.351e+04, trn/neg_log_prior  1.753e+05, trn/lr  2.561e-06, trn/temperature  0.000e+00, val/acc 7.962e-01, val/nll 6.160e-01
[2023-02-06 08:07:27] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  1.882e+05, trn/neg_log_likelihood  1.270e+04, trn/neg_log_prior  1.754e+05, trn/lr  2.492e-06, trn/temperature  0.000e+00, val/acc 7.937e-01, val/nll 6.347e-01
[2023-02-06 08:07:31] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  1.877e+05, trn/neg_log_likelihood  1.216e+04, trn/neg_log_prior  1.755e+05, trn/lr  2.419e-06, trn/temperature  0.000e+00, val/acc 7.847e-01, val/nll 6.790e-01
[2023-02-06 08:07:35] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  1.868e+05, trn/neg_log_likelihood  1.120e+04, trn/neg_log_prior  1.756e+05, trn/lr  2.343e-06, trn/temperature  0.000e+00, val/acc 7.937e-01, val/nll 6.615e-01
[2023-02-06 08:07:39] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  1.860e+05, trn/neg_log_likelihood  1.046e+04, trn/neg_log_prior  1.756e+05, trn/lr  2.264e-06, trn/temperature  0.000e+00, val/acc 8.080e-01, val/nll 6.176e-01
[2023-02-06 08:07:44] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  1.860e+05, trn/neg_log_likelihood  1.036e+04, trn/neg_log_prior  1.756e+05, trn/lr  2.181e-06, trn/temperature  0.000e+00, val/acc 7.934e-01, val/nll 6.639e-01
[2023-02-06 08:07:48] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  1.850e+05, trn/neg_log_likelihood  9.399e+03, trn/neg_log_prior  1.756e+05, trn/lr  2.096e-06, trn/temperature  0.000e+00, val/acc 8.041e-01, val/nll 6.264e-01
[2023-02-06 08:07:52] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  1.838e+05, trn/neg_log_likelihood  8.378e+03, trn/neg_log_prior  1.755e+05, trn/lr  2.008e-06, trn/temperature  0.000e+00, val/acc 7.997e-01, val/nll 6.828e-01
[2023-02-06 08:07:56] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  1.832e+05, trn/neg_log_likelihood  7.943e+03, trn/neg_log_prior  1.753e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 8.013e-01, val/nll 6.674e-01
[2023-02-06 08:08:00] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  1.826e+05, trn/neg_log_likelihood  7.463e+03, trn/neg_log_prior  1.752e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 7.876e-01, val/nll 7.390e-01
[2023-02-06 08:08:04] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  1.815e+05, trn/neg_log_likelihood  6.521e+03, trn/neg_log_prior  1.750e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 7.983e-01, val/nll 6.737e-01
[2023-02-06 08:08:08] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  1.808e+05, trn/neg_log_likelihood  6.006e+03, trn/neg_log_prior  1.748e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 8.033e-01, val/nll 6.477e-01
[2023-02-06 08:08:12] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  1.797e+05, trn/neg_log_likelihood  5.193e+03, trn/neg_log_prior  1.745e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 8.126e-01, val/nll 6.466e-01
[2023-02-06 08:08:16] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  1.787e+05, trn/neg_log_likelihood  4.521e+03, trn/neg_log_prior  1.742e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 8.123e-01, val/nll 6.553e-01
[2023-02-06 08:08:20] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  1.777e+05, trn/neg_log_likelihood  3.918e+03, trn/neg_log_prior  1.738e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 8.165e-01, val/nll 6.589e-01
[2023-02-06 08:08:24] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  1.766e+05, trn/neg_log_likelihood  3.150e+03, trn/neg_log_prior  1.734e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 8.165e-01, val/nll 6.807e-01
[2023-02-06 08:08:28] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  1.755e+05, trn/neg_log_likelihood  2.514e+03, trn/neg_log_prior  1.730e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 8.095e-01, val/nll 7.316e-01
[2023-02-06 08:08:32] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  1.740e+05, trn/neg_log_likelihood  1.553e+03, trn/neg_log_prior  1.725e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 8.114e-01, val/nll 7.058e-01
[2023-02-06 08:08:36] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  1.730e+05, trn/neg_log_likelihood  1.123e+03, trn/neg_log_prior  1.719e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 8.215e-01, val/nll 7.166e-01
[2023-02-06 08:08:40] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  1.717e+05, trn/neg_log_likelihood  3.624e+02, trn/neg_log_prior  1.713e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 8.356e-01, val/nll 6.508e-01
[2023-02-06 08:08:44] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  1.708e+05, trn/neg_log_likelihood  1.166e+02, trn/neg_log_prior  1.706e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 8.402e-01, val/nll 6.317e-01
[2023-02-06 08:08:48] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  1.702e+05, trn/neg_log_likelihood  9.747e+01, trn/neg_log_prior  1.701e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 8.405e-01, val/nll 6.223e-01
[2023-02-06 08:08:52] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  1.697e+05, trn/neg_log_likelihood  9.982e+01, trn/neg_log_prior  1.696e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 8.433e-01, val/nll 6.163e-01
[2023-02-06 08:08:56] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  1.693e+05, trn/neg_log_likelihood  1.038e+02, trn/neg_log_prior  1.691e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 8.423e-01, val/nll 6.150e-01
[2023-02-06 08:09:01] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  1.689e+05, trn/neg_log_likelihood  1.073e+02, trn/neg_log_prior  1.688e+05, trn/lr  5.083e-07, trn/temperature  0.000e+00, val/acc 8.431e-01, val/nll 6.145e-01
