[2023-02-04 19:37:33] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 19:37:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000001_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 19:38:17] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.888e+05, trn/neg_log_likelihood  8.874e+04, trn/neg_log_prior  3.001e+05, trn/lr  9.999e-08, trn/temperature  0.000e+00, val/acc 3.020e-01, val/nll 1.886e+00
[2023-02-04 19:38:22] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.715e+05, trn/neg_log_likelihood  7.303e+04, trn/neg_log_prior  2.985e+05, trn/lr  9.994e-08, trn/temperature  0.000e+00, val/acc 3.831e-01, val/nll 1.715e+00
[2023-02-04 19:38:27] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.628e+05, trn/neg_log_likelihood  6.576e+04, trn/neg_log_prior  2.970e+05, trn/lr  9.984e-08, trn/temperature  0.000e+00, val/acc 4.337e-01, val/nll 1.520e+00
[2023-02-04 19:38:32] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.566e+05, trn/neg_log_likelihood  6.106e+04, trn/neg_log_prior  2.955e+05, trn/lr  9.970e-08, trn/temperature  0.000e+00, val/acc 4.371e-01, val/nll 1.503e+00
[2023-02-04 19:38:37] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.521e+05, trn/neg_log_likelihood  5.792e+04, trn/neg_log_prior  2.941e+05, trn/lr  9.950e-08, trn/temperature  0.000e+00, val/acc 4.502e-01, val/nll 1.509e+00
[2023-02-04 19:38:43] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  5.542e+04, trn/neg_log_prior  2.928e+05, trn/lr  9.925e-08, trn/temperature  0.000e+00, val/acc 5.201e-01, val/nll 1.311e+00
[2023-02-04 19:38:48] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.446e+05, trn/neg_log_likelihood  5.310e+04, trn/neg_log_prior  2.915e+05, trn/lr  9.896e-08, trn/temperature  0.000e+00, val/acc 5.259e-01, val/nll 1.324e+00
[2023-02-04 19:38:53] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.407e+05, trn/neg_log_likelihood  5.037e+04, trn/neg_log_prior  2.904e+05, trn/lr  9.862e-08, trn/temperature  0.000e+00, val/acc 5.438e-01, val/nll 1.230e+00
[2023-02-04 19:38:58] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.374e+05, trn/neg_log_likelihood  4.822e+04, trn/neg_log_prior  2.892e+05, trn/lr  9.823e-08, trn/temperature  0.000e+00, val/acc 5.603e-01, val/nll 1.205e+00
[2023-02-04 19:39:03] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.343e+05, trn/neg_log_likelihood  4.611e+04, trn/neg_log_prior  2.882e+05, trn/lr  9.779e-08, trn/temperature  0.000e+00, val/acc 5.900e-01, val/nll 1.127e+00
[2023-02-04 19:39:08] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.311e+05, trn/neg_log_likelihood  4.396e+04, trn/neg_log_prior  2.871e+05, trn/lr  9.730e-08, trn/temperature  0.000e+00, val/acc 6.123e-01, val/nll 1.067e+00
