[2023-02-05 00:10:27] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 00:10:27] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000001_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 00:11:06] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  5.437e+05, trn/neg_log_likelihood  9.446e+04, trn/neg_log_prior  4.492e+05, trn/lr  9.999e-08, trn/temperature  1.000e+00, val/acc 2.345e-01, val/nll 2.064e+00
[2023-02-05 00:11:12] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  5.487e+05, trn/neg_log_likelihood  7.690e+04, trn/neg_log_prior  4.718e+05, trn/lr  9.994e-08, trn/temperature  1.000e+00, val/acc 2.877e-01, val/nll 1.806e+00
[2023-02-05 00:11:17] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  5.570e+05, trn/neg_log_likelihood  7.174e+04, trn/neg_log_prior  4.853e+05, trn/lr  9.984e-08, trn/temperature  1.000e+00, val/acc 3.633e-01, val/nll 1.732e+00
[2023-02-05 00:11:22] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  5.589e+05, trn/neg_log_likelihood  6.788e+04, trn/neg_log_prior  4.910e+05, trn/lr  9.970e-08, trn/temperature  1.000e+00, val/acc 3.694e-01, val/nll 1.656e+00
[2023-02-05 00:11:27] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  5.595e+05, trn/neg_log_likelihood  6.560e+04, trn/neg_log_prior  4.939e+05, trn/lr  9.950e-08, trn/temperature  1.000e+00, val/acc 3.968e-01, val/nll 1.616e+00
[2023-02-05 00:11:32] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  5.621e+05, trn/neg_log_likelihood  6.692e+04, trn/neg_log_prior  4.952e+05, trn/lr  9.925e-08, trn/temperature  1.000e+00, val/acc 3.998e-01, val/nll 1.605e+00
[2023-02-05 00:11:37] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  5.589e+05, trn/neg_log_likelihood  6.282e+04, trn/neg_log_prior  4.961e+05, trn/lr  9.896e-08, trn/temperature  1.000e+00, val/acc 4.216e-01, val/nll 1.555e+00
[2023-02-05 00:11:42] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  5.584e+05, trn/neg_log_likelihood  6.268e+04, trn/neg_log_prior  4.957e+05, trn/lr  9.862e-08, trn/temperature  1.000e+00, val/acc 4.750e-01, val/nll 1.437e+00
[2023-02-05 00:11:48] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  5.559e+05, trn/neg_log_likelihood  6.034e+04, trn/neg_log_prior  4.955e+05, trn/lr  9.823e-08, trn/temperature  1.000e+00, val/acc 4.581e-01, val/nll 1.445e+00
[2023-02-05 00:11:53] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  5.564e+05, trn/neg_log_likelihood  6.040e+04, trn/neg_log_prior  4.960e+05, trn/lr  9.779e-08, trn/temperature  1.000e+00, val/acc 4.866e-01, val/nll 1.412e+00
[2023-02-05 00:11:58] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  5.549e+05, trn/neg_log_likelihood  5.851e+04, trn/neg_log_prior  4.964e+05, trn/lr  9.730e-08, trn/temperature  1.000e+00, val/acc 4.999e-01, val/nll 1.380e+00
