[2023-02-09 04:39:44] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-09 04:39:44] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 180
- args.num_epochs_noisy  : 20
- args.prior_precision   : 20.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0180-0020_lr-0.0000030_mo-0.99_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-09 04:40:18] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  3.000e+05, trn/neg_log_likelihood  9.628e+04, trn/neg_log_prior  2.037e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 1.648e-01, val/nll 2.154e+00
[2023-02-09 04:40:22] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  2.579e+05, trn/neg_log_likelihood  8.710e+04, trn/neg_log_prior  1.708e+05, trn/lr  3.000e-06, trn/temperature  0.000e+00, val/acc 2.085e-01, val/nll 2.037e+00
[2023-02-09 04:40:26] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  2.547e+05, trn/neg_log_likelihood  8.578e+04, trn/neg_log_prior  1.689e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 1.934e-01, val/nll 2.206e+00
[2023-02-09 04:40:30] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  3.021e+05, trn/neg_log_likelihood  8.515e+04, trn/neg_log_prior  2.169e+05, trn/lr  2.998e-06, trn/temperature  0.000e+00, val/acc 2.039e-01, val/nll 2.057e+00
[2023-02-09 04:40:34] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  2.619e+05, trn/neg_log_likelihood  8.628e+04, trn/neg_log_prior  1.757e+05, trn/lr  2.996e-06, trn/temperature  0.000e+00, val/acc 2.111e-01, val/nll 2.064e+00
[2023-02-09 04:40:38] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  2.549e+05, trn/neg_log_likelihood  8.576e+04, trn/neg_log_prior  1.691e+05, trn/lr  2.994e-06, trn/temperature  0.000e+00, val/acc 2.054e-01, val/nll 2.142e+00
[2023-02-09 04:40:43] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  2.512e+05, trn/neg_log_likelihood  8.618e+04, trn/neg_log_prior  1.650e+05, trn/lr  2.992e-06, trn/temperature  0.000e+00, val/acc 1.885e-01, val/nll 2.086e+00
[2023-02-09 04:40:47] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  2.522e+05, trn/neg_log_likelihood  8.600e+04, trn/neg_log_prior  1.662e+05, trn/lr  2.990e-06, trn/temperature  0.000e+00, val/acc 1.645e-01, val/nll 2.119e+00
[2023-02-09 04:40:51] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  2.549e+05, trn/neg_log_likelihood  8.566e+04, trn/neg_log_prior  1.693e+05, trn/lr  2.987e-06, trn/temperature  0.000e+00, val/acc 1.725e-01, val/nll 2.124e+00
[2023-02-09 04:40:55] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  2.497e+05, trn/neg_log_likelihood  8.605e+04, trn/neg_log_prior  1.637e+05, trn/lr  2.983e-06, trn/temperature  0.000e+00, val/acc 2.100e-01, val/nll 2.049e+00
[2023-02-09 04:40:59] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  2.529e+05, trn/neg_log_likelihood  8.589e+04, trn/neg_log_prior  1.671e+05, trn/lr  2.980e-06, trn/temperature  0.000e+00, val/acc 1.729e-01, val/nll 2.064e+00
[2023-02-09 04:41:03] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  2.506e+05, trn/neg_log_likelihood  8.565e+04, trn/neg_log_prior  1.649e+05, trn/lr  2.976e-06, trn/temperature  0.000e+00, val/acc 1.930e-01, val/nll 2.046e+00
[2023-02-09 04:41:07] [Cycle   1/ 30][Epoch  13/200] trn/posterior_energy  2.597e+05, trn/neg_log_likelihood  8.623e+04, trn/neg_log_prior  1.735e+05, trn/lr  2.971e-06, trn/temperature  0.000e+00, val/acc 1.860e-01, val/nll 2.085e+00
[2023-02-09 04:41:11] [Cycle   1/ 30][Epoch  14/200] trn/posterior_energy  2.507e+05, trn/neg_log_likelihood  8.584e+04, trn/neg_log_prior  1.649e+05, trn/lr  2.966e-06, trn/temperature  0.000e+00, val/acc 2.055e-01, val/nll 2.044e+00
[2023-02-09 04:41:15] [Cycle   1/ 30][Epoch  15/200] trn/posterior_energy  2.515e+05, trn/neg_log_likelihood  8.636e+04, trn/neg_log_prior  1.651e+05, trn/lr  2.961e-06, trn/temperature  0.000e+00, val/acc 1.696e-01, val/nll 2.058e+00
[2023-02-09 04:41:20] [Cycle   1/ 30][Epoch  16/200] trn/posterior_energy  2.539e+05, trn/neg_log_likelihood  8.499e+04, trn/neg_log_prior  1.689e+05, trn/lr  2.956e-06, trn/temperature  0.000e+00, val/acc 1.967e-01, val/nll 2.163e+00
[2023-02-09 04:41:24] [Cycle   1/ 30][Epoch  17/200] trn/posterior_energy  2.504e+05, trn/neg_log_likelihood  8.379e+04, trn/neg_log_prior  1.666e+05, trn/lr  2.950e-06, trn/temperature  0.000e+00, val/acc 2.225e-01, val/nll 2.107e+00
[2023-02-09 04:41:28] [Cycle   1/ 30][Epoch  18/200] trn/posterior_energy  2.515e+05, trn/neg_log_likelihood  8.435e+04, trn/neg_log_prior  1.672e+05, trn/lr  2.944e-06, trn/temperature  0.000e+00, val/acc 2.350e-01, val/nll 2.031e+00
[2023-02-09 04:41:32] [Cycle   1/ 30][Epoch  19/200] trn/posterior_energy  2.522e+05, trn/neg_log_likelihood  8.427e+04, trn/neg_log_prior  1.680e+05, trn/lr  2.937e-06, trn/temperature  0.000e+00, val/acc 2.346e-01, val/nll 2.043e+00
[2023-02-09 04:41:36] [Cycle   1/ 30][Epoch  20/200] trn/posterior_energy  2.569e+05, trn/neg_log_likelihood  8.439e+04, trn/neg_log_prior  1.725e+05, trn/lr  2.930e-06, trn/temperature  0.000e+00, val/acc 2.123e-01, val/nll 2.047e+00
[2023-02-09 04:41:40] [Cycle   1/ 30][Epoch  21/200] trn/posterior_energy  2.619e+05, trn/neg_log_likelihood  8.542e+04, trn/neg_log_prior  1.765e+05, trn/lr  2.923e-06, trn/temperature  0.000e+00, val/acc 2.445e-01, val/nll 2.008e+00
[2023-02-09 04:41:44] [Cycle   1/ 30][Epoch  22/200] trn/posterior_energy  2.542e+05, trn/neg_log_likelihood  8.494e+04, trn/neg_log_prior  1.693e+05, trn/lr  2.915e-06, trn/temperature  0.000e+00, val/acc 2.285e-01, val/nll 2.137e+00
[2023-02-09 04:41:48] [Cycle   1/ 30][Epoch  23/200] trn/posterior_energy  2.557e+05, trn/neg_log_likelihood  8.493e+04, trn/neg_log_prior  1.708e+05, trn/lr  2.907e-06, trn/temperature  0.000e+00, val/acc 1.962e-01, val/nll 2.162e+00
[2023-02-09 04:41:52] [Cycle   1/ 30][Epoch  24/200] trn/posterior_energy  2.579e+05, trn/neg_log_likelihood  8.566e+04, trn/neg_log_prior  1.722e+05, trn/lr  2.899e-06, trn/temperature  0.000e+00, val/acc 2.275e-01, val/nll 2.009e+00
[2023-02-09 04:41:56] [Cycle   1/ 30][Epoch  25/200] trn/posterior_energy  2.524e+05, trn/neg_log_likelihood  8.416e+04, trn/neg_log_prior  1.682e+05, trn/lr  2.890e-06, trn/temperature  0.000e+00, val/acc 2.008e-01, val/nll 2.103e+00
[2023-02-09 04:42:01] [Cycle   1/ 30][Epoch  26/200] trn/posterior_energy  2.562e+05, trn/neg_log_likelihood  8.372e+04, trn/neg_log_prior  1.725e+05, trn/lr  2.881e-06, trn/temperature  0.000e+00, val/acc 2.191e-01, val/nll 2.080e+00
[2023-02-09 04:42:05] [Cycle   1/ 30][Epoch  27/200] trn/posterior_energy  2.874e+05, trn/neg_log_likelihood  8.501e+04, trn/neg_log_prior  2.024e+05, trn/lr  2.872e-06, trn/temperature  0.000e+00, val/acc 2.216e-01, val/nll 1.988e+00
[2023-02-09 04:42:09] [Cycle   1/ 30][Epoch  28/200] trn/posterior_energy  2.747e+05, trn/neg_log_likelihood  8.500e+04, trn/neg_log_prior  1.897e+05, trn/lr  2.862e-06, trn/temperature  0.000e+00, val/acc 1.931e-01, val/nll 2.096e+00
[2023-02-09 04:42:13] [Cycle   1/ 30][Epoch  29/200] trn/posterior_energy  2.599e+05, trn/neg_log_likelihood  8.614e+04, trn/neg_log_prior  1.738e+05, trn/lr  2.852e-06, trn/temperature  0.000e+00, val/acc 2.249e-01, val/nll 2.009e+00
[2023-02-09 04:42:17] [Cycle   1/ 30][Epoch  30/200] trn/posterior_energy  2.744e+05, trn/neg_log_likelihood  8.345e+04, trn/neg_log_prior  1.910e+05, trn/lr  2.842e-06, trn/temperature  0.000e+00, val/acc 2.566e-01, val/nll 2.013e+00
[2023-02-09 04:42:21] [Cycle   1/ 30][Epoch  31/200] trn/posterior_energy  2.673e+05, trn/neg_log_likelihood  8.414e+04, trn/neg_log_prior  1.831e+05, trn/lr  2.831e-06, trn/temperature  0.000e+00, val/acc 2.367e-01, val/nll 2.015e+00
[2023-02-09 04:42:25] [Cycle   1/ 30][Epoch  32/200] trn/posterior_energy  2.512e+05, trn/neg_log_likelihood  8.455e+04, trn/neg_log_prior  1.667e+05, trn/lr  2.820e-06, trn/temperature  0.000e+00, val/acc 2.475e-01, val/nll 2.052e+00
[2023-02-09 04:42:29] [Cycle   1/ 30][Epoch  33/200] trn/posterior_energy  1.181e+06, trn/neg_log_likelihood  8.369e+04, trn/neg_log_prior  1.098e+06, trn/lr  2.809e-06, trn/temperature  0.000e+00, val/acc 2.091e-01, val/nll 2.086e+00
[2023-02-09 04:42:33] [Cycle   1/ 30][Epoch  34/200] trn/posterior_energy  1.581e+06, trn/neg_log_likelihood  8.414e+04, trn/neg_log_prior  1.497e+06, trn/lr  2.797e-06, trn/temperature  0.000e+00, val/acc 2.096e-01, val/nll 2.089e+00
[2023-02-09 04:42:37] [Cycle   1/ 30][Epoch  35/200] trn/posterior_energy  3.549e+05, trn/neg_log_likelihood  8.432e+04, trn/neg_log_prior  2.706e+05, trn/lr  2.785e-06, trn/temperature  0.000e+00, val/acc 2.579e-01, val/nll 1.986e+00
[2023-02-09 04:42:41] [Cycle   1/ 30][Epoch  36/200] trn/posterior_energy  2.945e+05, trn/neg_log_likelihood  8.244e+04, trn/neg_log_prior  2.121e+05, trn/lr  2.773e-06, trn/temperature  0.000e+00, val/acc 2.634e-01, val/nll 1.983e+00
[2023-02-09 04:42:45] [Cycle   1/ 30][Epoch  37/200] trn/posterior_energy  2.517e+05, trn/neg_log_likelihood  8.403e+04, trn/neg_log_prior  1.677e+05, trn/lr  2.760e-06, trn/temperature  0.000e+00, val/acc 2.739e-01, val/nll 1.946e+00
[2023-02-09 04:42:50] [Cycle   1/ 30][Epoch  38/200] trn/posterior_energy  3.773e+05, trn/neg_log_likelihood  8.295e+04, trn/neg_log_prior  2.943e+05, trn/lr  2.747e-06, trn/temperature  0.000e+00, val/acc 2.571e-01, val/nll 1.996e+00
[2023-02-09 04:42:54] [Cycle   1/ 30][Epoch  39/200] trn/posterior_energy  4.903e+05, trn/neg_log_likelihood  8.278e+04, trn/neg_log_prior  4.075e+05, trn/lr  2.734e-06, trn/temperature  0.000e+00, val/acc 2.355e-01, val/nll 2.004e+00
[2023-02-09 04:42:58] [Cycle   1/ 30][Epoch  40/200] trn/posterior_energy  2.564e+05, trn/neg_log_likelihood  8.523e+04, trn/neg_log_prior  1.712e+05, trn/lr  2.720e-06, trn/temperature  0.000e+00, val/acc 2.072e-01, val/nll 2.114e+00
[2023-02-09 04:43:02] [Cycle   1/ 30][Epoch  41/200] trn/posterior_energy  2.552e+05, trn/neg_log_likelihood  8.623e+04, trn/neg_log_prior  1.690e+05, trn/lr  2.707e-06, trn/temperature  0.000e+00, val/acc 2.278e-01, val/nll 2.061e+00
[2023-02-09 04:43:06] [Cycle   1/ 30][Epoch  42/200] trn/posterior_energy  2.557e+05, trn/neg_log_likelihood  8.427e+04, trn/neg_log_prior  1.714e+05, trn/lr  2.692e-06, trn/temperature  0.000e+00, val/acc 2.368e-01, val/nll 1.992e+00
[2023-02-09 04:43:10] [Cycle   1/ 30][Epoch  43/200] trn/posterior_energy  2.953e+05, trn/neg_log_likelihood  8.323e+04, trn/neg_log_prior  2.121e+05, trn/lr  2.678e-06, trn/temperature  0.000e+00, val/acc 2.452e-01, val/nll 2.025e+00
[2023-02-09 04:43:14] [Cycle   1/ 30][Epoch  44/200] trn/posterior_energy  4.751e+05, trn/neg_log_likelihood  8.348e+04, trn/neg_log_prior  3.917e+05, trn/lr  2.663e-06, trn/temperature  0.000e+00, val/acc 2.410e-01, val/nll 2.054e+00
[2023-02-09 04:43:18] [Cycle   1/ 30][Epoch  45/200] trn/posterior_energy  2.810e+05, trn/neg_log_likelihood  8.378e+04, trn/neg_log_prior  1.972e+05, trn/lr  2.648e-06, trn/temperature  0.000e+00, val/acc 1.729e-01, val/nll 2.101e+00
[2023-02-09 04:43:22] [Cycle   1/ 30][Epoch  46/200] trn/posterior_energy  2.514e+05, trn/neg_log_likelihood  8.647e+04, trn/neg_log_prior  1.649e+05, trn/lr  2.633e-06, trn/temperature  0.000e+00, val/acc 2.331e-01, val/nll 2.056e+00
[2023-02-09 04:43:26] [Cycle   1/ 30][Epoch  47/200] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  8.457e+04, trn/neg_log_prior  1.638e+05, trn/lr  2.617e-06, trn/temperature  0.000e+00, val/acc 2.246e-01, val/nll 1.992e+00
[2023-02-09 04:43:30] [Cycle   1/ 30][Epoch  48/200] trn/posterior_energy  2.530e+05, trn/neg_log_likelihood  8.387e+04, trn/neg_log_prior  1.691e+05, trn/lr  2.601e-06, trn/temperature  0.000e+00, val/acc 2.398e-01, val/nll 2.020e+00
[2023-02-09 04:43:35] [Cycle   1/ 30][Epoch  49/200] trn/posterior_energy  2.493e+05, trn/neg_log_likelihood  8.329e+04, trn/neg_log_prior  1.660e+05, trn/lr  2.585e-06, trn/temperature  0.000e+00, val/acc 2.326e-01, val/nll 2.074e+00
[2023-02-09 04:43:39] [Cycle   1/ 30][Epoch  50/200] trn/posterior_energy  2.472e+05, trn/neg_log_likelihood  8.233e+04, trn/neg_log_prior  1.649e+05, trn/lr  2.569e-06, trn/temperature  0.000e+00, val/acc 2.728e-01, val/nll 1.954e+00
[2023-02-09 04:43:43] [Cycle   1/ 30][Epoch  51/200] trn/posterior_energy  2.498e+05, trn/neg_log_likelihood  8.273e+04, trn/neg_log_prior  1.671e+05, trn/lr  2.552e-06, trn/temperature  0.000e+00, val/acc 2.236e-01, val/nll 2.012e+00
[2023-02-09 04:43:47] [Cycle   1/ 30][Epoch  52/200] trn/posterior_energy  2.574e+05, trn/neg_log_likelihood  8.333e+04, trn/neg_log_prior  1.741e+05, trn/lr  2.535e-06, trn/temperature  0.000e+00, val/acc 2.417e-01, val/nll 2.027e+00
[2023-02-09 04:43:51] [Cycle   1/ 30][Epoch  53/200] trn/posterior_energy  3.882e+05, trn/neg_log_likelihood  8.419e+04, trn/neg_log_prior  3.040e+05, trn/lr  2.518e-06, trn/temperature  0.000e+00, val/acc 2.498e-01, val/nll 2.068e+00
[2023-02-09 04:43:55] [Cycle   1/ 30][Epoch  54/200] trn/posterior_energy  2.883e+05, trn/neg_log_likelihood  8.385e+04, trn/neg_log_prior  2.045e+05, trn/lr  2.501e-06, trn/temperature  0.000e+00, val/acc 2.253e-01, val/nll 1.993e+00
[2023-02-09 04:43:59] [Cycle   1/ 30][Epoch  55/200] trn/posterior_energy  2.802e+05, trn/neg_log_likelihood  8.257e+04, trn/neg_log_prior  1.977e+05, trn/lr  2.483e-06, trn/temperature  0.000e+00, val/acc 2.534e-01, val/nll 2.088e+00
[2023-02-09 04:44:03] [Cycle   1/ 30][Epoch  56/200] trn/posterior_energy  2.695e+05, trn/neg_log_likelihood  8.353e+04, trn/neg_log_prior  1.860e+05, trn/lr  2.465e-06, trn/temperature  0.000e+00, val/acc 2.090e-01, val/nll 2.061e+00
