[2023-02-06 00:58:15] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-06 00:58:15] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.9
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000010_mo-0.90_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 00:58:48] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  4.990e+05, trn/neg_log_likelihood  8.351e+04, trn/neg_log_prior  4.155e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 3.207e-01, val/nll 1.728e+00
[2023-02-06 00:59:36] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  4.045e+05, trn/neg_log_likelihood  3.515e+04, trn/neg_log_prior  3.693e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 7.341e-01, val/nll 7.893e-01
[2023-02-06 00:59:40] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  4.035e+05, trn/neg_log_likelihood  3.389e+04, trn/neg_log_prior  3.696e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 7.139e-01, val/nll 8.196e-01
[2023-02-06 00:59:44] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  4.027e+05, trn/neg_log_likelihood  3.281e+04, trn/neg_log_prior  3.699e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 7.131e-01, val/nll 8.454e-01
[2023-02-06 00:59:49] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  4.017e+05, trn/neg_log_likelihood  3.155e+04, trn/neg_log_prior  3.702e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 7.136e-01, val/nll 8.254e-01
[2023-02-06 00:59:53] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  4.005e+05, trn/neg_log_likelihood  3.047e+04, trn/neg_log_prior  3.700e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 7.362e-01, val/nll 7.860e-01
[2023-02-06 00:59:57] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.995e+05, trn/neg_log_likelihood  2.949e+04, trn/neg_log_prior  3.700e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 7.114e-01, val/nll 8.537e-01
[2023-02-06 01:00:02] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.986e+05, trn/neg_log_likelihood  2.871e+04, trn/neg_log_prior  3.699e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 7.283e-01, val/nll 7.992e-01
[2023-02-06 01:00:06] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.983e+05, trn/neg_log_likelihood  2.832e+04, trn/neg_log_prior  3.700e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 7.419e-01, val/nll 7.753e-01
[2023-02-06 01:00:10] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.972e+05, trn/neg_log_likelihood  2.717e+04, trn/neg_log_prior  3.700e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 7.611e-01, val/nll 7.060e-01
[2023-02-06 01:00:15] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.968e+05, trn/neg_log_likelihood  2.670e+04, trn/neg_log_prior  3.701e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 7.720e-01, val/nll 6.915e-01
[2023-02-06 01:00:19] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.957e+05, trn/neg_log_likelihood  2.582e+04, trn/neg_log_prior  3.699e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 7.543e-01, val/nll 7.068e-01
[2023-02-06 01:00:23] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.948e+05, trn/neg_log_likelihood  2.474e+04, trn/neg_log_prior  3.700e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 7.812e-01, val/nll 6.535e-01
[2023-02-06 01:00:28] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.940e+05, trn/neg_log_likelihood  2.410e+04, trn/neg_log_prior  3.699e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 7.706e-01, val/nll 6.987e-01
[2023-02-06 01:00:32] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.931e+05, trn/neg_log_likelihood  2.336e+04, trn/neg_log_prior  3.697e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 7.878e-01, val/nll 6.342e-01
[2023-02-06 01:00:36] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.921e+05, trn/neg_log_likelihood  2.259e+04, trn/neg_log_prior  3.695e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 7.783e-01, val/nll 6.667e-01
[2023-02-06 01:00:40] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.907e+05, trn/neg_log_likelihood  2.134e+04, trn/neg_log_prior  3.694e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 7.656e-01, val/nll 6.875e-01
[2023-02-06 01:00:45] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.900e+05, trn/neg_log_likelihood  2.074e+04, trn/neg_log_prior  3.692e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 7.977e-01, val/nll 6.140e-01
[2023-02-06 01:00:49] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.887e+05, trn/neg_log_likelihood  1.966e+04, trn/neg_log_prior  3.690e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 7.785e-01, val/nll 6.589e-01
[2023-02-06 01:00:53] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.874e+05, trn/neg_log_likelihood  1.851e+04, trn/neg_log_prior  3.688e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 8.007e-01, val/nll 5.869e-01
[2023-02-06 01:00:57] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.863e+05, trn/neg_log_likelihood  1.758e+04, trn/neg_log_prior  3.687e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 8.114e-01, val/nll 5.679e-01
[2023-02-06 01:01:02] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.852e+05, trn/neg_log_likelihood  1.670e+04, trn/neg_log_prior  3.685e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 7.855e-01, val/nll 6.485e-01
[2023-02-06 01:01:06] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.835e+05, trn/neg_log_likelihood  1.528e+04, trn/neg_log_prior  3.683e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 8.056e-01, val/nll 6.014e-01
[2023-02-06 01:01:10] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.818e+05, trn/neg_log_likelihood  1.377e+04, trn/neg_log_prior  3.680e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 7.990e-01, val/nll 6.224e-01
[2023-02-06 01:01:15] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.805e+05, trn/neg_log_likelihood  1.281e+04, trn/neg_log_prior  3.677e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 8.060e-01, val/nll 6.015e-01
[2023-02-06 01:01:19] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.789e+05, trn/neg_log_likelihood  1.141e+04, trn/neg_log_prior  3.675e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 7.979e-01, val/nll 6.346e-01
[2023-02-06 01:01:23] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.769e+05, trn/neg_log_likelihood  9.733e+03, trn/neg_log_prior  3.672e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 8.197e-01, val/nll 5.564e-01
[2023-02-06 01:01:28] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.748e+05, trn/neg_log_likelihood  8.016e+03, trn/neg_log_prior  3.667e+05, trn/lr  1.465e-07, trn/temperature  0.000e+00, val/acc 8.235e-01, val/nll 5.500e-01
[2023-02-06 01:01:32] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.723e+05, trn/neg_log_likelihood  6.026e+03, trn/neg_log_prior  3.663e+05, trn/lr  1.250e-07, trn/temperature  0.000e+00, val/acc 8.175e-01, val/nll 5.948e-01
[2023-02-06 01:01:36] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.704e+05, trn/neg_log_likelihood  4.619e+03, trn/neg_log_prior  3.657e+05, trn/lr  1.050e-07, trn/temperature  0.000e+00, val/acc 8.216e-01, val/nll 5.867e-01
[2023-02-06 01:01:41] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.680e+05, trn/neg_log_likelihood  2.864e+03, trn/neg_log_prior  3.652e+05, trn/lr  8.654e-08, trn/temperature  0.000e+00, val/acc 8.277e-01, val/nll 5.847e-01
[2023-02-06 01:01:45] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.661e+05, trn/neg_log_likelihood  1.520e+03, trn/neg_log_prior  3.646e+05, trn/lr  6.972e-08, trn/temperature  0.000e+00, val/acc 8.206e-01, val/nll 6.191e-01
[2023-02-06 01:01:49] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.648e+05, trn/neg_log_likelihood  7.574e+02, trn/neg_log_prior  3.640e+05, trn/lr  5.458e-08, trn/temperature  0.000e+00, val/acc 8.324e-01, val/nll 5.946e-01
[2023-02-06 01:01:53] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.640e+05, trn/neg_log_likelihood  4.749e+02, trn/neg_log_prior  3.635e+05, trn/lr  4.121e-08, trn/temperature  0.000e+00, val/acc 8.340e-01, val/nll 5.964e-01
[2023-02-06 01:01:57] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.636e+05, trn/neg_log_likelihood  4.014e+02, trn/neg_log_prior  3.632e+05, trn/lr  2.965e-08, trn/temperature  0.000e+00, val/acc 8.360e-01, val/nll 5.994e-01
[2023-02-06 01:02:02] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.633e+05, trn/neg_log_likelihood  3.755e+02, trn/neg_log_prior  3.629e+05, trn/lr  1.994e-08, trn/temperature  0.000e+00, val/acc 8.338e-01, val/nll 6.020e-01
[2023-02-06 01:02:06] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.631e+05, trn/neg_log_likelihood  3.628e+02, trn/neg_log_prior  3.628e+05, trn/lr  1.213e-08, trn/temperature  0.000e+00, val/acc 8.345e-01, val/nll 6.020e-01
[2023-02-06 01:02:10] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.630e+05, trn/neg_log_likelihood  3.570e+02, trn/neg_log_prior  3.627e+05, trn/lr  6.242e-09, trn/temperature  0.000e+00, val/acc 8.342e-01, val/nll 6.034e-01
[2023-02-06 01:02:14] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.630e+05, trn/neg_log_likelihood  3.535e+02, trn/neg_log_prior  3.626e+05, trn/lr  2.304e-09, trn/temperature  0.000e+00, val/acc 8.343e-01, val/nll 6.034e-01
[2023-02-06 01:02:23] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.630e+05, trn/neg_log_likelihood  3.519e+02, trn/neg_log_prior  3.626e+05, trn/lr  3.299e-10, trn/temperature  0.000e+00, val/acc 8.342e-01, val/nll 6.035e-01, val/ens_acc 8.342e-01, val/ens_nll 6.035e-01 (test_acc: 8.362e-01, test_nll: 6.157e-01, test_ens_acc: 8.362e-01, test_ens_nll: 6.157e-01)
[2023-02-06 01:02:28] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  4.595e+05, trn/neg_log_likelihood  8.884e+04, trn/neg_log_prior  3.707e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 2.189e-01, val/nll 2.023e+00
[2023-02-06 01:02:32] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  4.384e+05, trn/neg_log_likelihood  7.655e+04, trn/neg_log_prior  3.618e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 2.787e-01, val/nll 1.882e+00
[2023-02-06 01:02:36] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  6.911e+04, trn/neg_log_prior  3.588e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 4.040e-01, val/nll 1.571e+00
[2023-02-06 01:02:41] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  4.226e+05, trn/neg_log_likelihood  6.401e+04, trn/neg_log_prior  3.585e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 4.632e-01, val/nll 1.437e+00
[2023-02-06 01:02:45] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  4.193e+05, trn/neg_log_likelihood  6.044e+04, trn/neg_log_prior  3.589e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 4.713e-01, val/nll 1.430e+00
[2023-02-06 01:02:49] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  4.176e+05, trn/neg_log_likelihood  5.809e+04, trn/neg_log_prior  3.595e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 4.791e-01, val/nll 1.400e+00
[2023-02-06 01:02:54] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  4.161e+05, trn/neg_log_likelihood  5.600e+04, trn/neg_log_prior  3.601e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 4.800e-01, val/nll 1.353e+00
[2023-02-06 01:02:58] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  4.152e+05, trn/neg_log_likelihood  5.424e+04, trn/neg_log_prior  3.609e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 5.029e-01, val/nll 1.346e+00
[2023-02-06 01:03:02] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  4.135e+05, trn/neg_log_likelihood  5.196e+04, trn/neg_log_prior  3.615e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 5.587e-01, val/nll 1.202e+00
[2023-02-06 01:03:07] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  4.128e+05, trn/neg_log_likelihood  5.062e+04, trn/neg_log_prior  3.622e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 5.652e-01, val/nll 1.200e+00
[2023-02-06 01:03:11] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  4.115e+05, trn/neg_log_likelihood  4.880e+04, trn/neg_log_prior  3.627e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 5.696e-01, val/nll 1.223e+00
[2023-02-06 01:03:15] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  4.106e+05, trn/neg_log_likelihood  4.744e+04, trn/neg_log_prior  3.632e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 5.738e-01, val/nll 1.222e+00
[2023-02-06 01:03:20] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  4.101e+05, trn/neg_log_likelihood  4.638e+04, trn/neg_log_prior  3.638e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 6.330e-01, val/nll 1.024e+00
[2023-02-06 01:03:24] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  4.086e+05, trn/neg_log_likelihood  4.459e+04, trn/neg_log_prior  3.640e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 6.281e-01, val/nll 1.057e+00
[2023-02-06 01:03:28] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  4.076e+05, trn/neg_log_likelihood  4.333e+04, trn/neg_log_prior  3.643e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 6.250e-01, val/nll 1.026e+00
[2023-02-06 01:03:32] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  4.070e+05, trn/neg_log_likelihood  4.256e+04, trn/neg_log_prior  3.645e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 6.482e-01, val/nll 9.873e-01
[2023-02-06 01:03:37] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  4.068e+05, trn/neg_log_likelihood  4.221e+04, trn/neg_log_prior  3.646e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 6.208e-01, val/nll 1.064e+00
[2023-02-06 01:03:41] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  4.059e+05, trn/neg_log_likelihood  4.114e+04, trn/neg_log_prior  3.648e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 6.434e-01, val/nll 1.031e+00
[2023-02-06 01:03:45] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  4.047e+05, trn/neg_log_likelihood  3.994e+04, trn/neg_log_prior  3.648e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 6.066e-01, val/nll 1.055e+00
[2023-02-06 01:03:49] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  4.038e+05, trn/neg_log_likelihood  3.889e+04, trn/neg_log_prior  3.649e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 6.621e-01, val/nll 9.622e-01
[2023-02-06 01:03:54] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  4.030e+05, trn/neg_log_likelihood  3.793e+04, trn/neg_log_prior  3.651e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 6.486e-01, val/nll 9.955e-01
[2023-02-06 01:03:58] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  4.021e+05, trn/neg_log_likelihood  3.690e+04, trn/neg_log_prior  3.652e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 6.679e-01, val/nll 9.527e-01
[2023-02-06 01:04:02] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  4.015e+05, trn/neg_log_likelihood  3.630e+04, trn/neg_log_prior  3.652e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 6.809e-01, val/nll 9.204e-01
[2023-02-06 01:04:06] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.997e+05, trn/neg_log_likelihood  3.439e+04, trn/neg_log_prior  3.653e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 6.736e-01, val/nll 9.109e-01
[2023-02-06 01:04:11] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.991e+05, trn/neg_log_likelihood  3.375e+04, trn/neg_log_prior  3.653e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 7.128e-01, val/nll 8.392e-01
[2023-02-06 01:04:15] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.982e+05, trn/neg_log_likelihood  3.287e+04, trn/neg_log_prior  3.654e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 7.261e-01, val/nll 7.896e-01
[2023-02-06 01:04:19] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  3.977e+05, trn/neg_log_likelihood  3.228e+04, trn/neg_log_prior  3.654e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 7.332e-01, val/nll 7.872e-01
[2023-02-06 01:04:23] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  3.960e+05, trn/neg_log_likelihood  3.078e+04, trn/neg_log_prior  3.652e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 7.259e-01, val/nll 8.117e-01
[2023-02-06 01:04:28] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  3.949e+05, trn/neg_log_likelihood  2.973e+04, trn/neg_log_prior  3.651e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 7.404e-01, val/nll 7.378e-01
[2023-02-06 01:04:32] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  3.937e+05, trn/neg_log_likelihood  2.868e+04, trn/neg_log_prior  3.650e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 7.445e-01, val/nll 7.494e-01
[2023-02-06 01:04:36] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  3.927e+05, trn/neg_log_likelihood  2.789e+04, trn/neg_log_prior  3.648e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 7.048e-01, val/nll 8.301e-01
[2023-02-06 01:04:41] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  3.917e+05, trn/neg_log_likelihood  2.701e+04, trn/neg_log_prior  3.647e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 7.207e-01, val/nll 7.802e-01
[2023-02-06 01:04:45] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  3.909e+05, trn/neg_log_likelihood  2.632e+04, trn/neg_log_prior  3.646e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 7.389e-01, val/nll 7.775e-01
[2023-02-06 01:04:49] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  3.896e+05, trn/neg_log_likelihood  2.518e+04, trn/neg_log_prior  3.645e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 7.450e-01, val/nll 7.433e-01
[2023-02-06 01:04:53] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  3.878e+05, trn/neg_log_likelihood  2.347e+04, trn/neg_log_prior  3.643e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 7.606e-01, val/nll 7.066e-01
[2023-02-06 01:04:58] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  3.866e+05, trn/neg_log_likelihood  2.251e+04, trn/neg_log_prior  3.641e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 7.628e-01, val/nll 6.763e-01
[2023-02-06 01:05:02] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  3.849e+05, trn/neg_log_likelihood  2.102e+04, trn/neg_log_prior  3.639e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 7.855e-01, val/nll 6.466e-01
