[2023-02-22 00:25:00] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-22 00:25:00] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 0.01
- args.optim_momentum     : 0.99
- args.optim_weight_decay : 0.001
- args.rho                : 3.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/ASAM/bs-0256_ne-0200_lr-0.01_mo-0.99_wd-0.0010_rho-3.0000_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-22 00:25:14] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-22 00:26:17] [Epoch     1/  200] trn/loss 4.694e+00, trn/lr 1.000e-02, val/acc 9.956e-03, val/nll 4.624e+00 (best_acc: 0.000e+00 -> 9.956e-03, test_acc: 9.200e-03, test_nll: 4.623e+00)
[2023-02-22 00:26:25] [Epoch     2/  200] trn/loss 4.607e+00, trn/lr 9.999e-03, val/acc 9.624e-03, val/nll 4.607e+00
[2023-02-22 00:26:32] [Epoch     3/  200] trn/loss 4.606e+00, trn/lr 9.996e-03, val/acc 8.407e-03, val/nll 4.607e+00
[2023-02-22 00:26:39] [Epoch     4/  200] trn/loss 4.606e+00, trn/lr 9.992e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:26:46] [Epoch     5/  200] trn/loss 4.606e+00, trn/lr 9.987e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:26:54] [Epoch     6/  200] trn/loss 4.606e+00, trn/lr 9.981e-03, val/acc 9.292e-03, val/nll 4.607e+00
[2023-02-22 00:27:01] [Epoch     7/  200] trn/loss 4.606e+00, trn/lr 9.974e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:27:08] [Epoch     8/  200] trn/loss 4.606e+00, trn/lr 9.965e-03, val/acc 9.071e-03, val/nll 4.607e+00
[2023-02-22 00:27:15] [Epoch     9/  200] trn/loss 4.606e+00, trn/lr 9.955e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:27:22] [Epoch    10/  200] trn/loss 4.606e+00, trn/lr 9.944e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:27:30] [Epoch    11/  200] trn/loss 4.606e+00, trn/lr 9.932e-03, val/acc 9.071e-03, val/nll 4.607e+00
[2023-02-22 00:27:37] [Epoch    12/  200] trn/loss 4.606e+00, trn/lr 9.919e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:27:44] [Epoch    13/  200] trn/loss 4.606e+00, trn/lr 9.904e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:27:51] [Epoch    14/  200] trn/loss 4.606e+00, trn/lr 9.888e-03, val/acc 9.403e-03, val/nll 4.607e+00
[2023-02-22 00:27:58] [Epoch    15/  200] trn/loss 4.606e+00, trn/lr 9.871e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:28:06] [Epoch    16/  200] trn/loss 4.606e+00, trn/lr 9.853e-03, val/acc 9.403e-03, val/nll 4.607e+00
[2023-02-22 00:28:13] [Epoch    17/  200] trn/loss 4.606e+00, trn/lr 9.833e-03, val/acc 9.292e-03, val/nll 4.607e+00
[2023-02-22 00:28:20] [Epoch    18/  200] trn/loss 4.606e+00, trn/lr 9.812e-03, val/acc 8.407e-03, val/nll 4.607e+00
[2023-02-22 00:28:28] [Epoch    19/  200] trn/loss 4.606e+00, trn/lr 9.790e-03, val/acc 1.117e-02, val/nll 4.607e+00 (best_acc: 9.956e-03 -> 1.117e-02, test_acc: 1.390e-02, test_nll: 4.606e+00)
[2023-02-22 00:28:35] [Epoch    20/  200] trn/loss 4.606e+00, trn/lr 9.767e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:28:42] [Epoch    21/  200] trn/loss 4.606e+00, trn/lr 9.743e-03, val/acc 9.071e-03, val/nll 4.607e+00
[2023-02-22 00:28:50] [Epoch    22/  200] trn/loss 4.606e+00, trn/lr 9.718e-03, val/acc 8.075e-03, val/nll 4.608e+00
[2023-02-22 00:28:57] [Epoch    23/  200] trn/loss 4.606e+00, trn/lr 9.691e-03, val/acc 1.007e-02, val/nll 4.606e+00
[2023-02-22 00:29:04] [Epoch    24/  200] trn/loss 4.606e+00, trn/lr 9.663e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:29:11] [Epoch    25/  200] trn/loss 4.606e+00, trn/lr 9.634e-03, val/acc 9.071e-03, val/nll 4.607e+00
[2023-02-22 00:29:18] [Epoch    26/  200] trn/loss 4.606e+00, trn/lr 9.604e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:29:26] [Epoch    27/  200] trn/loss 4.606e+00, trn/lr 9.573e-03, val/acc 8.960e-03, val/nll 4.607e+00
[2023-02-22 00:29:33] [Epoch    28/  200] trn/loss 4.606e+00, trn/lr 9.541e-03, val/acc 9.624e-03, val/nll 4.607e+00
[2023-02-22 00:29:40] [Epoch    29/  200] trn/loss 4.606e+00, trn/lr 9.507e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:29:47] [Epoch    30/  200] trn/loss 4.606e+00, trn/lr 9.473e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:29:55] [Epoch    31/  200] trn/loss 4.606e+00, trn/lr 9.437e-03, val/acc 9.181e-03, val/nll 4.608e+00
[2023-02-22 00:30:02] [Epoch    32/  200] trn/loss 4.606e+00, trn/lr 9.400e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:30:09] [Epoch    33/  200] trn/loss 4.606e+00, trn/lr 9.363e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:30:16] [Epoch    34/  200] trn/loss 4.606e+00, trn/lr 9.324e-03, val/acc 8.518e-03, val/nll 4.608e+00
[2023-02-22 00:30:23] [Epoch    35/  200] trn/loss 4.606e+00, trn/lr 9.284e-03, val/acc 9.624e-03, val/nll 4.607e+00
[2023-02-22 00:30:31] [Epoch    36/  200] trn/loss 4.606e+00, trn/lr 9.243e-03, val/acc 1.040e-02, val/nll 4.607e+00
[2023-02-22 00:30:38] [Epoch    37/  200] trn/loss 4.606e+00, trn/lr 9.201e-03, val/acc 8.850e-03, val/nll 4.607e+00
[2023-02-22 00:30:45] [Epoch    38/  200] trn/loss 4.606e+00, trn/lr 9.157e-03, val/acc 9.181e-03, val/nll 4.608e+00
[2023-02-22 00:30:52] [Epoch    39/  200] trn/loss 4.606e+00, trn/lr 9.113e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:31:00] [Epoch    40/  200] trn/loss 4.606e+00, trn/lr 9.068e-03, val/acc 9.845e-03, val/nll 4.607e+00
[2023-02-22 00:31:07] [Epoch    41/  200] trn/loss 4.606e+00, trn/lr 9.022e-03, val/acc 9.071e-03, val/nll 4.607e+00
[2023-02-22 00:31:14] [Epoch    42/  200] trn/loss 4.606e+00, trn/lr 8.975e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:31:21] [Epoch    43/  200] trn/loss 4.606e+00, trn/lr 8.927e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:31:28] [Epoch    44/  200] trn/loss 4.606e+00, trn/lr 8.878e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:31:35] [Epoch    45/  200] trn/loss 4.606e+00, trn/lr 8.828e-03, val/acc 9.181e-03, val/nll 4.607e+00
[2023-02-22 00:31:43] [Epoch    46/  200] trn/loss 4.606e+00, trn/lr 8.777e-03, val/acc 8.518e-03, val/nll 4.607e+00
[2023-02-22 00:31:50] [Epoch    47/  200] trn/loss 4.606e+00, trn/lr 8.725e-03, val/acc 8.075e-03, val/nll 4.607e+00
[2023-02-22 00:31:57] [Epoch    48/  200] trn/loss 4.606e+00, trn/lr 8.672e-03, val/acc 8.850e-03, val/nll 4.607e+00
[2023-02-22 00:32:04] [Epoch    49/  200] trn/loss 4.606e+00, trn/lr 8.618e-03, val/acc 8.960e-03, val/nll 4.607e+00
[2023-02-22 00:32:11] [Epoch    50/  200] trn/loss 4.606e+00, trn/lr 8.563e-03, val/acc 9.624e-03, val/nll 4.608e+00
[2023-02-22 00:32:19] [Epoch    51/  200] trn/loss 4.606e+00, trn/lr 8.508e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:32:26] [Epoch    52/  200] trn/loss 4.606e+00, trn/lr 8.451e-03, val/acc 9.513e-03, val/nll 4.607e+00
[2023-02-22 00:32:33] [Epoch    53/  200] trn/loss 4.606e+00, trn/lr 8.394e-03, val/acc 9.735e-03, val/nll 4.607e+00
[2023-02-22 00:32:40] [Epoch    54/  200] trn/loss 4.606e+00, trn/lr 8.336e-03, val/acc 8.296e-03, val/nll 4.607e+00
[2023-02-22 00:32:47] [Epoch    55/  200] trn/loss 4.606e+00, trn/lr 8.277e-03, val/acc 8.518e-03, val/nll 4.608e+00
[2023-02-22 00:32:55] [Epoch    56/  200] trn/loss 4.606e+00, trn/lr 8.217e-03, val/acc 9.292e-03, val/nll 4.607e+00
[2023-02-22 00:33:02] [Epoch    57/  200] trn/loss 4.606e+00, trn/lr 8.157e-03, val/acc 8.075e-03, val/nll 4.607e+00
