[2023-02-05 05:17:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 05:17:20] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 05:17:26] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 05:18:10] [Epoch     1/  500] trn/posterior_energy -1.881e+06, trn/neg_log_likelihood  9.143e+04, trn/neg_log_prior -1.972e+06, trn/lr  3.000e-06, val/acc 2.938e-01, val/nll 1.842e+00 (best_acc: 0.000e+00 -> 2.938e-01, test_acc: 2.923e-01, test_nll: 1.853e+00)
[2023-02-05 05:20:39] [Epoch    12/  500] trn/posterior_energy -1.961e+06, trn/neg_log_likelihood  1.117e+04, trn/neg_log_prior -1.972e+06, trn/lr  2.996e-06, val/acc 8.004e-01, val/nll 6.110e-01 (best_acc: 7.775e-01 -> 8.004e-01, test_acc: 7.942e-01, test_nll: 6.263e-01)
[2023-02-05 05:20:51] [Epoch    13/  500] trn/posterior_energy -1.962e+06, trn/neg_log_likelihood  9.350e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.995e-06, val/acc 7.988e-01, val/nll 6.527e-01
[2023-02-05 05:21:03] [Epoch    14/  500] trn/posterior_energy -1.964e+06, trn/neg_log_likelihood  7.570e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.995e-06, val/acc 7.966e-01, val/nll 6.876e-01
[2023-02-05 05:21:15] [Epoch    15/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  6.532e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.994e-06, val/acc 7.858e-01, val/nll 7.816e-01
[2023-02-05 05:21:27] [Epoch    16/  500] trn/posterior_energy -1.965e+06, trn/neg_log_likelihood  5.785e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.993e-06, val/acc 7.795e-01, val/nll 7.947e-01
[2023-02-05 05:21:41] [Epoch    17/  500] trn/posterior_energy -1.966e+06, trn/neg_log_likelihood  4.712e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.992e-06, val/acc 8.105e-01, val/nll 6.647e-01 (best_acc: 8.004e-01 -> 8.105e-01, test_acc: 8.111e-01, test_nll: 6.795e-01)
[2023-02-05 05:21:53] [Epoch    18/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.904e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.991e-06, val/acc 8.024e-01, val/nll 7.355e-01
[2023-02-05 05:22:05] [Epoch    19/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.474e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.990e-06, val/acc 8.096e-01, val/nll 7.172e-01
[2023-02-05 05:22:18] [Epoch    20/  500] trn/posterior_energy -1.967e+06, trn/neg_log_likelihood  3.521e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.989e-06, val/acc 8.156e-01, val/nll 6.712e-01 (best_acc: 8.105e-01 -> 8.156e-01, test_acc: 8.139e-01, test_nll: 6.817e-01)
[2023-02-05 05:22:30] [Epoch    21/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  3.165e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.988e-06, val/acc 8.105e-01, val/nll 7.205e-01
[2023-02-05 05:22:42] [Epoch    22/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  3.104e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.986e-06, val/acc 7.845e-01, val/nll 8.820e-01
[2023-02-05 05:22:54] [Epoch    23/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.984e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.985e-06, val/acc 7.963e-01, val/nll 7.608e-01
[2023-02-05 05:23:07] [Epoch    24/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.829e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.984e-06, val/acc 8.044e-01, val/nll 7.951e-01
[2023-02-05 05:23:19] [Epoch    25/  500] trn/posterior_energy -1.968e+06, trn/neg_log_likelihood  2.726e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.982e-06, val/acc 8.044e-01, val/nll 7.946e-01
[2023-02-05 05:23:31] [Epoch    26/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  1.887e+03, trn/neg_log_prior -1.971e+06, trn/lr  2.981e-06, val/acc 8.025e-01, val/nll 8.008e-01
[2023-02-05 05:23:43] [Epoch    27/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.680e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.979e-06, val/acc 7.948e-01, val/nll 7.936e-01
[2023-02-05 05:23:55] [Epoch    28/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.086e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.978e-06, val/acc 7.879e-01, val/nll 8.993e-01
[2023-02-05 05:24:06] [Epoch    29/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.798e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.976e-06, val/acc 7.997e-01, val/nll 8.525e-01
[2023-02-05 05:24:18] [Epoch    30/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.471e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.974e-06, val/acc 8.046e-01, val/nll 7.423e-01
[2023-02-05 05:24:30] [Epoch    31/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.236e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.973e-06, val/acc 7.898e-01, val/nll 7.540e-01
[2023-02-05 05:24:42] [Epoch    32/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.554e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.971e-06, val/acc 7.898e-01, val/nll 8.876e-01
[2023-02-05 05:24:54] [Epoch    33/  500] trn/posterior_energy -1.969e+06, trn/neg_log_likelihood  2.917e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.969e-06, val/acc 8.110e-01, val/nll 7.768e-01
[2023-02-05 05:25:08] [Epoch    34/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.609e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.967e-06, val/acc 8.209e-01, val/nll 7.493e-01 (best_acc: 8.156e-01 -> 8.209e-01, test_acc: 8.228e-01, test_nll: 7.655e-01)
[2023-02-05 05:25:20] [Epoch    35/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.816e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.965e-06, val/acc 7.983e-01, val/nll 8.312e-01
[2023-02-05 05:25:31] [Epoch    36/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.566e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.963e-06, val/acc 8.134e-01, val/nll 7.179e-01
[2023-02-05 05:25:43] [Epoch    37/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.028e+03, trn/neg_log_prior -1.972e+06, trn/lr  2.961e-06, val/acc 8.065e-01, val/nll 8.167e-01
[2023-02-05 05:25:56] [Epoch    38/  500] trn/posterior_energy -1.970e+06, trn/neg_log_likelihood  2.642e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.959e-06, val/acc 8.065e-01, val/nll 8.228e-01
[2023-02-05 05:26:07] [Epoch    39/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.762e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.956e-06, val/acc 8.105e-01, val/nll 7.510e-01
[2023-02-05 05:26:19] [Epoch    40/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.300e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.954e-06, val/acc 8.029e-01, val/nll 8.144e-01
[2023-02-05 05:26:31] [Epoch    41/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.877e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.952e-06, val/acc 8.128e-01, val/nll 7.683e-01
[2023-02-05 05:26:43] [Epoch    42/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.472e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.949e-06, val/acc 8.007e-01, val/nll 8.074e-01
[2023-02-05 05:26:55] [Epoch    43/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.987e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.947e-06, val/acc 8.037e-01, val/nll 8.213e-01
[2023-02-05 05:27:06] [Epoch    44/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.374e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.944e-06, val/acc 7.666e-01, val/nll 8.794e-01
[2023-02-05 05:27:18] [Epoch    45/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.067e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.942e-06, val/acc 7.966e-01, val/nll 8.156e-01
[2023-02-05 05:27:30] [Epoch    46/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.009e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.939e-06, val/acc 8.050e-01, val/nll 8.248e-01
[2023-02-05 05:27:42] [Epoch    47/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.736e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.936e-06, val/acc 8.093e-01, val/nll 7.380e-01
[2023-02-05 05:27:54] [Epoch    48/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.135e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.934e-06, val/acc 8.111e-01, val/nll 7.243e-01
[2023-02-05 05:28:06] [Epoch    49/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.243e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.931e-06, val/acc 8.170e-01, val/nll 7.240e-01
[2023-02-05 05:28:18] [Epoch    50/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.584e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.928e-06, val/acc 8.087e-01, val/nll 8.244e-01
[2023-02-05 05:28:30] [Epoch    51/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.564e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.925e-06, val/acc 8.188e-01, val/nll 7.247e-01
[2023-02-05 05:28:41] [Epoch    52/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.289e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.922e-06, val/acc 8.191e-01, val/nll 7.249e-01
[2023-02-05 05:28:53] [Epoch    53/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.748e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.919e-06, val/acc 7.952e-01, val/nll 7.898e-01
[2023-02-05 05:29:05] [Epoch    54/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.455e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.916e-06, val/acc 8.162e-01, val/nll 7.196e-01
[2023-02-05 05:29:19] [Epoch    55/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  1.795e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.913e-06, val/acc 8.219e-01, val/nll 6.898e-01 (best_acc: 8.209e-01 -> 8.219e-01, test_acc: 8.208e-01, test_nll: 7.061e-01)
[2023-02-05 05:29:31] [Epoch    56/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.743e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.910e-06, val/acc 8.189e-01, val/nll 7.132e-01
[2023-02-05 05:29:43] [Epoch    57/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.900e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.906e-06, val/acc 8.009e-01, val/nll 8.236e-01
[2023-02-05 05:29:55] [Epoch    58/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.498e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.903e-06, val/acc 7.976e-01, val/nll 8.237e-01
[2023-02-05 05:30:07] [Epoch    59/  500] trn/posterior_energy -1.971e+06, trn/neg_log_likelihood  2.357e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.900e-06, val/acc 8.159e-01, val/nll 7.137e-01
[2023-02-05 05:30:19] [Epoch    60/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.505e+03, trn/neg_log_prior -1.973e+06, trn/lr  2.896e-06, val/acc 8.197e-01, val/nll 7.089e-01
[2023-02-05 05:30:31] [Epoch    61/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.457e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.893e-06, val/acc 8.028e-01, val/nll 8.389e-01
[2023-02-05 05:30:42] [Epoch    62/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.842e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.889e-06, val/acc 8.090e-01, val/nll 7.260e-01
[2023-02-05 05:30:54] [Epoch    63/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.914e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.886e-06, val/acc 8.015e-01, val/nll 7.879e-01
[2023-02-05 05:31:06] [Epoch    64/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.516e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.882e-06, val/acc 8.037e-01, val/nll 7.707e-01
[2023-02-05 05:31:18] [Epoch    65/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.529e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.878e-06, val/acc 8.166e-01, val/nll 7.396e-01
[2023-02-05 05:31:30] [Epoch    66/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.727e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.875e-06, val/acc 8.175e-01, val/nll 7.283e-01
[2023-02-05 05:31:41] [Epoch    67/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.905e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.871e-06, val/acc 8.121e-01, val/nll 7.916e-01
[2023-02-05 05:31:53] [Epoch    68/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.200e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.867e-06, val/acc 8.027e-01, val/nll 7.495e-01
[2023-02-05 05:32:05] [Epoch    69/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.637e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.863e-06, val/acc 8.179e-01, val/nll 7.342e-01
[2023-02-05 05:32:16] [Epoch    70/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.894e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.859e-06, val/acc 8.021e-01, val/nll 8.142e-01
[2023-02-05 05:32:28] [Epoch    71/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.016e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.855e-06, val/acc 8.136e-01, val/nll 8.193e-01
[2023-02-05 05:32:40] [Epoch    72/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.037e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.851e-06, val/acc 8.019e-01, val/nll 8.351e-01
[2023-02-05 05:32:51] [Epoch    73/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.206e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.847e-06, val/acc 7.997e-01, val/nll 9.164e-01
[2023-02-05 05:33:03] [Epoch    74/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.562e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.843e-06, val/acc 8.070e-01, val/nll 7.652e-01
[2023-02-05 05:33:15] [Epoch    75/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.113e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.839e-06, val/acc 7.971e-01, val/nll 8.039e-01
[2023-02-05 05:33:29] [Epoch    76/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.777e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.834e-06, val/acc 8.304e-01, val/nll 6.980e-01 (best_acc: 8.219e-01 -> 8.304e-01, test_acc: 8.232e-01, test_nll: 7.229e-01)
[2023-02-05 05:33:41] [Epoch    77/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.419e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.830e-06, val/acc 8.230e-01, val/nll 7.013e-01
[2023-02-05 05:33:55] [Epoch    78/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.576e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.826e-06, val/acc 8.323e-01, val/nll 7.181e-01 (best_acc: 8.304e-01 -> 8.323e-01, test_acc: 8.238e-01, test_nll: 7.671e-01)
[2023-02-05 05:34:07] [Epoch    79/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.190e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.821e-06, val/acc 8.242e-01, val/nll 7.300e-01
[2023-02-05 05:34:19] [Epoch    80/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.247e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.817e-06, val/acc 8.156e-01, val/nll 7.288e-01
[2023-02-05 05:34:31] [Epoch    81/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  2.081e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.812e-06, val/acc 8.170e-01, val/nll 6.798e-01
[2023-02-05 05:34:44] [Epoch    82/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.980e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.808e-06, val/acc 8.033e-01, val/nll 7.762e-01
[2023-02-05 05:34:56] [Epoch    83/  500] trn/posterior_energy -1.972e+06, trn/neg_log_likelihood  1.806e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.803e-06, val/acc 8.252e-01, val/nll 7.374e-01
[2023-02-05 05:35:08] [Epoch    84/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.175e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.798e-06, val/acc 8.259e-01, val/nll 7.519e-01
[2023-02-05 05:35:21] [Epoch    85/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.624e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.794e-06, val/acc 8.142e-01, val/nll 7.380e-01
[2023-02-05 05:35:33] [Epoch    86/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.673e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.789e-06, val/acc 8.115e-01, val/nll 7.294e-01
[2023-02-05 05:35:44] [Epoch    87/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.508e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.784e-06, val/acc 8.122e-01, val/nll 7.333e-01
[2023-02-05 05:35:56] [Epoch    88/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.321e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.779e-06, val/acc 8.019e-01, val/nll 8.807e-01
[2023-02-05 05:36:09] [Epoch    89/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.756e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.774e-06, val/acc 8.191e-01, val/nll 7.150e-01
[2023-02-05 05:36:21] [Epoch    90/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.105e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.769e-06, val/acc 7.808e-01, val/nll 9.592e-01
[2023-02-05 05:36:33] [Epoch    91/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.741e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.764e-06, val/acc 8.162e-01, val/nll 7.531e-01
[2023-02-05 05:36:45] [Epoch    92/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.744e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.759e-06, val/acc 8.027e-01, val/nll 7.659e-01
[2023-02-05 05:36:56] [Epoch    93/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.348e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.754e-06, val/acc 8.178e-01, val/nll 7.539e-01
[2023-02-05 05:37:08] [Epoch    94/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.668e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.749e-06, val/acc 7.961e-01, val/nll 9.007e-01
[2023-02-05 05:37:20] [Epoch    95/  500] trn/posterior_energy -1.973e+06, trn/neg_log_likelihood  1.316e+03, trn/neg_log_prior -1.974e+06, trn/lr  2.743e-06, val/acc 8.134e-01, val/nll 7.978e-01
[2023-02-05 05:37:32] [Epoch    96/  500] trn/posterior_energy -1.974e+06, trn/neg_log_likelihood  1.043e+03, trn/neg_log_prior -1.975e+06, trn/lr  2.738e-06, val/acc 8.051e-01, val/nll 7.647e-01
