[2023-02-03 09:33:06] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 09:33:06] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 09:33:33] [Epoch     1/  500] trn/posterior_energy  3.690e+05, trn/neg_log_likelihood  8.967e+04, trn/neg_log_prior  2.793e+05, trn/lr  3.000e-06, val/acc 2.499e-01, val/nll 1.984e+00 (best_acc: 0.000e+00 -> 2.499e-01, test_acc: 2.543e-01, test_nll: 1.983e+00)
[2023-02-03 09:35:57] [Epoch    37/  500] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  7.975e+04, trn/neg_log_prior  2.591e+05, trn/lr  2.961e-06, val/acc 2.885e-01, val/nll 1.906e+00
[2023-02-03 09:36:01] [Epoch    38/  500] trn/posterior_energy  3.390e+05, trn/neg_log_likelihood  7.981e+04, trn/neg_log_prior  2.592e+05, trn/lr  2.959e-06, val/acc 2.885e-01, val/nll 1.907e+00
[2023-02-03 09:36:05] [Epoch    39/  500] trn/posterior_energy  3.384e+05, trn/neg_log_likelihood  7.967e+04, trn/neg_log_prior  2.588e+05, trn/lr  2.956e-06, val/acc 2.757e-01, val/nll 1.922e+00
[2023-02-03 09:36:09] [Epoch    40/  500] trn/posterior_energy  3.424e+05, trn/neg_log_likelihood  8.058e+04, trn/neg_log_prior  2.618e+05, trn/lr  2.954e-06, val/acc 2.327e-01, val/nll 1.959e+00
[2023-02-03 09:36:12] [Epoch    41/  500] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  7.984e+04, trn/neg_log_prior  2.589e+05, trn/lr  2.952e-06, val/acc 2.670e-01, val/nll 1.951e+00
[2023-02-03 09:36:16] [Epoch    42/  500] trn/posterior_energy  3.399e+05, trn/neg_log_likelihood  8.062e+04, trn/neg_log_prior  2.593e+05, trn/lr  2.949e-06, val/acc 2.813e-01, val/nll 1.922e+00
[2023-02-03 09:36:20] [Epoch    43/  500] trn/posterior_energy  3.392e+05, trn/neg_log_likelihood  8.031e+04, trn/neg_log_prior  2.589e+05, trn/lr  2.947e-06, val/acc 2.553e-01, val/nll 1.973e+00
[2023-02-03 09:36:23] [Epoch    44/  500] trn/posterior_energy  3.406e+05, trn/neg_log_likelihood  8.130e+04, trn/neg_log_prior  2.593e+05, trn/lr  2.944e-06, val/acc 2.787e-01, val/nll 1.949e+00
[2023-02-03 09:36:27] [Epoch    45/  500] trn/posterior_energy  3.400e+05, trn/neg_log_likelihood  8.107e+04, trn/neg_log_prior  2.589e+05, trn/lr  2.942e-06, val/acc 2.738e-01, val/nll 1.941e+00
[2023-02-03 09:36:31] [Epoch    46/  500] trn/posterior_energy  3.389e+05, trn/neg_log_likelihood  8.036e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.939e-06, val/acc 2.567e-01, val/nll 1.965e+00
[2023-02-03 09:36:34] [Epoch    47/  500] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.053e+04, trn/neg_log_prior  2.586e+05, trn/lr  2.936e-06, val/acc 2.658e-01, val/nll 1.997e+00
[2023-02-03 09:36:39] [Epoch    48/  500] trn/posterior_energy  3.437e+05, trn/neg_log_likelihood  8.053e+04, trn/neg_log_prior  2.632e+05, trn/lr  2.934e-06, val/acc 2.481e-01, val/nll 1.986e+00
[2023-02-03 09:36:43] [Epoch    49/  500] trn/posterior_energy  3.408e+05, trn/neg_log_likelihood  8.120e+04, trn/neg_log_prior  2.596e+05, trn/lr  2.931e-06, val/acc 2.603e-01, val/nll 2.013e+00
[2023-02-03 09:36:47] [Epoch    50/  500] trn/posterior_energy  3.387e+05, trn/neg_log_likelihood  8.049e+04, trn/neg_log_prior  2.582e+05, trn/lr  2.928e-06, val/acc 2.749e-01, val/nll 1.930e+00
[2023-02-03 09:36:51] [Epoch    51/  500] trn/posterior_energy  3.389e+05, trn/neg_log_likelihood  8.048e+04, trn/neg_log_prior  2.584e+05, trn/lr  2.925e-06, val/acc 2.592e-01, val/nll 1.974e+00
[2023-02-03 09:36:54] [Epoch    52/  500] trn/posterior_energy  3.390e+05, trn/neg_log_likelihood  8.038e+04, trn/neg_log_prior  2.586e+05, trn/lr  2.922e-06, val/acc 2.656e-01, val/nll 1.931e+00
[2023-02-03 09:36:58] [Epoch    53/  500] trn/posterior_energy  3.393e+05, trn/neg_log_likelihood  8.084e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.919e-06, val/acc 2.521e-01, val/nll 2.004e+00
[2023-02-03 09:37:02] [Epoch    54/  500] trn/posterior_energy  3.398e+05, trn/neg_log_likelihood  8.080e+04, trn/neg_log_prior  2.590e+05, trn/lr  2.916e-06, val/acc 2.250e-01, val/nll 1.990e+00
[2023-02-03 09:37:06] [Epoch    55/  500] trn/posterior_energy  3.416e+05, trn/neg_log_likelihood  8.122e+04, trn/neg_log_prior  2.604e+05, trn/lr  2.913e-06, val/acc 2.782e-01, val/nll 1.961e+00
[2023-02-03 09:37:10] [Epoch    56/  500] trn/posterior_energy  3.447e+05, trn/neg_log_likelihood  8.015e+04, trn/neg_log_prior  2.645e+05, trn/lr  2.910e-06, val/acc 2.600e-01, val/nll 2.047e+00
[2023-02-03 09:37:13] [Epoch    57/  500] trn/posterior_energy  3.409e+05, trn/neg_log_likelihood  8.001e+04, trn/neg_log_prior  2.609e+05, trn/lr  2.906e-06, val/acc 2.976e-01, val/nll 1.877e+00
[2023-02-03 09:37:17] [Epoch    58/  500] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  8.047e+04, trn/neg_log_prior  2.583e+05, trn/lr  2.903e-06, val/acc 2.582e-01, val/nll 1.963e+00
[2023-02-03 09:37:21] [Epoch    59/  500] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.046e+04, trn/neg_log_prior  2.587e+05, trn/lr  2.900e-06, val/acc 2.588e-01, val/nll 1.983e+00
[2023-02-03 09:37:25] [Epoch    60/  500] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.044e+04, trn/neg_log_prior  2.587e+05, trn/lr  2.896e-06, val/acc 2.732e-01, val/nll 1.929e+00
[2023-02-03 09:37:29] [Epoch    61/  500] trn/posterior_energy  3.389e+05, trn/neg_log_likelihood  8.027e+04, trn/neg_log_prior  2.586e+05, trn/lr  2.893e-06, val/acc 2.607e-01, val/nll 1.932e+00
[2023-02-03 09:37:32] [Epoch    62/  500] trn/posterior_energy  3.394e+05, trn/neg_log_likelihood  8.087e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.889e-06, val/acc 2.610e-01, val/nll 1.933e+00
[2023-02-03 09:37:36] [Epoch    63/  500] trn/posterior_energy  3.437e+05, trn/neg_log_likelihood  8.044e+04, trn/neg_log_prior  2.632e+05, trn/lr  2.886e-06, val/acc 2.767e-01, val/nll 1.939e+00
[2023-02-03 09:37:40] [Epoch    64/  500] trn/posterior_energy  3.401e+05, trn/neg_log_likelihood  8.028e+04, trn/neg_log_prior  2.598e+05, trn/lr  2.882e-06, val/acc 2.743e-01, val/nll 1.939e+00
[2023-02-03 09:37:44] [Epoch    65/  500] trn/posterior_energy  3.384e+05, trn/neg_log_likelihood  8.021e+04, trn/neg_log_prior  2.582e+05, trn/lr  2.878e-06, val/acc 1.955e-01, val/nll 2.044e+00
[2023-02-03 09:37:48] [Epoch    66/  500] trn/posterior_energy  3.399e+05, trn/neg_log_likelihood  8.112e+04, trn/neg_log_prior  2.588e+05, trn/lr  2.875e-06, val/acc 2.563e-01, val/nll 1.964e+00
[2023-02-03 09:37:51] [Epoch    67/  500] trn/posterior_energy  3.392e+05, trn/neg_log_likelihood  8.075e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.871e-06, val/acc 2.209e-01, val/nll 1.989e+00
[2023-02-03 09:37:55] [Epoch    68/  500] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  8.035e+04, trn/neg_log_prior  2.584e+05, trn/lr  2.867e-06, val/acc 2.573e-01, val/nll 2.036e+00
[2023-02-03 09:37:59] [Epoch    69/  500] trn/posterior_energy  3.417e+05, trn/neg_log_likelihood  8.080e+04, trn/neg_log_prior  2.609e+05, trn/lr  2.863e-06, val/acc 2.594e-01, val/nll 1.963e+00
[2023-02-03 09:38:02] [Epoch    70/  500] trn/posterior_energy  3.387e+05, trn/neg_log_likelihood  8.032e+04, trn/neg_log_prior  2.584e+05, trn/lr  2.859e-06, val/acc 2.829e-01, val/nll 1.910e+00
[2023-02-03 09:38:06] [Epoch    71/  500] trn/posterior_energy  3.401e+05, trn/neg_log_likelihood  8.112e+04, trn/neg_log_prior  2.589e+05, trn/lr  2.855e-06, val/acc 2.561e-01, val/nll 1.969e+00
[2023-02-03 09:38:10] [Epoch    72/  500] trn/posterior_energy  3.385e+05, trn/neg_log_likelihood  8.027e+04, trn/neg_log_prior  2.582e+05, trn/lr  2.851e-06, val/acc 2.528e-01, val/nll 1.997e+00
[2023-02-03 09:38:14] [Epoch    73/  500] trn/posterior_energy  3.391e+05, trn/neg_log_likelihood  8.059e+04, trn/neg_log_prior  2.585e+05, trn/lr  2.847e-06, val/acc 2.566e-01, val/nll 2.002e+00
[2023-02-03 09:38:18] [Epoch    74/  500] trn/posterior_energy  3.525e+05, trn/neg_log_likelihood  8.538e+04, trn/neg_log_prior  2.672e+05, trn/lr  2.843e-06, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-03 09:38:22] [Epoch    75/  500] trn/posterior_energy  3.561e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  2.613e+05, trn/lr  2.839e-06, val/acc 9.823e-02, val/nll 2.308e+00
[2023-02-03 09:38:25] [Epoch    76/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.474e+04, trn/neg_log_prior  2.537e+05, trn/lr  2.834e-06, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-03 09:38:29] [Epoch    77/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.830e-06, val/acc 9.945e-02, val/nll 2.315e+00
[2023-02-03 09:38:33] [Epoch    78/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.481e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.826e-06, val/acc 9.281e-02, val/nll 2.322e+00
[2023-02-03 09:38:37] [Epoch    79/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.821e-06, val/acc 9.281e-02, val/nll 2.313e+00
[2023-02-03 09:38:41] [Epoch    80/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.817e-06, val/acc 1.081e-01, val/nll 2.314e+00
[2023-02-03 09:38:45] [Epoch    81/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.483e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.812e-06, val/acc 9.856e-02, val/nll 2.323e+00
[2023-02-03 09:38:48] [Epoch    82/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.485e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.808e-06, val/acc 9.856e-02, val/nll 2.306e+00
[2023-02-03 09:38:52] [Epoch    83/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.803e-06, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-03 09:38:56] [Epoch    84/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.479e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.798e-06, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-03 09:38:59] [Epoch    85/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.466e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.794e-06, val/acc 1.007e-01, val/nll 2.319e+00
[2023-02-03 09:39:03] [Epoch    86/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.789e-06, val/acc 1.081e-01, val/nll 2.311e+00
[2023-02-03 09:39:07] [Epoch    87/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.784e-06, val/acc 9.978e-02, val/nll 2.316e+00
[2023-02-03 09:39:11] [Epoch    88/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.779e-06, val/acc 9.978e-02, val/nll 2.307e+00
[2023-02-03 09:39:15] [Epoch    89/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.774e-06, val/acc 9.856e-02, val/nll 2.310e+00
[2023-02-03 09:39:19] [Epoch    90/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.481e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.769e-06, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-03 09:39:23] [Epoch    91/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.764e-06, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-03 09:39:27] [Epoch    92/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.759e-06, val/acc 1.007e-01, val/nll 2.316e+00
[2023-02-03 09:39:31] [Epoch    93/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.479e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.754e-06, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-03 09:39:35] [Epoch    94/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.475e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.749e-06, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-03 09:39:39] [Epoch    95/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.743e-06, val/acc 1.081e-01, val/nll 2.316e+00
[2023-02-03 09:39:42] [Epoch    96/  500] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.738e-06, val/acc 9.281e-02, val/nll 2.315e+00
[2023-02-03 09:39:47] [Epoch    97/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.733e-06, val/acc 9.856e-02, val/nll 2.317e+00
[2023-02-03 09:39:51] [Epoch    98/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.727e-06, val/acc 1.007e-01, val/nll 2.314e+00
[2023-02-03 09:39:54] [Epoch    99/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.722e-06, val/acc 9.823e-02, val/nll 2.308e+00
[2023-02-03 09:39:58] [Epoch   100/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.716e-06, val/acc 1.081e-01, val/nll 2.312e+00
[2023-02-03 09:40:02] [Epoch   101/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.474e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.711e-06, val/acc 9.978e-02, val/nll 2.316e+00
[2023-02-03 09:40:06] [Epoch   102/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.474e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.705e-06, val/acc 1.007e-01, val/nll 2.307e+00
[2023-02-03 09:40:09] [Epoch   103/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.700e-06, val/acc 1.044e-01, val/nll 2.311e+00
[2023-02-03 09:40:13] [Epoch   104/  500] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.694e-06, val/acc 9.281e-02, val/nll 2.316e+00
[2023-02-03 09:40:17] [Epoch   105/  500] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.483e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.688e-06, val/acc 9.823e-02, val/nll 2.324e+00
