[2023-02-16 11:52:44] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-16 11:52:44] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.01
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.700_b2-0.999_wd-0.0030_eps-1e-1_rho-0.0100_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-16 11:52:49] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-16 11:53:59] [Epoch     1/  200] trn/loss 1.943e+00, trn/lr 3.000e+00, trn/scale 9.324e-01, val/acc 4.357e-01, val/nll 1.578e+00 (best_acc: 0.000e+00 -> 4.357e-01, test_acc: 4.314e-01, test_nll: 1.572e+00)
[2023-02-16 11:54:09] [Epoch     2/  200] trn/loss 1.297e+00, trn/lr 3.000e+00, trn/scale 8.098e-01, val/acc 4.671e-01, val/nll 1.518e+00 (best_acc: 4.357e-01 -> 4.671e-01, test_acc: 4.553e-01, test_nll: 1.530e+00)
[2023-02-16 11:54:18] [Epoch     3/  200] trn/loss 1.056e+00, trn/lr 2.999e+00, trn/scale 7.053e-01, val/acc 5.142e-01, val/nll 1.407e+00 (best_acc: 4.671e-01 -> 5.142e-01, test_acc: 5.118e-01, test_nll: 1.411e+00)
[2023-02-16 11:54:26] [Epoch     4/  200] trn/loss 1.001e+00, trn/lr 2.998e+00, trn/scale 6.163e-01, val/acc 4.418e-01, val/nll 1.715e+00
[2023-02-16 11:54:35] [Epoch     5/  200] trn/loss 1.093e+00, trn/lr 2.996e+00, trn/scale 5.404e-01, val/acc 4.135e-01, val/nll 1.991e+00
[2023-02-16 11:54:43] [Epoch     6/  200] trn/loss 1.222e+00, trn/lr 2.994e+00, trn/scale 4.758e-01, val/acc 2.899e-01, val/nll 2.122e+00
[2023-02-16 11:54:51] [Epoch     7/  200] trn/loss 1.392e+00, trn/lr 2.992e+00, trn/scale 4.207e-01, val/acc 3.648e-01, val/nll 1.840e+00
[2023-02-16 11:54:59] [Epoch     8/  200] trn/loss 1.594e+00, trn/lr 2.990e+00, trn/scale 3.737e-01, val/acc 3.363e-01, val/nll 1.819e+00
[2023-02-16 11:55:07] [Epoch     9/  200] trn/loss 1.657e+00, trn/lr 2.987e+00, trn/scale 3.337e-01, val/acc 2.750e-01, val/nll 2.080e+00
[2023-02-16 11:55:16] [Epoch    10/  200] trn/loss 1.991e+00, trn/lr 2.983e+00, trn/scale 2.996e-01, val/acc 1.012e-01, val/nll 3.836e+00
[2023-02-16 11:55:24] [Epoch    11/  200] trn/loss 2.111e+00, trn/lr 2.980e+00, trn/scale 2.705e-01, val/acc 1.433e-01, val/nll 2.245e+00
[2023-02-16 11:55:32] [Epoch    12/  200] trn/loss 2.158e+00, trn/lr 2.976e+00, trn/scale 2.457e-01, val/acc 1.705e-01, val/nll 2.691e+00
[2023-02-16 11:55:40] [Epoch    13/  200] trn/loss 2.246e+00, trn/lr 2.971e+00, trn/scale 2.246e-01, val/acc 1.267e-01, val/nll 2.399e+00
[2023-02-16 11:55:48] [Epoch    14/  200] trn/loss 2.226e+00, trn/lr 2.966e+00, trn/scale 2.066e-01, val/acc 9.978e-02, val/nll 2.335e+00
[2023-02-16 11:55:57] [Epoch    15/  200] trn/loss 2.253e+00, trn/lr 2.961e+00, trn/scale 1.913e-01, val/acc 9.823e-02, val/nll 2.323e+00
[2023-02-16 11:56:05] [Epoch    16/  200] trn/loss 2.295e+00, trn/lr 2.956e+00, trn/scale 1.782e-01, val/acc 1.044e-01, val/nll 2.325e+00
[2023-02-16 11:56:13] [Epoch    17/  200] trn/loss 1.280e+01, trn/lr 2.950e+00, trn/scale 1.671e-01, val/acc 9.945e-02, val/nll 2.327e+00
[2023-02-16 11:56:21] [Epoch    18/  200] trn/loss 2.277e+00, trn/lr 2.944e+00, trn/scale 1.576e-01, val/acc 9.823e-02, val/nll 2.332e+00
[2023-02-16 11:56:30] [Epoch    19/  200] trn/loss 2.308e+00, trn/lr 2.937e+00, trn/scale 1.496e-01, val/acc 9.978e-02, val/nll 2.341e+00
[2023-02-16 11:56:38] [Epoch    20/  200] trn/loss 2.342e+00, trn/lr 2.930e+00, trn/scale 1.427e-01, val/acc 1.044e-01, val/nll 2.406e+00
