[2023-02-14 22:52:13] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-14 22:52:13] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.9
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.3
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.900_b2-0.999_wd-0.0010_eps-1e-1_rho-0.3000_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-14 22:52:19] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-14 22:53:30] [Epoch     1/  200] trn/loss 4.502e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 6.759e-02, val/nll 4.054e+00 (best_acc: 0.000e+00 -> 6.759e-02, test_acc: 6.820e-02, test_nll: 4.041e+00)
[2023-02-14 22:53:39] [Epoch     2/  200] trn/loss 3.904e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 1.110e-01, val/nll 3.756e+00 (best_acc: 6.759e-02 -> 1.110e-01, test_acc: 1.142e-01, test_nll: 3.737e+00)
[2023-02-14 22:53:49] [Epoch     3/  200] trn/loss 3.641e+00, trn/lr 2.999e+00, trn/scale 7.046e-01, val/acc 1.482e-01, val/nll 3.531e+00 (best_acc: 1.110e-01 -> 1.482e-01, test_acc: 1.524e-01, test_nll: 3.498e+00)
[2023-02-14 22:53:58] [Epoch     4/  200] trn/loss 3.352e+00, trn/lr 2.998e+00, trn/scale 6.153e-01, val/acc 1.924e-01, val/nll 3.281e+00 (best_acc: 1.482e-01 -> 1.924e-01, test_acc: 1.882e-01, test_nll: 3.256e+00)
[2023-02-14 22:54:07] [Epoch     5/  200] trn/loss 3.049e+00, trn/lr 2.996e+00, trn/scale 5.393e-01, val/acc 2.251e-01, val/nll 3.110e+00 (best_acc: 1.924e-01 -> 2.251e-01, test_acc: 2.243e-01, test_nll: 3.072e+00)
[2023-02-14 22:54:16] [Epoch     6/  200] trn/loss 2.837e+00, trn/lr 2.994e+00, trn/scale 4.745e-01, val/acc 2.428e-01, val/nll 3.040e+00 (best_acc: 2.251e-01 -> 2.428e-01, test_acc: 2.474e-01, test_nll: 3.022e+00)
[2023-02-14 22:54:25] [Epoch     7/  200] trn/loss 2.700e+00, trn/lr 2.992e+00, trn/scale 4.193e-01, val/acc 2.545e-01, val/nll 2.928e+00 (best_acc: 2.428e-01 -> 2.545e-01, test_acc: 2.546e-01, test_nll: 2.913e+00)
[2023-02-14 22:54:34] [Epoch     8/  200] trn/loss 2.659e+00, trn/lr 2.990e+00, trn/scale 3.722e-01, val/acc 2.191e-01, val/nll 3.280e+00
[2023-02-14 22:54:42] [Epoch     9/  200] trn/loss 2.624e+00, trn/lr 2.987e+00, trn/scale 3.321e-01, val/acc 2.468e-01, val/nll 3.094e+00
[2023-02-14 22:54:50] [Epoch    10/  200] trn/loss 2.665e+00, trn/lr 2.983e+00, trn/scale 2.980e-01, val/acc 2.450e-01, val/nll 3.158e+00
[2023-02-14 22:54:58] [Epoch    11/  200] trn/loss 2.710e+00, trn/lr 2.980e+00, trn/scale 2.689e-01, val/acc 1.371e-01, val/nll 5.007e+00
[2023-02-14 22:55:06] [Epoch    12/  200] trn/loss 2.761e+00, trn/lr 2.976e+00, trn/scale 2.441e-01, val/acc 2.239e-01, val/nll 3.192e+00
[2023-02-14 22:55:15] [Epoch    13/  200] trn/loss 2.859e+00, trn/lr 2.971e+00, trn/scale 2.230e-01, val/acc 2.355e-01, val/nll 3.120e+00
[2023-02-14 22:55:23] [Epoch    14/  200] trn/loss 2.907e+00, trn/lr 2.966e+00, trn/scale 2.049e-01, val/acc 1.742e-01, val/nll 3.484e+00
[2023-02-14 22:55:31] [Epoch    15/  200] trn/loss 3.006e+00, trn/lr 2.961e+00, trn/scale 1.896e-01, val/acc 1.010e-01, val/nll 4.318e+00
[2023-02-14 22:55:39] [Epoch    16/  200] trn/loss 3.127e+00, trn/lr 2.956e+00, trn/scale 1.765e-01, val/acc 1.256e-01, val/nll 4.149e+00
[2023-02-14 22:55:48] [Epoch    17/  200] trn/loss 3.182e+00, trn/lr 2.950e+00, trn/scale 1.654e-01, val/acc 1.281e-01, val/nll 3.777e+00
[2023-02-14 22:55:56] [Epoch    18/  200] trn/loss 3.304e+00, trn/lr 2.944e+00, trn/scale 1.559e-01, val/acc 1.048e-01, val/nll 3.944e+00
[2023-02-14 22:56:04] [Epoch    19/  200] trn/loss 3.390e+00, trn/lr 2.937e+00, trn/scale 1.478e-01, val/acc 1.704e-02, val/nll 9.498e+00
[2023-02-14 22:56:12] [Epoch    20/  200] trn/loss 3.492e+00, trn/lr 2.930e+00, trn/scale 1.409e-01, val/acc 8.396e-02, val/nll 4.150e+00
[2023-02-14 22:56:20] [Epoch    21/  200] trn/loss 3.679e+00, trn/lr 2.923e+00, trn/scale 1.350e-01, val/acc 2.544e-02, val/nll 7.572e+00
[2023-02-14 22:56:28] [Epoch    22/  200] trn/loss 3.833e+00, trn/lr 2.915e+00, trn/scale 1.300e-01, val/acc 9.624e-03, val/nll 8.138e+00
[2023-02-14 22:56:36] [Epoch    23/  200] trn/loss 4.023e+00, trn/lr 2.907e+00, trn/scale 1.257e-01, val/acc 2.544e-02, val/nll 5.156e+00
[2023-02-14 22:56:45] [Epoch    24/  200] trn/loss 4.147e+00, trn/lr 2.899e+00, trn/scale 1.220e-01, val/acc 2.168e-02, val/nll 4.459e+00
[2023-02-14 22:56:53] [Epoch    25/  200] trn/loss 4.383e+00, trn/lr 2.890e+00, trn/scale 1.189e-01, val/acc 1.350e-02, val/nll 4.590e+00
[2023-02-14 22:57:01] [Epoch    26/  200] trn/loss 4.423e+00, trn/lr 2.881e+00, trn/scale 1.163e-01, val/acc 1.881e-02, val/nll 4.544e+00
[2023-02-14 22:57:09] [Epoch    27/  200] trn/loss 4.414e+00, trn/lr 2.872e+00, trn/scale 1.140e-01, val/acc 2.179e-02, val/nll 5.160e+00
[2023-02-14 22:57:17] [Epoch    28/  200] trn/loss 4.477e+00, trn/lr 2.862e+00, trn/scale 1.121e-01, val/acc 1.659e-02, val/nll 4.545e+00
[2023-02-14 22:57:25] [Epoch    29/  200] trn/loss 4.496e+00, trn/lr 2.852e+00, trn/scale 1.105e-01, val/acc 1.106e-02, val/nll 4.663e+00
[2023-02-14 22:57:33] [Epoch    30/  200] trn/loss 4.489e+00, trn/lr 2.842e+00, trn/scale 1.091e-01, val/acc 9.292e-03, val/nll 4.637e+00
[2023-02-14 22:57:42] [Epoch    31/  200] trn/loss 4.498e+00, trn/lr 2.831e+00, trn/scale 1.079e-01, val/acc 1.173e-02, val/nll 4.672e+00
[2023-02-14 22:57:50] [Epoch    32/  200] trn/loss 4.479e+00, trn/lr 2.820e+00, trn/scale 1.068e-01, val/acc 1.748e-02, val/nll 4.522e+00
[2023-02-14 22:57:58] [Epoch    33/  200] trn/loss 4.478e+00, trn/lr 2.809e+00, trn/scale 1.060e-01, val/acc 1.117e-02, val/nll 4.644e+00
[2023-02-14 22:58:06] [Epoch    34/  200] trn/loss 4.486e+00, trn/lr 2.797e+00, trn/scale 1.052e-01, val/acc 1.040e-02, val/nll 4.640e+00
[2023-02-14 22:58:14] [Epoch    35/  200] trn/loss 4.495e+00, trn/lr 2.785e+00, trn/scale 1.046e-01, val/acc 1.029e-02, val/nll 4.605e+00
[2023-02-14 22:58:22] [Epoch    36/  200] trn/loss 4.483e+00, trn/lr 2.773e+00, trn/scale 1.041e-01, val/acc 1.073e-02, val/nll 4.679e+00
[2023-02-14 22:58:31] [Epoch    37/  200] trn/loss 4.502e+00, trn/lr 2.760e+00, trn/scale 1.036e-01, val/acc 1.781e-02, val/nll 4.560e+00
[2023-02-14 22:58:39] [Epoch    38/  200] trn/loss 4.490e+00, trn/lr 2.747e+00, trn/scale 1.032e-01, val/acc 1.162e-02, val/nll 4.594e+00
[2023-02-14 22:58:47] [Epoch    39/  200] trn/loss 4.489e+00, trn/lr 2.734e+00, trn/scale 1.029e-01, val/acc 1.051e-02, val/nll 4.649e+00
[2023-02-14 22:58:55] [Epoch    40/  200] trn/loss 4.493e+00, trn/lr 2.720e+00, trn/scale 1.026e-01, val/acc 1.228e-02, val/nll 4.582e+00
[2023-02-14 22:59:03] [Epoch    41/  200] trn/loss 4.491e+00, trn/lr 2.707e+00, trn/scale 1.024e-01, val/acc 1.571e-02, val/nll 4.569e+00
[2023-02-14 22:59:11] [Epoch    42/  200] trn/loss 4.486e+00, trn/lr 2.692e+00, trn/scale 1.022e-01, val/acc 1.338e-02, val/nll 4.591e+00
[2023-02-14 22:59:19] [Epoch    43/  200] trn/loss 4.503e+00, trn/lr 2.678e+00, trn/scale 1.020e-01, val/acc 9.624e-03, val/nll 4.630e+00
[2023-02-14 22:59:27] [Epoch    44/  200] trn/loss 4.607e+00, trn/lr 2.663e+00, trn/scale 1.019e-01, val/acc 2.423e-02, val/nll 5.172e+00
[2023-02-14 22:59:36] [Epoch    45/  200] trn/loss 4.501e+00, trn/lr 2.648e+00, trn/scale 1.017e-01, val/acc 9.403e-03, val/nll 4.679e+00
[2023-02-14 22:59:44] [Epoch    46/  200] trn/loss 4.544e+00, trn/lr 2.633e+00, trn/scale 1.016e-01, val/acc 1.383e-02, val/nll 4.609e+00
[2023-02-14 22:59:52] [Epoch    47/  200] trn/loss 4.523e+00, trn/lr 2.617e+00, trn/scale 1.015e-01, val/acc 1.261e-02, val/nll 4.810e+00
[2023-02-14 23:00:00] [Epoch    48/  200] trn/loss 4.557e+00, trn/lr 2.602e+00, trn/scale 1.015e-01, val/acc 1.460e-02, val/nll 4.600e+00
[2023-02-14 23:00:08] [Epoch    49/  200] trn/loss 4.524e+00, trn/lr 2.585e+00, trn/scale 1.014e-01, val/acc 1.560e-02, val/nll 4.990e+00
[2023-02-14 23:00:16] [Epoch    50/  200] trn/loss 4.495e+00, trn/lr 2.569e+00, trn/scale 1.013e-01, val/acc 1.670e-02, val/nll 6.766e+00
