[2023-02-06 16:40:18] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-06 16:40:18] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000030_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 16:40:52] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.999e+05, trn/neg_log_likelihood  9.394e+04, trn/neg_log_prior  3.060e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 2.388e-01, val/nll 2.088e+00
[2023-02-06 16:42:16] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.491e+05, trn/neg_log_likelihood  9.490e+04, trn/neg_log_prior  2.542e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.322e+00
[2023-02-06 16:42:20] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.494e+05, trn/neg_log_likelihood  9.495e+04, trn/neg_log_prior  2.544e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.333e+00
[2023-02-06 16:42:24] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.499e+05, trn/neg_log_likelihood  9.497e+04, trn/neg_log_prior  2.549e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.318e+00
[2023-02-06 16:42:28] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.492e+05, trn/neg_log_likelihood  9.497e+04, trn/neg_log_prior  2.542e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.319e+00
[2023-02-06 16:42:32] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.488e+05, trn/neg_log_likelihood  9.496e+04, trn/neg_log_prior  2.538e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-06 16:42:36] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.487e+05, trn/neg_log_likelihood  9.490e+04, trn/neg_log_prior  2.538e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.327e+00
[2023-02-06 16:42:40] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.487e+05, trn/neg_log_likelihood  9.496e+04, trn/neg_log_prior  2.538e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.326e+00
[2023-02-06 16:42:45] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.488e+05, trn/neg_log_likelihood  9.484e+04, trn/neg_log_prior  2.540e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.318e+00
[2023-02-06 16:42:49] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  2.537e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 1.044e-01, val/nll 2.311e+00
[2023-02-06 16:42:53] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.485e+04, trn/neg_log_prior  2.536e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-06 16:42:57] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.486e+05, trn/neg_log_likelihood  9.491e+04, trn/neg_log_prior  2.537e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.306e+00
[2023-02-06 16:43:01] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.537e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-06 16:43:05] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-06 16:43:09] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.536e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.307e+00
[2023-02-06 16:43:14] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  2.536e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-06 16:43:18] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.454e+04, trn/neg_log_prior  2.536e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-06 16:43:22] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.456e+04, trn/neg_log_prior  2.536e+05, trn/lr  5.083e-07, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.309e+00
[2023-02-06 16:43:26] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.536e+05, trn/lr  4.396e-07, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.307e+00
[2023-02-06 16:43:30] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.453e+04, trn/neg_log_prior  2.536e+05, trn/lr  3.751e-07, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.303e+00
[2023-02-06 16:43:35] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.481e+05, trn/neg_log_likelihood  9.450e+04, trn/neg_log_prior  2.536e+05, trn/lr  3.150e-07, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-06 16:43:39] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.481e+05, trn/neg_log_likelihood  9.444e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.596e-07, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.307e+00
[2023-02-06 16:43:43] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.481e+05, trn/neg_log_likelihood  9.443e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.091e-07, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.306e+00
[2023-02-06 16:43:47] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.440e+04, trn/neg_log_prior  2.536e+05, trn/lr  1.638e-07, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.305e+00
[2023-02-06 16:43:51] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.438e+04, trn/neg_log_prior  2.536e+05, trn/lr  1.236e-07, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.304e+00
[2023-02-06 16:43:56] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.435e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.894e-08, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.305e+00
[2023-02-06 16:44:00] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.434e+04, trn/neg_log_prior  2.536e+05, trn/lr  5.982e-08, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.303e+00
[2023-02-06 16:44:04] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.433e+04, trn/neg_log_prior  2.536e+05, trn/lr  3.639e-08, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.303e+00
[2023-02-06 16:44:08] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.480e+05, trn/neg_log_likelihood  9.433e+04, trn/neg_log_prior  2.536e+05, trn/lr  1.873e-08, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.303e+00
[2023-02-06 16:44:12] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.479e+05, trn/neg_log_likelihood  9.432e+04, trn/neg_log_prior  2.536e+05, trn/lr  6.911e-09, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.303e+00
[2023-02-06 16:44:21] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.479e+05, trn/neg_log_likelihood  9.431e+04, trn/neg_log_prior  2.536e+05, trn/lr  9.897e-10, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.303e+00, val/ens_acc 9.281e-02, val/ens_nll 2.303e+00 (test_acc: 1.000e-01, test_nll: 2.303e+00, test_ens_acc: 1.000e-01, test_ens_nll: 2.303e+00)
[2023-02-06 16:44:25] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.493e+05, trn/neg_log_likelihood  9.564e+04, trn/neg_log_prior  2.536e+05, trn/lr  2.999e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.356e+00
[2023-02-06 16:44:30] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.491e+05, trn/neg_log_likelihood  9.541e+04, trn/neg_log_prior  2.537e+05, trn/lr  2.993e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.316e+00
[2023-02-06 16:44:34] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.508e+05, trn/neg_log_likelihood  9.515e+04, trn/neg_log_prior  2.556e+05, trn/lr  2.981e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.323e+00
[2023-02-06 16:44:38] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.661e+05, trn/neg_log_likelihood  9.527e+04, trn/neg_log_prior  2.709e+05, trn/lr  2.964e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.322e+00
[2023-02-06 16:44:42] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.635e+05, trn/neg_log_likelihood  9.516e+04, trn/neg_log_prior  2.684e+05, trn/lr  2.940e-06, trn/temperature  0.000e+00, val/acc 1.044e-01, val/nll 2.327e+00
[2023-02-06 16:44:46] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.610e+05, trn/neg_log_likelihood  9.550e+04, trn/neg_log_prior  2.656e+05, trn/lr  2.911e-06, trn/temperature  0.000e+00, val/acc 1.044e-01, val/nll 2.326e+00
[2023-02-06 16:44:50] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.578e+05, trn/neg_log_likelihood  9.559e+04, trn/neg_log_prior  2.622e+05, trn/lr  2.876e-06, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.328e+00
[2023-02-06 16:44:54] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  4.219e+05, trn/neg_log_likelihood  9.518e+04, trn/neg_log_prior  3.267e+05, trn/lr  2.836e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.337e+00
[2023-02-06 16:44:58] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.577e+05, trn/neg_log_likelihood  9.533e+04, trn/neg_log_prior  2.624e+05, trn/lr  2.791e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.329e+00
[2023-02-06 16:45:03] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.649e+05, trn/neg_log_likelihood  9.543e+04, trn/neg_log_prior  2.695e+05, trn/lr  2.740e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.316e+00
[2023-02-06 16:45:07] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.574e+05, trn/neg_log_likelihood  9.528e+04, trn/neg_log_prior  2.621e+05, trn/lr  2.685e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.320e+00
[2023-02-06 16:45:11] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.586e+05, trn/neg_log_likelihood  9.543e+04, trn/neg_log_prior  2.632e+05, trn/lr  2.625e-06, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.334e+00
[2023-02-06 16:45:15] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.562e+05, trn/neg_log_likelihood  9.542e+04, trn/neg_log_prior  2.608e+05, trn/lr  2.561e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.335e+00
[2023-02-06 16:45:19] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.535e+05, trn/neg_log_likelihood  9.537e+04, trn/neg_log_prior  2.582e+05, trn/lr  2.492e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.310e+00
[2023-02-06 16:45:23] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.518e+05, trn/neg_log_likelihood  9.501e+04, trn/neg_log_prior  2.568e+05, trn/lr  2.419e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.320e+00
[2023-02-06 16:45:28] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.529e+05, trn/neg_log_likelihood  9.522e+04, trn/neg_log_prior  2.577e+05, trn/lr  2.343e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.317e+00
[2023-02-06 16:45:32] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.518e+05, trn/neg_log_likelihood  9.512e+04, trn/neg_log_prior  2.567e+05, trn/lr  2.264e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.334e+00
[2023-02-06 16:45:36] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.521e+05, trn/neg_log_likelihood  9.498e+04, trn/neg_log_prior  2.571e+05, trn/lr  2.181e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.321e+00
[2023-02-06 16:45:40] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.562e+05, trn/neg_log_likelihood  9.511e+04, trn/neg_log_prior  2.611e+05, trn/lr  2.096e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.319e+00
[2023-02-06 16:45:44] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.552e+05, trn/neg_log_likelihood  9.499e+04, trn/neg_log_prior  2.602e+05, trn/lr  2.008e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.323e+00
[2023-02-06 16:45:48] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.596e+05, trn/neg_log_likelihood  9.530e+04, trn/neg_log_prior  2.643e+05, trn/lr  1.919e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.315e+00
[2023-02-06 16:45:52] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.502e+05, trn/neg_log_likelihood  9.492e+04, trn/neg_log_prior  2.553e+05, trn/lr  1.827e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.322e+00
[2023-02-06 16:45:56] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.490e+05, trn/neg_log_likelihood  9.495e+04, trn/neg_log_prior  2.540e+05, trn/lr  1.735e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.323e+00
[2023-02-06 16:46:01] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.487e+05, trn/neg_log_likelihood  9.475e+04, trn/neg_log_prior  2.540e+05, trn/lr  1.641e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.319e+00
[2023-02-06 16:46:05] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.490e+05, trn/neg_log_likelihood  9.495e+04, trn/neg_log_prior  2.541e+05, trn/lr  1.547e-06, trn/temperature  0.000e+00, val/acc 9.823e-02, val/nll 2.318e+00
[2023-02-06 16:46:09] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.513e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  2.565e+05, trn/lr  1.453e-06, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.312e+00
[2023-02-06 16:46:13] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.481e+04, trn/neg_log_prior  2.537e+05, trn/lr  1.359e-06, trn/temperature  0.000e+00, val/acc 9.945e-02, val/nll 2.314e+00
[2023-02-06 16:46:17] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.476e+04, trn/neg_log_prior  2.537e+05, trn/lr  1.265e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-06 16:46:22] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.485e+04, trn/neg_log_prior  2.537e+05, trn/lr  1.173e-06, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-06 16:46:26] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  3.487e+05, trn/neg_log_likelihood  9.501e+04, trn/neg_log_prior  2.537e+05, trn/lr  1.082e-06, trn/temperature  0.000e+00, val/acc 9.978e-02, val/nll 2.321e+00
[2023-02-06 16:46:30] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  3.485e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  2.537e+05, trn/lr  9.921e-07, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-06 16:46:34] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  3.484e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.538e+05, trn/lr  9.045e-07, trn/temperature  0.000e+00, val/acc 9.281e-02, val/nll 2.312e+00
[2023-02-06 16:46:38] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.464e+04, trn/neg_log_prior  2.536e+05, trn/lr  8.192e-07, trn/temperature  0.000e+00, val/acc 9.856e-02, val/nll 2.313e+00
[2023-02-06 16:46:42] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.465e+04, trn/neg_log_prior  2.536e+05, trn/lr  7.366e-07, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.308e+00
[2023-02-06 16:46:47] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  3.483e+05, trn/neg_log_likelihood  9.463e+04, trn/neg_log_prior  2.536e+05, trn/lr  6.571e-07, trn/temperature  0.000e+00, val/acc 1.007e-01, val/nll 2.306e+00
[2023-02-06 16:46:51] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.457e+04, trn/neg_log_prior  2.536e+05, trn/lr  5.809e-07, trn/temperature  0.000e+00, val/acc 1.044e-01, val/nll 2.306e+00
[2023-02-06 16:46:55] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  3.482e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  2.536e+05, trn/lr  5.083e-07, trn/temperature  0.000e+00, val/acc 1.081e-01, val/nll 2.311e+00
