[2023-02-15 01:51:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 01:51:20] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 1.0
- args.optim_b1           : 0.9
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.03
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-1.00_b1-0.900_b2-0.999_wd-0.0030_eps-1e-1_rho-0.0300_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 01:51:25] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 01:52:37] [Epoch     1/  200] trn/loss 4.308e+00, trn/lr 1.000e+00, trn/scale 9.324e-01, val/acc 9.392e-02, val/nll 3.948e+00 (best_acc: 0.000e+00 -> 9.392e-02, test_acc: 9.730e-02, test_nll: 3.922e+00)
[2023-02-15 01:52:46] [Epoch     2/  200] trn/loss 3.600e+00, trn/lr 9.999e-01, trn/scale 8.098e-01, val/acc 1.523e-01, val/nll 3.512e+00 (best_acc: 9.392e-02 -> 1.523e-01, test_acc: 1.583e-01, test_nll: 3.489e+00)
[2023-02-15 01:52:56] [Epoch     3/  200] trn/loss 3.176e+00, trn/lr 9.996e-01, trn/scale 7.054e-01, val/acc 2.298e-01, val/nll 3.128e+00 (best_acc: 1.523e-01 -> 2.298e-01, test_acc: 2.363e-01, test_nll: 3.088e+00)
[2023-02-15 01:53:04] [Epoch     4/  200] trn/loss 2.877e+00, trn/lr 9.992e-01, trn/scale 6.164e-01, val/acc 2.237e-01, val/nll 3.236e+00
[2023-02-15 01:53:12] [Epoch     5/  200] trn/loss 2.677e+00, trn/lr 9.987e-01, trn/scale 5.405e-01, val/acc 1.622e-01, val/nll 3.459e+00
[2023-02-15 01:53:20] [Epoch     6/  200] trn/loss 2.567e+00, trn/lr 9.981e-01, trn/scale 4.759e-01, val/acc 2.072e-01, val/nll 3.371e+00
[2023-02-15 01:53:29] [Epoch     7/  200] trn/loss 2.524e+00, trn/lr 9.974e-01, trn/scale 4.208e-01, val/acc 1.692e-01, val/nll 3.643e+00
[2023-02-15 01:53:37] [Epoch     8/  200] trn/loss 2.558e+00, trn/lr 9.965e-01, trn/scale 3.739e-01, val/acc 2.284e-01, val/nll 3.229e+00
[2023-02-15 01:53:45] [Epoch     9/  200] trn/loss 2.580e+00, trn/lr 9.955e-01, trn/scale 3.339e-01, val/acc 1.959e-01, val/nll 3.368e+00
[2023-02-15 01:53:53] [Epoch    10/  200] trn/loss 2.633e+00, trn/lr 9.944e-01, trn/scale 2.999e-01, val/acc 1.694e-01, val/nll 3.859e+00
[2023-02-15 01:54:01] [Epoch    11/  200] trn/loss 2.716e+00, trn/lr 9.932e-01, trn/scale 2.708e-01, val/acc 1.387e-01, val/nll 4.445e+00
[2023-02-15 01:54:10] [Epoch    12/  200] trn/loss 2.783e+00, trn/lr 9.919e-01, trn/scale 2.461e-01, val/acc 1.542e-01, val/nll 3.777e+00
[2023-02-15 01:54:18] [Epoch    13/  200] trn/loss 2.887e+00, trn/lr 9.904e-01, trn/scale 2.250e-01, val/acc 1.438e-01, val/nll 3.904e+00
[2023-02-15 01:54:26] [Epoch    14/  200] trn/loss 2.942e+00, trn/lr 9.888e-01, trn/scale 2.070e-01, val/acc 1.469e-01, val/nll 3.757e+00
[2023-02-15 01:54:34] [Epoch    15/  200] trn/loss 3.065e+00, trn/lr 9.871e-01, trn/scale 1.917e-01, val/acc 4.978e-02, val/nll 6.453e+00
[2023-02-15 01:54:43] [Epoch    16/  200] trn/loss 3.154e+00, trn/lr 9.853e-01, trn/scale 1.786e-01, val/acc 6.803e-02, val/nll 5.744e+00
[2023-02-15 01:54:51] [Epoch    17/  200] trn/loss 3.232e+00, trn/lr 9.833e-01, trn/scale 1.675e-01, val/acc 1.305e-02, val/nll 7.995e+00
[2023-02-15 01:54:59] [Epoch    18/  200] trn/loss 3.334e+00, trn/lr 9.812e-01, trn/scale 1.580e-01, val/acc 3.794e-02, val/nll 5.262e+00
[2023-02-15 01:55:07] [Epoch    19/  200] trn/loss 3.424e+00, trn/lr 9.790e-01, trn/scale 1.499e-01, val/acc 3.031e-02, val/nll 5.726e+00
[2023-02-15 01:55:16] [Epoch    20/  200] trn/loss 3.480e+00, trn/lr 9.767e-01, trn/scale 1.430e-01, val/acc 9.347e-02, val/nll 3.949e+00
[2023-02-15 01:55:24] [Epoch    21/  200] trn/loss 3.520e+00, trn/lr 9.743e-01, trn/scale 1.371e-01, val/acc 3.031e-02, val/nll 4.832e+00
[2023-02-15 01:55:32] [Epoch    22/  200] trn/loss 3.595e+00, trn/lr 9.718e-01, trn/scale 1.321e-01, val/acc 5.531e-02, val/nll 4.473e+00
[2023-02-15 01:55:40] [Epoch    23/  200] trn/loss 3.650e+00, trn/lr 9.691e-01, trn/scale 1.278e-01, val/acc 2.644e-02, val/nll 5.615e+00
[2023-02-15 01:55:49] [Epoch    24/  200] trn/loss 3.732e+00, trn/lr 9.663e-01, trn/scale 1.242e-01, val/acc 1.471e-02, val/nll 6.789e+00
[2023-02-15 01:55:57] [Epoch    25/  200] trn/loss 3.812e+00, trn/lr 9.634e-01, trn/scale 1.211e-01, val/acc 1.294e-02, val/nll 4.720e+00
[2023-02-15 01:56:05] [Epoch    26/  200] trn/loss 3.801e+00, trn/lr 9.604e-01, trn/scale 1.184e-01, val/acc 3.341e-02, val/nll 4.626e+00
[2023-02-15 01:56:13] [Epoch    27/  200] trn/loss 3.841e+00, trn/lr 9.573e-01, trn/scale 1.161e-01, val/acc 6.372e-02, val/nll 4.216e+00
[2023-02-15 01:56:22] [Epoch    28/  200] trn/loss 3.855e+00, trn/lr 9.541e-01, trn/scale 1.142e-01, val/acc 1.106e-02, val/nll 1.144e+01
[2023-02-15 01:56:30] [Epoch    29/  200] trn/loss 3.908e+00, trn/lr 9.507e-01, trn/scale 1.126e-01, val/acc 1.095e-02, val/nll 5.589e+00
[2023-02-15 01:56:38] [Epoch    30/  200] trn/loss 3.954e+00, trn/lr 9.473e-01, trn/scale 1.112e-01, val/acc 4.812e-02, val/nll 5.187e+00
[2023-02-15 01:56:46] [Epoch    31/  200] trn/loss 3.899e+00, trn/lr 9.437e-01, trn/scale 1.100e-01, val/acc 4.668e-02, val/nll 4.701e+00
[2023-02-15 01:56:55] [Epoch    32/  200] trn/loss 4.051e+00, trn/lr 9.400e-01, trn/scale 1.089e-01, val/acc 1.139e-02, val/nll 6.681e+00
[2023-02-15 01:57:03] [Epoch    33/  200] trn/loss 4.109e+00, trn/lr 9.363e-01, trn/scale 1.081e-01, val/acc 3.861e-02, val/nll 4.580e+00
[2023-02-15 01:57:11] [Epoch    34/  200] trn/loss 4.157e+00, trn/lr 9.324e-01, trn/scale 1.073e-01, val/acc 1.361e-02, val/nll 5.292e+00
