[2023-02-14 22:23:00] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-14 22:23:00] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.9
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.0003
- args.rho                : 0.01
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.900_b2-0.999_wd-0.0003_eps-1e-1_rho-0.0100_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-14 22:23:15] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-14 22:24:24] [Epoch     1/  200] trn/loss 4.144e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 1.400e-01, val/nll 3.729e+00 (best_acc: 0.000e+00 -> 1.400e-01, test_acc: 1.404e-01, test_nll: 3.699e+00)
[2023-02-14 22:24:34] [Epoch     2/  200] trn/loss 3.432e+00, trn/lr 3.000e+00, trn/scale 8.092e-01, val/acc 1.808e-01, val/nll 3.898e+00 (best_acc: 1.400e-01 -> 1.808e-01, test_acc: 1.749e-01, test_nll: 3.891e+00)
[2023-02-14 22:24:43] [Epoch     3/  200] trn/loss 2.916e+00, trn/lr 2.999e+00, trn/scale 7.044e-01, val/acc 2.685e-01, val/nll 3.021e+00 (best_acc: 1.808e-01 -> 2.685e-01, test_acc: 2.677e-01, test_nll: 3.000e+00)
[2023-02-14 22:24:52] [Epoch     4/  200] trn/loss 2.519e+00, trn/lr 2.998e+00, trn/scale 6.152e-01, val/acc 3.065e-01, val/nll 2.825e+00 (best_acc: 2.685e-01 -> 3.065e-01, test_acc: 3.115e-01, test_nll: 2.783e+00)
[2023-02-14 22:25:01] [Epoch     5/  200] trn/loss 2.265e+00, trn/lr 2.996e+00, trn/scale 5.391e-01, val/acc 3.591e-01, val/nll 2.499e+00 (best_acc: 3.065e-01 -> 3.591e-01, test_acc: 3.655e-01, test_nll: 2.483e+00)
[2023-02-14 22:25:10] [Epoch     6/  200] trn/loss 2.093e+00, trn/lr 2.994e+00, trn/scale 4.742e-01, val/acc 3.900e-01, val/nll 2.348e+00 (best_acc: 3.591e-01 -> 3.900e-01, test_acc: 3.964e-01, test_nll: 2.328e+00)
[2023-02-14 22:25:19] [Epoch     7/  200] trn/loss 1.978e+00, trn/lr 2.992e+00, trn/scale 4.190e-01, val/acc 3.434e-01, val/nll 2.691e+00
[2023-02-14 22:25:27] [Epoch     8/  200] trn/loss 1.946e+00, trn/lr 2.990e+00, trn/scale 3.719e-01, val/acc 2.851e-01, val/nll 3.130e+00
[2023-02-14 22:25:35] [Epoch     9/  200] trn/loss 1.938e+00, trn/lr 2.987e+00, trn/scale 3.318e-01, val/acc 2.972e-01, val/nll 3.098e+00
[2023-02-14 22:25:43] [Epoch    10/  200] trn/loss 1.977e+00, trn/lr 2.983e+00, trn/scale 2.976e-01, val/acc 3.668e-01, val/nll 2.494e+00
[2023-02-14 22:25:51] [Epoch    11/  200] trn/loss 1.961e+00, trn/lr 2.980e+00, trn/scale 2.685e-01, val/acc 3.662e-01, val/nll 2.664e+00
[2023-02-14 22:26:00] [Epoch    12/  200] trn/loss 1.983e+00, trn/lr 2.976e+00, trn/scale 2.437e-01, val/acc 2.750e-01, val/nll 3.496e+00
[2023-02-14 22:26:08] [Epoch    13/  200] trn/loss 2.024e+00, trn/lr 2.971e+00, trn/scale 2.225e-01, val/acc 3.491e-01, val/nll 2.648e+00
[2023-02-14 22:26:16] [Epoch    14/  200] trn/loss 2.059e+00, trn/lr 2.966e+00, trn/scale 2.045e-01, val/acc 3.531e-01, val/nll 2.512e+00
[2023-02-14 22:26:24] [Epoch    15/  200] trn/loss 2.111e+00, trn/lr 2.961e+00, trn/scale 1.892e-01, val/acc 2.032e-01, val/nll 5.332e+00
[2023-02-14 22:26:32] [Epoch    16/  200] trn/loss 2.167e+00, trn/lr 2.956e+00, trn/scale 1.761e-01, val/acc 1.520e-01, val/nll 5.016e+00
[2023-02-14 22:26:41] [Epoch    17/  200] trn/loss 2.188e+00, trn/lr 2.950e+00, trn/scale 1.649e-01, val/acc 3.333e-01, val/nll 2.794e+00
[2023-02-14 22:26:49] [Epoch    18/  200] trn/loss 2.238e+00, trn/lr 2.944e+00, trn/scale 1.554e-01, val/acc 3.138e-01, val/nll 2.790e+00
[2023-02-14 22:26:57] [Epoch    19/  200] trn/loss 2.269e+00, trn/lr 2.937e+00, trn/scale 1.473e-01, val/acc 2.426e-01, val/nll 3.439e+00
[2023-02-14 22:27:05] [Epoch    20/  200] trn/loss 2.300e+00, trn/lr 2.930e+00, trn/scale 1.404e-01, val/acc 2.926e-01, val/nll 2.932e+00
[2023-02-14 22:27:13] [Epoch    21/  200] trn/loss 2.367e+00, trn/lr 2.923e+00, trn/scale 1.345e-01, val/acc 2.275e-01, val/nll 3.382e+00
[2023-02-14 22:27:21] [Epoch    22/  200] trn/loss 2.374e+00, trn/lr 2.915e+00, trn/scale 1.295e-01, val/acc 1.426e-01, val/nll 4.589e+00
[2023-02-14 22:27:30] [Epoch    23/  200] trn/loss 2.394e+00, trn/lr 2.907e+00, trn/scale 1.252e-01, val/acc 2.147e-01, val/nll 4.178e+00
[2023-02-14 22:27:38] [Epoch    24/  200] trn/loss 2.433e+00, trn/lr 2.899e+00, trn/scale 1.216e-01, val/acc 2.601e-01, val/nll 3.113e+00
[2023-02-14 22:27:46] [Epoch    25/  200] trn/loss 2.441e+00, trn/lr 2.890e+00, trn/scale 1.185e-01, val/acc 2.084e-01, val/nll 3.745e+00
[2023-02-14 22:27:54] [Epoch    26/  200] trn/loss 2.476e+00, trn/lr 2.881e+00, trn/scale 1.158e-01, val/acc 2.239e-01, val/nll 3.665e+00
[2023-02-14 22:28:02] [Epoch    27/  200] trn/loss 2.474e+00, trn/lr 2.872e+00, trn/scale 1.136e-01, val/acc 2.728e-01, val/nll 3.339e+00
[2023-02-14 22:28:11] [Epoch    28/  200] trn/loss 2.528e+00, trn/lr 2.862e+00, trn/scale 1.116e-01, val/acc 1.548e-01, val/nll 4.675e+00
[2023-02-14 22:28:19] [Epoch    29/  200] trn/loss 2.550e+00, trn/lr 2.852e+00, trn/scale 1.100e-01, val/acc 1.512e-01, val/nll 4.886e+00
[2023-02-14 22:28:27] [Epoch    30/  200] trn/loss 2.563e+00, trn/lr 2.842e+00, trn/scale 1.086e-01, val/acc 1.586e-01, val/nll 4.487e+00
[2023-02-14 22:28:35] [Epoch    31/  200] trn/loss 2.570e+00, trn/lr 2.831e+00, trn/scale 1.074e-01, val/acc 9.237e-02, val/nll 5.640e+00
[2023-02-14 22:28:43] [Epoch    32/  200] trn/loss 2.575e+00, trn/lr 2.820e+00, trn/scale 1.064e-01, val/acc 1.020e-01, val/nll 5.973e+00
[2023-02-14 22:28:51] [Epoch    33/  200] trn/loss 2.592e+00, trn/lr 2.809e+00, trn/scale 1.055e-01, val/acc 2.216e-01, val/nll 3.570e+00
[2023-02-14 22:29:00] [Epoch    34/  200] trn/loss 2.595e+00, trn/lr 2.797e+00, trn/scale 1.048e-01, val/acc 2.223e-01, val/nll 3.440e+00
[2023-02-14 22:29:08] [Epoch    35/  200] trn/loss 2.579e+00, trn/lr 2.785e+00, trn/scale 1.041e-01, val/acc 2.223e-01, val/nll 3.385e+00
[2023-02-14 22:29:16] [Epoch    36/  200] trn/loss 2.621e+00, trn/lr 2.773e+00, trn/scale 1.036e-01, val/acc 2.082e-01, val/nll 3.532e+00
[2023-02-14 22:29:24] [Epoch    37/  200] trn/loss 2.597e+00, trn/lr 2.760e+00, trn/scale 1.031e-01, val/acc 1.602e-01, val/nll 4.514e+00
[2023-02-14 22:29:32] [Epoch    38/  200] trn/loss 2.600e+00, trn/lr 2.747e+00, trn/scale 1.027e-01, val/acc 1.548e-01, val/nll 4.521e+00
[2023-02-14 22:29:41] [Epoch    39/  200] trn/loss 2.610e+00, trn/lr 2.734e+00, trn/scale 1.024e-01, val/acc 1.291e-01, val/nll 4.225e+00
[2023-02-14 22:29:49] [Epoch    40/  200] trn/loss 2.608e+00, trn/lr 2.720e+00, trn/scale 1.021e-01, val/acc 2.150e-01, val/nll 3.276e+00
[2023-02-14 22:29:57] [Epoch    41/  200] trn/loss 2.604e+00, trn/lr 2.707e+00, trn/scale 1.019e-01, val/acc 1.723e-01, val/nll 4.855e+00
[2023-02-14 22:30:05] [Epoch    42/  200] trn/loss 2.611e+00, trn/lr 2.692e+00, trn/scale 1.017e-01, val/acc 2.039e-01, val/nll 3.345e+00
[2023-02-14 22:30:13] [Epoch    43/  200] trn/loss 2.612e+00, trn/lr 2.678e+00, trn/scale 1.015e-01, val/acc 1.640e-01, val/nll 4.053e+00
[2023-02-14 22:30:21] [Epoch    44/  200] trn/loss 2.609e+00, trn/lr 2.663e+00, trn/scale 1.013e-01, val/acc 1.723e-01, val/nll 4.089e+00
[2023-02-14 22:30:29] [Epoch    45/  200] trn/loss 2.620e+00, trn/lr 2.648e+00, trn/scale 1.012e-01, val/acc 7.389e-02, val/nll 8.499e+00
[2023-02-14 22:30:38] [Epoch    46/  200] trn/loss 2.615e+00, trn/lr 2.633e+00, trn/scale 1.011e-01, val/acc 2.439e-01, val/nll 3.353e+00
[2023-02-14 22:30:46] [Epoch    47/  200] trn/loss 2.608e+00, trn/lr 2.617e+00, trn/scale 1.010e-01, val/acc 1.725e-01, val/nll 3.848e+00
[2023-02-14 22:30:54] [Epoch    48/  200] trn/loss 2.624e+00, trn/lr 2.602e+00, trn/scale 1.009e-01, val/acc 1.680e-01, val/nll 3.784e+00
[2023-02-14 22:31:02] [Epoch    49/  200] trn/loss 2.601e+00, trn/lr 2.585e+00, trn/scale 1.008e-01, val/acc 2.090e-01, val/nll 3.262e+00
[2023-02-14 22:31:10] [Epoch    50/  200] trn/loss 2.597e+00, trn/lr 2.569e+00, trn/scale 1.008e-01, val/acc 2.108e-01, val/nll 3.486e+00
[2023-02-14 22:31:18] [Epoch    51/  200] trn/loss 2.610e+00, trn/lr 2.552e+00, trn/scale 1.007e-01, val/acc 1.692e-01, val/nll 3.796e+00
[2023-02-14 22:31:27] [Epoch    52/  200] trn/loss 2.601e+00, trn/lr 2.535e+00, trn/scale 1.007e-01, val/acc 2.665e-01, val/nll 3.074e+00
[2023-02-14 22:31:35] [Epoch    53/  200] trn/loss 2.571e+00, trn/lr 2.518e+00, trn/scale 1.007e-01, val/acc 2.155e-01, val/nll 3.614e+00
[2023-02-14 22:31:43] [Epoch    54/  200] trn/loss 2.596e+00, trn/lr 2.501e+00, trn/scale 1.006e-01, val/acc 1.999e-01, val/nll 3.412e+00
[2023-02-14 22:31:51] [Epoch    55/  200] trn/loss 2.574e+00, trn/lr 2.483e+00, trn/scale 1.006e-01, val/acc 2.050e-01, val/nll 3.871e+00
[2023-02-14 22:31:59] [Epoch    56/  200] trn/loss 2.579e+00, trn/lr 2.465e+00, trn/scale 1.006e-01, val/acc 1.892e-01, val/nll 4.012e+00
[2023-02-14 22:32:07] [Epoch    57/  200] trn/loss 2.563e+00, trn/lr 2.447e+00, trn/scale 1.006e-01, val/acc 2.564e-01, val/nll 3.211e+00
[2023-02-14 22:32:16] [Epoch    58/  200] trn/loss 2.564e+00, trn/lr 2.429e+00, trn/scale 1.005e-01, val/acc 1.958e-01, val/nll 3.915e+00
[2023-02-14 22:32:24] [Epoch    59/  200] trn/loss 2.535e+00, trn/lr 2.410e+00, trn/scale 1.005e-01, val/acc 2.408e-01, val/nll 3.299e+00
[2023-02-14 22:32:32] [Epoch    60/  200] trn/loss 2.551e+00, trn/lr 2.391e+00, trn/scale 1.005e-01, val/acc 1.912e-01, val/nll 4.220e+00
[2023-02-14 22:32:40] [Epoch    61/  200] trn/loss 2.547e+00, trn/lr 2.372e+00, trn/scale 1.005e-01, val/acc 1.137e-01, val/nll 5.694e+00
[2023-02-14 22:32:48] [Epoch    62/  200] trn/loss 2.536e+00, trn/lr 2.353e+00, trn/scale 1.005e-01, val/acc 2.407e-01, val/nll 3.261e+00
[2023-02-14 22:32:56] [Epoch    63/  200] trn/loss 2.530e+00, trn/lr 2.333e+00, trn/scale 1.005e-01, val/acc 2.114e-01, val/nll 3.474e+00
[2023-02-14 22:33:05] [Epoch    64/  200] trn/loss 2.521e+00, trn/lr 2.314e+00, trn/scale 1.005e-01, val/acc 1.893e-01, val/nll 3.585e+00
[2023-02-14 22:33:13] [Epoch    65/  200] trn/loss 2.523e+00, trn/lr 2.294e+00, trn/scale 1.005e-01, val/acc 2.043e-01, val/nll 3.624e+00
[2023-02-14 22:33:21] [Epoch    66/  200] trn/loss 2.516e+00, trn/lr 2.274e+00, trn/scale 1.005e-01, val/acc 1.546e-01, val/nll 4.599e+00
[2023-02-14 22:33:29] [Epoch    67/  200] trn/loss 2.502e+00, trn/lr 2.253e+00, trn/scale 1.005e-01, val/acc 2.535e-01, val/nll 3.151e+00
[2023-02-14 22:33:37] [Epoch    68/  200] trn/loss 2.522e+00, trn/lr 2.233e+00, trn/scale 1.005e-01, val/acc 2.108e-01, val/nll 3.710e+00
[2023-02-14 22:33:46] [Epoch    69/  200] trn/loss 2.496e+00, trn/lr 2.212e+00, trn/scale 1.005e-01, val/acc 2.462e-01, val/nll 3.303e+00
[2023-02-14 22:33:54] [Epoch    70/  200] trn/loss 2.475e+00, trn/lr 2.192e+00, trn/scale 1.005e-01, val/acc 1.892e-01, val/nll 3.621e+00
[2023-02-14 22:34:02] [Epoch    71/  200] trn/loss 2.471e+00, trn/lr 2.171e+00, trn/scale 1.004e-01, val/acc 1.826e-01, val/nll 4.015e+00
[2023-02-14 22:34:10] [Epoch    72/  200] trn/loss 2.451e+00, trn/lr 2.149e+00, trn/scale 1.004e-01, val/acc 1.921e-01, val/nll 3.479e+00
[2023-02-14 22:34:18] [Epoch    73/  200] trn/loss 2.451e+00, trn/lr 2.128e+00, trn/scale 1.004e-01, val/acc 2.367e-01, val/nll 3.262e+00
[2023-02-14 22:34:26] [Epoch    74/  200] trn/loss 2.450e+00, trn/lr 2.107e+00, trn/scale 1.004e-01, val/acc 1.210e-01, val/nll 5.624e+00
[2023-02-14 22:34:35] [Epoch    75/  200] trn/loss 2.452e+00, trn/lr 2.085e+00, trn/scale 1.004e-01, val/acc 2.346e-01, val/nll 3.324e+00
[2023-02-14 22:34:43] [Epoch    76/  200] trn/loss 2.440e+00, trn/lr 2.063e+00, trn/scale 1.004e-01, val/acc 2.775e-01, val/nll 3.055e+00
[2023-02-14 22:34:51] [Epoch    77/  200] trn/loss 2.412e+00, trn/lr 2.041e+00, trn/scale 1.004e-01, val/acc 2.004e-01, val/nll 3.712e+00
[2023-02-14 22:34:59] [Epoch    78/  200] trn/loss 2.426e+00, trn/lr 2.019e+00, trn/scale 1.004e-01, val/acc 2.624e-01, val/nll 2.986e+00
[2023-02-14 22:35:07] [Epoch    79/  200] trn/loss 2.426e+00, trn/lr 1.997e+00, trn/scale 1.004e-01, val/acc 2.341e-01, val/nll 3.864e+00
[2023-02-14 22:35:15] [Epoch    80/  200] trn/loss 2.429e+00, trn/lr 1.975e+00, trn/scale 1.004e-01, val/acc 2.521e-01, val/nll 3.195e+00
[2023-02-14 22:35:24] [Epoch    81/  200] trn/loss 2.406e+00, trn/lr 1.952e+00, trn/scale 1.004e-01, val/acc 2.202e-01, val/nll 3.518e+00
[2023-02-14 22:35:32] [Epoch    82/  200] trn/loss 2.407e+00, trn/lr 1.930e+00, trn/scale 1.004e-01, val/acc 1.895e-01, val/nll 3.696e+00
[2023-02-14 22:35:40] [Epoch    83/  200] trn/loss 2.380e+00, trn/lr 1.907e+00, trn/scale 1.004e-01, val/acc 1.864e-01, val/nll 3.864e+00
[2023-02-14 22:35:48] [Epoch    84/  200] trn/loss 2.384e+00, trn/lr 1.885e+00, trn/scale 1.004e-01, val/acc 2.962e-01, val/nll 2.878e+00
[2023-02-14 22:35:56] [Epoch    85/  200] trn/loss 2.386e+00, trn/lr 1.862e+00, trn/scale 1.004e-01, val/acc 2.461e-01, val/nll 3.152e+00
[2023-02-14 22:36:04] [Epoch    86/  200] trn/loss 2.346e+00, trn/lr 1.839e+00, trn/scale 1.004e-01, val/acc 2.439e-01, val/nll 3.371e+00
[2023-02-14 22:36:13] [Epoch    87/  200] trn/loss 2.336e+00, trn/lr 1.816e+00, trn/scale 1.004e-01, val/acc 1.753e-01, val/nll 4.574e+00
[2023-02-14 22:36:21] [Epoch    88/  200] trn/loss 2.334e+00, trn/lr 1.793e+00, trn/scale 1.004e-01, val/acc 2.000e-01, val/nll 3.754e+00
[2023-02-14 22:36:29] [Epoch    89/  200] trn/loss 2.318e+00, trn/lr 1.770e+00, trn/scale 1.004e-01, val/acc 2.576e-01, val/nll 3.207e+00
[2023-02-14 22:36:37] [Epoch    90/  200] trn/loss 2.314e+00, trn/lr 1.746e+00, trn/scale 1.004e-01, val/acc 2.584e-01, val/nll 3.410e+00
[2023-02-14 22:36:45] [Epoch    91/  200] trn/loss 2.313e+00, trn/lr 1.723e+00, trn/scale 1.004e-01, val/acc 1.961e-01, val/nll 3.892e+00
[2023-02-14 22:36:54] [Epoch    92/  200] trn/loss 2.307e+00, trn/lr 1.700e+00, trn/scale 1.004e-01, val/acc 2.155e-01, val/nll 4.031e+00
[2023-02-14 22:37:02] [Epoch    93/  200] trn/loss 2.294e+00, trn/lr 1.676e+00, trn/scale 1.004e-01, val/acc 2.025e-01, val/nll 4.575e+00
[2023-02-14 22:37:10] [Epoch    94/  200] trn/loss 2.290e+00, trn/lr 1.653e+00, trn/scale 1.004e-01, val/acc 2.552e-01, val/nll 3.247e+00
[2023-02-14 22:37:18] [Epoch    95/  200] trn/loss 2.264e+00, trn/lr 1.630e+00, trn/scale 1.004e-01, val/acc 2.982e-01, val/nll 2.867e+00
[2023-02-14 22:37:26] [Epoch    96/  200] trn/loss 2.267e+00, trn/lr 1.606e+00, trn/scale 1.004e-01, val/acc 1.388e-01, val/nll 5.177e+00
[2023-02-14 22:37:34] [Epoch    97/  200] trn/loss 2.268e+00, trn/lr 1.582e+00, trn/scale 1.004e-01, val/acc 2.388e-01, val/nll 3.520e+00
[2023-02-14 22:37:43] [Epoch    98/  200] trn/loss 2.241e+00, trn/lr 1.559e+00, trn/scale 1.004e-01, val/acc 2.876e-01, val/nll 3.152e+00
[2023-02-14 22:37:51] [Epoch    99/  200] trn/loss 2.236e+00, trn/lr 1.535e+00, trn/scale 1.005e-01, val/acc 3.053e-01, val/nll 2.845e+00
[2023-02-14 22:37:59] [Epoch   100/  200] trn/loss 2.229e+00, trn/lr 1.512e+00, trn/scale 1.005e-01, val/acc 2.523e-01, val/nll 3.539e+00
[2023-02-14 22:38:07] [Epoch   101/  200] trn/loss 2.207e+00, trn/lr 1.488e+00, trn/scale 1.005e-01, val/acc 2.191e-01, val/nll 3.529e+00
[2023-02-14 22:38:15] [Epoch   102/  200] trn/loss 2.200e+00, trn/lr 1.465e+00, trn/scale 1.005e-01, val/acc 1.865e-01, val/nll 4.364e+00
[2023-02-14 22:38:24] [Epoch   103/  200] trn/loss 2.202e+00, trn/lr 1.441e+00, trn/scale 1.005e-01, val/acc 3.436e-01, val/nll 2.686e+00
[2023-02-14 22:38:32] [Epoch   104/  200] trn/loss 2.196e+00, trn/lr 1.418e+00, trn/scale 1.005e-01, val/acc 3.326e-01, val/nll 2.658e+00
[2023-02-14 22:38:40] [Epoch   105/  200] trn/loss 2.173e+00, trn/lr 1.394e+00, trn/scale 1.005e-01, val/acc 2.726e-01, val/nll 3.323e+00
[2023-02-14 22:38:48] [Epoch   106/  200] trn/loss 2.156e+00, trn/lr 1.371e+00, trn/scale 1.005e-01, val/acc 3.570e-01, val/nll 2.572e+00
[2023-02-14 22:38:56] [Epoch   107/  200] trn/loss 2.141e+00, trn/lr 1.347e+00, trn/scale 1.005e-01, val/acc 3.192e-01, val/nll 2.796e+00
[2023-02-14 22:39:05] [Epoch   108/  200] trn/loss 2.139e+00, trn/lr 1.324e+00, trn/scale 1.005e-01, val/acc 2.844e-01, val/nll 3.071e+00
[2023-02-14 22:39:13] [Epoch   109/  200] trn/loss 2.134e+00, trn/lr 1.300e+00, trn/scale 1.005e-01, val/acc 3.845e-01, val/nll 2.440e+00
