[2023-02-04 20:48:54] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Mar 15 2022, 12:22:08) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-04 20:48:54] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.7
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.70_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 20:48:59] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-04 20:49:42] [Epoch     1/  500] trn/posterior_energy -3.875e+05, trn/neg_log_likelihood  8.067e+04, trn/neg_log_prior -4.682e+05, trn/lr  3.000e-07, val/acc 4.101e-01, val/nll 1.636e+00 (best_acc: 0.000e+00 -> 4.101e-01, test_acc: 4.095e-01, test_nll: 1.640e+00)
[2023-02-04 20:52:13] [Epoch    12/  500] trn/posterior_energy -4.402e+05, trn/neg_log_likelihood  2.876e+04, trn/neg_log_prior -4.690e+05, trn/lr  2.996e-07, val/acc 7.069e-01, val/nll 8.329e-01 (best_acc: 6.978e-01 -> 7.069e-01, test_acc: 7.014e-01, test_nll: 8.610e-01)
[2023-02-04 20:52:25] [Epoch    13/  500] trn/posterior_energy -4.428e+05, trn/neg_log_likelihood  2.626e+04, trn/neg_log_prior -4.690e+05, trn/lr  2.995e-07, val/acc 7.062e-01, val/nll 8.651e-01
[2023-02-04 20:52:38] [Epoch    14/  500] trn/posterior_energy -4.445e+05, trn/neg_log_likelihood  2.458e+04, trn/neg_log_prior -4.691e+05, trn/lr  2.995e-07, val/acc 7.367e-01, val/nll 7.658e-01 (best_acc: 7.069e-01 -> 7.367e-01, test_acc: 7.258e-01, test_nll: 7.917e-01)
[2023-02-04 20:52:50] [Epoch    15/  500] trn/posterior_energy -4.469e+05, trn/neg_log_likelihood  2.228e+04, trn/neg_log_prior -4.692e+05, trn/lr  2.994e-07, val/acc 7.313e-01, val/nll 7.781e-01
[2023-02-04 20:53:02] [Epoch    16/  500] trn/posterior_energy -4.489e+05, trn/neg_log_likelihood  2.030e+04, trn/neg_log_prior -4.692e+05, trn/lr  2.993e-07, val/acc 7.308e-01, val/nll 7.869e-01
[2023-02-04 20:53:15] [Epoch    17/  500] trn/posterior_energy -4.509e+05, trn/neg_log_likelihood  1.833e+04, trn/neg_log_prior -4.693e+05, trn/lr  2.992e-07, val/acc 7.385e-01, val/nll 7.845e-01 (best_acc: 7.367e-01 -> 7.385e-01, test_acc: 7.369e-01, test_nll: 8.092e-01)
[2023-02-04 20:53:27] [Epoch    18/  500] trn/posterior_energy -4.528e+05, trn/neg_log_likelihood  1.655e+04, trn/neg_log_prior -4.693e+05, trn/lr  2.991e-07, val/acc 7.271e-01, val/nll 8.430e-01
[2023-02-04 20:53:40] [Epoch    19/  500] trn/posterior_energy -4.545e+05, trn/neg_log_likelihood  1.485e+04, trn/neg_log_prior -4.694e+05, trn/lr  2.990e-07, val/acc 7.501e-01, val/nll 7.754e-01 (best_acc: 7.385e-01 -> 7.501e-01, test_acc: 7.412e-01, test_nll: 8.039e-01)
[2023-02-04 20:53:52] [Epoch    20/  500] trn/posterior_energy -4.560e+05, trn/neg_log_likelihood  1.345e+04, trn/neg_log_prior -4.694e+05, trn/lr  2.989e-07, val/acc 7.346e-01, val/nll 8.175e-01
[2023-02-04 20:54:05] [Epoch    21/  500] trn/posterior_energy -4.580e+05, trn/neg_log_likelihood  1.150e+04, trn/neg_log_prior -4.695e+05, trn/lr  2.988e-07, val/acc 7.527e-01, val/nll 7.863e-01 (best_acc: 7.501e-01 -> 7.527e-01, test_acc: 7.498e-01, test_nll: 8.092e-01)
[2023-02-04 20:54:16] [Epoch    22/  500] trn/posterior_energy -4.594e+05, trn/neg_log_likelihood  1.013e+04, trn/neg_log_prior -4.695e+05, trn/lr  2.986e-07, val/acc 7.190e-01, val/nll 9.655e-01
[2023-02-04 20:54:28] [Epoch    23/  500] trn/posterior_energy -4.611e+05, trn/neg_log_likelihood  8.414e+03, trn/neg_log_prior -4.695e+05, trn/lr  2.985e-07, val/acc 7.216e-01, val/nll 9.842e-01
[2023-02-04 20:54:39] [Epoch    24/  500] trn/posterior_energy -4.615e+05, trn/neg_log_likelihood  8.051e+03, trn/neg_log_prior -4.696e+05, trn/lr  2.984e-07, val/acc 7.268e-01, val/nll 9.809e-01
[2023-02-04 20:54:51] [Epoch    25/  500] trn/posterior_energy -4.626e+05, trn/neg_log_likelihood  7.062e+03, trn/neg_log_prior -4.696e+05, trn/lr  2.982e-07, val/acc 7.497e-01, val/nll 9.012e-01
[2023-02-04 20:55:03] [Epoch    26/  500] trn/posterior_energy -4.637e+05, trn/neg_log_likelihood  5.945e+03, trn/neg_log_prior -4.697e+05, trn/lr  2.981e-07, val/acc 7.319e-01, val/nll 1.001e+00
[2023-02-04 20:55:14] [Epoch    27/  500] trn/posterior_energy -4.647e+05, trn/neg_log_likelihood  5.077e+03, trn/neg_log_prior -4.697e+05, trn/lr  2.979e-07, val/acc 7.346e-01, val/nll 1.008e+00
[2023-02-04 20:55:25] [Epoch    28/  500] trn/posterior_energy -4.653e+05, trn/neg_log_likelihood  4.518e+03, trn/neg_log_prior -4.698e+05, trn/lr  2.978e-07, val/acc 7.445e-01, val/nll 9.828e-01
[2023-02-04 20:55:36] [Epoch    29/  500] trn/posterior_energy -4.664e+05, trn/neg_log_likelihood  3.436e+03, trn/neg_log_prior -4.699e+05, trn/lr  2.976e-07, val/acc 7.383e-01, val/nll 1.023e+00
[2023-02-04 20:55:48] [Epoch    30/  500] trn/posterior_energy -4.666e+05, trn/neg_log_likelihood  3.343e+03, trn/neg_log_prior -4.699e+05, trn/lr  2.974e-07, val/acc 7.513e-01, val/nll 1.008e+00
[2023-02-04 20:56:00] [Epoch    31/  500] trn/posterior_energy -4.677e+05, trn/neg_log_likelihood  2.264e+03, trn/neg_log_prior -4.700e+05, trn/lr  2.973e-07, val/acc 7.491e-01, val/nll 1.028e+00
[2023-02-04 20:56:12] [Epoch    32/  500] trn/posterior_energy -4.685e+05, trn/neg_log_likelihood  1.566e+03, trn/neg_log_prior -4.701e+05, trn/lr  2.971e-07, val/acc 7.436e-01, val/nll 1.112e+00
[2023-02-04 20:56:24] [Epoch    33/  500] trn/posterior_energy -4.676e+05, trn/neg_log_likelihood  2.529e+03, trn/neg_log_prior -4.701e+05, trn/lr  2.969e-07, val/acc 7.272e-01, val/nll 1.208e+00
[2023-02-04 20:56:35] [Epoch    34/  500] trn/posterior_energy -4.677e+05, trn/neg_log_likelihood  2.520e+03, trn/neg_log_prior -4.702e+05, trn/lr  2.967e-07, val/acc 7.387e-01, val/nll 1.151e+00
[2023-02-04 20:56:47] [Epoch    35/  500] trn/posterior_energy -4.682e+05, trn/neg_log_likelihood  2.116e+03, trn/neg_log_prior -4.703e+05, trn/lr  2.965e-07, val/acc 7.451e-01, val/nll 1.162e+00
[2023-02-04 20:56:59] [Epoch    36/  500] trn/posterior_energy -4.688e+05, trn/neg_log_likelihood  1.586e+03, trn/neg_log_prior -4.703e+05, trn/lr  2.963e-07, val/acc 7.378e-01, val/nll 1.105e+00
[2023-02-04 20:57:10] [Epoch    37/  500] trn/posterior_energy -4.688e+05, trn/neg_log_likelihood  1.580e+03, trn/neg_log_prior -4.704e+05, trn/lr  2.961e-07, val/acc 7.483e-01, val/nll 1.135e+00
[2023-02-04 20:57:24] [Epoch    38/  500] trn/posterior_energy -4.681e+05, trn/neg_log_likelihood  2.437e+03, trn/neg_log_prior -4.705e+05, trn/lr  2.959e-07, val/acc 7.528e-01, val/nll 1.074e+00 (best_acc: 7.527e-01 -> 7.528e-01, test_acc: 7.551e-01, test_nll: 1.088e+00)
[2023-02-04 20:57:36] [Epoch    39/  500] trn/posterior_energy -4.690e+05, trn/neg_log_likelihood  1.540e+03, trn/neg_log_prior -4.706e+05, trn/lr  2.956e-07, val/acc 7.471e-01, val/nll 1.175e+00
[2023-02-04 20:57:50] [Epoch    40/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  5.826e+02, trn/neg_log_prior -4.706e+05, trn/lr  2.954e-07, val/acc 7.591e-01, val/nll 1.182e+00 (best_acc: 7.528e-01 -> 7.591e-01, test_acc: 7.578e-01, test_nll: 1.213e+00)
[2023-02-04 20:58:04] [Epoch    41/  500] trn/posterior_energy -4.706e+05, trn/neg_log_likelihood  1.125e+02, trn/neg_log_prior -4.707e+05, trn/lr  2.952e-07, val/acc 7.676e-01, val/nll 1.168e+00 (best_acc: 7.591e-01 -> 7.676e-01, test_acc: 7.674e-01, test_nll: 1.198e+00)
[2023-02-04 20:58:18] [Epoch    42/  500] trn/posterior_energy -4.708e+05, trn/neg_log_likelihood  2.461e+01, trn/neg_log_prior -4.708e+05, trn/lr  2.949e-07, val/acc 7.680e-01, val/nll 1.173e+00 (best_acc: 7.676e-01 -> 7.680e-01, test_acc: 7.679e-01, test_nll: 1.204e+00)
[2023-02-04 20:58:32] [Epoch    43/  500] trn/posterior_energy -4.709e+05, trn/neg_log_likelihood  1.882e+01, trn/neg_log_prior -4.709e+05, trn/lr  2.947e-07, val/acc 7.686e-01, val/nll 1.179e+00 (best_acc: 7.680e-01 -> 7.686e-01, test_acc: 7.664e-01, test_nll: 1.212e+00)
[2023-02-04 20:58:44] [Epoch    44/  500] trn/posterior_energy -4.710e+05, trn/neg_log_likelihood  1.643e+01, trn/neg_log_prior -4.711e+05, trn/lr  2.944e-07, val/acc 7.685e-01, val/nll 1.183e+00
[2023-02-04 20:58:56] [Epoch    45/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  1.497e+01, trn/neg_log_prior -4.712e+05, trn/lr  2.942e-07, val/acc 7.686e-01, val/nll 1.186e+00
[2023-02-04 20:59:08] [Epoch    46/  500] trn/posterior_energy -4.712e+05, trn/neg_log_likelihood  1.393e+01, trn/neg_log_prior -4.713e+05, trn/lr  2.939e-07, val/acc 7.675e-01, val/nll 1.190e+00
[2023-02-04 20:59:22] [Epoch    47/  500] trn/posterior_energy -4.713e+05, trn/neg_log_likelihood  1.316e+01, trn/neg_log_prior -4.714e+05, trn/lr  2.936e-07, val/acc 7.688e-01, val/nll 1.189e+00 (best_acc: 7.686e-01 -> 7.688e-01, test_acc: 7.661e-01, test_nll: 1.225e+00)
[2023-02-04 20:59:33] [Epoch    48/  500] trn/posterior_energy -4.715e+05, trn/neg_log_likelihood  1.258e+01, trn/neg_log_prior -4.715e+05, trn/lr  2.934e-07, val/acc 7.685e-01, val/nll 1.192e+00
[2023-02-04 20:59:46] [Epoch    49/  500] trn/posterior_energy -4.716e+05, trn/neg_log_likelihood  1.210e+01, trn/neg_log_prior -4.716e+05, trn/lr  2.931e-07, val/acc 7.694e-01, val/nll 1.193e+00 (best_acc: 7.688e-01 -> 7.694e-01, test_acc: 7.661e-01, test_nll: 1.229e+00)
[2023-02-04 20:59:57] [Epoch    50/  500] trn/posterior_energy -4.717e+05, trn/neg_log_likelihood  1.173e+01, trn/neg_log_prior -4.717e+05, trn/lr  2.928e-07, val/acc 7.685e-01, val/nll 1.194e+00
[2023-02-04 21:00:09] [Epoch    51/  500] trn/posterior_energy -4.718e+05, trn/neg_log_likelihood  1.142e+01, trn/neg_log_prior -4.718e+05, trn/lr  2.925e-07, val/acc 7.681e-01, val/nll 1.193e+00
[2023-02-04 21:00:20] [Epoch    52/  500] trn/posterior_energy -4.719e+05, trn/neg_log_likelihood  1.114e+01, trn/neg_log_prior -4.719e+05, trn/lr  2.922e-07, val/acc 7.680e-01, val/nll 1.195e+00
[2023-02-04 21:00:32] [Epoch    53/  500] trn/posterior_energy -4.720e+05, trn/neg_log_likelihood  1.093e+01, trn/neg_log_prior -4.720e+05, trn/lr  2.919e-07, val/acc 7.680e-01, val/nll 1.193e+00
[2023-02-04 21:00:43] [Epoch    54/  500] trn/posterior_energy -4.721e+05, trn/neg_log_likelihood  1.075e+01, trn/neg_log_prior -4.721e+05, trn/lr  2.916e-07, val/acc 7.685e-01, val/nll 1.192e+00
[2023-02-04 21:00:55] [Epoch    55/  500] trn/posterior_energy -4.721e+05, trn/neg_log_likelihood  1.057e+01, trn/neg_log_prior -4.722e+05, trn/lr  2.913e-07, val/acc 7.684e-01, val/nll 1.193e+00
[2023-02-04 21:01:07] [Epoch    56/  500] trn/posterior_energy -4.722e+05, trn/neg_log_likelihood  1.045e+01, trn/neg_log_prior -4.723e+05, trn/lr  2.910e-07, val/acc 7.681e-01, val/nll 1.193e+00
[2023-02-04 21:01:19] [Epoch    57/  500] trn/posterior_energy -4.723e+05, trn/neg_log_likelihood  1.034e+01, trn/neg_log_prior -4.724e+05, trn/lr  2.906e-07, val/acc 7.685e-01, val/nll 1.192e+00
[2023-02-04 21:01:31] [Epoch    58/  500] trn/posterior_energy -4.724e+05, trn/neg_log_likelihood  1.024e+01, trn/neg_log_prior -4.724e+05, trn/lr  2.903e-07, val/acc 7.692e-01, val/nll 1.192e+00
[2023-02-04 21:01:43] [Epoch    59/  500] trn/posterior_energy -4.725e+05, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -4.725e+05, trn/lr  2.900e-07, val/acc 7.683e-01, val/nll 1.192e+00
[2023-02-04 21:01:55] [Epoch    60/  500] trn/posterior_energy -4.726e+05, trn/neg_log_likelihood  1.011e+01, trn/neg_log_prior -4.726e+05, trn/lr  2.896e-07, val/acc 7.690e-01, val/nll 1.190e+00
[2023-02-04 21:02:07] [Epoch    61/  500] trn/posterior_energy -4.727e+05, trn/neg_log_likelihood  1.006e+01, trn/neg_log_prior -4.727e+05, trn/lr  2.893e-07, val/acc 7.688e-01, val/nll 1.189e+00
[2023-02-04 21:02:19] [Epoch    62/  500] trn/posterior_energy -4.728e+05, trn/neg_log_likelihood  1.001e+01, trn/neg_log_prior -4.728e+05, trn/lr  2.889e-07, val/acc 7.686e-01, val/nll 1.187e+00
[2023-02-04 21:02:33] [Epoch    63/  500] trn/posterior_energy -4.729e+05, trn/neg_log_likelihood  9.972e+00, trn/neg_log_prior -4.729e+05, trn/lr  2.886e-07, val/acc 7.697e-01, val/nll 1.187e+00 (best_acc: 7.694e-01 -> 7.697e-01, test_acc: 7.637e-01, test_nll: 1.224e+00)
[2023-02-04 21:02:45] [Epoch    64/  500] trn/posterior_energy -4.730e+05, trn/neg_log_likelihood  9.948e+00, trn/neg_log_prior -4.730e+05, trn/lr  2.882e-07, val/acc 7.695e-01, val/nll 1.186e+00
[2023-02-04 21:02:57] [Epoch    65/  500] trn/posterior_energy -4.731e+05, trn/neg_log_likelihood  9.936e+00, trn/neg_log_prior -4.731e+05, trn/lr  2.878e-07, val/acc 7.689e-01, val/nll 1.185e+00
[2023-02-04 21:03:08] [Epoch    66/  500] trn/posterior_energy -4.732e+05, trn/neg_log_likelihood  9.921e+00, trn/neg_log_prior -4.732e+05, trn/lr  2.875e-07, val/acc 7.696e-01, val/nll 1.185e+00
[2023-02-04 21:03:22] [Epoch    67/  500] trn/posterior_energy -4.733e+05, trn/neg_log_likelihood  9.921e+00, trn/neg_log_prior -4.733e+05, trn/lr  2.871e-07, val/acc 7.699e-01, val/nll 1.184e+00 (best_acc: 7.697e-01 -> 7.699e-01, test_acc: 7.641e-01, test_nll: 1.221e+00)
[2023-02-04 21:03:34] [Epoch    68/  500] trn/posterior_energy -4.734e+05, trn/neg_log_likelihood  9.908e+00, trn/neg_log_prior -4.734e+05, trn/lr  2.867e-07, val/acc 7.690e-01, val/nll 1.184e+00
[2023-02-04 21:03:46] [Epoch    69/  500] trn/posterior_energy -4.735e+05, trn/neg_log_likelihood  9.915e+00, trn/neg_log_prior -4.735e+05, trn/lr  2.863e-07, val/acc 7.692e-01, val/nll 1.182e+00
[2023-02-04 21:03:58] [Epoch    70/  500] trn/posterior_energy -4.735e+05, trn/neg_log_likelihood  9.923e+00, trn/neg_log_prior -4.736e+05, trn/lr  2.859e-07, val/acc 7.697e-01, val/nll 1.182e+00
[2023-02-04 21:04:10] [Epoch    71/  500] trn/posterior_energy -4.736e+05, trn/neg_log_likelihood  9.943e+00, trn/neg_log_prior -4.736e+05, trn/lr  2.855e-07, val/acc 7.687e-01, val/nll 1.181e+00
[2023-02-04 21:04:22] [Epoch    72/  500] trn/posterior_energy -4.737e+05, trn/neg_log_likelihood  9.952e+00, trn/neg_log_prior -4.737e+05, trn/lr  2.851e-07, val/acc 7.696e-01, val/nll 1.179e+00
[2023-02-04 21:04:34] [Epoch    73/  500] trn/posterior_energy -4.738e+05, trn/neg_log_likelihood  9.952e+00, trn/neg_log_prior -4.738e+05, trn/lr  2.847e-07, val/acc 7.694e-01, val/nll 1.179e+00
[2023-02-04 21:04:46] [Epoch    74/  500] trn/posterior_energy -4.739e+05, trn/neg_log_likelihood  9.993e+00, trn/neg_log_prior -4.739e+05, trn/lr  2.843e-07, val/acc 7.696e-01, val/nll 1.177e+00
[2023-02-04 21:04:58] [Epoch    75/  500] trn/posterior_energy -4.740e+05, trn/neg_log_likelihood  1.002e+01, trn/neg_log_prior -4.740e+05, trn/lr  2.839e-07, val/acc 7.686e-01, val/nll 1.177e+00
[2023-02-04 21:05:10] [Epoch    76/  500] trn/posterior_energy -4.741e+05, trn/neg_log_likelihood  1.003e+01, trn/neg_log_prior -4.741e+05, trn/lr  2.834e-07, val/acc 7.699e-01, val/nll 1.175e+00
[2023-02-04 21:05:22] [Epoch    77/  500] trn/posterior_energy -4.742e+05, trn/neg_log_likelihood  1.005e+01, trn/neg_log_prior -4.742e+05, trn/lr  2.830e-07, val/acc 7.698e-01, val/nll 1.174e+00
[2023-02-04 21:05:34] [Epoch    78/  500] trn/posterior_energy -4.742e+05, trn/neg_log_likelihood  1.010e+01, trn/neg_log_prior -4.742e+05, trn/lr  2.826e-07, val/acc 7.699e-01, val/nll 1.175e+00
[2023-02-04 21:05:46] [Epoch    79/  500] trn/posterior_energy -4.743e+05, trn/neg_log_likelihood  1.012e+01, trn/neg_log_prior -4.743e+05, trn/lr  2.821e-07, val/acc 7.687e-01, val/nll 1.174e+00
[2023-02-04 21:05:57] [Epoch    80/  500] trn/posterior_energy -4.744e+05, trn/neg_log_likelihood  1.016e+01, trn/neg_log_prior -4.744e+05, trn/lr  2.817e-07, val/acc 7.692e-01, val/nll 1.172e+00
[2023-02-04 21:06:11] [Epoch    81/  500] trn/posterior_energy -4.745e+05, trn/neg_log_likelihood  1.018e+01, trn/neg_log_prior -4.745e+05, trn/lr  2.812e-07, val/acc 7.700e-01, val/nll 1.171e+00 (best_acc: 7.699e-01 -> 7.700e-01, test_acc: 7.633e-01, test_nll: 1.209e+00)
[2023-02-04 21:06:23] [Epoch    82/  500] trn/posterior_energy -4.746e+05, trn/neg_log_likelihood  1.023e+01, trn/neg_log_prior -4.746e+05, trn/lr  2.808e-07, val/acc 7.694e-01, val/nll 1.170e+00
[2023-02-04 21:06:35] [Epoch    83/  500] trn/posterior_energy -4.747e+05, trn/neg_log_likelihood  1.026e+01, trn/neg_log_prior -4.747e+05, trn/lr  2.803e-07, val/acc 7.683e-01, val/nll 1.169e+00
[2023-02-04 21:06:47] [Epoch    84/  500] trn/posterior_energy -4.747e+05, trn/neg_log_likelihood  1.030e+01, trn/neg_log_prior -4.747e+05, trn/lr  2.798e-07, val/acc 7.696e-01, val/nll 1.169e+00
[2023-02-04 21:06:59] [Epoch    85/  500] trn/posterior_energy -4.748e+05, trn/neg_log_likelihood  1.032e+01, trn/neg_log_prior -4.748e+05, trn/lr  2.794e-07, val/acc 7.695e-01, val/nll 1.168e+00
[2023-02-04 21:07:10] [Epoch    86/  500] trn/posterior_energy -4.749e+05, trn/neg_log_likelihood  1.037e+01, trn/neg_log_prior -4.749e+05, trn/lr  2.789e-07, val/acc 7.694e-01, val/nll 1.167e+00
[2023-02-04 21:07:22] [Epoch    87/  500] trn/posterior_energy -4.750e+05, trn/neg_log_likelihood  1.040e+01, trn/neg_log_prior -4.750e+05, trn/lr  2.784e-07, val/acc 7.692e-01, val/nll 1.167e+00
[2023-02-04 21:07:36] [Epoch    88/  500] trn/posterior_energy -4.751e+05, trn/neg_log_likelihood  1.046e+01, trn/neg_log_prior -4.751e+05, trn/lr  2.779e-07, val/acc 7.701e-01, val/nll 1.166e+00 (best_acc: 7.700e-01 -> 7.701e-01, test_acc: 7.635e-01, test_nll: 1.203e+00)
[2023-02-04 21:07:48] [Epoch    89/  500] trn/posterior_energy -4.751e+05, trn/neg_log_likelihood  1.050e+01, trn/neg_log_prior -4.751e+05, trn/lr  2.774e-07, val/acc 7.690e-01, val/nll 1.164e+00
[2023-02-04 21:08:00] [Epoch    90/  500] trn/posterior_energy -4.752e+05, trn/neg_log_likelihood  1.053e+01, trn/neg_log_prior -4.752e+05, trn/lr  2.769e-07, val/acc 7.692e-01, val/nll 1.164e+00
[2023-02-04 21:08:12] [Epoch    91/  500] trn/posterior_energy -4.753e+05, trn/neg_log_likelihood  1.057e+01, trn/neg_log_prior -4.753e+05, trn/lr  2.764e-07, val/acc 7.694e-01, val/nll 1.163e+00
