[2023-02-06 14:26:47] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 14:26:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000030_mo-0.99_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 14:27:26] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  2.628e+05, trn/neg_log_likelihood  9.140e+04, trn/neg_log_prior  1.714e+05, trn/lr  3.000e-06, trn/temperature  1.000e+00, val/acc 2.198e-01, val/nll 2.073e+00
[2023-02-06 14:27:32] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  2.936e+05, trn/neg_log_likelihood  8.359e+04, trn/neg_log_prior  2.100e+05, trn/lr  2.998e-06, trn/temperature  1.000e+00, val/acc 2.539e-01, val/nll 2.023e+00
[2023-02-06 14:27:37] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  2.951e+05, trn/neg_log_likelihood  8.371e+04, trn/neg_log_prior  2.114e+05, trn/lr  2.995e-06, trn/temperature  1.000e+00, val/acc 2.405e-01, val/nll 2.100e+00
[2023-02-06 14:27:42] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  2.921e+05, trn/neg_log_likelihood  8.131e+04, trn/neg_log_prior  2.108e+05, trn/lr  2.991e-06, trn/temperature  1.000e+00, val/acc 2.237e-01, val/nll 2.004e+00
[2023-02-06 14:27:47] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  2.904e+05, trn/neg_log_likelihood  7.861e+04, trn/neg_log_prior  2.118e+05, trn/lr  2.985e-06, trn/temperature  1.000e+00, val/acc 2.864e-01, val/nll 1.864e+00
[2023-02-06 14:27:53] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  2.896e+05, trn/neg_log_likelihood  7.801e+04, trn/neg_log_prior  2.116e+05, trn/lr  2.978e-06, trn/temperature  1.000e+00, val/acc 3.238e-01, val/nll 1.849e+00
[2023-02-06 14:27:58] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  2.877e+05, trn/neg_log_likelihood  7.531e+04, trn/neg_log_prior  2.124e+05, trn/lr  2.969e-06, trn/temperature  1.000e+00, val/acc 3.304e-01, val/nll 1.834e+00
[2023-02-06 14:28:03] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  2.882e+05, trn/neg_log_likelihood  7.656e+04, trn/neg_log_prior  2.116e+05, trn/lr  2.959e-06, trn/temperature  1.000e+00, val/acc 2.740e-01, val/nll 1.978e+00
[2023-02-06 14:28:09] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  2.886e+05, trn/neg_log_likelihood  7.661e+04, trn/neg_log_prior  2.120e+05, trn/lr  2.947e-06, trn/temperature  1.000e+00, val/acc 3.202e-01, val/nll 1.795e+00
[2023-02-06 14:28:14] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  2.907e+05, trn/neg_log_likelihood  7.730e+04, trn/neg_log_prior  2.134e+05, trn/lr  2.934e-06, trn/temperature  1.000e+00, val/acc 2.908e-01, val/nll 1.886e+00
[2023-02-06 14:28:19] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  2.885e+05, trn/neg_log_likelihood  7.561e+04, trn/neg_log_prior  2.129e+05, trn/lr  2.919e-06, trn/temperature  1.000e+00, val/acc 2.934e-01, val/nll 1.886e+00
[2023-02-06 14:28:24] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  2.896e+05, trn/neg_log_likelihood  7.678e+04, trn/neg_log_prior  2.128e+05, trn/lr  2.903e-06, trn/temperature  1.000e+00, val/acc 3.261e-01, val/nll 1.819e+00
[2023-02-06 14:28:30] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  2.875e+05, trn/neg_log_likelihood  7.496e+04, trn/neg_log_prior  2.125e+05, trn/lr  2.886e-06, trn/temperature  1.000e+00, val/acc 3.040e-01, val/nll 1.878e+00
[2023-02-06 14:28:35] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  2.859e+05, trn/neg_log_likelihood  7.383e+04, trn/neg_log_prior  2.121e+05, trn/lr  2.867e-06, trn/temperature  1.000e+00, val/acc 3.492e-01, val/nll 1.740e+00
[2023-02-06 14:28:40] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  2.853e+05, trn/neg_log_likelihood  7.366e+04, trn/neg_log_prior  2.116e+05, trn/lr  2.847e-06, trn/temperature  1.000e+00, val/acc 2.979e-01, val/nll 1.942e+00
[2023-02-06 14:28:45] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  2.856e+05, trn/neg_log_likelihood  7.376e+04, trn/neg_log_prior  2.118e+05, trn/lr  2.826e-06, trn/temperature  1.000e+00, val/acc 3.656e-01, val/nll 1.706e+00
[2023-02-06 14:28:51] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  2.850e+05, trn/neg_log_likelihood  7.355e+04, trn/neg_log_prior  2.114e+05, trn/lr  2.803e-06, trn/temperature  1.000e+00, val/acc 3.282e-01, val/nll 1.998e+00
[2023-02-06 14:28:56] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  2.861e+05, trn/neg_log_likelihood  7.321e+04, trn/neg_log_prior  2.129e+05, trn/lr  2.779e-06, trn/temperature  1.000e+00, val/acc 3.605e-01, val/nll 1.751e+00
