[2023-02-05 19:11:06] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 19:11:06] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000010_mo-0.70_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 19:11:48] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  3.798e+05, trn/neg_log_likelihood  8.163e+04, trn/neg_log_prior  2.982e+05, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 3.619e-01, val/nll 1.690e+00
[2023-02-05 19:11:55] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  3.597e+05, trn/neg_log_likelihood  6.628e+04, trn/neg_log_prior  2.934e+05, trn/lr  9.994e-07, trn/temperature  0.000e+00, val/acc 4.284e-01, val/nll 1.562e+00
[2023-02-05 19:12:02] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  3.497e+05, trn/neg_log_likelihood  6.040e+04, trn/neg_log_prior  2.893e+05, trn/lr  9.984e-07, trn/temperature  0.000e+00, val/acc 4.402e-01, val/nll 1.513e+00
[2023-02-05 19:12:09] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  3.421e+05, trn/neg_log_likelihood  5.628e+04, trn/neg_log_prior  2.859e+05, trn/lr  9.970e-07, trn/temperature  0.000e+00, val/acc 4.887e-01, val/nll 1.387e+00
[2023-02-05 19:12:16] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  3.350e+05, trn/neg_log_likelihood  5.206e+04, trn/neg_log_prior  2.829e+05, trn/lr  9.950e-07, trn/temperature  0.000e+00, val/acc 5.397e-01, val/nll 1.259e+00
[2023-02-05 19:12:23] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  3.292e+05, trn/neg_log_likelihood  4.874e+04, trn/neg_log_prior  2.805e+05, trn/lr  9.925e-07, trn/temperature  0.000e+00, val/acc 5.923e-01, val/nll 1.141e+00
[2023-02-05 19:12:29] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  3.231e+05, trn/neg_log_likelihood  4.468e+04, trn/neg_log_prior  2.784e+05, trn/lr  9.896e-07, trn/temperature  0.000e+00, val/acc 5.560e-01, val/nll 1.202e+00
[2023-02-05 19:12:36] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  3.182e+05, trn/neg_log_likelihood  4.143e+04, trn/neg_log_prior  2.768e+05, trn/lr  9.862e-07, trn/temperature  0.000e+00, val/acc 6.502e-01, val/nll 9.750e-01
[2023-02-05 19:12:43] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  3.136e+05, trn/neg_log_likelihood  3.825e+04, trn/neg_log_prior  2.753e+05, trn/lr  9.823e-07, trn/temperature  0.000e+00, val/acc 6.567e-01, val/nll 9.689e-01
[2023-02-05 19:12:50] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  3.098e+05, trn/neg_log_likelihood  3.566e+04, trn/neg_log_prior  2.741e+05, trn/lr  9.779e-07, trn/temperature  0.000e+00, val/acc 6.958e-01, val/nll 8.716e-01
[2023-02-05 19:12:57] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  3.067e+05, trn/neg_log_likelihood  3.351e+04, trn/neg_log_prior  2.732e+05, trn/lr  9.730e-07, trn/temperature  0.000e+00, val/acc 7.160e-01, val/nll 7.986e-01
[2023-02-05 19:13:04] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  3.036e+05, trn/neg_log_likelihood  3.120e+04, trn/neg_log_prior  2.724e+05, trn/lr  9.677e-07, trn/temperature  0.000e+00, val/acc 7.021e-01, val/nll 8.578e-01
[2023-02-05 19:13:11] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  3.011e+05, trn/neg_log_likelihood  2.940e+04, trn/neg_log_prior  2.717e+05, trn/lr  9.619e-07, trn/temperature  0.000e+00, val/acc 7.174e-01, val/nll 8.087e-01
[2023-02-05 19:13:18] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  2.992e+05, trn/neg_log_likelihood  2.798e+04, trn/neg_log_prior  2.712e+05, trn/lr  9.557e-07, trn/temperature  0.000e+00, val/acc 7.489e-01, val/nll 7.374e-01
[2023-02-05 19:13:25] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  2.971e+05, trn/neg_log_likelihood  2.624e+04, trn/neg_log_prior  2.708e+05, trn/lr  9.490e-07, trn/temperature  0.000e+00, val/acc 7.446e-01, val/nll 7.573e-01
[2023-02-05 19:13:31] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  2.953e+05, trn/neg_log_likelihood  2.480e+04, trn/neg_log_prior  2.705e+05, trn/lr  9.419e-07, trn/temperature  0.000e+00, val/acc 7.533e-01, val/nll 7.117e-01
[2023-02-05 19:13:38] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  2.939e+05, trn/neg_log_likelihood  2.361e+04, trn/neg_log_prior  2.702e+05, trn/lr  9.343e-07, trn/temperature  0.000e+00, val/acc 7.543e-01, val/nll 7.286e-01
[2023-02-05 19:13:45] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  2.922e+05, trn/neg_log_likelihood  2.218e+04, trn/neg_log_prior  2.701e+05, trn/lr  9.263e-07, trn/temperature  0.000e+00, val/acc 7.706e-01, val/nll 6.883e-01
[2023-02-05 19:13:52] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  2.911e+05, trn/neg_log_likelihood  2.123e+04, trn/neg_log_prior  2.699e+05, trn/lr  9.179e-07, trn/temperature  0.000e+00, val/acc 7.587e-01, val/nll 7.140e-01
[2023-02-05 19:13:59] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  2.899e+05, trn/neg_log_likelihood  2.002e+04, trn/neg_log_prior  2.699e+05, trn/lr  9.091e-07, trn/temperature  0.000e+00, val/acc 7.980e-01, val/nll 6.045e-01
[2023-02-05 19:14:06] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  2.891e+05, trn/neg_log_likelihood  1.934e+04, trn/neg_log_prior  2.698e+05, trn/lr  8.998e-07, trn/temperature  0.000e+00, val/acc 7.949e-01, val/nll 6.288e-01
[2023-02-05 19:14:13] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  2.883e+05, trn/neg_log_likelihood  1.846e+04, trn/neg_log_prior  2.698e+05, trn/lr  8.902e-07, trn/temperature  0.000e+00, val/acc 7.929e-01, val/nll 6.196e-01
