[2023-02-15 09:01:32] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-15 09:01:32] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR100_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.97
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.1
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR100_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.970_b2-0.999_wd-0.0030_eps-1e-1_rho-0.1000_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-15 09:01:46] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-15 09:02:56] [Epoch     1/  200] trn/loss 4.377e+00, trn/lr 3.000e+00, trn/scale 9.324e-01, val/acc 8.772e-02, val/nll 3.962e+00 (best_acc: 0.000e+00 -> 8.772e-02, test_acc: 9.500e-02, test_nll: 3.940e+00)
[2023-02-15 09:03:06] [Epoch     2/  200] trn/loss 3.711e+00, trn/lr 3.000e+00, trn/scale 8.097e-01, val/acc 1.086e-01, val/nll 3.825e+00 (best_acc: 8.772e-02 -> 1.086e-01, test_acc: 1.154e-01, test_nll: 3.804e+00)
[2023-02-15 09:03:15] [Epoch     3/  200] trn/loss 3.431e+00, trn/lr 2.999e+00, trn/scale 7.052e-01, val/acc 1.513e-01, val/nll 3.542e+00 (best_acc: 1.086e-01 -> 1.513e-01, test_acc: 1.565e-01, test_nll: 3.510e+00)
[2023-02-15 09:03:23] [Epoch     4/  200] trn/loss 3.267e+00, trn/lr 2.998e+00, trn/scale 6.162e-01, val/acc 1.174e-01, val/nll 4.194e+00
[2023-02-15 09:03:31] [Epoch     5/  200] trn/loss 3.196e+00, trn/lr 2.996e+00, trn/scale 5.403e-01, val/acc 1.241e-01, val/nll 3.834e+00
[2023-02-15 09:03:39] [Epoch     6/  200] trn/loss 3.150e+00, trn/lr 2.994e+00, trn/scale 4.757e-01, val/acc 1.450e-01, val/nll 3.784e+00
[2023-02-15 09:03:48] [Epoch     7/  200] trn/loss 3.170e+00, trn/lr 2.992e+00, trn/scale 4.206e-01, val/acc 1.006e-01, val/nll 3.975e+00
[2023-02-15 09:03:56] [Epoch     8/  200] trn/loss 3.261e+00, trn/lr 2.990e+00, trn/scale 3.737e-01, val/acc 8.462e-02, val/nll 4.351e+00
[2023-02-15 09:04:04] [Epoch     9/  200] trn/loss 3.323e+00, trn/lr 2.987e+00, trn/scale 3.337e-01, val/acc 8.330e-02, val/nll 4.830e+00
[2023-02-15 09:04:12] [Epoch    10/  200] trn/loss 3.479e+00, trn/lr 2.983e+00, trn/scale 2.996e-01, val/acc 9.569e-02, val/nll 4.295e+00
[2023-02-15 09:04:20] [Epoch    11/  200] trn/loss 3.629e+00, trn/lr 2.980e+00, trn/scale 2.705e-01, val/acc 1.881e-02, val/nll 5.522e+00
[2023-02-15 09:04:29] [Epoch    12/  200] trn/loss 3.779e+00, trn/lr 2.976e+00, trn/scale 2.458e-01, val/acc 5.111e-02, val/nll 5.124e+00
[2023-02-15 09:04:37] [Epoch    13/  200] trn/loss 3.914e+00, trn/lr 2.971e+00, trn/scale 2.247e-01, val/acc 1.781e-02, val/nll 4.986e+00
[2023-02-15 09:04:45] [Epoch    14/  200] trn/loss 4.022e+00, trn/lr 2.966e+00, trn/scale 2.067e-01, val/acc 1.383e-02, val/nll 7.101e+00
[2023-02-15 09:04:54] [Epoch    15/  200] trn/loss 4.129e+00, trn/lr 2.961e+00, trn/scale 1.913e-01, val/acc 5.188e-02, val/nll 4.246e+00
[2023-02-15 09:05:02] [Epoch    16/  200] trn/loss 4.200e+00, trn/lr 2.956e+00, trn/scale 1.783e-01, val/acc 2.257e-02, val/nll 4.681e+00
[2023-02-15 09:05:10] [Epoch    17/  200] trn/loss 4.258e+00, trn/lr 2.950e+00, trn/scale 1.671e-01, val/acc 1.914e-02, val/nll 4.512e+00
[2023-02-15 09:05:18] [Epoch    18/  200] trn/loss 4.306e+00, trn/lr 2.944e+00, trn/scale 1.577e-01, val/acc 1.338e-02, val/nll 4.587e+00
[2023-02-15 09:05:26] [Epoch    19/  200] trn/loss 4.362e+00, trn/lr 2.937e+00, trn/scale 1.496e-01, val/acc 2.046e-02, val/nll 4.551e+00
[2023-02-15 09:05:35] [Epoch    20/  200] trn/loss 4.347e+00, trn/lr 2.930e+00, trn/scale 1.427e-01, val/acc 2.046e-02, val/nll 1.238e+01
