[2023-02-05 16:29:47] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 16:29:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 50
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0050_lr-0.0000030_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 16:30:22] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  5.821e+05, trn/neg_log_likelihood  9.669e+04, trn/neg_log_prior  4.854e+05, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.315e+00
[2023-02-05 16:31:08] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  4.859e+05, trn/lr  2.625e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.314e+00
[2023-02-05 16:31:12] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  4.860e+05, trn/lr  2.561e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.315e+00
[2023-02-05 16:31:17] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.475e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.492e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.321e+00
[2023-02-05 16:31:21] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.419e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-05 16:31:25] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.343e-06, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.305e+00
[2023-02-05 16:31:29] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.472e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.264e-06, trn/temperature  1.000e+00, val/acc 9.856e-02, val/nll 2.310e+00
[2023-02-05 16:31:33] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.465e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.181e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.317e+00
[2023-02-05 16:31:37] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.468e+04, trn/neg_log_prior  4.860e+05, trn/lr  2.096e-06, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.310e+00
[2023-02-05 16:31:41] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.461e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.008e-06, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.309e+00
[2023-02-05 16:31:46] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.465e+04, trn/neg_log_prior  4.858e+05, trn/lr  1.919e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.311e+00
[2023-02-05 16:31:50] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.466e+04, trn/neg_log_prior  4.857e+05, trn/lr  1.827e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.320e+00
[2023-02-05 16:31:54] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.466e+04, trn/neg_log_prior  4.857e+05, trn/lr  1.735e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.311e+00
[2023-02-05 16:31:58] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  5.802e+05, trn/neg_log_likelihood  9.466e+04, trn/neg_log_prior  4.856e+05, trn/lr  1.641e-06, trn/temperature  1.000e+00, val/acc 9.856e-02, val/nll 2.307e+00
[2023-02-05 16:32:02] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.460e+04, trn/neg_log_prior  4.858e+05, trn/lr  1.547e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-05 16:32:06] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  4.861e+05, trn/lr  1.453e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-05 16:32:10] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  5.808e+05, trn/neg_log_likelihood  9.462e+04, trn/neg_log_prior  4.862e+05, trn/lr  1.359e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.309e+00
[2023-02-05 16:32:14] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.458e+04, trn/neg_log_prior  4.861e+05, trn/lr  1.265e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.308e+00
[2023-02-05 16:32:19] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.455e+04, trn/neg_log_prior  4.860e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.306e+00
[2023-02-05 16:32:23] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.453e+04, trn/neg_log_prior  4.860e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-05 16:32:27] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.453e+04, trn/neg_log_prior  4.859e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.306e+00
[2023-02-05 16:32:31] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.449e+04, trn/neg_log_prior  4.861e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.306e+00
[2023-02-05 16:32:35] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  5.808e+05, trn/neg_log_likelihood  9.451e+04, trn/neg_log_prior  4.863e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.304e+00
[2023-02-05 16:32:39] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  5.810e+05, trn/neg_log_likelihood  9.449e+04, trn/neg_log_prior  4.865e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.306e+00
[2023-02-05 16:32:44] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  5.810e+05, trn/neg_log_likelihood  9.451e+04, trn/neg_log_prior  4.865e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.305e+00
[2023-02-05 16:32:47] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.446e+04, trn/neg_log_prior  4.863e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.306e+00
[2023-02-05 16:32:51] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.443e+04, trn/neg_log_prior  4.862e+05, trn/lr  5.083e-07, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.308e+00
[2023-02-05 16:32:56] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  5.811e+05, trn/neg_log_likelihood  9.443e+04, trn/neg_log_prior  4.866e+05, trn/lr  4.396e-07, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.305e+00
[2023-02-05 16:33:00] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  5.791e+05, trn/neg_log_likelihood  9.247e+04, trn/neg_log_prior  4.866e+05, trn/lr  3.751e-07, trn/temperature  1.000e+00, val/acc 2.133e-01, val/nll 2.061e+00
[2023-02-05 16:33:04] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  5.714e+05, trn/neg_log_likelihood  8.319e+04, trn/neg_log_prior  4.882e+05, trn/lr  3.150e-07, trn/temperature  1.000e+00, val/acc 2.301e-01, val/nll 2.019e+00
[2023-02-05 16:33:08] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  5.694e+05, trn/neg_log_likelihood  8.039e+04, trn/neg_log_prior  4.890e+05, trn/lr  2.596e-07, trn/temperature  1.000e+00, val/acc 2.478e-01, val/nll 1.942e+00
[2023-02-05 16:33:12] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  5.682e+05, trn/neg_log_likelihood  7.826e+04, trn/neg_log_prior  4.899e+05, trn/lr  2.091e-07, trn/temperature  1.000e+00, val/acc 3.007e-01, val/nll 1.867e+00
[2023-02-05 16:33:16] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  5.658e+05, trn/neg_log_likelihood  7.602e+04, trn/neg_log_prior  4.898e+05, trn/lr  1.638e-07, trn/temperature  1.000e+00, val/acc 2.908e-01, val/nll 1.815e+00
[2023-02-05 16:33:20] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  5.646e+05, trn/neg_log_likelihood  7.437e+04, trn/neg_log_prior  4.902e+05, trn/lr  1.236e-07, trn/temperature  1.000e+00, val/acc 3.116e-01, val/nll 1.791e+00
[2023-02-05 16:33:24] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  5.638e+05, trn/neg_log_likelihood  7.310e+04, trn/neg_log_prior  4.907e+05, trn/lr  8.894e-08, trn/temperature  1.000e+00, val/acc 3.270e-01, val/nll 1.780e+00
[2023-02-05 16:33:28] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  5.613e+05, trn/neg_log_likelihood  7.061e+04, trn/neg_log_prior  4.907e+05, trn/lr  5.982e-08, trn/temperature  1.000e+00, val/acc 3.534e-01, val/nll 1.691e+00
[2023-02-05 16:33:32] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  5.599e+05, trn/neg_log_likelihood  6.896e+04, trn/neg_log_prior  4.909e+05, trn/lr  3.639e-08, trn/temperature  1.000e+00, val/acc 3.780e-01, val/nll 1.635e+00
[2023-02-05 16:33:37] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  5.583e+05, trn/neg_log_likelihood  6.706e+04, trn/neg_log_prior  4.912e+05, trn/lr  1.873e-08, trn/temperature  1.000e+00, val/acc 3.850e-01, val/nll 1.594e+00
[2023-02-05 16:33:41] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  5.571e+05, trn/neg_log_likelihood  6.559e+04, trn/neg_log_prior  4.915e+05, trn/lr  6.911e-09, trn/temperature  1.000e+00, val/acc 3.897e-01, val/nll 1.576e+00
[2023-02-05 16:33:49] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  5.562e+05, trn/neg_log_likelihood  6.470e+04, trn/neg_log_prior  4.915e+05, trn/lr  9.897e-10, trn/temperature  1.000e+00, val/acc 3.946e-01, val/nll 1.572e+00, val/ens_acc 3.946e-01, val/ens_nll 1.572e+00 (test_acc: 3.973e-01, test_nll: 1.578e+00, test_ens_acc: 3.973e-01, test_ens_nll: 1.578e+00)
[2023-02-05 16:33:53] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  5.939e+05, trn/neg_log_likelihood  9.574e+04, trn/neg_log_prior  4.982e+05, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-05 16:33:57] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.488e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.993e-06, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.320e+00
[2023-02-05 16:34:01] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  5.803e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  4.856e+05, trn/lr  2.981e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.335e+00
[2023-02-05 16:34:06] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.481e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.964e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-05 16:34:10] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.476e+04, trn/neg_log_prior  4.859e+05, trn/lr  2.940e-06, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.317e+00
[2023-02-05 16:34:14] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.481e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.911e-06, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.310e+00
[2023-02-05 16:34:18] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.486e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.876e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.324e+00
[2023-02-05 16:34:22] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.836e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.317e+00
[2023-02-05 16:34:26] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.791e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-05 16:34:30] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.477e+04, trn/neg_log_prior  4.859e+05, trn/lr  2.740e-06, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.304e+00
[2023-02-05 16:34:34] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.474e+04, trn/neg_log_prior  4.856e+05, trn/lr  2.685e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.312e+00
[2023-02-05 16:34:38] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  5.809e+05, trn/neg_log_likelihood  9.486e+04, trn/neg_log_prior  4.860e+05, trn/lr  2.625e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.316e+00
[2023-02-05 16:34:42] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.480e+04, trn/neg_log_prior  4.857e+05, trn/lr  2.561e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.319e+00
[2023-02-05 16:34:46] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.479e+04, trn/neg_log_prior  4.859e+05, trn/lr  2.492e-06, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.308e+00
[2023-02-05 16:34:50] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.471e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.419e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.319e+00
[2023-02-05 16:34:54] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.478e+04, trn/neg_log_prior  4.858e+05, trn/lr  2.343e-06, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.319e+00
[2023-02-05 16:34:58] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  5.803e+05, trn/neg_log_likelihood  9.476e+04, trn/neg_log_prior  4.856e+05, trn/lr  2.264e-06, trn/temperature  1.000e+00, val/acc 9.856e-02, val/nll 2.316e+00
[2023-02-05 16:35:02] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  5.802e+05, trn/neg_log_likelihood  9.470e+04, trn/neg_log_prior  4.855e+05, trn/lr  2.181e-06, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.310e+00
[2023-02-05 16:35:06] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.473e+04, trn/neg_log_prior  4.859e+05, trn/lr  2.096e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-05 16:35:10] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.467e+04, trn/neg_log_prior  4.860e+05, trn/lr  2.008e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-05 16:35:14] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.476e+04, trn/neg_log_prior  4.860e+05, trn/lr  1.919e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.306e+00
[2023-02-05 16:35:19] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  5.803e+05, trn/neg_log_likelihood  9.463e+04, trn/neg_log_prior  4.856e+05, trn/lr  1.827e-06, trn/temperature  1.000e+00, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-05 16:35:23] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.466e+04, trn/neg_log_prior  4.859e+05, trn/lr  1.735e-06, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.321e+00
[2023-02-05 16:35:27] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.461e+04, trn/neg_log_prior  4.859e+05, trn/lr  1.641e-06, trn/temperature  1.000e+00, val/acc 9.856e-02, val/nll 2.309e+00
[2023-02-05 16:35:31] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  5.803e+05, trn/neg_log_likelihood  9.459e+04, trn/neg_log_prior  4.857e+05, trn/lr  1.547e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.306e+00
[2023-02-05 16:35:35] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  5.802e+05, trn/neg_log_likelihood  9.459e+04, trn/neg_log_prior  4.856e+05, trn/lr  1.453e-06, trn/temperature  1.000e+00, val/acc 1.081e-01, val/nll 2.308e+00
[2023-02-05 16:35:39] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.456e+04, trn/neg_log_prior  4.859e+05, trn/lr  1.359e-06, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.312e+00
[2023-02-05 16:35:43] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.460e+04, trn/neg_log_prior  4.858e+05, trn/lr  1.265e-06, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.312e+00
[2023-02-05 16:35:47] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  5.806e+05, trn/neg_log_likelihood  9.456e+04, trn/neg_log_prior  4.861e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 9.281e-02, val/nll 2.308e+00
[2023-02-05 16:35:51] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.454e+04, trn/neg_log_prior  4.860e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.306e+00
[2023-02-05 16:35:55] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  5.802e+05, trn/neg_log_likelihood  9.456e+04, trn/neg_log_prior  4.856e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 1.044e-01, val/nll 2.306e+00
[2023-02-05 16:35:59] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  5.804e+05, trn/neg_log_likelihood  9.453e+04, trn/neg_log_prior  4.859e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 9.856e-02, val/nll 2.305e+00
[2023-02-05 16:36:03] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.451e+04, trn/neg_log_prior  4.860e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 9.945e-02, val/nll 2.306e+00
[2023-02-05 16:36:07] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  5.798e+05, trn/neg_log_likelihood  9.448e+04, trn/neg_log_prior  4.854e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.306e+00
[2023-02-05 16:36:11] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  5.807e+05, trn/neg_log_likelihood  9.445e+04, trn/neg_log_prior  4.862e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 1.007e-01, val/nll 2.311e+00
[2023-02-05 16:36:15] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  5.805e+05, trn/neg_log_likelihood  9.448e+04, trn/neg_log_prior  4.860e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 9.823e-02, val/nll 2.306e+00
