[2023-02-05 17:11:57] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 17:11:57] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 5.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-01/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 17:12:03] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 17:12:46] [Epoch     1/  500] trn/posterior_energy -3.781e+05, trn/neg_log_likelihood  9.041e+04, trn/neg_log_prior -4.685e+05, trn/lr  1.000e-06, val/acc 2.827e-01, val/nll 1.940e+00 (best_acc: 0.000e+00 -> 2.827e-01, test_acc: 2.934e-01, test_nll: 1.933e+00)
[2023-02-05 17:18:34] [Epoch    27/  500] trn/posterior_energy -4.673e+05, trn/neg_log_likelihood  5.856e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.931e-07, val/acc 8.030e-01, val/nll 6.628e-01
[2023-02-05 17:18:46] [Epoch    28/  500] trn/posterior_energy -4.676e+05, trn/neg_log_likelihood  5.470e+03, trn/neg_log_prior -4.730e+05, trn/lr  9.926e-07, val/acc 8.072e-01, val/nll 6.406e-01
[2023-02-05 17:18:57] [Epoch    29/  500] trn/posterior_energy -4.680e+05, trn/neg_log_likelihood  5.120e+03, trn/neg_log_prior -4.731e+05, trn/lr  9.920e-07, val/acc 8.044e-01, val/nll 6.994e-01
[2023-02-05 17:19:11] [Epoch    30/  500] trn/posterior_energy -4.686e+05, trn/neg_log_likelihood  4.598e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.914e-07, val/acc 8.221e-01, val/nll 6.383e-01 (best_acc: 8.162e-01 -> 8.221e-01, test_acc: 8.151e-01, test_nll: 6.643e-01)
[2023-02-05 17:19:23] [Epoch    31/  500] trn/posterior_energy -4.678e+05, trn/neg_log_likelihood  5.355e+03, trn/neg_log_prior -4.731e+05, trn/lr  9.908e-07, val/acc 8.181e-01, val/nll 6.460e-01
[2023-02-05 17:19:35] [Epoch    32/  500] trn/posterior_energy -4.689e+05, trn/neg_log_likelihood  4.343e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.902e-07, val/acc 8.166e-01, val/nll 6.531e-01
[2023-02-05 17:19:47] [Epoch    33/  500] trn/posterior_energy -4.683e+05, trn/neg_log_likelihood  5.001e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.896e-07, val/acc 8.150e-01, val/nll 6.259e-01
[2023-02-05 17:19:59] [Epoch    34/  500] trn/posterior_energy -4.681e+05, trn/neg_log_likelihood  5.165e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.890e-07, val/acc 7.944e-01, val/nll 7.440e-01
[2023-02-05 17:20:11] [Epoch    35/  500] trn/posterior_energy -4.681e+05, trn/neg_log_likelihood  4.981e+03, trn/neg_log_prior -4.731e+05, trn/lr  9.883e-07, val/acc 8.162e-01, val/nll 6.434e-01
[2023-02-05 17:20:23] [Epoch    36/  500] trn/posterior_energy -4.691e+05, trn/neg_log_likelihood  4.089e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.876e-07, val/acc 8.105e-01, val/nll 6.541e-01
[2023-02-05 17:20:35] [Epoch    37/  500] trn/posterior_energy -4.683e+05, trn/neg_log_likelihood  5.025e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.869e-07, val/acc 8.121e-01, val/nll 6.405e-01
[2023-02-05 17:20:47] [Epoch    38/  500] trn/posterior_energy -4.689e+05, trn/neg_log_likelihood  4.308e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.862e-07, val/acc 7.992e-01, val/nll 7.260e-01
[2023-02-05 17:20:59] [Epoch    39/  500] trn/posterior_energy -4.688e+05, trn/neg_log_likelihood  4.508e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.854e-07, val/acc 7.915e-01, val/nll 7.534e-01
[2023-02-05 17:21:13] [Epoch    40/  500] trn/posterior_energy -4.683e+05, trn/neg_log_likelihood  4.803e+03, trn/neg_log_prior -4.731e+05, trn/lr  9.847e-07, val/acc 8.258e-01, val/nll 6.428e-01 (best_acc: 8.221e-01 -> 8.258e-01, test_acc: 8.243e-01, test_nll: 6.279e-01)
[2023-02-05 17:21:25] [Epoch    41/  500] trn/posterior_energy -4.694e+05, trn/neg_log_likelihood  3.892e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.839e-07, val/acc 8.103e-01, val/nll 7.130e-01
[2023-02-05 17:21:37] [Epoch    42/  500] trn/posterior_energy -4.681e+05, trn/neg_log_likelihood  5.101e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.831e-07, val/acc 8.049e-01, val/nll 6.823e-01
[2023-02-05 17:21:49] [Epoch    43/  500] trn/posterior_energy -4.695e+05, trn/neg_log_likelihood  3.716e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.823e-07, val/acc 8.027e-01, val/nll 7.441e-01
[2023-02-05 17:22:01] [Epoch    44/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.700e+03, trn/neg_log_prior -4.736e+05, trn/lr  9.814e-07, val/acc 8.035e-01, val/nll 7.046e-01
[2023-02-05 17:22:13] [Epoch    45/  500] trn/posterior_energy -4.683e+05, trn/neg_log_likelihood  5.071e+03, trn/neg_log_prior -4.734e+05, trn/lr  9.806e-07, val/acc 8.254e-01, val/nll 6.261e-01
[2023-02-05 17:22:25] [Epoch    46/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  3.983e+03, trn/neg_log_prior -4.732e+05, trn/lr  9.797e-07, val/acc 8.163e-01, val/nll 6.819e-01
[2023-02-05 17:22:37] [Epoch    47/  500] trn/posterior_energy -4.700e+05, trn/neg_log_likelihood  3.535e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.788e-07, val/acc 8.164e-01, val/nll 6.775e-01
[2023-02-05 17:22:49] [Epoch    48/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  4.301e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.779e-07, val/acc 8.013e-01, val/nll 6.975e-01
[2023-02-05 17:23:02] [Epoch    49/  500] trn/posterior_energy -4.687e+05, trn/neg_log_likelihood  4.610e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.770e-07, val/acc 8.142e-01, val/nll 6.628e-01
[2023-02-05 17:23:14] [Epoch    50/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  3.237e+03, trn/neg_log_prior -4.734e+05, trn/lr  9.760e-07, val/acc 8.121e-01, val/nll 6.996e-01
[2023-02-05 17:23:26] [Epoch    51/  500] trn/posterior_energy -4.692e+05, trn/neg_log_likelihood  4.482e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.750e-07, val/acc 8.209e-01, val/nll 6.172e-01
[2023-02-05 17:23:37] [Epoch    52/  500] trn/posterior_energy -4.695e+05, trn/neg_log_likelihood  3.999e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.741e-07, val/acc 8.034e-01, val/nll 7.553e-01
[2023-02-05 17:23:49] [Epoch    53/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  4.098e+03, trn/neg_log_prior -4.734e+05, trn/lr  9.730e-07, val/acc 8.139e-01, val/nll 6.718e-01
[2023-02-05 17:24:01] [Epoch    54/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  4.143e+03, trn/neg_log_prior -4.734e+05, trn/lr  9.720e-07, val/acc 7.927e-01, val/nll 7.587e-01
[2023-02-05 17:24:13] [Epoch    55/  500] trn/posterior_energy -4.693e+05, trn/neg_log_likelihood  4.065e+03, trn/neg_log_prior -4.733e+05, trn/lr  9.710e-07, val/acc 8.223e-01, val/nll 6.531e-01
[2023-02-05 17:24:25] [Epoch    56/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.580e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.699e-07, val/acc 8.035e-01, val/nll 7.469e-01
[2023-02-05 17:24:36] [Epoch    57/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  3.497e+03, trn/neg_log_prior -4.736e+05, trn/lr  9.688e-07, val/acc 8.155e-01, val/nll 7.055e-01
[2023-02-05 17:24:48] [Epoch    58/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  3.521e+03, trn/neg_log_prior -4.738e+05, trn/lr  9.677e-07, val/acc 8.154e-01, val/nll 7.120e-01
[2023-02-05 17:25:00] [Epoch    59/  500] trn/posterior_energy -4.685e+05, trn/neg_log_likelihood  5.013e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.666e-07, val/acc 8.232e-01, val/nll 6.680e-01
[2023-02-05 17:25:13] [Epoch    60/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  3.177e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.655e-07, val/acc 7.985e-01, val/nll 7.206e-01
[2023-02-05 17:25:26] [Epoch    61/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  3.544e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.643e-07, val/acc 8.329e-01, val/nll 6.010e-01 (best_acc: 8.258e-01 -> 8.329e-01, test_acc: 8.311e-01, test_nll: 6.219e-01)
[2023-02-05 17:25:40] [Epoch    62/  500] trn/posterior_energy -4.694e+05, trn/neg_log_likelihood  4.234e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.631e-07, val/acc 8.383e-01, val/nll 5.867e-01 (best_acc: 8.329e-01 -> 8.383e-01, test_acc: 8.338e-01, test_nll: 6.082e-01)
[2023-02-05 17:25:52] [Epoch    63/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  3.432e+03, trn/neg_log_prior -4.736e+05, trn/lr  9.619e-07, val/acc 8.091e-01, val/nll 6.924e-01
[2023-02-05 17:26:04] [Epoch    64/  500] trn/posterior_energy -4.702e+05, trn/neg_log_likelihood  3.484e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.607e-07, val/acc 7.883e-01, val/nll 8.317e-01
[2023-02-05 17:26:16] [Epoch    65/  500] trn/posterior_energy -4.698e+05, trn/neg_log_likelihood  3.847e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.595e-07, val/acc 8.240e-01, val/nll 6.134e-01
[2023-02-05 17:26:28] [Epoch    66/  500] trn/posterior_energy -4.697e+05, trn/neg_log_likelihood  3.955e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.583e-07, val/acc 8.097e-01, val/nll 6.948e-01
[2023-02-05 17:26:40] [Epoch    67/  500] trn/posterior_energy -4.697e+05, trn/neg_log_likelihood  3.776e+03, trn/neg_log_prior -4.735e+05, trn/lr  9.570e-07, val/acc 8.166e-01, val/nll 6.773e-01
[2023-02-05 17:26:52] [Epoch    68/  500] trn/posterior_energy -4.703e+05, trn/neg_log_likelihood  3.298e+03, trn/neg_log_prior -4.736e+05, trn/lr  9.557e-07, val/acc 8.140e-01, val/nll 7.340e-01
[2023-02-05 17:27:04] [Epoch    69/  500] trn/posterior_energy -4.695e+05, trn/neg_log_likelihood  4.134e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.544e-07, val/acc 8.229e-01, val/nll 6.001e-01
[2023-02-05 17:27:16] [Epoch    70/  500] trn/posterior_energy -4.705e+05, trn/neg_log_likelihood  3.193e+03, trn/neg_log_prior -4.737e+05, trn/lr  9.531e-07, val/acc 8.309e-01, val/nll 6.283e-01
[2023-02-05 17:27:29] [Epoch    71/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  3.452e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.517e-07, val/acc 8.273e-01, val/nll 6.304e-01
[2023-02-05 17:27:41] [Epoch    72/  500] trn/posterior_energy -4.698e+05, trn/neg_log_likelihood  3.914e+03, trn/neg_log_prior -4.738e+05, trn/lr  9.504e-07, val/acc 8.259e-01, val/nll 6.202e-01
[2023-02-05 17:27:53] [Epoch    73/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  3.162e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.490e-07, val/acc 8.113e-01, val/nll 7.033e-01
[2023-02-05 17:28:05] [Epoch    74/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  3.915e+03, trn/neg_log_prior -4.738e+05, trn/lr  9.476e-07, val/acc 8.270e-01, val/nll 6.097e-01
[2023-02-05 17:28:19] [Epoch    75/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  2.787e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.462e-07, val/acc 8.399e-01, val/nll 6.173e-01 (best_acc: 8.383e-01 -> 8.399e-01, test_acc: 8.367e-01, test_nll: 6.251e-01)
[2023-02-05 17:28:31] [Epoch    76/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  3.268e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.448e-07, val/acc 8.082e-01, val/nll 7.218e-01
[2023-02-05 17:28:43] [Epoch    77/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  4.003e+03, trn/neg_log_prior -4.741e+05, trn/lr  9.433e-07, val/acc 8.196e-01, val/nll 6.384e-01
[2023-02-05 17:28:55] [Epoch    78/  500] trn/posterior_energy -4.701e+05, trn/neg_log_likelihood  3.634e+03, trn/neg_log_prior -4.738e+05, trn/lr  9.419e-07, val/acc 8.314e-01, val/nll 6.258e-01
[2023-02-05 17:29:07] [Epoch    79/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  2.936e+03, trn/neg_log_prior -4.740e+05, trn/lr  9.404e-07, val/acc 8.235e-01, val/nll 6.364e-01
[2023-02-05 17:29:20] [Epoch    80/  500] trn/posterior_energy -4.710e+05, trn/neg_log_likelihood  3.201e+03, trn/neg_log_prior -4.742e+05, trn/lr  9.389e-07, val/acc 8.324e-01, val/nll 6.222e-01
[2023-02-05 17:29:32] [Epoch    81/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  3.743e+03, trn/neg_log_prior -4.741e+05, trn/lr  9.374e-07, val/acc 8.274e-01, val/nll 6.420e-01
[2023-02-05 17:29:44] [Epoch    82/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  3.264e+03, trn/neg_log_prior -4.740e+05, trn/lr  9.359e-07, val/acc 8.246e-01, val/nll 6.246e-01
[2023-02-05 17:29:56] [Epoch    83/  500] trn/posterior_energy -4.711e+05, trn/neg_log_likelihood  3.121e+03, trn/neg_log_prior -4.742e+05, trn/lr  9.343e-07, val/acc 8.082e-01, val/nll 7.272e-01
[2023-02-05 17:30:08] [Epoch    84/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  3.670e+03, trn/neg_log_prior -4.741e+05, trn/lr  9.328e-07, val/acc 8.326e-01, val/nll 6.378e-01
[2023-02-05 17:30:19] [Epoch    85/  500] trn/posterior_energy -4.704e+05, trn/neg_log_likelihood  3.712e+03, trn/neg_log_prior -4.741e+05, trn/lr  9.312e-07, val/acc 8.188e-01, val/nll 6.614e-01
[2023-02-05 17:30:31] [Epoch    86/  500] trn/posterior_energy -4.709e+05, trn/neg_log_likelihood  3.054e+03, trn/neg_log_prior -4.740e+05, trn/lr  9.296e-07, val/acc 8.187e-01, val/nll 6.883e-01
[2023-02-05 17:30:44] [Epoch    87/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  4.060e+03, trn/neg_log_prior -4.740e+05, trn/lr  9.280e-07, val/acc 8.216e-01, val/nll 6.575e-01
[2023-02-05 17:30:56] [Epoch    88/  500] trn/posterior_energy -4.710e+05, trn/neg_log_likelihood  2.831e+03, trn/neg_log_prior -4.739e+05, trn/lr  9.263e-07, val/acc 8.239e-01, val/nll 6.736e-01
[2023-02-05 17:31:08] [Epoch    89/  500] trn/posterior_energy -4.713e+05, trn/neg_log_likelihood  2.934e+03, trn/neg_log_prior -4.742e+05, trn/lr  9.247e-07, val/acc 7.887e-01, val/nll 8.023e-01
[2023-02-05 17:31:20] [Epoch    90/  500] trn/posterior_energy -4.699e+05, trn/neg_log_likelihood  4.177e+03, trn/neg_log_prior -4.740e+05, trn/lr  9.230e-07, val/acc 8.378e-01, val/nll 6.157e-01
[2023-02-05 17:31:32] [Epoch    91/  500] trn/posterior_energy -4.707e+05, trn/neg_log_likelihood  3.074e+03, trn/neg_log_prior -4.738e+05, trn/lr  9.213e-07, val/acc 8.281e-01, val/nll 6.446e-01
[2023-02-05 17:31:44] [Epoch    92/  500] trn/posterior_energy -4.712e+05, trn/neg_log_likelihood  2.951e+03, trn/neg_log_prior -4.742e+05, trn/lr  9.196e-07, val/acc 8.308e-01, val/nll 6.195e-01
[2023-02-05 17:31:56] [Epoch    93/  500] trn/posterior_energy -4.714e+05, trn/neg_log_likelihood  2.959e+03, trn/neg_log_prior -4.743e+05, trn/lr  9.179e-07, val/acc 8.225e-01, val/nll 6.590e-01
