[2023-02-06 05:50:10] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 05:50:10] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000030_mo-0.70_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 05:50:49] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.659e+05, trn/neg_log_likelihood  8.417e+04, trn/neg_log_prior  8.177e+04, trn/lr  3.000e-06, trn/temperature  1.000e+00, val/acc 3.220e-01, val/nll 1.729e+00
[2023-02-06 05:50:54] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.633e+05, trn/neg_log_likelihood  6.939e+04, trn/neg_log_prior  9.390e+04, trn/lr  2.998e-06, trn/temperature  1.000e+00, val/acc 3.738e-01, val/nll 1.633e+00
[2023-02-06 05:50:59] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  1.670e+05, trn/neg_log_likelihood  6.203e+04, trn/neg_log_prior  1.050e+05, trn/lr  2.995e-06, trn/temperature  1.000e+00, val/acc 4.087e-01, val/nll 1.588e+00
[2023-02-06 05:51:04] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  1.727e+05, trn/neg_log_likelihood  5.757e+04, trn/neg_log_prior  1.151e+05, trn/lr  2.991e-06, trn/temperature  1.000e+00, val/acc 5.008e-01, val/nll 1.312e+00
[2023-02-06 05:51:09] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  1.779e+05, trn/neg_log_likelihood  5.374e+04, trn/neg_log_prior  1.242e+05, trn/lr  2.985e-06, trn/temperature  1.000e+00, val/acc 5.259e-01, val/nll 1.282e+00
[2023-02-06 05:51:15] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  1.835e+05, trn/neg_log_likelihood  5.120e+04, trn/neg_log_prior  1.323e+05, trn/lr  2.978e-06, trn/temperature  1.000e+00, val/acc 5.753e-01, val/nll 1.172e+00
[2023-02-06 05:51:20] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  1.884e+05, trn/neg_log_likelihood  4.858e+04, trn/neg_log_prior  1.398e+05, trn/lr  2.969e-06, trn/temperature  1.000e+00, val/acc 5.541e-01, val/nll 1.179e+00
[2023-02-06 05:51:25] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  1.932e+05, trn/neg_log_likelihood  4.697e+04, trn/neg_log_prior  1.463e+05, trn/lr  2.959e-06, trn/temperature  1.000e+00, val/acc 6.111e-01, val/nll 1.081e+00
[2023-02-06 05:51:30] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  1.971e+05, trn/neg_log_likelihood  4.508e+04, trn/neg_log_prior  1.520e+05, trn/lr  2.947e-06, trn/temperature  1.000e+00, val/acc 6.023e-01, val/nll 1.122e+00
[2023-02-06 05:51:35] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  2.010e+05, trn/neg_log_likelihood  4.379e+04, trn/neg_log_prior  1.572e+05, trn/lr  2.934e-06, trn/temperature  1.000e+00, val/acc 6.200e-01, val/nll 1.073e+00
[2023-02-06 05:51:40] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  2.043e+05, trn/neg_log_likelihood  4.228e+04, trn/neg_log_prior  1.621e+05, trn/lr  2.919e-06, trn/temperature  1.000e+00, val/acc 6.522e-01, val/nll 9.659e-01
[2023-02-06 05:51:45] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  2.074e+05, trn/neg_log_likelihood  4.086e+04, trn/neg_log_prior  1.665e+05, trn/lr  2.903e-06, trn/temperature  1.000e+00, val/acc 6.456e-01, val/nll 9.715e-01
[2023-02-06 05:51:50] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  2.105e+05, trn/neg_log_likelihood  3.994e+04, trn/neg_log_prior  1.705e+05, trn/lr  2.886e-06, trn/temperature  1.000e+00, val/acc 6.542e-01, val/nll 9.552e-01
[2023-02-06 05:51:56] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  2.129e+05, trn/neg_log_likelihood  3.889e+04, trn/neg_log_prior  1.740e+05, trn/lr  2.867e-06, trn/temperature  1.000e+00, val/acc 6.556e-01, val/nll 9.754e-01
[2023-02-06 05:52:01] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  2.153e+05, trn/neg_log_likelihood  3.817e+04, trn/neg_log_prior  1.772e+05, trn/lr  2.847e-06, trn/temperature  1.000e+00, val/acc 6.800e-01, val/nll 9.110e-01
[2023-02-06 05:52:06] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  2.170e+05, trn/neg_log_likelihood  3.700e+04, trn/neg_log_prior  1.800e+05, trn/lr  2.826e-06, trn/temperature  1.000e+00, val/acc 6.483e-01, val/nll 1.013e+00
[2023-02-06 05:52:11] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  2.185e+05, trn/neg_log_likelihood  3.605e+04, trn/neg_log_prior  1.824e+05, trn/lr  2.803e-06, trn/temperature  1.000e+00, val/acc 6.819e-01, val/nll 9.100e-01
[2023-02-06 05:52:16] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  2.201e+05, trn/neg_log_likelihood  3.522e+04, trn/neg_log_prior  1.849e+05, trn/lr  2.779e-06, trn/temperature  1.000e+00, val/acc 6.878e-01, val/nll 8.797e-01
[2023-02-06 05:52:21] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  2.219e+05, trn/neg_log_likelihood  3.488e+04, trn/neg_log_prior  1.871e+05, trn/lr  2.754e-06, trn/temperature  1.000e+00, val/acc 7.077e-01, val/nll 8.557e-01
[2023-02-06 05:52:26] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  2.231e+05, trn/neg_log_likelihood  3.411e+04, trn/neg_log_prior  1.890e+05, trn/lr  2.727e-06, trn/temperature  1.000e+00, val/acc 7.076e-01, val/nll 8.430e-01
[2023-02-06 05:52:31] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  2.244e+05, trn/neg_log_likelihood  3.348e+04, trn/neg_log_prior  1.909e+05, trn/lr  2.700e-06, trn/temperature  1.000e+00, val/acc 6.843e-01, val/nll 9.128e-01
[2023-02-06 05:52:37] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  2.253e+05, trn/neg_log_likelihood  3.286e+04, trn/neg_log_prior  1.925e+05, trn/lr  2.671e-06, trn/temperature  1.000e+00, val/acc 6.942e-01, val/nll 8.670e-01
[2023-02-06 05:52:42] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  2.261e+05, trn/neg_log_likelihood  3.227e+04, trn/neg_log_prior  1.938e+05, trn/lr  2.641e-06, trn/temperature  1.000e+00, val/acc 7.155e-01, val/nll 8.042e-01
[2023-02-06 05:52:47] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  2.270e+05, trn/neg_log_likelihood  3.184e+04, trn/neg_log_prior  1.951e+05, trn/lr  2.609e-06, trn/temperature  1.000e+00, val/acc 7.131e-01, val/nll 8.417e-01
[2023-02-06 05:52:52] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  2.279e+05, trn/neg_log_likelihood  3.172e+04, trn/neg_log_prior  1.962e+05, trn/lr  2.577e-06, trn/temperature  1.000e+00, val/acc 7.271e-01, val/nll 7.962e-01
[2023-02-06 05:52:57] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  2.284e+05, trn/neg_log_likelihood  3.122e+04, trn/neg_log_prior  1.972e+05, trn/lr  2.544e-06, trn/temperature  1.000e+00, val/acc 7.148e-01, val/nll 8.307e-01
[2023-02-06 05:53:02] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  2.289e+05, trn/neg_log_likelihood  3.086e+04, trn/neg_log_prior  1.980e+05, trn/lr  2.510e-06, trn/temperature  1.000e+00, val/acc 7.020e-01, val/nll 8.654e-01
[2023-02-06 05:53:07] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  2.297e+05, trn/neg_log_likelihood  3.085e+04, trn/neg_log_prior  1.988e+05, trn/lr  2.474e-06, trn/temperature  1.000e+00, val/acc 7.173e-01, val/nll 8.167e-01
[2023-02-06 05:53:13] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  2.299e+05, trn/neg_log_likelihood  3.044e+04, trn/neg_log_prior  1.995e+05, trn/lr  2.438e-06, trn/temperature  1.000e+00, val/acc 6.902e-01, val/nll 9.067e-01
[2023-02-06 05:53:18] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  2.301e+05, trn/neg_log_likelihood  3.009e+04, trn/neg_log_prior  2.000e+05, trn/lr  2.401e-06, trn/temperature  1.000e+00, val/acc 7.274e-01, val/nll 7.891e-01
[2023-02-06 05:53:23] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  2.298e+05, trn/neg_log_likelihood  2.951e+04, trn/neg_log_prior  2.003e+05, trn/lr  2.363e-06, trn/temperature  1.000e+00, val/acc 7.325e-01, val/nll 7.694e-01
[2023-02-06 05:53:28] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  2.301e+05, trn/neg_log_likelihood  2.917e+04, trn/neg_log_prior  2.009e+05, trn/lr  2.324e-06, trn/temperature  1.000e+00, val/acc 7.442e-01, val/nll 7.423e-01
[2023-02-06 05:53:33] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  2.307e+05, trn/neg_log_likelihood  2.911e+04, trn/neg_log_prior  2.015e+05, trn/lr  2.284e-06, trn/temperature  1.000e+00, val/acc 7.351e-01, val/nll 7.590e-01
[2023-02-06 05:53:38] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  2.310e+05, trn/neg_log_likelihood  2.887e+04, trn/neg_log_prior  2.022e+05, trn/lr  2.243e-06, trn/temperature  1.000e+00, val/acc 7.220e-01, val/nll 8.013e-01
[2023-02-06 05:53:43] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  2.311e+05, trn/neg_log_likelihood  2.852e+04, trn/neg_log_prior  2.026e+05, trn/lr  2.202e-06, trn/temperature  1.000e+00, val/acc 7.463e-01, val/nll 7.363e-01
[2023-02-06 05:53:48] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  2.313e+05, trn/neg_log_likelihood  2.832e+04, trn/neg_log_prior  2.030e+05, trn/lr  2.160e-06, trn/temperature  1.000e+00, val/acc 7.179e-01, val/nll 8.109e-01
[2023-02-06 05:53:54] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  2.315e+05, trn/neg_log_likelihood  2.806e+04, trn/neg_log_prior  2.035e+05, trn/lr  2.117e-06, trn/temperature  1.000e+00, val/acc 7.436e-01, val/nll 7.454e-01
[2023-02-06 05:53:59] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  2.317e+05, trn/neg_log_likelihood  2.777e+04, trn/neg_log_prior  2.039e+05, trn/lr  2.074e-06, trn/temperature  1.000e+00, val/acc 7.258e-01, val/nll 8.012e-01
[2023-02-06 05:54:04] [Cycle   1/ 30][Epoch  39/100] trn/posterior_energy  2.317e+05, trn/neg_log_likelihood  2.751e+04, trn/neg_log_prior  2.042e+05, trn/lr  2.030e-06, trn/temperature  1.000e+00, val/acc 7.442e-01, val/nll 7.502e-01
[2023-02-06 05:54:09] [Cycle   1/ 30][Epoch  40/100] trn/posterior_energy  2.319e+05, trn/neg_log_likelihood  2.760e+04, trn/neg_log_prior  2.043e+05, trn/lr  1.986e-06, trn/temperature  1.000e+00, val/acc 7.511e-01, val/nll 7.370e-01
[2023-02-06 05:54:14] [Cycle   1/ 30][Epoch  41/100] trn/posterior_energy  2.314e+05, trn/neg_log_likelihood  2.709e+04, trn/neg_log_prior  2.043e+05, trn/lr  1.941e-06, trn/temperature  1.000e+00, val/acc 7.532e-01, val/nll 7.287e-01
[2023-02-06 05:54:19] [Cycle   1/ 30][Epoch  42/100] trn/posterior_energy  2.317e+05, trn/neg_log_likelihood  2.721e+04, trn/neg_log_prior  2.045e+05, trn/lr  1.896e-06, trn/temperature  1.000e+00, val/acc 7.518e-01, val/nll 7.323e-01
[2023-02-06 05:54:24] [Cycle   1/ 30][Epoch  43/100] trn/posterior_energy  2.315e+05, trn/neg_log_likelihood  2.700e+04, trn/neg_log_prior  2.045e+05, trn/lr  1.850e-06, trn/temperature  1.000e+00, val/acc 7.496e-01, val/nll 7.295e-01
[2023-02-06 05:54:30] [Cycle   1/ 30][Epoch  44/100] trn/posterior_energy  2.314e+05, trn/neg_log_likelihood  2.663e+04, trn/neg_log_prior  2.047e+05, trn/lr  1.804e-06, trn/temperature  1.000e+00, val/acc 7.423e-01, val/nll 7.474e-01
[2023-02-06 05:54:35] [Cycle   1/ 30][Epoch  45/100] trn/posterior_energy  2.314e+05, trn/neg_log_likelihood  2.652e+04, trn/neg_log_prior  2.049e+05, trn/lr  1.758e-06, trn/temperature  1.000e+00, val/acc 7.467e-01, val/nll 7.304e-01
[2023-02-06 05:54:40] [Cycle   1/ 30][Epoch  46/100] trn/posterior_energy  2.312e+05, trn/neg_log_likelihood  2.625e+04, trn/neg_log_prior  2.049e+05, trn/lr  1.711e-06, trn/temperature  1.000e+00, val/acc 7.488e-01, val/nll 7.371e-01
[2023-02-06 05:54:45] [Cycle   1/ 30][Epoch  47/100] trn/posterior_energy  2.312e+05, trn/neg_log_likelihood  2.616e+04, trn/neg_log_prior  2.050e+05, trn/lr  1.665e-06, trn/temperature  1.000e+00, val/acc 7.485e-01, val/nll 7.303e-01
[2023-02-06 05:54:50] [Cycle   1/ 30][Epoch  48/100] trn/posterior_energy  2.308e+05, trn/neg_log_likelihood  2.573e+04, trn/neg_log_prior  2.051e+05, trn/lr  1.618e-06, trn/temperature  1.000e+00, val/acc 7.510e-01, val/nll 7.291e-01
[2023-02-06 05:54:55] [Cycle   1/ 30][Epoch  49/100] trn/posterior_energy  2.311e+05, trn/neg_log_likelihood  2.577e+04, trn/neg_log_prior  2.053e+05, trn/lr  1.571e-06, trn/temperature  1.000e+00, val/acc 7.730e-01, val/nll 6.639e-01
[2023-02-06 05:55:00] [Cycle   1/ 30][Epoch  50/100] trn/posterior_energy  2.309e+05, trn/neg_log_likelihood  2.568e+04, trn/neg_log_prior  2.052e+05, trn/lr  1.524e-06, trn/temperature  1.000e+00, val/acc 7.423e-01, val/nll 7.622e-01
[2023-02-06 05:55:06] [Cycle   1/ 30][Epoch  51/100] trn/posterior_energy  2.305e+05, trn/neg_log_likelihood  2.522e+04, trn/neg_log_prior  2.052e+05, trn/lr  1.476e-06, trn/temperature  1.000e+00, val/acc 7.535e-01, val/nll 7.279e-01
[2023-02-06 05:55:11] [Cycle   1/ 30][Epoch  52/100] trn/posterior_energy  2.304e+05, trn/neg_log_likelihood  2.528e+04, trn/neg_log_prior  2.051e+05, trn/lr  1.429e-06, trn/temperature  1.000e+00, val/acc 7.584e-01, val/nll 7.062e-01
[2023-02-06 05:55:16] [Cycle   1/ 30][Epoch  53/100] trn/posterior_energy  2.302e+05, trn/neg_log_likelihood  2.497e+04, trn/neg_log_prior  2.053e+05, trn/lr  1.382e-06, trn/temperature  1.000e+00, val/acc 7.715e-01, val/nll 6.640e-01
[2023-02-06 05:55:21] [Cycle   1/ 30][Epoch  54/100] trn/posterior_energy  2.303e+05, trn/neg_log_likelihood  2.481e+04, trn/neg_log_prior  2.055e+05, trn/lr  1.335e-06, trn/temperature  1.000e+00, val/acc 7.594e-01, val/nll 7.042e-01
[2023-02-06 05:55:26] [Cycle   1/ 30][Epoch  55/100] trn/posterior_energy  2.303e+05, trn/neg_log_likelihood  2.472e+04, trn/neg_log_prior  2.056e+05, trn/lr  1.289e-06, trn/temperature  1.000e+00, val/acc 7.588e-01, val/nll 7.123e-01
[2023-02-06 05:55:31] [Cycle   1/ 30][Epoch  56/100] trn/posterior_energy  2.301e+05, trn/neg_log_likelihood  2.448e+04, trn/neg_log_prior  2.056e+05, trn/lr  1.242e-06, trn/temperature  1.000e+00, val/acc 7.677e-01, val/nll 6.890e-01
[2023-02-06 05:55:36] [Cycle   1/ 30][Epoch  57/100] trn/posterior_energy  2.302e+05, trn/neg_log_likelihood  2.455e+04, trn/neg_log_prior  2.057e+05, trn/lr  1.196e-06, trn/temperature  1.000e+00, val/acc 7.615e-01, val/nll 6.825e-01
[2023-02-06 05:55:42] [Cycle   1/ 30][Epoch  58/100] trn/posterior_energy  2.300e+05, trn/neg_log_likelihood  2.417e+04, trn/neg_log_prior  2.058e+05, trn/lr  1.150e-06, trn/temperature  1.000e+00, val/acc 7.558e-01, val/nll 6.945e-01
[2023-02-06 05:55:47] [Cycle   1/ 30][Epoch  59/100] trn/posterior_energy  2.298e+05, trn/neg_log_likelihood  2.393e+04, trn/neg_log_prior  2.059e+05, trn/lr  1.104e-06, trn/temperature  1.000e+00, val/acc 7.650e-01, val/nll 6.937e-01
[2023-02-06 05:55:52] [Cycle   1/ 30][Epoch  60/100] trn/posterior_energy  2.296e+05, trn/neg_log_likelihood  2.360e+04, trn/neg_log_prior  2.060e+05, trn/lr  1.059e-06, trn/temperature  1.000e+00, val/acc 7.792e-01, val/nll 6.494e-01
[2023-02-06 05:55:57] [Cycle   1/ 30][Epoch  61/100] trn/posterior_energy  2.292e+05, trn/neg_log_likelihood  2.333e+04, trn/neg_log_prior  2.058e+05, trn/lr  1.014e-06, trn/temperature  1.000e+00, val/acc 7.778e-01, val/nll 6.431e-01
