[2023-02-16 09:01:27] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-16 09:01:27] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.001
- args.rho                : 0.1
- args.num_data_factor    : 4.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.700_b2-0.999_wd-0.0010_eps-1e-1_rho-0.1000_factor-4.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-16 09:01:33] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-16 09:02:43] [Epoch     1/  200] trn/loss 2.040e+00, trn/lr 3.000e+00, trn/scale 9.322e-01, val/acc 3.469e-01, val/nll 1.698e+00 (best_acc: 0.000e+00 -> 3.469e-01, test_acc: 3.424e-01, test_nll: 1.705e+00)
[2023-02-16 09:02:52] [Epoch     2/  200] trn/loss 1.485e+00, trn/lr 3.000e+00, trn/scale 8.093e-01, val/acc 5.108e-01, val/nll 1.347e+00 (best_acc: 3.469e-01 -> 5.108e-01, test_acc: 5.059e-01, test_nll: 1.372e+00)
[2023-02-16 09:03:02] [Epoch     3/  200] trn/loss 1.195e+00, trn/lr 2.999e+00, trn/scale 7.045e-01, val/acc 5.178e-01, val/nll 1.394e+00 (best_acc: 5.108e-01 -> 5.178e-01, test_acc: 5.086e-01, test_nll: 1.395e+00)
[2023-02-16 09:03:10] [Epoch     4/  200] trn/loss 1.035e+00, trn/lr 2.998e+00, trn/scale 6.153e-01, val/acc 5.176e-01, val/nll 1.287e+00
[2023-02-16 09:03:18] [Epoch     5/  200] trn/loss 9.263e-01, trn/lr 2.996e+00, trn/scale 5.393e-01, val/acc 5.022e-01, val/nll 1.525e+00
[2023-02-16 09:03:26] [Epoch     6/  200] trn/loss 8.864e-01, trn/lr 2.994e+00, trn/scale 4.745e-01, val/acc 4.261e-01, val/nll 1.899e+00
[2023-02-16 09:03:34] [Epoch     7/  200] trn/loss 8.947e-01, trn/lr 2.992e+00, trn/scale 4.193e-01, val/acc 3.531e-01, val/nll 2.518e+00
[2023-02-16 09:03:44] [Epoch     8/  200] trn/loss 9.182e-01, trn/lr 2.990e+00, trn/scale 3.722e-01, val/acc 5.445e-01, val/nll 1.788e+00 (best_acc: 5.178e-01 -> 5.445e-01, test_acc: 5.456e-01, test_nll: 1.796e+00)
[2023-02-16 09:03:52] [Epoch     9/  200] trn/loss 9.618e-01, trn/lr 2.987e+00, trn/scale 3.321e-01, val/acc 4.706e-01, val/nll 2.006e+00
[2023-02-16 09:04:00] [Epoch    10/  200] trn/loss 1.017e+00, trn/lr 2.983e+00, trn/scale 2.980e-01, val/acc 4.042e-01, val/nll 1.789e+00
[2023-02-16 09:04:08] [Epoch    11/  200] trn/loss 1.131e+00, trn/lr 2.980e+00, trn/scale 2.689e-01, val/acc 5.233e-01, val/nll 1.649e+00
[2023-02-16 09:04:16] [Epoch    12/  200] trn/loss 1.362e+00, trn/lr 2.976e+00, trn/scale 2.441e-01, val/acc 3.780e-01, val/nll 1.819e+00
[2023-02-16 09:04:25] [Epoch    13/  200] trn/loss 1.302e+00, trn/lr 2.971e+00, trn/scale 2.229e-01, val/acc 4.154e-01, val/nll 1.701e+00
[2023-02-16 09:04:33] [Epoch    14/  200] trn/loss 1.429e+00, trn/lr 2.966e+00, trn/scale 2.049e-01, val/acc 2.670e-01, val/nll 2.903e+00
[2023-02-16 09:04:41] [Epoch    15/  200] trn/loss 1.678e+00, trn/lr 2.961e+00, trn/scale 1.896e-01, val/acc 2.108e-01, val/nll 2.400e+00
[2023-02-16 09:04:49] [Epoch    16/  200] trn/loss 1.802e+00, trn/lr 2.956e+00, trn/scale 1.765e-01, val/acc 1.726e-01, val/nll 2.883e+00
[2023-02-16 09:04:57] [Epoch    17/  200] trn/loss 2.204e+00, trn/lr 2.950e+00, trn/scale 1.653e-01, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-16 09:05:06] [Epoch    18/  200] trn/loss 2.210e+00, trn/lr 2.944e+00, trn/scale 1.558e-01, val/acc 9.978e-02, val/nll 2.415e+00
[2023-02-16 09:05:14] [Epoch    19/  200] trn/loss 2.342e+00, trn/lr 2.937e+00, trn/scale 1.477e-01, val/acc 9.978e-02, val/nll 2.332e+00
[2023-02-16 09:05:22] [Epoch    20/  200] trn/loss 2.320e+00, trn/lr 2.930e+00, trn/scale 1.408e-01, val/acc 9.856e-02, val/nll 1.027e+03
[2023-02-16 09:05:30] [Epoch    21/  200] trn/loss 2.322e+00, trn/lr 2.923e+00, trn/scale 1.349e-01, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-16 09:05:38] [Epoch    22/  200] trn/loss 2.319e+00, trn/lr 2.915e+00, trn/scale 1.299e-01, val/acc 1.007e-01, val/nll 2.322e+00
[2023-02-16 09:05:47] [Epoch    23/  200] trn/loss 2.324e+00, trn/lr 2.907e+00, trn/scale 1.256e-01, val/acc 9.945e-02, val/nll 2.324e+00
[2023-02-16 09:05:55] [Epoch    24/  200] trn/loss 2.321e+00, trn/lr 2.899e+00, trn/scale 1.220e-01, val/acc 1.044e-01, val/nll 2.338e+00
[2023-02-16 09:06:03] [Epoch    25/  200] trn/loss 2.322e+00, trn/lr 2.890e+00, trn/scale 1.189e-01, val/acc 1.044e-01, val/nll 2.309e+00
[2023-02-16 09:06:11] [Epoch    26/  200] trn/loss 2.323e+00, trn/lr 2.881e+00, trn/scale 1.162e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-16 09:06:19] [Epoch    27/  200] trn/loss 2.320e+00, trn/lr 2.872e+00, trn/scale 1.140e-01, val/acc 9.281e-02, val/nll 2.323e+00
[2023-02-16 09:06:27] [Epoch    28/  200] trn/loss 2.322e+00, trn/lr 2.862e+00, trn/scale 1.121e-01, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-16 09:06:36] [Epoch    29/  200] trn/loss 2.321e+00, trn/lr 2.852e+00, trn/scale 1.104e-01, val/acc 9.978e-02, val/nll 2.328e+00
[2023-02-16 09:06:44] [Epoch    30/  200] trn/loss 2.321e+00, trn/lr 2.842e+00, trn/scale 1.090e-01, val/acc 9.281e-02, val/nll 2.333e+00
[2023-02-16 09:06:52] [Epoch    31/  200] trn/loss 2.321e+00, trn/lr 2.831e+00, trn/scale 1.078e-01, val/acc 9.823e-02, val/nll 2.324e+00
[2023-02-16 09:07:00] [Epoch    32/  200] trn/loss 2.321e+00, trn/lr 2.820e+00, trn/scale 1.068e-01, val/acc 9.823e-02, val/nll 2.331e+00
[2023-02-16 09:07:08] [Epoch    33/  200] trn/loss 2.322e+00, trn/lr 2.809e+00, trn/scale 1.060e-01, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-16 09:07:16] [Epoch    34/  200] trn/loss 2.324e+00, trn/lr 2.797e+00, trn/scale 1.052e-01, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-16 09:07:25] [Epoch    35/  200] trn/loss 2.322e+00, trn/lr 2.785e+00, trn/scale 1.046e-01, val/acc 9.823e-02, val/nll 2.333e+00
[2023-02-16 09:07:33] [Epoch    36/  200] trn/loss 2.323e+00, trn/lr 2.773e+00, trn/scale 1.041e-01, val/acc 9.945e-02, val/nll 2.320e+00
[2023-02-16 09:07:41] [Epoch    37/  200] trn/loss 2.321e+00, trn/lr 2.760e+00, trn/scale 1.036e-01, val/acc 9.945e-02, val/nll 2.340e+00
[2023-02-16 09:07:49] [Epoch    38/  200] trn/loss 2.324e+00, trn/lr 2.747e+00, trn/scale 1.032e-01, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-16 09:07:57] [Epoch    39/  200] trn/loss 2.321e+00, trn/lr 2.734e+00, trn/scale 1.029e-01, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-16 09:08:06] [Epoch    40/  200] trn/loss 2.320e+00, trn/lr 2.720e+00, trn/scale 1.026e-01, val/acc 9.945e-02, val/nll 2.319e+00
[2023-02-16 09:08:14] [Epoch    41/  200] trn/loss 2.321e+00, trn/lr 2.707e+00, trn/scale 1.024e-01, val/acc 9.281e-02, val/nll 2.312e+00
[2023-02-16 09:08:22] [Epoch    42/  200] trn/loss 2.322e+00, trn/lr 2.692e+00, trn/scale 1.022e-01, val/acc 9.281e-02, val/nll 2.326e+00
[2023-02-16 09:08:30] [Epoch    43/  200] trn/loss 2.323e+00, trn/lr 2.678e+00, trn/scale 1.020e-01, val/acc 9.978e-02, val/nll 2.318e+00
[2023-02-16 09:08:38] [Epoch    44/  200] trn/loss 2.322e+00, trn/lr 2.663e+00, trn/scale 1.019e-01, val/acc 9.978e-02, val/nll 2.312e+00
[2023-02-16 09:08:46] [Epoch    45/  200] trn/loss 2.323e+00, trn/lr 2.648e+00, trn/scale 1.017e-01, val/acc 9.281e-02, val/nll 2.325e+00
[2023-02-16 09:08:55] [Epoch    46/  200] trn/loss 2.321e+00, trn/lr 2.633e+00, trn/scale 1.016e-01, val/acc 1.007e-01, val/nll 2.337e+00
[2023-02-16 09:09:03] [Epoch    47/  200] trn/loss 2.323e+00, trn/lr 2.617e+00, trn/scale 1.015e-01, val/acc 9.856e-02, val/nll 2.321e+00
[2023-02-16 09:09:11] [Epoch    48/  200] trn/loss 2.324e+00, trn/lr 2.602e+00, trn/scale 1.015e-01, val/acc 9.978e-02, val/nll 2.318e+00
[2023-02-16 09:09:19] [Epoch    49/  200] trn/loss 2.319e+00, trn/lr 2.585e+00, trn/scale 1.014e-01, val/acc 9.823e-02, val/nll 2.313e+00
[2023-02-16 09:09:27] [Epoch    50/  200] trn/loss 2.323e+00, trn/lr 2.569e+00, trn/scale 1.013e-01, val/acc 9.856e-02, val/nll 2.338e+00
[2023-02-16 09:09:35] [Epoch    51/  200] trn/loss 2.321e+00, trn/lr 2.552e+00, trn/scale 1.013e-01, val/acc 1.044e-01, val/nll 2.322e+00
[2023-02-16 09:09:44] [Epoch    52/  200] trn/loss 2.322e+00, trn/lr 2.535e+00, trn/scale 1.012e-01, val/acc 9.823e-02, val/nll 2.315e+00
[2023-02-16 09:09:52] [Epoch    53/  200] trn/loss 2.321e+00, trn/lr 2.518e+00, trn/scale 1.012e-01, val/acc 9.856e-02, val/nll 2.334e+00
[2023-02-16 09:10:00] [Epoch    54/  200] trn/loss 2.320e+00, trn/lr 2.501e+00, trn/scale 1.012e-01, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-16 09:10:08] [Epoch    55/  200] trn/loss 2.319e+00, trn/lr 2.483e+00, trn/scale 1.011e-01, val/acc 1.081e-01, val/nll 2.312e+00
[2023-02-16 09:10:16] [Epoch    56/  200] trn/loss 2.321e+00, trn/lr 2.465e+00, trn/scale 1.011e-01, val/acc 1.044e-01, val/nll 2.318e+00
[2023-02-16 09:10:24] [Epoch    57/  200] trn/loss 2.320e+00, trn/lr 2.447e+00, trn/scale 1.011e-01, val/acc 9.978e-02, val/nll 2.319e+00
[2023-02-16 09:10:33] [Epoch    58/  200] trn/loss 2.321e+00, trn/lr 2.429e+00, trn/scale 1.011e-01, val/acc 9.945e-02, val/nll 2.313e+00
[2023-02-16 09:10:41] [Epoch    59/  200] trn/loss 2.320e+00, trn/lr 2.410e+00, trn/scale 1.011e-01, val/acc 1.007e-01, val/nll 2.316e+00
[2023-02-16 09:10:49] [Epoch    60/  200] trn/loss 2.317e+00, trn/lr 2.391e+00, trn/scale 1.011e-01, val/acc 9.281e-02, val/nll 2.326e+00
[2023-02-16 09:10:57] [Epoch    61/  200] trn/loss 2.319e+00, trn/lr 2.372e+00, trn/scale 1.011e-01, val/acc 9.281e-02, val/nll 2.321e+00
[2023-02-16 09:11:05] [Epoch    62/  200] trn/loss 2.321e+00, trn/lr 2.353e+00, trn/scale 1.010e-01, val/acc 1.044e-01, val/nll 2.314e+00
[2023-02-16 09:11:13] [Epoch    63/  200] trn/loss 2.320e+00, trn/lr 2.333e+00, trn/scale 1.010e-01, val/acc 9.945e-02, val/nll 2.309e+00
[2023-02-16 09:11:22] [Epoch    64/  200] trn/loss 2.319e+00, trn/lr 2.314e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.324e+00
[2023-02-16 09:11:30] [Epoch    65/  200] trn/loss 2.319e+00, trn/lr 2.294e+00, trn/scale 1.010e-01, val/acc 1.081e-01, val/nll 2.307e+00
[2023-02-16 09:11:38] [Epoch    66/  200] trn/loss 2.320e+00, trn/lr 2.274e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.310e+00
[2023-02-16 09:11:46] [Epoch    67/  200] trn/loss 2.320e+00, trn/lr 2.253e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.319e+00
[2023-02-16 09:11:54] [Epoch    68/  200] trn/loss 2.318e+00, trn/lr 2.233e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.314e+00
[2023-02-16 09:12:02] [Epoch    69/  200] trn/loss 2.319e+00, trn/lr 2.212e+00, trn/scale 1.010e-01, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-16 09:12:11] [Epoch    70/  200] trn/loss 2.318e+00, trn/lr 2.192e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.314e+00
[2023-02-16 09:12:19] [Epoch    71/  200] trn/loss 2.319e+00, trn/lr 2.171e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-16 09:12:27] [Epoch    72/  200] trn/loss 2.319e+00, trn/lr 2.149e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.322e+00
[2023-02-16 09:12:35] [Epoch    73/  200] trn/loss 2.321e+00, trn/lr 2.128e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.349e+00
[2023-02-16 09:12:43] [Epoch    74/  200] trn/loss 2.318e+00, trn/lr 2.107e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.334e+00
[2023-02-16 09:12:52] [Epoch    75/  200] trn/loss 2.317e+00, trn/lr 2.085e+00, trn/scale 1.010e-01, val/acc 1.081e-01, val/nll 2.317e+00
[2023-02-16 09:13:00] [Epoch    76/  200] trn/loss 2.317e+00, trn/lr 2.063e+00, trn/scale 1.010e-01, val/acc 1.007e-01, val/nll 2.315e+00
[2023-02-16 09:13:08] [Epoch    77/  200] trn/loss 2.316e+00, trn/lr 2.041e+00, trn/scale 1.010e-01, val/acc 1.081e-01, val/nll 2.313e+00
[2023-02-16 09:13:16] [Epoch    78/  200] trn/loss 2.318e+00, trn/lr 2.019e+00, trn/scale 1.010e-01, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-16 09:13:24] [Epoch    79/  200] trn/loss 2.317e+00, trn/lr 1.997e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-16 09:13:33] [Epoch    80/  200] trn/loss 2.315e+00, trn/lr 1.975e+00, trn/scale 1.010e-01, val/acc 1.007e-01, val/nll 2.318e+00
[2023-02-16 09:13:41] [Epoch    81/  200] trn/loss 2.316e+00, trn/lr 1.952e+00, trn/scale 1.010e-01, val/acc 9.945e-02, val/nll 2.331e+00
[2023-02-16 09:13:49] [Epoch    82/  200] trn/loss 2.316e+00, trn/lr 1.930e+00, trn/scale 1.010e-01, val/acc 9.945e-02, val/nll 2.317e+00
[2023-02-16 09:13:57] [Epoch    83/  200] trn/loss 2.315e+00, trn/lr 1.907e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.316e+00
[2023-02-16 09:14:05] [Epoch    84/  200] trn/loss 2.316e+00, trn/lr 1.885e+00, trn/scale 1.010e-01, val/acc 9.856e-02, val/nll 2.312e+00
[2023-02-16 09:14:13] [Epoch    85/  200] trn/loss 2.316e+00, trn/lr 1.862e+00, trn/scale 1.010e-01, val/acc 9.945e-02, val/nll 2.316e+00
[2023-02-16 09:14:21] [Epoch    86/  200] trn/loss 2.315e+00, trn/lr 1.839e+00, trn/scale 1.010e-01, val/acc 9.945e-02, val/nll 2.317e+00
[2023-02-16 09:14:30] [Epoch    87/  200] trn/loss 2.316e+00, trn/lr 1.816e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.311e+00
[2023-02-16 09:14:38] [Epoch    88/  200] trn/loss 2.316e+00, trn/lr 1.793e+00, trn/scale 1.010e-01, val/acc 1.007e-01, val/nll 2.314e+00
[2023-02-16 09:14:46] [Epoch    89/  200] trn/loss 2.315e+00, trn/lr 1.770e+00, trn/scale 1.010e-01, val/acc 1.044e-01, val/nll 2.311e+00
[2023-02-16 09:14:54] [Epoch    90/  200] trn/loss 2.314e+00, trn/lr 1.746e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.307e+00
[2023-02-16 09:15:02] [Epoch    91/  200] trn/loss 2.314e+00, trn/lr 1.723e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-16 09:15:10] [Epoch    92/  200] trn/loss 2.313e+00, trn/lr 1.700e+00, trn/scale 1.010e-01, val/acc 9.856e-02, val/nll 2.321e+00
[2023-02-16 09:15:19] [Epoch    93/  200] trn/loss 2.315e+00, trn/lr 1.676e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-16 09:15:27] [Epoch    94/  200] trn/loss 2.313e+00, trn/lr 1.653e+00, trn/scale 1.010e-01, val/acc 9.856e-02, val/nll 2.310e+00
[2023-02-16 09:15:35] [Epoch    95/  200] trn/loss 2.314e+00, trn/lr 1.630e+00, trn/scale 1.010e-01, val/acc 9.856e-02, val/nll 2.318e+00
[2023-02-16 09:15:43] [Epoch    96/  200] trn/loss 2.313e+00, trn/lr 1.606e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.306e+00
[2023-02-16 09:15:51] [Epoch    97/  200] trn/loss 2.315e+00, trn/lr 1.582e+00, trn/scale 1.010e-01, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-16 09:16:00] [Epoch    98/  200] trn/loss 2.313e+00, trn/lr 1.559e+00, trn/scale 1.010e-01, val/acc 9.856e-02, val/nll 2.306e+00
[2023-02-16 09:16:08] [Epoch    99/  200] trn/loss 2.314e+00, trn/lr 1.535e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-16 09:16:16] [Epoch   100/  200] trn/loss 2.313e+00, trn/lr 1.512e+00, trn/scale 1.010e-01, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-16 09:16:24] [Epoch   101/  200] trn/loss 2.314e+00, trn/lr 1.488e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.315e+00
[2023-02-16 09:16:32] [Epoch   102/  200] trn/loss 2.313e+00, trn/lr 1.465e+00, trn/scale 1.010e-01, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-16 09:16:40] [Epoch   103/  200] trn/loss 2.312e+00, trn/lr 1.441e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.316e+00
[2023-02-16 09:16:49] [Epoch   104/  200] trn/loss 2.314e+00, trn/lr 1.418e+00, trn/scale 1.010e-01, val/acc 9.823e-02, val/nll 2.317e+00
[2023-02-16 09:16:57] [Epoch   105/  200] trn/loss 2.312e+00, trn/lr 1.394e+00, trn/scale 1.010e-01, val/acc 9.281e-02, val/nll 2.311e+00
