[2023-02-03 05:28:32] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-03 05:28:32] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 2.5
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/bs-0080_ne-0500_lr-0.0000003_mo-0.90_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-03 05:28:54] [Epoch     1/  500] trn/posterior_energy -3.943e+04, trn/neg_log_likelihood  8.389e+04, trn/neg_log_prior -1.233e+05, trn/lr  3.000e-07, val/acc 3.489e-01, val/nll 1.764e+00 (best_acc: 0.000e+00 -> 3.489e-01, test_acc: 3.541e-01, test_nll: 1.748e+00)
[2023-02-03 05:29:44] [Epoch    13/  500] trn/posterior_energy -9.446e+04, trn/neg_log_likelihood  2.840e+04, trn/neg_log_prior -1.229e+05, trn/lr  2.995e-07, val/acc 7.207e-01, val/nll 8.033e-01 (best_acc: 7.114e-01 -> 7.207e-01, test_acc: 7.172e-01, test_nll: 8.216e-01)
[2023-02-03 05:29:48] [Epoch    14/  500] trn/posterior_energy -9.642e+04, trn/neg_log_likelihood  2.640e+04, trn/neg_log_prior -1.228e+05, trn/lr  2.995e-07, val/acc 7.450e-01, val/nll 7.521e-01 (best_acc: 7.207e-01 -> 7.450e-01, test_acc: 7.310e-01, test_nll: 7.882e-01)
[2023-02-03 05:29:52] [Epoch    15/  500] trn/posterior_energy -9.791e+04, trn/neg_log_likelihood  2.486e+04, trn/neg_log_prior -1.228e+05, trn/lr  2.994e-07, val/acc 7.472e-01, val/nll 7.416e-01 (best_acc: 7.450e-01 -> 7.472e-01, test_acc: 7.380e-01, test_nll: 7.754e-01)
[2023-02-03 05:29:56] [Epoch    16/  500] trn/posterior_energy -9.976e+04, trn/neg_log_likelihood  2.297e+04, trn/neg_log_prior -1.227e+05, trn/lr  2.993e-07, val/acc 7.583e-01, val/nll 7.024e-01 (best_acc: 7.472e-01 -> 7.583e-01, test_acc: 7.510e-01, test_nll: 7.338e-01)
[2023-02-03 05:30:00] [Epoch    17/  500] trn/posterior_energy -1.016e+05, trn/neg_log_likelihood  2.111e+04, trn/neg_log_prior -1.227e+05, trn/lr  2.992e-07, val/acc 7.579e-01, val/nll 7.041e-01
[2023-02-03 05:30:03] [Epoch    18/  500] trn/posterior_energy -1.028e+05, trn/neg_log_likelihood  1.983e+04, trn/neg_log_prior -1.226e+05, trn/lr  2.991e-07, val/acc 7.403e-01, val/nll 7.866e-01
[2023-02-03 05:30:07] [Epoch    19/  500] trn/posterior_energy -1.042e+05, trn/neg_log_likelihood  1.838e+04, trn/neg_log_prior -1.226e+05, trn/lr  2.990e-07, val/acc 7.726e-01, val/nll 6.690e-01 (best_acc: 7.583e-01 -> 7.726e-01, test_acc: 7.689e-01, test_nll: 6.949e-01)
[2023-02-03 05:30:11] [Epoch    20/  500] trn/posterior_energy -1.056e+05, trn/neg_log_likelihood  1.692e+04, trn/neg_log_prior -1.225e+05, trn/lr  2.989e-07, val/acc 7.347e-01, val/nll 8.330e-01
[2023-02-03 05:30:15] [Epoch    21/  500] trn/posterior_energy -1.066e+05, trn/neg_log_likelihood  1.585e+04, trn/neg_log_prior -1.225e+05, trn/lr  2.988e-07, val/acc 7.707e-01, val/nll 6.990e-01
[2023-02-03 05:30:18] [Epoch    22/  500] trn/posterior_energy -1.078e+05, trn/neg_log_likelihood  1.464e+04, trn/neg_log_prior -1.224e+05, trn/lr  2.986e-07, val/acc 7.466e-01, val/nll 7.975e-01
[2023-02-03 05:30:22] [Epoch    23/  500] trn/posterior_energy -1.089e+05, trn/neg_log_likelihood  1.346e+04, trn/neg_log_prior -1.224e+05, trn/lr  2.985e-07, val/acc 7.648e-01, val/nll 7.388e-01
[2023-02-03 05:30:26] [Epoch    24/  500] trn/posterior_energy -1.104e+05, trn/neg_log_likelihood  1.192e+04, trn/neg_log_prior -1.223e+05, trn/lr  2.984e-07, val/acc 7.663e-01, val/nll 7.617e-01
[2023-02-03 05:30:29] [Epoch    25/  500] trn/posterior_energy -1.111e+05, trn/neg_log_likelihood  1.116e+04, trn/neg_log_prior -1.223e+05, trn/lr  2.982e-07, val/acc 7.556e-01, val/nll 8.181e-01
[2023-02-03 05:30:33] [Epoch    26/  500] trn/posterior_energy -1.117e+05, trn/neg_log_likelihood  1.052e+04, trn/neg_log_prior -1.222e+05, trn/lr  2.981e-07, val/acc 7.450e-01, val/nll 8.572e-01
[2023-02-03 05:30:36] [Epoch    27/  500] trn/posterior_energy -1.132e+05, trn/neg_log_likelihood  8.959e+03, trn/neg_log_prior -1.221e+05, trn/lr  2.979e-07, val/acc 7.610e-01, val/nll 8.266e-01
[2023-02-03 05:30:41] [Epoch    28/  500] trn/posterior_energy -1.136e+05, trn/neg_log_likelihood  8.458e+03, trn/neg_log_prior -1.221e+05, trn/lr  2.978e-07, val/acc 7.748e-01, val/nll 8.033e-01 (best_acc: 7.726e-01 -> 7.748e-01, test_acc: 7.607e-01, test_nll: 8.604e-01)
[2023-02-03 05:30:44] [Epoch    29/  500] trn/posterior_energy -1.145e+05, trn/neg_log_likelihood  7.507e+03, trn/neg_log_prior -1.220e+05, trn/lr  2.976e-07, val/acc 7.625e-01, val/nll 8.554e-01
[2023-02-03 05:30:48] [Epoch    30/  500] trn/posterior_energy -1.155e+05, trn/neg_log_likelihood  6.521e+03, trn/neg_log_prior -1.220e+05, trn/lr  2.974e-07, val/acc 7.605e-01, val/nll 8.908e-01
[2023-02-03 05:30:51] [Epoch    31/  500] trn/posterior_energy -1.160e+05, trn/neg_log_likelihood  5.873e+03, trn/neg_log_prior -1.219e+05, trn/lr  2.973e-07, val/acc 7.668e-01, val/nll 9.223e-01
[2023-02-03 05:30:55] [Epoch    32/  500] trn/posterior_energy -1.168e+05, trn/neg_log_likelihood  5.065e+03, trn/neg_log_prior -1.219e+05, trn/lr  2.971e-07, val/acc 7.539e-01, val/nll 9.690e-01
[2023-02-03 05:30:59] [Epoch    33/  500] trn/posterior_energy -1.164e+05, trn/neg_log_likelihood  5.421e+03, trn/neg_log_prior -1.218e+05, trn/lr  2.969e-07, val/acc 7.686e-01, val/nll 9.364e-01
[2023-02-03 05:31:02] [Epoch    34/  500] trn/posterior_energy -1.182e+05, trn/neg_log_likelihood  3.599e+03, trn/neg_log_prior -1.218e+05, trn/lr  2.967e-07, val/acc 7.733e-01, val/nll 9.275e-01
[2023-02-03 05:31:06] [Epoch    35/  500] trn/posterior_energy -1.173e+05, trn/neg_log_likelihood  4.459e+03, trn/neg_log_prior -1.217e+05, trn/lr  2.965e-07, val/acc 7.520e-01, val/nll 1.093e+00
[2023-02-03 05:31:10] [Epoch    36/  500] trn/posterior_energy -1.169e+05, trn/neg_log_likelihood  4.776e+03, trn/neg_log_prior -1.217e+05, trn/lr  2.963e-07, val/acc 7.689e-01, val/nll 9.636e-01
[2023-02-03 05:31:14] [Epoch    37/  500] trn/posterior_energy -1.179e+05, trn/neg_log_likelihood  3.782e+03, trn/neg_log_prior -1.217e+05, trn/lr  2.961e-07, val/acc 7.160e-01, val/nll 1.355e+00
[2023-02-03 05:31:18] [Epoch    38/  500] trn/posterior_energy -1.191e+05, trn/neg_log_likelihood  2.561e+03, trn/neg_log_prior -1.216e+05, trn/lr  2.959e-07, val/acc 7.816e-01, val/nll 9.510e-01 (best_acc: 7.748e-01 -> 7.816e-01, test_acc: 7.757e-01, test_nll: 1.051e+00)
[2023-02-03 05:31:22] [Epoch    39/  500] trn/posterior_energy -1.206e+05, trn/neg_log_likelihood  1.030e+03, trn/neg_log_prior -1.216e+05, trn/lr  2.956e-07, val/acc 7.860e-01, val/nll 9.889e-01 (best_acc: 7.816e-01 -> 7.860e-01, test_acc: 7.712e-01, test_nll: 1.091e+00)
[2023-02-03 05:31:27] [Epoch    40/  500] trn/posterior_energy -1.212e+05, trn/neg_log_likelihood  3.860e+02, trn/neg_log_prior -1.216e+05, trn/lr  2.954e-07, val/acc 7.910e-01, val/nll 9.965e-01 (best_acc: 7.860e-01 -> 7.910e-01, test_acc: 7.785e-01, test_nll: 1.100e+00)
[2023-02-03 05:31:31] [Epoch    41/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  8.858e+01, trn/neg_log_prior -1.217e+05, trn/lr  2.952e-07, val/acc 7.933e-01, val/nll 9.932e-01 (best_acc: 7.910e-01 -> 7.933e-01, test_acc: 7.815e-01, test_nll: 1.102e+00)
[2023-02-03 05:31:35] [Epoch    42/  500] trn/posterior_energy -1.216e+05, trn/neg_log_likelihood  5.060e+01, trn/neg_log_prior -1.217e+05, trn/lr  2.949e-07, val/acc 7.972e-01, val/nll 1.002e+00 (best_acc: 7.933e-01 -> 7.972e-01, test_acc: 7.806e-01, test_nll: 1.114e+00)
[2023-02-03 05:31:39] [Epoch    43/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  4.191e+01, trn/neg_log_prior -1.217e+05, trn/lr  2.947e-07, val/acc 7.942e-01, val/nll 1.010e+00
[2023-02-03 05:31:42] [Epoch    44/  500] trn/posterior_energy -1.217e+05, trn/neg_log_likelihood  3.754e+01, trn/neg_log_prior -1.218e+05, trn/lr  2.944e-07, val/acc 7.955e-01, val/nll 1.014e+00
[2023-02-03 05:31:46] [Epoch    45/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  3.444e+01, trn/neg_log_prior -1.218e+05, trn/lr  2.942e-07, val/acc 7.957e-01, val/nll 1.017e+00
[2023-02-03 05:31:50] [Epoch    46/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  3.202e+01, trn/neg_log_prior -1.218e+05, trn/lr  2.939e-07, val/acc 7.948e-01, val/nll 1.021e+00
[2023-02-03 05:31:53] [Epoch    47/  500] trn/posterior_energy -1.218e+05, trn/neg_log_likelihood  3.034e+01, trn/neg_log_prior -1.218e+05, trn/lr  2.936e-07, val/acc 7.951e-01, val/nll 1.023e+00
[2023-02-03 05:31:57] [Epoch    48/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  2.892e+01, trn/neg_log_prior -1.219e+05, trn/lr  2.934e-07, val/acc 7.944e-01, val/nll 1.026e+00
[2023-02-03 05:32:01] [Epoch    49/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  2.777e+01, trn/neg_log_prior -1.219e+05, trn/lr  2.931e-07, val/acc 7.950e-01, val/nll 1.028e+00
[2023-02-03 05:32:04] [Epoch    50/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  2.680e+01, trn/neg_log_prior -1.219e+05, trn/lr  2.928e-07, val/acc 7.959e-01, val/nll 1.028e+00
[2023-02-03 05:32:08] [Epoch    51/  500] trn/posterior_energy -1.219e+05, trn/neg_log_likelihood  2.599e+01, trn/neg_log_prior -1.220e+05, trn/lr  2.925e-07, val/acc 7.956e-01, val/nll 1.029e+00
[2023-02-03 05:32:11] [Epoch    52/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  2.529e+01, trn/neg_log_prior -1.220e+05, trn/lr  2.922e-07, val/acc 7.951e-01, val/nll 1.030e+00
[2023-02-03 05:32:15] [Epoch    53/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  2.467e+01, trn/neg_log_prior -1.220e+05, trn/lr  2.919e-07, val/acc 7.949e-01, val/nll 1.031e+00
[2023-02-03 05:32:19] [Epoch    54/  500] trn/posterior_energy -1.220e+05, trn/neg_log_likelihood  2.417e+01, trn/neg_log_prior -1.221e+05, trn/lr  2.916e-07, val/acc 7.960e-01, val/nll 1.031e+00
[2023-02-03 05:32:22] [Epoch    55/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  2.375e+01, trn/neg_log_prior -1.221e+05, trn/lr  2.913e-07, val/acc 7.961e-01, val/nll 1.033e+00
[2023-02-03 05:32:26] [Epoch    56/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  2.337e+01, trn/neg_log_prior -1.221e+05, trn/lr  2.910e-07, val/acc 7.960e-01, val/nll 1.033e+00
[2023-02-03 05:32:30] [Epoch    57/  500] trn/posterior_energy -1.221e+05, trn/neg_log_likelihood  2.301e+01, trn/neg_log_prior -1.222e+05, trn/lr  2.906e-07, val/acc 7.956e-01, val/nll 1.032e+00
[2023-02-03 05:32:33] [Epoch    58/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  2.269e+01, trn/neg_log_prior -1.222e+05, trn/lr  2.903e-07, val/acc 7.959e-01, val/nll 1.032e+00
[2023-02-03 05:32:37] [Epoch    59/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  2.243e+01, trn/neg_log_prior -1.222e+05, trn/lr  2.900e-07, val/acc 7.960e-01, val/nll 1.034e+00
[2023-02-03 05:32:41] [Epoch    60/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  2.219e+01, trn/neg_log_prior -1.222e+05, trn/lr  2.896e-07, val/acc 7.949e-01, val/nll 1.032e+00
[2023-02-03 05:32:44] [Epoch    61/  500] trn/posterior_energy -1.222e+05, trn/neg_log_likelihood  2.199e+01, trn/neg_log_prior -1.223e+05, trn/lr  2.893e-07, val/acc 7.957e-01, val/nll 1.032e+00
[2023-02-03 05:32:48] [Epoch    62/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  2.184e+01, trn/neg_log_prior -1.223e+05, trn/lr  2.889e-07, val/acc 7.961e-01, val/nll 1.033e+00
[2023-02-03 05:32:51] [Epoch    63/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  2.166e+01, trn/neg_log_prior -1.223e+05, trn/lr  2.886e-07, val/acc 7.958e-01, val/nll 1.033e+00
[2023-02-03 05:32:55] [Epoch    64/  500] trn/posterior_energy -1.223e+05, trn/neg_log_likelihood  2.152e+01, trn/neg_log_prior -1.224e+05, trn/lr  2.882e-07, val/acc 7.951e-01, val/nll 1.033e+00
[2023-02-03 05:32:59] [Epoch    65/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  2.138e+01, trn/neg_log_prior -1.224e+05, trn/lr  2.878e-07, val/acc 7.952e-01, val/nll 1.033e+00
[2023-02-03 05:33:02] [Epoch    66/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  2.127e+01, trn/neg_log_prior -1.224e+05, trn/lr  2.875e-07, val/acc 7.956e-01, val/nll 1.033e+00
[2023-02-03 05:33:06] [Epoch    67/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  2.118e+01, trn/neg_log_prior -1.224e+05, trn/lr  2.871e-07, val/acc 7.951e-01, val/nll 1.033e+00
[2023-02-03 05:33:10] [Epoch    68/  500] trn/posterior_energy -1.224e+05, trn/neg_log_likelihood  2.109e+01, trn/neg_log_prior -1.225e+05, trn/lr  2.867e-07, val/acc 7.945e-01, val/nll 1.032e+00
[2023-02-03 05:33:13] [Epoch    69/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.103e+01, trn/neg_log_prior -1.225e+05, trn/lr  2.863e-07, val/acc 7.958e-01, val/nll 1.031e+00
[2023-02-03 05:33:17] [Epoch    70/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.095e+01, trn/neg_log_prior -1.225e+05, trn/lr  2.859e-07, val/acc 7.948e-01, val/nll 1.032e+00
[2023-02-03 05:33:20] [Epoch    71/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.088e+01, trn/neg_log_prior -1.225e+05, trn/lr  2.855e-07, val/acc 7.940e-01, val/nll 1.032e+00
[2023-02-03 05:33:24] [Epoch    72/  500] trn/posterior_energy -1.225e+05, trn/neg_log_likelihood  2.082e+01, trn/neg_log_prior -1.226e+05, trn/lr  2.851e-07, val/acc 7.948e-01, val/nll 1.031e+00
[2023-02-03 05:33:28] [Epoch    73/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.077e+01, trn/neg_log_prior -1.226e+05, trn/lr  2.847e-07, val/acc 7.940e-01, val/nll 1.031e+00
[2023-02-03 05:33:31] [Epoch    74/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.073e+01, trn/neg_log_prior -1.226e+05, trn/lr  2.843e-07, val/acc 7.949e-01, val/nll 1.030e+00
[2023-02-03 05:33:35] [Epoch    75/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.069e+01, trn/neg_log_prior -1.226e+05, trn/lr  2.839e-07, val/acc 7.942e-01, val/nll 1.031e+00
[2023-02-03 05:33:39] [Epoch    76/  500] trn/posterior_energy -1.226e+05, trn/neg_log_likelihood  2.068e+01, trn/neg_log_prior -1.227e+05, trn/lr  2.834e-07, val/acc 7.946e-01, val/nll 1.028e+00
[2023-02-03 05:33:42] [Epoch    77/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.061e+01, trn/neg_log_prior -1.227e+05, trn/lr  2.830e-07, val/acc 7.944e-01, val/nll 1.029e+00
[2023-02-03 05:33:46] [Epoch    78/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.062e+01, trn/neg_log_prior -1.227e+05, trn/lr  2.826e-07, val/acc 7.939e-01, val/nll 1.029e+00
[2023-02-03 05:33:49] [Epoch    79/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.059e+01, trn/neg_log_prior -1.227e+05, trn/lr  2.821e-07, val/acc 7.935e-01, val/nll 1.029e+00
[2023-02-03 05:33:53] [Epoch    80/  500] trn/posterior_energy -1.227e+05, trn/neg_log_likelihood  2.056e+01, trn/neg_log_prior -1.228e+05, trn/lr  2.817e-07, val/acc 7.934e-01, val/nll 1.028e+00
[2023-02-03 05:33:57] [Epoch    81/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.055e+01, trn/neg_log_prior -1.228e+05, trn/lr  2.812e-07, val/acc 7.961e-01, val/nll 1.028e+00
[2023-02-03 05:34:00] [Epoch    82/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.054e+01, trn/neg_log_prior -1.228e+05, trn/lr  2.808e-07, val/acc 7.941e-01, val/nll 1.027e+00
[2023-02-03 05:34:04] [Epoch    83/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.052e+01, trn/neg_log_prior -1.228e+05, trn/lr  2.803e-07, val/acc 7.926e-01, val/nll 1.027e+00
[2023-02-03 05:34:08] [Epoch    84/  500] trn/posterior_energy -1.228e+05, trn/neg_log_likelihood  2.051e+01, trn/neg_log_prior -1.229e+05, trn/lr  2.798e-07, val/acc 7.942e-01, val/nll 1.027e+00
[2023-02-03 05:34:11] [Epoch    85/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.049e+01, trn/neg_log_prior -1.229e+05, trn/lr  2.794e-07, val/acc 7.934e-01, val/nll 1.026e+00
[2023-02-03 05:34:15] [Epoch    86/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.052e+01, trn/neg_log_prior -1.229e+05, trn/lr  2.789e-07, val/acc 7.930e-01, val/nll 1.027e+00
[2023-02-03 05:34:19] [Epoch    87/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.049e+01, trn/neg_log_prior -1.229e+05, trn/lr  2.784e-07, val/acc 7.930e-01, val/nll 1.026e+00
[2023-02-03 05:34:22] [Epoch    88/  500] trn/posterior_energy -1.229e+05, trn/neg_log_likelihood  2.047e+01, trn/neg_log_prior -1.230e+05, trn/lr  2.779e-07, val/acc 7.937e-01, val/nll 1.026e+00
[2023-02-03 05:34:26] [Epoch    89/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.046e+01, trn/neg_log_prior -1.230e+05, trn/lr  2.774e-07, val/acc 7.925e-01, val/nll 1.026e+00
[2023-02-03 05:34:29] [Epoch    90/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.046e+01, trn/neg_log_prior -1.230e+05, trn/lr  2.769e-07, val/acc 7.920e-01, val/nll 1.026e+00
[2023-02-03 05:34:33] [Epoch    91/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.045e+01, trn/neg_log_prior -1.230e+05, trn/lr  2.764e-07, val/acc 7.927e-01, val/nll 1.025e+00
[2023-02-03 05:34:36] [Epoch    92/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.045e+01, trn/neg_log_prior -1.230e+05, trn/lr  2.759e-07, val/acc 7.916e-01, val/nll 1.025e+00
[2023-02-03 05:34:40] [Epoch    93/  500] trn/posterior_energy -1.230e+05, trn/neg_log_likelihood  2.042e+01, trn/neg_log_prior -1.231e+05, trn/lr  2.754e-07, val/acc 7.924e-01, val/nll 1.026e+00
[2023-02-03 05:34:44] [Epoch    94/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.041e+01, trn/neg_log_prior -1.231e+05, trn/lr  2.749e-07, val/acc 7.934e-01, val/nll 1.026e+00
[2023-02-03 05:34:47] [Epoch    95/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.042e+01, trn/neg_log_prior -1.231e+05, trn/lr  2.743e-07, val/acc 7.925e-01, val/nll 1.025e+00
[2023-02-03 05:34:51] [Epoch    96/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.041e+01, trn/neg_log_prior -1.231e+05, trn/lr  2.738e-07, val/acc 7.921e-01, val/nll 1.024e+00
[2023-02-03 05:34:54] [Epoch    97/  500] trn/posterior_energy -1.231e+05, trn/neg_log_likelihood  2.041e+01, trn/neg_log_prior -1.231e+05, trn/lr  2.733e-07, val/acc 7.920e-01, val/nll 1.023e+00
