[2023-02-04 14:51:16] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 14:51:16] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.99
- args.num_cycles        : 30
- args.num_epochs_quiet  : 45
- args.num_epochs_noisy  : 5
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0045-0005_lr-0.0000010_mo-0.99_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 14:51:50] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.778e+05, trn/neg_log_likelihood  9.527e+04, trn/neg_log_prior  2.825e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 1.425e-01, val/nll 2.243e+00
[2023-02-04 14:52:35] [Cycle   1/ 30][Epoch  12/ 50] trn/posterior_energy  6.558e+05, trn/neg_log_likelihood  8.061e+04, trn/neg_log_prior  5.752e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 2.710e-01, val/nll 1.955e+00
[2023-02-04 14:52:39] [Cycle   1/ 30][Epoch  13/ 50] trn/posterior_energy  3.410e+05, trn/neg_log_likelihood  7.921e+04, trn/neg_log_prior  2.618e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 2.311e-01, val/nll 2.007e+00
[2023-02-04 14:52:44] [Cycle   1/ 30][Epoch  14/ 50] trn/posterior_energy  3.394e+05, trn/neg_log_likelihood  8.033e+04, trn/neg_log_prior  2.591e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 2.894e-01, val/nll 1.934e+00
[2023-02-04 14:52:48] [Cycle   1/ 30][Epoch  15/ 50] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  7.857e+04, trn/neg_log_prior  2.603e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 2.771e-01, val/nll 1.901e+00
[2023-02-04 14:52:52] [Cycle   1/ 30][Epoch  16/ 50] trn/posterior_energy  3.397e+05, trn/neg_log_likelihood  7.982e+04, trn/neg_log_prior  2.598e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 2.147e-01, val/nll 2.084e+00
[2023-02-04 14:52:56] [Cycle   1/ 30][Epoch  17/ 50] trn/posterior_energy  3.385e+05, trn/neg_log_likelihood  7.968e+04, trn/neg_log_prior  2.588e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 2.402e-01, val/nll 1.980e+00
[2023-02-04 14:53:00] [Cycle   1/ 30][Epoch  18/ 50] trn/posterior_energy  3.478e+05, trn/neg_log_likelihood  7.879e+04, trn/neg_log_prior  2.690e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 2.892e-01, val/nll 1.862e+00
[2023-02-04 14:53:04] [Cycle   1/ 30][Epoch  19/ 50] trn/posterior_energy  3.524e+05, trn/neg_log_likelihood  7.903e+04, trn/neg_log_prior  2.733e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 2.787e-01, val/nll 1.968e+00
[2023-02-04 14:53:08] [Cycle   1/ 30][Epoch  20/ 50] trn/posterior_energy  3.390e+05, trn/neg_log_likelihood  7.941e+04, trn/neg_log_prior  2.596e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 2.480e-01, val/nll 1.963e+00
[2023-02-04 14:53:12] [Cycle   1/ 30][Epoch  21/ 50] trn/posterior_energy  3.380e+05, trn/neg_log_likelihood  7.975e+04, trn/neg_log_prior  2.583e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 2.476e-01, val/nll 1.941e+00
[2023-02-04 14:53:16] [Cycle   1/ 30][Epoch  22/ 50] trn/posterior_energy  3.389e+05, trn/neg_log_likelihood  8.031e+04, trn/neg_log_prior  2.586e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 2.479e-01, val/nll 1.921e+00
[2023-02-04 14:53:20] [Cycle   1/ 30][Epoch  23/ 50] trn/posterior_energy  3.385e+05, trn/neg_log_likelihood  8.016e+04, trn/neg_log_prior  2.583e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 2.708e-01, val/nll 1.942e+00
[2023-02-04 14:53:24] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  3.368e+05, trn/neg_log_likelihood  7.886e+04, trn/neg_log_prior  2.579e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 2.602e-01, val/nll 1.901e+00
[2023-02-04 14:53:28] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  3.373e+05, trn/neg_log_likelihood  7.949e+04, trn/neg_log_prior  2.578e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 2.195e-01, val/nll 1.938e+00
[2023-02-04 14:53:32] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  3.428e+05, trn/neg_log_likelihood  7.899e+04, trn/neg_log_prior  2.638e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 2.421e-01, val/nll 1.970e+00
[2023-02-04 14:53:36] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  3.455e+05, trn/neg_log_likelihood  7.833e+04, trn/neg_log_prior  2.672e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 2.533e-01, val/nll 1.914e+00
[2023-02-04 14:53:40] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  3.368e+05, trn/neg_log_likelihood  7.797e+04, trn/neg_log_prior  2.588e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 2.760e-01, val/nll 1.936e+00
[2023-02-04 14:53:44] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  3.354e+05, trn/neg_log_likelihood  7.746e+04, trn/neg_log_prior  2.580e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 2.806e-01, val/nll 1.880e+00
[2023-02-04 14:53:48] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  3.353e+05, trn/neg_log_likelihood  7.735e+04, trn/neg_log_prior  2.579e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 2.886e-01, val/nll 1.848e+00
[2023-02-04 14:53:52] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  3.345e+05, trn/neg_log_likelihood  7.665e+04, trn/neg_log_prior  2.579e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 3.031e-01, val/nll 1.844e+00
[2023-02-04 14:53:56] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  3.342e+05, trn/neg_log_likelihood  7.643e+04, trn/neg_log_prior  2.578e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 2.808e-01, val/nll 1.863e+00
[2023-02-04 14:54:00] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  3.330e+05, trn/neg_log_likelihood  7.545e+04, trn/neg_log_prior  2.576e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 3.157e-01, val/nll 1.819e+00
[2023-02-04 14:54:04] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  3.335e+05, trn/neg_log_likelihood  7.598e+04, trn/neg_log_prior  2.576e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 3.066e-01, val/nll 1.849e+00
[2023-02-04 14:54:08] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  3.320e+05, trn/neg_log_likelihood  7.410e+04, trn/neg_log_prior  2.579e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 3.197e-01, val/nll 1.783e+00
[2023-02-04 14:54:12] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  3.320e+05, trn/neg_log_likelihood  7.395e+04, trn/neg_log_prior  2.580e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 3.163e-01, val/nll 1.821e+00
[2023-02-04 14:54:16] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  3.309e+05, trn/neg_log_likelihood  7.268e+04, trn/neg_log_prior  2.582e+05, trn/lr  1.694e-07, trn/temperature  0.000e+00, val/acc 3.364e-01, val/nll 1.772e+00
[2023-02-04 14:54:20] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  3.314e+05, trn/neg_log_likelihood  7.319e+04, trn/neg_log_prior  2.582e+05, trn/lr  1.465e-07, trn/temperature  0.000e+00, val/acc 3.559e-01, val/nll 1.750e+00
[2023-02-04 14:54:24] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  3.294e+05, trn/neg_log_likelihood  7.109e+04, trn/neg_log_prior  2.583e+05, trn/lr  1.250e-07, trn/temperature  0.000e+00, val/acc 3.564e-01, val/nll 1.727e+00
[2023-02-04 14:54:28] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  3.285e+05, trn/neg_log_likelihood  7.031e+04, trn/neg_log_prior  2.582e+05, trn/lr  1.050e-07, trn/temperature  0.000e+00, val/acc 3.773e-01, val/nll 1.696e+00
[2023-02-04 14:54:32] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  3.285e+05, trn/neg_log_likelihood  7.041e+04, trn/neg_log_prior  2.581e+05, trn/lr  8.654e-08, trn/temperature  0.000e+00, val/acc 3.619e-01, val/nll 1.719e+00
[2023-02-04 14:54:36] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  3.280e+05, trn/neg_log_likelihood  6.992e+04, trn/neg_log_prior  2.581e+05, trn/lr  6.972e-08, trn/temperature  0.000e+00, val/acc 3.815e-01, val/nll 1.683e+00
[2023-02-04 14:54:40] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  3.265e+05, trn/neg_log_likelihood  6.839e+04, trn/neg_log_prior  2.581e+05, trn/lr  5.458e-08, trn/temperature  0.000e+00, val/acc 3.706e-01, val/nll 1.698e+00
[2023-02-04 14:54:44] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  3.261e+05, trn/neg_log_likelihood  6.802e+04, trn/neg_log_prior  2.581e+05, trn/lr  4.121e-08, trn/temperature  0.000e+00, val/acc 3.914e-01, val/nll 1.645e+00
[2023-02-04 14:54:48] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  3.254e+05, trn/neg_log_likelihood  6.735e+04, trn/neg_log_prior  2.580e+05, trn/lr  2.965e-08, trn/temperature  0.000e+00, val/acc 4.074e-01, val/nll 1.616e+00
[2023-02-04 14:54:52] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  3.273e+05, trn/neg_log_likelihood  6.596e+04, trn/neg_log_prior  2.613e+05, trn/lr  1.994e-08, trn/temperature  1.000e+00, val/acc 4.006e-01, val/nll 1.616e+00
[2023-02-04 14:54:56] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  3.355e+05, trn/neg_log_likelihood  6.532e+04, trn/neg_log_prior  2.702e+05, trn/lr  1.213e-08, trn/temperature  1.000e+00, val/acc 4.116e-01, val/nll 1.598e+00
[2023-02-04 14:55:00] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  3.404e+05, trn/neg_log_likelihood  6.478e+04, trn/neg_log_prior  2.756e+05, trn/lr  6.242e-09, trn/temperature  1.000e+00, val/acc 4.136e-01, val/nll 1.593e+00
[2023-02-04 14:55:04] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  3.424e+05, trn/neg_log_likelihood  6.410e+04, trn/neg_log_prior  2.783e+05, trn/lr  2.304e-09, trn/temperature  1.000e+00, val/acc 4.206e-01, val/nll 1.570e+00
[2023-02-04 14:55:13] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  3.428e+05, trn/neg_log_likelihood  6.363e+04, trn/neg_log_prior  2.792e+05, trn/lr  3.299e-10, trn/temperature  1.000e+00, val/acc 4.221e-01, val/nll 1.568e+00, val/ens_acc 4.221e-01, val/ens_nll 1.568e+00 (test_acc: 4.321e-01, test_nll: 1.560e+00, test_ens_acc: 4.321e-01, test_ens_nll: 1.560e+00)
[2023-02-04 14:55:17] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  3.513e+05, trn/neg_log_likelihood  8.174e+04, trn/neg_log_prior  2.695e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 2.195e-01, val/nll 2.065e+00
[2023-02-04 14:55:21] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  3.407e+05, trn/neg_log_likelihood  8.064e+04, trn/neg_log_prior  2.600e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 2.793e-01, val/nll 1.931e+00
[2023-02-04 14:55:25] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  3.395e+05, trn/neg_log_likelihood  7.972e+04, trn/neg_log_prior  2.598e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 2.890e-01, val/nll 1.895e+00
[2023-02-04 14:55:29] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  7.957e+04, trn/neg_log_prior  2.593e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 2.541e-01, val/nll 1.967e+00
[2023-02-04 14:55:33] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  3.399e+05, trn/neg_log_likelihood  7.966e+04, trn/neg_log_prior  2.603e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 2.815e-01, val/nll 1.901e+00
[2023-02-04 14:55:37] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  3.436e+05, trn/neg_log_likelihood  8.307e+04, trn/neg_log_prior  2.606e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 2.429e-01, val/nll 2.002e+00
[2023-02-04 14:55:41] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  3.989e+05, trn/neg_log_likelihood  8.053e+04, trn/neg_log_prior  3.183e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 2.517e-01, val/nll 1.931e+00
[2023-02-04 14:55:45] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  3.500e+05, trn/neg_log_likelihood  8.020e+04, trn/neg_log_prior  2.698e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 2.654e-01, val/nll 1.919e+00
[2023-02-04 14:55:49] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  3.379e+05, trn/neg_log_likelihood  7.892e+04, trn/neg_log_prior  2.590e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 2.707e-01, val/nll 1.936e+00
[2023-02-04 14:55:54] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  3.427e+05, trn/neg_log_likelihood  8.007e+04, trn/neg_log_prior  2.626e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 2.594e-01, val/nll 1.982e+00
[2023-02-04 14:55:58] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  3.667e+05, trn/neg_log_likelihood  7.949e+04, trn/neg_log_prior  2.872e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 2.415e-01, val/nll 1.982e+00
[2023-02-04 14:56:02] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  3.400e+05, trn/neg_log_likelihood  8.015e+04, trn/neg_log_prior  2.599e+05, trn/lr  8.750e-07, trn/temperature  0.000e+00, val/acc 2.535e-01, val/nll 1.937e+00
[2023-02-04 14:56:06] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  3.393e+05, trn/neg_log_likelihood  8.058e+04, trn/neg_log_prior  2.587e+05, trn/lr  8.535e-07, trn/temperature  0.000e+00, val/acc 2.454e-01, val/nll 1.960e+00
[2023-02-04 14:56:10] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  3.420e+05, trn/neg_log_likelihood  8.098e+04, trn/neg_log_prior  2.611e+05, trn/lr  8.306e-07, trn/temperature  0.000e+00, val/acc 2.383e-01, val/nll 2.015e+00
[2023-02-04 14:56:14] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  3.673e+05, trn/neg_log_likelihood  7.993e+04, trn/neg_log_prior  2.873e+05, trn/lr  8.064e-07, trn/temperature  0.000e+00, val/acc 2.354e-01, val/nll 1.988e+00
[2023-02-04 14:56:18] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  3.411e+05, trn/neg_log_likelihood  8.089e+04, trn/neg_log_prior  2.602e+05, trn/lr  7.810e-07, trn/temperature  0.000e+00, val/acc 2.647e-01, val/nll 1.992e+00
[2023-02-04 14:56:22] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  3.432e+05, trn/neg_log_likelihood  7.938e+04, trn/neg_log_prior  2.639e+05, trn/lr  7.545e-07, trn/temperature  0.000e+00, val/acc 2.699e-01, val/nll 1.885e+00
[2023-02-04 14:56:26] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  3.466e+05, trn/neg_log_likelihood  7.997e+04, trn/neg_log_prior  2.667e+05, trn/lr  7.270e-07, trn/temperature  0.000e+00, val/acc 2.738e-01, val/nll 1.921e+00
[2023-02-04 14:56:30] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  3.415e+05, trn/neg_log_likelihood  7.903e+04, trn/neg_log_prior  2.625e+05, trn/lr  6.986e-07, trn/temperature  0.000e+00, val/acc 2.835e-01, val/nll 1.868e+00
[2023-02-04 14:56:34] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  3.486e+05, trn/neg_log_likelihood  7.889e+04, trn/neg_log_prior  2.698e+05, trn/lr  6.694e-07, trn/temperature  0.000e+00, val/acc 2.902e-01, val/nll 1.923e+00
[2023-02-04 14:56:38] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  3.398e+05, trn/neg_log_likelihood  8.027e+04, trn/neg_log_prior  2.595e+05, trn/lr  6.395e-07, trn/temperature  0.000e+00, val/acc 2.679e-01, val/nll 1.909e+00
[2023-02-04 14:56:43] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  3.370e+05, trn/neg_log_likelihood  7.883e+04, trn/neg_log_prior  2.581e+05, trn/lr  6.091e-07, trn/temperature  0.000e+00, val/acc 2.001e-01, val/nll 1.976e+00
[2023-02-04 14:56:47] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  3.370e+05, trn/neg_log_likelihood  7.897e+04, trn/neg_log_prior  2.580e+05, trn/lr  5.782e-07, trn/temperature  0.000e+00, val/acc 2.660e-01, val/nll 1.930e+00
[2023-02-04 14:56:51] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  3.368e+05, trn/neg_log_likelihood  7.836e+04, trn/neg_log_prior  2.584e+05, trn/lr  5.471e-07, trn/temperature  0.000e+00, val/acc 2.751e-01, val/nll 1.969e+00
[2023-02-04 14:56:55] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  3.388e+05, trn/neg_log_likelihood  7.946e+04, trn/neg_log_prior  2.593e+05, trn/lr  5.157e-07, trn/temperature  0.000e+00, val/acc 2.632e-01, val/nll 1.900e+00
[2023-02-04 14:56:59] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  3.363e+05, trn/neg_log_likelihood  7.808e+04, trn/neg_log_prior  2.582e+05, trn/lr  4.843e-07, trn/temperature  0.000e+00, val/acc 2.884e-01, val/nll 1.890e+00
[2023-02-04 14:57:03] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  3.357e+05, trn/neg_log_likelihood  7.772e+04, trn/neg_log_prior  2.580e+05, trn/lr  4.530e-07, trn/temperature  0.000e+00, val/acc 3.070e-01, val/nll 1.858e+00
[2023-02-04 14:57:07] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  3.352e+05, trn/neg_log_likelihood  7.717e+04, trn/neg_log_prior  2.580e+05, trn/lr  4.218e-07, trn/temperature  0.000e+00, val/acc 3.143e-01, val/nll 1.814e+00
[2023-02-04 14:57:11] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  3.342e+05, trn/neg_log_likelihood  7.631e+04, trn/neg_log_prior  2.579e+05, trn/lr  3.910e-07, trn/temperature  0.000e+00, val/acc 2.747e-01, val/nll 1.863e+00
[2023-02-04 14:57:15] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  3.343e+05, trn/neg_log_likelihood  7.653e+04, trn/neg_log_prior  2.578e+05, trn/lr  3.606e-07, trn/temperature  0.000e+00, val/acc 2.759e-01, val/nll 1.916e+00
[2023-02-04 14:57:19] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  3.335e+05, trn/neg_log_likelihood  7.564e+04, trn/neg_log_prior  2.579e+05, trn/lr  3.307e-07, trn/temperature  0.000e+00, val/acc 2.883e-01, val/nll 1.820e+00
[2023-02-04 14:57:23] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  3.341e+05, trn/neg_log_likelihood  7.640e+04, trn/neg_log_prior  2.577e+05, trn/lr  3.015e-07, trn/temperature  0.000e+00, val/acc 3.131e-01, val/nll 1.834e+00
[2023-02-04 14:57:27] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  3.326e+05, trn/neg_log_likelihood  7.466e+04, trn/neg_log_prior  2.579e+05, trn/lr  2.731e-07, trn/temperature  0.000e+00, val/acc 3.273e-01, val/nll 1.790e+00
[2023-02-04 14:57:31] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  3.324e+05, trn/neg_log_likelihood  7.455e+04, trn/neg_log_prior  2.579e+05, trn/lr  2.455e-07, trn/temperature  0.000e+00, val/acc 3.275e-01, val/nll 1.798e+00
[2023-02-04 14:57:35] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  3.306e+05, trn/neg_log_likelihood  7.265e+04, trn/neg_log_prior  2.579e+05, trn/lr  2.190e-07, trn/temperature  0.000e+00, val/acc 3.312e-01, val/nll 1.769e+00
[2023-02-04 14:57:39] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  3.312e+05, trn/neg_log_likelihood  7.329e+04, trn/neg_log_prior  2.579e+05, trn/lr  1.936e-07, trn/temperature  0.000e+00, val/acc 3.350e-01, val/nll 1.745e+00
