[2023-02-06 05:01:33] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 05:01:33] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 05:01:39] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 05:02:22] [Epoch     1/  500] trn/posterior_energy  1.131e+06, trn/neg_log_likelihood  8.457e+04, trn/neg_log_prior  1.047e+06, trn/lr  1.000e-07, val/acc 3.382e-01, val/nll 1.792e+00 (best_acc: 0.000e+00 -> 3.382e-01, test_acc: 3.389e-01, test_nll: 1.785e+00)
[2023-02-06 05:04:59] [Epoch    12/  500] trn/posterior_energy  1.042e+06, trn/neg_log_likelihood  1.851e+04, trn/neg_log_prior  1.024e+06, trn/lr  9.987e-08, val/acc 7.791e-01, val/nll 6.494e-01 (best_acc: 7.771e-01 -> 7.791e-01, test_acc: 7.847e-01, test_nll: 6.432e-01)
[2023-02-06 05:05:13] [Epoch    13/  500] trn/posterior_energy  1.039e+06, trn/neg_log_likelihood  1.594e+04, trn/neg_log_prior  1.023e+06, trn/lr  9.985e-08, val/acc 8.012e-01, val/nll 5.988e-01 (best_acc: 7.791e-01 -> 8.012e-01, test_acc: 7.998e-01, test_nll: 6.086e-01)
[2023-02-06 05:05:25] [Epoch    14/  500] trn/posterior_energy  1.036e+06, trn/neg_log_likelihood  1.389e+04, trn/neg_log_prior  1.022e+06, trn/lr  9.982e-08, val/acc 7.830e-01, val/nll 6.480e-01
[2023-02-06 05:05:37] [Epoch    15/  500] trn/posterior_energy  1.035e+06, trn/neg_log_likelihood  1.273e+04, trn/neg_log_prior  1.022e+06, trn/lr  9.979e-08, val/acc 7.915e-01, val/nll 6.426e-01
[2023-02-06 05:05:52] [Epoch    16/  500] trn/posterior_energy  1.033e+06, trn/neg_log_likelihood  1.146e+04, trn/neg_log_prior  1.022e+06, trn/lr  9.976e-08, val/acc 8.015e-01, val/nll 6.074e-01 (best_acc: 8.012e-01 -> 8.015e-01, test_acc: 7.964e-01, test_nll: 6.411e-01)
[2023-02-06 05:06:05] [Epoch    17/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  8.795e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.973e-08, val/acc 8.055e-01, val/nll 6.170e-01 (best_acc: 8.015e-01 -> 8.055e-01, test_acc: 8.034e-01, test_nll: 6.210e-01)
[2023-02-06 05:06:17] [Epoch    18/  500] trn/posterior_energy  1.030e+06, trn/neg_log_likelihood  8.974e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.970e-08, val/acc 7.978e-01, val/nll 6.473e-01
[2023-02-06 05:06:28] [Epoch    19/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  7.253e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.966e-08, val/acc 7.884e-01, val/nll 7.157e-01
[2023-02-06 05:06:42] [Epoch    20/  500] trn/posterior_energy  1.028e+06, trn/neg_log_likelihood  6.954e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.963e-08, val/acc 8.101e-01, val/nll 6.392e-01 (best_acc: 8.055e-01 -> 8.101e-01, test_acc: 8.078e-01, test_nll: 6.451e-01)
[2023-02-06 05:06:54] [Epoch    21/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  6.483e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.959e-08, val/acc 7.912e-01, val/nll 6.944e-01
[2023-02-06 05:07:07] [Epoch    22/  500] trn/posterior_energy  1.027e+06, trn/neg_log_likelihood  5.908e+03, trn/neg_log_prior  1.021e+06, trn/lr  9.954e-08, val/acc 8.144e-01, val/nll 6.487e-01 (best_acc: 8.101e-01 -> 8.144e-01, test_acc: 8.114e-01, test_nll: 6.805e-01)
[2023-02-06 05:07:19] [Epoch    23/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  5.246e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.950e-08, val/acc 8.069e-01, val/nll 6.556e-01
[2023-02-06 05:07:31] [Epoch    24/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  5.438e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.946e-08, val/acc 8.124e-01, val/nll 6.541e-01
[2023-02-06 05:07:43] [Epoch    25/  500] trn/posterior_energy  1.026e+06, trn/neg_log_likelihood  5.893e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.941e-08, val/acc 7.916e-01, val/nll 7.488e-01
[2023-02-06 05:07:56] [Epoch    26/  500] trn/posterior_energy  1.025e+06, trn/neg_log_likelihood  4.715e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.936e-08, val/acc 8.167e-01, val/nll 6.653e-01 (best_acc: 8.144e-01 -> 8.167e-01, test_acc: 8.138e-01, test_nll: 6.790e-01)
[2023-02-06 05:08:08] [Epoch    27/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  4.275e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.931e-08, val/acc 8.104e-01, val/nll 6.654e-01
[2023-02-06 05:08:19] [Epoch    28/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.822e+03, trn/neg_log_prior  1.020e+06, trn/lr  9.926e-08, val/acc 8.084e-01, val/nll 6.592e-01
[2023-02-06 05:08:31] [Epoch    29/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  4.535e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.920e-08, val/acc 8.095e-01, val/nll 6.919e-01
[2023-02-06 05:08:42] [Epoch    30/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  5.091e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.914e-08, val/acc 8.044e-01, val/nll 7.261e-01
[2023-02-06 05:08:54] [Epoch    31/  500] trn/posterior_energy  1.024e+06, trn/neg_log_likelihood  4.349e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.908e-08, val/acc 7.940e-01, val/nll 8.203e-01
[2023-02-06 05:09:07] [Epoch    32/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.726e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.902e-08, val/acc 8.181e-01, val/nll 6.906e-01 (best_acc: 8.167e-01 -> 8.181e-01, test_acc: 8.133e-01, test_nll: 7.058e-01)
[2023-02-06 05:09:19] [Epoch    33/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  3.766e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.896e-08, val/acc 8.024e-01, val/nll 7.553e-01
[2023-02-06 05:09:30] [Epoch    34/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.730e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.890e-08, val/acc 8.090e-01, val/nll 7.334e-01
[2023-02-06 05:09:42] [Epoch    35/  500] trn/posterior_energy  1.023e+06, trn/neg_log_likelihood  4.326e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.883e-08, val/acc 8.029e-01, val/nll 7.482e-01
[2023-02-06 05:09:53] [Epoch    36/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.234e+03, trn/neg_log_prior  1.019e+06, trn/lr  9.876e-08, val/acc 7.989e-01, val/nll 7.858e-01
[2023-02-06 05:10:05] [Epoch    37/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.399e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.869e-08, val/acc 8.104e-01, val/nll 6.952e-01
[2023-02-06 05:10:17] [Epoch    38/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.611e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.862e-08, val/acc 8.102e-01, val/nll 7.192e-01
[2023-02-06 05:10:30] [Epoch    39/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.422e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.854e-08, val/acc 8.206e-01, val/nll 6.681e-01 (best_acc: 8.181e-01 -> 8.206e-01, test_acc: 8.220e-01, test_nll: 6.858e-01)
[2023-02-06 05:10:42] [Epoch    40/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.297e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.847e-08, val/acc 8.076e-01, val/nll 7.446e-01
[2023-02-06 05:10:55] [Epoch    41/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.019e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.839e-08, val/acc 8.237e-01, val/nll 6.772e-01 (best_acc: 8.206e-01 -> 8.237e-01, test_acc: 8.172e-01, test_nll: 6.950e-01)
[2023-02-06 05:11:07] [Epoch    42/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.349e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.831e-08, val/acc 8.077e-01, val/nll 7.589e-01
[2023-02-06 05:11:19] [Epoch    43/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.822e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.823e-08, val/acc 8.046e-01, val/nll 7.656e-01
[2023-02-06 05:11:30] [Epoch    44/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.250e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.814e-08, val/acc 8.009e-01, val/nll 7.588e-01
[2023-02-06 05:11:42] [Epoch    45/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  3.997e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.806e-08, val/acc 8.028e-01, val/nll 7.337e-01
[2023-02-06 05:11:54] [Epoch    46/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.531e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.797e-08, val/acc 8.160e-01, val/nll 7.227e-01
[2023-02-06 05:12:06] [Epoch    47/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.624e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.788e-08, val/acc 8.037e-01, val/nll 7.911e-01
[2023-02-06 05:12:18] [Epoch    48/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  4.010e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.779e-08, val/acc 7.992e-01, val/nll 7.752e-01
[2023-02-06 05:12:30] [Epoch    49/  500] trn/posterior_energy  1.022e+06, trn/neg_log_likelihood  4.266e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.770e-08, val/acc 7.982e-01, val/nll 7.930e-01
[2023-02-06 05:12:42] [Epoch    50/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  2.856e+03, trn/neg_log_prior  1.018e+06, trn/lr  9.760e-08, val/acc 8.080e-01, val/nll 7.448e-01
[2023-02-06 05:12:54] [Epoch    51/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.033e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.750e-08, val/acc 8.132e-01, val/nll 7.283e-01
[2023-02-06 05:13:06] [Epoch    52/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.498e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.741e-08, val/acc 8.158e-01, val/nll 6.740e-01
[2023-02-06 05:13:17] [Epoch    53/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.910e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.730e-08, val/acc 8.067e-01, val/nll 7.932e-01
[2023-02-06 05:13:29] [Epoch    54/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.807e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.720e-08, val/acc 8.129e-01, val/nll 7.057e-01
[2023-02-06 05:13:41] [Epoch    55/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.494e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.710e-08, val/acc 8.197e-01, val/nll 7.053e-01
[2023-02-06 05:13:54] [Epoch    56/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.880e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.699e-08, val/acc 8.258e-01, val/nll 6.674e-01 (best_acc: 8.237e-01 -> 8.258e-01, test_acc: 8.193e-01, test_nll: 6.911e-01)
[2023-02-06 05:14:06] [Epoch    57/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.559e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.688e-08, val/acc 8.212e-01, val/nll 7.301e-01
[2023-02-06 05:14:18] [Epoch    58/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.924e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.677e-08, val/acc 8.166e-01, val/nll 6.912e-01
[2023-02-06 05:14:30] [Epoch    59/  500] trn/posterior_energy  1.021e+06, trn/neg_log_likelihood  3.938e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.666e-08, val/acc 8.152e-01, val/nll 7.019e-01
[2023-02-06 05:14:42] [Epoch    60/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.139e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.655e-08, val/acc 8.241e-01, val/nll 6.863e-01
[2023-02-06 05:14:54] [Epoch    61/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.813e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.643e-08, val/acc 8.232e-01, val/nll 6.529e-01
[2023-02-06 05:15:06] [Epoch    62/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.974e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.631e-08, val/acc 8.217e-01, val/nll 6.746e-01
[2023-02-06 05:15:18] [Epoch    63/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.518e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.619e-08, val/acc 8.191e-01, val/nll 7.261e-01
[2023-02-06 05:15:29] [Epoch    64/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  1.976e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.607e-08, val/acc 8.183e-01, val/nll 7.545e-01
[2023-02-06 05:15:42] [Epoch    65/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.339e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.595e-08, val/acc 8.064e-01, val/nll 7.220e-01
[2023-02-06 05:15:54] [Epoch    66/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.911e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.583e-08, val/acc 8.123e-01, val/nll 7.616e-01
[2023-02-06 05:16:08] [Epoch    67/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.517e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.570e-08, val/acc 8.260e-01, val/nll 6.627e-01 (best_acc: 8.258e-01 -> 8.260e-01, test_acc: 8.247e-01, test_nll: 6.780e-01)
[2023-02-06 05:16:20] [Epoch    68/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  3.063e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.557e-08, val/acc 8.069e-01, val/nll 7.494e-01
[2023-02-06 05:16:32] [Epoch    69/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.398e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.544e-08, val/acc 8.162e-01, val/nll 7.042e-01
[2023-02-06 05:16:43] [Epoch    70/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.918e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.531e-08, val/acc 8.251e-01, val/nll 6.791e-01
[2023-02-06 05:16:55] [Epoch    71/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  3.062e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.517e-08, val/acc 8.243e-01, val/nll 6.403e-01
[2023-02-06 05:17:09] [Epoch    72/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.649e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.504e-08, val/acc 8.279e-01, val/nll 6.569e-01 (best_acc: 8.260e-01 -> 8.279e-01, test_acc: 8.250e-01, test_nll: 7.009e-01)
[2023-02-06 05:17:20] [Epoch    73/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.464e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.490e-08, val/acc 8.256e-01, val/nll 6.557e-01
[2023-02-06 05:17:32] [Epoch    74/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.565e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.476e-08, val/acc 7.863e-01, val/nll 8.762e-01
[2023-02-06 05:17:44] [Epoch    75/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.813e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.462e-08, val/acc 8.072e-01, val/nll 7.282e-01
[2023-02-06 05:17:57] [Epoch    76/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  2.958e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.448e-08, val/acc 8.163e-01, val/nll 7.166e-01
[2023-02-06 05:18:08] [Epoch    77/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.769e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.433e-08, val/acc 8.244e-01, val/nll 6.841e-01
[2023-02-06 05:18:20] [Epoch    78/  500] trn/posterior_energy  1.020e+06, trn/neg_log_likelihood  3.167e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.419e-08, val/acc 8.076e-01, val/nll 7.850e-01
[2023-02-06 05:18:32] [Epoch    79/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.513e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.404e-08, val/acc 8.093e-01, val/nll 7.527e-01
[2023-02-06 05:18:44] [Epoch    80/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.634e+03, trn/neg_log_prior  1.017e+06, trn/lr  9.389e-08, val/acc 8.059e-01, val/nll 8.006e-01
[2023-02-06 05:18:58] [Epoch    81/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.428e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.374e-08, val/acc 8.296e-01, val/nll 6.930e-01 (best_acc: 8.279e-01 -> 8.296e-01, test_acc: 8.266e-01, test_nll: 7.006e-01)
[2023-02-06 05:19:10] [Epoch    82/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.344e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.359e-08, val/acc 8.217e-01, val/nll 6.892e-01
[2023-02-06 05:19:21] [Epoch    83/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  1.923e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.343e-08, val/acc 8.289e-01, val/nll 6.700e-01
[2023-02-06 05:19:31] [Epoch    84/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.133e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.328e-08, val/acc 8.158e-01, val/nll 7.123e-01
[2023-02-06 05:19:42] [Epoch    85/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.849e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.312e-08, val/acc 8.092e-01, val/nll 7.235e-01
[2023-02-06 05:19:54] [Epoch    86/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.925e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.296e-08, val/acc 8.246e-01, val/nll 6.732e-01
[2023-02-06 05:20:06] [Epoch    87/  500] trn/posterior_energy  1.019e+06, trn/neg_log_likelihood  2.609e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.280e-08, val/acc 8.159e-01, val/nll 7.311e-01
[2023-02-06 05:20:19] [Epoch    88/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.360e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.263e-08, val/acc 8.312e-01, val/nll 6.755e-01 (best_acc: 8.296e-01 -> 8.312e-01, test_acc: 8.251e-01, test_nll: 6.893e-01)
[2023-02-06 05:20:31] [Epoch    89/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.559e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.247e-08, val/acc 8.267e-01, val/nll 6.605e-01
[2023-02-06 05:20:45] [Epoch    90/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.555e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.230e-08, val/acc 8.336e-01, val/nll 6.287e-01 (best_acc: 8.312e-01 -> 8.336e-01, test_acc: 8.330e-01, test_nll: 6.351e-01)
[2023-02-06 05:20:56] [Epoch    91/  500] trn/posterior_energy  1.018e+06, trn/neg_log_likelihood  2.437e+03, trn/neg_log_prior  1.016e+06, trn/lr  9.213e-08, val/acc 8.132e-01, val/nll 7.053e-01
