[2023-02-06 14:02:00] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-06 14:02:00] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 100
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0100_lr-0.0000030_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 14:02:40] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  5.941e+05, trn/neg_log_likelihood  9.165e+04, trn/neg_log_prior  5.025e+05, trn/lr  3.000e-06, trn/temperature  1.000e+00, val/acc 2.346e-01, val/nll 2.018e+00
[2023-02-06 14:02:46] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  5.756e+05, trn/neg_log_likelihood  8.331e+04, trn/neg_log_prior  4.923e+05, trn/lr  2.998e-06, trn/temperature  1.000e+00, val/acc 2.623e-01, val/nll 2.012e+00
[2023-02-06 14:02:51] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  5.761e+05, trn/neg_log_likelihood  8.342e+04, trn/neg_log_prior  4.927e+05, trn/lr  2.995e-06, trn/temperature  1.000e+00, val/acc 2.194e-01, val/nll 2.061e+00
[2023-02-06 14:02:57] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  5.750e+05, trn/neg_log_likelihood  8.326e+04, trn/neg_log_prior  4.917e+05, trn/lr  2.991e-06, trn/temperature  1.000e+00, val/acc 1.840e-01, val/nll 2.072e+00
[2023-02-06 14:03:02] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  5.753e+05, trn/neg_log_likelihood  8.409e+04, trn/neg_log_prior  4.912e+05, trn/lr  2.985e-06, trn/temperature  1.000e+00, val/acc 2.518e-01, val/nll 2.021e+00
[2023-02-06 14:03:08] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  5.746e+05, trn/neg_log_likelihood  8.350e+04, trn/neg_log_prior  4.911e+05, trn/lr  2.978e-06, trn/temperature  1.000e+00, val/acc 2.680e-01, val/nll 1.968e+00
[2023-02-06 14:03:13] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  5.738e+05, trn/neg_log_likelihood  8.301e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.969e-06, trn/temperature  1.000e+00, val/acc 2.434e-01, val/nll 2.021e+00
[2023-02-06 14:03:18] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  5.750e+05, trn/neg_log_likelihood  8.406e+04, trn/neg_log_prior  4.909e+05, trn/lr  2.959e-06, trn/temperature  1.000e+00, val/acc 2.375e-01, val/nll 2.019e+00
[2023-02-06 14:03:24] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  5.737e+05, trn/neg_log_likelihood  8.304e+04, trn/neg_log_prior  4.907e+05, trn/lr  2.947e-06, trn/temperature  1.000e+00, val/acc 2.259e-01, val/nll 2.059e+00
[2023-02-06 14:03:29] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  5.745e+05, trn/neg_log_likelihood  8.327e+04, trn/neg_log_prior  4.912e+05, trn/lr  2.934e-06, trn/temperature  1.000e+00, val/acc 2.104e-01, val/nll 2.055e+00
[2023-02-06 14:03:34] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  5.746e+05, trn/neg_log_likelihood  8.331e+04, trn/neg_log_prior  4.913e+05, trn/lr  2.919e-06, trn/temperature  1.000e+00, val/acc 2.239e-01, val/nll 2.009e+00
[2023-02-06 14:03:40] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  5.746e+05, trn/neg_log_likelihood  8.326e+04, trn/neg_log_prior  4.914e+05, trn/lr  2.903e-06, trn/temperature  1.000e+00, val/acc 2.127e-01, val/nll 2.112e+00
[2023-02-06 14:03:45] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  5.748e+05, trn/neg_log_likelihood  8.352e+04, trn/neg_log_prior  4.913e+05, trn/lr  2.886e-06, trn/temperature  1.000e+00, val/acc 2.417e-01, val/nll 2.023e+00
[2023-02-06 14:03:51] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  5.748e+05, trn/neg_log_likelihood  8.363e+04, trn/neg_log_prior  4.912e+05, trn/lr  2.867e-06, trn/temperature  1.000e+00, val/acc 2.363e-01, val/nll 2.017e+00
[2023-02-06 14:03:56] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  5.749e+05, trn/neg_log_likelihood  8.378e+04, trn/neg_log_prior  4.912e+05, trn/lr  2.847e-06, trn/temperature  1.000e+00, val/acc 2.419e-01, val/nll 1.990e+00
[2023-02-06 14:04:01] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  5.749e+05, trn/neg_log_likelihood  8.386e+04, trn/neg_log_prior  4.911e+05, trn/lr  2.826e-06, trn/temperature  1.000e+00, val/acc 2.425e-01, val/nll 2.013e+00
[2023-02-06 14:04:07] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  5.739e+05, trn/neg_log_likelihood  8.310e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.803e-06, trn/temperature  1.000e+00, val/acc 2.220e-01, val/nll 2.008e+00
[2023-02-06 14:04:12] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  5.744e+05, trn/neg_log_likelihood  8.353e+04, trn/neg_log_prior  4.909e+05, trn/lr  2.779e-06, trn/temperature  1.000e+00, val/acc 2.341e-01, val/nll 2.036e+00
[2023-02-06 14:04:17] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  5.735e+05, trn/neg_log_likelihood  8.262e+04, trn/neg_log_prior  4.909e+05, trn/lr  2.754e-06, trn/temperature  1.000e+00, val/acc 2.394e-01, val/nll 2.030e+00
[2023-02-06 14:04:23] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  5.737e+05, trn/neg_log_likelihood  8.308e+04, trn/neg_log_prior  4.906e+05, trn/lr  2.727e-06, trn/temperature  1.000e+00, val/acc 2.615e-01, val/nll 1.974e+00
[2023-02-06 14:04:28] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  5.743e+05, trn/neg_log_likelihood  8.342e+04, trn/neg_log_prior  4.909e+05, trn/lr  2.700e-06, trn/temperature  1.000e+00, val/acc 2.445e-01, val/nll 2.037e+00
[2023-02-06 14:04:33] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  5.744e+05, trn/neg_log_likelihood  8.367e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.671e-06, trn/temperature  1.000e+00, val/acc 2.223e-01, val/nll 2.021e+00
[2023-02-06 14:04:39] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  5.740e+05, trn/neg_log_likelihood  8.337e+04, trn/neg_log_prior  4.907e+05, trn/lr  2.641e-06, trn/temperature  1.000e+00, val/acc 2.118e-01, val/nll 2.032e+00
[2023-02-06 14:04:44] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  5.728e+05, trn/neg_log_likelihood  8.256e+04, trn/neg_log_prior  4.902e+05, trn/lr  2.609e-06, trn/temperature  1.000e+00, val/acc 2.493e-01, val/nll 1.987e+00
[2023-02-06 14:04:50] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  5.739e+05, trn/neg_log_likelihood  8.316e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.577e-06, trn/temperature  1.000e+00, val/acc 2.254e-01, val/nll 2.064e+00
[2023-02-06 14:04:55] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  5.743e+05, trn/neg_log_likelihood  8.300e+04, trn/neg_log_prior  4.913e+05, trn/lr  2.544e-06, trn/temperature  1.000e+00, val/acc 2.082e-01, val/nll 2.017e+00
[2023-02-06 14:05:00] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  5.732e+05, trn/neg_log_likelihood  8.263e+04, trn/neg_log_prior  4.905e+05, trn/lr  2.510e-06, trn/temperature  1.000e+00, val/acc 2.415e-01, val/nll 1.996e+00
[2023-02-06 14:05:06] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  5.747e+05, trn/neg_log_likelihood  8.322e+04, trn/neg_log_prior  4.915e+05, trn/lr  2.474e-06, trn/temperature  1.000e+00, val/acc 2.010e-01, val/nll 2.149e+00
[2023-02-06 14:05:11] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  5.747e+05, trn/neg_log_likelihood  8.345e+04, trn/neg_log_prior  4.913e+05, trn/lr  2.438e-06, trn/temperature  1.000e+00, val/acc 2.355e-01, val/nll 1.979e+00
[2023-02-06 14:05:17] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  5.742e+05, trn/neg_log_likelihood  8.325e+04, trn/neg_log_prior  4.910e+05, trn/lr  2.401e-06, trn/temperature  1.000e+00, val/acc 2.561e-01, val/nll 1.972e+00
[2023-02-06 14:05:22] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  5.730e+05, trn/neg_log_likelihood  8.247e+04, trn/neg_log_prior  4.905e+05, trn/lr  2.363e-06, trn/temperature  1.000e+00, val/acc 2.440e-01, val/nll 1.973e+00
[2023-02-06 14:05:27] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  5.727e+05, trn/neg_log_likelihood  8.228e+04, trn/neg_log_prior  4.904e+05, trn/lr  2.324e-06, trn/temperature  1.000e+00, val/acc 2.343e-01, val/nll 2.007e+00
[2023-02-06 14:05:33] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  5.733e+05, trn/neg_log_likelihood  8.251e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.284e-06, trn/temperature  1.000e+00, val/acc 2.398e-01, val/nll 1.948e+00
[2023-02-06 14:05:38] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  5.729e+05, trn/neg_log_likelihood  8.233e+04, trn/neg_log_prior  4.906e+05, trn/lr  2.243e-06, trn/temperature  1.000e+00, val/acc 2.466e-01, val/nll 2.030e+00
[2023-02-06 14:05:44] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  5.732e+05, trn/neg_log_likelihood  8.245e+04, trn/neg_log_prior  4.908e+05, trn/lr  2.202e-06, trn/temperature  1.000e+00, val/acc 2.540e-01, val/nll 1.970e+00
[2023-02-06 14:05:49] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  5.731e+05, trn/neg_log_likelihood  8.224e+04, trn/neg_log_prior  4.909e+05, trn/lr  2.160e-06, trn/temperature  1.000e+00, val/acc 2.415e-01, val/nll 1.983e+00
[2023-02-06 14:05:54] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  5.728e+05, trn/neg_log_likelihood  8.231e+04, trn/neg_log_prior  4.905e+05, trn/lr  2.117e-06, trn/temperature  1.000e+00, val/acc 2.463e-01, val/nll 2.034e+00
[2023-02-06 14:06:00] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  5.726e+05, trn/neg_log_likelihood  8.212e+04, trn/neg_log_prior  4.905e+05, trn/lr  2.074e-06, trn/temperature  1.000e+00, val/acc 2.364e-01, val/nll 1.998e+00
[2023-02-06 14:06:05] [Cycle   1/ 30][Epoch  39/100] trn/posterior_energy  5.725e+05, trn/neg_log_likelihood  8.234e+04, trn/neg_log_prior  4.901e+05, trn/lr  2.030e-06, trn/temperature  1.000e+00, val/acc 2.667e-01, val/nll 1.984e+00
[2023-02-06 14:06:11] [Cycle   1/ 30][Epoch  40/100] trn/posterior_energy  5.736e+05, trn/neg_log_likelihood  8.268e+04, trn/neg_log_prior  4.909e+05, trn/lr  1.986e-06, trn/temperature  1.000e+00, val/acc 2.155e-01, val/nll 2.035e+00
[2023-02-06 14:06:16] [Cycle   1/ 30][Epoch  41/100] trn/posterior_energy  5.728e+05, trn/neg_log_likelihood  8.216e+04, trn/neg_log_prior  4.906e+05, trn/lr  1.941e-06, trn/temperature  1.000e+00, val/acc 2.369e-01, val/nll 1.987e+00
[2023-02-06 14:06:21] [Cycle   1/ 30][Epoch  42/100] trn/posterior_energy  5.727e+05, trn/neg_log_likelihood  8.228e+04, trn/neg_log_prior  4.905e+05, trn/lr  1.896e-06, trn/temperature  1.000e+00, val/acc 2.591e-01, val/nll 1.934e+00
[2023-02-06 14:06:27] [Cycle   1/ 30][Epoch  43/100] trn/posterior_energy  5.715e+05, trn/neg_log_likelihood  8.164e+04, trn/neg_log_prior  4.898e+05, trn/lr  1.850e-06, trn/temperature  1.000e+00, val/acc 2.501e-01, val/nll 1.964e+00
[2023-02-06 14:06:32] [Cycle   1/ 30][Epoch  44/100] trn/posterior_energy  5.722e+05, trn/neg_log_likelihood  8.195e+04, trn/neg_log_prior  4.903e+05, trn/lr  1.804e-06, trn/temperature  1.000e+00, val/acc 2.450e-01, val/nll 1.969e+00
[2023-02-06 14:06:37] [Cycle   1/ 30][Epoch  45/100] trn/posterior_energy  5.735e+05, trn/neg_log_likelihood  8.277e+04, trn/neg_log_prior  4.907e+05, trn/lr  1.758e-06, trn/temperature  1.000e+00, val/acc 2.075e-01, val/nll 2.038e+00
[2023-02-06 14:06:43] [Cycle   1/ 30][Epoch  46/100] trn/posterior_energy  5.727e+05, trn/neg_log_likelihood  8.246e+04, trn/neg_log_prior  4.902e+05, trn/lr  1.711e-06, trn/temperature  1.000e+00, val/acc 2.251e-01, val/nll 2.027e+00
[2023-02-06 14:06:48] [Cycle   1/ 30][Epoch  47/100] trn/posterior_energy  5.722e+05, trn/neg_log_likelihood  8.150e+04, trn/neg_log_prior  4.907e+05, trn/lr  1.665e-06, trn/temperature  1.000e+00, val/acc 2.426e-01, val/nll 2.001e+00
[2023-02-06 14:06:54] [Cycle   1/ 30][Epoch  48/100] trn/posterior_energy  5.724e+05, trn/neg_log_likelihood  8.211e+04, trn/neg_log_prior  4.903e+05, trn/lr  1.618e-06, trn/temperature  1.000e+00, val/acc 2.246e-01, val/nll 1.997e+00
[2023-02-06 14:06:59] [Cycle   1/ 30][Epoch  49/100] trn/posterior_energy  5.722e+05, trn/neg_log_likelihood  8.211e+04, trn/neg_log_prior  4.901e+05, trn/lr  1.571e-06, trn/temperature  1.000e+00, val/acc 2.337e-01, val/nll 2.030e+00
[2023-02-06 14:07:04] [Cycle   1/ 30][Epoch  50/100] trn/posterior_energy  5.716e+05, trn/neg_log_likelihood  8.180e+04, trn/neg_log_prior  4.898e+05, trn/lr  1.524e-06, trn/temperature  1.000e+00, val/acc 2.194e-01, val/nll 2.073e+00
[2023-02-06 14:07:10] [Cycle   1/ 30][Epoch  51/100] trn/posterior_energy  5.714e+05, trn/neg_log_likelihood  8.166e+04, trn/neg_log_prior  4.898e+05, trn/lr  1.476e-06, trn/temperature  1.000e+00, val/acc 2.417e-01, val/nll 1.966e+00
[2023-02-06 14:07:15] [Cycle   1/ 30][Epoch  52/100] trn/posterior_energy  5.720e+05, trn/neg_log_likelihood  8.193e+04, trn/neg_log_prior  4.901e+05, trn/lr  1.429e-06, trn/temperature  1.000e+00, val/acc 2.511e-01, val/nll 1.986e+00
[2023-02-06 14:07:20] [Cycle   1/ 30][Epoch  53/100] trn/posterior_energy  5.712e+05, trn/neg_log_likelihood  8.131e+04, trn/neg_log_prior  4.899e+05, trn/lr  1.382e-06, trn/temperature  1.000e+00, val/acc 2.409e-01, val/nll 1.976e+00
[2023-02-06 14:07:26] [Cycle   1/ 30][Epoch  54/100] trn/posterior_energy  5.715e+05, trn/neg_log_likelihood  8.145e+04, trn/neg_log_prior  4.901e+05, trn/lr  1.335e-06, trn/temperature  1.000e+00, val/acc 2.500e-01, val/nll 1.992e+00
[2023-02-06 14:07:31] [Cycle   1/ 30][Epoch  55/100] trn/posterior_energy  5.715e+05, trn/neg_log_likelihood  8.130e+04, trn/neg_log_prior  4.902e+05, trn/lr  1.289e-06, trn/temperature  1.000e+00, val/acc 2.498e-01, val/nll 1.984e+00
[2023-02-06 14:07:37] [Cycle   1/ 30][Epoch  56/100] trn/posterior_energy  5.718e+05, trn/neg_log_likelihood  8.187e+04, trn/neg_log_prior  4.900e+05, trn/lr  1.242e-06, trn/temperature  1.000e+00, val/acc 2.521e-01, val/nll 1.966e+00
[2023-02-06 14:07:42] [Cycle   1/ 30][Epoch  57/100] trn/posterior_energy  5.704e+05, trn/neg_log_likelihood  8.066e+04, trn/neg_log_prior  4.897e+05, trn/lr  1.196e-06, trn/temperature  1.000e+00, val/acc 2.376e-01, val/nll 2.002e+00
[2023-02-06 14:07:47] [Cycle   1/ 30][Epoch  58/100] trn/posterior_energy  5.709e+05, trn/neg_log_likelihood  8.115e+04, trn/neg_log_prior  4.898e+05, trn/lr  1.150e-06, trn/temperature  1.000e+00, val/acc 2.615e-01, val/nll 1.911e+00
[2023-02-06 14:07:53] [Cycle   1/ 30][Epoch  59/100] trn/posterior_energy  5.705e+05, trn/neg_log_likelihood  8.085e+04, trn/neg_log_prior  4.896e+05, trn/lr  1.104e-06, trn/temperature  1.000e+00, val/acc 2.751e-01, val/nll 1.928e+00
[2023-02-06 14:07:58] [Cycle   1/ 30][Epoch  60/100] trn/posterior_energy  5.701e+05, trn/neg_log_likelihood  7.994e+04, trn/neg_log_prior  4.901e+05, trn/lr  1.059e-06, trn/temperature  1.000e+00, val/acc 2.518e-01, val/nll 2.015e+00
[2023-02-06 14:08:03] [Cycle   1/ 30][Epoch  61/100] trn/posterior_energy  5.697e+05, trn/neg_log_likelihood  7.961e+04, trn/neg_log_prior  4.901e+05, trn/lr  1.014e-06, trn/temperature  1.000e+00, val/acc 2.686e-01, val/nll 1.969e+00
