[2023-02-06 04:05:59] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-06 04:05:59] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000010_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 04:06:33] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.739e+05, trn/neg_log_likelihood  8.965e+04, trn/neg_log_prior  2.842e+05, trn/lr  9.997e-07, trn/temperature  0.000e+00, val/acc 2.758e-01, val/nll 1.938e+00
[2023-02-06 04:06:37] [Cycle   1/ 30][Epoch   2/ 50] trn/posterior_energy  3.402e+05, trn/neg_log_likelihood  7.405e+04, trn/neg_log_prior  2.662e+05, trn/lr  9.977e-07, trn/temperature  0.000e+00, val/acc 3.658e-01, val/nll 1.706e+00
[2023-02-06 04:06:41] [Cycle   1/ 30][Epoch   3/ 50] trn/posterior_energy  3.322e+05, trn/neg_log_likelihood  6.869e+04, trn/neg_log_prior  2.636e+05, trn/lr  9.938e-07, trn/temperature  0.000e+00, val/acc 3.824e-01, val/nll 1.658e+00
[2023-02-06 04:06:45] [Cycle   1/ 30][Epoch   4/ 50] trn/posterior_energy  3.273e+05, trn/neg_log_likelihood  6.362e+04, trn/neg_log_prior  2.637e+05, trn/lr  9.879e-07, trn/temperature  0.000e+00, val/acc 4.187e-01, val/nll 1.526e+00
[2023-02-06 04:06:49] [Cycle   1/ 30][Epoch   5/ 50] trn/posterior_energy  3.264e+05, trn/neg_log_likelihood  6.161e+04, trn/neg_log_prior  2.648e+05, trn/lr  9.801e-07, trn/temperature  0.000e+00, val/acc 4.066e-01, val/nll 1.601e+00
[2023-02-06 04:06:54] [Cycle   1/ 30][Epoch   6/ 50] trn/posterior_energy  3.251e+05, trn/neg_log_likelihood  5.911e+04, trn/neg_log_prior  2.660e+05, trn/lr  9.704e-07, trn/temperature  0.000e+00, val/acc 4.773e-01, val/nll 1.422e+00
[2023-02-06 04:06:58] [Cycle   1/ 30][Epoch   7/ 50] trn/posterior_energy  3.230e+05, trn/neg_log_likelihood  5.621e+04, trn/neg_log_prior  2.668e+05, trn/lr  9.588e-07, trn/temperature  0.000e+00, val/acc 5.049e-01, val/nll 1.323e+00
[2023-02-06 04:07:02] [Cycle   1/ 30][Epoch   8/ 50] trn/posterior_energy  3.222e+05, trn/neg_log_likelihood  5.408e+04, trn/neg_log_prior  2.682e+05, trn/lr  9.454e-07, trn/temperature  0.000e+00, val/acc 5.363e-01, val/nll 1.280e+00
[2023-02-06 04:07:06] [Cycle   1/ 30][Epoch   9/ 50] trn/posterior_energy  3.191e+05, trn/neg_log_likelihood  5.004e+04, trn/neg_log_prior  2.691e+05, trn/lr  9.303e-07, trn/temperature  0.000e+00, val/acc 5.759e-01, val/nll 1.199e+00
[2023-02-06 04:07:10] [Cycle   1/ 30][Epoch  10/ 50] trn/posterior_energy  3.187e+05, trn/neg_log_likelihood  4.846e+04, trn/neg_log_prior  2.702e+05, trn/lr  9.135e-07, trn/temperature  0.000e+00, val/acc 5.832e-01, val/nll 1.167e+00
[2023-02-06 04:07:14] [Cycle   1/ 30][Epoch  11/ 50] trn/posterior_energy  3.168e+05, trn/neg_log_likelihood  4.539e+04, trn/neg_log_prior  2.714e+05, trn/lr  8.950e-07, trn/temperature  0.000e+00, val/acc 6.174e-01, val/nll 1.088e+00
