[2023-02-06 01:44:12] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 01:44:12] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.99
- args.prior_precision   : 2.5
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.99_pr-00/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 01:44:25] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 01:45:08] [Epoch     1/  500] trn/posterior_energy -1.873e+06, trn/neg_log_likelihood  9.482e+04, trn/neg_log_prior -1.968e+06, trn/lr  1.000e-06, val/acc 2.473e-01, val/nll 2.078e+00 (best_acc: 0.000e+00 -> 2.473e-01, test_acc: 2.548e-01, test_nll: 2.074e+00)
[2023-02-06 01:47:36] [Epoch    12/  500] trn/posterior_energy -1.934e+06, trn/neg_log_likelihood  3.898e+04, trn/neg_log_prior -1.973e+06, trn/lr  9.987e-07, val/acc 6.404e-01, val/nll 9.981e-01 (best_acc: 6.259e-01 -> 6.404e-01, test_acc: 6.415e-01, test_nll: 1.001e+00)
[2023-02-06 01:47:50] [Epoch    13/  500] trn/posterior_energy -1.937e+06, trn/neg_log_likelihood  3.526e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.985e-07, val/acc 6.875e-01, val/nll 8.896e-01 (best_acc: 6.404e-01 -> 6.875e-01, test_acc: 6.854e-01, test_nll: 8.930e-01)
[2023-02-06 01:48:04] [Epoch    14/  500] trn/posterior_energy -1.940e+06, trn/neg_log_likelihood  3.110e+04, trn/neg_log_prior -1.972e+06, trn/lr  9.982e-07, val/acc 6.938e-01, val/nll 8.823e-01 (best_acc: 6.875e-01 -> 6.938e-01, test_acc: 6.991e-01, test_nll: 8.848e-01)
[2023-02-06 01:48:16] [Epoch    15/  500] trn/posterior_energy -1.941e+06, trn/neg_log_likelihood  2.999e+04, trn/neg_log_prior -1.971e+06, trn/lr  9.979e-07, val/acc 6.842e-01, val/nll 9.134e-01
[2023-02-06 01:48:29] [Epoch    16/  500] trn/posterior_energy -1.941e+06, trn/neg_log_likelihood  2.854e+04, trn/neg_log_prior -1.970e+06, trn/lr  9.976e-07, val/acc 7.096e-01, val/nll 8.251e-01 (best_acc: 6.938e-01 -> 7.096e-01, test_acc: 7.067e-01, test_nll: 8.338e-01)
[2023-02-06 01:48:42] [Epoch    17/  500] trn/posterior_energy -1.944e+06, trn/neg_log_likelihood  2.502e+04, trn/neg_log_prior -1.969e+06, trn/lr  9.973e-07, val/acc 7.430e-01, val/nll 7.422e-01 (best_acc: 7.096e-01 -> 7.430e-01, test_acc: 7.346e-01, test_nll: 7.619e-01)
[2023-02-06 01:48:54] [Epoch    18/  500] trn/posterior_energy -1.944e+06, trn/neg_log_likelihood  2.448e+04, trn/neg_log_prior -1.969e+06, trn/lr  9.970e-07, val/acc 7.309e-01, val/nll 8.220e-01
[2023-02-06 01:49:07] [Epoch    19/  500] trn/posterior_energy -1.946e+06, trn/neg_log_likelihood  2.156e+04, trn/neg_log_prior -1.968e+06, trn/lr  9.966e-07, val/acc 7.670e-01, val/nll 6.799e-01 (best_acc: 7.430e-01 -> 7.670e-01, test_acc: 7.622e-01, test_nll: 7.028e-01)
[2023-02-06 01:49:19] [Epoch    20/  500] trn/posterior_energy -1.947e+06, trn/neg_log_likelihood  1.965e+04, trn/neg_log_prior -1.967e+06, trn/lr  9.963e-07, val/acc 7.480e-01, val/nll 7.400e-01
[2023-02-06 01:49:31] [Epoch    21/  500] trn/posterior_energy -1.947e+06, trn/neg_log_likelihood  1.954e+04, trn/neg_log_prior -1.966e+06, trn/lr  9.959e-07, val/acc 7.426e-01, val/nll 7.709e-01
[2023-02-06 01:49:45] [Epoch    22/  500] trn/posterior_energy -1.946e+06, trn/neg_log_likelihood  1.899e+04, trn/neg_log_prior -1.965e+06, trn/lr  9.954e-07, val/acc 7.679e-01, val/nll 6.885e-01 (best_acc: 7.670e-01 -> 7.679e-01, test_acc: 7.570e-01, test_nll: 7.101e-01)
[2023-02-06 01:49:57] [Epoch    23/  500] trn/posterior_energy -1.949e+06, trn/neg_log_likelihood  1.641e+04, trn/neg_log_prior -1.965e+06, trn/lr  9.950e-07, val/acc 7.539e-01, val/nll 7.391e-01
[2023-02-06 01:50:09] [Epoch    24/  500] trn/posterior_energy -1.949e+06, trn/neg_log_likelihood  1.536e+04, trn/neg_log_prior -1.964e+06, trn/lr  9.946e-07, val/acc 7.447e-01, val/nll 8.046e-01
[2023-02-06 01:50:21] [Epoch    25/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.448e+04, trn/neg_log_prior -1.964e+06, trn/lr  9.941e-07, val/acc 7.563e-01, val/nll 7.356e-01
[2023-02-06 01:50:32] [Epoch    26/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.360e+04, trn/neg_log_prior -1.963e+06, trn/lr  9.936e-07, val/acc 7.459e-01, val/nll 7.687e-01
[2023-02-06 01:50:44] [Epoch    27/  500] trn/posterior_energy -1.949e+06, trn/neg_log_likelihood  1.370e+04, trn/neg_log_prior -1.963e+06, trn/lr  9.931e-07, val/acc 7.655e-01, val/nll 7.539e-01
[2023-02-06 01:50:56] [Epoch    28/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.204e+04, trn/neg_log_prior -1.962e+06, trn/lr  9.926e-07, val/acc 7.658e-01, val/nll 7.350e-01
[2023-02-06 01:51:08] [Epoch    29/  500] trn/posterior_energy -1.949e+06, trn/neg_log_likelihood  1.269e+04, trn/neg_log_prior -1.962e+06, trn/lr  9.920e-07, val/acc 7.649e-01, val/nll 7.286e-01
[2023-02-06 01:51:22] [Epoch    30/  500] trn/posterior_energy -1.951e+06, trn/neg_log_likelihood  1.099e+04, trn/neg_log_prior -1.962e+06, trn/lr  9.914e-07, val/acc 7.833e-01, val/nll 6.773e-01 (best_acc: 7.679e-01 -> 7.833e-01, test_acc: 7.820e-01, test_nll: 6.910e-01)
[2023-02-06 01:51:34] [Epoch    31/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.127e+04, trn/neg_log_prior -1.962e+06, trn/lr  9.908e-07, val/acc 7.592e-01, val/nll 7.365e-01
[2023-02-06 01:51:46] [Epoch    32/  500] trn/posterior_energy -1.951e+06, trn/neg_log_likelihood  1.018e+04, trn/neg_log_prior -1.961e+06, trn/lr  9.902e-07, val/acc 7.574e-01, val/nll 7.788e-01
[2023-02-06 01:51:58] [Epoch    33/  500] trn/posterior_energy -1.951e+06, trn/neg_log_likelihood  1.019e+04, trn/neg_log_prior -1.961e+06, trn/lr  9.896e-07, val/acc 7.615e-01, val/nll 8.054e-01
[2023-02-06 01:52:10] [Epoch    34/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.076e+04, trn/neg_log_prior -1.961e+06, trn/lr  9.890e-07, val/acc 7.488e-01, val/nll 8.540e-01
[2023-02-06 01:52:21] [Epoch    35/  500] trn/posterior_energy -1.950e+06, trn/neg_log_likelihood  1.018e+04, trn/neg_log_prior -1.961e+06, trn/lr  9.883e-07, val/acc 7.771e-01, val/nll 7.322e-01
[2023-02-06 01:52:33] [Epoch    36/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  8.518e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.876e-07, val/acc 7.447e-01, val/nll 8.665e-01
[2023-02-06 01:52:45] [Epoch    37/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  8.127e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.869e-07, val/acc 7.538e-01, val/nll 8.133e-01
[2023-02-06 01:52:59] [Epoch    38/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  9.087e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.862e-07, val/acc 7.851e-01, val/nll 6.925e-01 (best_acc: 7.833e-01 -> 7.851e-01, test_acc: 7.804e-01, test_nll: 7.043e-01)
[2023-02-06 01:53:11] [Epoch    39/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  9.208e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.854e-07, val/acc 7.645e-01, val/nll 7.984e-01
[2023-02-06 01:53:25] [Epoch    40/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  8.437e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.847e-07, val/acc 7.883e-01, val/nll 6.758e-01 (best_acc: 7.851e-01 -> 7.883e-01, test_acc: 7.856e-01, test_nll: 7.072e-01)
[2023-02-06 01:53:37] [Epoch    41/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.662e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.839e-07, val/acc 7.701e-01, val/nll 7.328e-01
[2023-02-06 01:53:48] [Epoch    42/  500] trn/posterior_energy -1.951e+06, trn/neg_log_likelihood  9.273e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.831e-07, val/acc 7.665e-01, val/nll 8.011e-01
[2023-02-06 01:54:02] [Epoch    43/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.813e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.823e-07, val/acc 7.972e-01, val/nll 6.652e-01 (best_acc: 7.883e-01 -> 7.972e-01, test_acc: 7.934e-01, test_nll: 6.736e-01)
[2023-02-06 01:54:14] [Epoch    44/  500] trn/posterior_energy -1.951e+06, trn/neg_log_likelihood  9.306e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.814e-07, val/acc 7.704e-01, val/nll 7.586e-01
[2023-02-06 01:54:26] [Epoch    45/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.272e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.806e-07, val/acc 7.851e-01, val/nll 7.318e-01
[2023-02-06 01:54:38] [Epoch    46/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  7.146e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.797e-07, val/acc 7.771e-01, val/nll 7.711e-01
[2023-02-06 01:54:50] [Epoch    47/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  7.112e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.788e-07, val/acc 7.944e-01, val/nll 6.451e-01
[2023-02-06 01:55:02] [Epoch    48/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  8.255e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.779e-07, val/acc 7.765e-01, val/nll 7.148e-01
[2023-02-06 01:55:14] [Epoch    49/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.223e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.770e-07, val/acc 7.475e-01, val/nll 8.949e-01
[2023-02-06 01:55:26] [Epoch    50/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.745e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.760e-07, val/acc 7.704e-01, val/nll 8.058e-01
[2023-02-06 01:55:38] [Epoch    51/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.877e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.750e-07, val/acc 7.871e-01, val/nll 7.824e-01
[2023-02-06 01:55:50] [Epoch    52/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.388e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.741e-07, val/acc 7.916e-01, val/nll 7.201e-01
[2023-02-06 01:56:02] [Epoch    53/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.884e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.730e-07, val/acc 7.940e-01, val/nll 6.935e-01
[2023-02-06 01:56:13] [Epoch    54/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.836e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.720e-07, val/acc 7.842e-01, val/nll 7.277e-01
[2023-02-06 01:56:24] [Epoch    55/  500] trn/posterior_energy -1.952e+06, trn/neg_log_likelihood  8.435e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.710e-07, val/acc 7.890e-01, val/nll 7.380e-01
[2023-02-06 01:56:38] [Epoch    56/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.116e+03, trn/neg_log_prior -1.960e+06, trn/lr  9.699e-07, val/acc 8.003e-01, val/nll 6.786e-01 (best_acc: 7.972e-01 -> 8.003e-01, test_acc: 7.949e-01, test_nll: 7.058e-01)
[2023-02-06 01:56:49] [Epoch    57/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.560e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.688e-07, val/acc 7.988e-01, val/nll 6.580e-01
[2023-02-06 01:57:00] [Epoch    58/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.715e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.677e-07, val/acc 7.988e-01, val/nll 6.617e-01
[2023-02-06 01:57:12] [Epoch    59/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.483e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.666e-07, val/acc 7.914e-01, val/nll 7.079e-01
[2023-02-06 01:57:23] [Epoch    60/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  7.010e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.655e-07, val/acc 7.841e-01, val/nll 8.245e-01
[2023-02-06 01:57:35] [Epoch    61/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.379e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.643e-07, val/acc 7.721e-01, val/nll 8.203e-01
[2023-02-06 01:57:46] [Epoch    62/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.352e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.631e-07, val/acc 7.837e-01, val/nll 7.444e-01
[2023-02-06 01:57:57] [Epoch    63/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.727e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.619e-07, val/acc 7.873e-01, val/nll 7.369e-01
[2023-02-06 01:58:11] [Epoch    64/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  5.852e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.607e-07, val/acc 8.011e-01, val/nll 7.034e-01 (best_acc: 8.003e-01 -> 8.011e-01, test_acc: 7.987e-01, test_nll: 7.160e-01)
[2023-02-06 01:58:24] [Epoch    65/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.854e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.595e-07, val/acc 8.028e-01, val/nll 6.460e-01 (best_acc: 8.011e-01 -> 8.028e-01, test_acc: 7.951e-01, test_nll: 6.553e-01)
[2023-02-06 01:58:35] [Epoch    66/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  7.019e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.583e-07, val/acc 7.909e-01, val/nll 7.632e-01
[2023-02-06 01:58:47] [Epoch    67/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.328e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.570e-07, val/acc 8.022e-01, val/nll 6.592e-01
[2023-02-06 01:58:59] [Epoch    68/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.305e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.557e-07, val/acc 8.019e-01, val/nll 6.841e-01
[2023-02-06 01:59:10] [Epoch    69/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  4.925e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.544e-07, val/acc 7.975e-01, val/nll 6.665e-01
[2023-02-06 01:59:22] [Epoch    70/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  7.209e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.531e-07, val/acc 7.765e-01, val/nll 7.816e-01
[2023-02-06 01:59:34] [Epoch    71/  500] trn/posterior_energy -1.953e+06, trn/neg_log_likelihood  7.684e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.517e-07, val/acc 7.962e-01, val/nll 6.805e-01
[2023-02-06 01:59:46] [Epoch    72/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  6.537e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.504e-07, val/acc 7.784e-01, val/nll 7.494e-01
[2023-02-06 01:59:57] [Epoch    73/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.220e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.490e-07, val/acc 7.927e-01, val/nll 7.385e-01
[2023-02-06 02:00:11] [Epoch    74/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.252e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.476e-07, val/acc 8.045e-01, val/nll 6.458e-01 (best_acc: 8.028e-01 -> 8.045e-01, test_acc: 8.046e-01, test_nll: 6.630e-01)
[2023-02-06 02:00:25] [Epoch    75/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.711e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.462e-07, val/acc 8.053e-01, val/nll 6.598e-01 (best_acc: 8.045e-01 -> 8.053e-01, test_acc: 8.044e-01, test_nll: 6.552e-01)
[2023-02-06 02:00:37] [Epoch    76/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.513e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.448e-07, val/acc 7.774e-01, val/nll 7.984e-01
[2023-02-06 02:00:49] [Epoch    77/  500] trn/posterior_energy -1.954e+06, trn/neg_log_likelihood  7.169e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.433e-07, val/acc 7.774e-01, val/nll 8.334e-01
[2023-02-06 02:01:02] [Epoch    78/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.004e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.419e-07, val/acc 8.054e-01, val/nll 6.990e-01 (best_acc: 8.053e-01 -> 8.054e-01, test_acc: 8.019e-01, test_nll: 7.181e-01)
[2023-02-06 02:01:14] [Epoch    79/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  5.989e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.404e-07, val/acc 7.945e-01, val/nll 6.767e-01
[2023-02-06 02:01:26] [Epoch    80/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  5.920e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.389e-07, val/acc 7.758e-01, val/nll 7.755e-01
[2023-02-06 02:01:38] [Epoch    81/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.621e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.374e-07, val/acc 7.899e-01, val/nll 7.492e-01
[2023-02-06 02:01:50] [Epoch    82/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.883e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.359e-07, val/acc 7.893e-01, val/nll 7.300e-01
[2023-02-06 02:02:02] [Epoch    83/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.323e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.343e-07, val/acc 7.965e-01, val/nll 7.079e-01
[2023-02-06 02:02:16] [Epoch    84/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  5.824e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.328e-07, val/acc 8.083e-01, val/nll 6.814e-01 (best_acc: 8.054e-01 -> 8.083e-01, test_acc: 8.018e-01, test_nll: 6.991e-01)
[2023-02-06 02:02:28] [Epoch    85/  500] trn/posterior_energy -1.955e+06, trn/neg_log_likelihood  6.007e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.312e-07, val/acc 8.027e-01, val/nll 6.711e-01
[2023-02-06 02:02:39] [Epoch    86/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.442e+03, trn/neg_log_prior -1.961e+06, trn/lr  9.296e-07, val/acc 8.009e-01, val/nll 6.657e-01
[2023-02-06 02:02:51] [Epoch    87/  500] trn/posterior_energy -1.956e+06, trn/neg_log_likelihood  5.098e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.280e-07, val/acc 8.043e-01, val/nll 7.145e-01
[2023-02-06 02:03:05] [Epoch    88/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.056e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.263e-07, val/acc 8.091e-01, val/nll 6.423e-01 (best_acc: 8.083e-01 -> 8.091e-01, test_acc: 8.075e-01, test_nll: 6.401e-01)
[2023-02-06 02:03:17] [Epoch    89/  500] trn/posterior_energy -1.958e+06, trn/neg_log_likelihood  4.577e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.247e-07, val/acc 7.850e-01, val/nll 7.533e-01
[2023-02-06 02:03:29] [Epoch    90/  500] trn/posterior_energy -1.957e+06, trn/neg_log_likelihood  5.433e+03, trn/neg_log_prior -1.962e+06, trn/lr  9.230e-07, val/acc 7.913e-01, val/nll 7.906e-01
