[2023-02-05 07:11:45] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-05 07:11:45] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 50
- args.num_epochs_noisy  : 0
- args.prior_precision   : 40.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0050-0000_lr-0.0000001_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 07:12:20] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  3.879e+05, trn/neg_log_likelihood  8.956e+04, trn/neg_log_prior  2.984e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 3.242e-01, val/nll 1.878e+00
[2023-02-05 07:14:10] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  2.799e+05, trn/neg_log_likelihood  1.129e+04, trn/neg_log_prior  2.686e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 7.856e-01, val/nll 6.862e-01
[2023-02-05 07:14:14] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  2.782e+05, trn/neg_log_likelihood  9.693e+03, trn/neg_log_prior  2.685e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 8.056e-01, val/nll 6.049e-01
[2023-02-05 07:14:18] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.777e+05, trn/neg_log_likelihood  9.261e+03, trn/neg_log_prior  2.684e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 8.007e-01, val/nll 6.475e-01
[2023-02-05 07:14:23] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.754e+05, trn/neg_log_likelihood  7.144e+03, trn/neg_log_prior  2.683e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 7.939e-01, val/nll 6.871e-01
[2023-02-05 07:14:27] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.749e+05, trn/neg_log_likelihood  6.684e+03, trn/neg_log_prior  2.682e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 7.917e-01, val/nll 7.011e-01
[2023-02-05 07:14:31] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.733e+05, trn/neg_log_likelihood  5.264e+03, trn/neg_log_prior  2.681e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 8.050e-01, val/nll 6.829e-01
[2023-02-05 07:14:35] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.709e+05, trn/neg_log_likelihood  3.073e+03, trn/neg_log_prior  2.679e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 8.029e-01, val/nll 6.972e-01
[2023-02-05 07:14:40] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.695e+05, trn/neg_log_likelihood  1.928e+03, trn/neg_log_prior  2.676e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 8.107e-01, val/nll 7.031e-01
[2023-02-05 07:14:44] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.684e+05, trn/neg_log_likelihood  1.031e+03, trn/neg_log_prior  2.673e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 8.118e-01, val/nll 6.940e-01
[2023-02-05 07:14:48] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.675e+05, trn/neg_log_likelihood  4.723e+02, trn/neg_log_prior  2.670e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 8.215e-01, val/nll 6.837e-01
[2023-02-05 07:14:52] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.671e+05, trn/neg_log_likelihood  3.265e+02, trn/neg_log_prior  2.668e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 8.208e-01, val/nll 6.886e-01
[2023-02-05 07:14:56] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.668e+05, trn/neg_log_likelihood  2.744e+02, trn/neg_log_prior  2.665e+05, trn/lr  1.465e-08, trn/temperature  0.000e+00, val/acc 8.213e-01, val/nll 6.917e-01
[2023-02-05 07:15:01] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.665e+05, trn/neg_log_likelihood  2.505e+02, trn/neg_log_prior  2.663e+05, trn/lr  1.250e-08, trn/temperature  0.000e+00, val/acc 8.227e-01, val/nll 6.949e-01
[2023-02-05 07:15:05] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.664e+05, trn/neg_log_likelihood  2.389e+02, trn/neg_log_prior  2.661e+05, trn/lr  1.050e-08, trn/temperature  0.000e+00, val/acc 8.217e-01, val/nll 6.981e-01
[2023-02-05 07:15:09] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.662e+05, trn/neg_log_likelihood  2.327e+02, trn/neg_log_prior  2.660e+05, trn/lr  8.654e-09, trn/temperature  0.000e+00, val/acc 8.220e-01, val/nll 6.992e-01
[2023-02-05 07:15:13] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.661e+05, trn/neg_log_likelihood  2.273e+02, trn/neg_log_prior  2.659e+05, trn/lr  6.972e-09, trn/temperature  0.000e+00, val/acc 8.228e-01, val/nll 6.994e-01
[2023-02-05 07:15:17] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.660e+05, trn/neg_log_likelihood  2.236e+02, trn/neg_log_prior  2.658e+05, trn/lr  5.458e-09, trn/temperature  0.000e+00, val/acc 8.220e-01, val/nll 7.005e-01
[2023-02-05 07:15:22] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.659e+05, trn/neg_log_likelihood  2.209e+02, trn/neg_log_prior  2.657e+05, trn/lr  4.121e-09, trn/temperature  0.000e+00, val/acc 8.220e-01, val/nll 7.003e-01
[2023-02-05 07:15:26] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.659e+05, trn/neg_log_likelihood  2.190e+02, trn/neg_log_prior  2.656e+05, trn/lr  2.965e-09, trn/temperature  0.000e+00, val/acc 8.226e-01, val/nll 7.007e-01
[2023-02-05 07:15:30] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.658e+05, trn/neg_log_likelihood  2.175e+02, trn/neg_log_prior  2.656e+05, trn/lr  1.994e-09, trn/temperature  0.000e+00, val/acc 8.219e-01, val/nll 7.007e-01
[2023-02-05 07:15:34] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.658e+05, trn/neg_log_likelihood  2.164e+02, trn/neg_log_prior  2.656e+05, trn/lr  1.213e-09, trn/temperature  0.000e+00, val/acc 8.219e-01, val/nll 7.007e-01
[2023-02-05 07:15:38] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.658e+05, trn/neg_log_likelihood  2.157e+02, trn/neg_log_prior  2.656e+05, trn/lr  6.242e-10, trn/temperature  0.000e+00, val/acc 8.220e-01, val/nll 7.009e-01
[2023-02-05 07:15:42] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.658e+05, trn/neg_log_likelihood  2.152e+02, trn/neg_log_prior  2.656e+05, trn/lr  2.304e-10, trn/temperature  0.000e+00, val/acc 8.219e-01, val/nll 7.010e-01
[2023-02-05 07:15:51] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.658e+05, trn/neg_log_likelihood  2.149e+02, trn/neg_log_prior  2.656e+05, trn/lr  3.299e-11, trn/temperature  0.000e+00, val/acc 8.219e-01, val/nll 7.010e-01, val/ens_acc 8.219e-01, val/ens_nll 7.010e-01 (test_acc: 8.107e-01, test_nll: 7.271e-01, test_ens_acc: 8.107e-01, test_ens_nll: 7.271e-01)
[2023-02-05 07:15:55] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.901e+05, trn/neg_log_likelihood  2.384e+04, trn/neg_log_prior  2.662e+05, trn/lr  9.997e-08, trn/temperature  0.000e+00, val/acc 7.455e-01, val/nll 7.438e-01
[2023-02-05 07:16:00] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.914e+05, trn/neg_log_likelihood  2.380e+04, trn/neg_log_prior  2.676e+05, trn/lr  9.977e-08, trn/temperature  0.000e+00, val/acc 7.389e-01, val/nll 7.816e-01
[2023-02-05 07:16:04] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.884e+05, trn/neg_log_likelihood  2.013e+04, trn/neg_log_prior  2.683e+05, trn/lr  9.938e-08, trn/temperature  0.000e+00, val/acc 7.798e-01, val/nll 6.686e-01
[2023-02-05 07:16:08] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.884e+05, trn/neg_log_likelihood  1.950e+04, trn/neg_log_prior  2.689e+05, trn/lr  9.879e-08, trn/temperature  0.000e+00, val/acc 8.003e-01, val/nll 5.950e-01
[2023-02-05 07:16:13] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.873e+05, trn/neg_log_likelihood  1.803e+04, trn/neg_log_prior  2.693e+05, trn/lr  9.801e-08, trn/temperature  0.000e+00, val/acc 7.704e-01, val/nll 6.819e-01
[2023-02-05 07:16:17] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.866e+05, trn/neg_log_likelihood  1.691e+04, trn/neg_log_prior  2.697e+05, trn/lr  9.704e-08, trn/temperature  0.000e+00, val/acc 7.845e-01, val/nll 6.499e-01
[2023-02-05 07:16:21] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.856e+05, trn/neg_log_likelihood  1.562e+04, trn/neg_log_prior  2.699e+05, trn/lr  9.588e-08, trn/temperature  0.000e+00, val/acc 7.613e-01, val/nll 7.381e-01
[2023-02-05 07:16:25] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.851e+05, trn/neg_log_likelihood  1.494e+04, trn/neg_log_prior  2.702e+05, trn/lr  9.454e-08, trn/temperature  0.000e+00, val/acc 7.718e-01, val/nll 7.066e-01
[2023-02-05 07:16:29] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.846e+05, trn/neg_log_likelihood  1.432e+04, trn/neg_log_prior  2.703e+05, trn/lr  9.303e-08, trn/temperature  0.000e+00, val/acc 8.063e-01, val/nll 5.983e-01
[2023-02-05 07:16:34] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.836e+05, trn/neg_log_likelihood  1.313e+04, trn/neg_log_prior  2.705e+05, trn/lr  9.135e-08, trn/temperature  0.000e+00, val/acc 7.961e-01, val/nll 6.383e-01
[2023-02-05 07:16:38] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.826e+05, trn/neg_log_likelihood  1.205e+04, trn/neg_log_prior  2.706e+05, trn/lr  8.950e-08, trn/temperature  0.000e+00, val/acc 7.925e-01, val/nll 6.380e-01
[2023-02-05 07:16:43] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.828e+05, trn/neg_log_likelihood  1.224e+04, trn/neg_log_prior  2.706e+05, trn/lr  8.750e-08, trn/temperature  0.000e+00, val/acc 8.065e-01, val/nll 6.145e-01
[2023-02-05 07:16:47] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.818e+05, trn/neg_log_likelihood  1.115e+04, trn/neg_log_prior  2.707e+05, trn/lr  8.535e-08, trn/temperature  0.000e+00, val/acc 7.980e-01, val/nll 6.313e-01
[2023-02-05 07:16:51] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.811e+05, trn/neg_log_likelihood  1.034e+04, trn/neg_log_prior  2.707e+05, trn/lr  8.306e-08, trn/temperature  0.000e+00, val/acc 7.955e-01, val/nll 6.325e-01
[2023-02-05 07:16:55] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.814e+05, trn/neg_log_likelihood  1.069e+04, trn/neg_log_prior  2.708e+05, trn/lr  8.064e-08, trn/temperature  0.000e+00, val/acc 8.095e-01, val/nll 6.157e-01
[2023-02-05 07:16:59] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.804e+05, trn/neg_log_likelihood  9.601e+03, trn/neg_log_prior  2.708e+05, trn/lr  7.810e-08, trn/temperature  0.000e+00, val/acc 7.907e-01, val/nll 6.905e-01
[2023-02-05 07:17:03] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.792e+05, trn/neg_log_likelihood  8.470e+03, trn/neg_log_prior  2.707e+05, trn/lr  7.545e-08, trn/temperature  0.000e+00, val/acc 7.904e-01, val/nll 6.829e-01
[2023-02-05 07:17:08] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.793e+05, trn/neg_log_likelihood  8.635e+03, trn/neg_log_prior  2.707e+05, trn/lr  7.270e-08, trn/temperature  0.000e+00, val/acc 7.996e-01, val/nll 6.447e-01
[2023-02-05 07:17:12] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.785e+05, trn/neg_log_likelihood  7.952e+03, trn/neg_log_prior  2.706e+05, trn/lr  6.986e-08, trn/temperature  0.000e+00, val/acc 7.863e-01, val/nll 7.356e-01
[2023-02-05 07:17:16] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.770e+05, trn/neg_log_likelihood  6.594e+03, trn/neg_log_prior  2.704e+05, trn/lr  6.694e-08, trn/temperature  0.000e+00, val/acc 8.067e-01, val/nll 6.509e-01
[2023-02-05 07:17:20] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.770e+05, trn/neg_log_likelihood  6.671e+03, trn/neg_log_prior  2.703e+05, trn/lr  6.395e-08, trn/temperature  0.000e+00, val/acc 8.100e-01, val/nll 6.482e-01
[2023-02-05 07:17:24] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.767e+05, trn/neg_log_likelihood  6.539e+03, trn/neg_log_prior  2.702e+05, trn/lr  6.091e-08, trn/temperature  0.000e+00, val/acc 7.920e-01, val/nll 7.261e-01
[2023-02-05 07:17:29] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.750e+05, trn/neg_log_likelihood  4.985e+03, trn/neg_log_prior  2.701e+05, trn/lr  5.782e-08, trn/temperature  0.000e+00, val/acc 8.150e-01, val/nll 6.481e-01
[2023-02-05 07:17:33] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.744e+05, trn/neg_log_likelihood  4.652e+03, trn/neg_log_prior  2.698e+05, trn/lr  5.471e-08, trn/temperature  0.000e+00, val/acc 8.115e-01, val/nll 6.596e-01
[2023-02-05 07:17:37] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.730e+05, trn/neg_log_likelihood  3.493e+03, trn/neg_log_prior  2.695e+05, trn/lr  5.157e-08, trn/temperature  0.000e+00, val/acc 8.051e-01, val/nll 7.035e-01
[2023-02-05 07:17:41] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.723e+05, trn/neg_log_likelihood  3.118e+03, trn/neg_log_prior  2.691e+05, trn/lr  4.843e-08, trn/temperature  0.000e+00, val/acc 8.122e-01, val/nll 7.033e-01
[2023-02-05 07:17:46] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.716e+05, trn/neg_log_likelihood  2.804e+03, trn/neg_log_prior  2.688e+05, trn/lr  4.530e-08, trn/temperature  0.000e+00, val/acc 8.179e-01, val/nll 6.798e-01
[2023-02-05 07:17:50] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.703e+05, trn/neg_log_likelihood  1.922e+03, trn/neg_log_prior  2.684e+05, trn/lr  4.218e-08, trn/temperature  0.000e+00, val/acc 8.170e-01, val/nll 6.882e-01
[2023-02-05 07:17:54] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.690e+05, trn/neg_log_likelihood  1.058e+03, trn/neg_log_prior  2.680e+05, trn/lr  3.910e-08, trn/temperature  0.000e+00, val/acc 8.253e-01, val/nll 6.557e-01
[2023-02-05 07:17:58] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.677e+05, trn/neg_log_likelihood  3.396e+02, trn/neg_log_prior  2.674e+05, trn/lr  3.606e-08, trn/temperature  0.000e+00, val/acc 8.341e-01, val/nll 6.314e-01
[2023-02-05 07:18:02] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.670e+05, trn/neg_log_likelihood  1.739e+02, trn/neg_log_prior  2.668e+05, trn/lr  3.307e-08, trn/temperature  0.000e+00, val/acc 8.395e-01, val/nll 6.151e-01
[2023-02-05 07:18:07] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.665e+05, trn/neg_log_likelihood  1.465e+02, trn/neg_log_prior  2.663e+05, trn/lr  3.015e-08, trn/temperature  0.000e+00, val/acc 8.416e-01, val/nll 6.095e-01
[2023-02-05 07:18:11] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.660e+05, trn/neg_log_likelihood  1.483e+02, trn/neg_log_prior  2.659e+05, trn/lr  2.731e-08, trn/temperature  0.000e+00, val/acc 8.418e-01, val/nll 6.082e-01
[2023-02-05 07:18:15] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.656e+05, trn/neg_log_likelihood  1.535e+02, trn/neg_log_prior  2.655e+05, trn/lr  2.455e-08, trn/temperature  0.000e+00, val/acc 8.415e-01, val/nll 6.051e-01
[2023-02-05 07:18:19] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.653e+05, trn/neg_log_likelihood  1.587e+02, trn/neg_log_prior  2.651e+05, trn/lr  2.190e-08, trn/temperature  0.000e+00, val/acc 8.413e-01, val/nll 6.073e-01
[2023-02-05 07:18:24] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.650e+05, trn/neg_log_likelihood  1.630e+02, trn/neg_log_prior  2.649e+05, trn/lr  1.936e-08, trn/temperature  0.000e+00, val/acc 8.415e-01, val/nll 6.060e-01
[2023-02-05 07:18:28] [Cycle   2/ 30][Epoch  37/ 50] trn/posterior_energy  2.648e+05, trn/neg_log_likelihood  1.669e+02, trn/neg_log_prior  2.646e+05, trn/lr  1.694e-08, trn/temperature  0.000e+00, val/acc 8.419e-01, val/nll 6.054e-01
