[2023-02-12 22:44:36] Environments:
------------  -------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-siml/lib/python3.10/site-packages/optax
------------  -------------------------------------------------------------------------------

[2023-02-12 22:44:36] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 200
- args.num_epochs_noisy  : 0
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SSE/bs-0080_nc-0030_ne-0200-0000_lr-0.0000010_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-12 22:45:03] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  1.630e+05, trn/neg_log_likelihood  8.793e+04, trn/neg_log_prior  7.503e+04, trn/lr  1.000e-06, trn/temperature  0.000e+00, val/acc 2.554e-01, val/nll 1.872e+00
[2023-02-12 22:45:07] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  1.437e+05, trn/neg_log_likelihood  7.028e+04, trn/neg_log_prior  7.347e+04, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 4.213e-01, val/nll 1.563e+00
[2023-02-12 22:45:10] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  1.351e+05, trn/neg_log_likelihood  6.229e+04, trn/neg_log_prior  7.279e+04, trn/lr  9.996e-07, trn/temperature  0.000e+00, val/acc 4.139e-01, val/nll 1.579e+00
[2023-02-12 22:45:14] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  1.292e+05, trn/neg_log_likelihood  5.637e+04, trn/neg_log_prior  7.286e+04, trn/lr  9.992e-07, trn/temperature  0.000e+00, val/acc 5.314e-01, val/nll 1.310e+00
[2023-02-12 22:45:17] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  1.227e+05, trn/neg_log_likelihood  4.939e+04, trn/neg_log_prior  7.333e+04, trn/lr  9.987e-07, trn/temperature  0.000e+00, val/acc 5.791e-01, val/nll 1.144e+00
[2023-02-12 22:45:21] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  1.169e+05, trn/neg_log_likelihood  4.283e+04, trn/neg_log_prior  7.403e+04, trn/lr  9.981e-07, trn/temperature  0.000e+00, val/acc 6.481e-01, val/nll 9.816e-01
[2023-02-12 22:45:24] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  1.136e+05, trn/neg_log_likelihood  3.887e+04, trn/neg_log_prior  7.474e+04, trn/lr  9.974e-07, trn/temperature  0.000e+00, val/acc 6.670e-01, val/nll 9.775e-01
[2023-02-12 22:45:28] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  1.113e+05, trn/neg_log_likelihood  3.582e+04, trn/neg_log_prior  7.545e+04, trn/lr  9.965e-07, trn/temperature  0.000e+00, val/acc 7.040e-01, val/nll 8.457e-01
[2023-02-12 22:45:31] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  1.083e+05, trn/neg_log_likelihood  3.234e+04, trn/neg_log_prior  7.594e+04, trn/lr  9.955e-07, trn/temperature  0.000e+00, val/acc 6.800e-01, val/nll 8.842e-01
[2023-02-12 22:45:34] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  1.073e+05, trn/neg_log_likelihood  3.089e+04, trn/neg_log_prior  7.642e+04, trn/lr  9.944e-07, trn/temperature  0.000e+00, val/acc 7.257e-01, val/nll 7.814e-01
[2023-02-12 22:45:38] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  1.066e+05, trn/neg_log_likelihood  2.967e+04, trn/neg_log_prior  7.689e+04, trn/lr  9.932e-07, trn/temperature  0.000e+00, val/acc 7.084e-01, val/nll 8.325e-01
