[2023-02-04 15:18:38] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-04 15:18:38] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.7
- args.num_cycles        : 30
- args.num_epochs_quiet  : 90
- args.num_epochs_noisy  : 10
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0090-0010_lr-0.0000001_mo-0.70_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-04 15:19:24] [Cycle   1/ 30][Epoch   1/100] trn/posterior_energy  1.681e+05, trn/neg_log_likelihood  9.257e+04, trn/neg_log_prior  7.549e+04, trn/lr  9.999e-08, trn/temperature  0.000e+00, val/acc 2.249e-01, val/nll 2.147e+00
[2023-02-04 15:19:29] [Cycle   1/ 30][Epoch   2/100] trn/posterior_energy  1.577e+05, trn/neg_log_likelihood  8.228e+04, trn/neg_log_prior  7.547e+04, trn/lr  9.994e-08, trn/temperature  0.000e+00, val/acc 3.162e-01, val/nll 1.872e+00
[2023-02-04 15:19:34] [Cycle   1/ 30][Epoch   3/100] trn/posterior_energy  1.500e+05, trn/neg_log_likelihood  7.453e+04, trn/neg_log_prior  7.545e+04, trn/lr  9.984e-08, trn/temperature  0.000e+00, val/acc 3.725e-01, val/nll 1.734e+00
[2023-02-04 15:19:39] [Cycle   1/ 30][Epoch   4/100] trn/posterior_energy  1.450e+05, trn/neg_log_likelihood  6.952e+04, trn/neg_log_prior  7.544e+04, trn/lr  9.970e-08, trn/temperature  0.000e+00, val/acc 3.930e-01, val/nll 1.648e+00
[2023-02-04 15:19:44] [Cycle   1/ 30][Epoch   5/100] trn/posterior_energy  1.412e+05, trn/neg_log_likelihood  6.581e+04, trn/neg_log_prior  7.543e+04, trn/lr  9.950e-08, trn/temperature  0.000e+00, val/acc 4.221e-01, val/nll 1.556e+00
[2023-02-04 15:19:49] [Cycle   1/ 30][Epoch   6/100] trn/posterior_energy  1.385e+05, trn/neg_log_likelihood  6.304e+04, trn/neg_log_prior  7.541e+04, trn/lr  9.925e-08, trn/temperature  0.000e+00, val/acc 4.479e-01, val/nll 1.494e+00
[2023-02-04 15:19:54] [Cycle   1/ 30][Epoch   7/100] trn/posterior_energy  1.360e+05, trn/neg_log_likelihood  6.064e+04, trn/neg_log_prior  7.540e+04, trn/lr  9.896e-08, trn/temperature  0.000e+00, val/acc 4.622e-01, val/nll 1.470e+00
[2023-02-04 15:19:59] [Cycle   1/ 30][Epoch   8/100] trn/posterior_energy  1.344e+05, trn/neg_log_likelihood  5.897e+04, trn/neg_log_prior  7.538e+04, trn/lr  9.862e-08, trn/temperature  0.000e+00, val/acc 4.863e-01, val/nll 1.420e+00
[2023-02-04 15:20:04] [Cycle   1/ 30][Epoch   9/100] trn/posterior_energy  1.324e+05, trn/neg_log_likelihood  5.701e+04, trn/neg_log_prior  7.536e+04, trn/lr  9.823e-08, trn/temperature  0.000e+00, val/acc 4.915e-01, val/nll 1.375e+00
[2023-02-04 15:20:09] [Cycle   1/ 30][Epoch  10/100] trn/posterior_energy  1.310e+05, trn/neg_log_likelihood  5.567e+04, trn/neg_log_prior  7.535e+04, trn/lr  9.779e-08, trn/temperature  0.000e+00, val/acc 4.994e-01, val/nll 1.365e+00
[2023-02-04 15:20:14] [Cycle   1/ 30][Epoch  11/100] trn/posterior_energy  1.297e+05, trn/neg_log_likelihood  5.437e+04, trn/neg_log_prior  7.533e+04, trn/lr  9.730e-08, trn/temperature  0.000e+00, val/acc 5.210e-01, val/nll 1.311e+00
[2023-02-04 15:20:19] [Cycle   1/ 30][Epoch  12/100] trn/posterior_energy  1.286e+05, trn/neg_log_likelihood  5.332e+04, trn/neg_log_prior  7.531e+04, trn/lr  9.677e-08, trn/temperature  0.000e+00, val/acc 5.157e-01, val/nll 1.327e+00
[2023-02-04 15:20:24] [Cycle   1/ 30][Epoch  13/100] trn/posterior_energy  1.271e+05, trn/neg_log_likelihood  5.183e+04, trn/neg_log_prior  7.529e+04, trn/lr  9.619e-08, trn/temperature  0.000e+00, val/acc 5.246e-01, val/nll 1.297e+00
[2023-02-04 15:20:29] [Cycle   1/ 30][Epoch  14/100] trn/posterior_energy  1.261e+05, trn/neg_log_likelihood  5.086e+04, trn/neg_log_prior  7.528e+04, trn/lr  9.557e-08, trn/temperature  0.000e+00, val/acc 5.377e-01, val/nll 1.274e+00
[2023-02-04 15:20:34] [Cycle   1/ 30][Epoch  15/100] trn/posterior_energy  1.247e+05, trn/neg_log_likelihood  4.948e+04, trn/neg_log_prior  7.526e+04, trn/lr  9.490e-08, trn/temperature  0.000e+00, val/acc 5.517e-01, val/nll 1.225e+00
[2023-02-04 15:20:39] [Cycle   1/ 30][Epoch  16/100] trn/posterior_energy  1.233e+05, trn/neg_log_likelihood  4.806e+04, trn/neg_log_prior  7.524e+04, trn/lr  9.419e-08, trn/temperature  0.000e+00, val/acc 5.617e-01, val/nll 1.207e+00
[2023-02-04 15:20:45] [Cycle   1/ 30][Epoch  17/100] trn/posterior_energy  1.223e+05, trn/neg_log_likelihood  4.705e+04, trn/neg_log_prior  7.523e+04, trn/lr  9.343e-08, trn/temperature  0.000e+00, val/acc 5.631e-01, val/nll 1.195e+00
[2023-02-04 15:20:50] [Cycle   1/ 30][Epoch  18/100] trn/posterior_energy  1.216e+05, trn/neg_log_likelihood  4.636e+04, trn/neg_log_prior  7.521e+04, trn/lr  9.263e-08, trn/temperature  0.000e+00, val/acc 5.517e-01, val/nll 1.219e+00
[2023-02-04 15:20:55] [Cycle   1/ 30][Epoch  19/100] trn/posterior_energy  1.206e+05, trn/neg_log_likelihood  4.543e+04, trn/neg_log_prior  7.520e+04, trn/lr  9.179e-08, trn/temperature  0.000e+00, val/acc 5.722e-01, val/nll 1.174e+00
[2023-02-04 15:21:00] [Cycle   1/ 30][Epoch  20/100] trn/posterior_energy  1.195e+05, trn/neg_log_likelihood  4.436e+04, trn/neg_log_prior  7.518e+04, trn/lr  9.091e-08, trn/temperature  0.000e+00, val/acc 5.767e-01, val/nll 1.178e+00
[2023-02-04 15:21:05] [Cycle   1/ 30][Epoch  21/100] trn/posterior_energy  1.186e+05, trn/neg_log_likelihood  4.346e+04, trn/neg_log_prior  7.517e+04, trn/lr  8.998e-08, trn/temperature  0.000e+00, val/acc 5.858e-01, val/nll 1.130e+00
[2023-02-04 15:21:10] [Cycle   1/ 30][Epoch  22/100] trn/posterior_energy  1.180e+05, trn/neg_log_likelihood  4.282e+04, trn/neg_log_prior  7.515e+04, trn/lr  8.902e-08, trn/temperature  0.000e+00, val/acc 6.051e-01, val/nll 1.095e+00
[2023-02-04 15:21:15] [Cycle   1/ 30][Epoch  23/100] trn/posterior_energy  1.168e+05, trn/neg_log_likelihood  4.163e+04, trn/neg_log_prior  7.514e+04, trn/lr  8.802e-08, trn/temperature  0.000e+00, val/acc 6.063e-01, val/nll 1.090e+00
[2023-02-04 15:21:20] [Cycle   1/ 30][Epoch  24/100] trn/posterior_energy  1.162e+05, trn/neg_log_likelihood  4.110e+04, trn/neg_log_prior  7.512e+04, trn/lr  8.698e-08, trn/temperature  0.000e+00, val/acc 6.022e-01, val/nll 1.122e+00
[2023-02-04 15:21:25] [Cycle   1/ 30][Epoch  25/100] trn/posterior_energy  1.152e+05, trn/neg_log_likelihood  4.006e+04, trn/neg_log_prior  7.511e+04, trn/lr  8.591e-08, trn/temperature  0.000e+00, val/acc 6.150e-01, val/nll 1.073e+00
[2023-02-04 15:21:30] [Cycle   1/ 30][Epoch  26/100] trn/posterior_energy  1.145e+05, trn/neg_log_likelihood  3.937e+04, trn/neg_log_prior  7.510e+04, trn/lr  8.480e-08, trn/temperature  0.000e+00, val/acc 6.223e-01, val/nll 1.042e+00
[2023-02-04 15:21:35] [Cycle   1/ 30][Epoch  27/100] trn/posterior_energy  1.137e+05, trn/neg_log_likelihood  3.858e+04, trn/neg_log_prior  7.508e+04, trn/lr  8.365e-08, trn/temperature  0.000e+00, val/acc 6.295e-01, val/nll 1.018e+00
[2023-02-04 15:21:40] [Cycle   1/ 30][Epoch  28/100] trn/posterior_energy  1.131e+05, trn/neg_log_likelihood  3.807e+04, trn/neg_log_prior  7.507e+04, trn/lr  8.247e-08, trn/temperature  0.000e+00, val/acc 6.105e-01, val/nll 1.087e+00
[2023-02-04 15:21:45] [Cycle   1/ 30][Epoch  29/100] trn/posterior_energy  1.123e+05, trn/neg_log_likelihood  3.721e+04, trn/neg_log_prior  7.506e+04, trn/lr  8.126e-08, trn/temperature  0.000e+00, val/acc 6.204e-01, val/nll 1.059e+00
[2023-02-04 15:21:50] [Cycle   1/ 30][Epoch  30/100] trn/posterior_energy  1.114e+05, trn/neg_log_likelihood  3.630e+04, trn/neg_log_prior  7.505e+04, trn/lr  8.002e-08, trn/temperature  0.000e+00, val/acc 6.262e-01, val/nll 1.043e+00
[2023-02-04 15:21:55] [Cycle   1/ 30][Epoch  31/100] trn/posterior_energy  1.108e+05, trn/neg_log_likelihood  3.576e+04, trn/neg_log_prior  7.504e+04, trn/lr  7.875e-08, trn/temperature  0.000e+00, val/acc 6.373e-01, val/nll 9.956e-01
[2023-02-04 15:22:00] [Cycle   1/ 30][Epoch  32/100] trn/posterior_energy  1.098e+05, trn/neg_log_likelihood  3.479e+04, trn/neg_log_prior  7.503e+04, trn/lr  7.745e-08, trn/temperature  0.000e+00, val/acc 6.345e-01, val/nll 1.012e+00
[2023-02-04 15:22:05] [Cycle   1/ 30][Epoch  33/100] trn/posterior_energy  1.097e+05, trn/neg_log_likelihood  3.466e+04, trn/neg_log_prior  7.502e+04, trn/lr  7.613e-08, trn/temperature  0.000e+00, val/acc 6.424e-01, val/nll 9.966e-01
[2023-02-04 15:22:10] [Cycle   1/ 30][Epoch  34/100] trn/posterior_energy  1.086e+05, trn/neg_log_likelihood  3.358e+04, trn/neg_log_prior  7.500e+04, trn/lr  7.477e-08, trn/temperature  0.000e+00, val/acc 6.312e-01, val/nll 1.047e+00
[2023-02-04 15:22:16] [Cycle   1/ 30][Epoch  35/100] trn/posterior_energy  1.080e+05, trn/neg_log_likelihood  3.301e+04, trn/neg_log_prior  7.499e+04, trn/lr  7.340e-08, trn/temperature  0.000e+00, val/acc 6.480e-01, val/nll 9.846e-01
[2023-02-04 15:22:21] [Cycle   1/ 30][Epoch  36/100] trn/posterior_energy  1.072e+05, trn/neg_log_likelihood  3.223e+04, trn/neg_log_prior  7.498e+04, trn/lr  7.200e-08, trn/temperature  0.000e+00, val/acc 6.285e-01, val/nll 1.022e+00
[2023-02-04 15:22:26] [Cycle   1/ 30][Epoch  37/100] trn/posterior_energy  1.069e+05, trn/neg_log_likelihood  3.193e+04, trn/neg_log_prior  7.498e+04, trn/lr  7.058e-08, trn/temperature  0.000e+00, val/acc 6.471e-01, val/nll 9.813e-01
[2023-02-04 15:22:31] [Cycle   1/ 30][Epoch  38/100] trn/posterior_energy  1.058e+05, trn/neg_log_likelihood  3.087e+04, trn/neg_log_prior  7.497e+04, trn/lr  6.913e-08, trn/temperature  0.000e+00, val/acc 6.496e-01, val/nll 9.949e-01
[2023-02-04 15:22:36] [Cycle   1/ 30][Epoch  39/100] trn/posterior_energy  1.054e+05, trn/neg_log_likelihood  3.043e+04, trn/neg_log_prior  7.496e+04, trn/lr  6.767e-08, trn/temperature  0.000e+00, val/acc 6.555e-01, val/nll 9.654e-01
[2023-02-04 15:22:41] [Cycle   1/ 30][Epoch  40/100] trn/posterior_energy  1.047e+05, trn/neg_log_likelihood  2.979e+04, trn/neg_log_prior  7.495e+04, trn/lr  6.620e-08, trn/temperature  0.000e+00, val/acc 6.580e-01, val/nll 9.690e-01
[2023-02-04 15:22:46] [Cycle   1/ 30][Epoch  41/100] trn/posterior_energy  1.041e+05, trn/neg_log_likelihood  2.913e+04, trn/neg_log_prior  7.494e+04, trn/lr  6.470e-08, trn/temperature  0.000e+00, val/acc 6.540e-01, val/nll 9.876e-01
[2023-02-04 15:22:51] [Cycle   1/ 30][Epoch  42/100] trn/posterior_energy  1.037e+05, trn/neg_log_likelihood  2.873e+04, trn/neg_log_prior  7.493e+04, trn/lr  6.319e-08, trn/temperature  0.000e+00, val/acc 6.596e-01, val/nll 9.799e-01
[2023-02-04 15:22:56] [Cycle   1/ 30][Epoch  43/100] trn/posterior_energy  1.030e+05, trn/neg_log_likelihood  2.811e+04, trn/neg_log_prior  7.492e+04, trn/lr  6.167e-08, trn/temperature  0.000e+00, val/acc 6.626e-01, val/nll 9.684e-01
[2023-02-04 15:23:01] [Cycle   1/ 30][Epoch  44/100] trn/posterior_energy  1.022e+05, trn/neg_log_likelihood  2.726e+04, trn/neg_log_prior  7.492e+04, trn/lr  6.014e-08, trn/temperature  0.000e+00, val/acc 6.671e-01, val/nll 9.635e-01
[2023-02-04 15:23:06] [Cycle   1/ 30][Epoch  45/100] trn/posterior_energy  1.015e+05, trn/neg_log_likelihood  2.662e+04, trn/neg_log_prior  7.491e+04, trn/lr  5.860e-08, trn/temperature  0.000e+00, val/acc 6.491e-01, val/nll 1.023e+00
[2023-02-04 15:23:11] [Cycle   1/ 30][Epoch  46/100] trn/posterior_energy  1.012e+05, trn/neg_log_likelihood  2.632e+04, trn/neg_log_prior  7.490e+04, trn/lr  5.705e-08, trn/temperature  0.000e+00, val/acc 6.646e-01, val/nll 9.656e-01
[2023-02-04 15:23:16] [Cycle   1/ 30][Epoch  47/100] trn/posterior_energy  1.004e+05, trn/neg_log_likelihood  2.552e+04, trn/neg_log_prior  7.490e+04, trn/lr  5.549e-08, trn/temperature  0.000e+00, val/acc 6.558e-01, val/nll 9.963e-01
[2023-02-04 15:23:21] [Cycle   1/ 30][Epoch  48/100] trn/posterior_energy  9.988e+04, trn/neg_log_likelihood  2.499e+04, trn/neg_log_prior  7.489e+04, trn/lr  5.392e-08, trn/temperature  0.000e+00, val/acc 6.625e-01, val/nll 9.905e-01
[2023-02-04 15:23:26] [Cycle   1/ 30][Epoch  49/100] trn/posterior_energy  9.921e+04, trn/neg_log_likelihood  2.432e+04, trn/neg_log_prior  7.488e+04, trn/lr  5.236e-08, trn/temperature  0.000e+00, val/acc 6.805e-01, val/nll 9.217e-01
[2023-02-04 15:23:31] [Cycle   1/ 30][Epoch  50/100] trn/posterior_energy  9.864e+04, trn/neg_log_likelihood  2.376e+04, trn/neg_log_prior  7.488e+04, trn/lr  5.079e-08, trn/temperature  0.000e+00, val/acc 6.692e-01, val/nll 9.787e-01
[2023-02-04 15:23:36] [Cycle   1/ 30][Epoch  51/100] trn/posterior_energy  9.799e+04, trn/neg_log_likelihood  2.311e+04, trn/neg_log_prior  7.487e+04, trn/lr  4.922e-08, trn/temperature  0.000e+00, val/acc 6.750e-01, val/nll 9.661e-01
[2023-02-04 15:23:41] [Cycle   1/ 30][Epoch  52/100] trn/posterior_energy  9.720e+04, trn/neg_log_likelihood  2.233e+04, trn/neg_log_prior  7.487e+04, trn/lr  4.765e-08, trn/temperature  0.000e+00, val/acc 6.770e-01, val/nll 9.633e-01
[2023-02-04 15:23:46] [Cycle   1/ 30][Epoch  53/100] trn/posterior_energy  9.669e+04, trn/neg_log_likelihood  2.183e+04, trn/neg_log_prior  7.486e+04, trn/lr  4.608e-08, trn/temperature  0.000e+00, val/acc 6.676e-01, val/nll 1.010e+00
[2023-02-04 15:23:51] [Cycle   1/ 30][Epoch  54/100] trn/posterior_energy  9.613e+04, trn/neg_log_likelihood  2.127e+04, trn/neg_log_prior  7.486e+04, trn/lr  4.452e-08, trn/temperature  0.000e+00, val/acc 6.812e-01, val/nll 9.553e-01
[2023-02-04 15:23:57] [Cycle   1/ 30][Epoch  55/100] trn/posterior_energy  9.530e+04, trn/neg_log_likelihood  2.045e+04, trn/neg_log_prior  7.485e+04, trn/lr  4.296e-08, trn/temperature  0.000e+00, val/acc 6.723e-01, val/nll 1.002e+00
[2023-02-04 15:24:02] [Cycle   1/ 30][Epoch  56/100] trn/posterior_energy  9.490e+04, trn/neg_log_likelihood  2.005e+04, trn/neg_log_prior  7.485e+04, trn/lr  4.141e-08, trn/temperature  0.000e+00, val/acc 6.701e-01, val/nll 1.006e+00
[2023-02-04 15:24:07] [Cycle   1/ 30][Epoch  57/100] trn/posterior_energy  9.434e+04, trn/neg_log_likelihood  1.949e+04, trn/neg_log_prior  7.485e+04, trn/lr  3.986e-08, trn/temperature  0.000e+00, val/acc 6.742e-01, val/nll 9.837e-01
[2023-02-04 15:24:12] [Cycle   1/ 30][Epoch  58/100] trn/posterior_energy  9.377e+04, trn/neg_log_likelihood  1.892e+04, trn/neg_log_prior  7.484e+04, trn/lr  3.833e-08, trn/temperature  0.000e+00, val/acc 6.798e-01, val/nll 9.759e-01
[2023-02-04 15:24:17] [Cycle   1/ 30][Epoch  59/100] trn/posterior_energy  9.304e+04, trn/neg_log_likelihood  1.820e+04, trn/neg_log_prior  7.484e+04, trn/lr  3.681e-08, trn/temperature  0.000e+00, val/acc 6.753e-01, val/nll 1.002e+00
[2023-02-04 15:24:22] [Cycle   1/ 30][Epoch  60/100] trn/posterior_energy  9.235e+04, trn/neg_log_likelihood  1.751e+04, trn/neg_log_prior  7.484e+04, trn/lr  3.530e-08, trn/temperature  0.000e+00, val/acc 6.813e-01, val/nll 9.986e-01
[2023-02-04 15:24:27] [Cycle   1/ 30][Epoch  61/100] trn/posterior_energy  9.187e+04, trn/neg_log_likelihood  1.704e+04, trn/neg_log_prior  7.483e+04, trn/lr  3.381e-08, trn/temperature  0.000e+00, val/acc 6.799e-01, val/nll 9.927e-01
[2023-02-04 15:24:32] [Cycle   1/ 30][Epoch  62/100] trn/posterior_energy  9.140e+04, trn/neg_log_likelihood  1.657e+04, trn/neg_log_prior  7.483e+04, trn/lr  3.233e-08, trn/temperature  0.000e+00, val/acc 6.665e-01, val/nll 1.064e+00
[2023-02-04 15:24:37] [Cycle   1/ 30][Epoch  63/100] trn/posterior_energy  9.060e+04, trn/neg_log_likelihood  1.578e+04, trn/neg_log_prior  7.483e+04, trn/lr  3.087e-08, trn/temperature  0.000e+00, val/acc 6.787e-01, val/nll 1.013e+00
