[2023-02-05 15:45:32] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-05 15:45:32] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 0
- args.num_epochs_noisy  : 50
- args.prior_precision   : 10.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0000-0050_lr-0.0000030_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 15:46:06] [Cycle   1/ 30][Epoch   1/ 50] trn/posterior_energy  2.103e+05, trn/neg_log_likelihood  8.672e+04, trn/neg_log_prior  1.236e+05, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 2.667e-01, val/nll 2.020e+00
[2023-02-05 15:47:41] [Cycle   1/ 30][Epoch  24/ 50] trn/posterior_energy  2.552e+05, trn/neg_log_likelihood  4.322e+04, trn/neg_log_prior  2.120e+05, trn/lr  1.641e-06, trn/temperature  1.000e+00, val/acc 6.241e-01, val/nll 1.056e+00
[2023-02-05 15:47:45] [Cycle   1/ 30][Epoch  25/ 50] trn/posterior_energy  2.549e+05, trn/neg_log_likelihood  4.301e+04, trn/neg_log_prior  2.119e+05, trn/lr  1.547e-06, trn/temperature  1.000e+00, val/acc 5.987e-01, val/nll 1.149e+00
[2023-02-05 15:47:49] [Cycle   1/ 30][Epoch  26/ 50] trn/posterior_energy  2.540e+05, trn/neg_log_likelihood  4.240e+04, trn/neg_log_prior  2.116e+05, trn/lr  1.453e-06, trn/temperature  1.000e+00, val/acc 6.199e-01, val/nll 1.051e+00
[2023-02-05 15:47:53] [Cycle   1/ 30][Epoch  27/ 50] trn/posterior_energy  2.522e+05, trn/neg_log_likelihood  4.043e+04, trn/neg_log_prior  2.118e+05, trn/lr  1.359e-06, trn/temperature  1.000e+00, val/acc 6.355e-01, val/nll 1.023e+00
[2023-02-05 15:47:57] [Cycle   1/ 30][Epoch  28/ 50] trn/posterior_energy  2.519e+05, trn/neg_log_likelihood  4.050e+04, trn/neg_log_prior  2.114e+05, trn/lr  1.265e-06, trn/temperature  1.000e+00, val/acc 6.638e-01, val/nll 9.483e-01
[2023-02-05 15:48:02] [Cycle   1/ 30][Epoch  29/ 50] trn/posterior_energy  2.508e+05, trn/neg_log_likelihood  3.972e+04, trn/neg_log_prior  2.111e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 6.750e-01, val/nll 9.196e-01
[2023-02-05 15:48:06] [Cycle   1/ 30][Epoch  30/ 50] trn/posterior_energy  2.501e+05, trn/neg_log_likelihood  3.913e+04, trn/neg_log_prior  2.110e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 6.731e-01, val/nll 9.053e-01
[2023-02-05 15:48:10] [Cycle   1/ 30][Epoch  31/ 50] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  3.801e+04, trn/neg_log_prior  2.104e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 6.362e-01, val/nll 1.018e+00
[2023-02-05 15:48:14] [Cycle   1/ 30][Epoch  32/ 50] trn/posterior_energy  2.480e+05, trn/neg_log_likelihood  3.751e+04, trn/neg_log_prior  2.105e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 6.805e-01, val/nll 8.999e-01
[2023-02-05 15:48:18] [Cycle   1/ 30][Epoch  33/ 50] trn/posterior_energy  2.474e+05, trn/neg_log_likelihood  3.682e+04, trn/neg_log_prior  2.106e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 6.829e-01, val/nll 9.119e-01
[2023-02-05 15:48:22] [Cycle   1/ 30][Epoch  34/ 50] trn/posterior_energy  2.467e+05, trn/neg_log_likelihood  3.590e+04, trn/neg_log_prior  2.108e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 6.770e-01, val/nll 9.033e-01
[2023-02-05 15:48:27] [Cycle   1/ 30][Epoch  35/ 50] trn/posterior_energy  2.459e+05, trn/neg_log_likelihood  3.532e+04, trn/neg_log_prior  2.106e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 6.700e-01, val/nll 9.279e-01
[2023-02-05 15:48:31] [Cycle   1/ 30][Epoch  36/ 50] trn/posterior_energy  2.455e+05, trn/neg_log_likelihood  3.466e+04, trn/neg_log_prior  2.108e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 7.053e-01, val/nll 8.366e-01
[2023-02-05 15:48:35] [Cycle   1/ 30][Epoch  37/ 50] trn/posterior_energy  2.440e+05, trn/neg_log_likelihood  3.322e+04, trn/neg_log_prior  2.108e+05, trn/lr  5.083e-07, trn/temperature  1.000e+00, val/acc 6.735e-01, val/nll 9.423e-01
[2023-02-05 15:48:39] [Cycle   1/ 30][Epoch  38/ 50] trn/posterior_energy  2.439e+05, trn/neg_log_likelihood  3.317e+04, trn/neg_log_prior  2.107e+05, trn/lr  4.396e-07, trn/temperature  1.000e+00, val/acc 6.966e-01, val/nll 8.648e-01
[2023-02-05 15:48:44] [Cycle   1/ 30][Epoch  39/ 50] trn/posterior_energy  2.419e+05, trn/neg_log_likelihood  3.147e+04, trn/neg_log_prior  2.104e+05, trn/lr  3.751e-07, trn/temperature  1.000e+00, val/acc 7.119e-01, val/nll 8.297e-01
[2023-02-05 15:48:48] [Cycle   1/ 30][Epoch  40/ 50] trn/posterior_energy  2.411e+05, trn/neg_log_likelihood  3.100e+04, trn/neg_log_prior  2.101e+05, trn/lr  3.150e-07, trn/temperature  1.000e+00, val/acc 7.383e-01, val/nll 7.668e-01
[2023-02-05 15:48:52] [Cycle   1/ 30][Epoch  41/ 50] trn/posterior_energy  2.400e+05, trn/neg_log_likelihood  3.028e+04, trn/neg_log_prior  2.097e+05, trn/lr  2.596e-07, trn/temperature  1.000e+00, val/acc 7.275e-01, val/nll 7.837e-01
[2023-02-05 15:48:56] [Cycle   1/ 30][Epoch  42/ 50] trn/posterior_energy  2.392e+05, trn/neg_log_likelihood  2.962e+04, trn/neg_log_prior  2.096e+05, trn/lr  2.091e-07, trn/temperature  1.000e+00, val/acc 7.388e-01, val/nll 7.577e-01
[2023-02-05 15:49:01] [Cycle   1/ 30][Epoch  43/ 50] trn/posterior_energy  2.379e+05, trn/neg_log_likelihood  2.871e+04, trn/neg_log_prior  2.092e+05, trn/lr  1.638e-07, trn/temperature  1.000e+00, val/acc 7.346e-01, val/nll 7.574e-01
[2023-02-05 15:49:05] [Cycle   1/ 30][Epoch  44/ 50] trn/posterior_energy  2.371e+05, trn/neg_log_likelihood  2.801e+04, trn/neg_log_prior  2.091e+05, trn/lr  1.236e-07, trn/temperature  1.000e+00, val/acc 7.364e-01, val/nll 7.511e-01
[2023-02-05 15:49:09] [Cycle   1/ 30][Epoch  45/ 50] trn/posterior_energy  2.363e+05, trn/neg_log_likelihood  2.730e+04, trn/neg_log_prior  2.090e+05, trn/lr  8.894e-08, trn/temperature  1.000e+00, val/acc 7.438e-01, val/nll 7.323e-01
[2023-02-05 15:49:13] [Cycle   1/ 30][Epoch  46/ 50] trn/posterior_energy  2.353e+05, trn/neg_log_likelihood  2.635e+04, trn/neg_log_prior  2.089e+05, trn/lr  5.982e-08, trn/temperature  1.000e+00, val/acc 7.395e-01, val/nll 7.453e-01
[2023-02-05 15:49:17] [Cycle   1/ 30][Epoch  47/ 50] trn/posterior_energy  2.347e+05, trn/neg_log_likelihood  2.585e+04, trn/neg_log_prior  2.088e+05, trn/lr  3.639e-08, trn/temperature  1.000e+00, val/acc 7.456e-01, val/nll 7.316e-01
[2023-02-05 15:49:22] [Cycle   1/ 30][Epoch  48/ 50] trn/posterior_energy  2.342e+05, trn/neg_log_likelihood  2.533e+04, trn/neg_log_prior  2.088e+05, trn/lr  1.873e-08, trn/temperature  1.000e+00, val/acc 7.454e-01, val/nll 7.211e-01
[2023-02-05 15:49:26] [Cycle   1/ 30][Epoch  49/ 50] trn/posterior_energy  2.338e+05, trn/neg_log_likelihood  2.495e+04, trn/neg_log_prior  2.089e+05, trn/lr  6.911e-09, trn/temperature  1.000e+00, val/acc 7.450e-01, val/nll 7.214e-01
[2023-02-05 15:49:35] [Cycle   1/ 30][Epoch  50/ 50] trn/posterior_energy  2.337e+05, trn/neg_log_likelihood  2.479e+04, trn/neg_log_prior  2.089e+05, trn/lr  9.897e-10, trn/temperature  1.000e+00, val/acc 7.440e-01, val/nll 7.198e-01, val/ens_acc 7.440e-01, val/ens_nll 7.198e-01 (test_acc: 7.404e-01, test_nll: 7.335e-01, test_ens_acc: 7.404e-01, test_ens_nll: 7.335e-01)
[2023-02-05 15:49:39] [Cycle   2/ 30][Epoch   1/ 50] trn/posterior_energy  2.627e+05, trn/neg_log_likelihood  5.155e+04, trn/neg_log_prior  2.111e+05, trn/lr  2.999e-06, trn/temperature  1.000e+00, val/acc 6.097e-01, val/nll 1.095e+00
[2023-02-05 15:49:43] [Cycle   2/ 30][Epoch   2/ 50] trn/posterior_energy  2.604e+05, trn/neg_log_likelihood  4.625e+04, trn/neg_log_prior  2.142e+05, trn/lr  2.993e-06, trn/temperature  1.000e+00, val/acc 6.309e-01, val/nll 1.032e+00
[2023-02-05 15:49:47] [Cycle   2/ 30][Epoch   3/ 50] trn/posterior_energy  2.604e+05, trn/neg_log_likelihood  4.548e+04, trn/neg_log_prior  2.149e+05, trn/lr  2.981e-06, trn/temperature  1.000e+00, val/acc 5.779e-01, val/nll 1.156e+00
[2023-02-05 15:49:51] [Cycle   2/ 30][Epoch   4/ 50] trn/posterior_energy  2.612e+05, trn/neg_log_likelihood  4.564e+04, trn/neg_log_prior  2.155e+05, trn/lr  2.964e-06, trn/temperature  1.000e+00, val/acc 6.545e-01, val/nll 9.772e-01
[2023-02-05 15:49:55] [Cycle   2/ 30][Epoch   5/ 50] trn/posterior_energy  2.604e+05, trn/neg_log_likelihood  4.534e+04, trn/neg_log_prior  2.150e+05, trn/lr  2.940e-06, trn/temperature  1.000e+00, val/acc 6.163e-01, val/nll 1.099e+00
[2023-02-05 15:49:59] [Cycle   2/ 30][Epoch   6/ 50] trn/posterior_energy  2.601e+05, trn/neg_log_likelihood  4.543e+04, trn/neg_log_prior  2.147e+05, trn/lr  2.911e-06, trn/temperature  1.000e+00, val/acc 6.106e-01, val/nll 1.125e+00
[2023-02-05 15:50:03] [Cycle   2/ 30][Epoch   7/ 50] trn/posterior_energy  2.600e+05, trn/neg_log_likelihood  4.535e+04, trn/neg_log_prior  2.147e+05, trn/lr  2.876e-06, trn/temperature  1.000e+00, val/acc 6.430e-01, val/nll 9.959e-01
[2023-02-05 15:50:07] [Cycle   2/ 30][Epoch   8/ 50] trn/posterior_energy  2.605e+05, trn/neg_log_likelihood  4.540e+04, trn/neg_log_prior  2.151e+05, trn/lr  2.836e-06, trn/temperature  1.000e+00, val/acc 6.440e-01, val/nll 1.023e+00
[2023-02-05 15:50:11] [Cycle   2/ 30][Epoch   9/ 50] trn/posterior_energy  2.590e+05, trn/neg_log_likelihood  4.403e+04, trn/neg_log_prior  2.150e+05, trn/lr  2.791e-06, trn/temperature  1.000e+00, val/acc 6.597e-01, val/nll 9.776e-01
[2023-02-05 15:50:15] [Cycle   2/ 30][Epoch  10/ 50] trn/posterior_energy  2.575e+05, trn/neg_log_likelihood  4.277e+04, trn/neg_log_prior  2.148e+05, trn/lr  2.740e-06, trn/temperature  1.000e+00, val/acc 6.013e-01, val/nll 1.117e+00
[2023-02-05 15:50:19] [Cycle   2/ 30][Epoch  11/ 50] trn/posterior_energy  2.585e+05, trn/neg_log_likelihood  4.377e+04, trn/neg_log_prior  2.147e+05, trn/lr  2.685e-06, trn/temperature  1.000e+00, val/acc 6.462e-01, val/nll 9.989e-01
[2023-02-05 15:50:24] [Cycle   2/ 30][Epoch  12/ 50] trn/posterior_energy  2.587e+05, trn/neg_log_likelihood  4.353e+04, trn/neg_log_prior  2.152e+05, trn/lr  2.625e-06, trn/temperature  1.000e+00, val/acc 6.486e-01, val/nll 9.893e-01
[2023-02-05 15:50:28] [Cycle   2/ 30][Epoch  13/ 50] trn/posterior_energy  2.580e+05, trn/neg_log_likelihood  4.290e+04, trn/neg_log_prior  2.151e+05, trn/lr  2.561e-06, trn/temperature  1.000e+00, val/acc 6.206e-01, val/nll 1.101e+00
[2023-02-05 15:50:32] [Cycle   2/ 30][Epoch  14/ 50] trn/posterior_energy  2.562e+05, trn/neg_log_likelihood  4.186e+04, trn/neg_log_prior  2.143e+05, trn/lr  2.492e-06, trn/temperature  1.000e+00, val/acc 6.419e-01, val/nll 1.041e+00
[2023-02-05 15:50:36] [Cycle   2/ 30][Epoch  15/ 50] trn/posterior_energy  2.560e+05, trn/neg_log_likelihood  4.174e+04, trn/neg_log_prior  2.143e+05, trn/lr  2.419e-06, trn/temperature  1.000e+00, val/acc 6.282e-01, val/nll 1.076e+00
[2023-02-05 15:50:40] [Cycle   2/ 30][Epoch  16/ 50] trn/posterior_energy  2.564e+05, trn/neg_log_likelihood  4.214e+04, trn/neg_log_prior  2.142e+05, trn/lr  2.343e-06, trn/temperature  1.000e+00, val/acc 6.469e-01, val/nll 1.012e+00
[2023-02-05 15:50:44] [Cycle   2/ 30][Epoch  17/ 50] trn/posterior_energy  2.541e+05, trn/neg_log_likelihood  4.026e+04, trn/neg_log_prior  2.138e+05, trn/lr  2.264e-06, trn/temperature  1.000e+00, val/acc 6.476e-01, val/nll 1.025e+00
[2023-02-05 15:50:48] [Cycle   2/ 30][Epoch  18/ 50] trn/posterior_energy  2.543e+05, trn/neg_log_likelihood  4.082e+04, trn/neg_log_prior  2.135e+05, trn/lr  2.181e-06, trn/temperature  1.000e+00, val/acc 6.813e-01, val/nll 9.107e-01
[2023-02-05 15:50:53] [Cycle   2/ 30][Epoch  19/ 50] trn/posterior_energy  2.543e+05, trn/neg_log_likelihood  4.080e+04, trn/neg_log_prior  2.135e+05, trn/lr  2.096e-06, trn/temperature  1.000e+00, val/acc 6.604e-01, val/nll 9.668e-01
[2023-02-05 15:50:57] [Cycle   2/ 30][Epoch  20/ 50] trn/posterior_energy  2.538e+05, trn/neg_log_likelihood  4.012e+04, trn/neg_log_prior  2.137e+05, trn/lr  2.008e-06, trn/temperature  1.000e+00, val/acc 6.457e-01, val/nll 9.856e-01
[2023-02-05 15:51:01] [Cycle   2/ 30][Epoch  21/ 50] trn/posterior_energy  2.534e+05, trn/neg_log_likelihood  3.936e+04, trn/neg_log_prior  2.140e+05, trn/lr  1.919e-06, trn/temperature  1.000e+00, val/acc 6.680e-01, val/nll 9.181e-01
[2023-02-05 15:51:05] [Cycle   2/ 30][Epoch  22/ 50] trn/posterior_energy  2.520e+05, trn/neg_log_likelihood  3.832e+04, trn/neg_log_prior  2.137e+05, trn/lr  1.827e-06, trn/temperature  1.000e+00, val/acc 6.459e-01, val/nll 9.885e-01
[2023-02-05 15:51:09] [Cycle   2/ 30][Epoch  23/ 50] trn/posterior_energy  2.534e+05, trn/neg_log_likelihood  4.019e+04, trn/neg_log_prior  2.132e+05, trn/lr  1.735e-06, trn/temperature  1.000e+00, val/acc 6.357e-01, val/nll 1.049e+00
[2023-02-05 15:51:14] [Cycle   2/ 30][Epoch  24/ 50] trn/posterior_energy  2.508e+05, trn/neg_log_likelihood  3.783e+04, trn/neg_log_prior  2.130e+05, trn/lr  1.641e-06, trn/temperature  1.000e+00, val/acc 6.668e-01, val/nll 9.526e-01
[2023-02-05 15:51:18] [Cycle   2/ 30][Epoch  25/ 50] trn/posterior_energy  2.508e+05, trn/neg_log_likelihood  3.826e+04, trn/neg_log_prior  2.126e+05, trn/lr  1.547e-06, trn/temperature  1.000e+00, val/acc 6.757e-01, val/nll 9.401e-01
[2023-02-05 15:51:22] [Cycle   2/ 30][Epoch  26/ 50] trn/posterior_energy  2.499e+05, trn/neg_log_likelihood  3.781e+04, trn/neg_log_prior  2.121e+05, trn/lr  1.453e-06, trn/temperature  1.000e+00, val/acc 6.857e-01, val/nll 9.144e-01
[2023-02-05 15:51:26] [Cycle   2/ 30][Epoch  27/ 50] trn/posterior_energy  2.484e+05, trn/neg_log_likelihood  3.663e+04, trn/neg_log_prior  2.117e+05, trn/lr  1.359e-06, trn/temperature  1.000e+00, val/acc 6.569e-01, val/nll 9.862e-01
[2023-02-05 15:51:30] [Cycle   2/ 30][Epoch  28/ 50] trn/posterior_energy  2.470e+05, trn/neg_log_likelihood  3.559e+04, trn/neg_log_prior  2.114e+05, trn/lr  1.265e-06, trn/temperature  1.000e+00, val/acc 6.868e-01, val/nll 8.913e-01
[2023-02-05 15:51:34] [Cycle   2/ 30][Epoch  29/ 50] trn/posterior_energy  2.465e+05, trn/neg_log_likelihood  3.549e+04, trn/neg_log_prior  2.110e+05, trn/lr  1.173e-06, trn/temperature  1.000e+00, val/acc 6.478e-01, val/nll 1.002e+00
[2023-02-05 15:51:38] [Cycle   2/ 30][Epoch  30/ 50] trn/posterior_energy  2.467e+05, trn/neg_log_likelihood  3.550e+04, trn/neg_log_prior  2.112e+05, trn/lr  1.082e-06, trn/temperature  1.000e+00, val/acc 6.989e-01, val/nll 8.576e-01
[2023-02-05 15:51:42] [Cycle   2/ 30][Epoch  31/ 50] trn/posterior_energy  2.445e+05, trn/neg_log_likelihood  3.379e+04, trn/neg_log_prior  2.107e+05, trn/lr  9.921e-07, trn/temperature  1.000e+00, val/acc 7.017e-01, val/nll 8.584e-01
[2023-02-05 15:51:46] [Cycle   2/ 30][Epoch  32/ 50] trn/posterior_energy  2.447e+05, trn/neg_log_likelihood  3.448e+04, trn/neg_log_prior  2.102e+05, trn/lr  9.045e-07, trn/temperature  1.000e+00, val/acc 7.007e-01, val/nll 8.603e-01
[2023-02-05 15:51:50] [Cycle   2/ 30][Epoch  33/ 50] trn/posterior_energy  2.434e+05, trn/neg_log_likelihood  3.335e+04, trn/neg_log_prior  2.101e+05, trn/lr  8.192e-07, trn/temperature  1.000e+00, val/acc 7.205e-01, val/nll 8.209e-01
[2023-02-05 15:51:54] [Cycle   2/ 30][Epoch  34/ 50] trn/posterior_energy  2.430e+05, trn/neg_log_likelihood  3.313e+04, trn/neg_log_prior  2.098e+05, trn/lr  7.366e-07, trn/temperature  1.000e+00, val/acc 6.718e-01, val/nll 9.505e-01
[2023-02-05 15:51:58] [Cycle   2/ 30][Epoch  35/ 50] trn/posterior_energy  2.423e+05, trn/neg_log_likelihood  3.229e+04, trn/neg_log_prior  2.100e+05, trn/lr  6.571e-07, trn/temperature  1.000e+00, val/acc 7.129e-01, val/nll 8.251e-01
[2023-02-05 15:52:02] [Cycle   2/ 30][Epoch  36/ 50] trn/posterior_energy  2.414e+05, trn/neg_log_likelihood  3.139e+04, trn/neg_log_prior  2.100e+05, trn/lr  5.809e-07, trn/temperature  1.000e+00, val/acc 7.055e-01, val/nll 8.435e-01
