[2023-02-08 06:08:21] Environments:
------------  --------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.8 (main, Nov 24 2022, 14:13:03) [GCC 11.2.0]
JAX           0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jax
jaxlib        0.4.1 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/jaxlib
Flax          0.6.3 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/flax
Optax         0.1.4 @/mnt/home/giung/.conda/envs/jax-vessl/lib/python3.10/site-packages/optax
------------  --------------------------------------------------------------------------------

[2023-02-08 06:08:21] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 1
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.num_cycles        : 30
- args.num_epochs_quiet  : 180
- args.num_epochs_noisy  : 20
- args.prior_precision   : 80.0
- args.save              : /mnt/home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20-FRN-Swish/SGHMC/bs-0080_nc-0030_ne-0180-0020_lr-0.0000010_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-08 06:08:56] [Cycle   1/ 30][Epoch   1/200] trn/posterior_energy  4.810e+05, trn/neg_log_likelihood  9.246e+04, trn/neg_log_prior  3.886e+05, trn/lr  1.000e-06, trn/temperature  0.000e+00, val/acc 2.095e-01, val/nll 2.007e+00
[2023-02-08 06:09:01] [Cycle   1/ 30][Epoch   2/200] trn/posterior_energy  4.368e+05, trn/neg_log_likelihood  7.942e+04, trn/neg_log_prior  3.574e+05, trn/lr  9.999e-07, trn/temperature  0.000e+00, val/acc 2.991e-01, val/nll 1.832e+00
[2023-02-08 06:09:05] [Cycle   1/ 30][Epoch   3/200] trn/posterior_energy  4.321e+05, trn/neg_log_likelihood  7.551e+04, trn/neg_log_prior  3.566e+05, trn/lr  9.996e-07, trn/temperature  0.000e+00, val/acc 2.742e-01, val/nll 1.953e+00
[2023-02-08 06:09:10] [Cycle   1/ 30][Epoch   4/200] trn/posterior_energy  4.318e+05, trn/neg_log_likelihood  7.400e+04, trn/neg_log_prior  3.578e+05, trn/lr  9.992e-07, trn/temperature  0.000e+00, val/acc 3.667e-01, val/nll 1.710e+00
[2023-02-08 06:09:14] [Cycle   1/ 30][Epoch   5/200] trn/posterior_energy  4.320e+05, trn/neg_log_likelihood  7.390e+04, trn/neg_log_prior  3.581e+05, trn/lr  9.987e-07, trn/temperature  0.000e+00, val/acc 3.698e-01, val/nll 1.736e+00
[2023-02-08 06:09:19] [Cycle   1/ 30][Epoch   6/200] trn/posterior_energy  4.309e+05, trn/neg_log_likelihood  7.249e+04, trn/neg_log_prior  3.584e+05, trn/lr  9.981e-07, trn/temperature  0.000e+00, val/acc 3.783e-01, val/nll 1.709e+00
[2023-02-08 06:09:23] [Cycle   1/ 30][Epoch   7/200] trn/posterior_energy  4.310e+05, trn/neg_log_likelihood  7.175e+04, trn/neg_log_prior  3.592e+05, trn/lr  9.974e-07, trn/temperature  0.000e+00, val/acc 3.410e-01, val/nll 1.834e+00
[2023-02-08 06:09:27] [Cycle   1/ 30][Epoch   8/200] trn/posterior_energy  4.291e+05, trn/neg_log_likelihood  6.962e+04, trn/neg_log_prior  3.595e+05, trn/lr  9.965e-07, trn/temperature  0.000e+00, val/acc 3.905e-01, val/nll 1.686e+00
[2023-02-08 06:09:31] [Cycle   1/ 30][Epoch   9/200] trn/posterior_energy  4.279e+05, trn/neg_log_likelihood  6.810e+04, trn/neg_log_prior  3.598e+05, trn/lr  9.955e-07, trn/temperature  0.000e+00, val/acc 4.054e-01, val/nll 1.596e+00
[2023-02-08 06:09:36] [Cycle   1/ 30][Epoch  10/200] trn/posterior_energy  4.294e+05, trn/neg_log_likelihood  6.855e+04, trn/neg_log_prior  3.609e+05, trn/lr  9.944e-07, trn/temperature  0.000e+00, val/acc 3.460e-01, val/nll 1.714e+00
[2023-02-08 06:09:40] [Cycle   1/ 30][Epoch  11/200] trn/posterior_energy  4.288e+05, trn/neg_log_likelihood  6.754e+04, trn/neg_log_prior  3.613e+05, trn/lr  9.932e-07, trn/temperature  0.000e+00, val/acc 4.142e-01, val/nll 1.599e+00
[2023-02-08 06:09:44] [Cycle   1/ 30][Epoch  12/200] trn/posterior_energy  4.277e+05, trn/neg_log_likelihood  6.571e+04, trn/neg_log_prior  3.620e+05, trn/lr  9.919e-07, trn/temperature  0.000e+00, val/acc 4.155e-01, val/nll 1.586e+00
[2023-02-08 06:09:48] [Cycle   1/ 30][Epoch  13/200] trn/posterior_energy  4.263e+05, trn/neg_log_likelihood  6.409e+04, trn/neg_log_prior  3.622e+05, trn/lr  9.904e-07, trn/temperature  0.000e+00, val/acc 4.200e-01, val/nll 1.570e+00
[2023-02-08 06:09:52] [Cycle   1/ 30][Epoch  14/200] trn/posterior_energy  4.275e+05, trn/neg_log_likelihood  6.442e+04, trn/neg_log_prior  3.631e+05, trn/lr  9.888e-07, trn/temperature  0.000e+00, val/acc 4.351e-01, val/nll 1.507e+00
