[2023-06-01 21:35:42] Environments:
------------  ----------------------------------------------------------------------------------
sys.platform  linux
Python        3.10.10 (main, Mar 21 2023, 18:45:11) [GCC 11.2.0]
JAX           0.4.10 @/mnt/home/giung/.conda/envs/jax-cuda11/lib/python3.10/site-packages/jax
jaxlib        0.4.10 @/mnt/home/giung/.conda/envs/jax-cuda11/lib/python3.10/site-packages/jaxlib
Flax          0.6.10 @/mnt/home/giung/.conda/envs/jax-cuda11/lib/python3.10/site-packages/flax
Optax         0.1.5 @/mnt/home/giung/.conda/envs/jax-cuda11/lib/python3.10/site-packages/optax
------------  ----------------------------------------------------------------------------------

[2023-06-01 21:35:42] Command line arguments:
- args.data_root             : /mnt/local/datasets/manual/
- args.data_name             : imagenet2012
- args.resnet_depth          : 18
- args.resnet_width          : 1
- args.batch_size            : 2048
- args.num_workers           : 32
- args.prefetch_factor       : 2
- args.optim_ni              : 64000
- args.optim_lr              : 0.8
- args.optim_momentum        : 0.9
- args.optim_weight_decay    : 0.0001
- args.optim_label_smoothing : 0.0001
- args.optim_global_clipping : None
- args.save                  : ./save/imagenet2012/resnet_18x1-batch_2048-iter_64k-lr_0.8-wd_0.0001-fp16/42/
- args.seed                  : 42
- args.mixed_precision       : True

[2023-06-01 21:35:42] Multiple local devices are detected:
[StreamExecutorGpuDevice(id=0, process_index=0, slice_index=0), StreamExecutorGpuDevice(id=1, process_index=0, slice_index=0), StreamExecutorGpuDevice(id=2, process_index=0, slice_index=0), StreamExecutorGpuDevice(id=3, process_index=0, slice_index=0)]

[2023-06-01 21:35:58] images.shape: (4, 512, 224, 224, 3), output.shape: (4, 512, 512)
[2023-06-01 21:35:58] The number of trainable parameters: 11688512
[2023-06-01 21:42:09] [Iter    1000/  64000] trn/loss 6.330e+00, trn/negative_log_likelihood 6.330e+00, trn/w_norm 1.102e+02, trn/g_norm 5.490e-01, trn/lr 6.244e-02, trn/dyn_scale 6.554e+04, val/acc 5.310e-02, val/nll 5.573e+00, val/best_acc 5.310e-02 (best_acc: 0.000e+00 -> 5.310e-02)
[2023-06-01 21:48:14] [Iter    2000/  64000] trn/loss 4.809e+00, trn/negative_log_likelihood 4.809e+00, trn/w_norm 1.046e+02, trn/g_norm 1.128e+00, trn/lr 1.874e-01, trn/dyn_scale 6.554e+04, val/acc 1.807e-01, val/nll 4.208e+00, val/best_acc 1.807e-01 (best_acc: 5.310e-02 -> 1.807e-01)
[2023-06-01 21:54:14] [Iter    3000/  64000] trn/loss 3.742e+00, trn/negative_log_likelihood 3.742e+00, trn/w_norm 1.025e+02, trn/g_norm 1.003e+00, trn/lr 3.124e-01, trn/dyn_scale 6.554e+04, val/acc 2.774e-01, val/nll 3.438e+00, val/best_acc 2.774e-01 (best_acc: 1.807e-01 -> 2.774e-01)
[2023-06-01 22:00:29] [Iter    4000/  64000] trn/loss 3.209e+00, trn/negative_log_likelihood 3.209e+00, trn/w_norm 1.079e+02, trn/g_norm 8.949e-01, trn/lr 4.374e-01, trn/dyn_scale 6.554e+04, val/acc 3.325e-01, val/nll 3.104e+00, val/best_acc 3.325e-01 (best_acc: 2.774e-01 -> 3.325e-01)
[2023-06-01 22:06:53] [Iter    5000/  64000] trn/loss 2.967e+00, trn/negative_log_likelihood 2.967e+00, trn/w_norm 1.169e+02, trn/g_norm 8.294e-01, trn/lr 5.624e-01, trn/dyn_scale 6.554e+04, val/acc 3.624e-01, val/nll 2.947e+00, val/best_acc 3.624e-01 (best_acc: 3.325e-01 -> 3.624e-01)
[2023-06-01 22:12:30] [Iter    6000/  64000] trn/loss 2.866e+00, trn/negative_log_likelihood 2.866e+00, trn/w_norm 1.255e+02, trn/g_norm 7.843e-01, trn/lr 6.874e-01, trn/dyn_scale 6.554e+04, val/acc 3.708e-01, val/nll 2.867e+00, val/best_acc 3.708e-01 (best_acc: 3.624e-01 -> 3.708e-01)
[2023-06-01 22:18:23] [Iter    7000/  64000] trn/loss 2.816e+00, trn/negative_log_likelihood 2.816e+00, trn/w_norm 1.321e+02, trn/g_norm 7.493e-01, trn/lr 7.899e-01, trn/dyn_scale 6.554e+04, val/acc 3.921e-01, val/nll 2.758e+00, val/best_acc 3.921e-01 (best_acc: 3.708e-01 -> 3.921e-01)
[2023-06-01 22:24:11] [Iter    8000/  64000] trn/loss 2.748e+00, trn/negative_log_likelihood 2.748e+00, trn/w_norm 1.348e+02, trn/g_norm 7.405e-01, trn/lr 7.992e-01, trn/dyn_scale 6.554e+04, val/acc 4.026e-01, val/nll 2.720e+00, val/best_acc 4.026e-01 (best_acc: 3.921e-01 -> 4.026e-01)
[2023-06-01 22:29:45] [Iter    9000/  64000] trn/loss 2.698e+00, trn/negative_log_likelihood 2.698e+00, trn/w_norm 1.360e+02, trn/g_norm 7.411e-01, trn/lr 7.973e-01, trn/dyn_scale 6.554e+04, val/acc 4.144e-01, val/nll 2.643e+00, val/best_acc 4.144e-01 (best_acc: 4.026e-01 -> 4.144e-01)
[2023-06-01 22:35:18] [Iter   10000/  64000] trn/loss 2.664e+00, trn/negative_log_likelihood 2.664e+00, trn/w_norm 1.367e+02, trn/g_norm 7.415e-01, trn/lr 7.942e-01, trn/dyn_scale 6.554e+04, val/acc 4.106e-01, val/nll 2.633e+00, val/best_acc 4.144e-01
[2023-06-01 22:40:44] [Iter   11000/  64000] trn/loss 2.636e+00, trn/negative_log_likelihood 2.636e+00, trn/w_norm 1.372e+02, trn/g_norm 7.440e-01, trn/lr 7.900e-01, trn/dyn_scale 6.554e+04, val/acc 4.113e-01, val/nll 2.668e+00, val/best_acc 4.144e-01
